id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2821701757,183,1,1,22,40,83cpn99fh7ulkwe8nezy8a3mx,1,33.6,59.4,2025-06-08T00:29:18.500Z,2025-06-08T00:29:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765866871,140,33.7,5765866877,213,4.72,5765866873,141,40.3,5765866875,212,13.0,5765866869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701795,184,1,1,22,43,83cpn99fh7ulkwe8nezy8a3mx,1,37.4,34.1,2025-06-08T00:29:22.021Z,2025-06-08T00:29:27Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765867059,212,39.9,5765867061,213,6.08,5765867055,140,74.6,5765867063,1,,5765867051,155,,5765867053,56,Center,5765867057,141,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701803,185,44,1,22,47,83cpn99fh7ulkwe8nezy8a3mx,1,74.8,20.3,2025-06-08T00:29:26.213Z,2025-06-08T02:26:33Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765867107,286,,5765867105,56,Right,5765867137,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701785,178,44,1,22,47,5qfq6cwtrgzd2szijivns7rjl,0,25.2,79.7,2025-06-08T00:29:26.214Z,2025-06-08T02:26:33Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765867149,233,185,5765867009,285,,5765867007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701805,186,61,1,22,47,83cpn99fh7ulkwe8nezy8a3mx,0,76.0,23.3,2025-06-08T00:29:26.372Z,2025-06-08T01:15:37Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765867109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701865,180,1,1,22,54,5qfq6cwtrgzd2szijivns7rjl,1,12.4,57.2,2025-06-08T00:29:32.959Z,2025-06-08T00:29:35Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5765867439,212,7.0,5765867435,140,12.0,5765867437,141,67.5,5765867433,56,Back,5765867427,123,,5765867441,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701887,181,1,1,22,56,5qfq6cwtrgzd2szijivns7rjl,1,12.6,67.6,2025-06-08T00:29:35.078Z,2025-06-08T00:29:38Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5765867549,56,Back,5765867551,140,18.7,5765867557,213,5.11,5765867555,212,16.5,5765867553,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701921,182,1,1,22,59,5qfq6cwtrgzd2szijivns7rjl,1,23.3,45.4,2025-06-08T00:29:37.933Z,2025-06-08T00:29:42Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765867807,212,22.2,5765867803,140,30.2,5765867801,56,Back,5765867809,213,5.05,5765867805,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701943,183,1,1,23,3,5qfq6cwtrgzd2szijivns7rjl,1,30.2,14.6,2025-06-08T00:29:42.166Z,2025-06-08T00:29:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765867923,213,0.36,5765867917,140,46.3,5765867921,212,18.1,5765867915,56,Back,5765867919,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701955,184,50,1,23,5,5qfq6cwtrgzd2szijivns7rjl,1,42.6,17.8,2025-06-08T00:29:44.446Z,2025-06-08T00:29:51Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765867973,56,Back,5765867975,286,,5765868037,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701959,187,7,1,23,5,83cpn99fh7ulkwe8nezy8a3mx,1,57.4,82.2,2025-06-08T00:29:44.447Z,2025-06-08T00:29:49Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765867979,56,Left,5765867981,285,,5765868015,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701999,188,1,1,23,6,83cpn99fh7ulkwe8nezy8a3mx,1,63.8,92.3,2025-06-08T00:29:45.204Z,2025-06-08T00:29:50Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765868217,56,Left,5765868221,140,67.9,5765868233,213,0.00,5765868229,212,4.3,5765868225,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702005,189,1,1,23,8,83cpn99fh7ulkwe8nezy8a3mx,0,68.0,92.3,2025-06-08T00:29:46.924Z,2025-06-08T02:11:59Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765868271,213,4.51,5765868263,56,Left,5765868267,141,82.4,5765868265,140,66.7,5765868269,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821701981,185,1,1,23,9,5qfq6cwtrgzd2szijivns7rjl,0,39.4,27.0,2025-06-08T00:29:47.502Z,2025-06-08T00:29:48Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765868149,141,14.0,5765868145,140,80.7,5765868157,1,,5765868153,212,44.3,5765868155,213,6.08,5765868141,56,Right,5765868137,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702037,190,1,1,23,14,83cpn99fh7ulkwe8nezy8a3mx,1,38.9,78.0,2025-06-08T00:29:52.645Z,2025-06-08T02:12:16Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765868469,213,5.71,5765868465,141,61.1,5765868459,3,,5765868461,56,Center,5765868463,140,55.7,5765868467,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702067,191,1,1,23,18,83cpn99fh7ulkwe8nezy8a3mx,1,61.5,59.6,2025-06-08T00:29:56.844Z,2025-06-08T00:29:58Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765868641,56,Center,5765868647,212,20.8,5765868643,140,54.5,5765868645,141,31.0,5765868649,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702089,192,1,1,23,20,83cpn99fh7ulkwe8nezy8a3mx,1,54.5,31.0,2025-06-08T00:29:58.556Z,2025-06-08T00:30:01Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765868777,140,45.2,5765868775,56,Back,5765868779,141,55.1,5765868781,212,19.1,5765868783,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702097,193,1,1,23,23,83cpn99fh7ulkwe8nezy8a3mx,1,46.4,56.1,2025-06-08T00:30:01.628Z,2025-06-08T00:30:03Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765868841,141,58.8,5765868843,212,6.4,5765868837,56,Center,5765868839,140,52.2,5765868845,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702103,194,1,1,23,24,83cpn99fh7ulkwe8nezy8a3mx,1,52.2,58.8,2025-06-08T00:30:02.996Z,2025-06-08T00:30:04Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765868851,56,Back,5765868853,140,44.7,5765868857,212,8.4,5765868859,213,3.49,5765868855,141,54.6,5765868863,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702141,195,1,1,23,25,83cpn99fh7ulkwe8nezy8a3mx,1,44.6,54.6,2025-06-08T00:30:04.372Z,2025-06-08T00:30:11Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765869099,213,0.51,5765869093,140,52.1,5765869097,212,9.0,5765869095,141,61.1,5765869091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702179,196,1,1,23,32,83cpn99fh7ulkwe8nezy8a3mx,0,59.5,80.6,2025-06-08T00:30:10.796Z,2025-06-08T00:30:16Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765869285,212,54.4,5765869281,141,15.4,5765869291,1,,5765869269,155,,5765869273,56,Right,5765869277,140,89.5,5765869271,196,,5765869289,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702259,188,44,1,23,34,5qfq6cwtrgzd2szijivns7rjl,1,13.0,84.6,2025-06-08T00:30:12.646Z,2025-06-08T00:30:29Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765869691,285,,5765869707,233,197,5765869689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702187,197,44,1,23,34,83cpn99fh7ulkwe8nezy8a3mx,0,87.0,15.4,2025-06-08T00:30:12.647Z,2025-06-08T00:30:28Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765869339,286,,5765869337,56,Right,5765869735,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702177,186,12,1,23,34,5qfq6cwtrgzd2szijivns7rjl,1,21.1,86.3,2025-06-08T00:30:13.358Z,2025-06-08T01:16:27Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765869259,56,Back,5765869407,167,,5765869301,15,,5765869267,213,2.24,5765869265,212,12.3,5765869263,141,100.0,5765869261,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702191,187,5,1,23,36,5qfq6cwtrgzd2szijivns7rjl,0,12.8,100.9,2025-06-08T00:30:15.374Z,2025-06-08T02:28:33Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765869353,56,Back,5765869355,347,,5765870031,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702305,198,5,1,23,36,83cpn99fh7ulkwe8nezy8a3mx,1,87.2,-0.9,2025-06-08T00:30:15.374Z,2025-06-08T02:28:33Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765870009,233,187,5765870005,347,,5765870003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702315,199,1,1,23,40,83cpn99fh7ulkwe8nezy8a3mx,1,90.9,0.0,2025-06-08T00:30:18.852Z,2025-06-08T00:37:26Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765870061,212,8.0,5765870063,213,1.81,5765870055,56,Right,5765870059,141,9.7,5765870057,140,89.1,5765870053,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702317,200,1,1,23,42,83cpn99fh7ulkwe8nezy8a3mx,1,89.7,15.8,2025-06-08T00:30:20.516Z,2025-06-08T00:37:31Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5765879657,213,4.59,5765879655,212,5.9,5765879653,141,7.2,5765879651,140,89.0,5765870067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821704237,240,61,1,23,44,83cpn99fh7ulkwe8nezy8a3mx,0,89.5,4.0,2025-06-08T00:30:23.321Z,2025-06-08T00:37:37Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765880903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702325,201,5,1,23,46,83cpn99fh7ulkwe8nezy8a3mx,0,85.0,-1.2,2025-06-08T00:30:25.372Z,2025-06-08T02:28:34Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5765870097,347,,5765870095,56,Right,5765975021,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821721057,492,5,1,23,46,5qfq6cwtrgzd2szijivns7rjl,1,15.0,101.2,2025-06-08T00:30:25.372Z,2025-06-08T02:28:33Z,,,,,5765974985,233,201,5765974983,347,,5765974981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702389,189,1,1,24,8,5qfq6cwtrgzd2szijivns7rjl,0,20.0,100.0,2025-06-08T00:30:46.637Z,2025-06-08T00:31:27Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5765870453,1,,5765872135,107,,5765870451,213,5.98,5765870445,140,54.5,5765870449,212,37.9,5765870443,56,Left,5765870447,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702385,202,44,1,24,11,83cpn99fh7ulkwe8nezy8a3mx,1,58.5,15.9,2025-06-08T00:30:49.708Z,2025-06-08T02:26:33Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765870537,233,190,5765870427,286,,5765870425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702397,190,44,1,24,11,5qfq6cwtrgzd2szijivns7rjl,0,41.5,84.1,2025-06-08T00:30:49.709Z,2025-06-08T02:26:34Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5765870477,56,Back,5765870551,233,202,5765870479,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702393,203,8,1,24,11,83cpn99fh7ulkwe8nezy8a3mx,1,70.1,17.9,2025-06-08T00:30:50.220Z,2025-06-08T00:30:52Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765870517,15,,5765870471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702457,191,5,1,24,13,5qfq6cwtrgzd2szijivns7rjl,1,26.8,100.8,2025-06-08T00:30:51.550Z,2025-06-08T02:28:34Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5765870815,347,,5765870813,56,Back,5765870853,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702423,204,5,1,24,13,83cpn99fh7ulkwe8nezy8a3mx,0,73.2,-0.8,2025-06-08T00:30:51.550Z,2025-06-08T02:28:35Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765870893,233,191,5765870641,56,Right,5765870643,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702505,192,1,1,24,25,5qfq6cwtrgzd2szijivns7rjl,1,19.7,100.0,2025-06-08T00:31:04.070Z,2025-06-08T00:31:05Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5765871051,107,,5765871053,56,Back,5765871057,141,76.1,5765871059,212,20.3,5765871061,213,5.24,5765871055,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702521,193,1,1,24,26,5qfq6cwtrgzd2szijivns7rjl,1,29.4,76.1,2025-06-08T00:31:04.925Z,2025-06-08T00:31:07Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5765871139,140,28.1,5765871145,213,4.66,5765871137,56,Back,5765871143,212,27.8,5765871141,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702551,194,1,1,24,28,5qfq6cwtrgzd2szijivns7rjl,1,29.1,26.5,2025-06-08T00:31:06.997Z,2025-06-08T00:31:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765871311,56,Back,5765871313,140,49.7,5765871317,212,23.4,5765871315,141,13.4,5765871319,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702557,195,1,1,24,32,5qfq6cwtrgzd2szijivns7rjl,0,41.7,9.8,2025-06-08T00:31:10.861Z,2025-06-08T00:31:11Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765871347,213,0.16,5765871343,141,11.6,5765871345,212,7.7,5765871335,56,Back,5765871339,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702567,205,61,1,24,33,83cpn99fh7ulkwe8nezy8a3mx,1,61.9,90.2,2025-06-08T00:31:12.317Z,2025-06-08T00:31:12Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765871397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702599,207,1,1,24,35,83cpn99fh7ulkwe8nezy8a3mx,1,58.1,85.4,2025-06-08T00:31:14.300Z,2025-06-08T00:31:16Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765871549,141,90.0,5765871553,213,0.34,5765871545,56,Left,5765871551,212,9.5,5765871547,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702615,208,1,1,24,37,83cpn99fh7ulkwe8nezy8a3mx,1,67.1,92.9,2025-06-08T00:31:15.787Z,2025-06-08T00:31:17Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765871627,140,61.0,5765871633,213,3.64,5765871631,212,7.3,5765871625,56,Left,5765871629,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702617,209,50,1,24,39,83cpn99fh7ulkwe8nezy8a3mx,1,53.5,75.6,2025-06-08T00:31:17.675Z,2025-06-08T02:26:14Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765871637,56,Center,5765871805,233,196,5765871639,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702635,196,7,1,24,39,5qfq6cwtrgzd2szijivns7rjl,1,46.5,24.4,2025-06-08T00:31:17.676Z,2025-06-08T02:26:13Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5765871733,56,Back,5765871735,285,,5765871759,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702637,197,3,1,24,41,5qfq6cwtrgzd2szijivns7rjl,0,45.1,30.0,2025-06-08T00:31:19.533Z,2025-06-08T02:26:14Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765871743,286,,5765871741,56,Back,5765871875,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702653,210,7,1,24,41,83cpn99fh7ulkwe8nezy8a3mx,1,54.9,70.0,2025-06-08T00:31:19.534Z,2025-06-08T02:26:14Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765871869,233,197,5765871841,56,Center,5765871843,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702663,198,45,1,24,42,5qfq6cwtrgzd2szijivns7rjl,0,42.0,22.8,2025-06-08T00:31:21.131Z,2025-06-08T00:31:30Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765871957,233,211,5765871903,56,Back,5765871905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702665,211,3,1,24,42,83cpn99fh7ulkwe8nezy8a3mx,1,58.0,77.2,2025-06-08T00:31:21.131Z,2025-06-08T00:31:27Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765871909,286,,5765871907,56,Center,5765871923,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702709,212,1,1,24,44,83cpn99fh7ulkwe8nezy8a3mx,1,61.1,81.9,2025-06-08T00:31:22.532Z,2025-06-08T00:31:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765872179,141,72.2,5765872183,213,4.39,5765872181,212,7.0,5765872175,56,Center,5765872177,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702719,213,1,1,24,45,83cpn99fh7ulkwe8nezy8a3mx,1,59.0,72.2,2025-06-08T00:31:23.979Z,2025-06-08T00:31:28Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765872231,213,3.14,5765872227,141,72.3,5765872225,140,44.3,5765872223,56,Back,5765872229,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702723,214,1,1,24,47,83cpn99fh7ulkwe8nezy8a3mx,1,41.8,70.2,2025-06-08T00:31:25.739Z,2025-06-08T03:08:29Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765872255,213,4.59,5765872247,56,Back,5765872253,212,21.7,5765872251,141,38.6,5765872249,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702755,215,1,1,24,51,83cpn99fh7ulkwe8nezy8a3mx,1,44.7,50.3,2025-06-08T00:31:29.635Z,2025-06-08T00:31:34Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765872465,141,63.9,5765872469,213,0.77,5765872463,140,53.8,5765872467,212,13.3,5765872461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702799,216,1,1,24,55,83cpn99fh7ulkwe8nezy8a3mx,1,56.8,68.4,2025-06-08T00:31:34.291Z,2025-06-08T00:31:38Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765872685,56,Left,5765872689,141,94.7,5765872687,140,65.5,5765872691,212,20.1,5765872693,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702805,217,61,1,25,0,83cpn99fh7ulkwe8nezy8a3mx,0,66.4,95.9,2025-06-08T00:31:38.740Z,2025-06-08T00:31:39Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765872723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702809,199,1,1,25,0,5qfq6cwtrgzd2szijivns7rjl,0,24.3,7.3,2025-06-08T00:31:39.117Z,2025-06-08T00:31:47Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765873133,236,,5765872747,140,36.0,5765872743,157,,5765873135,233,218,5765872749,141,5.6,5765872753,213,6.19,5765872757,1,,5765872751,212,12.3,5765872745,56,Back,5765873139,286,,,,,,,,,,,,,,,,,,,,,,,,
2821702823,218,74,1,25,0,83cpn99fh7ulkwe8nezy8a3mx,1,71.3,96.0,2025-06-08T00:31:39.118Z,2025-06-08T03:08:27Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765873157,233,199,5765873087,285,,5765872871,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702941,200,5,1,25,5,5qfq6cwtrgzd2szijivns7rjl,1,-1.2,13.8,2025-06-08T00:31:43.493Z,2025-06-08T02:28:35Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765873541,233,219,5765873533,56,Back,5765873535,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702837,219,5,1,25,5,83cpn99fh7ulkwe8nezy8a3mx,0,101.2,86.2,2025-06-08T00:31:43.493Z,2025-06-08T02:28:35Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765873553,233,200,5765872933,346,,5765872929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702951,201,1,1,25,19,5qfq6cwtrgzd2szijivns7rjl,1,4.6,52.1,2025-06-08T00:31:58.157Z,2025-06-08T00:32:00Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765873625,237,,5765873615,140,6.1,5765873619,212,9.6,5765873611,124,,5765873617,141,38.2,5765873621,213,4.88,5765873613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702959,202,1,1,25,21,5qfq6cwtrgzd2szijivns7rjl,1,6.1,38.2,2025-06-08T00:31:59.508Z,2025-06-08T00:32:01Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5765873659,213,1.80,5765873655,141,60.2,5765873653,140,2.8,5765873657,212,15.4,5765873651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821702975,203,1,1,25,22,5qfq6cwtrgzd2szijivns7rjl,1,2.8,60.2,2025-06-08T00:32:01.125Z,2025-06-08T00:32:04Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765873825,213,5.31,5765873819,140,7.0,5765873821,141,50.6,5765873817,56,Back,5765873823,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821703003,204,1,1,25,25,5qfq6cwtrgzd2szijivns7rjl,1,11.2,35.7,2025-06-08T00:32:04.133Z,2025-06-08T00:32:09Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5765874017,141,23.9,5765874021,213,5.92,5765874013,56,Back,5765874015,140,31.2,5765874019,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821703011,205,1,1,25,30,5qfq6cwtrgzd2szijivns7rjl,0,23.0,17.9,2025-06-08T00:32:09.143Z,2025-06-08T00:32:10Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765874073,141,18.0,5765874077,213,0.00,5765874071,140,76.3,5765874069,56,Right,5765874075,212,56.0,5765874067,157,,5765874079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821703039,220,1,1,25,32,83cpn99fh7ulkwe8nezy8a3mx,0,43.9,81.3,2025-06-08T00:32:10.842Z,2025-06-08T00:32:14Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765874183,157,,5765874187,140,56.0,5765874191,212,12.9,5765874193,213,6.11,5765874189,141,78.0,5765874185,56,Center,5765874195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821703045,206,44,1,25,34,5qfq6cwtrgzd2szijivns7rjl,1,53.2,22.0,2025-06-08T00:32:13.005Z,2025-06-08T02:26:34Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5766074009,286,,5765874299,233,221,5765874221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821703047,221,44,1,25,34,83cpn99fh7ulkwe8nezy8a3mx,0,46.8,78.0,2025-06-08T00:32:13.006Z,2025-06-08T02:26:34Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765874321,233,206,5765874233,56,Back,5765874325,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
