id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2809972007,221,1,1,28,14,bk3zg8yaj5uoqhxzwons3bo8a,0,58.1,27.5,2025-05-04T01:36:00.703Z,2025-05-04T01:36:01Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700781935,141,24.1,5700781937,212,16.2,5700781933,140,73.4,5700781939,213,6.14,5700781929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972017,244,8,1,28,15,5h878vnmkbuy2ummddprusxgq,1,31.8,87.0,2025-05-04T01:36:02.221Z,2025-05-04T01:36:02Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700781999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972087,246,1,1,28,17,5h878vnmkbuy2ummddprusxgq,0,39.5,88.9,2025-05-04T01:36:04.413Z,2025-05-04T01:36:09Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700782337,1,,5700782331,141,75.1,5700782333,212,48.7,5700782327,56,Center,5700782329,140,85.0,5700782335,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972133,223,1,1,28,23,bk3zg8yaj5uoqhxzwons3bo8a,1,13.9,25.0,2025-05-04T01:36:10.399Z,2025-05-04T01:36:13Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700782563,140,28.1,5700782565,141,18.7,5700782569,213,6.00,5700782567,212,15.5,5700782561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972163,224,1,1,28,26,bk3zg8yaj5uoqhxzwons3bo8a,1,35.3,27.2,2025-05-04T01:36:13.504Z,2025-05-04T01:36:15Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700782745,212,17.4,5700782737,56,Back,5700782741,141,4.4,5700782739,140,42.8,5700782749,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972191,225,1,1,28,28,bk3zg8yaj5uoqhxzwons3bo8a,0,42.8,4.4,2025-05-04T01:36:15.230Z,2025-05-04T01:36:18Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700782931,233,247,5700782935,286,,5700782881,140,45.7,5700782885,212,3.4,5700782879,56,Back,5700782887,213,5.84,5700782883,141,2.3,5700782929,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972195,247,74,1,28,28,5h878vnmkbuy2ummddprusxgq,1,53.4,98.8,2025-05-04T01:36:15.231Z,2025-05-04T03:28:17Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700782903,285,,5700782985,233,225,5700782901,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972319,226,5,1,28,31,bk3zg8yaj5uoqhxzwons3bo8a,1,47.9,-1.5,2025-05-04T01:36:18.584Z,2025-05-04T03:31:14Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700783635,233,248,5700783567,56,Back,5700783569,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972221,248,5,1,28,31,5h878vnmkbuy2ummddprusxgq,0,52.1,101.5,2025-05-04T01:36:18.584Z,2025-05-04T03:31:14Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700783643,233,226,5700783053,347,,5700783051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972345,227,1,1,28,39,bk3zg8yaj5uoqhxzwons3bo8a,1,49.9,0.0,2025-05-04T01:36:25.783Z,2025-05-04T01:36:27Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700783683,212,9.3,5700783673,107,,5700783675,56,Back,5700783685,213,2.07,5700783679,140,45.7,5700783681,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972395,228,1,1,28,40,bk3zg8yaj5uoqhxzwons3bo8a,1,44.8,7.6,2025-05-04T01:36:27.159Z,2025-05-04T01:36:30Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5700783907,213,2.42,5700783903,141,35.8,5700783899,56,Back,5700783901,140,24.0,5700783905,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972435,229,1,1,28,43,bk3zg8yaj5uoqhxzwons3bo8a,1,24.0,35.8,2025-05-04T01:36:30.384Z,2025-05-04T01:36:33Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700784123,212,15.7,5700784125,213,4.94,5700784117,56,Back,5700784119,140,27.4,5700784121,141,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972553,249,83,1,28,45,5h878vnmkbuy2ummddprusxgq,1,40.3,30.4,2025-05-04T01:36:32.293Z,2025-05-04T03:19:48Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5701035589,399,9imj5ig0i01uljnd3gd2cz1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972537,230,1,1,28,46,bk3zg8yaj5uoqhxzwons3bo8a,1,22.9,11.8,2025-05-04T01:36:33.392Z,2025-05-04T01:36:41Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700784647,140,32.5,5700784649,141,73.4,5700784651,212,43.1,5700784641,155,,5700784643,196,,5700784655,1,,5700784653,213,1.33,5700784645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809989525,404,61,1,28,47,bk3zg8yaj5uoqhxzwons3bo8a,0,50.7,91.8,2025-05-04T01:36:33.626Z,2025-05-04T03:20:18Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700869605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972549,231,43,1,28,54,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T01:36:40.991Z,2025-05-04T02:03:14Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700784701,213,5.38,5700784697,141,68.0,5700784699,212,12.6,5700784695,140,53.0,5700784693,56,Center,5700869773,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972581,251,1,1,28,55,5h878vnmkbuy2ummddprusxgq,1,41.7,30.4,2025-05-04T01:36:41.973Z,2025-05-04T01:36:43Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700784829,56,Back,5700784833,141,19.8,5700784837,213,5.04,5700784835,212,7.6,5700784831,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972587,252,1,1,28,56,5h878vnmkbuy2ummddprusxgq,1,44.5,19.8,2025-05-04T01:36:43.516Z,2025-05-04T01:36:45Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5700784903,213,3.25,5700784895,56,Back,5700784899,141,17.5,5700784897,140,31.4,5700784901,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972611,253,1,1,28,58,5h878vnmkbuy2ummddprusxgq,1,31.8,19.3,2025-05-04T01:36:44.829Z,2025-05-04T01:36:46Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700785013,140,43.8,5700785015,141,26.2,5700785019,213,0.36,5700785017,212,13.4,5700785011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972637,254,1,1,28,59,5h878vnmkbuy2ummddprusxgq,1,43.8,26.2,2025-05-04T01:36:45.958Z,2025-05-04T01:36:48Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700785181,212,6.5,5700785175,56,Back,5700785183,213,4.78,5700785179,141,16.6,5700785177,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972651,255,1,1,29,1,5h878vnmkbuy2ummddprusxgq,1,43.1,23.7,2025-05-04T01:36:48.452Z,2025-05-04T01:36:49Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5700785255,141,14.8,5700785251,56,Back,5700785259,213,3.66,5700785257,212,12.3,5700785253,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972663,256,1,1,29,2,5h878vnmkbuy2ummddprusxgq,1,32.9,14.8,2025-05-04T01:36:49.477Z,2025-05-04T01:36:51Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700785325,140,25.6,5700785331,213,2.05,5700785323,56,Back,5700785327,141,36.6,5700785329,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972717,257,1,1,29,4,5h878vnmkbuy2ummddprusxgq,0,25.6,36.6,2025-05-04T01:36:50.773Z,2025-05-04T01:36:54Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700785565,157,,5700785573,212,63.6,5700785575,213,0.17,5700785577,1,,5700785569,140,85.3,5700785571,141,52.5,5700785567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972727,232,43,1,29,9,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T01:36:56.543Z,2025-05-04T01:37:06Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700786251,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972857,234,1,1,29,15,bk3zg8yaj5uoqhxzwons3bo8a,1,18.7,41.8,2025-05-04T01:37:02.182Z,2025-05-04T01:37:07Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700786309,213,1.29,5700786297,140,23.1,5700786293,56,Back,5700786301,141,65.3,5700786305,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972865,235,1,1,29,20,bk3zg8yaj5uoqhxzwons3bo8a,1,22.7,65.1,2025-05-04T01:37:07.470Z,2025-05-04T01:37:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700786347,213,1.15,5700786343,141,100.0,5700786339,56,Back,5700786341,140,33.2,5700786345,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972873,236,43,1,29,21,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-04T01:37:07.911Z,2025-05-04T01:37:12Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700786373,56,Back,5700786375,347,0,5700786725,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972899,237,1,1,29,22,bk3zg8yaj5uoqhxzwons3bo8a,0,32.8,94.8,2025-05-04T01:37:09.519Z,2025-05-04T01:37:11Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700786523,141,63.0,5700786525,212,59.1,5700786517,155,,5700786527,213,5.91,5700786529,1,,5700786519,56,Center,5700786521,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972973,259,1,1,29,27,5h878vnmkbuy2ummddprusxgq,1,12.3,45.0,2025-05-04T01:37:13.668Z,2025-05-04T01:37:16Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700786939,141,76.2,5700786925,123,,5700786931,56,Back,5700786947,213,0.94,5700786943,212,26.2,5700786935,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809972991,260,1,1,29,29,5h878vnmkbuy2ummddprusxgq,1,21.9,71.4,2025-05-04T01:37:16.564Z,2025-05-04T01:37:19Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5700787081,56,Back,5700787087,212,16.9,5700787089,213,1.06,5700787085,141,93.1,5700787083,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973007,261,1,1,29,32,5h878vnmkbuy2ummddprusxgq,1,29.4,93.6,2025-05-04T01:37:18.912Z,2025-05-04T01:37:21Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700787215,140,46.6,5700787213,56,Back,5700787221,213,0.11,5700787219,212,18.2,5700787217,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973011,262,61,1,29,34,5h878vnmkbuy2ummddprusxgq,0,45.2,98.1,2025-05-04T01:37:21.180Z,2025-05-04T01:37:21Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700787229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973033,238,5,1,29,35,bk3zg8yaj5uoqhxzwons3bo8a,1,59.0,-1.2,2025-05-04T01:37:22.159Z,2025-05-04T03:31:14Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700787349,56,Right,5700787351,347,,5700787383,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973023,263,5,1,29,35,5h878vnmkbuy2ummddprusxgq,0,41.0,101.2,2025-05-04T01:37:22.159Z,2025-05-04T03:31:15Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700787399,233,238,5700787299,347,,5700787297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973059,239,1,1,29,36,bk3zg8yaj5uoqhxzwons3bo8a,1,62.2,0.0,2025-05-04T01:37:23.070Z,2025-05-04T01:37:25Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700787531,213,2.15,5700787525,141,21.7,5700787521,56,Center,5700787519,107,,5700787527,212,19.2,5700787523,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973071,240,1,1,29,38,bk3zg8yaj5uoqhxzwons3bo8a,1,52.2,21.7,2025-05-04T01:37:25.446Z,2025-05-04T01:37:27Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700787609,213,5.11,5700787607,212,10.2,5700787603,140,56.0,5700787605,141,7.9,5700787601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973077,241,1,1,29,40,bk3zg8yaj5uoqhxzwons3bo8a,0,56.0,7.9,2025-05-04T01:37:27.110Z,2025-05-04T01:37:28Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5700787635,140,60.2,5700787697,286,,5700787691,236,,5700787633,56,Right,5700787693,233,264,5700787639,212,5.2,5700787641,213,0.55,5700787637,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973083,264,74,1,29,40,5h878vnmkbuy2ummddprusxgq,1,39.5,96.6,2025-05-04T01:37:27.111Z,2025-05-04T03:28:18Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700787653,56,Back,5700787713,233,241,5700787657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973099,265,43,1,29,42,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-04T01:37:29.052Z,2025-05-04T01:37:31Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700787773,144,5,5700787737,347,0,5700787735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973173,242,1,1,29,44,bk3zg8yaj5uoqhxzwons3bo8a,1,45.3,4.6,2025-05-04T01:37:31.566Z,2025-05-04T01:37:35Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700788029,213,2.11,5700788027,212,32.3,5700788023,140,29.6,5700788031,1,,5700788025,141,45.4,5700788021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973233,243,1,1,29,48,bk3zg8yaj5uoqhxzwons3bo8a,1,24.0,40.6,2025-05-04T01:37:35.006Z,2025-05-04T01:37:40Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700788325,141,35.6,5700788321,56,Back,5700788329,213,6.00,5700788327,212,12.2,5700788323,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973269,244,1,1,29,54,bk3zg8yaj5uoqhxzwons3bo8a,1,33.5,36.5,2025-05-04T01:37:40.694Z,2025-05-04T01:37:42Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700788523,140,44.6,5700788527,212,13.2,5700788529,213,0.49,5700788521,56,Back,5700788525,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973379,245,1,1,29,55,bk3zg8yaj5uoqhxzwons3bo8a,1,44.6,45.7,2025-05-04T01:37:42.590Z,2025-05-04T02:02:10Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5700789129,212,23.6,5700789127,141,72.3,5700867679,156,,5700789125,140,30.1,5700789131,213,2.27,5700789123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809975297,270,1,1,30,2,bk3zg8yaj5uoqhxzwons3bo8a,1,40.1,95.1,2025-05-04T01:37:49.084Z,2025-05-04T01:40:30Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700799399,140,60.7,5700799397,56,Left,5700799401,141,92.3,5700799405,213,6.20,5700799403,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809989331,401,1,1,30,4,bk3zg8yaj5uoqhxzwons3bo8a,1,53.5,92.7,2025-05-04T01:37:50.626Z,2025-05-04T02:02:34Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700868489,212,12.4,5700868483,56,Center,5700868491,213,4.85,5700868487,141,74.6,5700868485,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809989391,402,1,1,30,6,bk3zg8yaj5uoqhxzwons3bo8a,1,53.8,76.2,2025-05-04T01:37:52.626Z,2025-05-04T02:02:46Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5700868801,56,Back,5700868805,141,91.4,5700868803,140,43.7,5700868807,212,14.8,5700868809,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809989521,403,1,1,30,9,bk3zg8yaj5uoqhxzwons3bo8a,1,38.5,95.0,2025-05-04T01:37:55.626Z,2025-05-04T02:03:10Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700869595,213,4.14,5700869585,56,Back,5700869593,212,28.8,5700869591,141,59.4,5700869587,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973467,249,1,1,30,11,bk3zg8yaj5uoqhxzwons3bo8a,1,22.6,60.5,2025-05-04T01:37:58.198Z,2025-05-04T01:38:02Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700789595,213,4.82,5700789593,212,14.2,5700789587,56,Back,5700789591,141,39.8,5700789589,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973485,250,1,1,30,15,bk3zg8yaj5uoqhxzwons3bo8a,1,24.4,36.2,2025-05-04T01:38:02.110Z,2025-05-04T01:38:04Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5700789723,212,17.3,5700789725,213,2.30,5700789719,140,13.5,5700789717,56,Back,5700789721,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973517,251,1,1,30,17,bk3zg8yaj5uoqhxzwons3bo8a,1,14.0,56.3,2025-05-04T01:38:04.229Z,2025-05-04T01:38:07Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5700789953,213,1.19,5700789945,56,Back,5700789949,141,73.7,5700789947,140,18.5,5700789951,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973553,252,1,1,30,20,bk3zg8yaj5uoqhxzwons3bo8a,0,19.6,87.6,2025-05-04T01:38:06.942Z,2025-05-04T01:38:09Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700790125,141,100.0,5700790121,56,Back,5700790131,213,0.75,5700790129,212,13.5,5700790123,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973559,253,5,1,30,22,bk3zg8yaj5uoqhxzwons3bo8a,0,26.9,101.2,2025-05-04T01:38:09.209Z,2025-05-04T03:31:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5700790357,233,266,5700790143,56,Back,5700790145,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973583,266,5,1,30,22,5h878vnmkbuy2ummddprusxgq,1,73.1,-1.2,2025-05-04T01:38:09.209Z,2025-05-04T03:31:15Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5700790309,233,253,5700790283,56,Right,5700790285,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973621,267,1,1,30,25,5h878vnmkbuy2ummddprusxgq,1,77.5,0.0,2025-05-04T01:38:12.366Z,2025-05-04T01:38:15Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700790483,140,43.8,5700790485,141,16.0,5700790479,107,,5700790491,1,,5700790487,212,37.3,5700790489,213,2.82,5700790481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973659,268,1,1,30,28,5h878vnmkbuy2ummddprusxgq,1,54.8,14.7,2025-05-04T01:38:15.454Z,2025-05-04T01:38:18Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5700790711,212,16.8,5700790705,56,Center,5700790707,140,63.5,5700790709,141,35.4,5700790713,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973723,269,1,1,30,31,5h878vnmkbuy2ummddprusxgq,1,65.4,39.1,2025-05-04T01:38:18.283Z,2025-05-04T01:38:24Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700791085,141,83.1,5700791081,140,66.6,5700791089,213,1.53,5700791077,56,Left,5700791087,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973753,270,1,1,30,37,5h878vnmkbuy2ummddprusxgq,1,75.4,82.8,2025-05-04T01:38:24.171Z,2025-05-04T01:38:27Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5700791231,141,82.9,5700791229,140,56.2,5700791227,56,Left,5700791233,212,20.2,5700791235,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973791,271,1,1,30,40,5h878vnmkbuy2ummddprusxgq,1,56.3,83.2,2025-05-04T01:38:26.845Z,2025-05-04T01:38:30Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700791523,141,72.6,5700791525,212,13.6,5700791519,56,Center,5700791527,213,5.73,5700791521,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973837,272,1,1,30,43,5h878vnmkbuy2ummddprusxgq,1,68.1,82.9,2025-05-04T01:38:30.468Z,2025-05-04T01:38:34Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5700791815,56,Left,5700791831,213,2.90,5700791827,212,18.6,5700791823,141,89.5,5700791819,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973795,254,83,1,30,44,bk3zg8yaj5uoqhxzwons3bo8a,0,35.0,13.6,2025-05-04T01:38:30.766Z,2025-05-04T01:38:40Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5700792253,399,7vs1eqm82fwwuhwfqodb3dyw9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973887,273,1,1,30,47,5h878vnmkbuy2ummddprusxgq,1,42.6,88.5,2025-05-04T01:38:34.388Z,2025-05-04T01:38:37Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5700792063,141,81.0,5700792067,213,3.47,5700792059,56,Back,5700792061,140,28.2,5700792065,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809973911,274,1,1,30,50,5h878vnmkbuy2ummddprusxgq,1,27.2,80.7,2025-05-04T01:38:37.007Z,2025-05-04T01:38:39Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5700792199,212,26.4,5700792193,56,Back,5700792197,141,50.2,5700792195,140,11.7,5700792201,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809974015,275,1,1,30,55,5h878vnmkbuy2ummddprusxgq,1,8.5,52.9,2025-05-04T01:38:41.676Z,2025-05-04T01:38:48Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5700792823,140,35.7,5700792839,1,,5700792831,212,42.2,5700792815,155,,5700792819,56,Back,5700792827,141,7.3,5700792835,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809974023,276,3,1,31,1,5h878vnmkbuy2ummddprusxgq,0,31.1,16.8,2025-05-04T01:38:47.966Z,2025-05-04T01:39:12Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5700792871,56,Back,5700792873,285,,5700792919,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809988855,398,1,1,31,3,bk3zg8yaj5uoqhxzwons3bo8a,1,72.9,66.9,2025-05-04T01:38:49.626Z,2025-05-04T02:01:24Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5700866109,212,3.1,5700866089,56,Center,5700866097,140,72.2,5700866103,141,71.4,5700866113,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809989055,400,1,1,31,5,bk3zg8yaj5uoqhxzwons3bo8a,1,72.2,79.7,2025-05-04T01:38:51.626Z,2025-05-04T02:01:50Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5700867063,141,63.2,5700867067,213,5.55,5700867065,212,16.8,5700867061,140,84.1,5700867059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809974091,257,1,1,31,5,bk3zg8yaj5uoqhxzwons3bo8a,1,78.4,59.6,2025-05-04T01:38:51.646Z,2025-05-04T01:38:53Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5700793189,140,93.2,5700793187,56,Center,5700793191,141,72.5,5700793195,213,0.51,5700793193,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809974095,258,1,1,31,6,bk3zg8yaj5uoqhxzwons3bo8a,0,96.6,73.7,2025-05-04T01:38:53.270Z,2025-05-04T01:38:54Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5700793231,213,4.37,5700793225,140,93.2,5700793229,212,10.6,5700793227,141,59.0,5700793223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
