id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800343949,126,1,1,15,37,87c66ubwpzykovmkaf1t46bis,0,60.8,76.0,2025-04-13T00:52:25.545Z,2025-04-13T00:52:33Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5647680283,56,Center,5647680289,141,56.7,5647680287,140,87.7,5647680293,213,5.85,5647680291,212,31.1,5647680281,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800343965,119,12,1,15,40,bu5w8wprynlj9mvphvy8sd94f,1,11.2,61.7,2025-04-13T00:52:28.620Z,2025-04-13T00:52:51Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647680807,167,,5647680377,56,Back,5647680451,15,,5647680381,141,82.0,5647680385,212,19.3,5647680389,213,2.34,5647680379,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344023,120,6,1,15,44,bu5w8wprynlj9mvphvy8sd94f,0,0.6000000000000001,82.6,2025-04-13T00:52:32.512Z,2025-04-13T03:02:20Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5647681021,56,Back,5647681023,73,,5647681859,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344049,127,6,1,15,44,87c66ubwpzykovmkaf1t46bis,1,99.4,17.4,2025-04-13T00:52:32.512Z,2025-04-13T03:02:20Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647680935,75,,5647681269,233,120,5647680933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344387,128,1,1,16,34,87c66ubwpzykovmkaf1t46bis,0,99.5,0.5,2025-04-13T00:53:23.377Z,2025-04-13T01:37:13Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647683055,1,,5647682963,2,,5647683043,213,1.83,5647682971,6,,5647683021,141,62.1,5647682995,223,,5647683005,56,Center,5647683011,140,88.8,5647683035,212,43.4,5647682989,155,,,,,,,,,,,,,,,,,,,,,,,,,
2800344457,129,43,1,16,39,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T00:53:27.994Z,2025-04-13T01:37:07Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5647683407,56,Center,5647683403,17,0,5647683417,250,0,5647683401,22,0,5647854523,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344425,121,12,1,16,40,bu5w8wprynlj9mvphvy8sd94f,1,8.4,32.9,2025-04-13T00:53:28.551Z,2025-04-13T01:36:58Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647852141,15,,5647852055,140,27.2,5647852057,141,21.7,5647852061,213,5.91,5647683215,56,Back,5647852059,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344473,130,1,1,16,41,87c66ubwpzykovmkaf1t46bis,0,81.7,65.5,2025-04-13T00:53:29.441Z,2025-04-13T01:42:35Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647683551,212,8.8,5647683555,213,5.79,5647683537,56,Center,5647683545,141,59.4,5647683539,140,89.1,5647683533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344495,122,12,1,16,42,bu5w8wprynlj9mvphvy8sd94f,1,15.8,41.3,2025-04-13T00:53:30.399Z,2025-04-13T01:36:56Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647683661,213,5.43,5647683797,15,,5647683647,140,29.3,5647683657,141,17.3,5647683659,212,21.6,5647683641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344663,131,1,1,16,48,87c66ubwpzykovmkaf1t46bis,1,75.0,72.9,2025-04-13T00:53:36.914Z,2025-04-13T01:42:33Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647684569,1,,5647684555,155,,5647684557,56,Center,5647684567,213,5.37,5647684563,212,32.0,5647684561,141,35.7,5647684559,140,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344869,133,1,1,16,50,87c66ubwpzykovmkaf1t46bis,0,94.9,28.9,2025-04-13T00:53:38.698Z,2025-04-13T18:39:04Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5647686277,155,,5647686281,196,,5647685801,1,,5647685771,56,Left,5647685783,140,73.2,5647685795,212,54.2,5647685791,141,100.0,5647685797,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344901,123,5,1,16,54,bu5w8wprynlj9mvphvy8sd94f,1,26.8,-1.4,2025-04-13T00:53:42.431Z,2025-04-13T03:01:44Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647685947,347,,5647686813,233,132,5647685939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800344729,132,5,1,16,54,87c66ubwpzykovmkaf1t46bis,0,73.2,101.4,2025-04-13T00:53:42.431Z,2025-04-13T03:01:44Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647685037,347,,5647686925,233,123,5647685035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345145,124,1,1,17,22,bu5w8wprynlj9mvphvy8sd94f,0,24.9,0.0,2025-04-13T00:54:10.448Z,2025-04-13T00:54:22Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647687453,107,,5647687469,213,0.23,5647687459,56,Right,5647687471,1,,5647687467,212,39.5,5647687463,141,11.6,5647687461,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345171,134,8,1,17,24,87c66ubwpzykovmkaf1t46bis,1,42.8,93.5,2025-04-13T00:54:13.257Z,2025-04-13T00:54:22Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647687675,15,,5647687605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345231,125,3,1,17,27,bu5w8wprynlj9mvphvy8sd94f,0,67.4,6.9,2025-04-13T00:54:16.128Z,2025-04-13T00:54:31Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647687935,56,Right,5647688455,233,135,5647687937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345201,135,7,1,17,27,87c66ubwpzykovmkaf1t46bis,1,30.2,94.2,2025-04-13T00:54:16.129Z,2025-04-13T01:41:21Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647688391,233,125,5647687789,56,Back,5647687791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345221,137,1,1,17,29,87c66ubwpzykovmkaf1t46bis,1,38.5,91.8,2025-04-13T00:54:17.465Z,2025-04-13T00:54:33Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647687907,140,33.5,5647687911,212,17.7,5647687909,141,66.9,5647687903,56,Back,5647687913,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345259,138,1,1,17,31,87c66ubwpzykovmkaf1t46bis,1,31.5,63.0,2025-04-13T00:54:19.513Z,2025-04-13T00:54:30Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647688085,212,24.3,5647688087,213,3.64,5647688077,140,11.2,5647688069,56,Back,5647688079,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345285,139,1,1,17,34,87c66ubwpzykovmkaf1t46bis,0,11.2,45.8,2025-04-13T00:54:23.089Z,2025-04-13T00:54:31Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647688255,140,17.1,5647688241,56,Back,5647688261,141,52.1,5647688263,212,7.5,5647688265,213,0.61,5647688271,1,,5647688235,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345337,126,61,1,17,37,bu5w8wprynlj9mvphvy8sd94f,1,87.2,57.9,2025-04-13T00:54:26.181Z,2025-04-13T00:54:32Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647688551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345349,127,5,1,17,38,bu5w8wprynlj9mvphvy8sd94f,0,101.4,65.0,2025-04-13T00:54:26.642Z,2025-04-13T03:01:45Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5647689073,233,140,5647688605,346,,5647688603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345359,140,5,1,17,38,87c66ubwpzykovmkaf1t46bis,1,-1.4,35.0,2025-04-13T00:54:26.642Z,2025-04-13T00:54:40Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647688651,56,Back,5647688653,346,,5647689009,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345587,141,1,1,17,59,87c66ubwpzykovmkaf1t46bis,1,4.2,40.4,2025-04-13T00:54:47.616Z,2025-04-13T00:55:00Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647689917,140,20.9,5647689903,124,,5647689935,212,18.4,5647689927,141,32.2,5647689963,237,,5647689909,56,Back,5647689945,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345623,142,1,1,18,0,87c66ubwpzykovmkaf1t46bis,1,20.9,32.2,2025-04-13T00:54:48.681Z,2025-04-13T00:54:52Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647690151,56,Back,5647690153,140,26.0,5647690159,213,1.33,5647690157,212,22.7,5647690155,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345703,143,1,1,18,3,87c66ubwpzykovmkaf1t46bis,1,26.0,64.6,2025-04-13T00:54:52.298Z,2025-04-13T00:54:55Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647690565,141,39.1,5647690571,213,4.72,5647690561,56,Back,5647690567,212,17.3,5647690563,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345761,144,1,1,18,6,87c66ubwpzykovmkaf1t46bis,1,26.3,39.1,2025-04-13T00:54:54.985Z,2025-04-13T00:55:00Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647690875,212,19.7,5647690871,140,28.8,5647690873,141,67.8,5647690877,213,1.44,5647690869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345793,145,1,1,18,13,87c66ubwpzykovmkaf1t46bis,1,36.0,69.6,2025-04-13T00:55:01.481Z,2025-04-13T00:55:03Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647691045,140,36.0,5647691051,213,1.57,5647691047,141,91.1,5647691049,212,14.6,5647691043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345845,146,1,1,18,15,87c66ubwpzykovmkaf1t46bis,1,36.0,91.1,2025-04-13T00:55:03.649Z,2025-04-13T00:55:10Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647691361,56,Left,5647691363,140,90.0,5647691367,212,56.7,5647691365,141,90.2,5647691359,155,,5647691371,1,,5647691369,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345849,147,43,1,18,21,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-04-13T00:55:10.345Z,2025-04-13T00:55:23Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647691387,286,0,5647692085,144,50,5647691385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345893,148,3,1,18,22,87c66ubwpzykovmkaf1t46bis,0,85.1,85.8,2025-04-13T00:55:11.366Z,2025-04-13T01:38:29Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5647691583,286,,5647856915,233,128,5647691581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345863,128,7,1,18,22,bu5w8wprynlj9mvphvy8sd94f,0,15.5,14.4,2025-04-13T00:55:11.367Z,2025-04-13T01:38:27Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5647856911,233,148,5647691451,285,,5647691449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345949,149,1,1,18,26,87c66ubwpzykovmkaf1t46bis,1,89.6,82.6,2025-04-13T00:55:14.738Z,2025-04-13T00:55:20Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5647691919,140,85.3,5647691917,56,Left,5647691925,213,2.51,5647691923,212,5.6,5647691921,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345953,150,1,1,18,31,87c66ubwpzykovmkaf1t46bis,0,92.2,81.4,2025-04-13T00:55:20.051Z,2025-04-13T00:55:20Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647691945,213,4.38,5647691939,140,90.0,5647691937,56,Center,5647691941,141,71.5,5647691943,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345963,129,12,1,18,32,bu5w8wprynlj9mvphvy8sd94f,1,10.8,32.4,2025-04-13T00:55:21.247Z,2025-04-13T00:55:23Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647692083,167,,5647692011,213,5.16,5647692007,141,0.0,5647692003,56,Back,5647692005,140,21.4,5647692009,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800345969,130,5,1,18,33,bu5w8wprynlj9mvphvy8sd94f,0,19.2,-1.9,2025-04-13T00:55:21.729Z,2025-04-13T03:01:45Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647692033,56,Back,5647692035,347,,5647857829,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346095,151,5,1,18,33,87c66ubwpzykovmkaf1t46bis,1,80.8,101.9,2025-04-13T00:55:21.729Z,2025-04-13T03:01:45Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647692773,56,Left,5647692775,347,,5647857819,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346249,152,1,1,18,56,87c66ubwpzykovmkaf1t46bis,1,84.9,100.0,2025-04-13T00:55:44.673Z,2025-04-13T00:55:47Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647693651,107,,5647693659,212,9.4,5647693653,56,Left,5647693657,141,91.7,5647693655,140,91.2,5647693661,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346257,153,1,1,18,58,87c66ubwpzykovmkaf1t46bis,0,84.0,97.5,2025-04-13T00:55:47.297Z,2025-04-13T01:39:32Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647860871,233,131,5647860849,141,98.5,5647860875,286,,5647694517,189,,5647693689,56,Left,5647860853,213,3.07,5647860851,212,9.1,5647860847,140,75.4,5647860869,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346311,131,74,1,18,58,bu5w8wprynlj9mvphvy8sd94f,1,10.4,6.8,2025-04-13T00:55:47.298Z,2025-04-13T01:39:32Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647693939,56,Back,5647860881,233,153,5647693941,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346325,132,12,1,19,3,bu5w8wprynlj9mvphvy8sd94f,1,5.4,2.8,2025-04-13T00:55:52.258Z,2025-04-13T00:55:54Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647694065,167,,5647694025,56,Back,5647694029,141,0.0,5647694033,213,5.93,5647694027,140,13.2,5647694031,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346329,133,5,1,19,4,bu5w8wprynlj9mvphvy8sd94f,0,15.4,-1.8,2025-04-13T00:55:52.808Z,2025-04-13T03:01:46Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647694051,56,Back,5647694053,347,,5647694543,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346421,154,5,1,19,4,87c66ubwpzykovmkaf1t46bis,1,84.6,101.8,2025-04-13T00:55:52.808Z,2025-04-13T03:01:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647694497,56,Left,5647694521,233,133,5647694499,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346555,155,1,1,19,15,87c66ubwpzykovmkaf1t46bis,1,79.8,100.0,2025-04-13T00:56:04.114Z,2025-04-13T00:56:10Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647695289,140,80.4,5647695293,212,11.3,5647695291,141,85.1,5647695295,213,4.77,5647695287,56,Left,5647695285,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346537,134,45,1,19,21,bu5w8wprynlj9mvphvy8sd94f,0,18.8,15.8,2025-04-13T00:56:09.695Z,2025-04-13T00:56:15Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647695177,285,,5647695437,233,156,5647695175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346563,156,3,1,19,21,87c66ubwpzykovmkaf1t46bis,1,81.2,84.2,2025-04-13T00:56:09.695Z,2025-04-13T00:56:14Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647695383,233,134,5647695323,286,,5647695321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346569,157,3,1,19,22,87c66ubwpzykovmkaf1t46bis,0,82.0,82.2,2025-04-13T00:56:10.536Z,2025-04-13T00:56:14Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5647695361,56,Left,5647695363,286,,5647695605,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346611,135,7,1,19,22,bu5w8wprynlj9mvphvy8sd94f,1,17.2,16.8,2025-04-13T00:56:10.537Z,2025-04-13T01:40:20Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5647695579,233,157,5647695547,285,,5647695545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346623,136,1,1,19,25,bu5w8wprynlj9mvphvy8sd94f,1,17.9,16.7,2025-04-13T00:56:13.527Z,2025-04-13T01:40:31Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647862919,155,,5647695639,56,Back,5647695645,212,6.1,5647695643,141,17.6,5647695647,213,0.10,5647695641,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346683,137,1,1,19,26,bu5w8wprynlj9mvphvy8sd94f,0,23.7,17.6,2025-04-13T00:56:14.408Z,2025-04-13T00:56:20Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647696017,56,Right,5647696025,213,6.05,5647696023,212,54.7,5647696027,1,,5647696021,141,0.0,5647696015,157,,5647696019,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346689,138,5,1,19,32,bu5w8wprynlj9mvphvy8sd94f,0,68.2,-1.0,2025-04-13T00:56:20.610Z,2025-04-13T03:01:47Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5647696061,347,,5647697591,233,158,5647696059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346945,158,5,1,19,32,87c66ubwpzykovmkaf1t46bis,1,31.8,101.0,2025-04-13T00:56:20.610Z,2025-04-13T03:01:47Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647697565,56,Back,5647697579,233,138,5647697567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346965,159,1,1,19,55,87c66ubwpzykovmkaf1t46bis,1,42.1,100.0,2025-04-13T00:56:43.985Z,2025-04-13T00:56:45Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647697673,212,11.3,5647697671,141,85.1,5647697665,107,,5647697667,56,Back,5647697675,213,4.86,5647697669,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800346971,160,1,1,19,56,87c66ubwpzykovmkaf1t46bis,1,43.7,85.1,2025-04-13T00:56:44.857Z,2025-04-13T00:56:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5647697717,156,,5647697711,213,2.93,5647697707,212,8.9,5647697703,141,87.8,5647697699,140,35.4,5647697695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347035,161,1,1,19,58,87c66ubwpzykovmkaf1t46bis,0,35.4,87.8,2025-04-13T00:56:46.497Z,2025-04-13T00:56:51Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5647698069,140,45.6,5647698075,213,5.54,5647698067,56,Back,5647698065,157,,5647698071,141,73.2,5647698077,1,,5647698073,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347017,139,44,1,20,0,bu5w8wprynlj9mvphvy8sd94f,1,55.3,28.4,2025-04-13T00:56:49.224Z,2025-04-13T03:07:43Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5647697971,286,,5647698145,233,162,5647697969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347043,162,44,1,20,0,87c66ubwpzykovmkaf1t46bis,0,44.7,71.6,2025-04-13T00:56:49.225Z,2025-04-13T03:07:43Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647698097,285,,5647698095,56,Back,5647698191,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347081,140,1,1,20,1,bu5w8wprynlj9mvphvy8sd94f,1,64.4,44.2,2025-04-13T00:56:49.584Z,2025-04-13T00:56:54Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5647698411,141,31.8,5647698407,56,Center,5647698413,212,15.7,5647698415,213,5.72,5647698405,3,,5647698409,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347127,141,1,1,20,2,bu5w8wprynlj9mvphvy8sd94f,0,78.9,23.4,2025-04-13T00:56:51.093Z,2025-04-13T00:57:00Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647698635,140,100.0,5647698633,56,Right,5647698637,141,20.0,5647698631,168,,5647698641,213,6.19,5647698639,212,23.8,5647698629,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347145,142,5,1,20,8,bu5w8wprynlj9mvphvy8sd94f,0,101.4,21.4,2025-04-13T00:56:56.736Z,2025-04-13T03:01:48Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5647699201,233,163,5647698753,346,,5647698751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347213,163,5,1,20,8,87c66ubwpzykovmkaf1t46bis,1,-1.4,78.6,2025-04-13T00:56:56.736Z,2025-04-13T03:01:47Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647699113,56,Back,5647699115,346,,5647699175,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347331,164,1,1,20,17,87c66ubwpzykovmkaf1t46bis,1,4.3,60.2,2025-04-13T00:57:05.881Z,2025-04-13T00:57:15Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647699719,141,72.0,5647699727,237,,5647699723,213,0.87,5647699721,212,10.5,5647699717,140,10.7,5647699713,56,Back,5647699707,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347347,165,1,1,20,26,87c66ubwpzykovmkaf1t46bis,1,20.7,72.9,2025-04-13T00:57:15.017Z,2025-04-13T00:57:16Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647699805,56,Back,5647699809,141,41.5,5647699811,212,22.4,5647699807,140,27.0,5647699813,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347369,166,1,1,20,28,87c66ubwpzykovmkaf1t46bis,1,27.0,41.5,2025-04-13T00:57:16.633Z,2025-04-13T00:57:18Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5647699929,56,Back,5647699935,212,12.4,5647699931,140,15.2,5647699937,213,3.17,5647699933,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347395,167,1,1,20,30,87c66ubwpzykovmkaf1t46bis,1,15.1,40.4,2025-04-13T00:57:18.585Z,2025-04-13T00:57:21Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5647700107,213,2.08,5647700103,141,60.8,5647700101,140,7.7,5647700099,56,Back,5647700105,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347435,168,1,1,20,32,87c66ubwpzykovmkaf1t46bis,1,7.7,60.8,2025-04-13T00:57:21.089Z,2025-04-13T00:57:25Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5647700337,213,1.34,5647700333,141,76.1,5647700331,140,10.0,5647700335,212,10.7,5647700329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347445,169,1,1,20,37,87c66ubwpzykovmkaf1t46bis,0,14.5,86.5,2025-04-13T00:57:25.784Z,2025-04-13T00:57:26Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5647700389,140,38.7,5647700387,56,Back,5647700393,212,27.3,5647700391,141,72.0,5647700385,155,,5647700395,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800347465,143,1,1,20,38,bu5w8wprynlj9mvphvy8sd94f,0,65.9,49.3,2025-04-13T00:57:27.280Z,2025-04-13T00:57:28Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5647700495,140,89.6,5647700491,157,,5647700497,141,54.6,5647700493,56,Center,5647700501,213,0.14,5647700503,1,,5647700499,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
