id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2823747837,225,7,1,22,14,b5l2e3csycjb8twvq9ek0j5gq,1,32.6,85.9,2025-06-22T00:31:14.187Z,2025-06-22T00:55:59Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777333901,233,209,5777333883,56,Back,5777333885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747845,227,1,1,22,15,b5l2e3csycjb8twvq9ek0j5gq,1,35.1,77.5,2025-06-22T00:31:15.411Z,2025-06-22T00:31:17Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777333925,212,11.1,5777333921,140,25.7,5777333927,213,3.62,5777333923,141,70.0,5777333919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747847,228,1,1,22,16,b5l2e3csycjb8twvq9ek0j5gq,1,25.7,70.0,2025-06-22T00:31:16.260Z,2025-06-22T00:31:17Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777333933,140,35.5,5777333935,141,84.9,5777333939,213,0.78,5777333937,212,14.4,5777333931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747853,229,1,1,22,17,b5l2e3csycjb8twvq9ek0j5gq,1,35.5,84.9,2025-06-22T00:31:17.235Z,2025-06-22T00:31:19Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777333973,212,21.0,5777333975,213,6.14,5777333971,141,80.5,5777333967,56,Left,5777333969,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747861,230,1,1,22,19,b5l2e3csycjb8twvq9ek0j5gq,1,55.3,80.5,2025-06-22T00:31:19.283Z,2025-06-22T00:31:21Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5777334025,56,Left,5777334027,140,60.1,5777334031,212,8.7,5777334033,213,0.95,5777334029,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747873,231,1,1,22,20,b5l2e3csycjb8twvq9ek0j5gq,1,64.0,90.8,2025-06-22T00:31:20.723Z,2025-06-22T00:31:23Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5777334101,141,71.9,5777334105,213,5.10,5777334099,140,69.0,5777334103,212,13.9,5777334097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747905,232,1,1,22,22,b5l2e3csycjb8twvq9ek0j5gq,1,69.1,71.3,2025-06-22T00:31:22.643Z,2025-06-22T00:31:28Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5777334319,212,15.5,5777334313,56,Center,5777334321,213,5.05,5777334317,141,49.8,5777334315,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747895,210,83,1,22,26,c9xffml4i7ihblp1qhus9w3fu,0,31.6,49.1,2025-06-22T00:31:26.221Z,2025-06-22T00:31:29Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777334419,399,doseo9fbdr1a1srm0jhdqmr55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747911,233,61,1,22,28,b5l2e3csycjb8twvq9ek0j5gq,0,75.0,37.8,2025-06-22T00:31:28.292Z,2025-06-22T00:31:29Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5777334373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747937,212,1,1,22,31,c9xffml4i7ihblp1qhus9w3fu,1,23.9,52.5,2025-06-22T00:31:31.366Z,2025-06-22T00:31:32Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,5777334543,56,Back,5777334547,141,50.4,5777334545,140,8.4,5777334551,213,3.23,5777334549,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747967,213,1,1,22,32,c9xffml4i7ihblp1qhus9w3fu,0,7.7,50.7,2025-06-22T00:31:32.355Z,2025-06-22T00:31:36Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777334751,157,,5777334757,141,38.5,5777334755,140,79.6,5777334753,56,Center,5777334763,1,,5777334759,212,75.9,5777334761,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747983,235,1,1,22,37,b5l2e3csycjb8twvq9ek0j5gq,1,21.4,57.6,2025-06-22T00:31:37.812Z,2025-06-22T00:31:39Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777334829,56,Back,5777334833,141,59.4,5777334837,213,0.14,5777334831,140,29.6,5777334827,3,,5777334835,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747997,236,1,1,22,39,b5l2e3csycjb8twvq9ek0j5gq,1,29.6,59.4,2025-06-22T00:31:39.147Z,2025-06-22T00:31:41Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777334933,140,38.3,5777334937,212,18.8,5777334939,213,5.22,5777334931,56,Back,5777334935,141,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748005,237,1,1,22,41,b5l2e3csycjb8twvq9ek0j5gq,1,38.3,35.3,2025-06-22T00:31:41.323Z,2025-06-22T00:31:43Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777334977,141,26.3,5777334979,212,10.1,5777334981,213,5.63,5777334975,140,45.9,5777334973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748019,238,1,1,22,43,b5l2e3csycjb8twvq9ek0j5gq,1,45.9,26.3,2025-06-22T00:31:43.251Z,2025-06-22T00:31:47Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777335109,213,2.64,5777335105,141,40.0,5777335107,212,19.3,5777335101,56,Back,5777335103,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748029,239,1,1,22,46,b5l2e3csycjb8twvq9ek0j5gq,1,31.3,38.4,2025-06-22T00:31:46.733Z,2025-06-22T00:31:49Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777335155,212,14.2,5777335151,140,35.4,5777335157,213,5.02,5777335149,56,Back,5777335153,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748043,240,1,1,22,48,b5l2e3csycjb8twvq9ek0j5gq,1,35.8,18.1,2025-06-22T00:31:48.907Z,2025-06-22T00:31:52Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777335221,212,10.6,5777335217,140,41.8,5777335215,56,Back,5777335223,213,5.35,5777335219,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748053,241,1,1,22,51,b5l2e3csycjb8twvq9ek0j5gq,1,39.9,8.9,2025-06-22T00:31:51.563Z,2025-06-22T00:31:53Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5777335275,141,27.3,5777335279,213,1.75,5777335271,56,Back,5777335277,212,12.7,5777335273,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748089,242,1,1,22,52,b5l2e3csycjb8twvq9ek0j5gq,1,37.8,27.3,2025-06-22T00:31:52.779Z,2025-06-22T00:32:12Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,1.0,5777335503,212,42.3,5777335495,155,,5777335505,213,6.13,5777335719,154,,5777335501,141,18.1,5777335507,1,,5777335497,56,Right,5777335717,210,13,5777335499,140,,,,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748091,243,13,1,23,2,b5l2e3csycjb8twvq9ek0j5gq,1,90.4,28.7,2025-06-22T00:32:02.275Z,2025-06-22T02:15:33Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777335511,22,,5777335725,73,,5777335735,102,64.4,5777335743,231,46.9,5777335727,29,,5777335737,103,15.3,5777335729,154,,5777335739,215,,5777335515,56,5777335567,20,,Center,5777335513,63,,5777335731,55,242,5777335741,230,100,,,,,,,,,,,,,,,,,
2823748103,214,5,1,23,4,c9xffml4i7ihblp1qhus9w3fu,1,-1.2,38.7,2025-06-22T00:32:04.428Z,2025-06-22T00:32:08Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777335575,56,Back,5777335579,233,244,5777335577,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748095,244,5,1,23,4,b5l2e3csycjb8twvq9ek0j5gq,0,101.2,61.3,2025-06-22T00:32:04.428Z,2025-06-22T01:09:58Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777335609,233,214,5777335539,346,,5777335537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748283,215,1,1,23,38,c9xffml4i7ihblp1qhus9w3fu,0,4.8,50.1,2025-06-22T00:32:38.572Z,2025-06-22T00:32:43Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,5777336777,140,66.0,5777336785,1,,5777336775,56,Left,5777336787,74,,5777336781,212,67.4,5777336783,213,0.31,5777336773,124,,5777336779,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748305,245,1,1,23,43,b5l2e3csycjb8twvq9ek0j5gq,1,32.9,28.1,2025-06-22T00:32:43.267Z,2025-06-22T00:32:47Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777336897,3,,5777336909,1,,5777336903,141,38.7,5777336899,56,Center,5777336905,212,32.3,5777336907,213,0.22,5777336901,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748309,246,61,1,23,47,b5l2e3csycjb8twvq9ek0j5gq,1,63.1,38.7,2025-06-22T00:32:47.272Z,2025-06-22T00:32:48Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5777336929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748313,247,61,1,23,48,b5l2e3csycjb8twvq9ek0j5gq,0,60.0,55.5,2025-06-22T00:32:48.427Z,2025-06-22T00:32:48Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5777337005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748327,216,1,1,23,49,c9xffml4i7ihblp1qhus9w3fu,0,47.8,39.7,2025-06-22T00:32:49.723Z,2025-06-22T00:32:50Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,5777337079,141,32.4,5777337077,140,61.5,5777337075,56,Center,5777337081,212,15.2,5777337083,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748331,248,8,1,23,50,b5l2e3csycjb8twvq9ek0j5gq,1,38.0,79.3,2025-06-22T00:32:50.611Z,2025-06-22T00:32:51Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777337101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748369,250,1,1,23,53,b5l2e3csycjb8twvq9ek0j5gq,1,49.2,89.9,2025-06-22T00:32:53.356Z,2025-06-22T00:32:58Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5777337305,212,11.4,5777337301,140,55.3,5777337307,213,5.31,5777337299,56,Center,5777337303,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748391,251,1,1,23,58,b5l2e3csycjb8twvq9ek0j5gq,1,51.8,52.6,2025-06-22T00:32:58.196Z,2025-06-22T00:33:01Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5777337439,141,22.8,5777337437,140,50.8,5777337443,213,4.66,5777337435,56,Center,5777337441,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748413,252,1,1,24,1,b5l2e3csycjb8twvq9ek0j5gq,1,54.1,17.2,2025-06-22T00:33:00.956Z,2025-06-22T00:33:06Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777337563,56,Right,5777337565,140,70.8,5777337569,212,19.0,5777337567,141,6.5,5777337571,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748425,253,3,1,24,6,b5l2e3csycjb8twvq9ek0j5gq,0,63.2,19.2,2025-06-22T00:33:06.299Z,2025-06-22T00:33:12Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5777337605,286,,5777337721,233,217,5777337603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748433,217,7,1,24,6,c9xffml4i7ihblp1qhus9w3fu,0,36.8,80.8,2025-06-22T00:33:06.300Z,2025-06-22T00:33:12Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5777337661,285,,5777337669,233,253,5777337659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748445,254,61,1,24,8,b5l2e3csycjb8twvq9ek0j5gq,1,51.8,28.4,2025-06-22T00:33:08.507Z,2025-06-22T00:33:08Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5777337725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748463,255,1,1,24,9,b5l2e3csycjb8twvq9ek0j5gq,1,42.0,29.9,2025-06-22T00:33:09.732Z,2025-06-22T00:33:11Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777337793,56,Back,5777337799,212,17.6,5777337797,141,54.9,5777337801,213,1.31,5777337795,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748475,256,1,1,24,10,b5l2e3csycjb8twvq9ek0j5gq,1,47.7,56.2,2025-06-22T00:33:10.684Z,2025-06-22T00:33:14Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777337883,140,63.6,5777337881,56,Left,5777337887,212,26.9,5777337885,141,87.2,5777337889,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748505,257,1,1,24,13,b5l2e3csycjb8twvq9ek0j5gq,1,61.5,88.1,2025-06-22T00:33:13.787Z,2025-06-22T00:33:18Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777338051,213,3.37,5777338049,212,19.0,5777338043,56,Back,5777338047,141,81.9,5777338045,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748511,258,1,1,24,17,b5l2e3csycjb8twvq9ek0j5gq,1,43.9,81.9,2025-06-22T00:33:17.675Z,2025-06-22T00:33:19Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5777338119,213,4.37,5777338113,140,37.1,5777338115,141,52.8,5777338111,56,Back,5777338117,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748513,259,1,1,24,18,b5l2e3csycjb8twvq9ek0j5gq,1,37.1,52.8,2025-06-22T00:33:18.844Z,2025-06-22T00:33:20Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777338139,56,Back,5777338143,141,34.7,5777338145,212,12.4,5777338141,140,38.5,5777338147,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748523,260,1,1,24,20,b5l2e3csycjb8twvq9ek0j5gq,1,38.5,34.2,2025-06-22T00:33:20.163Z,2025-06-22T00:33:22Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777338189,212,15.7,5777338183,56,Back,5777338191,213,0.76,5777338185,140,49.3,5777338187,141,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748535,261,1,1,24,22,b5l2e3csycjb8twvq9ek0j5gq,1,37.3,38.0,2025-06-22T00:33:22.067Z,2025-06-22T00:33:24Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777338249,56,Back,5777338253,141,32.1,5777338255,212,11.9,5777338251,140,26.6,5777338257,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748543,262,1,1,24,24,b5l2e3csycjb8twvq9ek0j5gq,1,26.6,32.1,2025-06-22T00:33:24.171Z,2025-06-22T00:33:28Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777338297,56,Back,5777338301,141,43.3,5777338299,140,10.9,5777338305,213,2.71,5777338303,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748547,263,1,1,24,28,b5l2e3csycjb8twvq9ek0j5gq,1,10.6,42.4,2025-06-22T00:33:27.964Z,2025-06-22T00:33:30Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777338329,140,24.1,5777338331,141,33.9,5777338327,56,Back,5777338335,213,5.90,5777338333,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748585,264,1,1,24,29,b5l2e3csycjb8twvq9ek0j5gq,1,24.1,33.9,2025-06-22T00:33:29.636Z,2025-06-22T00:33:36Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5777338563,140,20.8,5777338565,141,10.7,5777338561,56,Back,5777338569,213,4.50,5777338567,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748569,218,83,1,24,33,c9xffml4i7ihblp1qhus9w3fu,0,83.8,84.8,2025-06-22T00:33:33.906Z,2025-06-22T00:33:42Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,5777338731,399,4e47ixpbc8x9qzn7l3aeej0tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748581,219,83,1,24,35,c9xffml4i7ihblp1qhus9w3fu,0,87.2,87.1,2025-06-22T00:33:35.067Z,2025-06-22T00:33:44Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,5777338791,399,4e47ixpbc8x9qzn7l3aeej0tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748599,265,12,1,24,36,b5l2e3csycjb8twvq9ek0j5gq,1,14.3,8.3,2025-06-22T00:33:36.372Z,2025-06-22T00:33:39Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777338653,140,15.2,5777338673,167,,5777338659,213,4.86,5777338657,212,6.4,5777338651,56,Back,5777338655,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748611,220,5,1,24,37,c9xffml4i7ihblp1qhus9w3fu,1,86.0,101.2,2025-06-22T00:33:37.506Z,2025-06-22T01:09:58Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,5777338713,56,Left,5777338715,347,,5777338759,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748601,266,5,1,24,37,b5l2e3csycjb8twvq9ek0j5gq,0,14.0,-1.2,2025-06-22T00:33:37.506Z,2025-06-22T01:09:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5777338667,347,,5777338767,233,220,5777338665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748717,221,1,1,25,1,c9xffml4i7ihblp1qhus9w3fu,1,88.4,100.0,2025-06-22T00:34:01.523Z,2025-06-22T00:34:37Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,5777339359,107,,5777339363,140,90.5,5777339365,141,86.6,5777340721,189,,5777339361,56,Left,5777339367,212,10.2,5777339369,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748797,222,1,1,25,3,c9xffml4i7ihblp1qhus9w3fu,1,90.5,86.8,2025-06-22T00:34:03.026Z,2025-06-22T00:34:13Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,5777339799,140,86.6,5777339803,212,6.7,5777339805,213,4.05,5777339801,141,79.0,5777339797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748805,223,1,1,25,4,c9xffml4i7ihblp1qhus9w3fu,0,86.2,79.0,2025-06-22T00:34:04.732Z,2025-06-22T00:34:16Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,5777339839,155,,5777339849,213,5.17,5777339843,140,98.2,5777339847,212,28.4,5777339841,56,Center,5777339845,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748745,267,12,1,25,5,b5l2e3csycjb8twvq9ek0j5gq,1,3.1,68.0,2025-06-22T00:34:05.715Z,2025-06-22T00:34:07Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777339519,140,0.0,5777339523,212,5.7,5777339521,141,71.2,5777339517,56,Back,5777339573,167,,5777339525,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748827,224,6,1,25,6,c9xffml4i7ihblp1qhus9w3fu,1,100.0,33.6,2025-06-22T00:34:06.045Z,2025-06-22T00:55:55Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,5777340233,75,,5777340315,233,268,5777340231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748751,268,6,1,25,6,b5l2e3csycjb8twvq9ek0j5gq,0,0.0,66.4,2025-06-22T00:34:06.045Z,2025-06-22T00:55:55Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5777339589,56,Back,5777340341,233,224,5777339591,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823748987,225,1,1,25,40,c9xffml4i7ihblp1qhus9w3fu,0,99.5,0.5,2025-06-22T00:34:40.060Z,2025-06-22T00:34:45Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,5777340909,212,33.2,5777340895,2,,5777341065,233,269,5777340897,6,,5777340913,1,,5777340901,223,,5777340903,56,Center,5777340907,141,49.1,5777340905,140,5777340911,213,1.66,96.6,5777340899,155,,,,,,,,,,,,,,,,,,,,,,,,
2823749017,269,41,1,25,43,b5l2e3csycjb8twvq9ek0j5gq,0,2.6,50.8,2025-06-22T00:34:43.803Z,2025-06-22T00:34:45Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5777341053,140,15.0,5777341055,141,24.3,5777341057,212,22.2,5777341059,213,5.34,5777341073,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749039,226,1,1,25,49,c9xffml4i7ihblp1qhus9w3fu,1,91.9,86.2,2025-06-22T00:34:49.538Z,2025-06-22T00:34:51Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,5777341241,212,14.3,5777341239,141,65.5,5777341231,2,,5777341237,140,94.1,5777341235,56,Center,5777341243,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749059,227,1,1,25,51,c9xffml4i7ihblp1qhus9w3fu,1,94.1,65.5,2025-06-22T00:34:51.386Z,2025-06-22T00:34:53Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,5777341387,141,79.1,5777341385,140,87.1,5777341391,213,2.24,5777341383,56,Left,5777341389,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749063,228,3,1,25,52,c9xffml4i7ihblp1qhus9w3fu,0,84.6,84.2,2025-06-22T00:34:52.562Z,2025-06-22T00:56:00Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,5777341409,56,Left,5777341411,286,,5777341479,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749067,270,7,1,25,52,b5l2e3csycjb8twvq9ek0j5gq,0,15.4,15.8,2025-06-22T00:34:52.563Z,2025-06-22T00:56:00Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5777341443,285,,5777341441,56,Back,5777341467,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749081,272,1,1,25,53,b5l2e3csycjb8twvq9ek0j5gq,1,16.0,23.9,2025-06-22T00:34:53.787Z,2025-06-22T00:34:56Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5777341509,141,18.5,5777341513,213,6.06,5777341507,140,31.7,5777341505,56,Back,5777341511,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749101,273,1,1,25,55,b5l2e3csycjb8twvq9ek0j5gq,0,31.7,18.5,2025-06-22T00:34:55.364Z,2025-06-22T00:34:58Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777341603,213,5.49,5777341595,56,Back,5777341601,212,18.9,5777341597,140,44.4,5777341599,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749129,229,5,1,25,58,c9xffml4i7ihblp1qhus9w3fu,1,56.4,101.6,2025-06-22T00:34:58.154Z,2025-06-22T01:09:59Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,5777341763,347,,5777341761,56,Left,5777341765,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749103,274,5,1,25,58,b5l2e3csycjb8twvq9ek0j5gq,0,43.6,-1.6,2025-06-22T00:34:58.154Z,2025-06-22T00:35:06Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5777341613,56,Back,5777341811,233,229,5777341615,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823749429,231,27,1,26,33,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-22T00:35:33.484Z,2025-06-22T00:35:47Z,,,,5777343433,233,275,5777343383,246,,5777343379,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
