id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2785790753,195,4,1,22,9,2n3wgr89m7jl8tmioemit2pgq,1,24.4,67.2,2025-03-09T00:28:34.395Z,2025-03-09T00:28:40Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567769881,233,155,5567769861,152,,5567769865,285,,5567769859,56,Back,5567769857,13,,5567769863,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790743,155,4,1,22,9,ck22dnk93ng8ax7wonlff7yms,0,75.6,32.8,2025-03-09T00:28:34.396Z,2025-03-09T00:28:41Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5567769837,152,,5567769839,265,,5567769891,233,195,5567769835,56,Center,5567769841,286,,5567769833,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790861,196,1,1,22,29,2n3wgr89m7jl8tmioemit2pgq,1,25.9,65.8,2025-03-09T00:28:54.292Z,2025-03-09T00:28:55Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567770391,213,4.85,5567770383,56,Back,5567770389,212,23.8,5567770387,141,31.2,5567770385,140,29.0,5567770381,152,,5567770379,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790869,197,1,1,22,30,2n3wgr89m7jl8tmioemit2pgq,1,29.0,31.2,2025-03-09T00:28:55.172Z,2025-03-09T00:28:56Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567770439,213,5.16,5567770437,212,15.0,5567770433,140,35.2,5567770435,141,11.3,5567770431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790885,198,1,1,22,31,2n3wgr89m7jl8tmioemit2pgq,1,35.2,13.1,2025-03-09T00:28:56.388Z,2025-03-09T00:28:58Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5567770523,213,2.16,5567770521,212,13.6,5567770519,141,29.8,5567770517,140,28.0,5567770515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790909,199,1,1,22,33,2n3wgr89m7jl8tmioemit2pgq,1,28.0,29.8,2025-03-09T00:28:58.507Z,2025-03-09T00:29:02Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567770651,140,13.5,5567770657,213,2.37,5567770653,141,51.6,5567770655,212,21.2,5567770649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790951,200,1,1,22,37,2n3wgr89m7jl8tmioemit2pgq,1,11.1,60.8,2025-03-09T00:29:02.196Z,2025-03-09T00:29:07Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567770851,56,Back,5567770855,141,57.2,5567770853,140,33.2,5567770859,213,6.18,5567770857,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791001,201,1,1,22,42,2n3wgr89m7jl8tmioemit2pgq,1,26.1,61.2,2025-03-09T00:29:07.564Z,2025-03-09T00:29:13Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5567771061,141,83.5,5567771065,213,2.25,5567771057,56,Back,5567771059,140,14.4,5567771063,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791041,202,1,1,22,48,2n3wgr89m7jl8tmioemit2pgq,1,23.1,86.0,2025-03-09T00:29:13.694Z,2025-03-09T00:29:18Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567771215,141,48.5,5567771221,1,,5567771217,212,49.0,5567771219,213,5.74,5567771213,140,63.0,5567771209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791047,203,61,1,22,53,2n3wgr89m7jl8tmioemit2pgq,0,66.4,58.5,2025-03-09T00:29:18.524Z,2025-03-09T00:29:19Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567771233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791051,156,1,1,22,54,ck22dnk93ng8ax7wonlff7yms,0,38.5,34.9,2025-03-09T00:29:19.019Z,2025-03-09T00:29:19Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567771259,213,2.71,5567771253,140,31.8,5567771257,212,7.8,5567771255,141,39.7,5567771251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791067,204,1,1,22,55,2n3wgr89m7jl8tmioemit2pgq,0,70.3,70.6,2025-03-09T00:29:20.740Z,2025-03-09T00:29:23Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5567771347,4,,5567771321,56,Center,5567771327,212,33.0,5567771329,213,0.05,5567771325,141,73.0,5567771393,1,,5567771323,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791145,157,5,1,22,57,ck22dnk93ng8ax7wonlff7yms,1,-1.4,29.7,2025-03-09T00:29:22.476Z,2025-03-09T02:16:57Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567772263,233,205,5567771771,346,,5567771769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791241,205,5,1,22,57,2n3wgr89m7jl8tmioemit2pgq,0,101.4,70.3,2025-03-09T00:29:22.476Z,2025-03-09T02:16:57Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5567772253,56,Center,5567772255,346,,5567772275,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791167,158,1,1,23,11,ck22dnk93ng8ax7wonlff7yms,1,4.9,52.2,2025-03-09T00:29:36.043Z,2025-03-09T00:29:39Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5567771881,140,5.5,5567771877,124,,5567771879,56,Back,5567771887,213,4.76,5567771885,212,13.7,5567771883,141,32.1,5567771891,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791211,159,1,1,23,14,ck22dnk93ng8ax7wonlff7yms,1,5.9,29.7,2025-03-09T00:29:39.355Z,2025-03-09T00:29:45Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567772103,141,11.4,5567772101,140,27.5,5567772105,212,25.9,5567772099,56,Back,5567772107,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791219,160,1,1,23,20,ck22dnk93ng8ax7wonlff7yms,1,32.4,16.7,2025-03-09T00:29:45.219Z,2025-03-09T00:29:46Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567772143,212,9.7,5567772139,140,32.2,5567772137,56,Back,5567772145,213,1.59,5567772141,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791251,161,1,1,23,21,ck22dnk93ng8ax7wonlff7yms,1,30.6,34.3,2025-03-09T00:29:46.363Z,2025-03-09T00:29:52Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567772299,56,Back,5567772301,140,31.1,5567772307,213,1.53,5567772305,212,13.8,5567772303,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791255,162,61,1,23,25,ck22dnk93ng8ax7wonlff7yms,0,30.2,43.1,2025-03-09T00:29:50.291Z,2025-03-09T02:01:47Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567772317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791249,206,43,1,23,25,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-09T00:29:50.292Z,2025-03-09T02:01:58Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5567772291,56,Center,5568086025,144,7,5567772293,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791269,163,1,1,23,26,ck22dnk93ng8ax7wonlff7yms,0,31.6,76.5,2025-03-09T00:29:51.707Z,2025-03-09T02:02:16Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5568087241,233,766,5568087245,286,,5568087239,236,,5567772391,213,4.81,5567772379,56,Back,5567772381,140,31.8,5567772385,141,73.2,5567772389,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2785848783,766,74,1,23,26,2n3wgr89m7jl8tmioemit2pgq,1,66.3,27.6,2025-03-09T00:29:51.708Z,2025-03-09T02:18:14Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5568087251,233,163,5568087237,285,,5568087235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791291,208,61,1,23,33,2n3wgr89m7jl8tmioemit2pgq,0,69.2,34.9,2025-03-09T00:29:58.252Z,2025-03-09T01:04:21Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567772469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791341,165,1,1,23,41,ck22dnk93ng8ax7wonlff7yms,1,35.3,80.0,2025-03-09T00:30:05.987Z,2025-03-09T00:30:07Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567772691,141,92.1,5567772695,213,1.26,5567772689,140,37.8,5567772687,56,Back,5567772693,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791373,166,1,1,23,42,ck22dnk93ng8ax7wonlff7yms,1,36.5,91.7,2025-03-09T00:30:07.021Z,2025-03-09T00:30:13Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567772855,213,4.17,5567772851,141,79.6,5567772849,140,31.8,5567772847,56,Back,5567772853,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791413,167,1,1,23,48,ck22dnk93ng8ax7wonlff7yms,1,37.7,67.9,2025-03-09T00:30:13.723Z,2025-03-09T00:30:18Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567773077,213,1.24,5567773075,212,12.6,5567773071,140,41.6,5567773069,56,Back,5567773073,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791439,168,1,1,23,53,ck22dnk93ng8ax7wonlff7yms,1,41.0,83.5,2025-03-09T00:30:18.226Z,2025-03-09T00:30:23Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567773183,141,93.8,5567773185,212,8.6,5567773187,213,0.96,5567773179,56,Back,5567773181,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791457,169,1,1,23,58,ck22dnk93ng8ax7wonlff7yms,1,38.4,72.9,2025-03-09T00:30:23.434Z,2025-03-09T00:30:25Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5567773261,140,38.2,5567773267,213,4.70,5567773265,212,16.0,5567773259,56,Back,5567773263,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791467,170,1,1,24,0,ck22dnk93ng8ax7wonlff7yms,1,42.9,47.6,2025-03-09T00:30:25.738Z,2025-03-09T00:30:27Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567773337,213,5.96,5567773331,141,39.4,5567773329,140,59.0,5567773327,56,Center,5567773333,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791507,171,1,1,24,3,ck22dnk93ng8ax7wonlff7yms,1,61.0,38.5,2025-03-09T00:30:27.794Z,2025-03-09T00:30:32Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567773541,141,13.1,5567773545,213,5.52,5567773539,140,78.1,5567773537,56,Right,5567773543,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791517,172,1,1,24,7,ck22dnk93ng8ax7wonlff7yms,0,85.3,14.3,2025-03-09T00:30:32.714Z,2025-03-09T00:30:34Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5567773583,140,90.5,5567773589,213,1.33,5567773587,212,23.3,5567773585,141,47.6,5567773581,56,Center,5567773579,155,,5567773577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791529,209,12,1,24,9,2n3wgr89m7jl8tmioemit2pgq,1,10.9,56.3,2025-03-09T00:30:34.715Z,2025-03-09T00:30:38Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567773633,213,1.03,5567773655,15,,5567773625,56,Back,5567773631,212,16.8,5567773629,141,77.5,5567773627,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791581,211,1,1,24,13,2n3wgr89m7jl8tmioemit2pgq,1,20.0,77.9,2025-03-09T00:30:38.043Z,2025-03-09T00:30:42Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567773893,212,5.5,5567773889,140,16.9,5567773887,56,Back,5567773895,213,2.20,5567773891,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791631,212,1,1,24,17,2n3wgr89m7jl8tmioemit2pgq,1,15.4,89.4,2025-03-09T00:30:41.995Z,2025-03-09T00:30:49Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567774131,140,26.4,5567774129,56,Back,5567774137,213,5.49,5567774135,212,16.5,5567774133,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791593,173,83,1,24,20,ck22dnk93ng8ax7wonlff7yms,0,67.3,33.3,2025-03-09T00:30:45.570Z,2025-03-09T00:30:54Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567774317,399,dkk3twgai2ldi75eh0xr37hbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791635,213,4,1,24,22,2n3wgr89m7jl8tmioemit2pgq,1,32.4,65.6,2025-03-09T00:30:47.441Z,2025-03-09T00:30:53Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567774163,13,,5567774171,285,,5567774165,56,Back,5567774167,152,,5567774169,265,,5567774177,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791621,174,4,1,24,22,ck22dnk93ng8ax7wonlff7yms,0,67.6,34.4,2025-03-09T00:30:47.442Z,2025-03-09T00:30:53Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5567774113,265,,5567774115,286,,5567774111,152,,5567774195,233,213,5567774107,13,,5567774109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791747,214,1,1,24,36,2n3wgr89m7jl8tmioemit2pgq,1,28.6,66.6,2025-03-09T00:31:01.475Z,2025-03-09T00:31:06Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567774709,152,,5567774707,5,,5567774711,56,Back,5567774715,141,41.9,5567774719,213,4.79,5567774717,212,16.9,5567774713,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791783,215,1,1,24,41,2n3wgr89m7jl8tmioemit2pgq,1,29.9,41.9,2025-03-09T00:31:05.995Z,2025-03-09T00:31:09Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567774915,213,1.72,5567774909,140,26.8,5567774907,56,Back,5567774911,141,72.9,5567774913,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791813,216,1,1,24,44,2n3wgr89m7jl8tmioemit2pgq,1,30.0,75.4,2025-03-09T00:31:09.171Z,2025-03-09T00:31:13Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567775073,212,23.3,5567775075,213,4.02,5567775071,141,49.1,5567775067,56,Back,5567775069,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791823,217,1,1,24,48,2n3wgr89m7jl8tmioemit2pgq,0,18.7,44.3,2025-03-09T00:31:12.899Z,2025-03-09T00:31:15Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567775139,140,74.0,5567775137,56,Center,5567775145,212,58.7,5567775149,1,,5567775147,213,6.13,5567775135,157,,5567775143,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791843,175,1,1,24,51,ck22dnk93ng8ax7wonlff7yms,1,33.9,64.6,2025-03-09T00:31:16.361Z,2025-03-09T00:31:17Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567775223,140,39.5,5567775219,3,,5567775221,56,Back,5567775227,212,7.3,5567775229,213,5.65,5567775225,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791853,176,1,1,24,52,ck22dnk93ng8ax7wonlff7yms,1,38.8,56.4,2025-03-09T00:31:17.737Z,2025-03-09T00:31:19Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567775267,56,Back,5567775271,140,34.6,5567775275,141,66.1,5567775279,213,2.16,5567775277,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791879,178,1,1,24,54,ck22dnk93ng8ax7wonlff7yms,1,34.6,66.1,2025-03-09T00:31:19.324Z,2025-03-09T00:31:22Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5567775447,212,16.4,5567775449,213,1.03,5567775443,140,42.6,5567775445,141,86.8,5567775441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791919,179,1,1,24,57,ck22dnk93ng8ax7wonlff7yms,1,41.5,85.7,2025-03-09T00:31:22.066Z,2025-03-09T00:31:28Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567775709,212,11.1,5567775703,56,Back,5567775707,141,69.7,5567775705,140,39.4,5567775711,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791957,180,1,1,25,3,ck22dnk93ng8ax7wonlff7yms,1,35.3,64.6,2025-03-09T00:31:28.001Z,2025-03-09T00:31:32Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5567775873,141,44.6,5567775877,213,4.31,5567775875,212,14.8,5567775871,140,29.8,5567775869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791999,181,1,1,25,7,ck22dnk93ng8ax7wonlff7yms,1,31.8,39.8,2025-03-09T00:31:31.945Z,2025-03-09T00:31:36Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5567776081,141,16.5,5567776077,56,Right,5567776079,140,52.7,5567776085,213,5.66,5567776083,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792021,182,1,1,25,11,ck22dnk93ng8ax7wonlff7yms,0,64.1,18.8,2025-03-09T00:31:35.888Z,2025-03-09T00:31:39Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5567776193,141,60.2,5567776187,155,,5567776189,56,Center,5567776197,213,0.75,5567776199,1,,5567776195,212,41.2,5567776191,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792117,219,1,1,25,19,2n3wgr89m7jl8tmioemit2pgq,1,10.5,43.1,2025-03-09T00:31:44.331Z,2025-03-09T00:31:50Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567776785,141,67.6,5567776789,213,1.40,5567776787,212,16.9,5567776779,123,,5567776781,56,Back,5567776783,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792155,220,1,1,25,25,2n3wgr89m7jl8tmioemit2pgq,1,15.6,71.1,2025-03-09T00:31:50.475Z,2025-03-09T00:31:58Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567777111,56,Back,5567777119,213,4.61,5567777113,140,14.0,5567777117,212,17.2,5567777115,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792175,221,1,1,25,33,2n3wgr89m7jl8tmioemit2pgq,1,14.7,49.6,2025-03-09T00:31:57.819Z,2025-03-09T00:32:02Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567777285,212,14.4,5567777287,213,1.58,5567777279,56,Back,5567777281,140,14.6,5567777283,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792237,222,1,1,25,37,2n3wgr89m7jl8tmioemit2pgq,1,22.8,77.3,2025-03-09T00:32:02.642Z,2025-03-09T00:32:11Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567777593,141,52.5,5567777587,56,Back,5567777597,213,4.23,5567777595,212,19.1,5567777591,140,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792239,223,1,1,25,43,2n3wgr89m7jl8tmioemit2pgq,1,15.7,55.8,2025-03-09T00:32:08.051Z,2025-03-09T00:32:12Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5567777601,56,Back,5567777605,140,28.1,5567777611,213,5.32,5567777609,212,22.8,5567777607,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792275,224,1,1,25,45,2n3wgr89m7jl8tmioemit2pgq,1,28.6,21.6,2025-03-09T00:32:10.675Z,2025-03-09T00:32:14Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567777803,212,33.1,5567777801,141,21.3,5567777797,56,Center,5567777799,140,60.1,5567777805,213,6.28,5567777807,1,,5567777795,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792281,225,61,1,25,49,2n3wgr89m7jl8tmioemit2pgq,0,60.1,21.3,2025-03-09T00:32:14.267Z,2025-03-09T00:32:14Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5567777821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792297,183,1,1,25,51,ck22dnk93ng8ax7wonlff7yms,0,36.4,64.0,2025-03-09T00:32:15.848Z,2025-03-09T00:32:16Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5567777895,141,69.1,5567777897,212,5.4,5567777899,213,0.69,5567777893,140,40.4,5567777891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792319,226,1,1,25,51,2n3wgr89m7jl8tmioemit2pgq,1,60.3,23.0,2025-03-09T00:32:16.643Z,2025-03-09T00:32:18Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567778001,140,65.5,5567778007,213,0.76,5567777999,56,Center,5567778005,212,7.5,5567778003,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792351,227,1,1,25,54,2n3wgr89m7jl8tmioemit2pgq,1,63.3,30.4,2025-03-09T00:32:19.203Z,2025-03-09T00:32:22Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5567778123,56,Right,5567778129,212,12.5,5567778127,141,17.4,5567778125,140,71.7,5567778131,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792371,228,1,1,25,57,2n3wgr89m7jl8tmioemit2pgq,1,72.4,17.6,2025-03-09T00:32:22.082Z,2025-03-09T00:32:23Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5567778203,140,66.5,5567778201,56,Right,5567778209,213,3.94,5567778207,212,8.9,5567778205,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792393,229,1,1,25,58,2n3wgr89m7jl8tmioemit2pgq,1,66.5,8.3,2025-03-09T00:32:23.258Z,2025-03-09T00:32:26Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5567778373,213,1.39,5567778371,212,5.9,5567778365,56,Right,5567778367,140,67.5,5567778369,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792397,230,1,1,26,1,2n3wgr89m7jl8tmioemit2pgq,1,67.5,18.5,2025-03-09T00:32:26.018Z,2025-03-09T00:32:27Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567778401,213,3.13,5567778399,212,29.1,5567778397,141,19.2,5567778395,140,39.8,5567778393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792425,231,1,1,26,2,2n3wgr89m7jl8tmioemit2pgq,1,39.8,19.2,2025-03-09T00:32:27.266Z,2025-03-09T00:32:30Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5567778551,140,34.6,5567778555,212,26.0,5567778557,213,1.78,5567778549,56,Back,5567778553,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792441,232,1,1,26,5,2n3wgr89m7jl8tmioemit2pgq,1,34.4,62.3,2025-03-09T00:32:30.178Z,2025-03-09T00:32:33Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567778631,56,Left,5567778633,140,58.9,5567778639,213,0.61,5567778637,212,31.4,5567778635,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792461,233,1,1,26,8,2n3wgr89m7jl8tmioemit2pgq,1,59.0,89.1,2025-03-09T00:32:33.194Z,2025-03-09T00:32:36Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5567778763,212,10.5,5567778757,56,Left,5567778759,140,69.0,5567778765,213,6.24,5567778761,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792479,234,1,1,26,11,2n3wgr89m7jl8tmioemit2pgq,1,69.1,89.3,2025-03-09T00:32:36.722Z,2025-03-09T00:32:39Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5567778901,140,46.3,5567778905,212,26.1,5567778907,213,3.55,5567778899,56,Back,5567778903,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792493,235,1,1,26,14,2n3wgr89m7jl8tmioemit2pgq,1,46.7,71.2,2025-03-09T00:32:39.675Z,2025-03-09T00:32:43Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567779015,140,44.7,5567779019,212,26.8,5567779017,141,31.9,5567779013,56,Back,5567779021,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792573,236,1,1,26,23,2n3wgr89m7jl8tmioemit2pgq,1,53.1,44.0,2025-03-09T00:32:48.051Z,2025-03-09T00:32:51Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5567779393,56,Back,5567779401,213,2.11,5567779399,212,18.5,5567779397,141,67.3,5567779395,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792601,237,1,1,26,26,2n3wgr89m7jl8tmioemit2pgq,1,45.3,68.5,2025-03-09T00:32:51.234Z,2025-03-09T00:32:54Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5567779543,213,0.69,5567779535,56,Left,5567779539,141,87.8,5567779537,140,60.5,5567779541,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
