id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819825725,219,1,1,24,17,2n3wgr89m7jl8tmioemit2pgq,0,29.5,14.0,2025-05-28T23:30:45.117Z,2025-05-28T23:30:47Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5755292037,141,21.0,5755292033,56,Right,5755292035,140,76.2,5755292041,213,0.10,5755292043,1,,5755292031,155,,5755292039,212,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825737,175,1,1,24,21,8cpjplodpphtkbt0hq8sr8mqs,1,33.5,59.6,2025-05-28T23:30:49.033Z,2025-05-28T23:32:19Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755293321,3,,5755292115,56,Left,5755292123,213,0.62,5755292117,140,61.3,5755292121,212,35.8,5755292125,1,,5755292119,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825749,176,1,1,24,22,8cpjplodpphtkbt0hq8sr8mqs,1,61.3,90.0,2025-05-28T23:30:50.041Z,2025-05-28T23:30:53Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755292171,56,Center,5755292169,3,,5755292175,141,73.8,5755292179,213,5.38,5755292173,140,69.5,5755292177,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825751,177,61,1,24,23,8cpjplodpphtkbt0hq8sr8mqs,0,68.9,74.8,2025-05-28T23:30:51.241Z,2025-05-28T23:35:51Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5755292183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825753,220,1,1,24,24,2n3wgr89m7jl8tmioemit2pgq,1,39.1,33.1,2025-05-28T23:30:52.460Z,2025-05-28T23:30:54Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755292187,140,39.5,5755292189,141,64.9,5755292191,212,21.6,5755292185,56,Back,5755292193,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825767,222,1,1,24,28,2n3wgr89m7jl8tmioemit2pgq,1,36.5,61.1,2025-05-28T23:30:55.709Z,2025-05-28T23:31:01Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755292277,141,77.5,5755292273,56,Back,5755292279,212,12.1,5755292275,140,41.0,5755292281,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825765,178,43,1,24,30,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:30:58.089Z,2025-05-28T23:32:38Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5755292267,56,Center,5755293615,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825771,223,3,1,24,33,2n3wgr89m7jl8tmioemit2pgq,0,61.5,88.9,2025-05-28T23:31:01.013Z,2025-05-28T23:31:02Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755292293,211,,5755292291,286,,5755292289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825781,179,43,1,24,36,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:31:03.826Z,2025-05-29T00:05:07Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755292337,56,Back,5755348505,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825799,224,4,1,24,43,2n3wgr89m7jl8tmioemit2pgq,1,86.4,62.6,2025-05-28T23:31:10.829Z,2025-05-29T00:08:49Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755292437,13,,5755292441,152,,5755292445,286,,5755292439,56,Center,5755295663,233,180,5755292665,294,,5755293551,348,5r88subg9jy8zg4y97tzwzxm1,5755292435,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825821,180,4,1,24,43,8cpjplodpphtkbt0hq8sr8mqs,0,13.6,37.4,2025-05-28T23:31:10.830Z,2025-05-29T00:08:49Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755292575,13,,5755292581,152,,5755295683,233,224,5755292577,294,,5755292583,285,,5755292579,56,Back,5755292661,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825939,181,58,1,25,36,8cpjplodpphtkbt0hq8sr8mqs,0,0.0,0.0,2025-05-28T23:32:03.933Z,2025-05-28T23:45:34Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755293259,56,Back,5755293253,186,,5755293257,73,,5755293251,9,,5755293255,179,,5755293515,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819825931,225,16,1,25,36,2n3wgr89m7jl8tmioemit2pgq,1,88.5,50.0,2025-05-28T23:32:03.933Z,2025-05-29T01:49:42Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5755293475,390,113026,5755293503,353,181,5755293495,375,25:35.720,5755293479,230,99.8,5755293211,9,,5755293217,214,,5755293485,281,b7pzjfl5fuvivmc2x9defzfmx,5755293213,17,,5755293467,80,,5755293215,56,Center,5755293483,280,5755293487,282,5755293465,20,5755293491,374,2025-05-29 00:32:03.209,5755293497,472,5755293481,231,50,5755293477,458,,PENALTY_WON,2n3wgr89m7jl8tmioemit2pgq,224,,5755293469,102,47.0,5755293471,103,3.8
2819826017,182,1,1,26,21,8cpjplodpphtkbt0hq8sr8mqs,1,49.9,50.5,2025-05-28T23:32:48.952Z,2025-05-28T23:35:21Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5755293775,141,91.6,5755293771,56,Back,5755293781,279,G,5755293777,212,28.7,5755293773,140,43.6,5755295927,189,,5755293779,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826025,183,1,1,26,22,8cpjplodpphtkbt0hq8sr8mqs,1,53.4,96.3,2025-05-28T23:32:50.224Z,2025-05-28T23:35:28Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755293805,140,63.4,5755293813,212,16.5,5755295959,189,,5755293809,141,77.5,5755293815,213,5.40,5755293803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826031,184,1,1,26,23,8cpjplodpphtkbt0hq8sr8mqs,1,61.6,84.7,2025-05-28T23:32:50.992Z,2025-05-28T23:32:52Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755293841,140,54.7,5755293845,212,12.2,5755293839,56,Center,5755293847,213,4.08,5755293843,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826037,185,1,1,26,24,8cpjplodpphtkbt0hq8sr8mqs,1,54.7,70.2,2025-05-28T23:32:52.160Z,2025-05-28T23:35:44Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755293887,212,32.9,5755293883,140,32.7,5755293891,1,,5755293889,213,3.93,5755293885,141,35.8,5755293881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826051,186,1,1,26,27,8cpjplodpphtkbt0hq8sr8mqs,1,35.2,32.1,2025-05-28T23:32:55Z,2025-05-28T23:32:59Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755293981,212,18.2,5755293979,141,12.5,5755293977,140,47.0,5755293983,213,5.46,5755293975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826063,187,1,1,26,31,8cpjplodpphtkbt0hq8sr8mqs,1,47.7,20.9,2025-05-28T23:32:59.329Z,2025-05-28T23:33:03Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755294045,141,34.0,5755294041,56,Back,5755294047,212,27.4,5755294043,140,23.0,5755294049,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826073,188,1,1,26,35,8cpjplodpphtkbt0hq8sr8mqs,1,27.9,14.6,2025-05-28T23:33:03.425Z,2025-05-28T23:33:07Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755294111,212,43.7,5755294109,141,10.3,5755294103,155,,5755294107,140,69.4,5755294115,1,,5755294113,213,6.22,5755294105,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826077,189,1,1,26,40,8cpjplodpphtkbt0hq8sr8mqs,0,71.5,21.3,2025-05-28T23:33:07.696Z,2025-05-28T23:33:08Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755294127,212,17.5,5755294123,140,80.4,5755294125,141,43.1,5755294121,56,Center,5755294129,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826091,227,1,1,26,42,2n3wgr89m7jl8tmioemit2pgq,0,32.8,61.1,2025-05-28T23:33:09.772Z,2025-05-28T23:33:13Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5755294187,212,11.2,5755294183,141,76.4,5755294181,140,36.7,5755294191,213,1.20,5755294179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826221,230,3,1,26,45,2n3wgr89m7jl8tmioemit2pgq,0,33.2,84.8,2025-05-28T23:33:12.583Z,2025-05-29T02:51:25Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755295131,233,190,5755294775,56,Back,5755295135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826097,190,7,1,26,45,8cpjplodpphtkbt0hq8sr8mqs,1,66.8,15.2,2025-05-28T23:33:12.584Z,2025-05-29T00:09:00Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755354815,286,,5755294205,56,Right,5755295125,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826115,192,1,1,26,47,8cpjplodpphtkbt0hq8sr8mqs,1,84.8,5.6,2025-05-28T23:33:15.168Z,2025-05-28T23:33:18Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755294275,213,2.83,5755294269,141,12.0,5755294273,212,14.2,5755294265,56,Right,5755294267,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826121,193,1,1,26,50,8cpjplodpphtkbt0hq8sr8mqs,1,71.7,12.6,2025-05-28T23:33:17.793Z,2025-05-28T23:33:20Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755294299,212,12.5,5755294297,141,19.8,5755294293,56,Right,5755294301,213,2.74,5755294295,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826129,194,1,1,26,52,8cpjplodpphtkbt0hq8sr8mqs,1,61.1,18.0,2025-05-28T23:33:19.897Z,2025-05-28T23:33:22Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755294349,212,17.4,5755294351,213,5.65,5755294343,56,Right,5755294347,141,2.8,5755294345,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826137,195,1,1,26,54,8cpjplodpphtkbt0hq8sr8mqs,1,68.9,3.7,2025-05-28T23:33:22.055Z,2025-05-28T23:33:25Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755294397,56,Right,5755294403,212,26.6,5755294399,140,94.2,5755294405,213,0.04,5755294401,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826143,196,1,1,26,58,8cpjplodpphtkbt0hq8sr8mqs,0,99.6,7.6,2025-05-28T23:33:25.704Z,2025-05-28T23:33:27Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755294437,213,1.79,5755294433,141,45.5,5755294435,212,26.4,5755294425,2,,5755294431,140,94.2,5755294429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826151,228,12,1,27,0,2n3wgr89m7jl8tmioemit2pgq,1,10.0,61.8,2025-05-28T23:33:28.124Z,2025-05-28T23:33:30Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755294485,213,1.42,5755294481,141,100.0,5755294477,56,Back,5755294483,212,27.2,5755294479,140,13.8,5755294491,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826261,197,5,1,27,1,8cpjplodpphtkbt0hq8sr8mqs,1,87.0,-1.6,2025-05-28T23:33:29.366Z,2025-05-29T00:08:33Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5755294991,347,,5755294989,56,Right,5755294997,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826155,229,5,1,27,1,2n3wgr89m7jl8tmioemit2pgq,0,13.0,101.6,2025-05-28T23:33:29.366Z,2025-05-29T00:08:33Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5755294489,347,,5755294487,56,Back,5755295009,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826275,198,1,1,27,28,8cpjplodpphtkbt0hq8sr8mqs,0,87.0,0.0,2025-05-28T23:33:55.551Z,2025-05-28T23:33:59Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755295075,212,25.0,5755295069,56,Center,5755295077,213,1.34,5755295073,141,34.0,5755295071,140,92.5,5755295079,1,,5755295067,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826291,231,44,1,27,31,2n3wgr89m7jl8tmioemit2pgq,1,9.6,62.2,2025-05-28T23:33:58.902Z,2025-05-29T01:26:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755295155,56,Back,5755295219,233,199,5755295157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826277,199,44,1,27,31,8cpjplodpphtkbt0hq8sr8mqs,0,90.4,37.8,2025-05-28T23:33:58.903Z,2025-05-29T01:26:03Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5755295227,233,231,5755295085,286,,5755295083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826293,232,12,1,27,31,2n3wgr89m7jl8tmioemit2pgq,1,14.0,54.0,2025-05-28T23:33:59.022Z,2025-05-29T00:08:34Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755295191,15,,5755295165,141,62.6,5755295163,140,21.5,5755295167,212,9.8,5755295169,213,0.64,5755295161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826295,200,1,1,27,33,8cpjplodpphtkbt0hq8sr8mqs,0,75.7,21.8,2025-05-28T23:34:00.567Z,2025-05-28T23:34:02Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5755295177,212,9.6,5755295173,140,82.2,5755295175,141,31.8,5755295171,56,Center,5755295179,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819830007,316,43,1,27,34,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:34:01.948Z,2025-05-29T00:04:59Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755316161,56,Center,5755348421,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826317,201,1,1,27,37,8cpjplodpphtkbt0hq8sr8mqs,1,79.7,33.6,2025-05-28T23:34:04.788Z,2025-05-28T23:34:06Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5755295307,213,1.93,5755295303,141,65.2,5755295299,56,Center,5755295305,212,23.0,5755295301,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826335,202,1,1,27,39,8cpjplodpphtkbt0hq8sr8mqs,1,70.4,65.5,2025-05-28T23:34:06.578Z,2025-05-28T23:34:09Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5755295381,140,70.8,5755295379,56,Center,5755295387,213,1.51,5755295383,141,75.0,5755295385,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826339,203,1,1,27,42,8cpjplodpphtkbt0hq8sr8mqs,0,66.1,74.1,2025-05-28T23:34:09.695Z,2025-05-28T23:34:10Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5755295423,212,26.7,5755295409,2,,5755295421,141,60.3,5755295417,56,Center,5755295413,155,,5755295425,213,5.92,5755295419,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826341,233,12,1,27,44,2n3wgr89m7jl8tmioemit2pgq,1,14.8,56.7,2025-05-28T23:34:11.956Z,2025-05-29T00:08:39Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755295437,56,Back,5755295441,141,62.6,5755295459,15,,5755295443,212,6.9,5755295445,213,2.53,5755295439,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826347,234,12,1,27,47,2n3wgr89m7jl8tmioemit2pgq,1,7.8,58.9,2025-05-28T23:34:14.715Z,2025-05-29T00:08:40Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5755317741,141,83.2,5755317737,140,15.7,5755295463,56,Back,5755317751,213,1.11,5755317817,15,,5755317747,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826369,236,1,1,27,51,2n3wgr89m7jl8tmioemit2pgq,1,14.5,91.2,2025-05-28T23:34:18.500Z,2025-05-29T00:08:44Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5755295517,56,Back,5755295521,141,70.2,5755295523,212,18.5,5755295519,140,25.7,5755295525,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826371,237,4,1,27,52,2n3wgr89m7jl8tmioemit2pgq,1,23.4,76.0,2025-05-28T23:34:19.948Z,2025-05-29T00:08:50Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5755295537,285,,5755295533,152,,5755295615,233,204,5755295529,13,,5755295535,265,,5755295531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826379,204,4,1,27,52,8cpjplodpphtkbt0hq8sr8mqs,0,76.6,24.0,2025-05-28T23:34:19.949Z,2025-05-29T00:08:50Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5755295607,56,Center,5755295613,286,,5755295605,13,,5755295619,233,237,5755295611,265,,5755295609,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826419,205,27,1,28,15,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:34:43.465Z,2025-05-28T23:34:49Z,,,,,5755295881,233,238,5755295855,41,Injury,5755295857,53,5fhb206czgy2ul5j0tsqeo7ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826429,238,27,1,28,15,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-28T23:34:43.465Z,2025-05-28T23:34:49Z,,,,,5755295885,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826425,206,28,1,28,20,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:34:48.385Z,2025-05-28T23:34:50Z,,,,,5755295861,55,205,5755295889,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826431,239,28,1,28,20,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-28T23:34:48.385Z,2025-05-28T23:34:50Z,,,,,5755295879,55,238,5755295893,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826649,207,18,1,30,22,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:36:49.822Z,2025-05-28T23:36:51Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5755297295,55,208,5755297275,59,33,5755297273,44,Defender,5755297271,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826651,208,19,1,30,22,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:36:49.823Z,2025-05-28T23:36:51Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5755297285,292,5,5755297281,145,2,5755297287,293,2,5755297283,59,9,5755297277,41,,5755297291,55,207,5755297289,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826671,240,1,1,30,23,2n3wgr89m7jl8tmioemit2pgq,0,25.7,83.0,2025-05-28T23:36:51.211Z,2025-05-29T02:51:24Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755297421,141,33.3,5755297413,155,,5755297417,56,Center,5755297419,140,100.0,5755297425,213,5.87,5755297415,152,,5755297411,5,,5755297427,1,,5755297423,212,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826775,212,44,1,30,31,8cpjplodpphtkbt0hq8sr8mqs,1,13.8,51.2,2025-05-28T23:36:58.693Z,2025-05-29T00:09:13Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755298039,56,Back,5755298041,285,,5755321369,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819830801,305,44,1,30,31,2n3wgr89m7jl8tmioemit2pgq,0,86.2,48.8,2025-05-28T23:36:58.694Z,2025-05-29T00:09:14Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5755321335,56,Center,5755321337,286,,5755321383,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826777,213,12,1,30,31,8cpjplodpphtkbt0hq8sr8mqs,1,15.1,40.7,2025-05-28T23:36:59.438Z,2025-05-28T23:38:35Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755298051,141,66.9,5755298047,56,Back,5755298069,15,,5755298055,213,2.26,5755298049,140,1.1,5755298053,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826679,209,43,1,30,33,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-28T23:37:00.533Z,2025-05-28T23:37:53Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755297467,56,Back,5755298415,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826683,210,6,1,30,33,8cpjplodpphtkbt0hq8sr8mqs,0,1.4,62.2,2025-05-28T23:37:00.852Z,2025-05-29T00:09:26Z,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,,,5755297497,56,Back,5755297533,233,241,5755297499,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826675,241,6,1,30,33,2n3wgr89m7jl8tmioemit2pgq,1,98.6,37.8,2025-05-28T23:37:00.852Z,2025-05-29T00:09:25Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5755297463,56,Center,5755297465,75,,5755297519,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826753,242,1,1,30,56,2n3wgr89m7jl8tmioemit2pgq,0,99.5,0.5,2025-05-28T23:37:23.628Z,2025-05-28T23:37:27Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755297925,140,92.1,5755297919,155,,5755297917,6,,5755297921,224,,5755297931,213,1.76,5755297933,1,,5755297927,141,60.3,5755297923,56,Center,5755297915,2,,5755297929,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826757,211,12,1,30,59,8cpjplodpphtkbt0hq8sr8mqs,1,4.9,54.2,2025-05-28T23:37:27.165Z,2025-05-28T23:37:30Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755297953,141,75.0,5755297957,213,0.52,5755297951,140,28.7,5755297975,15,,5755297949,56,Back,5755297955,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826785,243,1,1,31,2,2n3wgr89m7jl8tmioemit2pgq,1,71.5,17.1,2025-05-28T23:37:30.292Z,2025-05-28T23:37:36Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5755298103,212,14.0,5755298097,56,Right,5755298105,213,5.87,5755298099,140,83.7,5755298101,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826795,244,1,1,31,8,2n3wgr89m7jl8tmioemit2pgq,0,81.2,8.9,2025-05-28T23:37:36.356Z,2025-05-28T23:37:40Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5755298173,213,1.16,5755298161,2,,5755298165,56,Center,5755298169,141,51.0,5755298167,140,93.0,5755298163,155,,5755298171,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826797,214,44,1,31,11,8cpjplodpphtkbt0hq8sr8mqs,1,6.6,52.3,2025-05-28T23:37:39.220Z,2025-05-29T00:09:14Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755298179,285,,5755298201,233,245,5755298177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826799,245,44,1,31,11,2n3wgr89m7jl8tmioemit2pgq,0,93.4,47.7,2025-05-28T23:37:39.221Z,2025-05-29T02:51:28Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5755298183,286,,5755298205,233,214,5755298181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819826807,217,12,1,31,12,8cpjplodpphtkbt0hq8sr8mqs,1,16.3,59.0,2025-05-28T23:37:39.672Z,2025-05-28T23:50:46Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5755298225,212,21.8,5755298219,56,Back,5755298221,140,6.1,5755298253,15,,5755298227,213,2.08,5755298223,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
