id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2796689475,170,1,1,20,39,2n3wgr89m7jl8tmioemit2pgq,1,4.9,50.4,2025-04-05T20:57:45.433Z,2025-04-05T20:57:47Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627566115,212,15.4,5627566107,123,,5627566113,141,64.8,5627566111,140,16.2,5627566109,56,Back,5627566117,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689497,171,1,1,20,41,2n3wgr89m7jl8tmioemit2pgq,1,26.4,81.8,2025-04-05T20:57:47.753Z,2025-04-05T20:57:50Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627566205,141,53.3,5627566201,56,Back,5627566209,213,4.21,5627566203,140,16.2,5627566207,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689587,172,1,1,20,43,2n3wgr89m7jl8tmioemit2pgq,1,15.3,48.4,2025-04-05T20:57:49.898Z,2025-04-05T20:57:56Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5627566717,213,5.17,5627566711,140,25.0,5627566709,56,Back,5627566715,212,23.2,5627566713,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689615,173,1,1,20,49,2n3wgr89m7jl8tmioemit2pgq,1,27.7,16.5,2025-04-05T20:57:56.009Z,2025-04-05T20:57:58Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627566907,56,Back,5627566915,213,1.80,5627566913,212,8.4,5627566911,141,28.5,5627566909,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689625,174,1,1,20,52,2n3wgr89m7jl8tmioemit2pgq,0,27.9,29.4,2025-04-05T20:57:58.425Z,2025-04-05T20:57:59Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5627566957,140,36.5,5627566961,212,9.1,5627566963,213,6.13,5627566959,141,27.4,5627566955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689673,212,8,1,20,56,5x54jbfk11lrsmipgsx7cdbai,1,63.9,71.4,2025-04-05T20:58:02.378Z,2025-04-05T21:03:29Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627567213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689725,214,1,1,20,58,5x54jbfk11lrsmipgsx7cdbai,0,70.8,47.0,2025-04-05T20:58:04.905Z,2025-04-05T20:58:05Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627567453,213,0.40,5627567447,140,93.0,5627567449,141,61.4,5627567445,56,Center,5627567451,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689775,176,1,1,21,1,2n3wgr89m7jl8tmioemit2pgq,1,7.2,37.4,2025-04-05T20:58:08.001Z,2025-04-05T20:58:09Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627567755,56,Back,5627567761,212,15.6,5627567759,141,59.0,5627567763,213,1.23,5627567757,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689837,177,1,1,21,3,2n3wgr89m7jl8tmioemit2pgq,1,12.1,59.0,2025-04-05T20:58:09.425Z,2025-04-05T20:58:13Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5627568081,212,17.6,5627568079,141,81.2,5627568077,140,20.8,5627568075,56,Back,5627568083,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689883,178,1,1,21,6,2n3wgr89m7jl8tmioemit2pgq,1,25.1,90.2,2025-04-05T20:58:12.961Z,2025-04-05T20:58:27Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627568317,213,6.21,5627568309,56,Left,5627568311,140,73.3,5627568313,141,84.4,5627568315,212,50.8,5627568307,155,,5627568319,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689957,179,3,1,21,13,2n3wgr89m7jl8tmioemit2pgq,0,81.9,85.0,2025-04-05T20:58:19.682Z,2025-04-05T21:29:33Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5627681499,286,,5627568743,56,Left,5627681589,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689931,215,4,1,21,14,5x54jbfk11lrsmipgsx7cdbai,1,5.0,14.4,2025-04-05T20:58:20.865Z,2025-04-05T22:42:27Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627568897,233,180,5627568717,56,Back,5627568719,152,,5627568715,294,,5627568721,285,,5627568713,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689981,180,4,1,21,14,2n3wgr89m7jl8tmioemit2pgq,0,95.0,85.6,2025-04-05T20:58:20.866Z,2025-04-05T22:50:48Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5627967951,294,,5627568837,56,Left,5627568839,152,,5627568935,233,215,5627568843,286,,5627568835,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690247,216,1,1,21,31,5x54jbfk11lrsmipgsx7cdbai,1,14.2,13.8,2025-04-05T20:58:37.546Z,2025-04-05T20:58:46Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627570239,140,25.4,5627570245,213,1.09,5627570233,5,,5627570241,141,47.3,5627570237,56,Back,5627570243,212,25.6,5627570235,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690305,217,1,1,21,40,5x54jbfk11lrsmipgsx7cdbai,1,39.6,55.5,2025-04-05T20:58:46.569Z,2025-04-05T20:58:52Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627570623,212,14.2,5627570621,141,35.2,5627570619,140,42.6,5627570617,56,Back,5627570625,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690337,218,1,1,21,46,5x54jbfk11lrsmipgsx7cdbai,1,59.3,28.6,2025-04-05T20:58:52.162Z,2025-04-05T20:58:54Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627570757,141,12.0,5627570761,213,5.39,5627570755,140,67.9,5627570753,56,Right,5627570759,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690359,219,1,1,21,47,5x54jbfk11lrsmipgsx7cdbai,1,70.4,8.6,2025-04-05T20:58:54.002Z,2025-04-05T20:58:56Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627570877,212,10.1,5627570871,56,Right,5627570875,141,14.4,5627570873,140,61.5,5627570879,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690407,220,1,1,21,49,5x54jbfk11lrsmipgsx7cdbai,1,58.9,15.3,2025-04-05T20:58:56.001Z,2025-04-05T20:59:00Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627571135,140,55.1,5627571137,141,35.1,5627571141,213,1.86,5627571133,56,Center,5627571139,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690473,221,1,1,21,53,5x54jbfk11lrsmipgsx7cdbai,1,61.7,46.7,2025-04-05T20:58:59.825Z,2025-04-05T20:59:04Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627571575,141,68.2,5627571573,140,55.0,5627571579,213,2.02,5627571577,212,16.2,5627571571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690495,222,1,1,21,58,5x54jbfk11lrsmipgsx7cdbai,1,56.9,62.7,2025-04-05T20:59:04.497Z,2025-04-05T20:59:06Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627571649,140,58.0,5627571651,141,41.0,5627571653,212,14.8,5627571655,213,4.79,5627571647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690509,223,1,1,22,0,5x54jbfk11lrsmipgsx7cdbai,1,59.2,39.4,2025-04-05T20:59:06.713Z,2025-04-05T20:59:08Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627571779,56,Center,5627571781,140,67.6,5627571787,213,5.44,5627571785,212,13.3,5627571783,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690531,224,1,1,22,2,5x54jbfk11lrsmipgsx7cdbai,1,68.1,23.4,2025-04-05T20:59:08.476Z,2025-04-05T20:59:09Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627571933,213,1.56,5627571929,212,8.2,5627571921,140,68.2,5627571925,141,35.4,5627571917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690559,225,1,1,22,3,5x54jbfk11lrsmipgsx7cdbai,1,68.1,33.7,2025-04-05T20:59:09.737Z,2025-04-05T20:59:12Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627572077,141,17.3,5627572079,212,11.6,5627572081,213,4.99,5627572073,56,Right,5627572075,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690575,226,1,1,22,5,5x54jbfk11lrsmipgsx7cdbai,1,68.8,18.0,2025-04-05T20:59:12.026Z,2025-04-05T20:59:13Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627572149,212,10.5,5627572145,140,77.1,5627572143,56,Right,5627572151,213,5.70,5627572147,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690635,227,1,1,22,7,5x54jbfk11lrsmipgsx7cdbai,1,77.0,9.2,2025-04-05T20:59:13.049Z,2025-04-05T20:59:17Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627572437,212,15.1,5627572433,140,63.8,5627572439,213,2.74,5627572431,56,Right,5627572435,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690675,228,1,1,22,11,5x54jbfk11lrsmipgsx7cdbai,1,56.9,26.5,2025-04-05T20:59:17.210Z,2025-04-05T20:59:22Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627572663,213,1.65,5627572659,141,53.4,5627572657,140,55.5,5627572655,56,Center,5627572661,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690729,229,1,1,22,16,5x54jbfk11lrsmipgsx7cdbai,1,57.1,57.3,2025-04-05T20:59:22.266Z,2025-04-05T20:59:26Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627572921,140,59.1,5627572919,56,Center,5627572927,213,1.22,5627572923,141,65.8,5627572925,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690761,230,1,1,22,20,5x54jbfk11lrsmipgsx7cdbai,1,64.9,79.0,2025-04-05T20:59:26.194Z,2025-04-05T20:59:28Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627573123,141,94.7,5627573127,212,14.4,5627573115,56,Left,5627573119,140,74.1,5627573131,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690773,231,1,1,22,22,5x54jbfk11lrsmipgsx7cdbai,1,73.9,92.9,2025-04-05T20:59:28.626Z,2025-04-05T20:59:30Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627573211,141,86.6,5627573209,140,67.0,5627573207,56,Left,5627573215,213,3.68,5627573213,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690845,232,1,1,22,24,5x54jbfk11lrsmipgsx7cdbai,1,67.3,83.8,2025-04-05T20:59:30.332Z,2025-04-05T20:59:36Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627573561,141,63.6,5627573557,56,Center,5627573559,140,67.6,5627573563,212,13.7,5627573565,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690873,233,1,1,22,30,5x54jbfk11lrsmipgsx7cdbai,1,68.3,58.8,2025-04-05T20:59:36.114Z,2025-04-05T20:59:47Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627573695,213,0.61,5627573691,141,81.8,5627574307,4,,5627573685,155,,5627573693,212,27.2,5627573687,56,Left,5627573689,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690919,234,1,1,22,31,5x54jbfk11lrsmipgsx7cdbai,1,89.3,81.7,2025-04-05T20:59:37.698Z,2025-04-05T20:59:59Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,1.0,,5627573915,212,27.4,5627573905,2,,5627573911,140,92.8,5627575091,154,,5627573907,155,,5627573913,141,41.8,5627573917,213,4.85,5627575089,210,13,5627573909,56,,,,,,,,,,,,,,,,,,,Center,,,,,
2796690931,235,44,1,22,35,5x54jbfk11lrsmipgsx7cdbai,1,89.8,34.8,2025-04-05T20:59:41.106Z,2025-04-05T22:44:37Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627573975,56,Center,5627574125,233,181,5627573977,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690963,181,44,1,22,35,2n3wgr89m7jl8tmioemit2pgq,0,10.2,65.2,2025-04-05T20:59:41.107Z,2025-04-05T22:44:37Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627574107,56,Back,5627574109,285,,5627574157,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690941,236,13,1,22,35,5x54jbfk11lrsmipgsx7cdbai,1,92.7,40.9,2025-04-05T20:59:41.643Z,2025-04-05T21:00:00Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627574009,56,Center,5627574425,328,,5627575105,29,,5627574421,15,,5627575107,154,,5627575119,103,23.6,5627575103,84,,5627575127,230,98.4,5627574007,17,5627575131,231,47.1,5627574005,22,5627575117,102,42.0,5627575109,55,234,,,,,,,,,,,,,
2796691235,182,5,1,22,37,2n3wgr89m7jl8tmioemit2pgq,1,-0.8,66.3,2025-04-05T20:59:43.467Z,2025-04-05T22:42:52Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627575477,346,,5627575475,56,Back,5627575509,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796690953,237,5,1,22,37,5x54jbfk11lrsmipgsx7cdbai,0,100.8,33.7,2025-04-05T20:59:43.467Z,2025-04-05T22:42:53Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627575539,233,182,5627574067,56,Center,5627574069,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691329,183,1,1,22,59,2n3wgr89m7jl8tmioemit2pgq,1,5.6,51.5,2025-04-05T21:00:05.713Z,2025-04-05T21:00:11Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5627575969,124,,5627575977,212,31.1,5627575979,213,5.30,5627575973,140,22.1,5627575971,56,Back,5627575983,237,,5627575975,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691333,184,1,1,23,5,2n3wgr89m7jl8tmioemit2pgq,0,35.3,11.1,2025-04-05T21:00:11.322Z,2025-04-05T21:00:11Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627576005,56,Back,5627576009,141,10.0,5627576011,212,4.3,5627576013,213,6.11,5627576007,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691367,238,61,1,23,7,5x54jbfk11lrsmipgsx7cdbai,1,69.4,89.0,2025-04-05T21:00:13.988Z,2025-04-05T21:00:14Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5627576197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691415,185,61,1,23,12,2n3wgr89m7jl8tmioemit2pgq,0,53.6,12.8,2025-04-05T21:00:18.045Z,2025-04-05T21:06:03Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5627576445,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691419,239,43,1,23,12,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-05T21:00:18.107Z,2025-04-05T21:06:06Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627576469,213,2.19,5627576463,140,53.6,5627576467,212,6.5,5627597481,144,1,5627576465,141,94.7,5627576461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691435,186,5,1,23,13,2n3wgr89m7jl8tmioemit2pgq,0,54.2,-1.8,2025-04-05T21:00:19.362Z,2025-04-05T22:42:53Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5627576533,56,Right,5627576535,347,,5627576651,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691453,240,5,1,23,13,5x54jbfk11lrsmipgsx7cdbai,1,45.8,101.8,2025-04-05T21:00:19.362Z,2025-04-05T22:42:53Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627576621,233,186,5627576601,347,,5627576599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691477,241,1,1,23,14,5x54jbfk11lrsmipgsx7cdbai,1,45.0,100.0,2025-04-05T21:00:20.347Z,2025-04-05T21:00:22Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627576741,140,36.2,5627576737,107,,5627576739,56,Back,5627576745,212,11.6,5627576747,213,3.79,5627576743,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691509,242,1,1,23,16,5x54jbfk11lrsmipgsx7cdbai,1,34.1,86.0,2025-04-05T21:00:22.627Z,2025-04-05T21:00:25Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627576951,141,71.1,5627576949,140,35.7,5627576947,56,Back,5627576953,212,10.3,5627576955,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691555,243,1,1,23,20,5x54jbfk11lrsmipgsx7cdbai,1,37.4,62.6,2025-04-05T21:00:26.827Z,2025-04-05T21:00:29Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627577201,141,28.0,5627577197,56,Center,5627577199,140,57.9,5627577205,213,5.45,5627577203,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691599,244,1,1,23,23,5x54jbfk11lrsmipgsx7cdbai,1,60.0,27.6,2025-04-05T21:00:29.299Z,2025-04-05T21:00:33Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627577401,140,75.1,5627577405,212,21.3,5627577399,56,Right,5627577407,213,5.55,5627577403,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691619,245,1,1,23,26,5x54jbfk11lrsmipgsx7cdbai,1,71.7,7.3,2025-04-05T21:00:32.891Z,2025-04-05T21:00:33Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5627577483,141,8.2,5627577485,212,11.0,5627577487,213,3.09,5627577479,56,Right,5627577481,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691631,246,1,1,23,27,5x54jbfk11lrsmipgsx7cdbai,1,61.1,8.3,2025-04-05T21:00:33.699Z,2025-04-05T21:00:34Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627577545,213,1.19,5627577539,140,66.4,5627577537,56,Center,5627577541,141,28.6,5627577543,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691655,247,1,1,23,28,5x54jbfk11lrsmipgsx7cdbai,1,66.3,28.5,2025-04-05T21:00:34.715Z,2025-04-05T21:00:36Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627577685,212,14.6,5627577683,141,25.5,5627577681,140,52.5,5627577679,56,Center,5627577687,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691701,248,1,1,23,30,5x54jbfk11lrsmipgsx7cdbai,1,52.3,26.2,2025-04-05T21:00:36.811Z,2025-04-05T21:00:41Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627577921,140,49.4,5627577919,56,Back,5627577927,213,1.73,5627577925,212,19.3,5627577923,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691715,249,1,1,23,35,5x54jbfk11lrsmipgsx7cdbai,1,55.8,62.6,2025-04-05T21:00:41.116Z,2025-04-05T21:00:42Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627578021,140,65.3,5627578027,213,1.00,5627578019,56,Left,5627578025,212,18.4,5627578023,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691751,250,1,1,23,36,5x54jbfk11lrsmipgsx7cdbai,1,65.4,85.3,2025-04-05T21:00:42.323Z,2025-04-05T21:00:45Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627578201,140,56.7,5627578207,213,3.93,5627578199,56,Center,5627578203,141,71.7,5627578205,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691817,251,1,1,23,39,5x54jbfk11lrsmipgsx7cdbai,1,55.8,64.6,2025-04-05T21:00:45.083Z,2025-04-05T21:00:50Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5627578567,212,18.1,5627578561,56,Center,5627578565,141,38.8,5627578563,140,60.1,5627578569,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691869,252,1,1,23,44,5x54jbfk11lrsmipgsx7cdbai,1,66.8,38.8,2025-04-05T21:00:50.460Z,2025-04-05T21:00:53Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627578763,212,10.5,5627578765,213,5.61,5627578759,140,74.6,5627578757,56,Center,5627578761,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691923,253,1,1,23,47,5x54jbfk11lrsmipgsx7cdbai,0,77.5,23.9,2025-04-05T21:00:53.259Z,2025-04-05T21:00:57Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627579113,140,95.6,5627579119,141,56.9,5627579103,2,,5627579109,56,Center,5627579125,212,29.4,5627579127,213,0.87,5627579105,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691995,187,61,1,23,51,2n3wgr89m7jl8tmioemit2pgq,1,7.2,38.9,2025-04-05T21:00:57.425Z,2025-04-05T22:51:29Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627579539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692001,188,6,1,23,52,2n3wgr89m7jl8tmioemit2pgq,0,1.4,40.8,2025-04-05T21:00:58.396Z,2025-04-05T22:42:38Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5627579817,233,254,5627579751,73,,5627579749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796691941,254,6,1,23,52,5x54jbfk11lrsmipgsx7cdbai,1,98.6,59.2,2025-04-05T21:00:58.396Z,2025-04-05T22:42:38Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627579777,233,188,5627579323,56,Center,5627579327,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692717,255,1,1,24,48,5x54jbfk11lrsmipgsx7cdbai,0,99.5,99.5,2025-04-05T21:01:54.285Z,2025-04-05T21:01:57Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5627583371,141,45.2,5627583365,224,,5627583361,6,,5627583375,212,38.4,5627583369,140,89.3,5627583377,213,4.43,5627583359,2,,5627583363,155,,5627583379,1,5627583367,56,Center,,,,,,,,,,,,,,,,,,,,,
2796692739,189,12,1,24,52,2n3wgr89m7jl8tmioemit2pgq,1,13.0,63.0,2025-04-05T21:01:58.226Z,2025-04-05T21:02:04Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5627583503,212,6.7,5627583505,213,0.28,5627583499,140,19.1,5627583497,56,Back,5627583541,15,,5627583501,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692775,256,1,1,24,53,5x54jbfk11lrsmipgsx7cdbai,1,75.9,40.6,2025-04-05T21:01:59.284Z,2025-04-05T21:02:01Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627583699,140,85.0,5627583705,212,13.9,5627583697,56,Center,5627583701,141,25.8,5627583709,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692803,257,1,1,24,55,5x54jbfk11lrsmipgsx7cdbai,1,84.6,18.0,2025-04-05T21:02:01.636Z,2025-04-05T21:02:03Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5627583831,56,Center,5627583835,141,27.4,5627583837,212,13.6,5627583839,213,2.65,5627583833,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692825,258,1,1,24,57,5x54jbfk11lrsmipgsx7cdbai,1,74.5,27.1,2025-04-05T21:02:03.044Z,2025-04-05T21:02:05Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5627583967,212,14.3,5627583961,56,Center,5627583965,141,31.2,5627583963,140,61.1,5627583969,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692873,259,1,1,24,59,5x54jbfk11lrsmipgsx7cdbai,1,61.3,32.1,2025-04-05T21:02:05.316Z,2025-04-05T21:02:09Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5627584167,213,1.69,5627584161,140,58.7,5627584159,56,Center,5627584165,212,22.3,5627584163,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692885,260,1,1,25,3,5x54jbfk11lrsmipgsx7cdbai,1,59.5,69.1,2025-04-05T21:02:09.277Z,2025-04-05T21:02:10Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5627584257,140,66.0,5627584263,213,5.34,5627584259,141,55.2,5627584261,212,11.7,5627584255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692903,261,1,1,25,4,5x54jbfk11lrsmipgsx7cdbai,1,67.0,54.9,2025-04-05T21:02:10.628Z,2025-04-05T21:02:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5627584341,140,69.4,5627584339,56,Center,5627584345,212,15.1,5627584347,213,4.88,5627584343,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
