id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2785897141,191,43,1,20,18,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T03:33:08.451Z,2025-03-09T03:34:12Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5568357997,286,0,5568359421,144,3,5568357995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897143,192,16,1,20,20,bk3zg8yaj5uoqhxzwons3bo8a,1,91.2,48.5,2025-03-09T03:33:10.090Z,2025-03-09T06:05:18Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5568359307,76,,5568358351,72,,5568363465,23,,5568359321,214,,5568359309,29,,5568359311,154,,5568359317,102,53.8,5568359327,231,47.8,5568358007,17,5568359325,230,5568358361,375,20:19.540,5568358011,254,5568359319,103,5568359313,55,5568358357,374,5568359323,136,5568358009,56,Center,,99.1,,18.4,190,2025-03-09 03:33:09.532,,,,,,,
2785897455,179,1,1,21,34,7neuneh44n9rtsfsh6r0sb9no,1,50.2,49.9,2025-03-09T03:34:24.722Z,2025-03-09T03:38:50Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5568359921,56,Back,5568370331,189,,5568359929,213,3.39,5568359923,140,22.8,5568359931,279,G,5568359925,141,39.2,5568359927,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897469,180,1,1,21,36,7neuneh44n9rtsfsh6r0sb9no,0,22.7,39.1,2025-03-09T03:34:26.146Z,2025-03-09T03:34:30Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5568360011,213,6.19,5568360001,157,,5568360003,56,Center,5568360009,212,47.5,5568360013,1,,5568360007,141,32.5,5568360005,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897471,193,44,1,21,38,bk3zg8yaj5uoqhxzwons3bo8a,1,31.2,66.5,2025-03-09T03:34:28.970Z,2025-03-09T05:59:10Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568360067,233,181,5568360019,56,Back,5568360021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897477,181,44,1,21,38,7neuneh44n9rtsfsh6r0sb9no,0,68.8,33.5,2025-03-09T03:34:28.971Z,2025-03-09T05:59:10Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568360071,233,193,5568360027,56,Center,5568360029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897481,194,1,1,21,39,bk3zg8yaj5uoqhxzwons3bo8a,0,29.4,64.8,2025-03-09T03:34:29.259Z,2025-03-09T03:34:30Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568360041,141,64.9,5568360043,212,16.2,5568360039,140,44.8,5568360045,213,0.00,5568360035,3,,5568360037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897493,182,1,1,21,41,7neuneh44n9rtsfsh6r0sb9no,0,63.0,40.9,2025-03-09T03:34:31.724Z,2025-03-09T06:52:06Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568360103,3,,5568360109,141,28.3,5568360113,213,5.32,5568360111,212,10.5,5568360105,56,Center,5568360107,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897497,195,1,1,21,42,bk3zg8yaj5uoqhxzwons3bo8a,0,30.0,64.8,2025-03-09T03:34:32.114Z,2025-03-09T03:34:33Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568360121,3,,5568360123,56,Back,5568360129,212,10.9,5568360127,141,64.3,5568360125,140,40.4,5568360131,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897525,183,1,1,21,45,7neuneh44n9rtsfsh6r0sb9no,0,63.9,31.6,2025-03-09T03:34:35.394Z,2025-03-09T03:34:36Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568360245,140,72.7,5568360251,213,0.01,5568360247,141,31.8,5568360249,212,9.2,5568360243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897541,196,1,1,21,46,bk3zg8yaj5uoqhxzwons3bo8a,0,30.2,76.3,2025-03-09T03:34:36.570Z,2025-03-09T03:34:39Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568360335,212,42.4,5568360329,56,Left,5568360337,213,0.41,5568360327,157,,5568360331,140,67.2,5568360333,141,100.0,5568360339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897685,184,5,1,21,49,7neuneh44n9rtsfsh6r0sb9no,1,34.4,-1.6,2025-03-09T03:34:39.590Z,2025-03-09T05:45:59Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568361111,347,,5568361109,56,Back,5568361117,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897543,197,5,1,21,49,bk3zg8yaj5uoqhxzwons3bo8a,0,65.6,101.6,2025-03-09T03:34:39.590Z,2025-03-09T05:46:00Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568360347,56,Left,5568360349,347,,5568361163,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897693,185,1,1,22,11,7neuneh44n9rtsfsh6r0sb9no,1,37.0,0.0,2025-03-09T03:35:01.161Z,2025-03-09T03:35:02Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568361189,140,59.3,5568361197,1,,5568361195,213,0.59,5568361191,141,20.9,5568361187,56,Right,5568361193,212,28.1,5568361185,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897701,186,1,1,22,12,7neuneh44n9rtsfsh6r0sb9no,1,59.3,20.9,2025-03-09T03:35:02.659Z,2025-03-09T03:35:04Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568361213,56,Back,5568361221,213,3.19,5568361219,212,15.8,5568361217,141,19.8,5568361261,156,,5568361215,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897727,187,1,1,22,15,7neuneh44n9rtsfsh6r0sb9no,0,41.5,20.4,2025-03-09T03:35:05.305Z,2025-03-09T06:52:09Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568361361,56,Right,5568361363,140,68.0,5568361369,213,6.24,5568361371,1,,5568361359,157,,5568361367,212,27.9,5568361365,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897741,199,1,1,22,16,bk3zg8yaj5uoqhxzwons3bo8a,0,25.9,81.5,2025-03-09T03:35:06.981Z,2025-03-09T05:37:52Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568361465,140,49.6,5568361471,213,5.98,5568361463,56,Back,5568361467,141,70.2,5568361469,212,26.0,5568361461,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897771,200,43,1,22,19,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T03:35:09.553Z,2025-03-09T03:35:16Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5568361787,144,44,5568361599,56,Center,5568361601,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897779,188,44,1,22,19,7neuneh44n9rtsfsh6r0sb9no,1,52.8,29.2,2025-03-09T03:35:09.769Z,2025-03-09T05:59:11Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568361635,56,Center,5568361755,233,201,5568361637,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897795,201,44,1,22,19,bk3zg8yaj5uoqhxzwons3bo8a,0,47.2,70.8,2025-03-09T03:35:09.770Z,2025-03-09T05:59:11Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5568361765,233,188,5568361725,56,Back,5568361769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897797,189,1,1,22,20,7neuneh44n9rtsfsh6r0sb9no,0,57.6,28.0,2025-03-09T03:35:10.266Z,2025-03-09T03:35:14Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568361733,3,,5568361743,213,0.31,5568361739,141,33.0,5568361741,212,11.1,5568361737,140,67.7,5568361735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897803,190,5,1,22,22,7neuneh44n9rtsfsh6r0sb9no,1,32.9,-1.4,2025-03-09T03:35:12.978Z,2025-03-09T05:46:00Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568362621,233,202,5568361781,56,Back,5568361783,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897917,202,5,1,22,22,bk3zg8yaj5uoqhxzwons3bo8a,0,67.1,101.4,2025-03-09T03:35:12.978Z,2025-03-09T05:46:01Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5568362655,233,190,5568362395,347,,5568362393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897821,191,1,1,22,25,7neuneh44n9rtsfsh6r0sb9no,1,31.2,0.0,2025-03-09T03:35:15.521Z,2025-03-09T03:35:19Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568361907,213,2.00,5568361905,212,25.2,5568361899,56,Back,5568361909,1,,5568361903,141,32.4,5568361901,140,21.3,5568361897,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897843,192,1,1,22,29,7neuneh44n9rtsfsh6r0sb9no,1,23.2,27.6,2025-03-09T03:35:19.330Z,2025-03-09T03:35:22Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568362057,213,2.23,5568362055,212,20.3,5568362049,56,Back,5568362051,140,11.4,5568362053,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897877,193,1,1,22,32,7neuneh44n9rtsfsh6r0sb9no,1,11.4,51.5,2025-03-09T03:35:22.666Z,2025-03-09T03:35:26Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5568362207,212,29.1,5568362203,141,88.6,5568362197,56,Back,5568362199,140,25.3,5568362211,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897899,194,1,1,22,36,7neuneh44n9rtsfsh6r0sb9no,0,25.3,89.0,2025-03-09T03:35:26.427Z,2025-03-09T03:35:29Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568362295,212,46.7,5568362289,56,Left,5568362297,213,6.20,5568362291,140,69.6,5568362287,155,,5568362299,1,,5568362293,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897923,203,12,1,22,40,bk3zg8yaj5uoqhxzwons3bo8a,1,28.7,22.5,2025-03-09T03:35:30.096Z,2025-03-09T03:35:31Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568362407,140,44.3,5568362439,167,,5568362405,56,Back,5568362411,212,23.4,5568362409,141,0.0,5568362413,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898035,195,5,1,22,40,7neuneh44n9rtsfsh6r0sb9no,1,56.8,102.0,2025-03-09T03:35:30.626Z,2025-03-09T05:46:01Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568363081,347,,5568363119,233,204,5568363079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785897927,204,5,1,22,40,bk3zg8yaj5uoqhxzwons3bo8a,0,43.2,-2.0,2025-03-09T03:35:30.626Z,2025-03-09T05:46:01Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568363153,233,195,5568362431,347,,5568362429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898059,196,1,1,22,56,7neuneh44n9rtsfsh6r0sb9no,1,53.7,100.0,2025-03-09T03:35:46.058Z,2025-03-09T03:35:49Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568363187,107,,5568363191,56,Left,5568363193,140,60.8,5568363199,213,5.63,5568363197,212,9.4,5568363195,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898081,205,43,1,22,58,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T03:35:48.840Z,2025-03-09T03:36:51Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5568363321,286,0,5568365461,144,4,5568363319,265,0,5568363351,233,197,5568363311,13,0,5568363317,152,0,5568363315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898073,197,43,1,22,58,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T03:35:48.841Z,2025-03-09T03:37:22Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568363307,265,0,5568363299,13,0,5568366861,144,4,5568363305,152,0,5568363301,56,Left,5568363309,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898401,198,43,1,23,52,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T03:36:42.067Z,2025-03-09T03:37:26Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5568367065,144,1,5568365009,56,Center,5568365013,141,75.0,5568365011,140,63.8,5568365015,212,20.6,5568365017,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898405,199,1,1,23,53,7neuneh44n9rtsfsh6r0sb9no,0,63.8,75.0,2025-03-09T03:36:43.681Z,2025-03-09T03:36:44Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568365041,56,Center,5568365049,213,5.54,5568365039,3,,5568365043,140,69.4,5568365047,212,8.0,5568365045,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898435,207,1,1,23,54,bk3zg8yaj5uoqhxzwons3bo8a,1,31.2,27.1,2025-03-09T03:36:44.745Z,2025-03-09T03:36:46Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568365205,56,Back,5568365207,140,43.6,5568365213,213,0.30,5568365209,141,33.1,5568365211,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898439,208,50,1,23,56,bk3zg8yaj5uoqhxzwons3bo8a,1,47.4,32.8,2025-03-09T03:36:46.587Z,2025-03-09T05:48:03Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5568385915,233,200,5568365223,286,,5568365221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898451,200,7,1,23,56,7neuneh44n9rtsfsh6r0sb9no,1,52.6,67.2,2025-03-09T03:36:46.588Z,2025-03-09T05:48:03Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5568365269,285,,5568365267,56,Center,5568385947,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898471,201,1,1,23,58,7neuneh44n9rtsfsh6r0sb9no,1,48.4,67.9,2025-03-09T03:36:48.055Z,2025-03-09T03:36:49Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5568365359,56,Back,5568365361,140,45.7,5568365363,141,50.4,5568365365,212,12.2,5568365367,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898493,202,1,1,23,59,7neuneh44n9rtsfsh6r0sb9no,1,44.2,53.6,2025-03-09T03:36:49.438Z,2025-03-09T03:36:51Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568365505,56,Back,5568365511,212,23.9,5568365507,140,26.0,5568365513,213,3.79,5568365509,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898523,203,1,1,24,1,7neuneh44n9rtsfsh6r0sb9no,1,25.6,33.1,2025-03-09T03:36:51.449Z,2025-03-09T03:36:54Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568365615,140,43.1,5568365621,213,5.54,5568365617,141,8.5,5568365619,212,24.8,5568365613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898529,204,1,1,24,4,7neuneh44n9rtsfsh6r0sb9no,0,36.6,8.9,2025-03-09T03:36:54.753Z,2025-03-09T03:36:56Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568365661,212,40.5,5568365663,213,0.31,5568365659,141,27.1,5568365653,155,,5568365655,56,Center,5568365657,140,73.3,5568365665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898561,209,12,1,24,9,bk3zg8yaj5uoqhxzwons3bo8a,1,35.1,82.9,2025-03-09T03:36:59.353Z,2025-03-09T03:37:01Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568365867,141,100.0,5568365865,140,49.9,5568365863,56,Back,5568365869,212,20.1,5568365893,167,,5568365871,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898627,205,5,1,24,10,7neuneh44n9rtsfsh6r0sb9no,1,51.8,-1.8,2025-03-09T03:37:00.258Z,2025-03-09T05:46:02Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568366217,233,210,5568366197,347,,5568366195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898565,210,5,1,24,10,bk3zg8yaj5uoqhxzwons3bo8a,0,48.2,101.8,2025-03-09T03:37:00.258Z,2025-03-09T03:37:20Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568365879,347,,5568365877,56,Back,5568366245,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898655,206,1,1,24,17,7neuneh44n9rtsfsh6r0sb9no,1,56.8,0.0,2025-03-09T03:37:07.705Z,2025-03-09T03:37:11Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568366337,213,1.16,5568366335,212,18.5,5568366329,56,Center,5568366331,140,63.8,5568366333,141,23.0,5568366327,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898667,207,1,1,24,21,7neuneh44n9rtsfsh6r0sb9no,1,63.8,23.0,2025-03-09T03:37:11.187Z,2025-03-09T03:37:13Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5568366397,212,13.6,5568366395,141,7.0,5568366423,156,,5568366391,56,Right,5568366393,140,56.0,5568366399,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898693,208,1,1,24,23,7neuneh44n9rtsfsh6r0sb9no,0,56.3,7.6,2025-03-09T03:37:13.881Z,2025-03-09T06:52:12Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568366557,140,100.0,5568366565,1,,5568366555,56,Center,5568366559,141,27.7,5568366553,157,,5568366561,212,49.3,5568366563,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898715,209,5,1,24,26,7neuneh44n9rtsfsh6r0sb9no,0,101.4,26.4,2025-03-09T03:37:16.187Z,2025-03-09T05:46:02Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5568366721,56,Center,5568367503,233,211,5568366723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898867,211,5,1,24,26,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.4,73.6,2025-03-09T03:37:16.187Z,2025-03-09T05:46:02Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568367495,233,209,5568367481,56,Back,5568367483,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898887,212,1,1,24,46,bk3zg8yaj5uoqhxzwons3bo8a,1,5.2,38.6,2025-03-09T03:37:36.345Z,2025-03-09T03:37:40Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568367621,212,16.3,5568367617,140,3.9,5568367619,141,14.7,5568367613,124,,5568367627,237,,5568367623,213,4.63,5568367615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898901,213,1,1,24,49,bk3zg8yaj5uoqhxzwons3bo8a,1,5.6,18.6,2025-03-09T03:37:39.977Z,2025-03-09T03:37:42Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5568367697,140,5.6,5568367695,56,Back,5568367703,213,1.57,5568367699,141,33.0,5568367701,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898943,214,1,1,24,52,bk3zg8yaj5uoqhxzwons3bo8a,1,4.9,37.7,2025-03-09T03:37:42.377Z,2025-03-09T03:37:46Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5568367925,213,1.65,5568367923,212,19.0,5568367921,141,65.5,5568367919,140,3.5,5568367917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898973,215,1,1,24,56,bk3zg8yaj5uoqhxzwons3bo8a,1,7.4,76.0,2025-03-09T03:37:46.018Z,2025-03-09T03:37:49Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5568368071,213,6.00,5568368065,140,42.0,5568368073,1,,5568368061,155,,5568368067,141,60.5,5568368069,212,37.8,5568368063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899009,211,4,1,24,59,7neuneh44n9rtsfsh6r0sb9no,1,57.6,50.7,2025-03-09T03:37:49.362Z,2025-03-09T06:30:27Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568368309,152,,5568368313,286,,5568370075,294,,5568369267,233,216,5568368305,13,,5568368307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898979,216,4,1,24,59,bk3zg8yaj5uoqhxzwons3bo8a,0,42.4,49.3,2025-03-09T03:37:49.363Z,2025-03-09T03:38:42Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5568369245,152,,5568368113,285,,5568368109,56,Back,5568369275,233,211,5568369241,13,,5568369243,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785898981,210,43,1,24,59,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-03-09T03:37:49.364Z,2025-03-09T03:37:56Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568368387,144,44,5568368121,286,0,5568368117,56,Center,5568368167,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899065,217,17,1,25,10,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-09T03:38:00.257Z,2025-03-09T05:44:08Z,akgtib8zyv5lrvh9mxunj2rdg,T. Pondeca,,,5568368685,31,,5568574855,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899199,212,1,1,25,31,7neuneh44n9rtsfsh6r0sb9no,1,53.9,53.7,2025-03-09T03:38:21.071Z,2025-03-09T03:38:22Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5568369195,152,,5568369205,213,4.54,5568369203,212,20.0,5568369199,140,50.7,5568369201,141,24.7,5568369197,56,Center,5568369193,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899215,213,1,1,25,32,7neuneh44n9rtsfsh6r0sb9no,0,50.7,24.6,2025-03-09T03:38:22.448Z,2025-03-09T03:38:26Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5568369311,141,16.4,5568369317,1,,5568369309,140,82.4,5568369313,212,33.7,5568369307,56,Right,5568369305,155,,5568369315,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899245,218,1,1,25,36,bk3zg8yaj5uoqhxzwons3bo8a,1,9.9,83.3,2025-03-09T03:38:26.674Z,2025-03-09T03:38:29Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5568369441,56,Back,5568369439,3,,5568369449,213,5.58,5568369443,140,17.2,5568369445,141,73.8,5568369447,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899265,219,1,1,25,39,bk3zg8yaj5uoqhxzwons3bo8a,1,17.2,73.8,2025-03-09T03:38:29.034Z,2025-03-09T03:38:30Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5568369567,213,0.47,5568369555,56,Back,5568369557,140,29.6,5568369565,212,14.6,5568369561,141,83.6,5568369551,3,,5568369553,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899275,220,44,1,25,40,bk3zg8yaj5uoqhxzwons3bo8a,1,30.1,77.8,2025-03-09T03:38:30.062Z,2025-03-09T05:59:11Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5568369647,233,214,5568369601,285,,5568369597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899259,214,44,1,25,40,7neuneh44n9rtsfsh6r0sb9no,0,69.9,22.2,2025-03-09T03:38:30.063Z,2025-03-09T05:59:12Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5568369523,56,Center,5568369669,233,220,5568369525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785899341,221,1,1,25,40,bk3zg8yaj5uoqhxzwons3bo8a,1,29.6,83.6,2025-03-09T03:38:30.865Z,2025-03-09T03:38:40Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5568370003,141,94.8,5568370001,140,39.4,5568369999,56,Back,5568370007,213,0.64,5568369995,3,,5568369997,168,,5568370005,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
