id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/17/value,qualifier/15/value,qualifier/16/value
2816137445,226,1,1,25,42,2n3wgr89m7jl8tmioemit2pgq,1,34.9,17.4,2025-05-17T23:32:24.914Z,2025-05-17T23:32:25Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734839209,56,Back,5734839217,212,9.5,5734839213,140,32.9,5734839215,141,31.0,5734839219,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137461,227,1,1,25,43,2n3wgr89m7jl8tmioemit2pgq,1,32.9,31.0,2025-05-17T23:32:25.627Z,2025-05-17T23:32:26Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734839285,213,3.14,5734839281,141,31.0,5734839283,212,12.1,5734839279,140,21.4,5734839277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137489,228,1,1,25,44,2n3wgr89m7jl8tmioemit2pgq,1,21.4,31.0,2025-05-17T23:32:26.571Z,2025-05-17T23:32:30Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734839483,140,25.3,5734839481,56,Back,5734839485,141,67.3,5734839489,213,1.41,5734839487,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137523,229,1,1,25,48,2n3wgr89m7jl8tmioemit2pgq,1,25.3,67.3,2025-05-17T23:32:30.675Z,2025-05-17T23:32:33Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734839635,140,24.4,5734839633,56,Back,5734839639,212,9.0,5734839637,141,54.2,5734839641,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137543,230,1,1,25,50,2n3wgr89m7jl8tmioemit2pgq,1,24.8,51.3,2025-05-17T23:32:33.459Z,2025-05-17T23:32:35Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734839725,213,1.36,5734839723,212,18.2,5734839721,141,77.5,5734839717,56,Back,5734839719,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137571,231,1,1,25,53,2n3wgr89m7jl8tmioemit2pgq,1,28.4,77.0,2025-05-17T23:32:35.555Z,2025-05-17T23:32:39Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734839871,140,42.0,5734839873,141,96.6,5734839875,212,19.5,5734839869,56,Back,5734839877,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137577,232,1,1,25,56,2n3wgr89m7jl8tmioemit2pgq,0,42.0,94.2,2025-05-17T23:32:39.027Z,2025-05-17T23:32:40Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734839903,141,73.9,5734839901,140,53.6,5734839897,155,,5734839905,212,18.4,5734839899,56,Center,5734839907,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137585,174,8,1,25,58,83cpn99fh7ulkwe8nezy8a3mx,1,22.5,31.6,2025-05-17T23:32:40.822Z,2025-05-17T23:32:41Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5734839949,56,Back,5734839967,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137637,176,1,1,26,1,83cpn99fh7ulkwe8nezy8a3mx,1,64.8,34.5,2025-05-17T23:32:43.926Z,2025-05-17T23:32:46Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5734840211,140,69.4,5734840213,141,47.2,5734840215,212,9.9,5734840209,56,Center,5734840217,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137663,177,1,1,26,3,83cpn99fh7ulkwe8nezy8a3mx,1,70.4,54.3,2025-05-17T23:32:46.502Z,2025-05-17T23:32:48Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734840337,140,85.8,5734840335,56,Center,5734840339,141,61.6,5734840341,212,16.9,5734840343,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137687,178,1,1,26,5,83cpn99fh7ulkwe8nezy8a3mx,1,87.2,63.0,2025-05-17T23:32:48.149Z,2025-05-17T23:32:55Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,1.0,,5734840473,212,3.0,5734840471,141,58.8,5734840469,140,88.1,5734840475,213,5.03,5734840745,210,15,5734840747,154,,5734840467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137691,179,15,1,26,7,83cpn99fh7ulkwe8nezy8a3mx,1,96.1,52.3,2025-05-17T23:32:50.317Z,2025-05-18T05:03:22Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5734840795,147,50.5,5734840805,233,233,5734840793,146,99.4,5735579603,16,,5734840783,55,178,5734840787,102,50.6,5734840777,78,,5734840595,20,,5734840789,103,7.0,5734840779,29,,5735579141,23,5734840791,214,,5734840781,154,,5734840499,56,Center,,,,,,,,,,,,,
2816137703,233,10,1,26,7,2n3wgr89m7jl8tmioemit2pgq,1,0.7,48.1,2025-05-17T23:32:50.417Z,2025-05-18T05:40:36Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734840565,56,Back,5734840563,182,,5734840705,177,,5734840561,178,,5734840813,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137763,235,1,1,26,14,2n3wgr89m7jl8tmioemit2pgq,1,13.8,55.4,2025-05-17T23:32:57.251Z,2025-05-18T01:29:50Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734840885,123,,5734840895,213,0.81,5734840889,140,30.9,5734840891,141,83.4,5734840893,212,26.2,5734840927,287,,5734840887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137815,236,1,1,26,17,2n3wgr89m7jl8tmioemit2pgq,1,35.8,79.3,2025-05-17T23:33:00.035Z,2025-05-17T23:33:03Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734841161,140,46.2,5734841163,141,69.6,5734841165,212,12.8,5734841159,56,Back,5734841167,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137821,237,4,1,26,20,2n3wgr89m7jl8tmioemit2pgq,1,45.0,71.8,2025-05-17T23:33:02.830Z,2025-05-17T23:33:07Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5734841227,286,,5734841225,265,,5734841231,233,180,5734841219,13,,5734841221,56,Back,5734841223,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137811,180,4,1,26,20,83cpn99fh7ulkwe8nezy8a3mx,0,55.0,28.2,2025-05-17T23:33:02.831Z,2025-05-17T23:33:08Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734841185,13,,5734841241,233,237,5734841189,152,,5734841187,56,Center,5734841191,265,,5734841193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137867,238,1,1,26,23,2n3wgr89m7jl8tmioemit2pgq,1,44.3,82.1,2025-05-17T23:33:05.875Z,2025-05-17T23:33:11Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734841449,213,4.53,5734841439,152,,5734841445,141,68.2,5734841441,56,Back,5734841443,140,42.6,5734841447,212,9.6,5734841437,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137871,239,1,1,26,28,2n3wgr89m7jl8tmioemit2pgq,1,43.6,75.0,2025-05-17T23:33:11.347Z,2025-05-17T23:33:12Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5734841465,56,Back,5734841467,140,31.5,5734841469,141,72.0,5734841473,213,3.30,5734841471,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137929,240,1,1,26,29,2n3wgr89m7jl8tmioemit2pgq,1,31.5,72.0,2025-05-17T23:33:11.906Z,2025-05-17T23:33:17Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734841729,212,20.5,5734841723,56,Back,5734841725,140,32.0,5734841731,213,4.74,5734841727,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137949,241,1,1,26,34,2n3wgr89m7jl8tmioemit2pgq,1,33.3,56.1,2025-05-17T23:33:16.867Z,2025-05-17T23:33:18Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734841821,141,77.9,5734841819,140,27.7,5734841817,56,Back,5734841823,212,15.9,5734841825,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138043,242,1,1,26,36,2n3wgr89m7jl8tmioemit2pgq,0,27.7,77.9,2025-05-17T23:33:18.714Z,2025-05-17T23:36:37Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734842357,140,51.4,5734842359,141,89.0,5734842355,56,Left,5734842363,213,0.29,5734842361,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816137997,181,8,1,26,42,83cpn99fh7ulkwe8nezy8a3mx,1,53.1,16.9,2025-05-17T23:33:24.997Z,2025-05-17T23:36:28Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734842127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138005,182,61,1,26,42,83cpn99fh7ulkwe8nezy8a3mx,0,53.1,16.9,2025-05-17T23:33:25.381Z,2025-05-17T23:36:29Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734842183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816139621,206,83,1,26,43,83cpn99fh7ulkwe8nezy8a3mx,0,61.4,26.7,2025-05-17T23:33:26.157Z,2025-05-17T23:37:39Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734852391,399,9blzzcpytqe7o9rdte1s6mw6i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138077,244,1,1,26,45,2n3wgr89m7jl8tmioemit2pgq,1,40.2,89.5,2025-05-17T23:33:27.939Z,2025-05-17T23:37:37Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734852717,212,5.9,5734852719,213,3.60,5734852715,141,85.7,5734852713,140,35.2,5734852711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138045,243,50,1,26,46,2n3wgr89m7jl8tmioemit2pgq,1,45.0,85.8,2025-05-17T23:33:28.883Z,2025-05-18T01:27:19Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734852321,233,183,5734852283,286,,5734842367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138067,183,7,1,26,46,83cpn99fh7ulkwe8nezy8a3mx,1,55.0,14.2,2025-05-17T23:33:28.884Z,2025-05-18T01:27:18Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5734852305,233,243,5734842461,56,Right,5734842463,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138079,185,1,1,26,48,83cpn99fh7ulkwe8nezy8a3mx,1,57.6,26.2,2025-05-17T23:33:30.669Z,2025-05-17T23:33:31Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734842515,56,Center,5734842519,141,30.9,5734842521,212,5.2,5734842517,140,61.5,5734842523,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138137,186,1,1,26,48,83cpn99fh7ulkwe8nezy8a3mx,1,61.6,31.2,2025-05-17T23:33:31.413Z,2025-05-17T23:33:36Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734842777,213,1.21,5734842773,141,50.2,5734842771,140,66.2,5734842769,56,Center,5734842775,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138167,187,1,1,26,53,83cpn99fh7ulkwe8nezy8a3mx,1,66.9,51.0,2025-05-17T23:33:36.357Z,2025-05-17T23:33:39Z,bteydgv4om5ylyoznx9vesogl,N. McCabe,,,5734842981,213,5.79,5734842973,56,Center,5734842975,140,91.3,5734842979,212,29.0,5734842977,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138169,188,1,1,26,56,83cpn99fh7ulkwe8nezy8a3mx,0,92.2,27.4,2025-05-17T23:33:39.517Z,2025-05-17T23:33:40Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5734842991,212,12.3,5734842993,213,1.87,5734842989,141,44.7,5734842987,140,88.8,5734842985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138221,245,12,1,26,58,2n3wgr89m7jl8tmioemit2pgq,1,16.6,64.9,2025-05-17T23:33:41.051Z,2025-05-17T23:33:47Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734843225,56,Back,5734843233,213,1.04,5734843231,212,22.2,5734843227,140,27.3,5734843229,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138211,189,1,1,27,0,83cpn99fh7ulkwe8nezy8a3mx,1,67.0,12.6,2025-05-17T23:33:43.109Z,2025-05-17T23:33:45Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5734843179,141,22.5,5734843175,56,Center,5734843181,212,7.2,5734843183,213,1.23,5734843177,140,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138213,190,50,1,27,3,83cpn99fh7ulkwe8nezy8a3mx,1,70.0,20.2,2025-05-17T23:33:45.741Z,2025-05-18T01:27:20Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5734843191,56,Right,5734843323,233,246,5734843193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138233,246,7,1,27,3,2n3wgr89m7jl8tmioemit2pgq,1,30.0,79.8,2025-05-17T23:33:45.742Z,2025-05-18T01:27:19Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734843315,233,190,5734843275,285,,5734843273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138249,248,1,1,27,6,2n3wgr89m7jl8tmioemit2pgq,1,20.9,83.8,2025-05-17T23:33:49.243Z,2025-05-17T23:33:50Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5734843373,212,6.3,5734843369,141,88.3,5734843361,56,Back,5734843365,140,15.7,5734843377,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138271,249,1,1,27,8,2n3wgr89m7jl8tmioemit2pgq,1,14.1,88.9,2025-05-17T23:33:50.667Z,2025-05-17T23:33:53Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734843543,141,92.6,5734843541,140,18.2,5734843539,56,Back,5734843545,212,5.0,5734843547,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138295,250,1,1,27,11,2n3wgr89m7jl8tmioemit2pgq,1,19.0,91.5,2025-05-17T23:33:53.659Z,2025-05-17T23:33:55Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734843659,56,Back,5734843663,141,87.8,5734843661,140,15.5,5734843665,212,4.5,5734843667,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138321,251,1,1,27,13,2n3wgr89m7jl8tmioemit2pgq,1,15.6,87.8,2025-05-17T23:33:55.699Z,2025-05-17T23:33:58Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734843827,56,Left,5734843837,1,,5734843829,140,50.8,5734843825,155,,5734843833,212,37.4,5734843831,141,79.0,5734843835,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138325,252,61,1,27,15,2n3wgr89m7jl8tmioemit2pgq,0,50.8,79.0,2025-05-17T23:33:58.507Z,2025-05-17T23:33:59Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5734843853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138351,191,1,1,27,17,83cpn99fh7ulkwe8nezy8a3mx,1,54.7,21.4,2025-05-17T23:33:59.982Z,2025-05-17T23:34:02Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5734843965,157,,5734843973,212,13.0,5734843971,141,25.3,5734843969,140,66.8,5734843975,213,0.21,5734843977,1,,5734843967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138359,193,1,1,27,19,83cpn99fh7ulkwe8nezy8a3mx,1,66.9,25.0,2025-05-17T23:34:02.382Z,2025-05-17T23:34:03Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734844015,213,4.89,5734844013,212,5.5,5734844009,140,67.8,5734844011,141,17.1,5734844007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138367,194,1,1,27,21,83cpn99fh7ulkwe8nezy8a3mx,1,67.8,17.1,2025-05-17T23:34:03.557Z,2025-05-17T23:34:04Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5734844075,213,1.69,5734844067,56,Center,5734844069,140,67.3,5734844071,141,23.5,5734844073,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138383,195,1,1,27,21,83cpn99fh7ulkwe8nezy8a3mx,1,67.3,23.5,2025-05-17T23:34:04.350Z,2025-05-17T23:34:05Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734844171,213,1.59,5734844169,212,9.4,5734844167,141,37.3,5734844163,56,Center,5734844165,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138395,196,1,1,27,23,83cpn99fh7ulkwe8nezy8a3mx,0,67.1,37.5,2025-05-17T23:34:05.789Z,2025-05-17T23:34:06Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5734844199,141,44.5,5734844197,140,69.7,5734844205,213,1.05,5734844203,212,5.5,5734844195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138421,253,12,1,27,24,2n3wgr89m7jl8tmioemit2pgq,1,20.8,70.9,2025-05-17T23:34:06.884Z,2025-05-17T23:34:10Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734844399,140,28.8,5734844397,56,Back,5734844403,212,9.5,5734844401,141,64.3,5734844405,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138435,254,43,1,27,27,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-17T23:34:10.163Z,2025-05-17T23:57:59Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734844481,140,25.3,5734844483,141,60.0,5734844485,212,5.0,5734844479,56,Back,5734924217,144,1,5734844487,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138423,197,43,1,27,28,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-17T23:34:11.030Z,2025-05-17T23:38:29Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734844419,56,Center,5734856097,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138455,255,1,1,27,30,2n3wgr89m7jl8tmioemit2pgq,1,25.3,60.9,2025-05-17T23:34:12.683Z,2025-05-17T23:34:19Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734844613,213,1.42,5734844607,140,26.8,5734844611,212,10.3,5734844605,56,Back,5734844819,3,,5734844609,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138489,256,1,1,27,32,2n3wgr89m7jl8tmioemit2pgq,1,27.0,75.6,2025-05-17T23:34:15.210Z,2025-05-17T23:34:19Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5734844785,56,Back,5734844787,140,30.1,5734844789,141,42.1,5734844793,213,4.85,5734844791,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138535,257,1,1,27,38,2n3wgr89m7jl8tmioemit2pgq,1,32.2,17.3,2025-05-17T23:34:21.540Z,2025-05-17T23:34:25Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5734845071,141,36.7,5734845073,212,15.9,5734845075,213,2.16,5734845069,140,23.8,5734845067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138563,258,1,1,27,42,2n3wgr89m7jl8tmioemit2pgq,1,26.6,34.2,2025-05-17T23:34:25.298Z,2025-05-17T23:34:30Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734845257,141,65.1,5734845259,212,21.0,5734845253,56,Back,5734845255,140,26.5,5734845261,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138601,259,1,1,27,48,2n3wgr89m7jl8tmioemit2pgq,1,28.8,64.9,2025-05-17T23:34:30.764Z,2025-05-17T23:34:34Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734845439,141,85.1,5734845443,213,1.12,5734845441,212,15.2,5734845435,56,Back,5734845437,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138619,260,1,1,27,52,2n3wgr89m7jl8tmioemit2pgq,1,38.5,90.3,2025-05-17T23:34:35.491Z,2025-05-17T23:34:36Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734845553,140,32.2,5734845551,56,Back,5734845555,141,70.0,5734845559,213,4.27,5734845557,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138655,261,1,1,27,53,2n3wgr89m7jl8tmioemit2pgq,1,32.2,70.0,2025-05-17T23:34:36.363Z,2025-05-17T23:34:40Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734845723,140,27.4,5734845721,56,Back,5734845725,141,84.2,5734845727,212,10.9,5734845729,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138649,198,83,1,27,57,83cpn99fh7ulkwe8nezy8a3mx,0,62.7,27.0,2025-05-17T23:34:39.558Z,2025-05-17T23:34:42Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5734845873,399,38ghqgck8fwnxap6em08avzs9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138667,262,1,1,27,57,2n3wgr89m7jl8tmioemit2pgq,1,27.4,84.2,2025-05-17T23:34:39.875Z,2025-05-17T23:34:41Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5734845809,140,32.5,5734845811,141,93.5,5734845807,56,Back,5734845813,212,8.3,5734845815,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138705,263,1,1,27,58,2n3wgr89m7jl8tmioemit2pgq,1,32.5,93.5,2025-05-17T23:34:41.155Z,2025-05-17T23:34:46Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5734846061,212,23.9,5734846055,56,Back,5734846063,213,3.75,5734846057,140,13.8,5734846059,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138827,264,1,1,28,3,2n3wgr89m7jl8tmioemit2pgq,1,14.1,73.2,2025-05-17T23:34:46.243Z,2025-05-17T23:34:58Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5734846709,56,Back,5734846717,213,0.04,5734846711,140,49.8,5734846707,155,,5734846713,141,75.3,5734846715,212,37.5,5734846719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138959,201,1,1,28,4,83cpn99fh7ulkwe8nezy8a3mx,0,25.9,32.8,2025-05-17T23:34:46.895Z,2025-05-18T05:41:23Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5734847439,141,52.9,5734847437,140,31.1,5734847441,212,14.7,5734847443,213,1.19,5734847435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138795,199,43,1,28,13,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-05-17T23:34:55.869Z,2025-05-18T00:08:19Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5734846961,399,6pqwh2z47uwgr9u9y8n79ppzp,5734956295,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138845,266,1,1,28,16,2n3wgr89m7jl8tmioemit2pgq,1,39.7,66.7,2025-05-17T23:34:58.805Z,2025-05-17T23:35:01Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5734846841,140,36.8,5734846843,141,43.9,5734846839,56,Back,5734846845,212,15.8,5734846847,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138897,267,1,1,28,18,2n3wgr89m7jl8tmioemit2pgq,1,36.1,37.3,2025-05-17T23:35:00.843Z,2025-05-17T23:35:06Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5734847105,212,23.0,5734847103,141,35.5,5734847101,140,58.0,5734847099,56,Center,5734847107,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138911,268,1,1,28,24,2n3wgr89m7jl8tmioemit2pgq,1,63.0,35.1,2025-05-17T23:35:06.572Z,2025-05-17T23:35:08Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5734847187,213,6.25,5734847179,56,Center,5734847181,140,71.9,5734847183,141,34.6,5734847185,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816138935,269,1,1,28,26,2n3wgr89m7jl8tmioemit2pgq,1,76.2,38.5,2025-05-17T23:35:09.202Z,2025-05-17T23:35:11Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5734847327,156,,5734847297,212,7.9,5734847293,140,69.1,5734847291,56,Center,5734847295,141,34.5,5734847299,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
