id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2813175773,211,1,1,21,8,bk3zg8yaj5uoqhxzwons3bo8a,1,7.1,30.0,2025-05-11T01:28:06.423Z,2025-05-11T01:28:09Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718508405,56,Back,5718508413,213,5.67,5718508407,140,21.7,5718508411,212,18.8,5718508409,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813175815,212,1,1,21,11,bk3zg8yaj5uoqhxzwons3bo8a,1,30.6,13.1,2025-05-11T01:28:09.784Z,2025-05-11T01:28:14Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718508629,141,21.3,5718508627,140,41.4,5718508633,213,0.46,5718508631,212,12.6,5718508625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813175821,213,1,1,21,15,bk3zg8yaj5uoqhxzwons3bo8a,0,45.5,22.4,2025-05-11T01:28:14.159Z,2025-05-11T01:28:14Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718508659,155,,5718508667,212,23.8,5718508663,140,65.2,5718508661,56,Center,5718508665,141,39.8,5718508671,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813175893,168,1,1,21,19,2iwybwokic7nmr1t33abdbjoq,1,13.9,65.0,2025-05-11T01:28:18.126Z,2025-05-11T01:28:22Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718508967,213,0.85,5718508959,56,Back,5718508965,212,16.7,5718508961,140,24.4,5718508963,141,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813175901,169,1,1,21,23,2iwybwokic7nmr1t33abdbjoq,1,36.3,82.8,2025-05-11T01:28:21.934Z,2025-05-11T01:28:23Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718509013,141,77.7,5718509009,56,Back,5718509011,140,42.7,5718509015,212,7.6,5718509017,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813175905,170,1,1,21,24,2iwybwokic7nmr1t33abdbjoq,1,42.7,77.7,2025-05-11T01:28:23.133Z,2025-05-11T01:28:25Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718509057,213,3.29,5718509049,56,Back,5718509055,212,25.7,5718509051,140,18.5,5718509053,141,72.0,5718509097,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813175957,171,1,1,21,26,2iwybwokic7nmr1t33abdbjoq,1,18.5,72.0,2025-05-11T01:28:25.229Z,2025-05-11T02:02:38Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718509339,140,7.5,5718509337,56,Back,5718509343,212,25.0,5718509345,213,4.23,5718509341,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176005,172,1,1,21,31,2iwybwokic7nmr1t33abdbjoq,0,8.1,37.0,2025-05-11T01:28:29.686Z,2025-05-11T01:28:33Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718509547,140,59.3,5718509539,157,,5718509549,141,17.9,5718509553,213,6.05,5718509555,1,,5718509551,212,55.3,5718509541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176083,215,1,1,21,36,bk3zg8yaj5uoqhxzwons3bo8a,1,32.0,85.0,2025-05-11T01:28:34.561Z,2025-05-11T01:28:39Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718509907,141,66.0,5718509909,212,20.8,5718509911,213,3.81,5718509903,56,Back,5718509905,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176141,216,1,1,21,41,bk3zg8yaj5uoqhxzwons3bo8a,1,12.5,61.1,2025-05-11T01:28:39.567Z,2025-05-11T01:28:44Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5718510209,140,30.4,5718510211,141,23.4,5718510215,213,5.35,5718510207,56,Back,5718510213,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176187,217,1,1,21,45,bk3zg8yaj5uoqhxzwons3bo8a,1,30.4,23.4,2025-05-11T01:28:43.807Z,2025-05-11T01:28:48Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718510395,56,Back,5718510399,141,35.1,5718510401,212,12.4,5718510397,140,39.4,5718510403,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176327,218,1,1,21,49,bk3zg8yaj5uoqhxzwons3bo8a,1,41.5,29.5,2025-05-11T01:28:47.783Z,2025-05-11T01:28:55Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718511075,155,,5718511087,1,,5718511077,56,Right,5718511079,140,85.2,5718511085,213,6.08,5718511081,141,15.9,5718511083,212,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176339,173,45,1,21,53,2iwybwokic7nmr1t33abdbjoq,0,6.1,67.2,2025-05-11T01:28:52.215Z,2025-05-11T01:33:33Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5718511145,285,,5718511315,233,219,5718511143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176359,219,3,1,21,53,bk3zg8yaj5uoqhxzwons3bo8a,1,93.9,32.8,2025-05-11T01:28:52.215Z,2025-05-11T03:50:25Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5718511255,56,Center,5718511257,286,,5718511275,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176405,174,61,1,21,54,2iwybwokic7nmr1t33abdbjoq,1,2.7,55.4,2025-05-11T01:28:53.135Z,2025-05-11T01:34:30Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718530465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176423,175,12,1,21,55,2iwybwokic7nmr1t33abdbjoq,1,0.4,52.3,2025-05-11T01:28:53.326Z,2025-05-11T01:34:37Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718530953,213,5.17,5718530947,140,1.1,5718530951,212,1.7,5718530945,56,Back,5718530949,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176447,176,61,1,21,56,2iwybwokic7nmr1t33abdbjoq,1,1.4,49.9,2025-05-11T01:28:54.630Z,2025-05-11T01:37:17Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718531467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813181413,207,12,1,21,57,2iwybwokic7nmr1t33abdbjoq,1,0.9,44.9,2025-05-11T01:28:55.536Z,2025-05-11T01:35:57Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718534597,212,44.2,5718534595,141,62.4,5718534599,213,0.27,5718534591,56,Back,5718534593,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176393,220,1,1,21,58,bk3zg8yaj5uoqhxzwons3bo8a,0,92.4,35.8,2025-05-11T01:28:56.912Z,2025-05-11T01:28:58Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5718511431,212,2.5,5718511427,140,92.0,5718511433,213,1.74,5718511425,56,Center,5718511429,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176569,222,1,1,22,5,bk3zg8yaj5uoqhxzwons3bo8a,1,67.4,32.7,2025-05-11T01:29:04.135Z,2025-05-11T01:29:09Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718512231,212,18.5,5718512233,213,5.73,5718512229,141,18.3,5718512223,56,Right,5718512225,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176579,223,61,1,22,11,bk3zg8yaj5uoqhxzwons3bo8a,0,87.6,22.7,2025-05-11T01:29:09.744Z,2025-05-11T01:29:10Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5718512265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176643,177,12,1,22,12,2iwybwokic7nmr1t33abdbjoq,1,3.5,76.5,2025-05-11T01:29:10.902Z,2025-05-11T01:29:13Z,a5h691d1wvz871qz9t1cmi68k,J. Ping,,,5718512561,212,1.7,5718512555,56,Back,5718512559,141,78.6,5718512557,140,4.3,5718512563,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176615,224,61,1,22,14,bk3zg8yaj5uoqhxzwons3bo8a,1,88.5,20.6,2025-05-11T01:29:12.416Z,2025-05-11T01:29:12Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718512435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176681,179,1,1,22,15,2iwybwokic7nmr1t33abdbjoq,1,11.0,74.0,2025-05-11T01:29:13.813Z,2025-05-11T01:29:15Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5718512731,213,0.30,5718512727,141,87.2,5718512729,212,30.2,5718512723,56,Back,5718512725,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176691,180,3,1,22,17,2iwybwokic7nmr1t33abdbjoq,0,36.8,86.4,2025-05-11T01:29:15.677Z,2025-05-11T01:29:23Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5718512765,56,Back,5718512767,286,,5718513013,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176739,225,7,1,22,17,bk3zg8yaj5uoqhxzwons3bo8a,1,63.2,13.6,2025-05-11T01:29:15.678Z,2025-05-11T01:29:21Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718512989,233,180,5718512969,167,,5718512993,285,,5718512973,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177095,181,5,1,22,18,2iwybwokic7nmr1t33abdbjoq,1,34.0,101.0,2025-05-11T01:29:17.190Z,2025-05-11T04:31:36Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5718514837,233,226,5718514791,56,Back,5718514793,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813176787,226,5,1,22,18,bk3zg8yaj5uoqhxzwons3bo8a,0,66.0,-1.0,2025-05-11T01:29:17.190Z,2025-05-11T04:31:37Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718514851,233,181,5718513245,56,Right,5718513247,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177119,182,1,1,22,50,2iwybwokic7nmr1t33abdbjoq,0,34.3,100.0,2025-05-11T01:29:49.100Z,2025-05-11T01:30:02Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5718515597,1,,5718514905,107,,5718515135,189,,5718514913,212,25.3,5718514915,213,5.84,5718514909,140,56.1,5718514911,141,85.4,5718514907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,
2813177113,227,43,1,22,52,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-11T01:29:50.887Z,2025-05-11T01:30:54Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718518461,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177233,228,43,1,22,53,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-11T01:29:51.759Z,2025-05-11T01:31:05Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718515393,141,19.2,5718519067,144,1,5718515395,212,14.9,5718515391,140,80.9,5718515397,213,5.60,5718515389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177295,231,1,1,23,2,bk3zg8yaj5uoqhxzwons3bo8a,1,15.2,22.8,2025-05-11T01:30:01.295Z,2025-05-11T01:30:03Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718515649,56,Back,5718515657,213,5.72,5718515651,140,31.4,5718515655,212,20.1,5718515653,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177383,232,1,1,23,5,bk3zg8yaj5uoqhxzwons3bo8a,1,31.7,7.4,2025-05-11T01:30:03.711Z,2025-05-11T01:30:10Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718516099,213,0.14,5718516091,56,Right,5718516095,141,12.2,5718516097,212,23.3,5718516093,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177397,233,1,1,23,11,bk3zg8yaj5uoqhxzwons3bo8a,1,68.6,29.8,2025-05-11T01:30:10.168Z,2025-05-11T01:30:11Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5718516173,56,Center,5718516183,213,1.43,5718516177,140,69.9,5718516179,141,43.7,5718516181,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177477,234,1,1,23,13,bk3zg8yaj5uoqhxzwons3bo8a,1,70.0,47.8,2025-05-11T01:30:11.503Z,2025-05-11T01:30:17Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718516577,141,64.9,5718516575,140,90.0,5718516579,212,24.0,5718516581,213,0.51,5718516573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177521,235,1,1,23,18,bk3zg8yaj5uoqhxzwons3bo8a,1,84.6,83.9,2025-05-11T01:30:17.071Z,2025-05-11T01:30:20Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5718516839,212,8.8,5718516837,141,76.9,5718516841,213,3.72,5718516835,140,77.6,5718516833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177523,236,1,1,23,22,bk3zg8yaj5uoqhxzwons3bo8a,0,75.8,61.8,2025-05-11T01:30:20.624Z,2025-05-11T01:30:21Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718516851,141,52.4,5718516855,213,4.52,5718516847,56,Center,5718516849,140,74.6,5718516853,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177535,183,8,1,23,23,2iwybwokic7nmr1t33abdbjoq,1,28.1,40.9,2025-05-11T01:30:22.068Z,2025-05-11T01:30:22Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718516903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177829,184,12,1,23,26,2iwybwokic7nmr1t33abdbjoq,1,12.6,45.8,2025-05-11T01:30:24.733Z,2025-05-11T01:30:49Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718518183,140,45.3,5718518191,213,0.14,5718518181,56,Back,5718518185,141,52.8,5718518187,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177603,237,61,1,23,28,bk3zg8yaj5uoqhxzwons3bo8a,1,51.4,46.3,2025-05-11T01:30:26.759Z,2025-05-11T01:30:26Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718517209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177699,238,1,1,23,31,bk3zg8yaj5uoqhxzwons3bo8a,1,46.8,59.3,2025-05-11T01:30:30.087Z,2025-05-11T01:30:33Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718517617,213,0.88,5718517613,141,80.2,5718517615,212,18.5,5718517609,56,Left,5718517611,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177727,239,1,1,23,35,bk3zg8yaj5uoqhxzwons3bo8a,1,48.0,82.3,2025-05-11T01:30:33.303Z,2025-05-11T01:30:36Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718517705,56,Back,5718517713,213,3.98,5718517707,140,38.1,5718517709,141,65.4,5718517711,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177749,240,1,1,23,38,bk3zg8yaj5uoqhxzwons3bo8a,1,36.9,65.7,2025-05-11T01:30:36.631Z,2025-05-11T01:30:39Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5718517829,140,35.7,5718517827,56,Back,5718517833,212,16.4,5718517831,141,41.6,5718517835,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177793,241,1,1,23,41,bk3zg8yaj5uoqhxzwons3bo8a,1,34.1,40.6,2025-05-11T01:30:39.384Z,2025-05-11T01:30:43Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718518043,213,5.04,5718518035,56,Back,5718518041,212,14.1,5718518039,141,20.9,5718518037,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177833,242,1,1,23,45,bk3zg8yaj5uoqhxzwons3bo8a,0,42.1,17.0,2025-05-11T01:30:43.383Z,2025-05-11T01:36:25Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718518229,1,,5718518231,56,Center,5718535539,155,,5718535543,213,0.17,5718518209,141,27.9,5718518207,140,83.1,5718535541,212,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813177837,185,43,1,23,50,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-11T01:30:48.939Z,2025-05-11T01:31:07Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5718519269,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178187,188,1,1,24,15,2iwybwokic7nmr1t33abdbjoq,1,7.7,39.5,2025-05-11T01:31:13.763Z,2025-05-11T01:31:17Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718519797,141,13.6,5718519799,212,18.0,5718519793,56,Back,5718519801,213,4.92,5718519795,140,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178221,189,1,1,24,19,2iwybwokic7nmr1t33abdbjoq,1,11.3,13.6,2025-05-11T01:31:17.659Z,2025-05-11T01:31:20Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718519937,212,32.6,5718519939,213,0.24,5718519935,141,25.1,5718519941,1,,5718519931,56,Back,5718519933,140,41.4,5718519929,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178229,190,61,1,24,21,2iwybwokic7nmr1t33abdbjoq,0,41.4,25.1,2025-05-11T01:31:19.924Z,2025-05-11T01:31:20Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718519963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178269,244,1,1,24,23,bk3zg8yaj5uoqhxzwons3bo8a,1,56.2,65.7,2025-05-11T01:31:21.648Z,2025-05-11T01:31:23Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718520135,212,7.4,5718520131,140,60.5,5718520129,56,Center,5718520133,141,74.4,5718520137,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178277,245,1,1,24,24,bk3zg8yaj5uoqhxzwons3bo8a,1,60.7,75.0,2025-05-11T01:31:22.815Z,2025-05-11T01:31:25Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718520205,56,Center,5718520217,213,5.87,5718520213,141,71.7,5718520209,140,65.6,5718520215,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178285,246,1,1,24,26,bk3zg8yaj5uoqhxzwons3bo8a,1,64.3,72.1,2025-05-11T01:31:24.991Z,2025-05-11T01:31:26Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5718520247,140,58.2,5718520249,141,76.0,5718520253,213,2.75,5718520251,212,6.9,5718520245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178291,247,1,1,24,27,bk3zg8yaj5uoqhxzwons3bo8a,1,58.7,75.9,2025-05-11T01:31:25.791Z,2025-05-11T01:31:28Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5718520299,56,Center,5718520303,141,66.4,5718520301,140,57.5,5718520309,213,4.52,5718520307,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178317,248,1,1,24,29,bk3zg8yaj5uoqhxzwons3bo8a,1,57.5,66.4,2025-05-11T01:31:27.895Z,2025-05-11T01:31:31Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718520445,56,Right,5718520451,141,20.9,5718520455,212,31.1,5718520443,155,,5718520457,213,4.61,5718520447,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178347,249,1,1,24,32,bk3zg8yaj5uoqhxzwons3bo8a,1,55.0,19.1,2025-05-11T01:31:31.023Z,2025-05-11T01:31:33Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718520611,213,1.47,5718520609,212,6.4,5718520607,141,28.5,5718520605,140,55.6,5718520603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178379,250,1,1,24,34,bk3zg8yaj5uoqhxzwons3bo8a,1,55.6,28.5,2025-05-11T01:31:32.807Z,2025-05-11T01:31:36Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5718520753,212,20.7,5718520751,141,14.9,5718520755,213,5.82,5718520745,155,,5718520747,56,Right,5718520749,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178499,251,1,1,24,37,bk3zg8yaj5uoqhxzwons3bo8a,1,82.2,12.0,2025-05-11T01:31:35.951Z,2025-05-11T01:31:45Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5718521283,2,,5718521293,212,47.9,5718521285,155,,5718521295,213,1.40,5718521291,141,81.4,5718521287,56,Left,5718521297,1,,5718521289,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,
2813178569,252,1,1,24,46,bk3zg8yaj5uoqhxzwons3bo8a,1,79.1,87.2,2025-05-11T01:31:44.967Z,2025-05-11T01:31:56Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,1.0,,5718521599,140,74.5,5718521597,56,Center,5718522059,210,13,5718521603,212,13.1,5718521601,141,69.3,5718521605,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178575,253,13,1,24,47,bk3zg8yaj5uoqhxzwons3bo8a,1,76.5,65.7,2025-05-11T01:31:45.960Z,2025-05-11T04:34:37Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718521867,20,,5718522133,103,41.7,5718521655,56,Center,5718522135,215,,5718521653,18,,5718522125,29,,5718522139,231,52.0,5718522123,77,,5718522127,55,252,5718521651,22,5718522131,102,59.8,5718522137,230,,,,,,,,,,98.1,,,,
2813178749,191,5,1,24,50,2iwybwokic7nmr1t33abdbjoq,1,-1.5,44.2,2025-05-11T01:31:49.162Z,2025-05-11T04:31:37Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5718522443,233,254,5718522441,346,,5718522439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178613,254,5,1,24,50,bk3zg8yaj5uoqhxzwons3bo8a,0,101.5,55.8,2025-05-11T01:31:49.162Z,2025-05-11T04:31:37Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718521839,346,,5718521835,56,Center,5718522491,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178781,192,1,1,25,7,2iwybwokic7nmr1t33abdbjoq,1,3.6,48.2,2025-05-11T01:32:05.611Z,2025-05-11T01:32:08Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5718522605,213,5.08,5718522601,141,29.6,5718522595,124,,5718522603,212,13.6,5718522597,56,Back,5718522599,140,8.3,5718522609,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178795,193,1,1,25,9,2iwybwokic7nmr1t33abdbjoq,1,8.2,27.8,2025-05-11T01:32:07.939Z,2025-05-11T01:32:10Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5718522657,141,8.8,5718522655,140,8.5,5718522659,212,12.9,5718522661,213,4.74,5718522653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178809,194,1,1,25,12,2iwybwokic7nmr1t33abdbjoq,0,12.7,6.8,2025-05-11T01:32:10.354Z,2025-05-11T01:32:12Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5718522741,213,0.27,5718522735,140,39.4,5718522729,155,,5718522733,56,Back,5718522739,212,29.1,5718522737,141,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178861,255,1,1,25,15,bk3zg8yaj5uoqhxzwons3bo8a,1,65.2,86.3,2025-05-11T01:32:13.375Z,2025-05-11T01:32:16Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718523017,141,75.3,5718523019,212,10.6,5718523011,3,,5718523015,140,58.1,5718523013,56,Center,5718523021,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178885,256,1,1,25,18,bk3zg8yaj5uoqhxzwons3bo8a,1,58.4,77.2,2025-05-11T01:32:16.720Z,2025-05-11T01:32:18Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5718523147,212,11.5,5718523137,56,Left,5718523139,140,64.4,5718523133,3,,5718523143,141,91.4,5718523151,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178919,257,1,1,25,20,bk3zg8yaj5uoqhxzwons3bo8a,1,64.1,90.8,2025-05-11T01:32:18.576Z,2025-05-11T01:32:22Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718523323,141,81.7,5718523315,155,,5718523325,212,7.7,5718523321,140,68.4,5718523317,56,Left,5718523327,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178947,259,1,1,25,23,bk3zg8yaj5uoqhxzwons3bo8a,1,60.2,81.2,2025-05-11T01:32:22.271Z,2025-05-11T01:32:23Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5718523443,56,Left,5718523451,213,1.62,5718523447,141,87.2,5718523449,212,4.1,5718523445,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813178957,260,1,1,25,25,bk3zg8yaj5uoqhxzwons3bo8a,1,59.6,87.2,2025-05-11T01:32:23.535Z,2025-05-11T01:32:25Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5718523503,140,54.4,5718523505,141,75.1,5718523501,56,Center,5718523507,212,9.9,5718523509,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
