id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2813212065,150,4,1,22,28,8cpjplodpphtkbt0hq8sr8mqs,0,41.0,84.8,2025-05-11T02:32:48.653Z,2025-05-11T02:32:57Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718685683,13,,5718685691,285,,5718685685,294,,5718685689,152,,5718685809,233,207,5718685687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212117,208,1,1,22,37,7neuneh44n9rtsfsh6r0sb9no,1,57.5,17.4,2025-05-11T02:32:57.660Z,2025-05-11T02:32:58Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718685973,140,68.8,5718685975,141,29.7,5718685969,152,,5718685971,56,Center,5718685979,213,0.61,5718685977,212,14.5,5718685967,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212121,209,1,1,22,38,7neuneh44n9rtsfsh6r0sb9no,1,68.8,29.7,2025-05-11T02:32:58.572Z,2025-05-11T02:32:59Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718685997,141,23.6,5718686001,212,10.8,5718686007,156,,5718686003,213,3.54,5718685989,56,Center,5718685993,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212171,210,1,1,22,42,7neuneh44n9rtsfsh6r0sb9no,0,59.3,19.2,2025-05-11T02:33:03.260Z,2025-05-11T02:33:06Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718686271,140,90.5,5718686269,56,Center,5718686279,1,,5718686277,213,0.37,5718686267,155,,5718686273,141,37.9,5718686275,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212343,153,1,1,23,10,8cpjplodpphtkbt0hq8sr8mqs,0,14.9,33.7,2025-05-11T02:33:31.206Z,2025-05-11T02:33:36Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718687191,213,6.21,5718687181,199,,5718687189,212,53.3,5718687185,140,65.5,5718687183,56,Center,5718687187,141,28.2,5718687193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212349,211,44,1,23,15,7neuneh44n9rtsfsh6r0sb9no,1,35.2,72.1,2025-05-11T02:33:35.837Z,2025-05-11T03:11:40Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718687265,233,154,5718687231,285,,5718687229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212345,154,44,1,23,15,8cpjplodpphtkbt0hq8sr8mqs,0,64.8,27.9,2025-05-11T02:33:35.838Z,2025-05-11T03:11:40Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718687199,286,,5718687197,56,Center,5718687269,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212355,212,1,1,23,16,7neuneh44n9rtsfsh6r0sb9no,0,36.2,72.6,2025-05-11T02:33:36.764Z,2025-05-11T02:33:37Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718687255,56,Back,5718687263,213,5.30,5718687253,3,,5718687257,140,38.1,5718687259,141,68.2,5718687261,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212359,155,1,1,23,17,8cpjplodpphtkbt0hq8sr8mqs,1,45.0,35.7,2025-05-11T02:33:37.894Z,2025-05-11T02:33:39Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718687289,213,0.85,5718687281,56,Center,5718687285,141,52.7,5718687283,140,54.6,5718687287,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212367,157,1,1,23,18,8cpjplodpphtkbt0hq8sr8mqs,1,54.7,52.7,2025-05-11T02:33:39.030Z,2025-05-11T02:33:40Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5718687307,212,12.4,5718687303,140,46.4,5718687305,141,39.7,5718687301,56,Back,5718687309,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212385,158,1,1,23,19,8cpjplodpphtkbt0hq8sr8mqs,1,46.4,39.7,2025-05-11T02:33:40.166Z,2025-05-11T02:33:41Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718687381,140,38.4,5718687387,213,2.07,5718687383,141,62.6,5718687379,56,Back,5718687385,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212393,159,1,1,23,21,8cpjplodpphtkbt0hq8sr8mqs,1,40.5,61.5,2025-05-11T02:33:41.670Z,2025-05-11T02:33:43Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5718687437,213,5.76,5718687429,56,Back,5718687431,140,49.0,5718687435,212,10.3,5718687433,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212415,160,1,1,23,22,8cpjplodpphtkbt0hq8sr8mqs,1,49.0,54.0,2025-05-11T02:33:42.895Z,2025-05-11T02:33:46Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718687573,212,23.3,5718687575,213,1.68,5718687569,140,46.6,5718687571,141,88.1,5718687567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212437,161,1,1,23,25,8cpjplodpphtkbt0hq8sr8mqs,1,47.3,92.3,2025-05-11T02:33:45.807Z,2025-05-11T02:33:50Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5718687709,141,55.4,5718687711,212,31.1,5718687707,140,29.8,5718687705,56,Back,5718687713,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212451,162,1,1,23,29,8cpjplodpphtkbt0hq8sr8mqs,1,28.5,50.3,2025-05-11T02:33:49.798Z,2025-05-11T02:33:53Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718687791,212,15.4,5718687785,56,Back,5718687793,213,4.81,5718687787,140,29.9,5718687789,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212463,163,1,1,23,32,8cpjplodpphtkbt0hq8sr8mqs,0,21.7,11.7,2025-05-11T02:33:53.070Z,2025-05-11T02:33:55Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718687845,157,,5718687851,141,8.6,5718687847,56,Right,5718687853,212,56.2,5718687855,213,6.25,5718687849,140,75.2,5718687857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212471,213,12,1,23,36,7neuneh44n9rtsfsh6r0sb9no,1,30.3,76.3,2025-05-11T02:33:56.669Z,2025-05-11T02:34:02Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718687895,213,5.83,5718687887,56,Back,5718687893,212,8.2,5718687889,140,37.3,5718687891,141,71.1,5718687915,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212499,214,83,1,23,39,7neuneh44n9rtsfsh6r0sb9no,0,35.6,68.2,2025-05-11T02:33:59.909Z,2025-05-11T03:07:43Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718744769,399,e93nozniig2wriw9doit6a4tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212509,164,1,1,23,40,8cpjplodpphtkbt0hq8sr8mqs,0,51.8,22.1,2025-05-11T02:34:01.430Z,2025-05-11T02:34:04Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5718688099,140,83.6,5718688107,1,,5718688097,56,Center,5718688101,141,53.6,5718688105,213,0.57,5718688103,212,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212543,216,1,1,23,46,7neuneh44n9rtsfsh6r0sb9no,1,18.2,40.4,2025-05-11T02:34:06.861Z,2025-05-11T02:34:08Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5718688259,213,5.95,5718688247,56,Back,5718688253,141,33.4,5718688249,140,31.2,5718688257,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212551,217,1,1,23,48,7neuneh44n9rtsfsh6r0sb9no,1,31.2,33.4,2025-05-11T02:34:08.733Z,2025-05-11T02:34:11Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718688327,212,14.2,5718688323,140,32.2,5718688325,141,12.6,5718688329,213,4.79,5718688321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212567,218,1,1,23,50,7neuneh44n9rtsfsh6r0sb9no,1,32.9,8.8,2025-05-11T02:34:10.829Z,2025-05-11T02:34:14Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718688393,56,Back,5718688395,140,27.7,5718688401,213,2.13,5718688397,141,21.5,5718688399,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212575,219,1,1,23,53,7neuneh44n9rtsfsh6r0sb9no,1,27.7,21.5,2025-05-11T02:34:13.884Z,2025-05-11T02:34:16Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718688437,213,1.85,5718688431,140,24.1,5718688429,56,Back,5718688435,212,13.9,5718688433,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212599,220,1,1,23,55,7neuneh44n9rtsfsh6r0sb9no,1,21.9,49.3,2025-05-11T02:34:15.909Z,2025-05-11T02:34:23Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718688575,213,1.14,5718688573,212,20.3,5718688567,56,Back,5718688569,140,30.0,5718688571,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212637,221,1,1,24,3,7neuneh44n9rtsfsh6r0sb9no,1,54.1,83.8,2025-05-11T02:34:23.541Z,2025-05-11T02:34:31Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718688781,140,44.0,5718688787,213,4.00,5718688779,56,Back,5718688783,141,65.8,5718688785,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212657,222,1,1,24,11,7neuneh44n9rtsfsh6r0sb9no,1,58.9,46.3,2025-05-11T02:34:31.589Z,2025-05-11T02:34:35Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718688909,140,71.6,5718688911,141,20.7,5718688913,212,21.9,5718688915,213,5.37,5718688907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212663,223,1,1,24,15,7neuneh44n9rtsfsh6r0sb9no,1,71.9,21.2,2025-05-11T02:34:35.742Z,2025-05-11T02:34:37Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718688993,140,60.2,5718688995,141,28.3,5718688997,212,13.2,5718688991,56,Center,5718688999,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212675,224,1,1,24,16,7neuneh44n9rtsfsh6r0sb9no,1,60.1,28.3,2025-05-11T02:34:37.205Z,2025-05-11T02:34:40Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718689075,140,68.7,5718689081,213,0.70,5718689073,56,Center,5718689077,141,39.4,5718689079,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212681,225,1,1,24,19,7neuneh44n9rtsfsh6r0sb9no,1,69.5,40.9,2025-05-11T02:34:40.404Z,2025-05-11T02:34:43Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718689121,140,81.2,5718689119,56,Center,5718689127,213,0.30,5718689123,141,46.4,5718689125,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212685,226,1,1,24,22,7neuneh44n9rtsfsh6r0sb9no,1,81.2,46.4,2025-05-11T02:34:43.141Z,2025-05-11T02:34:44Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5718689179,56,Center,5718689183,141,34.3,5718689185,212,9.6,5718689181,140,76.4,5718689187,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212691,227,1,1,24,23,7neuneh44n9rtsfsh6r0sb9no,1,76.4,34.3,2025-05-11T02:34:44.181Z,2025-05-11T02:34:46Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5718689207,56,Center,5718689215,213,3.04,5718689213,212,4.2,5718689211,141,34.9,5718689209,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212715,228,1,1,24,25,7neuneh44n9rtsfsh6r0sb9no,1,72.4,34.9,2025-05-11T02:34:45.813Z,2025-05-11T02:34:49Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718689391,141,14.6,5718689387,56,Right,5718689393,212,15.5,5718689395,213,5.18,5718689389,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212735,229,1,1,24,28,7neuneh44n9rtsfsh6r0sb9no,1,71.2,10.3,2025-05-11T02:34:49.110Z,2025-05-11T02:34:51Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5718689515,140,62.3,5718689513,56,Center,5718689517,141,23.3,5718689521,213,2.38,5718689519,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212759,230,1,1,24,31,7neuneh44n9rtsfsh6r0sb9no,1,56.4,26.8,2025-05-11T02:34:51.566Z,2025-05-11T02:34:55Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718689673,141,54.5,5718689675,212,22.3,5718689669,56,Back,5718689671,140,45.1,5718689677,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212763,231,1,1,24,34,7neuneh44n9rtsfsh6r0sb9no,1,47.0,57.6,2025-05-11T02:34:55.302Z,2025-05-11T02:34:56Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718689725,213,5.94,5718689723,212,14.7,5718689713,56,Center,5718689717,140,60.2,5718689721,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212767,232,1,1,24,36,7neuneh44n9rtsfsh6r0sb9no,0,60.2,50.3,2025-05-11T02:34:56.493Z,2025-05-11T02:34:57Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718689745,212,7.2,5718689743,141,60.5,5718689747,213,1.84,5718689739,56,Center,5718689741,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212781,165,61,1,24,38,8cpjplodpphtkbt0hq8sr8mqs,1,39.4,24.9,2025-05-11T02:34:59.032Z,2025-05-11T02:36:44Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718689829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212795,233,1,1,24,39,7neuneh44n9rtsfsh6r0sb9no,1,63.0,79.9,2025-05-11T02:35:00.373Z,2025-05-11T02:35:02Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718689939,140,47.7,5718689941,141,69.0,5718689937,56,Back,5718689943,212,17.7,5718689945,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212803,234,1,1,24,41,7neuneh44n9rtsfsh6r0sb9no,1,47.7,69.0,2025-05-11T02:35:02.261Z,2025-05-11T02:35:03Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718690007,212,14.5,5718690005,141,51.3,5718690003,140,55.4,5718690001,56,Center,5718690009,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212819,235,1,1,24,43,7neuneh44n9rtsfsh6r0sb9no,1,55.4,51.3,2025-05-11T02:35:03.638Z,2025-05-11T02:35:07Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718690161,56,Back,5718690169,213,2.46,5718690167,212,14.6,5718690163,140,44.6,5718690165,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212835,236,1,1,24,47,7neuneh44n9rtsfsh6r0sb9no,1,44.6,64.8,2025-05-11T02:35:07.526Z,2025-05-11T02:35:10Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718690295,212,13.7,5718690289,56,Center,5718690293,141,52.1,5718690297,213,5.60,5718690291,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212843,237,1,1,24,49,7neuneh44n9rtsfsh6r0sb9no,0,54.9,51.9,2025-05-11T02:35:10.206Z,2025-05-11T02:35:12Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718690353,1,,5718690349,212,43.4,5718690341,155,,5718690343,56,Center,5718690345,140,96.2,5718690351,213,6.28,5718690347,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212985,167,1,1,25,14,8cpjplodpphtkbt0hq8sr8mqs,1,14.2,33.9,2025-05-11T02:35:34.433Z,2025-05-11T02:35:41Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5718691245,141,25.6,5718691243,140,61.7,5718691247,212,50.2,5718691251,1,,5718691239,199,,5718691249,213,6.17,5718691241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212987,168,44,1,25,20,8cpjplodpphtkbt0hq8sr8mqs,1,59.6,28.1,2025-05-11T02:35:40.581Z,2025-05-11T03:11:40Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718691261,286,,5718691259,56,Center,5718691263,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212979,238,44,1,25,20,7neuneh44n9rtsfsh6r0sb9no,0,40.4,71.9,2025-05-11T02:35:40.582Z,2025-05-11T03:11:41Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718691267,233,168,5718691201,56,Back,5718691203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212995,169,1,1,25,20,8cpjplodpphtkbt0hq8sr8mqs,1,61.9,25.5,2025-05-11T02:35:41.367Z,2025-05-11T02:35:43Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5718691295,3,,5718691303,141,19.4,5718691305,212,12.5,5718691297,168,,5718691307,213,5.94,5718691301,140,73.1,5718691299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213003,170,1,1,25,22,8cpjplodpphtkbt0hq8sr8mqs,0,73.1,19.4,2025-05-11T02:35:42.608Z,2025-05-11T02:52:10Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5718691323,56,Right,5718691325,140,62.8,5718691331,213,3.70,5718691329,212,12.7,5718691327,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813212999,239,8,1,25,23,7neuneh44n9rtsfsh6r0sb9no,1,41.8,72.4,2025-05-11T02:35:43.534Z,2025-05-11T02:35:43Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718691317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213027,241,1,1,25,24,7neuneh44n9rtsfsh6r0sb9no,0,42.0,74.1,2025-05-11T02:35:44.870Z,2025-05-11T02:35:47Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718691433,56,Left,5718691435,140,52.1,5718691439,212,14.1,5718691441,213,0.72,5718691437,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213031,171,8,1,25,26,8cpjplodpphtkbt0hq8sr8mqs,1,45.9,11.6,2025-05-11T02:35:47.232Z,2025-05-11T02:52:28Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718691463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213035,172,5,1,25,27,8cpjplodpphtkbt0hq8sr8mqs,0,57.5,-0.6,2025-05-11T02:35:47.724Z,2025-05-11T04:43:02Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718691497,347,,5718691603,233,242,5718691495,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213053,242,5,1,25,27,7neuneh44n9rtsfsh6r0sb9no,1,42.5,100.6,2025-05-11T02:35:47.724Z,2025-05-11T04:43:02Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718691581,347,,5718691599,233,172,5718691579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213059,243,1,1,25,31,7neuneh44n9rtsfsh6r0sb9no,1,46.0,100.0,2025-05-11T02:35:51.590Z,2025-05-11T02:35:54Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718691653,1,,5718691649,212,25.9,5718691641,107,,5718691643,56,Back,5718691645,140,26.1,5718691651,213,3.77,5718691647,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213091,244,1,1,25,33,7neuneh44n9rtsfsh6r0sb9no,1,26.2,68.5,2025-05-11T02:35:53.902Z,2025-05-11T02:36:01Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718691875,212,22.4,5718691873,141,36.4,5718691877,213,4.93,5718691869,56,Back,5718691871,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213099,245,1,1,25,40,7neuneh44n9rtsfsh6r0sb9no,1,41.8,28.3,2025-05-11T02:36:00.935Z,2025-05-11T02:36:03Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5718691923,56,Back,5718691925,140,32.3,5718691931,213,2.14,5718691929,212,18.5,5718691927,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213115,246,1,1,25,43,7neuneh44n9rtsfsh6r0sb9no,1,32.4,51.8,2025-05-11T02:36:03.470Z,2025-05-11T02:36:07Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5718691997,141,58.4,5718691999,212,13.4,5718692001,213,0.34,5718691995,140,44.4,5718691993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213123,247,1,1,25,47,7neuneh44n9rtsfsh6r0sb9no,1,53.6,58.1,2025-05-11T02:36:07.510Z,2025-05-11T02:36:09Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5718692051,212,18.3,5718692047,140,66.3,5718692045,56,Center,5718692049,141,76.6,5718692053,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213143,248,1,1,25,49,7neuneh44n9rtsfsh6r0sb9no,1,67.5,77.6,2025-05-11T02:36:09.703Z,2025-05-11T02:36:12Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5718692147,213,5.40,5718692137,155,,5718692141,140,72.6,5718692139,56,Center,5718692145,212,8.4,5718692143,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213149,249,44,1,25,49,7neuneh44n9rtsfsh6r0sb9no,1,74.5,71.5,2025-05-11T02:36:10.359Z,2025-05-11T03:11:41Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718692209,233,173,5718692171,286,,5718692169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213133,173,44,1,25,49,8cpjplodpphtkbt0hq8sr8mqs,0,25.5,28.5,2025-05-11T02:36:10.360Z,2025-05-11T03:11:42Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5718692213,233,249,5718692089,285,,5718692087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213151,250,1,1,25,50,7neuneh44n9rtsfsh6r0sb9no,0,72.0,68.1,2025-05-11T02:36:11.126Z,2025-05-11T02:38:27Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5718692199,141,62.6,5718692203,213,5.18,5718692197,140,73.8,5718692707,168,,5718692201,212,4.2,5718692193,3,,5718692195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213165,174,12,1,25,52,8cpjplodpphtkbt0hq8sr8mqs,1,18.5,30.1,2025-05-11T02:36:12.576Z,2025-05-11T02:36:15Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5718692287,140,57.9,5718692293,213,6.06,5718692289,141,16.4,5718692285,56,Right,5718692291,212,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213177,176,50,1,25,59,8cpjplodpphtkbt0hq8sr8mqs,1,86.6,25.8,2025-05-11T02:36:20.065Z,2025-05-11T02:36:30Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5718692345,286,,5718692513,233,251,5718692343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213203,251,7,1,25,59,7neuneh44n9rtsfsh6r0sb9no,1,13.4,74.2,2025-05-11T02:36:20.066Z,2025-05-11T02:36:28Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5718692477,167,,5718692479,56,Back,5718692487,233,176,5718692481,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213189,177,43,1,26,1,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-11T02:36:22.344Z,2025-05-11T02:36:27Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5718692419,73,0,5718692417,56,Center,5718692563,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813213193,178,6,1,26,3,8cpjplodpphtkbt0hq8sr8mqs,1,100.0,41.6,2025-05-11T02:36:24.137Z,2025-05-11T02:38:50Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5718692475,75,,5718692633,233,252,5718692473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
