id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2788900351,107,1,1,17,2,224tl8u2smnbyliroayk69nt0,1,38.7,54.5,2025-03-16T00:53:46.024Z,2025-03-16T00:53:47Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584818973,212,20.2,5584818967,56,Back,5584818971,141,29.1,5584818975,213,4.17,5584818969,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900361,108,1,1,17,3,224tl8u2smnbyliroayk69nt0,0,28.7,29.1,2025-03-16T00:53:47.024Z,2025-03-16T00:53:47Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5584819027,56,Center,5584819035,212,44.7,5584819043,1,,5584819023,155,,5584819031,140,71.3,5584819039,213,0.00,5584819033,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900447,149,1,1,17,5,87c66ubwpzykovmkaf1t46bis,0,29.6,73.6,2025-03-16T00:53:48.727Z,2025-03-16T00:53:53Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584819555,56,Left,5584819557,140,55.9,5584819563,213,0.59,5584819561,212,33.3,5584819559,141,100.0,5584819553,155,,5584819565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900627,109,5,1,17,9,224tl8u2smnbyliroayk69nt0,1,36.2,-1.2,2025-03-16T00:53:52.592Z,2025-03-16T03:08:27Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5584820573,347,,5584820571,56,Back,5584820597,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900455,150,5,1,17,9,87c66ubwpzykovmkaf1t46bis,0,63.8,101.2,2025-03-16T00:53:52.592Z,2025-03-16T03:08:28Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584819591,347,,5584819587,56,Left,5584820621,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900653,110,1,1,17,22,224tl8u2smnbyliroayk69nt0,1,28.8,0.0,2025-03-16T00:54:05.912Z,2025-03-16T00:54:08Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5584820745,213,1.11,5584820733,56,Back,5584820729,107,,5584820741,141,23.9,5584820743,212,19.0,5584820737,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900717,111,1,1,17,25,224tl8u2smnbyliroayk69nt0,1,35.7,23.9,2025-03-16T00:54:08.520Z,2025-03-16T00:54:14Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5584821043,212,16.8,5584821037,56,Back,5584821041,141,15.6,5584821039,140,20.6,5584821045,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900819,112,1,1,17,30,224tl8u2smnbyliroayk69nt0,1,28.9,23.6,2025-03-16T00:54:14.152Z,2025-03-16T00:54:23Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5584821591,140,69.8,5584821599,1,,5584821593,141,83.2,5584821589,56,Left,5584821595,212,59.0,5584821597,213,0.76,5584821587,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900863,113,1,1,17,40,224tl8u2smnbyliroayk69nt0,0,81.1,74.4,2025-03-16T00:54:23.480Z,2025-03-16T00:54:49Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584821879,1,,5584821873,141,8.8,5584821865,2,,5584821867,155,,5584821871,140,100.0,5584821877,213,5.16,5584821869,56,Right,5584821875,212,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788900877,114,5,1,17,43,224tl8u2smnbyliroayk69nt0,0,101.1,14.8,2025-03-16T00:54:26.410Z,2025-03-16T03:08:28Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584821939,346,,5584821937,56,Right,5584822993,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901065,152,5,1,17,43,87c66ubwpzykovmkaf1t46bis,1,-1.1,85.2,2025-03-16T00:54:26.410Z,2025-03-16T03:08:28Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584822947,233,114,5584822887,346,,5584822885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901173,153,1,1,18,0,87c66ubwpzykovmkaf1t46bis,1,5.1,40.7,2025-03-16T00:54:43.710Z,2025-03-16T00:54:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5584823439,212,6.8,5584823433,56,Back,5584823431,124,,5584823445,237,,5584823437,141,50.7,5584823435,140,4.9,5584823441,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901225,154,1,1,18,3,87c66ubwpzykovmkaf1t46bis,1,7.4,51.2,2025-03-16T00:54:46.349Z,2025-03-16T00:54:49Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5584823697,213,5.17,5584823695,212,14.4,5584823693,141,32.2,5584823689,56,Back,5584823691,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901293,155,1,1,18,6,87c66ubwpzykovmkaf1t46bis,1,21.5,33.1,2025-03-16T00:54:49.310Z,2025-03-16T00:54:53Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5584824091,141,83.8,5584824093,212,38.6,5584824089,140,38.0,5584824085,155,,5584824095,213,1.11,5584824087,56,Back,5584824097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901301,156,1,1,18,9,87c66ubwpzykovmkaf1t46bis,1,38.0,83.5,2025-03-16T00:54:53.206Z,2025-03-16T00:54:54Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5584824161,213,4.61,5584824155,140,37.2,5584824157,141,71.8,5584824159,212,8.0,5584824153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901415,157,4,1,18,20,87c66ubwpzykovmkaf1t46bis,1,40.7,80.8,2025-03-16T00:55:03.599Z,2025-03-16T02:52:09Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584824863,13,,5584824869,265,,5584824867,152,,5585157563,233,116,5584824871,286,,5584824865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901747,116,4,1,18,20,224tl8u2smnbyliroayk69nt0,0,59.3,19.2,2025-03-16T00:55:03.600Z,2025-03-16T04:15:22Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5584826699,56,Right,5584826701,152,,5584826703,265,,5584826697,13,,5584826963,233,157,5584826705,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901733,158,43,1,18,45,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T00:55:29.070Z,2025-03-16T00:55:34Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584826629,13,0,5584826907,144,4,5584826745,233,116,5584826631,56,Back,5584826633,152,0,5584826635,265,0,5584826637,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901827,159,1,1,18,52,87c66ubwpzykovmkaf1t46bis,0,38.7,73.2,2025-03-16T00:55:36.270Z,2025-03-16T00:57:34Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584827193,56,Center,5584827199,212,55.4,5584827183,5,,5584827189,152,,5584827187,155,,5584827197,141,26.1,5584827201,213,5.67,5584827195,140,81.8,5584827203,1,,5584835459,189,,,,,,,,,,,,,,,,,,,,,,
2788901841,117,44,1,18,54,224tl8u2smnbyliroayk69nt0,1,16.8,67.4,2025-03-16T00:55:38.165Z,2025-03-16T00:55:44Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584827317,285,,5584827315,56,Back,5584827369,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901833,160,44,1,18,54,87c66ubwpzykovmkaf1t46bis,0,83.2,32.6,2025-03-16T00:55:38.166Z,2025-03-16T00:55:46Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5584827395,233,117,5584827247,56,Center,5584827249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901913,118,12,1,18,55,224tl8u2smnbyliroayk69nt0,1,14.4,57.9,2025-03-16T00:55:38.455Z,2025-03-16T03:11:37Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584827735,15,,5584827717,212,15.9,5584827713,140,28.7,5584827721,213,5.95,5584827711,56,Back,5584827715,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901877,161,1,1,18,58,87c66ubwpzykovmkaf1t46bis,0,64.0,35.1,2025-03-16T00:55:42.213Z,2025-03-16T01:36:26Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584827515,141,44.0,5584827517,212,6.1,5584827511,56,Center,5584827509,155,,5584827519,213,1.43,5584827513,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901927,119,1,1,19,0,224tl8u2smnbyliroayk69nt0,0,22.7,37.4,2025-03-16T00:55:43.855Z,2025-03-16T02:39:47Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584827823,212,31.4,5584827819,140,49.5,5584827821,141,57.8,5584827815,157,,5584827827,1,,5584827817,56,Back,5584827825,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788901985,120,5,1,19,5,224tl8u2smnbyliroayk69nt0,0,65.2,101.2,2025-03-16T00:55:49.031Z,2025-03-16T03:08:29Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584828165,347,,5585140449,233,162,5584828163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902161,162,5,1,19,5,87c66ubwpzykovmkaf1t46bis,1,34.8,-1.2,2025-03-16T00:55:49.031Z,2025-03-16T03:08:29Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584829213,347,,5584829211,56,Back,5585140431,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902175,163,1,1,19,23,87c66ubwpzykovmkaf1t46bis,1,30.9,0.0,2025-03-16T00:56:07.008Z,2025-03-16T00:56:08Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584829309,213,0.93,5584829303,140,36.1,5584829301,56,Back,5584829299,107,,5584829307,212,9.2,5584829305,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902195,164,1,1,19,24,87c66ubwpzykovmkaf1t46bis,1,36.1,8.8,2025-03-16T00:56:08.270Z,2025-03-16T00:57:08Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5584829439,56,Back,5584829447,213,3.37,5584829445,212,11.0,5584833641,156,,5584829443,141,5.2,5584829441,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902215,165,1,1,19,27,87c66ubwpzykovmkaf1t46bis,0,25.9,5.2,2025-03-16T00:56:11.125Z,2025-03-16T00:57:19Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584829517,155,,5584829525,212,23.9,5584829521,140,48.4,5584829519,56,Back,5584829523,141,10.3,5584829527,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902239,121,1,1,19,28,224tl8u2smnbyliroayk69nt0,1,66.4,80.3,2025-03-16T00:56:12.263Z,2025-03-16T00:56:13Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584829627,3,,5584829637,213,4.84,5584829635,212,21.4,5584829629,56,Center,5584829633,141,49.0,5584829631,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902305,123,1,1,19,34,224tl8u2smnbyliroayk69nt0,1,63.6,76.9,2025-03-16T00:56:17.614Z,2025-03-16T00:56:19Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584830039,140,72.2,5584830045,213,0.84,5584830043,212,13.6,5584830037,56,Left,5584830041,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902359,124,1,1,19,35,224tl8u2smnbyliroayk69nt0,1,69.8,90.9,2025-03-16T00:56:18.774Z,2025-03-16T00:56:23Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5584830285,141,73.9,5584830287,212,16.1,5584830281,56,Center,5584830289,213,3.94,5584830283,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902433,125,1,1,19,39,224tl8u2smnbyliroayk69nt0,1,76.4,84.1,2025-03-16T00:56:23.302Z,2025-03-16T00:56:29Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584830775,141,85.4,5584830777,212,0.9,5584830771,56,Left,5584830779,213,1.23,5584830773,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902417,166,83,1,19,45,87c66ubwpzykovmkaf1t46bis,0,26.7,14.1,2025-03-16T00:56:28.829Z,2025-03-16T00:56:31Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5584830879,399,2d1vmwon9o35lzpkdwxgv12lm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902441,126,1,1,19,46,224tl8u2smnbyliroayk69nt0,1,70.5,79.7,2025-03-16T00:56:29.815Z,2025-03-16T00:56:34Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584830829,212,6.1,5584830823,56,Center,5584830827,141,75.7,5584830825,140,65.3,5584830831,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902491,127,1,1,19,50,224tl8u2smnbyliroayk69nt0,1,65.3,75.7,2025-03-16T00:56:34.158Z,2025-03-16T02:41:52Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5584831129,140,72.7,5584831127,56,Left,5584831131,141,91.1,5584831135,213,0.93,5584831133,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902513,128,1,1,19,51,224tl8u2smnbyliroayk69nt0,1,72.9,91.1,2025-03-16T00:56:35.182Z,2025-03-16T00:56:36Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584831217,140,73.6,5584831215,56,Center,5584831219,141,78.5,5584831221,212,8.6,5584831223,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902519,129,1,1,19,53,224tl8u2smnbyliroayk69nt0,0,73.6,78.5,2025-03-16T00:56:36.399Z,2025-03-16T02:42:22Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5584831263,140,78.5,5584831269,213,5.41,5584831267,212,8.0,5584831261,56,Center,5584831265,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902547,168,1,1,19,55,87c66ubwpzykovmkaf1t46bis,0,26.6,23.3,2025-03-16T00:56:38.799Z,2025-03-16T00:56:39Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5584831399,213,0.59,5584831393,141,32.1,5584831389,140,35.2,5584831395,212,10.8,5584831385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902669,130,1,1,19,59,224tl8u2smnbyliroayk69nt0,1,66.5,57.6,2025-03-16T00:56:43.302Z,2025-03-16T02:42:20Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5584832087,212,8.5,5584832085,141,65.4,5584832083,140,72.8,5584832091,213,0.68,5584832081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902675,131,4,1,20,1,224tl8u2smnbyliroayk69nt0,1,71.1,71.4,2025-03-16T00:56:44.741Z,2025-03-16T03:07:26Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5584832139,265,,5584832133,13,,5584975609,233,169,5584832137,152,,5584832141,286,,5584832135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788902625,169,4,1,20,1,87c66ubwpzykovmkaf1t46bis,0,28.9,28.6,2025-03-16T00:56:44.742Z,2025-03-16T03:07:26Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5584831935,13,,5584831941,265,,5584831937,56,Back,5584831943,285,,5584975637,233,131,5584831939,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903445,132,1,1,21,3,224tl8u2smnbyliroayk69nt0,1,77.9,60.0,2025-03-16T00:57:46.542Z,2025-03-16T00:57:48Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5584836419,152,,5584836421,56,Center,5584836429,213,4.79,5584836423,140,78.5,5584836425,141,48.2,5584836417,5,,5584836427,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788973171,738,61,1,21,4,224tl8u2smnbyliroayk69nt0,1,78.1,66.6,2025-03-16T00:57:47.307Z,2025-03-16T03:16:41Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,1.0,,5585202615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903439,170,43,1,21,4,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T00:57:47.836Z,2025-03-16T00:57:53Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5584836391,94,0,5584836393,56,Back,5584836803,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903449,133,15,1,21,4,224tl8u2smnbyliroayk69nt0,1,75.4,65.2,2025-03-16T00:57:47.901Z,2025-03-16T03:40:57Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5584836439,18,,5585234295,328,,5584838305,231,51.3,5585205725,78,,5584837865,82,,5584838295,103,19,5584836441,56,Center,5584838301,147,56.9,5584837861,20,,5584838337,233,171,5584838293,102,5584838299,146,5585205727,29,5585205729,55,738,50.1,83.2,5585205723,24,5584838303,230,98.1,,,,,
2788903453,171,10,1,21,4,87c66ubwpzykovmkaf1t46bis,1,18.6,48.6,2025-03-16T00:57:48.001Z,2025-03-16T01:34:45Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5584838365,233,133,5584836461,56,Back,5584836459,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903541,134,1,1,21,10,224tl8u2smnbyliroayk69nt0,1,53.2,79.0,2025-03-16T00:57:54.174Z,2025-03-16T00:57:58Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584837065,212,12.9,5584837067,213,0.58,5584837059,56,Left,5584837061,140,63.5,5584837063,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903545,135,1,1,21,15,224tl8u2smnbyliroayk69nt0,1,63.5,89.4,2025-03-16T00:57:58.598Z,2025-03-16T00:57:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5584837091,56,Back,5584837095,141,90.3,5584837097,212,19.3,5584837099,213,3.11,5584837093,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903571,136,1,1,21,16,224tl8u2smnbyliroayk69nt0,1,45.0,90.3,2025-03-16T00:57:59.317Z,2025-03-16T00:58:02Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584837231,213,6.03,5584837225,140,71.0,5584837227,141,79.9,5584837229,212,28.2,5584837223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903577,137,61,1,21,18,224tl8u2smnbyliroayk69nt0,0,71.0,79.9,2025-03-16T00:58:01.854Z,2025-03-16T04:17:11Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5584837251,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903603,172,1,1,21,19,87c66ubwpzykovmkaf1t46bis,1,33.3,18.2,2025-03-16T00:58:03.292Z,2025-03-16T01:35:18Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5584837377,56,Back,5584837381,141,21.9,5584837385,213,0.41,5584837379,140,38.8,5584837383,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903611,174,1,1,21,21,87c66ubwpzykovmkaf1t46bis,0,38.8,21.9,2025-03-16T00:58:04.980Z,2025-03-16T01:35:25Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5584837439,56,Center,5584837447,213,0.35,5584837443,141,30.6,5584837445,212,17.0,5584837441,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788930095,370,1,1,21,22,87c66ubwpzykovmkaf1t46bis,1,57.6,27.1,2025-03-16T00:58:05.307Z,2025-03-16T01:36:26Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5584980649,56,Back,5584980651,140,41.3,5584980653,141,36.1,5584980655,212,18.2,5584980657,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903673,175,1,1,21,24,87c66ubwpzykovmkaf1t46bis,1,37.1,47.0,2025-03-16T00:58:07.644Z,2025-03-16T00:58:10Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5584837719,141,47.8,5584837721,212,12.5,5584837723,213,3.10,5584837717,140,25.2,5584837715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903707,176,1,1,21,27,87c66ubwpzykovmkaf1t46bis,1,25.2,47.8,2025-03-16T00:58:10.435Z,2025-03-16T00:58:13Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5584837887,141,10.3,5584837885,140,32.9,5584837883,56,Back,5584837889,212,26.8,5584837891,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903719,177,1,1,21,29,87c66ubwpzykovmkaf1t46bis,1,32.9,10.3,2025-03-16T00:58:12.996Z,2025-03-16T00:58:14Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584837951,140,28.3,5584837953,141,20.0,5584837949,56,Back,5584837955,212,8.2,5584837957,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903735,178,1,1,21,30,87c66ubwpzykovmkaf1t46bis,1,28.3,20.0,2025-03-16T00:58:14.108Z,2025-03-16T00:58:15Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5584838017,213,0.07,5584838015,212,6.7,5584838013,141,20.7,5584838011,140,34.7,5584838009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903787,179,1,1,21,32,87c66ubwpzykovmkaf1t46bis,0,34.7,20.7,2025-03-16T00:58:15.364Z,2025-03-16T00:58:20Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584838391,140,56.2,5584838395,212,25.3,5584838397,213,5.82,5584838389,56,Right,5584838393,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903819,138,5,1,21,38,224tl8u2smnbyliroayk69nt0,0,39.9,102.0,2025-03-16T00:58:21.326Z,2025-03-16T03:08:30Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5585143901,233,180,5584838579,56,Back,5584838581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903829,180,5,1,21,38,87c66ubwpzykovmkaf1t46bis,1,60.1,-2.0,2025-03-16T00:58:21.326Z,2025-03-16T03:08:29Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5585143881,233,138,5584838609,56,Right,5584838611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903841,181,1,1,21,40,87c66ubwpzykovmkaf1t46bis,1,58.5,0.0,2025-03-16T00:58:24.180Z,2025-03-16T01:33:44Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584838657,212,10.9,5584838655,141,6.4,5584838659,213,0.55,5584838653,140,67.3,5584838651,56,Right,5584838649,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903865,182,43,1,21,41,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-16T00:58:25.220Z,2025-03-16T01:33:25Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5584838731,56,Right,5584972091,144,1,5584838739,213,3.42,5584838733,140,60.7,5584838735,141,3.5,5584838737,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788903913,183,2,1,21,43,87c66ubwpzykovmkaf1t46bis,1,60.7,3.4,2025-03-16T00:58:27.076Z,2025-03-16T00:58:30Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5584839019,56,Right,5584839017,7,4695nvcz8lcrklltxvalcizmd,5584838983,140,87.6,5584838985,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788904361,142,1,1,22,19,224tl8u2smnbyliroayk69nt0,1,21.8,78.4,2025-03-16T00:59:02.366Z,2025-03-16T00:59:08Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5584841401,140,76.9,5584841403,141,85.0,5584841409,1,,5584841397,241,,5584841395,157,,5584841405,212,58.0,5584841407,213,0.08,5584841399,56,Left,5584841393,5,,,,,,,,,,,,,,,,,,,,,,,,,
2788904365,143,3,1,22,24,224tl8u2smnbyliroayk69nt0,0,73.6,88.3,2025-03-16T00:59:07.821Z,2025-03-16T03:07:47Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5584841425,56,Left,5585145543,233,184,5584841653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788904405,184,7,1,22,24,87c66ubwpzykovmkaf1t46bis,1,26.4,11.7,2025-03-16T00:59:07.822Z,2025-03-16T03:07:47Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5584841625,285,,5585145529,233,143,5584841623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788904459,144,1,1,22,29,224tl8u2smnbyliroayk69nt0,1,72.5,64.8,2025-03-16T00:59:12.821Z,2025-03-16T00:59:15Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5584841911,155,,5584841921,213,4.46,5584841913,56,Center,5584841919,212,6.2,5584841915,140,71.0,5584841917,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
