id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823724455,235,1,1,27,34,224tl8u2smnbyliroayk69nt0,1,23.9,71.4,2025-06-21T23:35:04.539Z,2025-06-21T23:35:08Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777201459,141,44.0,5777201461,212,18.6,5777201455,56,Back,5777201457,140,24.5,5777201463,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724473,236,1,1,27,38,224tl8u2smnbyliroayk69nt0,0,24.5,44.0,2025-06-21T23:35:08.757Z,2025-06-22T01:54:08Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777201501,140,73.3,5777201505,212,53.4,5777201497,155,,5777201507,213,6.00,5777201503,141,22.1,5777201509,1,,5777201499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724477,232,12,1,27,39,5qfq6cwtrgzd2szijivns7rjl,1,21.7,60.2,2025-06-21T23:35:09.438Z,2025-06-21T23:35:11Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777201553,213,0.94,5777201547,140,35.0,5777201545,56,Back,5777201549,141,88.3,5777201551,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724481,233,12,1,27,41,5qfq6cwtrgzd2szijivns7rjl,1,35.0,88.3,2025-06-21T23:35:11.127Z,2025-06-21T23:35:13Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777201633,167,,5777201581,140,35.7,5777201579,56,Back,5777201585,212,8.3,5777201587,213,1.48,5777201583,141,100.0,5777201593,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724487,234,5,1,27,41,5qfq6cwtrgzd2szijivns7rjl,0,34.0,101.0,2025-06-21T23:35:11.703Z,2025-06-22T02:27:03Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777201625,56,Back,5777201627,347,,5777201691,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724493,237,5,1,27,41,224tl8u2smnbyliroayk69nt0,1,66.0,-1.0,2025-06-21T23:35:11.703Z,2025-06-22T02:27:03Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777201649,347,,5777201647,56,Right,5777201673,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724595,238,1,1,27,55,224tl8u2smnbyliroayk69nt0,1,73.2,0.0,2025-06-21T23:35:25.004Z,2025-06-21T23:35:28Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777202271,140,55.5,5777202275,212,21.4,5777202273,141,13.7,5777202267,107,,5777202279,1,,5777202277,213,2.62,5777202269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724621,239,1,1,27,58,224tl8u2smnbyliroayk69nt0,1,55.5,13.7,2025-06-21T23:35:28.276Z,2025-06-21T23:35:30Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777202409,141,43.1,5777202413,213,1.25,5777202405,56,Center,5777202407,140,61.9,5777202411,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724641,240,1,1,28,0,224tl8u2smnbyliroayk69nt0,1,63.3,51.3,2025-06-21T23:35:30.739Z,2025-06-21T23:35:34Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5777202569,212,14.7,5777202563,56,Center,5777202571,213,2.50,5777202565,140,52.1,5777202567,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724655,241,1,1,28,4,224tl8u2smnbyliroayk69nt0,1,53.5,67.8,2025-06-21T23:35:34.836Z,2025-06-21T23:35:37Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777202619,212,10.0,5777202613,56,Center,5777202621,213,5.45,5777202615,140,59.9,5777202617,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724697,242,1,1,28,7,224tl8u2smnbyliroayk69nt0,1,58.9,61.1,2025-06-21T23:35:36.980Z,2025-06-21T23:35:47Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5777202935,140,65.1,5777202937,141,72.1,5777202941,213,0.85,5777202939,212,9.9,5777202933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724675,235,45,1,28,8,5qfq6cwtrgzd2szijivns7rjl,0,22.0,16.4,2025-06-21T23:35:38.444Z,2025-06-21T23:36:22Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5777203745,56,Back,5777203747,285,,5777204109,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724895,245,3,1,28,8,224tl8u2smnbyliroayk69nt0,1,78.0,83.6,2025-06-21T23:35:38.444Z,2025-06-21T23:36:21Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5777204033,286,,5777204031,56,Left,5777204059,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724701,243,4,1,28,17,224tl8u2smnbyliroayk69nt0,1,83.6,86.5,2025-06-21T23:35:47.558Z,2025-06-22T01:35:39Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,,,5777202961,56,Left,5777202959,13,,5777202965,265,,5777202967,286,,5777202963,152,,5777203071,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724703,236,4,1,28,17,5qfq6cwtrgzd2szijivns7rjl,0,16.4,13.5,2025-06-21T23:35:47.559Z,2025-06-22T01:35:39Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777203075,233,243,5777203057,285,,5777203053,152,,5777203051,56,Back,5777203049,13,,5777203055,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823724993,246,1,1,28,58,224tl8u2smnbyliroayk69nt0,1,77.4,90.8,2025-06-21T23:36:28.454Z,2025-06-21T23:36:30Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5777204647,56,Center,5777204651,141,72.3,5777204649,140,73.1,5777204643,5,,5777204655,213,4.37,5777204653,212,13.4,5777204645,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725047,247,1,1,29,0,224tl8u2smnbyliroayk69nt0,1,73.1,72.3,2025-06-21T23:36:30.662Z,2025-06-21T23:42:34Z,b8lkxvf7fa96tvblx4ilcg2ui,C. Ahl,1.0,,5777219683,154,,5777204905,213,5.51,5777204893,2,,5777204901,141,39.4,5777204899,140,95.1,5777204897,56,Center,5777204907,1,,5777219681,210,15,5777204895,155,,5777204903,212,32.2,,,,,,,,,,,,,,,,,,,,,
2823725051,248,15,1,29,4,224tl8u2smnbyliroayk69nt0,1,95.1,39.4,2025-06-21T23:36:34.628Z,2025-06-21T23:42:35Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777219705,29,,5777204923,60,,5777219715,103,15.2,5777219719,146,98.5,5777204925,56,Center,5777219713,102,49.3,5777219709,55,247,5777219703,78,,5777219743,233,238,5777219701,24,,5777219721,147,45.8,5777219707,154,5777219561,20,,5777219717,328,,,,,,,,,,,
2823725037,238,10,1,29,4,5qfq6cwtrgzd2szijivns7rjl,1,1.6,52.6,2025-06-21T23:36:34.728Z,2025-06-22T01:43:14Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777204863,182,,5777204865,56,Back,5777204861,178,,5777219753,233,248,5777204857,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725109,239,12,1,29,6,5qfq6cwtrgzd2szijivns7rjl,1,7.1,48.4,2025-06-21T23:36:36.480Z,2025-06-21T23:36:46Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777205311,141,77.5,5777205307,56,Back,5777205315,213,0.57,5777205313,212,36.9,5777205309,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725105,249,1,1,29,10,224tl8u2smnbyliroayk69nt0,1,62.1,20.1,2025-06-21T23:36:40.326Z,2025-06-21T23:43:15Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777205293,56,Right,5777205299,212,13.0,5777205301,213,0.02,5777205295,140,74.5,5777205297,141,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725107,250,61,1,29,16,224tl8u2smnbyliroayk69nt0,0,67.2,19.1,2025-06-21T23:36:46.007Z,2025-06-21T23:43:13Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777205305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725111,240,1,1,29,16,5qfq6cwtrgzd2szijivns7rjl,0,35.6,56.2,2025-06-21T23:36:46.582Z,2025-06-22T01:43:21Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5777205325,212,8.8,5777205321,140,27.2,5777205317,157,,5777205329,1,,5777205323,141,56.2,5777205327,213,3.14,5777205319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725115,241,4,1,29,17,5qfq6cwtrgzd2szijivns7rjl,1,30.4,71.5,2025-06-21T23:36:47.703Z,2025-06-22T01:35:40Z,,,,,5777205415,56,Back,5777205417,152,,5777205419,285,,5777205551,233,252,5777205413,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725135,252,4,1,29,17,224tl8u2smnbyliroayk69nt0,0,69.6,28.5,2025-06-21T23:36:47.704Z,2025-06-22T01:35:40Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777205545,56,Center,5777205593,233,241,5777205547,152,,5777205549,286,,5777205543,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725131,251,43,1,29,21,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-21T23:36:51.135Z,2025-06-21T23:43:17Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777205459,233,240,5777205435,285,0,5777221237,144,74,5777205433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725143,242,1,1,29,22,5qfq6cwtrgzd2szijivns7rjl,1,30.9,45.8,2025-06-21T23:36:52.590Z,2025-06-21T23:36:53Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777205505,56,Back,5777205507,140,30.6,5777205511,212,4.2,5777205501,5,,5777205513,213,4.64,5777205509,141,39.7,5777205503,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725147,243,1,1,29,23,5qfq6cwtrgzd2szijivns7rjl,1,30.6,39.7,2025-06-21T23:36:53.142Z,2025-06-21T23:44:08Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777205533,141,37.1,5777205529,56,Back,5777205531,140,36.0,5777205535,212,5.9,5777205537,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725163,244,1,1,29,23,5qfq6cwtrgzd2szijivns7rjl,1,36.0,37.1,2025-06-21T23:36:53.599Z,2025-06-21T23:36:56Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777205661,213,5.35,5777205653,56,Back,5777205659,212,14.9,5777205655,140,44.5,5777205657,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725201,245,1,1,29,27,5qfq6cwtrgzd2szijivns7rjl,0,37.6,20.1,2025-06-21T23:36:57.088Z,2025-06-21T23:36:59Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777205857,212,57.1,5777205853,140,84.6,5777205861,1,,5777205859,213,0.53,5777205855,141,62.4,5777205849,155,,5777205851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725317,254,1,1,29,41,224tl8u2smnbyliroayk69nt0,0,4.9,10.4,2025-06-21T23:37:11.159Z,2025-06-21T23:43:41Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5777206453,212,71.4,5777221919,155,,5777206457,1,,5777206447,56,Right,5777206451,141,10.1,5777206449,140,72.9,5777206455,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725359,247,1,1,29,45,5qfq6cwtrgzd2szijivns7rjl,1,35.1,69.0,2025-06-21T23:37:15.543Z,2025-06-21T23:37:17Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777206681,141,61.8,5777206685,213,3.31,5777206679,140,6.9,5777206677,56,Back,5777206683,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725401,248,1,1,29,47,5qfq6cwtrgzd2szijivns7rjl,1,11.0,67.0,2025-06-21T23:37:17.351Z,2025-06-21T23:37:23Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777206903,212,19.3,5777206899,140,20.2,5777206901,141,42.4,5777206905,213,5.24,5777206897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725413,249,1,1,29,53,5qfq6cwtrgzd2szijivns7rjl,1,31.0,31.3,2025-06-21T23:37:23.191Z,2025-06-21T23:37:26Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777206983,212,19.5,5777206977,56,Back,5777206985,213,5.32,5777206979,140,41.6,5777206981,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725435,250,1,1,29,56,5qfq6cwtrgzd2szijivns7rjl,1,41.6,7.7,2025-06-21T23:37:25.982Z,2025-06-21T23:37:29Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777207201,141,34.5,5777207205,213,2.58,5777207197,56,Back,5777207203,212,34.3,5777207199,140,13.9,5777207207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725453,251,43,1,29,59,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-21T23:37:29.478Z,2025-06-22T00:02:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777207293,213,1.99,5777207289,141,42.8,5777207287,140,11.5,5777262339,144,1,5777207285,56,Back,5777207291,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725461,252,1,1,30,1,5qfq6cwtrgzd2szijivns7rjl,0,11.1,45.2,2025-06-21T23:37:31.089Z,2025-06-21T23:37:32Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777207361,140,54.7,5777207359,56,Center,5777207365,212,45.9,5777207357,157,,5777207367,213,6.20,5777207363,141,39.4,5777207369,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725467,255,1,1,30,4,224tl8u2smnbyliroayk69nt0,0,42.0,38.9,2025-06-21T23:37:34.101Z,2025-06-21T23:37:35Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777207423,213,0.40,5777207417,140,65.7,5777207415,56,Center,5777207419,141,54.5,5777207421,212,27.1,5777207413,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725505,253,1,1,30,9,5qfq6cwtrgzd2szijivns7rjl,1,21.1,51.8,2025-06-21T23:37:39.583Z,2025-06-21T23:37:42Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777207597,141,22.2,5777207599,212,22.1,5777207593,56,Back,5777207601,213,5.14,5777207595,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725519,254,1,1,30,12,5qfq6cwtrgzd2szijivns7rjl,1,29.8,22.2,2025-06-21T23:37:42.830Z,2025-06-21T23:37:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777207663,213,5.28,5777207655,56,Back,5777207657,140,35.3,5777207659,141,8.8,5777207661,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725533,255,1,1,30,14,5qfq6cwtrgzd2szijivns7rjl,1,35.3,8.8,2025-06-21T23:37:44.215Z,2025-06-21T23:37:46Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777207715,213,2.00,5777207711,141,27.4,5777207707,56,Back,5777207709,140,29.8,5777207713,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725575,256,1,1,30,16,5qfq6cwtrgzd2szijivns7rjl,1,29.8,27.4,2025-06-21T23:37:46.215Z,2025-06-21T23:37:49Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777207885,141,49.3,5777207881,56,Back,5777207889,213,1.57,5777207883,140,29.8,5777207887,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725615,257,1,1,30,19,5qfq6cwtrgzd2szijivns7rjl,1,29.8,49.3,2025-06-21T23:37:49.214Z,2025-06-21T23:37:56Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777208133,212,22.0,5777208129,140,10.9,5777208131,141,35.5,5777208127,56,Back,5777208135,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725625,258,1,1,30,26,5qfq6cwtrgzd2szijivns7rjl,1,23.1,38.3,2025-06-21T23:37:56.799Z,2025-06-21T23:37:59Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777208197,141,21.3,5777208193,56,Back,5777208199,212,11.6,5777208195,140,21.9,5777208201,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725643,259,1,1,30,29,5qfq6cwtrgzd2szijivns7rjl,1,21.9,21.3,2025-06-21T23:37:59.151Z,2025-06-21T23:38:03Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5777208301,212,18.7,5777208295,56,Back,5777208297,140,37.6,5777208299,141,8.2,5777208303,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725685,260,1,1,30,33,5qfq6cwtrgzd2szijivns7rjl,1,37.7,11.1,2025-06-21T23:38:03.359Z,2025-06-22T00:04:16Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777208499,56,Back,5777208509,1,,5777208503,141,38.6,5777208507,213,2.59,5777208505,212,35.6,5777208501,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725705,261,1,1,30,39,5qfq6cwtrgzd2szijivns7rjl,1,10.7,42.2,2025-06-21T23:38:09.127Z,2025-06-21T23:38:11Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5777208677,212,16.2,5777208675,141,65.5,5777208671,56,Back,5777208679,213,1.35,5777208673,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725727,262,1,1,30,41,5qfq6cwtrgzd2szijivns7rjl,1,14.4,60.2,2025-06-21T23:38:11.871Z,2025-06-21T23:38:14Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777208789,157,,5777208799,213,6.02,5777208793,140,53.5,5777208797,212,42.6,5777208801,1,,5777208795,141,43.7,5777208791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725755,264,44,1,30,43,5qfq6cwtrgzd2szijivns7rjl,1,62.6,37.2,2025-06-21T23:38:13.199Z,2025-06-21T23:38:27Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777208921,233,257,5777208919,286,,5777208917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725733,257,44,1,30,43,224tl8u2smnbyliroayk69nt0,0,37.4,62.8,2025-06-21T23:38:13.200Z,2025-06-21T23:38:48Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5777208811,285,,5777208809,56,Back,5777208941,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725729,263,61,1,30,43,5qfq6cwtrgzd2szijivns7rjl,0,71.2,28.4,2025-06-21T23:38:13.839Z,2025-06-22T01:38:52Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777208807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725749,258,1,1,30,48,224tl8u2smnbyliroayk69nt0,1,19.0,70.2,2025-06-21T23:38:18.142Z,2025-06-21T23:38:20Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5777208899,212,15.9,5777208893,56,Back,5777208901,213,3.07,5777208897,141,71.8,5777208891,3,,5777208895,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725751,259,61,1,30,50,224tl8u2smnbyliroayk69nt0,0,3.9,71.8,2025-06-21T23:38:20.511Z,2025-06-21T23:38:45Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5777209149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725807,260,6,1,31,0,224tl8u2smnbyliroayk69nt0,0,16.0,66.6,2025-06-21T23:38:30.854Z,2025-06-22T01:35:50Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5777209315,73,,5777209381,233,265,5777209313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725809,265,6,1,31,0,5qfq6cwtrgzd2szijivns7rjl,1,84.0,33.4,2025-06-21T23:38:30.854Z,2025-06-22T01:35:50Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777209271,75,,5777209341,233,260,5777209269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823736799,405,43,1,31,4,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-21T23:38:33.906Z,2025-06-22T00:09:56Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777273605,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725985,266,1,1,31,29,5qfq6cwtrgzd2szijivns7rjl,0,99.5,0.5,2025-06-21T23:38:59.897Z,2025-06-21T23:39:02Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5777210347,155,,5777210351,56,Center,5777210349,224,,5777210343,2,,5777210355,141,69.4,5777210353,140,85.6,5777210361,1,,5777210359,213,1.87,5777210345,6,,5777210357,212,49.1,,,,,,,,,,,,,,,,,,,,,
2823725993,261,43,1,31,33,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-21T23:39:03.184Z,2025-06-22T00:07:22Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777210407,56,Back,5777210445,233,267,5777269035,144,44,5777210409,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725997,267,43,1,31,33,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-21T23:39:03.185Z,2025-06-22T00:07:26Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5777210429,286,0,5777210427,56,Center,5777269085,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726007,262,12,1,31,34,224tl8u2smnbyliroayk69nt0,1,6.3,49.3,2025-06-21T23:39:03.930Z,2025-06-22T00:07:48Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777210485,213,0.38,5777210479,140,16.4,5777210481,141,55.5,5777210499,15,,5777210477,56,Back,5777210483,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726023,268,1,1,31,36,5qfq6cwtrgzd2szijivns7rjl,1,64.7,69.1,2025-06-21T23:39:06.537Z,2025-06-21T23:39:08Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5777210553,140,87.9,5777210559,213,6.25,5777210557,212,24.4,5777210551,56,Center,5777210549,3,,5777210555,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726041,269,1,1,31,38,5qfq6cwtrgzd2szijivns7rjl,1,87.9,67.8,2025-06-21T23:39:07.910Z,2025-06-21T23:39:09Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5777210649,140,90.2,5777210651,141,82.7,5777210655,213,1.34,5777210647,56,Left,5777210653,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726049,270,1,1,31,39,5qfq6cwtrgzd2szijivns7rjl,0,93.0,87.2,2025-06-21T23:39:09.600Z,2025-06-21T23:39:10Z,1m1s5p5j607baa6lany39txxw,L. Álvarez,,,5777210691,2,,5777210695,56,Center,5777210701,212,22.4,5777210703,213,4.52,5777210697,140,89.0,5777210693,155,,5777210699,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823736441,400,12,1,31,42,224tl8u2smnbyliroayk69nt0,1,3.0,42.2,2025-06-21T23:39:11.906Z,2025-06-22T00:07:47Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5777269419,141,37.1,5777269421,212,8.3,5777269413,15,,5777269417,140,10.2,5777269415,56,Back,5777269423,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823736529,401,44,1,31,43,224tl8u2smnbyliroayk69nt0,1,14.0,37.0,2025-06-21T23:39:13.086Z,2025-06-22T01:40:51Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777269945,285,,5777269951,233,271,5777269943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726073,271,44,1,31,43,5qfq6cwtrgzd2szijivns7rjl,0,86.0,63.0,2025-06-21T23:39:13.087Z,2025-06-22T01:40:52Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5777210801,286,,5777210799,56,Center,5777269975,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726087,263,12,1,31,43,224tl8u2smnbyliroayk69nt0,1,7.8,38.3,2025-06-21T23:39:13.447Z,2025-06-22T01:38:30Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5777210893,15,,5777210863,141,34.0,5777210859,56,Back,5777210861,140,12.0,5777210867,213,5.70,5777210865,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823736653,402,44,1,31,43,224tl8u2smnbyliroayk69nt0,1,11.6,36.5,2025-06-21T23:39:13.905Z,2025-06-22T01:41:47Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5777270801,285,,5777270799,56,Back,5777270889,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
