id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2813222591,201,61,1,30,4,7c9knuwazz9k9449u5rnuuy5m,1,8.0,68.8,2025-05-11T03:07:17.654Z,2025-05-11T03:19:14Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,5718744195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222619,202,12,1,30,5,7c9knuwazz9k9449u5rnuuy5m,1,9.5,59.9,2025-05-11T03:07:18.873Z,2025-05-11T03:07:22Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718744303,56,Back,5718744307,141,88.0,5718744309,212,19.1,5718744305,140,10.2,5718744311,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222605,292,1,1,30,6,ak0rmms5xl49w57i2rvid1tk9,0,93.5,7.0,2025-05-11T03:07:19.442Z,2025-05-11T03:07:23Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718744255,140,88.4,5718744259,212,5.6,5718744331,286,,5718744257,141,9.2,5718744325,236,,5718744327,233,203,5718744253,56,Right,5718744261,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222621,203,74,1,30,6,7c9knuwazz9k9449u5rnuuy5m,1,7.3,90.9,2025-05-11T03:07:19.443Z,2025-05-11T04:37:32Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718744337,233,292,5718744313,56,Back,5718744315,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222659,205,6,1,30,7,7c9knuwazz9k9449u5rnuuy5m,0,3.8,85.2,2025-05-11T03:07:20.665Z,2025-05-11T04:37:11Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718771577,233,293,5718744503,56,Back,5718744505,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222611,293,6,1,30,7,ak0rmms5xl49w57i2rvid1tk9,1,96.2,14.8,2025-05-11T03:07:20.665Z,2025-05-11T04:37:11Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718744413,56,Right,5718744415,75,,5718771569,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222627,204,43,1,30,10,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:07:23.649Z,2025-05-11T03:07:32Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718744341,56,Back,5718744343,347,0,5718744539,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222807,294,1,1,30,55,ak0rmms5xl49w57i2rvid1tk9,1,99.5,0.5,2025-05-11T03:08:09.163Z,2025-05-11T03:08:22Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,1.0,5718745299,2,,5718745533,154,,5718745315,213,1.85,5718745531,210,13,5718745307,56,Center,5718745305,224,,5718745317,1,,5718745309,140,88.5,5718745303,155,,5718745301,6,,5718745313,212,5718745311,141,60.3,,,,,,42.3,,,,,,,,,,,,
2813222809,295,13,1,30,59,ak0rmms5xl49w57i2rvid1tk9,1,88.5,60.3,2025-05-11T03:08:12.946Z,2025-05-11T03:14:11Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718745537,25,,5718745539,15,,5718745323,17,,5718745541,75,,5718745551,102,40,5718745553,103,22.2,5718745543,29,,5718745555,328,,5718745545,154,,5718745559,231,50.9,5718745547,55,5718745325,56,Center,5718745557,230,98.1,,,294,,,,,,,,,,,,
2813222981,207,5,1,31,1,7c9knuwazz9k9449u5rnuuy5m,1,-1.4,60.2,2025-05-11T03:08:15.129Z,2025-05-11T05:23:01Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718746223,346,,5718746221,56,Back,5718746243,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222813,296,5,1,31,1,ak0rmms5xl49w57i2rvid1tk9,0,101.4,39.8,2025-05-11T03:08:15.129Z,2025-05-11T05:23:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718745369,346,,5718746253,233,207,5718745367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813222985,208,27,1,31,32,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:08:45.650Z,2025-05-11T05:22:48Z,,,,5718746241,246,,5718746239,201,,5718941919,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223315,299,27,1,31,32,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-11T03:08:45.650Z,2025-05-11T05:22:48Z,,,,5718748077,201,,5718748079,246,,5718941929,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223387,210,28,1,33,16,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:10:29.853Z,2025-05-11T05:22:49Z,,,,5718941955,233,300,5718748583,55,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223323,300,28,1,33,16,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-11T03:10:29.853Z,2025-05-11T05:22:49Z,,,,5718941975,233,210,5718748105,55,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223527,211,1,1,34,7,7c9knuwazz9k9449u5rnuuy5m,0,4.4,50.9,2025-05-11T03:11:20.791Z,2025-05-11T03:11:23Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718749603,213,0.19,5718749597,140,66.2,5718749601,212,66.1,5718749599,141,69.7,5718749595,56,Center,5718749593,124,,5718749605,1,,5718749609,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223535,301,44,1,34,9,ak0rmms5xl49w57i2rvid1tk9,1,32.2,30.5,2025-05-11T03:11:22.974Z,2025-05-11T04:37:20Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718749639,56,Back,5718749641,285,,5718749659,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223531,212,44,1,34,9,7c9knuwazz9k9449u5rnuuy5m,0,67.8,69.5,2025-05-11T03:11:22.975Z,2025-05-11T04:37:21Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718749623,56,Center,5718749675,233,301,5718749625,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223555,302,1,1,34,9,ak0rmms5xl49w57i2rvid1tk9,0,29.6,31.0,2025-05-11T03:11:23.076Z,2025-05-11T03:26:41Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718749769,141,85.4,5718749765,56,Back,5718749773,213,1.51,5718749767,140,31.8,5718749771,212,37.1,5718749775,1,,5718749763,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223575,213,1,1,34,19,7c9knuwazz9k9449u5rnuuy5m,0,71.4,8.2,2025-05-11T03:11:33.215Z,2025-05-11T03:20:47Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,5718749913,140,100.0,5718749911,56,Left,5718749921,1,,5718749919,213,1.02,5718749915,141,83.0,5718749907,155,,5718749917,212,59.7,5718749909,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223589,215,43,1,34,20,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:11:33.391Z,2025-05-11T03:20:45Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718765235,144,61,5718749993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223581,214,5,1,34,23,7c9knuwazz9k9449u5rnuuy5m,0,101.2,80.9,2025-05-11T03:11:36.764Z,2025-05-11T05:23:03Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,5718749957,56,Left,5718749959,346,,5718750443,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223653,303,5,1,34,23,ak0rmms5xl49w57i2rvid1tk9,1,-1.2,19.1,2025-05-11T03:11:36.764Z,2025-05-11T05:23:02Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718750389,346,,5718750417,233,214,5718750387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223699,304,1,1,34,42,ak0rmms5xl49w57i2rvid1tk9,1,4.1,51.0,2025-05-11T03:11:56.044Z,2025-05-11T03:12:07Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718750645,56,Back,5718750649,141,32.2,5718750657,237,,5718750647,140,10.3,5718750643,124,,5718750653,213,5.18,5718750651,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223717,305,1,1,34,53,ak0rmms5xl49w57i2rvid1tk9,1,13.8,30.4,2025-05-11T03:12:07.197Z,2025-05-11T03:12:11Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718750717,56,Back,5718750721,141,47.8,5718750723,212,11.8,5718750719,140,14.1,5718750725,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223737,306,1,1,34,57,ak0rmms5xl49w57i2rvid1tk9,1,15.8,47.6,2025-05-11T03:12:10.949Z,2025-05-11T03:12:14Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718750853,213,5.17,5718750851,212,16.7,5718750847,140,22.9,5718750849,141,25.6,5718750845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223749,307,1,1,35,1,ak0rmms5xl49w57i2rvid1tk9,1,28.6,25.4,2025-05-11T03:12:14.709Z,2025-05-11T03:12:18Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718750935,56,Right,5718750939,141,8.9,5718750937,140,77.8,5718750945,1,,5718750943,213,6.07,5718750941,212,52.9,5718750933,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223753,308,1,1,35,5,ak0rmms5xl49w57i2rvid1tk9,1,77.8,8.9,2025-05-11T03:12:18.733Z,2025-05-11T03:12:19Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718750963,140,74.6,5718750961,56,Right,5718750967,212,5.4,5718750969,213,2.24,5718750965,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223755,309,1,1,35,6,ak0rmms5xl49w57i2rvid1tk9,1,74.6,15.2,2025-05-11T03:12:19.484Z,2025-05-11T03:12:20Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718750979,56,Center,5718750989,212,6.8,5718750985,141,25.1,5718750981,140,75.2,5718750993,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223765,310,1,1,35,7,ak0rmms5xl49w57i2rvid1tk9,1,75.2,25.1,2025-05-11T03:12:20.261Z,2025-05-11T03:12:21Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718751049,213,4.03,5718751045,141,20.5,5718751043,140,72.8,5718751047,212,4.0,5718751041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223791,311,1,1,35,7,ak0rmms5xl49w57i2rvid1tk9,1,72.8,20.5,2025-05-11T03:12:21.141Z,2025-05-11T05:19:27Z,rtca480n5ehey5ffvt8nudck,H. Endeley,1.0,5718751189,140,82.6,5718936617,154,,5718751187,56,Center,5718751193,212,18.1,5718751191,141,42.4,5718936615,210,15,5718751195,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223793,312,15,1,35,11,ak0rmms5xl49w57i2rvid1tk9,1,90.8,53.9,2025-05-11T03:12:24.342Z,2025-05-11T05:19:28Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,5718936633,103,1.9,5718936631,102,52.1,5718917623,17,,5718917621,22,,5718936637,89,,5718936639,146,98.2,5718936635,214,,5718936641,147,52.2,5718936623,29,,5718936621,76,,5718751199,56,5718936669,233,217,5718936625,154,,5718936323,20,Center,5718936627,55,311,,,,,,,,,
2813223819,217,10,1,35,11,7c9knuwazz9k9449u5rnuuy5m,1,3.8,48.3,2025-05-11T03:12:24.442Z,2025-05-11T05:19:34Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718918027,173,,5718917827,56,Back,5718918031,182,,5718918029,180,,5718936691,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223931,218,1,1,35,42,7c9knuwazz9k9449u5rnuuy5m,0,7.9,46.6,2025-05-11T03:12:55.320Z,2025-05-11T03:12:56Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718751957,212,60.1,5718751959,213,0.31,5718751955,141,73.6,5718751949,199,,5718751961,1,,5718751953,140,62.4,5718751951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223945,313,1,1,35,45,ak0rmms5xl49w57i2rvid1tk9,1,44.9,28.7,2025-05-11T03:12:58.261Z,2025-05-11T03:29:56Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718752009,212,17.1,5718752011,213,0.37,5718752005,140,60.1,5718752003,56,Center,5718752007,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223949,314,61,1,35,46,ak0rmms5xl49w57i2rvid1tk9,0,60.1,37.9,2025-05-11T03:13:00.005Z,2025-05-11T03:29:57Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718752035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223961,220,1,1,35,48,7c9knuwazz9k9449u5rnuuy5m,1,33.5,69.9,2025-05-11T03:13:01.278Z,2025-05-11T03:13:03Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718752083,56,Back,5718752087,141,41.5,5718752091,213,4.63,5718752089,212,19.4,5718752085,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223969,221,1,1,35,49,7c9knuwazz9k9449u5rnuuy5m,1,30.4,38.6,2025-05-11T03:13:03.022Z,2025-05-11T03:13:05Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718752141,212,23.9,5718752139,141,68.5,5718752135,56,Back,5718752143,213,2.13,5718752137,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223977,222,1,1,35,51,7c9knuwazz9k9449u5rnuuy5m,1,19.0,68.4,2025-05-11T03:13:04.927Z,2025-05-11T03:13:06Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718752173,56,Back,5718752179,212,18.5,5718752175,140,8.8,5718752181,213,4.09,5718752177,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223985,223,1,1,35,53,7c9knuwazz9k9449u5rnuuy5m,0,7.7,47.0,2025-05-11T03:13:06.758Z,2025-05-11T03:13:08Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718752233,141,45.8,5718752231,140,50.4,5718752237,213,6.26,5718752229,56,Center,5718752239,1,,5718752227,157,,5718752235,212,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813223993,315,1,1,35,57,ak0rmms5xl49w57i2rvid1tk9,0,51.7,62.7,2025-05-11T03:13:10.341Z,2025-05-11T03:13:11Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718752283,3,,5718752285,56,Center,5718752289,141,67.8,5718752287,140,58.3,5718752293,213,0.46,5718752291,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224027,224,1,1,35,57,7c9knuwazz9k9449u5rnuuy5m,1,31.0,36.9,2025-05-11T03:13:10.918Z,2025-05-11T03:13:19Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718752455,56,Right,5718752459,141,7.1,5718752461,212,31.0,5718752457,140,53.4,5718752463,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224033,316,83,1,36,4,ak0rmms5xl49w57i2rvid1tk9,0,31.8,68.1,2025-05-11T03:13:17.621Z,2025-05-11T03:29:14Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718752687,399,613kkjtvfyf7mbvrqt9pcizmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224031,225,3,1,36,5,7c9knuwazz9k9449u5rnuuy5m,0,71.3,26.9,2025-05-11T03:13:19.062Z,2025-05-11T04:38:06Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5718752483,56,Center,5718752597,233,317,5718752485,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224055,317,7,1,36,5,ak0rmms5xl49w57i2rvid1tk9,1,28.7,73.1,2025-05-11T03:13:19.063Z,2025-05-11T04:38:05Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718752593,233,225,5718752591,285,,5718752589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813228137,410,43,1,36,7,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-11T03:13:20.237Z,2025-05-11T03:29:00Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718776085,285,0,5718776695,144,7,5718776083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224061,318,1,1,36,7,ak0rmms5xl49w57i2rvid1tk9,0,21.5,31.4,2025-05-11T03:13:20.910Z,2025-05-11T05:01:31Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718752629,56,Center,5718752637,212,44.8,5718752633,140,56.3,5718752627,157,,5718752635,141,69.5,5718752639,213,0.62,5718752641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224063,226,1,1,36,10,7c9knuwazz9k9449u5rnuuy5m,1,35.6,29.4,2025-05-11T03:13:23.830Z,2025-05-11T03:30:21Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718752647,140,53.5,5718752645,56,Center,5718752649,141,56.0,5718752651,212,26.1,5718752643,3,,5718752653,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224067,227,1,1,36,12,7c9knuwazz9k9449u5rnuuy5m,0,53.5,56.0,2025-05-11T03:13:25.615Z,2025-05-11T03:30:19Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,5718752681,213,3.17,5718752677,141,55.2,5718752675,140,36.1,5718752679,212,18.3,5718752671,3,,5718752673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224091,320,1,1,36,15,ak0rmms5xl49w57i2rvid1tk9,1,67.8,54.6,2025-05-11T03:13:28.558Z,2025-05-11T03:13:34Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718752801,212,16.7,5718752797,140,71.8,5718752803,213,4.97,5718752795,56,Center,5718752799,141,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224093,321,50,1,36,21,ak0rmms5xl49w57i2rvid1tk9,1,94.6,13.6,2025-05-11T03:13:34.566Z,2025-05-11T03:13:43Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718752807,56,Right,5718752949,233,228,5718752809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224107,228,7,1,36,21,7c9knuwazz9k9449u5rnuuy5m,1,5.4,86.4,2025-05-11T03:13:34.567Z,2025-05-11T03:13:43Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718752895,56,Back,5718752941,233,321,5718752893,167,,5718752897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224135,229,6,1,36,24,7c9knuwazz9k9449u5rnuuy5m,0,1.7,83.7,2025-05-11T03:13:37.869Z,2025-05-11T04:37:12Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718753047,233,322,5718753031,56,Back,5718753033,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224103,322,6,1,36,24,ak0rmms5xl49w57i2rvid1tk9,1,98.3,16.3,2025-05-11T03:13:37.869Z,2025-05-11T04:37:12Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718753041,233,229,5718752891,75,,5718752889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224269,324,1,1,37,1,ak0rmms5xl49w57i2rvid1tk9,0,99.3,0.4,2025-05-11T03:14:15.190Z,2025-05-11T03:14:16Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5718753751,212,24.1,5718753741,155,,5718753743,224,,5718753753,213,2.10,5718753745,56,Center,5718753749,141,31.0,5718753747,140,87.8,5718753735,2,,5718753739,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224291,230,12,1,37,2,7c9knuwazz9k9449u5rnuuy5m,1,7.6,60.5,2025-05-11T03:14:16.125Z,2025-05-11T03:14:22Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5718753889,140,27.4,5718753895,213,0.26,5718753887,56,Back,5718753893,212,21.5,5718753891,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224285,325,1,1,37,5,ak0rmms5xl49w57i2rvid1tk9,1,78.0,31.6,2025-05-11T03:14:18.414Z,2025-05-11T03:14:21Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5718753853,140,90.4,5718753851,56,Right,5718753857,212,17.0,5718753855,141,15.5,5718753859,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224289,326,1,1,37,7,ak0rmms5xl49w57i2rvid1tk9,0,91.5,14.5,2025-05-11T03:14:21.174Z,2025-05-11T03:14:22Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718753883,213,1.65,5718753881,212,13.0,5718753877,140,90.5,5718753871,2,,5718753875,56,Center,5718753879,141,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224327,231,12,1,37,8,7c9knuwazz9k9449u5rnuuy5m,1,8.5,59.4,2025-05-11T03:14:21.942Z,2025-05-11T03:14:30Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718754107,140,31.6,5718754105,56,Back,5718754111,212,30.4,5718754109,141,86.3,5718754113,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224373,327,1,1,37,16,ak0rmms5xl49w57i2rvid1tk9,1,43.6,21.4,2025-05-11T03:14:29.678Z,2025-05-11T03:14:38Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5718754359,1,,5718754355,212,33.3,5718754349,56,Back,5718754357,213,2.66,5718754351,140,15.5,5718754353,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224391,328,1,1,37,25,ak0rmms5xl49w57i2rvid1tk9,1,17.8,45.7,2025-05-11T03:14:38.614Z,2025-05-11T03:14:42Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718754461,141,6.5,5718754463,212,28.8,5718754457,56,Back,5718754465,213,5.10,5718754459,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224423,329,1,1,37,29,ak0rmms5xl49w57i2rvid1tk9,0,27.7,13.7,2025-05-11T03:14:42.399Z,2025-05-11T03:14:50Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5718754623,155,,5718754633,213,0.05,5718754631,212,76.2,5718754627,140,100.0,5718754635,1,,5718754629,141,19.0,5718754625,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224505,233,5,1,37,37,7c9knuwazz9k9449u5rnuuy5m,1,-0.8,73.6,2025-05-11T03:14:50.515Z,2025-05-11T05:23:03Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718755029,56,Back,5718755031,346,,5718771023,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224577,330,5,1,37,37,ak0rmms5xl49w57i2rvid1tk9,0,100.8,26.4,2025-05-11T03:14:50.515Z,2025-05-11T05:23:03Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5718771037,233,233,5718755431,346,,5718755429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224431,232,43,1,37,38,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:14:51.822Z,2025-05-11T03:14:54Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718754671,73,0,5718754669,56,Back,5718754737,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224531,234,1,1,37,51,7c9knuwazz9k9449u5rnuuy5m,1,3.3,49.6,2025-05-11T03:15:04.382Z,2025-05-11T03:15:09Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718755175,213,4.96,5718755179,237,,5718755169,140,7.3,5718755165,124,,5718755167,56,Back,5718755171,141,25.0,5718755173,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224541,235,1,1,37,55,7c9knuwazz9k9449u5rnuuy5m,1,7.2,30.4,2025-05-11T03:15:08.942Z,2025-05-11T03:15:11Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718755227,212,54.1,5718755229,213,0.88,5718755225,141,91.5,5718755221,56,Back,5718755223,140,40.2,5718755219,196,,5718755231,1,,5718755217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813224569,236,1,1,37,58,7c9knuwazz9k9449u5rnuuy5m,1,35.4,93.3,2025-05-11T03:15:11.358Z,2025-05-11T03:15:17Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718755369,56,Center,5718755385,213,5.90,5718755389,1,,5718755373,140,65.6,5718755377,141,74.7,5718755381,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
