id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2793239951,150,83,1,20,20,6597wqy6gmpv3zjx7rp8cdj46,0,26.8,88.0,2025-03-29T23:27:55.813Z,2025-03-29T23:28:01Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608604789,399,94zkjopy373mgso15ljxmhd04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239985,198,1,1,20,23,e3k8yw2rbmphyfu5htn4yi5jk,0,68.6,23.7,2025-03-29T23:27:58.138Z,2025-03-29T23:27:58Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608604521,212,8.1,5608604525,213,0.82,5608604515,140,73.9,5608604513,56,Center,5608604517,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240033,152,1,1,20,25,6597wqy6gmpv3zjx7rp8cdj46,1,21.9,75.3,2025-03-29T23:27:59.949Z,2025-03-29T23:28:01Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608604727,140,19.5,5608604733,213,1.85,5608604731,212,9.0,5608604723,56,Back,5608604729,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240059,153,1,1,20,27,6597wqy6gmpv3zjx7rp8cdj46,0,20.5,92.0,2025-03-29T23:28:01.998Z,2025-03-29T23:28:04Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608604897,56,Back,5608604991,233,199,5608604903,212,3.1,5608604901,141,93.5,5608604899,140,23.3,5608604995,286,,5608604989,236,,5608604905,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240069,199,74,1,20,27,e3k8yw2rbmphyfu5htn4yi5jk,1,71.1,11.0,2025-03-29T23:28:01.999Z,2025-03-30T01:23:47Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608604979,285,,5608604977,56,Right,5608605017,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240129,155,61,1,20,27,6597wqy6gmpv3zjx7rp8cdj46,1,20.4,97.5,2025-03-29T23:28:02.062Z,2025-03-29T23:28:08Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608605287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240121,154,5,1,20,28,6597wqy6gmpv3zjx7rp8cdj46,0,22.0,102.0,2025-03-29T23:28:03.798Z,2025-03-30T01:41:09Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608606351,233,200,5608605243,56,Back,5608605245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240291,200,5,1,20,28,e3k8yw2rbmphyfu5htn4yi5jk,1,78.0,-2.0,2025-03-29T23:28:03.798Z,2025-03-30T01:41:09Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608606285,233,154,5608606211,56,Right,5608606213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240367,201,1,1,20,41,e3k8yw2rbmphyfu5htn4yi5jk,1,74.7,0.0,2025-03-29T23:28:16.354Z,2025-03-29T23:28:20Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608606611,212,19.7,5608606613,213,2.65,5608606607,140,58.2,5608606609,141,12.3,5608606603,107,,5608606605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240473,202,1,1,20,45,e3k8yw2rbmphyfu5htn4yi5jk,1,58.3,12.8,2025-03-29T23:28:20.074Z,2025-03-29T23:28:26Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608607145,56,Back,5608607149,141,47.9,5608607151,212,25.6,5608607153,213,1.94,5608607147,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240621,203,1,1,20,51,e3k8yw2rbmphyfu5htn4yi5jk,1,58.3,61.2,2025-03-29T23:28:26.562Z,2025-03-29T23:28:34Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608607933,141,92.7,5608607935,212,21.6,5608607931,140,60.7,5608607929,56,Left,5608607937,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240595,156,83,1,20,57,6597wqy6gmpv3zjx7rp8cdj46,0,36.0,18.3,2025-03-29T23:28:32.833Z,2025-03-29T23:28:39Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608608159,399,1h85rt7bnqep3qovatft86pgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240625,204,4,1,20,59,e3k8yw2rbmphyfu5htn4yi5jk,1,60.4,85.4,2025-03-29T23:28:34.093Z,2025-03-29T23:28:38Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608608063,233,157,5608608025,13,,5608608033,286,,5608608031,265,,5608608027,56,Left,5608608029,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240615,157,4,1,20,59,6597wqy6gmpv3zjx7rp8cdj46,0,39.6,14.6,2025-03-29T23:28:34.094Z,2025-03-30T01:29:56Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608607967,265,,5608607965,152,,5608607961,13,,5608607963,56,Back,5608608111,233,204,5608607969,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240761,205,1,1,21,8,e3k8yw2rbmphyfu5htn4yi5jk,1,59.1,90.9,2025-03-29T23:28:43.435Z,2025-03-29T23:28:44Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608608803,56,Back,5608608801,152,,5608608799,5,,5608608809,212,25.7,5608608807,141,61.8,5608608811,213,4.02,5608608805,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240793,206,1,1,21,9,e3k8yw2rbmphyfu5htn4yi5jk,1,44.2,62.6,2025-03-29T23:28:44.706Z,2025-03-29T23:28:46Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608609003,213,5.29,5608609001,212,16.6,5608608995,56,Center,5608608997,140,52.8,5608608999,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240851,207,1,1,21,11,e3k8yw2rbmphyfu5htn4yi5jk,1,52.8,42.1,2025-03-29T23:28:46.762Z,2025-03-29T23:28:50Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608609331,56,Center,5608609335,141,27.4,5608609333,140,72.6,5608609339,213,5.84,5608609337,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240863,208,4,1,21,15,e3k8yw2rbmphyfu5htn4yi5jk,1,67.8,24.0,2025-03-29T23:28:50.802Z,2025-03-29T23:28:54Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608609467,13,,5608609469,56,Center,5608609473,265,,5608609471,152,,5608609513,233,158,5608609475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793240857,158,4,1,21,15,6597wqy6gmpv3zjx7rp8cdj46,0,32.2,76.0,2025-03-29T23:28:50.803Z,2025-03-29T23:29:35Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608609415,13,,5608609417,56,Back,5608609427,285,,5608613133,55,159,5608609545,233,208,5608609423,265,,5608609419,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241227,159,17,1,21,21,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-29T23:28:56.310Z,2025-03-29T23:29:34Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608611441,392,,5608611443,13,243,5608612689,189,,5608613111,55,158,5608611439,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241633,209,1,1,22,1,e3k8yw2rbmphyfu5htn4yi5jk,1,64.4,20.4,2025-03-29T23:29:35.937Z,2025-03-29T23:29:38Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608613419,152,,5608613429,213,0.68,5608613423,140,88.2,5608613421,56,Center,5608613431,1,,5608613417,155,,5608613427,212,32.0,5608613425,141,49.9,5608613415,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241639,210,61,1,22,3,e3k8yw2rbmphyfu5htn4yi5jk,1,88.2,49.9,2025-03-29T23:29:38.342Z,2025-03-30T02:09:18Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608613461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241701,161,1,1,22,6,6597wqy6gmpv3zjx7rp8cdj46,1,10.0,84.1,2025-03-29T23:29:41.766Z,2025-03-29T23:29:42Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608613755,140,17.5,5608613753,56,Back,5608613759,212,11.4,5608613757,141,96.3,5608613761,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241813,162,1,1,22,7,6597wqy6gmpv3zjx7rp8cdj46,1,17.5,96.3,2025-03-29T23:29:42.822Z,2025-03-29T23:29:49Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608614327,56,Back,5608614333,212,14.6,5608614331,141,79.9,5608614329,140,26.5,5608614335,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241753,211,83,1,22,10,e3k8yw2rbmphyfu5htn4yi5jk,0,84.0,28.2,2025-03-29T23:29:45.890Z,2025-03-29T23:29:50Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608614441,399,8e6kj3506n4gum041dok8v1ex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241823,163,1,1,22,14,6597wqy6gmpv3zjx7rp8cdj46,1,60.6,77.2,2025-03-29T23:29:49.525Z,2025-03-29T23:29:50Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608614395,213,0.81,5608614387,56,Left,5608614389,140,70.7,5608614393,212,15.3,5608614391,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241893,164,1,1,22,17,6597wqy6gmpv3zjx7rp8cdj46,1,78.1,92.0,2025-03-29T23:29:52.917Z,2025-03-29T23:29:54Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608614727,213,3.79,5608614719,56,Left,5608614723,141,80.2,5608614725,212,13.2,5608614721,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241953,165,1,1,22,19,6597wqy6gmpv3zjx7rp8cdj46,1,68.1,80.2,2025-03-29T23:29:54.581Z,2025-03-29T23:29:58Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608615085,212,10.0,5608615079,56,Center,5608615089,213,4.49,5608615083,141,65.8,5608615081,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241963,166,61,1,22,20,6597wqy6gmpv3zjx7rp8cdj46,0,65.9,65.7,2025-03-29T23:29:55.181Z,2025-03-30T00:19:13Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608615125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242003,167,3,1,22,21,6597wqy6gmpv3zjx7rp8cdj46,0,67.5,68.8,2025-03-29T23:29:56.873Z,2025-03-30T01:23:22Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608615355,233,212,5608615303,56,Center,5608615305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241961,212,7,1,22,21,e3k8yw2rbmphyfu5htn4yi5jk,1,32.5,31.2,2025-03-29T23:29:56.874Z,2025-03-30T02:09:30Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608615117,56,Back,5608615329,233,167,5608615119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242059,214,1,1,22,25,e3k8yw2rbmphyfu5htn4yi5jk,1,30.2,28.6,2025-03-29T23:30:00.035Z,2025-03-29T23:30:06Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608615691,213,1.70,5608615685,140,29.5,5608615687,141,36.7,5608615683,56,Back,5608615689,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242073,215,1,1,22,30,e3k8yw2rbmphyfu5htn4yi5jk,1,31.1,39.5,2025-03-29T23:30:05.914Z,2025-03-29T23:30:07Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608615795,212,15.7,5608615787,56,Back,5608615797,213,0.73,5608615791,140,42.2,5608615793,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242101,216,1,1,22,32,e3k8yw2rbmphyfu5htn4yi5jk,1,42.2,54.9,2025-03-29T23:30:07.257Z,2025-03-29T23:30:09Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608615967,212,19.0,5608615969,213,4.04,5608615965,141,33.1,5608615963,140,30.9,5608615961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242147,217,1,1,22,34,e3k8yw2rbmphyfu5htn4yi5jk,1,30.9,33.1,2025-03-29T23:30:09.497Z,2025-03-29T23:30:13Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608616215,56,Back,5608616219,141,19.1,5608616223,213,5.27,5608616221,212,11.2,5608616217,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242195,218,1,1,22,37,e3k8yw2rbmphyfu5htn4yi5jk,1,36.4,17.4,2025-03-29T23:30:12.921Z,2025-03-29T23:30:16Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608616525,212,8.5,5608616523,141,26.2,5608616521,140,30.6,5608616519,56,Back,5608616527,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242241,219,1,1,22,42,e3k8yw2rbmphyfu5htn4yi5jk,1,31.5,30.9,2025-03-29T23:30:17.305Z,2025-03-29T23:30:19Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608616729,213,1.50,5608616725,141,68.5,5608616721,56,Back,5608616723,140,33.3,5608616727,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242253,220,1,1,22,43,e3k8yw2rbmphyfu5htn4yi5jk,1,33.3,68.5,2025-03-29T23:30:18.818Z,2025-03-29T23:30:20Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608616789,56,Back,5608616799,213,0.70,5608616791,140,48.4,5608616795,212,20.8,5608616793,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242295,221,1,1,22,45,e3k8yw2rbmphyfu5htn4yi5jk,1,48.4,88.3,2025-03-29T23:30:20.059Z,2025-03-29T23:30:22Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608617035,213,0.21,5608617029,140,70.3,5608617033,212,23.5,5608617031,141,95.4,5608617027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242321,222,1,1,22,47,e3k8yw2rbmphyfu5htn4yi5jk,1,65.5,92.9,2025-03-29T23:30:22.627Z,2025-03-29T23:30:24Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608617193,213,5.18,5608617191,212,9.0,5608617187,141,81.1,5608617183,140,69.4,5608617181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242337,223,1,1,22,49,e3k8yw2rbmphyfu5htn4yi5jk,1,69.4,81.1,2025-03-29T23:30:23.929Z,2025-03-29T23:30:25Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608617305,212,24.3,5608617303,141,91.8,5608617301,140,47.3,5608617341,156,,5608617307,213,2.84,5608617299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242433,224,1,1,22,53,e3k8yw2rbmphyfu5htn4yi5jk,1,45.0,85.7,2025-03-29T23:30:28.386Z,2025-03-29T23:30:32Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608617861,212,32.1,5608617863,213,4.67,5608617857,140,43.6,5608617859,141,38.6,5608617865,1,,5608617855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242503,225,1,1,22,57,e3k8yw2rbmphyfu5htn4yi5jk,1,42.3,40.0,2025-03-29T23:30:31.937Z,2025-03-29T23:30:36Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608618219,56,Back,5608618229,213,4.85,5608618225,212,17.9,5608618221,140,44.7,5608618223,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242623,226,1,1,23,1,e3k8yw2rbmphyfu5htn4yi5jk,1,44.6,21.2,2025-03-29T23:30:36.170Z,2025-03-29T23:30:43Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608618935,56,Back,5608618941,212,27.3,5608618943,213,1.76,5608618937,140,39.7,5608618939,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242671,227,1,1,23,8,e3k8yw2rbmphyfu5htn4yi5jk,0,41.9,66.6,2025-03-29T23:30:43.178Z,2025-03-29T23:30:46Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608619227,141,67.6,5608619233,1,,5608619231,213,0.02,5608619223,56,Center,5608619221,155,,5608619229,212,44.3,5608619225,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242801,169,1,1,23,15,6597wqy6gmpv3zjx7rp8cdj46,1,12.3,29.5,2025-03-29T23:30:50.310Z,2025-03-29T23:30:57Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608619999,123,,5608620007,212,22.9,5608620009,213,1.52,5608620003,140,13.4,5608620005,141,63.1,5608620001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242853,170,1,1,23,22,6597wqy6gmpv3zjx7rp8cdj46,1,22.7,62.0,2025-03-29T23:30:57.089Z,2025-03-29T23:31:00Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608620265,56,Back,5608620269,141,43.4,5608620273,213,5.11,5608620271,212,13.7,5608620267,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242873,171,1,1,23,25,6597wqy6gmpv3zjx7rp8cdj46,1,26.5,40.7,2025-03-29T23:31:00.173Z,2025-03-29T23:31:01Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608620377,56,Back,5608620385,213,4.12,5608620383,212,9.2,5608620381,141,29.4,5608620379,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242935,172,1,1,23,26,6597wqy6gmpv3zjx7rp8cdj46,1,21.6,29.4,2025-03-29T23:31:01.309Z,2025-03-29T23:31:05Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5608620719,213,5.02,5608620715,141,8.2,5608620713,140,25.9,5608620711,56,Back,5608620717,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793242959,173,1,1,23,30,6597wqy6gmpv3zjx7rp8cdj46,1,25.9,8.0,2025-03-29T23:31:05.245Z,2025-03-29T23:31:07Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5608620839,141,26.5,5608620837,140,27.4,5608620843,213,1.45,5608620841,212,12.7,5608620835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793243027,174,1,1,23,32,6597wqy6gmpv3zjx7rp8cdj46,1,27.4,26.5,2025-03-29T23:31:07.221Z,2025-03-29T23:31:11Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5608621189,212,24.8,5608621183,56,Back,5608621187,141,62.7,5608621185,140,24.2,5608621191,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793243121,175,1,1,23,35,6597wqy6gmpv3zjx7rp8cdj46,1,24.2,62.7,2025-03-29T23:31:10.916Z,2025-03-29T23:31:16Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608621655,212,20.4,5608621651,140,32.0,5608621653,141,35.2,5608621649,56,Back,5608621657,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793243273,176,1,1,23,40,6597wqy6gmpv3zjx7rp8cdj46,1,32.0,35.2,2025-03-29T23:31:15.876Z,2025-03-29T23:31:23Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608622429,1,,5608622419,56,Left,5608622425,212,71.4,5608622421,140,88.2,5608622423,141,94.4,5608622427,213,0.60,5608622417,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244065,177,1,1,23,48,6597wqy6gmpv3zjx7rp8cdj46,1,97.6,88.6,2025-03-29T23:31:23.501Z,2025-03-29T23:34:54Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,1.0,,5608626943,141,72.6,5608626941,140,89.7,5608626947,213,4.06,5608638939,210,15,5608626945,212,13.7,5608638941,154,,5608626937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244069,178,15,1,23,50,6597wqy6gmpv3zjx7rp8cdj46,1,87.4,68.9,2025-03-29T23:31:25.276Z,2025-03-30T01:32:49Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,1.0,5608638945,80,,5608638955,102,46.6,5608626971,56,Center,5608626967,22,,5608638965,147,56.1,5608638951,55,177,5608638967,230,98.6,5608638959,139,,5608628521,82,,5608638949,154,5608638957,103,19,5608638969,231,5608638947,29,5608638961,100,,5608638943,64,,5608628513,20,,53.1,5608638963,146,94.6,,,,,,,,,,
2793244281,179,16,1,23,51,6597wqy6gmpv3zjx7rp8cdj46,1,94.7,52.7,2025-03-29T23:31:26.116Z,2025-03-29T23:33:20Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5608631655,29,,5608628191,16,,5608631671,231,50,5608631669,230,98.8,5608631657,55,178,5608631661,102,46.0,5608628193,56,Center,5608629215,328,,5608631653,80,,5608628189,22,5608629217,374,2025-03-29 23:31:25.764,5608631663,103,5608629221,375,5608629211,15,,,,,,,,7.0,,,,23:50.838,,,,,,,,,
2793244201,228,1,1,24,51,e3k8yw2rbmphyfu5htn4yi5jk,1,49.7,49.9,2025-03-29T23:32:25.962Z,2025-03-29T23:36:40Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608645285,279,G,5608641709,189,,5608627725,140,38.2,5608627729,212,15.5,5608627723,56,Back,5608627731,213,3.82,5608627727,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244215,229,1,1,24,51,e3k8yw2rbmphyfu5htn4yi5jk,1,38.2,35.7,2025-03-29T23:32:26.841Z,2025-03-29T23:32:27Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608627795,56,Back,5608627801,212,12.5,5608627803,213,5.16,5608627799,141,19.1,5608627797,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244245,230,1,1,24,52,e3k8yw2rbmphyfu5htn4yi5jk,1,43.3,19.1,2025-03-29T23:32:27.705Z,2025-03-29T23:32:29Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608627935,56,Back,5608627941,212,19.0,5608627943,213,2.03,5608627937,140,35.3,5608627939,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244271,231,1,1,24,54,e3k8yw2rbmphyfu5htn4yi5jk,1,34.6,45.2,2025-03-29T23:32:29.593Z,2025-03-29T23:32:31Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608628115,141,43.7,5608628119,212,10.9,5608628121,213,3.24,5608628113,140,24.3,5608628111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244293,232,1,1,24,56,e3k8yw2rbmphyfu5htn4yi5jk,1,24.3,43.7,2025-03-29T23:32:31.641Z,2025-03-29T23:32:33Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608628253,141,65.7,5608628251,140,26.5,5608628249,56,Back,5608628257,212,15.1,5608628263,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244349,233,1,1,24,58,e3k8yw2rbmphyfu5htn4yi5jk,1,29.2,68.5,2025-03-29T23:32:33.745Z,2025-03-29T23:32:37Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608628555,140,44.8,5608628559,212,23.5,5608628553,56,Back,5608628561,213,0.80,5608628557,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244351,234,61,1,25,2,e3k8yw2rbmphyfu5htn4yi5jk,0,41.8,82.3,2025-03-29T23:32:37.649Z,2025-03-29T23:32:38Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608628565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
