id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2800395519,179,1,1,18,20,kfq8fhwnmycbtad1u0fyefx0,1,57.7,86.0,2025-04-13T02:25:04.659Z,2025-04-13T02:25:12Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5647970317,140,42.9,5647970311,5,,5647970313,152,,5647970321,212,15.7,5647970323,213,3.01,5647970319,141,89.1,5647970315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395563,180,1,1,18,28,kfq8fhwnmycbtad1u0fyefx0,1,51.7,80.0,2025-04-13T02:25:12.578Z,2025-04-13T02:25:19Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5647970539,212,34.1,5647970535,140,24.1,5647970541,213,3.70,5647970543,1,,5647970533,56,Back,5647970537,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395625,181,1,1,18,35,kfq8fhwnmycbtad1u0fyefx0,1,25.6,52.2,2025-04-13T02:25:19.363Z,2025-04-13T02:25:27Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5647970865,213,1.05,5647970857,56,Back,5647970863,212,21.1,5647970861,141,79.1,5647970859,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395651,182,1,1,18,43,kfq8fhwnmycbtad1u0fyefx0,0,41.7,74.2,2025-04-13T02:25:27.628Z,2025-04-13T02:25:31Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5647970995,140,89.2,5647971005,213,6.21,5647971009,1,,5647970993,56,Center,5647970991,155,,5647970997,141,68.8,5647971001,212,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395739,157,1,1,18,55,ak0rmms5xl49w57i2rvid1tk9,1,14.7,39.7,2025-04-13T02:25:39.189Z,2025-04-13T02:25:42Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5647971431,212,23.8,5647971427,140,19.7,5647971429,141,73.8,5647971433,213,1.35,5647971425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395749,158,1,1,18,58,ak0rmms5xl49w57i2rvid1tk9,1,22.0,72.3,2025-04-13T02:25:42.573Z,2025-04-13T02:25:45Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5647971475,140,26.6,5647971481,213,1.28,5647971473,56,Back,5647971477,141,96.2,5647971479,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395797,159,1,1,19,1,ak0rmms5xl49w57i2rvid1tk9,1,27.3,94.8,2025-04-13T02:25:45.197Z,2025-04-13T02:25:53Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5647971743,56,Back,5647971747,141,81.5,5647971745,140,11.1,5647971751,213,3.63,5647971749,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395837,160,1,1,19,9,ak0rmms5xl49w57i2rvid1tk9,1,23.3,77.0,2025-04-13T02:25:52.973Z,2025-04-13T02:25:58Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5647971955,140,39.3,5647971957,141,57.8,5647971959,212,21.3,5647971961,213,5.62,5647971953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395849,161,1,1,19,14,ak0rmms5xl49w57i2rvid1tk9,1,32.7,63.3,2025-04-13T02:25:58.220Z,2025-04-13T02:25:59Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5647972031,141,92.4,5647972029,140,34.7,5647972033,212,19.9,5647972035,213,1.47,5647972027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395861,162,1,1,19,15,ak0rmms5xl49w57i2rvid1tk9,1,34.7,92.4,2025-04-13T02:25:59.204Z,2025-04-13T02:26:00Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5647972119,141,73.3,5647972117,140,31.1,5647972123,213,4.43,5647972115,56,Back,5647972121,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395871,163,1,1,19,16,ak0rmms5xl49w57i2rvid1tk9,1,31.1,73.3,2025-04-13T02:26:00.036Z,2025-04-13T02:26:02Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5647972165,212,12.1,5647972167,213,3.35,5647972161,140,19.8,5647972159,56,Back,5647972163,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395927,164,1,1,19,18,ak0rmms5xl49w57i2rvid1tk9,1,15.4,70.8,2025-04-13T02:26:01.900Z,2025-04-13T02:26:07Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5647972407,141,45.1,5647972411,213,4.27,5647972403,56,Back,5647972405,140,7.6,5647972409,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395953,165,1,1,19,23,ak0rmms5xl49w57i2rvid1tk9,0,10.4,38.9,2025-04-13T02:26:07.533Z,2025-04-13T02:26:11Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5647972523,155,,5647972531,212,55.1,5647972533,213,5.86,5647972529,141,5.6,5647972527,140,58.2,5647972525,56,Right,5647972535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395963,183,44,1,19,27,kfq8fhwnmycbtad1u0fyefx0,1,47.7,87.6,2025-04-13T02:26:10.964Z,2025-04-13T04:20:01Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5647972647,233,166,5647972651,285,,5647972627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395955,166,44,1,19,27,ak0rmms5xl49w57i2rvid1tk9,0,52.3,12.4,2025-04-13T02:26:10.965Z,2025-04-13T04:20:01Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5648173257,286,,5647972553,56,Right,5647972665,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800395983,184,1,1,19,28,kfq8fhwnmycbtad1u0fyefx0,1,59.4,75.6,2025-04-13T02:26:11.912Z,2025-04-13T04:25:27Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5647972721,213,0.68,5647972711,3,,5647972717,141,86.8,5647972713,56,Left,5647972715,140,68.4,5647972719,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396003,186,1,1,19,33,kfq8fhwnmycbtad1u0fyefx0,1,59.2,87.2,2025-04-13T02:26:17.512Z,2025-04-13T02:27:07Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5647972801,141,87.7,5647972797,56,Back,5647972803,212,26.1,5647972799,140,34.3,5647972805,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396017,187,1,1,19,35,kfq8fhwnmycbtad1u0fyefx0,1,34.3,87.7,2025-04-13T02:26:19.009Z,2025-04-13T02:26:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5647972867,140,6.1,5647972875,1,,5647972869,141,54.6,5647972871,212,37.2,5647972865,56,Back,5647972873,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396059,188,1,1,19,37,kfq8fhwnmycbtad1u0fyefx0,1,6.1,54.6,2025-04-13T02:26:20.863Z,2025-04-13T02:30:59Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5647973039,212,42.0,5647973041,213,5.42,5647973035,140,32.1,5647973043,1,,5647973033,56,Back,5647973037,141,7.6,5647973031,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397933,204,61,1,19,41,kfq8fhwnmycbtad1u0fyefx0,0,27.7,22.1,2025-04-13T02:26:24.844Z,2025-04-13T02:30:50Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5647982259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397375,188,43,1,19,43,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-13T02:26:27.123Z,2025-04-13T02:32:38Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5647986477,144,3,5647979367,56,Left,5647979369,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398919,218,83,1,19,44,kfq8fhwnmycbtad1u0fyefx0,0,32.1,12.8,2025-04-13T02:26:28.507Z,2025-04-13T02:33:15Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5647987839,399,rtca480n5ehey5ffvt8nudck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396151,168,1,1,19,48,ak0rmms5xl49w57i2rvid1tk9,1,77.1,56.0,2025-04-13T02:26:31.692Z,2025-04-13T02:26:50Z,rtca480n5ehey5ffvt8nudck,H. Endeley,1.0,,5647973821,210,13,5647973431,56,Center,5647973437,212,12.9,5647973433,140,73.8,5647973435,141,37.7,5647973439,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396153,169,13,1,19,51,ak0rmms5xl49w57i2rvid1tk9,1,75.5,35.5,2025-04-13T02:26:35.589Z,2025-04-13T02:26:51Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647973833,102,61.5,5647973837,215,,5647973827,29,,5647973451,56,Center,5647973449,18,,5647973829,55,168,5647973447,22,,5647973825,73,,5647973585,20,,5647973839,230,98.8,5647973835,103,5647973841,231,,,,,,,,,,,,,,,,,,,,,6.9,49.3,,,
2800396177,170,5,1,19,54,ak0rmms5xl49w57i2rvid1tk9,0,101.4,59.0,2025-04-13T02:26:37.714Z,2025-04-13T05:16:10Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647973545,56,Center,5647974395,233,189,5647973547,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396355,189,5,1,19,54,kfq8fhwnmycbtad1u0fyefx0,1,-1.4,41.0,2025-04-13T02:26:37.714Z,2025-04-13T05:16:10Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5647974375,233,170,5647974357,346,,5647974355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396427,190,1,1,20,26,kfq8fhwnmycbtad1u0fyefx0,1,4.7,49.0,2025-04-13T02:27:09.900Z,2025-04-13T02:27:12Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5647974769,140,5.9,5647974771,141,32.5,5647974773,212,11.3,5647974765,124,,5647974767,56,Back,5647974775,213,4.82,5647974779,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396437,191,1,1,20,28,kfq8fhwnmycbtad1u0fyefx0,0,5.9,32.5,2025-04-13T02:27:12.228Z,2025-04-13T02:27:14Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5647974861,1,,5647974843,155,,5647974847,140,34.2,5647974853,212,32.2,5647974845,56,Back,5647974851,141,14.1,5647974857,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396461,171,3,1,20,31,ak0rmms5xl49w57i2rvid1tk9,1,67.2,85.1,2025-04-13T02:27:14.772Z,2025-04-13T04:10:44Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5647974979,233,192,5647974931,286,,5647974929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396455,192,45,1,20,31,kfq8fhwnmycbtad1u0fyefx0,0,32.8,14.9,2025-04-13T02:27:14.772Z,2025-04-13T04:10:44Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5647974919,56,Back,5647974923,285,,5647975021,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396487,173,1,1,20,33,ak0rmms5xl49w57i2rvid1tk9,1,70.4,88.1,2025-04-13T02:27:16.796Z,2025-04-13T02:27:18Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5647975093,212,13.8,5647975091,141,69.4,5647975089,140,75.6,5647975095,213,5.12,5647975087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396499,174,1,1,20,34,ak0rmms5xl49w57i2rvid1tk9,0,77.5,65.7,2025-04-13T02:27:18.332Z,2025-04-13T02:27:19Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5647975125,141,66.3,5647975129,213,0.06,5647975127,212,6.5,5647975121,56,Center,5647975123,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396509,193,61,1,20,36,kfq8fhwnmycbtad1u0fyefx0,1,14.1,34.5,2025-04-13T02:27:20.439Z,2025-04-13T02:27:20Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5647975171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396513,175,61,1,20,37,ak0rmms5xl49w57i2rvid1tk9,0,73.0,54.6,2025-04-13T02:27:21.324Z,2025-04-13T02:27:21Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5647975191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396587,195,1,1,20,39,kfq8fhwnmycbtad1u0fyefx0,0,23.1,51.9,2025-04-13T02:27:23.295Z,2025-04-13T02:27:26Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5647975551,213,0.70,5647975545,140,42.0,5647975549,212,26.0,5647975547,141,76.7,5647975543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396631,177,1,1,20,44,ak0rmms5xl49w57i2rvid1tk9,1,53.1,5.2,2025-04-13T02:27:28.124Z,2025-04-13T02:28:29Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5647975771,141,4.9,5647975779,213,6.27,5647975775,212,11.8,5647975769,140,64.3,5647975767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396655,178,1,1,20,47,ak0rmms5xl49w57i2rvid1tk9,1,67.0,14.0,2025-04-13T02:27:30.724Z,2025-04-13T02:27:32Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5647975887,212,14.4,5647975881,56,Right,5647975883,140,53.4,5647975885,141,11.0,5647975889,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396673,179,1,1,20,49,ak0rmms5xl49w57i2rvid1tk9,1,53.0,13.1,2025-04-13T02:27:32.709Z,2025-04-13T02:27:35Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5647975969,56,Right,5647975971,140,68.5,5647975977,213,0.12,5647975973,141,16.1,5647975975,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396687,180,1,1,20,52,ak0rmms5xl49w57i2rvid1tk9,1,66.6,19.8,2025-04-13T02:27:36.148Z,2025-04-13T02:27:37Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5647976065,141,13.5,5647976069,213,3.53,5647976067,212,11.2,5647976061,56,Right,5647976063,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396697,181,1,1,20,53,ak0rmms5xl49w57i2rvid1tk9,1,54.7,15.9,2025-04-13T02:27:37.356Z,2025-04-13T02:27:39Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5647976113,212,22.6,5647976107,56,Back,5647976111,141,47.6,5647976109,140,48.3,5647976115,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396729,182,1,1,20,55,ak0rmms5xl49w57i2rvid1tk9,1,48.3,47.6,2025-04-13T02:27:39.044Z,2025-04-13T02:27:45Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5647976285,212,16.3,5647976279,56,Center,5647976283,141,68.7,5647976287,213,1.07,5647976281,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396761,183,1,1,21,2,ak0rmms5xl49w57i2rvid1tk9,1,65.3,70.8,2025-04-13T02:27:45.891Z,2025-04-13T02:27:48Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647976405,141,52.2,5647976409,213,4.04,5647976407,212,16.2,5647976401,56,Center,5647976403,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396825,184,1,1,21,4,ak0rmms5xl49w57i2rvid1tk9,1,55.7,52.8,2025-04-13T02:27:48.180Z,2025-04-13T02:27:55Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5647976713,141,17.6,5647976711,140,58.5,5647976709,56,Right,5647976719,213,4.83,5647976715,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396831,185,50,1,21,12,ak0rmms5xl49w57i2rvid1tk9,1,67.6,21.4,2025-04-13T02:27:55.748Z,2025-04-13T04:10:34Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5647976747,286,,5647976745,56,Center,5647976813,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396833,196,7,1,21,12,kfq8fhwnmycbtad1u0fyefx0,1,32.4,78.6,2025-04-13T02:27:55.749Z,2025-04-13T04:10:34Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5647976775,56,Back,5647976805,233,185,5647976777,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396843,197,1,1,21,13,kfq8fhwnmycbtad1u0fyefx0,1,39.4,58.2,2025-04-13T02:27:56.991Z,2025-04-13T02:27:59Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5647976845,212,4.1,5647976847,213,3.92,5647976841,140,36.6,5647976843,141,53.9,5647976839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800411903,355,61,1,21,14,kfq8fhwnmycbtad1u0fyefx0,1,38.0,76.1,2025-04-13T02:27:57.670Z,2025-04-13T03:05:58Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5648057527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396863,199,1,1,21,15,kfq8fhwnmycbtad1u0fyefx0,1,36.6,52.1,2025-04-13T02:27:59.329Z,2025-04-13T03:06:26Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5647976949,141,72.8,5647976947,140,30.8,5647976945,56,Back,5647976953,213,1.98,5647976951,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396865,200,1,1,21,18,kfq8fhwnmycbtad1u0fyefx0,0,35.8,41.1,2025-04-13T02:28:01.746Z,2025-04-13T03:06:21Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5647976965,56,Back,5648057893,212,0.8,5648057891,141,39.9,5648057947,236,,5648057889,140,35.9,5648057953,286,,5648057949,233,186,5648057895,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396907,186,74,1,21,18,ak0rmms5xl49w57i2rvid1tk9,1,61.4,58.8,2025-04-13T02:28:01.747Z,2025-04-13T03:06:22Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647977261,285,,5647977191,56,Center,5648057983,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396915,187,4,1,21,25,ak0rmms5xl49w57i2rvid1tk9,1,80.7,52.7,2025-04-13T02:28:08.924Z,2025-04-13T04:10:16Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647977305,286,,5647977461,233,201,5647977297,13,,5647977299,294,,5647977303,152,,5647977301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800396931,201,4,1,21,25,kfq8fhwnmycbtad1u0fyefx0,0,19.3,47.3,2025-04-13T02:28:08.925Z,2025-04-13T04:10:16Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5647977431,294,,5647977437,285,,5647977429,13,,5647977433,56,Back,5647977465,233,187,5647977435,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397649,189,15,1,23,1,ak0rmms5xl49w57i2rvid1tk9,1,80.7,56.4,2025-04-13T02:29:45.282Z,2025-04-13T02:30:33Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647980863,82,,5647981325,147,54.2,5647981329,231,50.7,5647980687,18,,5647982189,233,202,5647981317,102,50.3,5647981321,458,,5647980859,20,,5647981319,103,19,5647981315,78,,5647980685,26,5647981327,230,5647980689,56,5647981323,146,,,,,,,,,,,,,,,,87.9,,99.1,Center,,
2800397673,202,10,1,23,1,kfq8fhwnmycbtad1u0fyefx0,1,12.1,45.8,2025-04-13T02:29:45.382Z,2025-04-13T05:34:22Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5647980799,94,,5647980825,239,,5647982227,233,189,5647980801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397653,190,6,1,23,5,ak0rmms5xl49w57i2rvid1tk9,1,92.3,62.6,2025-04-13T02:29:48.915Z,2025-04-13T04:10:27Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647985357,233,203,5647980717,56,Center,5647980719,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397693,203,6,1,23,5,kfq8fhwnmycbtad1u0fyefx0,0,7.7,37.4,2025-04-13T02:29:48.915Z,2025-04-13T04:10:28Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5647985373,233,190,5647980935,73,,5647980933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398177,191,1,1,24,30,ak0rmms5xl49w57i2rvid1tk9,0,99.5,99.5,2025-04-13T02:31:14.579Z,2025-04-13T02:31:16Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5647983485,141,55.5,5647983489,213,4.56,5647983473,2,,5647983477,155,,5647983475,6,,5647983487,212,30.3,5647983481,56,Center,5647983479,223,,5647983483,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398187,205,12,1,24,34,kfq8fhwnmycbtad1u0fyefx0,1,4.4,49.3,2025-04-13T02:31:18.139Z,2025-04-13T04:22:41Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5647983543,15,,5647983525,141,15.3,5647983523,140,8.8,5647983529,213,4.91,5647983521,56,Back,5647983527,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398201,192,1,1,24,35,ak0rmms5xl49w57i2rvid1tk9,0,90.4,84.8,2025-04-13T02:31:19.530Z,2025-04-13T02:31:20Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5647983639,2,,5647983641,155,,5647983647,140,89.0,5647983643,56,Center,5647983655,213,4.64,5647983651,141,55.7,5647983653,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398223,206,12,1,24,39,kfq8fhwnmycbtad1u0fyefx0,1,9.5,40.4,2025-04-13T02:31:23.405Z,2025-04-13T04:24:03Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5647983781,213,5.61,5647983773,56,Back,5647983779,212,29.5,5647983777,141,13.2,5647983775,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398219,193,1,1,24,42,ak0rmms5xl49w57i2rvid1tk9,1,67.2,92.6,2025-04-13T02:31:26.138Z,2025-04-13T02:31:27Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5647983749,140,58.3,5647983753,212,22.0,5647983751,141,63.3,5647983755,213,4.27,5647983747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398229,194,1,1,24,43,ak0rmms5xl49w57i2rvid1tk9,1,58.3,63.3,2025-04-13T02:31:27.530Z,2025-04-13T02:31:29Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5647983835,141,27.0,5647983839,213,4.81,5647983837,212,24.8,5647983831,56,Center,5647983833,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398281,195,1,1,24,45,ak0rmms5xl49w57i2rvid1tk9,1,60.5,26.8,2025-04-13T02:31:28.978Z,2025-04-13T02:31:38Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5647984093,140,69.9,5647984099,212,20.0,5647984097,141,1.3,5647984091,56,Right,5647984103,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398283,196,61,1,24,54,ak0rmms5xl49w57i2rvid1tk9,0,95.7,27.3,2025-04-13T02:31:38.003Z,2025-04-13T02:31:38Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5647984117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398291,207,1,1,24,54,kfq8fhwnmycbtad1u0fyefx0,1,11.8,73.9,2025-04-13T02:31:38.243Z,2025-04-13T04:24:06Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5647984155,213,4.95,5647984147,56,Back,5647984149,140,13.0,5647984153,212,5.5,5647984151,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
