id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value
2818590607,152,7,1,14,44,5qfq6cwtrgzd2szijivns7rjl,1,10.9,11.6,2025-05-24T23:22:04.612Z,2025-05-25T02:02:52Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748441109,233,152,5748441077,56,Back,5748441079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590643,154,61,1,14,49,5qfq6cwtrgzd2szijivns7rjl,0,6.6,12.3,2025-05-24T23:22:10.134Z,2025-05-24T23:22:10Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748441233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590657,154,1,1,14,50,ck22dnk93ng8ax7wonlff7yms,1,87.1,92.9,2025-05-24T23:22:11.154Z,2025-05-24T23:22:14Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748441309,141,66.7,5748441311,212,17.8,5748441307,140,87.8,5748441305,56,Center,5748441313,213,4.75,5748441301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590697,155,1,1,14,54,ck22dnk93ng8ax7wonlff7yms,1,88.3,68.4,2025-05-24T23:22:14.515Z,2025-05-24T23:22:16Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5748441557,212,6.4,5748441551,56,Center,5748441555,141,77.5,5748441559,213,1.32,5748441553,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590705,156,1,1,14,55,ck22dnk93ng8ax7wonlff7yms,0,89.9,79.0,2025-05-24T23:22:15.843Z,2025-05-24T23:22:16Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748441605,213,3.32,5748441601,141,76.4,5748441597,56,Center,5748441603,212,9.9,5748441599,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590751,156,1,1,14,56,5qfq6cwtrgzd2szijivns7rjl,1,16.8,33.9,2025-05-24T23:22:17.260Z,2025-05-24T23:22:19Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748441827,213,4.12,5748441821,140,13.4,5748441825,212,6.4,5748441819,56,Back,5748441823,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590777,157,1,1,14,58,5qfq6cwtrgzd2szijivns7rjl,1,12.2,21.9,2025-05-24T23:22:19.141Z,2025-05-24T23:22:20Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748441969,212,8.9,5748441967,141,23.0,5748441965,140,20.6,5748441971,213,0.08,5748441963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590783,158,61,1,15,0,5qfq6cwtrgzd2szijivns7rjl,1,20.6,23.0,2025-05-24T23:22:20.580Z,2025-05-24T23:22:33Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5748441993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590819,157,45,1,15,3,ck22dnk93ng8ax7wonlff7yms,0,63.8,80.6,2025-05-24T23:22:24.203Z,2025-05-24T23:22:34Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748442593,233,159,5748442193,285,,5748442191,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590867,159,3,1,15,3,5qfq6cwtrgzd2szijivns7rjl,1,36.2,19.4,2025-05-24T23:22:24.203Z,2025-05-24T23:22:32Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748442545,233,157,5748442391,286,,5748442389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590877,160,3,1,15,6,5qfq6cwtrgzd2szijivns7rjl,0,58.4,9.4,2025-05-24T23:22:27.053Z,2025-05-25T02:02:53Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748442605,233,158,5748442447,56,Right,5748442449,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590873,158,7,1,15,6,ck22dnk93ng8ax7wonlff7yms,1,41.6,90.6,2025-05-24T23:22:27.054Z,2025-05-25T02:02:52Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748442555,233,160,5748442431,56,Back,5748442433,285,,5748442429,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590887,159,5,1,15,7,ck22dnk93ng8ax7wonlff7yms,0,38.3,101.2,2025-05-24T23:22:28.141Z,2025-05-25T01:33:10Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748442521,347,,5748442519,56,Back,5748443067,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818590957,161,5,1,15,7,5qfq6cwtrgzd2szijivns7rjl,1,61.7,-1.2,2025-05-24T23:22:28.141Z,2025-05-25T01:33:10Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748442931,347,,5748442929,56,Right,5748443029,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591203,162,1,1,15,32,5qfq6cwtrgzd2szijivns7rjl,1,56.9,0.0,2025-05-24T23:22:52.796Z,2025-05-24T23:22:55Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748444287,213,2.11,5748444277,107,,5748444279,56,Right,5748444283,141,13.1,5748444285,212,11.5,5748444281,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591213,163,1,1,15,34,5qfq6cwtrgzd2szijivns7rjl,1,51.3,13.1,2025-05-24T23:22:54.916Z,2025-05-24T23:22:55Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748444333,140,56.2,5748444339,213,6.01,5748444331,56,Right,5748444335,141,11.0,5748444337,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591231,164,1,1,15,35,5qfq6cwtrgzd2szijivns7rjl,1,56.2,11.0,2025-05-24T23:22:55.709Z,2025-05-24T23:22:56Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748444411,212,7.2,5748444409,141,21.5,5748444413,213,1.63,5748444405,56,Center,5748444407,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591259,165,1,1,15,36,5qfq6cwtrgzd2szijivns7rjl,1,55.8,21.5,2025-05-24T23:22:56.532Z,2025-05-24T23:22:58Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5748444571,212,3.8,5748444569,141,15.9,5748444573,213,4.63,5748444565,56,Right,5748444567,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591277,166,1,1,15,37,5qfq6cwtrgzd2szijivns7rjl,1,52.7,10.3,2025-05-24T23:22:58.372Z,2025-05-24T23:23:00Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748444667,213,1.98,5748444659,56,Back,5748444663,141,34.2,5748444665,212,17.7,5748444661,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591263,160,83,1,15,38,ck22dnk93ng8ax7wonlff7yms,0,39.1,88.4,2025-05-24T23:22:58.787Z,2025-05-24T23:23:01Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748444733,399,5s5sc7zxuw8cr7vyzeofb8hnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591287,167,1,1,15,40,5qfq6cwtrgzd2szijivns7rjl,1,46.5,32.5,2025-05-24T23:23:00.396Z,2025-05-24T23:23:03Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5748444687,141,60.3,5748444685,140,27.8,5748444691,213,2.38,5748444689,212,27.3,5748444683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591333,168,1,1,15,42,5qfq6cwtrgzd2szijivns7rjl,1,28.4,62.1,2025-05-24T23:23:03.324Z,2025-05-24T23:23:06Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748444943,141,74.1,5748444945,212,25.5,5748444941,140,51.4,5748444939,56,Center,5748444947,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591369,169,1,1,15,45,5qfq6cwtrgzd2szijivns7rjl,1,54.5,78.7,2025-05-24T23:23:05.892Z,2025-05-24T23:23:09Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748445125,56,Center,5748445133,213,5.78,5748445127,140,60.1,5748445131,212,6.7,5748445129,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591411,170,1,1,15,48,5qfq6cwtrgzd2szijivns7rjl,1,61.4,79.6,2025-05-24T23:23:09.133Z,2025-05-24T23:23:12Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748445361,212,5.2,5748445355,56,Left,5748445357,140,64.7,5748445363,213,0.84,5748445359,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591415,171,50,1,15,51,5qfq6cwtrgzd2szijivns7rjl,1,66.3,86.2,2025-05-24T23:23:11.392Z,2025-05-25T02:02:54Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748445443,233,161,5748445387,56,Left,5748445389,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591397,161,7,1,15,51,ck22dnk93ng8ax7wonlff7yms,0,33.7,13.8,2025-05-24T23:23:11.393Z,2025-05-25T02:02:53Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748445417,233,171,5748445309,56,Back,5748445311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591463,172,1,1,15,53,5qfq6cwtrgzd2szijivns7rjl,1,58.5,83.6,2025-05-24T23:23:13.841Z,2025-05-24T23:23:16Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748445639,213,3.73,5748445633,140,52.6,5748445637,212,7.5,5748445635,141,77.5,5748445631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591499,173,1,1,15,55,5qfq6cwtrgzd2szijivns7rjl,1,54.7,75.4,2025-05-24T23:23:16.197Z,2025-05-24T23:23:19Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748445805,56,Back,5748445813,213,4.00,5748445807,140,45.3,5748445811,212,15.0,5748445809,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591545,174,1,1,15,58,5qfq6cwtrgzd2szijivns7rjl,1,47.4,57.6,2025-05-24T23:23:18.860Z,2025-05-24T23:23:21Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748446021,56,Center,5748446033,213,5.09,5748446023,140,56.1,5748446029,212,24.9,5748446027,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591623,175,1,1,16,1,5qfq6cwtrgzd2szijivns7rjl,1,55.5,22.4,2025-05-24T23:23:21.740Z,2025-05-24T23:23:26Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748446417,212,16.1,5748446411,56,Right,5748446415,141,16.1,5748446419,213,6.01,5748446413,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591657,176,1,1,16,6,5qfq6cwtrgzd2szijivns7rjl,1,64.6,13.8,2025-05-24T23:23:26.380Z,2025-05-24T23:23:29Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748446607,141,42.5,5748446605,140,45.0,5748446609,212,28.4,5748446611,213,2.38,5748446603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591683,177,1,1,16,8,5qfq6cwtrgzd2szijivns7rjl,1,44.2,44.5,2025-05-24T23:23:29.268Z,2025-05-24T23:23:31Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748446751,140,53.3,5748446755,141,76.9,5748446761,213,1.16,5748446757,212,24.0,5748446749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591701,178,1,1,16,11,5qfq6cwtrgzd2szijivns7rjl,1,53.3,76.9,2025-05-24T23:23:31.762Z,2025-05-24T23:23:33Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748446879,212,10.2,5748446881,213,4.30,5748446873,56,Back,5748446877,141,63.1,5748446875,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591725,179,1,1,16,12,5qfq6cwtrgzd2szijivns7rjl,1,49.4,63.1,2025-05-24T23:23:33.140Z,2025-05-24T23:23:35Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5748446979,141,82.9,5748446983,212,13.5,5748446977,140,49.0,5748446987,213,1.60,5748446975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591763,180,1,1,16,14,5qfq6cwtrgzd2szijivns7rjl,1,53.6,80.8,2025-05-24T23:23:34.940Z,2025-05-24T23:23:38Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748447171,56,Left,5748447175,141,82.3,5748447173,140,60.9,5748447179,213,0.13,5748447177,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591799,181,1,1,16,17,5qfq6cwtrgzd2szijivns7rjl,1,64.0,83.0,2025-05-24T23:23:37.836Z,2025-05-24T23:23:41Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748447411,141,76.6,5748447415,213,5.37,5748447413,212,5.5,5748447409,140,67.2,5748447407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591809,182,1,1,16,20,5qfq6cwtrgzd2szijivns7rjl,0,69.5,69.6,2025-05-24T23:23:40.949Z,2025-05-24T23:23:43Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748447443,140,72.0,5748447449,213,0.75,5748447565,286,,5748447561,233,162,5748447559,236,,5748447445,141,73.2,5748447441,56,Center,5748447447,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591823,162,74,1,16,20,ck22dnk93ng8ax7wonlff7yms,1,24.7,32.2,2025-05-24T23:23:40.950Z,2025-05-25T02:03:23Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748447531,285,,5748447595,233,182,5748447529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591929,163,12,1,16,23,ck22dnk93ng8ax7wonlff7yms,1,13.1,30.3,2025-05-24T23:23:44.322Z,2025-05-24T23:23:49Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748448163,141,52.8,5748448165,212,20.7,5748448161,140,26.4,5748448167,213,0.83,5748448159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591897,183,1,1,16,25,5qfq6cwtrgzd2szijivns7rjl,1,72.6,44.8,2025-05-24T23:23:45.804Z,2025-05-24T23:24:07Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,1.0,,5748447963,213,6.03,5748449309,154,,5748447959,141,41.6,5748447955,56,Center,5748447961,212,8.7,5748447957,140,80.6,5748449307,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591903,184,15,1,16,26,5qfq6cwtrgzd2szijivns7rjl,1,87.1,44.2,2025-05-24T23:23:46.988Z,2025-05-25T01:32:59Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5748448005,22,,5748449345,231,49.3,5748449351,233,164,5748449069,17,,5748449329,154,,5748449337,103,19,5748449335,102,49.8,5748449327,29,,5748449341,147,45.3,5748449339,146,89.7,5748449325,78,5748449343,230,5748449073,82,5748448009,56,Center,,,5748449331,55,183,5748449067,20,,,,,,99.0,
2818591933,164,10,1,16,26,ck22dnk93ng8ax7wonlff7yms,1,12.1,52.5,2025-05-24T23:23:47.088Z,2025-05-24T23:24:08Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748448185,56,Back,5748448183,94,,5748449383,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591951,165,12,1,16,30,ck22dnk93ng8ax7wonlff7yms,1,7.5,44.5,2025-05-24T23:23:50.722Z,2025-05-25T00:07:16Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748448257,212,9.7,5748448259,213,0.66,5748448255,141,53.3,5748448251,56,Back,5748448253,140,14.8,5748448323,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591981,166,4,1,16,32,ck22dnk93ng8ax7wonlff7yms,1,15.0,51.0,2025-05-24T23:23:52.914Z,2025-05-25T02:02:29Z,,,,,5748448519,285,,5748448517,152,,5748448515,56,Back,5748448823,233,185,5748448513,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818591993,185,4,1,16,32,5qfq6cwtrgzd2szijivns7rjl,0,85.0,49.0,2025-05-24T23:23:52.915Z,2025-05-25T02:02:29Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5748448753,286,,5748448749,56,Center,5748448751,152,,5748448853,233,166,5748448747,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592285,167,1,1,16,59,ck22dnk93ng8ax7wonlff7yms,1,14.1,54.0,2025-05-24T23:24:19.626Z,2025-05-24T23:24:23Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5748450143,5,,5748450149,140,28.1,5748450159,213,5.26,5748450155,212,28.2,5748450151,141,18.6,5748450145,152,,5748450147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592293,168,1,1,17,3,ck22dnk93ng8ax7wonlff7yms,0,29.6,14.4,2025-05-24T23:24:23.714Z,2025-05-25T00:07:56Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748450231,212,39.7,5748450235,1,,5748450209,141,11.0,5748450203,155,,5748450207,140,67.3,5748450233,213,6.22,5748450205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592353,186,1,1,17,5,5qfq6cwtrgzd2szijivns7rjl,1,23.1,79.1,2025-05-24T23:24:25.989Z,2025-05-24T23:27:09Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748450499,141,78.8,5748450503,213,6.24,5748450493,3,,5748450501,212,4.5,5748450497,140,27.4,5748450495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592377,188,1,1,17,10,5qfq6cwtrgzd2szijivns7rjl,1,27.5,78.8,2025-05-24T23:24:30.476Z,2025-05-24T23:27:12Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748450597,56,Back,5748450603,212,8.3,5748450599,140,20.8,5748450601,141,85.3,5748450605,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592381,189,1,1,17,10,5qfq6cwtrgzd2szijivns7rjl,1,20.8,85.3,2025-05-24T23:24:31.276Z,2025-05-24T23:59:39Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748450633,141,84.5,5748450635,212,9.4,5748450631,140,29.7,5748450637,213,6.23,5748450629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592399,190,1,1,17,11,5qfq6cwtrgzd2szijivns7rjl,1,29.8,84.7,2025-05-24T23:24:31.924Z,2025-05-24T23:24:33Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5748450709,141,76.9,5748450711,212,5.3,5748450707,140,29.5,5748450705,56,Back,5748450713,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592429,191,1,1,17,13,5qfq6cwtrgzd2szijivns7rjl,1,29.3,79.9,2025-05-24T23:24:33.412Z,2025-05-25T00:00:32Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748450867,213,2.58,5748450859,56,Back,5748450863,141,90.8,5748450865,212,13.9,5748450861,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592445,192,1,1,17,15,5qfq6cwtrgzd2szijivns7rjl,1,22.6,89.0,2025-05-24T23:24:36.157Z,2025-05-24T23:24:38Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748450967,213,4.82,5748450959,56,Back,5748450963,141,61.4,5748450965,212,18.9,5748450961,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592481,193,1,1,17,17,5qfq6cwtrgzd2szijivns7rjl,1,24.5,61.4,2025-05-24T23:24:38.020Z,2025-05-24T23:24:40Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748451119,212,26.3,5748451121,213,4.73,5748451113,56,Back,5748451117,141,22.7,5748451115,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592565,194,1,1,17,20,5qfq6cwtrgzd2szijivns7rjl,1,24.9,22.7,2025-05-24T23:24:40.636Z,2025-05-24T23:24:48Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5748451571,140,34.0,5748451575,212,15.7,5748451573,141,4.4,5748451577,213,5.37,5748451569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592591,195,1,1,17,27,5qfq6cwtrgzd2szijivns7rjl,1,27.5,7.3,2025-05-24T23:24:48.092Z,2025-05-24T23:24:50Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5748451717,213,1.76,5748451709,56,Back,5748451713,141,35.5,5748451711,140,24.0,5748451715,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592673,196,1,1,17,32,5qfq6cwtrgzd2szijivns7rjl,1,23.0,48.5,2025-05-24T23:24:52.900Z,2025-05-24T23:24:57Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5748452159,212,20.8,5748452153,56,Back,5748452157,141,74.7,5748452161,213,1.03,5748452155,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592691,197,1,1,17,36,5qfq6cwtrgzd2szijivns7rjl,0,26.4,79.4,2025-05-24T23:24:57.253Z,2025-05-24T23:24:59Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5748452283,212,58.7,5748452277,56,Left,5748452275,155,,5748452281,141,80.5,5748452285,213,0.01,5748452279,140,82.3,5748452287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592757,170,1,1,17,44,ck22dnk93ng8ax7wonlff7yms,1,10.8,32.7,2025-05-24T23:25:04.753Z,2025-05-24T23:25:07Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5748452635,140,14.3,5748452637,141,28.2,5748452643,212,4.8,5748452633,56,Back,5748452647,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592851,171,1,1,17,46,ck22dnk93ng8ax7wonlff7yms,1,14.7,27.7,2025-05-24T23:25:07.353Z,2025-05-24T23:25:16Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5748453135,212,15.3,5748453131,140,25.2,5748453133,141,12.0,5748453129,56,Back,5748453137,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592891,172,1,1,17,56,ck22dnk93ng8ax7wonlff7yms,1,29.1,23.1,2025-05-24T23:25:16.536Z,2025-05-24T23:25:21Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5748453383,141,73.6,5748453379,56,Back,5748453385,212,34.4,5748453381,140,29.9,5748453389,1,,5748453387,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592925,173,1,1,18,1,ck22dnk93ng8ax7wonlff7yms,1,35.0,78.4,2025-05-24T23:25:21.512Z,2025-05-24T23:25:23Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5748453587,213,0.19,5748453579,56,Left,5748453583,141,85.1,5748453585,212,24.6,5748453581,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818592999,174,1,1,18,3,ck22dnk93ng8ax7wonlff7yms,1,60.2,82.0,2025-05-24T23:25:23.616Z,2025-05-24T23:25:30Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5748453967,56,Left,5748453979,1,,5748453973,212,36.9,5748453965,155,,5748453969,140,95.0,5748453975,213,0.13,5748453971,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818593033,175,1,1,18,9,ck22dnk93ng8ax7wonlff7yms,1,89.8,89.3,2025-05-24T23:25:30.312Z,2025-05-24T23:25:34Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5748454143,56,Center,5748454137,155,,5748454163,1,,5748454135,2,,5748454159,213,4.66,5748454151,141,38.0,5748454155,212,34.9,5748454147,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818593039,176,44,1,18,12,ck22dnk93ng8ax7wonlff7yms,1,89.0,30.8,2025-05-24T23:25:33.276Z,2025-05-25T02:03:13Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748454177,286,,5748454175,56,Center,5748454225,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818593027,199,44,1,18,12,5qfq6cwtrgzd2szijivns7rjl,0,11.0,69.2,2025-05-24T23:25:33.277Z,2025-05-25T02:03:14Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5748454247,233,176,5748454115,56,Back,5748454117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818593055,177,1,1,18,12,ck22dnk93ng8ax7wonlff7yms,1,88.0,38.0,2025-05-24T23:25:33.312Z,2025-05-25T02:15:41Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5748454273,141,38.3,5748454267,3,,5748454271,140,75.0,5748454275,212,13.7,5748454269,56,Center,5748454277,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
