id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2785829313,225,74,1,26,2,5x54jbfk11lrsmipgsx7cdbai,1,51.5,39.8,2025-03-09T01:34:03.204Z,2025-03-09T03:32:10Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5567981101,56,Center,5567981529,233,180,5567981103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829329,226,1,1,26,4,5x54jbfk11lrsmipgsx7cdbai,1,44.0,51.9,2025-03-09T01:34:05.034Z,2025-03-09T01:34:06Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567981169,140,53.7,5567981173,212,10.8,5567981171,141,57.3,5567981175,213,0.35,5567981167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829341,228,1,1,26,6,5x54jbfk11lrsmipgsx7cdbai,1,53.7,57.3,2025-03-09T01:34:06.866Z,2025-03-09T03:23:41Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567981223,56,Back,5567981229,212,22.4,5567981225,140,45.9,5567981227,141,88.0,5567981231,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829357,229,1,1,26,9,5x54jbfk11lrsmipgsx7cdbai,1,56.3,92.1,2025-03-09T01:34:09.882Z,2025-03-09T01:34:11Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567981337,140,48.0,5567981341,212,14.5,5567981343,213,4.07,5567981339,141,75.1,5567981335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829363,230,1,1,26,10,5x54jbfk11lrsmipgsx7cdbai,1,47.8,75.1,2025-03-09T01:34:11.594Z,2025-03-09T01:34:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567981381,141,52.4,5567981385,213,5.15,5567981379,140,54.7,5567981377,56,Center,5567981383,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829373,231,1,1,26,12,5x54jbfk11lrsmipgsx7cdbai,1,54.7,52.4,2025-03-09T01:34:12.946Z,2025-03-09T01:34:14Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5567981459,212,15.8,5567981453,140,51.9,5567981463,213,1.76,5567981449,56,Center,5567981457,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829393,232,1,1,26,13,5x54jbfk11lrsmipgsx7cdbai,1,52.6,74.2,2025-03-09T01:34:14.602Z,2025-03-09T01:34:19Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567981609,140,62.2,5567981613,212,16.4,5567981615,213,0.91,5567981611,141,93.3,5567981607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829409,233,1,1,26,18,5x54jbfk11lrsmipgsx7cdbai,1,70.3,95.6,2025-03-09T01:34:19.002Z,2025-03-09T01:34:22Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567981709,140,60.0,5567981713,212,12.7,5567981705,56,Left,5567981715,213,3.69,5567981711,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829427,234,1,1,26,21,5x54jbfk11lrsmipgsx7cdbai,1,64.9,81.2,2025-03-09T01:34:22.450Z,2025-03-09T01:34:28Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567981849,56,Center,5567981851,140,52.6,5567981857,213,4.21,5567981855,212,26.8,5567981853,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829441,235,1,1,26,27,5x54jbfk11lrsmipgsx7cdbai,1,51.9,37.1,2025-03-09T01:34:28.002Z,2025-03-09T01:34:30Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567981989,213,1.33,5567981985,141,66.7,5567981981,56,Center,5567981983,140,56.7,5567981987,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829473,236,1,1,26,30,5x54jbfk11lrsmipgsx7cdbai,1,57.9,68.4,2025-03-09T01:34:30.778Z,2025-03-09T01:34:36Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567982209,1,,5567982205,212,41.8,5567982203,141,79.6,5567982197,155,,5567982199,56,Left,5567982201,140,97.0,5567982207,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829481,237,1,1,26,35,5x54jbfk11lrsmipgsx7cdbai,1,99.2,85.4,2025-03-09T01:34:36.626Z,2025-03-09T01:34:37Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5567982271,141,93.8,5567982269,140,84.7,5567982265,155,,5567982267,56,Left,5567982275,213,2.78,5567982273,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829485,238,1,1,26,36,5x54jbfk11lrsmipgsx7cdbai,0,84.7,93.8,2025-03-09T01:34:37.426Z,2025-03-09T03:23:28Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567982289,141,77.6,5567982285,56,Center,5567982293,213,5.06,5567982291,212,11.7,5567982287,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829489,181,8,1,26,38,c9xffml4i7ihblp1qhus9w3fu,1,17.0,12.2,2025-03-09T01:34:39.290Z,2025-03-09T01:34:39Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5567982323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829563,183,1,1,26,44,c9xffml4i7ihblp1qhus9w3fu,1,9.4,47.9,2025-03-09T01:34:44.729Z,2025-03-09T01:34:51Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567982671,141,78.4,5567982669,140,23.9,5567982665,123,,5567982675,213,0.94,5567982667,56,Back,5567982673,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829575,184,1,1,26,50,c9xffml4i7ihblp1qhus9w3fu,1,33.5,81.8,2025-03-09T01:34:51.434Z,2025-03-09T01:34:55Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5567982827,141,67.8,5567982831,213,3.73,5567982823,56,Back,5567982825,140,20.0,5567982829,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829585,185,1,1,26,54,c9xffml4i7ihblp1qhus9w3fu,1,20.0,67.8,2025-03-09T01:34:54.955Z,2025-03-09T01:34:57Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567982893,141,59.0,5567982889,56,Back,5567982897,213,5.65,5567982895,212,10.1,5567982891,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829605,186,1,1,26,56,c9xffml4i7ihblp1qhus9w3fu,1,27.7,59.0,2025-03-09T01:34:57.602Z,2025-03-09T01:35:03Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5567983023,1,,5567983017,141,12.6,5567983019,212,33.2,5567983015,140,37.4,5567983021,213,5.02,5567983013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829613,187,1,1,27,2,c9xffml4i7ihblp1qhus9w3fu,1,34.6,12.0,2025-03-09T01:35:03.626Z,2025-03-09T01:35:05Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5567983053,140,21.7,5567983055,141,31.3,5567983059,213,2.37,5567983057,212,18.9,5567983051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829649,188,1,1,27,4,c9xffml4i7ihblp1qhus9w3fu,1,21.7,31.3,2025-03-09T01:35:05.282Z,2025-03-09T01:35:12Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5567983283,212,12.4,5567983277,56,Back,5567983279,140,13.8,5567983281,141,44.8,5567983285,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829653,189,1,1,27,11,c9xffml4i7ihblp1qhus9w3fu,0,15.5,45.4,2025-03-09T01:35:12.091Z,2025-03-09T01:35:13Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567983323,212,40.8,5567983325,213,1.18,5567983317,56,Back,5567983327,1,,5567983319,140,30.4,5567983315,155,,5567983321,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829655,190,5,1,27,12,c9xffml4i7ihblp1qhus9w3fu,0,34.6,101.2,2025-03-09T01:35:13.092Z,2025-03-09T03:33:13Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567983571,233,239,5567983339,347,,5567983337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829703,239,5,1,27,12,5x54jbfk11lrsmipgsx7cdbai,1,65.4,-1.2,2025-03-09T01:35:13.092Z,2025-03-09T03:33:13Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5567983565,347,,5567983567,233,190,5567983563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829721,240,1,1,27,26,5x54jbfk11lrsmipgsx7cdbai,1,57.6,0.0,2025-03-09T01:35:26.730Z,2025-03-09T01:35:31Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567983689,212,15.5,5567983685,140,64.7,5567983681,107,,5567983691,213,1.07,5567983683,56,Right,5567983687,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829723,241,4,1,27,30,5x54jbfk11lrsmipgsx7cdbai,1,62.2,15.9,2025-03-09T01:35:31.034Z,2025-03-09T03:32:16Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5567983699,13,,5567983705,265,,5567983703,152,,5567983701,56,Right,5567983775,233,195,5567983707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829725,195,4,1,27,30,c9xffml4i7ihblp1qhus9w3fu,0,37.8,84.1,2025-03-09T01:35:31.035Z,2025-03-09T03:32:16Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5567983769,285,,5567983791,233,241,5567983761,13,,5567983765,152,,5567983763,56,Back,5567983767,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829849,242,1,1,27,52,5x54jbfk11lrsmipgsx7cdbai,1,57.0,16.8,2025-03-09T01:35:53.010Z,2025-03-09T01:35:56Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567984421,212,24.2,5567984413,152,,5567984419,141,47.5,5567984415,56,Back,5567984417,140,45.4,5567984423,213,2.10,5567984411,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829857,243,1,1,27,55,5x54jbfk11lrsmipgsx7cdbai,1,47.2,44.8,2025-03-09T01:35:56.025Z,2025-03-09T01:35:57Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567984483,213,1.28,5567984479,141,64.6,5567984475,56,Center,5567984477,140,51.0,5567984481,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829873,244,1,1,27,56,5x54jbfk11lrsmipgsx7cdbai,1,50.8,64.6,2025-03-09T01:35:57.522Z,2025-03-09T01:36:00Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567984581,141,45.8,5567984585,213,4.32,5567984579,140,45.8,5567984583,212,13.8,5567984577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829885,245,1,1,27,59,5x54jbfk11lrsmipgsx7cdbai,1,45.3,43.1,2025-03-09T01:36:00.066Z,2025-03-09T01:36:03Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567984683,141,22.2,5567984687,213,5.28,5567984681,140,54.0,5567984685,212,16.9,5567984679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829909,246,1,1,28,2,5x54jbfk11lrsmipgsx7cdbai,0,55.2,18.5,2025-03-09T01:36:03.411Z,2025-03-09T01:36:08Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567984831,1,,5567984821,56,Left,5567984827,212,64.7,5567984819,196,,5567984817,155,,5567984829,213,0.74,5567984825,141,82.6,5567984823,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829985,247,5,1,28,7,5x54jbfk11lrsmipgsx7cdbai,0,101.0,73.0,2025-03-09T01:36:07.664Z,2025-03-09T03:33:14Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567985319,346,,5568321559,233,730,5567985317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785890533,730,5,1,28,7,c9xffml4i7ihblp1qhus9w3fu,1,-1.0,27.0,2025-03-09T01:36:07.664Z,2025-03-09T03:20:38Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568321477,56,Back,5568321509,233,247,5568321479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829975,196,1,1,28,15,c9xffml4i7ihblp1qhus9w3fu,1,4.1,51.9,2025-03-09T01:36:16.321Z,2025-03-09T03:20:39Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5567985265,56,Back,5567985269,141,76.4,5567985271,212,18.8,5568321787,124,,5567985273,213,1.09,5568321789,237,,5567985267,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829999,197,1,1,28,20,c9xffml4i7ihblp1qhus9w3fu,0,21.7,83.3,2025-03-09T01:36:21.121Z,2025-03-09T01:36:25Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5567985393,212,21.0,5567985385,56,Back,5567985389,141,96.0,5567985387,140,39.9,5567985395,213,0.42,5567985383,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829989,248,44,1,28,22,5x54jbfk11lrsmipgsx7cdbai,1,59.9,3.7,2025-03-09T01:36:23.002Z,2025-03-09T03:32:51Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567985509,233,198,5567985333,56,Right,5567985335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830003,198,44,1,28,22,c9xffml4i7ihblp1qhus9w3fu,0,40.1,96.3,2025-03-09T01:36:23.003Z,2025-03-09T03:32:51Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5567985405,285,,5567985517,233,248,5567985403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830009,249,1,1,28,22,5x54jbfk11lrsmipgsx7cdbai,1,59.4,3.2,2025-03-09T01:36:23.299Z,2025-03-09T01:36:25Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567985427,140,27.8,5567985431,212,33.3,5567985423,3,,5567985433,213,3.06,5567985435,1,,5567985429,141,7.1,5567985425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830011,250,12,1,28,25,5x54jbfk11lrsmipgsx7cdbai,1,28.7,5.9,2025-03-09T01:36:25.723Z,2025-03-09T01:36:29Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567985451,212,9.9,5567985445,56,Back,5567985449,141,2.0,5567985475,15,,5567985455,213,6.01,5567985447,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830057,252,83,1,28,27,5x54jbfk11lrsmipgsx7cdbai,0,40.4,7.7,2025-03-09T01:36:28.266Z,2025-03-09T03:36:43Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5568329217,399,dlhfyk6fgvqt3zrr5qfj7c6w9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830037,199,1,1,28,27,c9xffml4i7ihblp1qhus9w3fu,0,62.6,95.0,2025-03-09T01:36:28.433Z,2025-03-09T01:36:30Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5567985607,140,65.6,5567985611,212,3.5,5567985651,286,,5567985645,236,,5567985647,233,251,5567985613,213,0.43,5567985605,56,Left,5567985609,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830043,251,74,1,28,27,5x54jbfk11lrsmipgsx7cdbai,1,35.0,2.8,2025-03-09T01:36:28.434Z,2025-03-09T03:32:11Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567985641,56,Back,5567985653,233,199,5567985643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830095,254,1,1,28,32,5x54jbfk11lrsmipgsx7cdbai,1,30.0,5.2,2025-03-09T01:36:33.243Z,2025-03-09T01:36:36Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567985961,212,18.0,5567985957,140,13.1,5567985955,56,Back,5567985959,141,9.8,5567985963,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830119,255,1,1,28,36,5x54jbfk11lrsmipgsx7cdbai,1,14.4,7.3,2025-03-09T01:36:36.762Z,2025-03-09T01:36:40Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567986131,56,Back,5567986137,212,26.5,5567986135,141,43.9,5567986139,213,1.92,5567986133,140,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830161,256,1,1,28,39,5x54jbfk11lrsmipgsx7cdbai,1,4.1,55.8,2025-03-09T01:36:40.610Z,2025-03-09T01:36:47Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5567986433,212,30.8,5567986427,56,Back,5567986431,141,17.3,5567986435,213,5.27,5567986429,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830169,257,1,1,28,46,5x54jbfk11lrsmipgsx7cdbai,0,24.7,12.3,2025-03-09T01:36:47.002Z,2025-03-09T01:36:48Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5567986495,140,39.3,5567986503,212,16.2,5567986499,141,20.0,5567986493,56,Back,5567986505,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830195,258,1,1,28,48,5x54jbfk11lrsmipgsx7cdbai,0,32.9,22.5,2025-03-09T01:36:49.307Z,2025-03-09T03:22:14Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5567986673,56,Back,5567986677,141,24.0,5567986679,212,16.8,5567986681,213,0.06,5567986671,3,,5567986675,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830205,200,1,1,28,51,c9xffml4i7ihblp1qhus9w3fu,0,49.4,60.8,2025-03-09T01:36:52.185Z,2025-03-09T01:36:52Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5567986775,56,Center,5567986779,141,57.2,5567986781,212,5.0,5567986783,213,5.77,5567986777,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830253,259,4,1,28,54,5x54jbfk11lrsmipgsx7cdbai,1,59.1,62.2,2025-03-09T01:36:55.546Z,2025-03-09T03:32:16Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5567987081,152,,5567987151,233,201,5567987077,13,,5567987079,56,Center,5567987085,286,,5567987083,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830237,201,4,1,28,54,c9xffml4i7ihblp1qhus9w3fu,0,40.9,37.8,2025-03-09T01:36:55.547Z,2025-03-09T03:32:17Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5567987121,285,,5567987187,233,259,5567987103,13,,5567987117,265,,5567987111,152,,5567987107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830635,260,1,1,29,43,5x54jbfk11lrsmipgsx7cdbai,1,56.3,64.2,2025-03-09T01:37:44.130Z,2025-03-09T01:37:45Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567989507,5,,5567989511,56,Center,5567989517,212,11.2,5567989519,213,5.32,5567989515,141,50.7,5567989513,140,62.4,5567989509,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830643,261,1,1,29,44,5x54jbfk11lrsmipgsx7cdbai,1,62.3,50.9,2025-03-09T01:37:45.155Z,2025-03-09T01:37:46Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5567989577,212,17.2,5567989569,56,Center,5567989583,156,,5567989573,140,53.0,5567989575,141,71.7,5567989579,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830675,262,1,1,29,46,5x54jbfk11lrsmipgsx7cdbai,1,55.2,69.3,2025-03-09T01:37:46.761Z,2025-03-09T01:37:51Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5567989727,140,51.9,5567989731,212,26.3,5567989733,213,4.58,5567989729,141,31.0,5567989725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830683,263,1,1,29,50,5x54jbfk11lrsmipgsx7cdbai,0,60.2,16.1,2025-03-09T01:37:51.330Z,2025-03-09T01:37:52Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567989787,212,11.8,5567989783,140,71.3,5567989785,141,18.9,5567989781,56,Right,5567989789,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830721,203,61,1,29,57,c9xffml4i7ihblp1qhus9w3fu,1,33.6,64.0,2025-03-09T01:37:58.025Z,2025-03-09T02:01:42Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5567990017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830739,264,1,1,29,57,5x54jbfk11lrsmipgsx7cdbai,1,62.8,9.5,2025-03-09T01:37:58.307Z,2025-03-09T03:27:37Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5567990157,212,13.3,5567990151,56,Center,5567990149,3,,5567990153,140,71.9,5567990155,141,23.1,5567990159,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830745,265,61,1,29,58,5x54jbfk11lrsmipgsx7cdbai,0,72.0,23.1,2025-03-09T01:37:59.386Z,2025-03-09T03:27:42Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5567990175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830733,204,1,1,29,58,c9xffml4i7ihblp1qhus9w3fu,0,29.4,54.2,2025-03-09T01:37:59.450Z,2025-03-09T02:01:47Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5567990097,212,20.0,5567990101,1,,5567990091,140,41.9,5567990087,157,,5567990089,56,Back,5567990095,141,76.4,5567990099,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830781,266,1,1,30,4,5x54jbfk11lrsmipgsx7cdbai,1,61.1,20.0,2025-03-09T01:38:04.946Z,2025-03-09T01:38:08Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5567990389,213,1.04,5567990381,140,70.7,5567990379,56,Center,5567990377,3,,5567990383,141,45.5,5567990387,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830785,267,44,1,30,6,5x54jbfk11lrsmipgsx7cdbai,1,68.6,52.8,2025-03-09T01:38:07.656Z,2025-03-09T01:38:12Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567990417,56,Center,5567990443,233,205,5567990419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830783,205,44,1,30,6,c9xffml4i7ihblp1qhus9w3fu,0,31.4,47.2,2025-03-09T01:38:07.657Z,2025-03-09T01:38:13Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5567990475,233,267,5567990407,56,Back,5567990409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830829,268,1,1,30,7,5x54jbfk11lrsmipgsx7cdbai,1,70.7,45.5,2025-03-09T01:38:08.162Z,2025-03-09T01:38:13Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5567990643,140,75.0,5567990651,212,11.4,5567990635,3,,5567990639,56,Center,5567990647,141,60.9,5567990655,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830837,269,1,1,30,9,5x54jbfk11lrsmipgsx7cdbai,1,70.9,62.3,2025-03-09T01:38:10.010Z,2025-03-09T01:38:14Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5567990691,141,83.9,5567990687,56,Left,5567990689,140,68.9,5567990693,212,14.8,5567990695,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830839,270,1,1,30,13,5x54jbfk11lrsmipgsx7cdbai,0,82.6,82.0,2025-03-09T01:38:14.505Z,2025-03-09T01:38:17Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5567990707,141,80.8,5567990711,213,5.51,5567990767,233,206,5567990703,56,Left,5567990771,286,,5567990705,140,83.4,5567990699,2,,5567990765,236,,5567990709,212,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,
2785830847,206,12,1,30,13,c9xffml4i7ihblp1qhus9w3fu,1,15.3,16.2,2025-03-09T01:38:14.605Z,2025-03-09T01:38:17Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5567990747,56,Back,5567990745,185,,5567990773,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785830875,207,5,1,30,16,c9xffml4i7ihblp1qhus9w3fu,0,18.0,-0.8,2025-03-09T01:38:16.747Z,2025-03-09T03:33:15Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5567991985,233,271,5567990913,56,Back,5567990917,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
