id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2822678355,220,1,1,23,42,bu5w8wprynlj9mvphvy8sd94f,0,60.1,70.2,2025-06-15T00:01:14.677Z,2025-06-15T00:33:44Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771325517,140,66.3,5771325519,141,59.0,5771325521,212,10.0,5771325523,213,5.42,5771325515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678375,237,1,1,23,45,5qfq6cwtrgzd2szijivns7rjl,0,20.1,43.4,2025-06-15T00:01:17.812Z,2025-06-15T00:33:34Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771404837,236,,5771330171,213,6.10,5771404839,233,221,5771325639,56,Back,5771330167,141,41.7,5771404843,286,,5771330165,140,26.2,5771330169,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2822678359,221,74,1,23,45,bu5w8wprynlj9mvphvy8sd94f,1,65.7,53.3,2025-06-15T00:01:17.813Z,2025-06-15T00:33:34Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771404845,233,237,5771325535,56,Center,5771404821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678413,238,4,1,23,47,5qfq6cwtrgzd2szijivns7rjl,1,33.6,41.2,2025-06-15T00:01:19.653Z,2025-06-15T00:04:59Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771325863,56,Back,5771325903,233,222,5771325865,152,,5771325861,13,,5771325867,265,,5771325969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678377,222,4,1,23,47,bu5w8wprynlj9mvphvy8sd94f,0,66.4,58.8,2025-06-15T00:01:19.654Z,2025-06-15T00:01:26Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771325911,233,238,5771325709,56,Center,5771325707,13,,5771325945,285,,5771325711,152,,5771325713,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678501,239,1,1,24,3,5qfq6cwtrgzd2szijivns7rjl,1,35.0,47.6,2025-06-15T00:01:35.184Z,2025-06-15T00:04:51Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771326293,152,,5771332799,189,,5771326303,213,5.40,5771326297,140,44.1,5771326291,5,,5771326295,56,Back,5771326299,141,30.6,5771326301,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2822678525,240,1,1,24,4,5qfq6cwtrgzd2szijivns7rjl,1,44.1,30.6,2025-06-15T00:01:35.864Z,2025-06-15T00:01:41Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771326471,212,27.9,5771326467,140,67.9,5771326469,141,12.2,5771326465,56,Right,5771326473,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678537,241,1,1,24,9,5qfq6cwtrgzd2szijivns7rjl,1,77.2,10.4,2025-06-15T00:01:41.680Z,2025-06-15T00:01:45Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771326591,141,31.6,5771326589,140,78.4,5771326587,56,Center,5771326595,213,1.48,5771326593,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678551,242,1,1,24,13,5qfq6cwtrgzd2szijivns7rjl,1,79.9,29.4,2025-06-15T00:01:45.168Z,2025-06-15T00:01:47Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771326715,141,19.1,5771326719,213,3.59,5771326717,212,16.2,5771326711,56,Right,5771326713,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678563,243,1,1,24,16,5qfq6cwtrgzd2szijivns7rjl,0,67.9,18.2,2025-06-15T00:01:47.848Z,2025-06-15T00:01:54Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771326801,212,35.4,5771326797,140,88.4,5771326805,1,,5771326799,141,59.6,5771326795,56,Center,5771326803,213,0.92,5771326793,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678567,223,12,1,24,19,bu5w8wprynlj9mvphvy8sd94f,1,7.5,26.1,2025-06-15T00:01:50.989Z,2025-06-15T00:01:52Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771326825,212,19.6,5771326821,140,11.5,5771326827,213,4.93,5771326841,15,,5771326819,56,Back,5771326823,141,0.0,5771326871,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678573,224,5,1,24,19,bu5w8wprynlj9mvphvy8sd94f,0,12.8,-1.8,2025-06-15T00:01:51.680Z,2025-06-15T00:40:13Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771326853,347,,5771326851,56,Back,5771326977,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678585,244,5,1,24,19,5qfq6cwtrgzd2szijivns7rjl,1,87.2,101.8,2025-06-15T00:01:51.680Z,2025-06-15T00:40:13Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771326909,56,Left,5771326933,233,224,5771326911,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678613,245,1,1,24,22,5qfq6cwtrgzd2szijivns7rjl,1,85.1,100.0,2025-06-15T00:01:54.688Z,2025-06-15T00:01:57Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5771327065,107,,5771327073,212,18.9,5771327069,140,71.5,5771327067,56,Left,5771327071,141,83.3,5771327075,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678641,246,1,1,24,25,5qfq6cwtrgzd2szijivns7rjl,1,71.5,83.3,2025-06-15T00:01:57.441Z,2025-06-15T00:02:01Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771327183,212,17.3,5771327181,141,72.0,5771327177,56,Center,5771327185,213,3.60,5771327179,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678655,247,1,1,24,29,5qfq6cwtrgzd2szijivns7rjl,1,56.6,72.0,2025-06-15T00:02:01.505Z,2025-06-15T00:02:03Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5771327279,212,12.6,5771327275,140,61.2,5771327281,213,5.11,5771327277,141,54.9,5771327273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678683,248,1,1,24,31,5qfq6cwtrgzd2szijivns7rjl,1,61.2,60.6,2025-06-15T00:02:03.806Z,2025-06-15T00:02:07Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771327437,140,64.9,5771327435,56,Center,5771327443,213,4.91,5771327441,212,19.6,5771327439,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678687,249,1,1,24,35,5qfq6cwtrgzd2szijivns7rjl,0,72.1,25.0,2025-06-15T00:02:07.608Z,2025-06-15T00:02:08Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771327457,141,30.4,5771327453,56,Center,5771327455,140,79.8,5771327461,213,0.43,5771327459,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678701,226,1,1,24,36,bu5w8wprynlj9mvphvy8sd94f,1,18.0,64.9,2025-06-15T00:02:08.693Z,2025-06-15T00:02:10Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771327507,56,Back,5771327513,212,9.7,5771327511,141,76.0,5771327515,213,0.89,5771327509,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678709,227,1,1,24,38,bu5w8wprynlj9mvphvy8sd94f,1,23.8,76.0,2025-06-15T00:02:10.661Z,2025-06-15T00:02:11Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771327553,140,29.6,5771327551,56,Back,5771327557,212,7.1,5771327555,141,70.6,5771327559,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678719,228,1,1,24,39,bu5w8wprynlj9mvphvy8sd94f,1,29.6,70.6,2025-06-15T00:02:11.125Z,2025-06-15T00:11:50Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771327609,141,78.8,5771327605,56,Back,5771327611,212,9.1,5771327613,213,2.48,5771327607,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678767,229,1,1,24,40,bu5w8wprynlj9mvphvy8sd94f,1,22.8,78.8,2025-06-15T00:02:11.822Z,2025-06-15T00:02:18Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771327913,155,,5771327921,212,17.4,5771327917,140,32.0,5771327923,213,5.30,5771327915,56,Back,5771327919,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678811,230,1,1,24,46,bu5w8wprynlj9mvphvy8sd94f,1,46.5,67.3,2025-06-15T00:02:18.454Z,2025-06-15T00:02:23Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5771328117,140,40.7,5771328123,213,2.09,5771328115,56,Back,5771328119,141,82.9,5771328121,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678849,231,1,1,24,51,bu5w8wprynlj9mvphvy8sd94f,1,37.6,83.9,2025-06-15T00:02:23.301Z,2025-06-15T00:02:27Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771328323,56,Back,5771328331,213,3.96,5771328329,212,16.1,5771328325,140,27.1,5771328327,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678861,232,1,1,24,55,bu5w8wprynlj9mvphvy8sd94f,1,27.5,65.5,2025-06-15T00:02:27.358Z,2025-06-15T00:02:30Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771328421,212,16.1,5771328415,56,Back,5771328423,213,5.14,5771328419,141,44.0,5771328417,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678903,233,1,1,24,59,bu5w8wprynlj9mvphvy8sd94f,1,37.0,41.0,2025-06-15T00:02:31.734Z,2025-06-15T00:02:36Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771328649,213,4.40,5771328645,141,29.1,5771328641,56,Back,5771328647,212,8.5,5771328643,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822678917,234,1,1,25,4,bu5w8wprynlj9mvphvy8sd94f,1,35.1,29.7,2025-06-15T00:02:36.654Z,2025-06-15T00:02:37Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771328709,56,Back,5771328715,212,9.6,5771328711,140,31.6,5771328713,141,42.7,5771328717,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679005,235,1,1,25,5,bu5w8wprynlj9mvphvy8sd94f,1,31.6,42.7,2025-06-15T00:02:37.710Z,2025-06-15T00:02:46Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771329141,141,64.9,5771329139,140,31.4,5771329137,56,Back,5771329145,213,1.58,5771329143,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679025,236,1,1,25,15,bu5w8wprynlj9mvphvy8sd94f,1,39.9,64.8,2025-06-15T00:02:46.831Z,2025-06-15T00:02:50Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771329267,141,45.8,5771329265,140,35.3,5771329269,212,13.8,5771329263,56,Back,5771329271,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679045,237,1,1,25,18,bu5w8wprynlj9mvphvy8sd94f,1,34.1,43.6,2025-06-15T00:02:50.710Z,2025-06-15T00:02:54Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771329379,140,34.0,5771329385,213,1.58,5771329377,56,Back,5771329383,212,15.8,5771329381,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679085,238,1,1,25,22,bu5w8wprynlj9mvphvy8sd94f,1,36.1,67.6,2025-06-15T00:02:54.743Z,2025-06-15T00:02:58Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771329533,213,4.35,5771329531,212,11.0,5771329527,140,32.4,5771329529,141,52.4,5771329525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679087,239,1,1,25,26,bu5w8wprynlj9mvphvy8sd94f,1,33.0,48.5,2025-06-15T00:02:58.526Z,2025-06-15T00:03:00Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771329565,140,45.0,5771329569,212,23.9,5771329567,141,18.6,5771329571,213,5.27,5771329563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679095,240,1,1,25,28,bu5w8wprynlj9mvphvy8sd94f,1,44.7,18.6,2025-06-15T00:03:00.558Z,2025-06-15T00:03:02Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771329623,140,31.1,5771329629,213,2.77,5771329625,141,26.8,5771329627,212,15.3,5771329621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679109,241,1,1,25,30,bu5w8wprynlj9mvphvy8sd94f,1,31.1,26.8,2025-06-15T00:03:02.326Z,2025-06-15T00:03:04Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771329701,212,8.0,5771329695,56,Back,5771329699,141,25.8,5771329697,140,38.7,5771329703,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679133,242,1,1,25,32,bu5w8wprynlj9mvphvy8sd94f,1,38.4,24.1,2025-06-15T00:03:04.798Z,2025-06-15T00:03:11Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771329831,140,48.8,5771329833,141,6.5,5771329837,213,5.45,5771329835,212,16.2,5771329829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679135,243,1,1,25,39,bu5w8wprynlj9mvphvy8sd94f,0,74.8,8.6,2025-06-15T00:03:11.438Z,2025-06-15T00:03:13Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771329909,233,250,5771329847,212,2.3,5771329841,56,Right,5771329849,213,1.57,5771329907,236,,5771329845,141,12.0,5771329843,140,74.8,5771329913,286,,,,,,,,,,,,,,,,,,,,,,,,,
2822679143,250,74,1,25,39,5qfq6cwtrgzd2szijivns7rjl,1,29.2,90.3,2025-06-15T00:03:11.439Z,2025-06-15T00:38:55Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771329945,233,243,5771329897,56,Back,5771329899,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679163,244,5,1,25,41,bu5w8wprynlj9mvphvy8sd94f,1,73.1,-2.0,2025-06-15T00:03:12.879Z,2025-06-15T00:40:13Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771330019,233,251,5771330013,347,,5771330011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679151,251,5,1,25,41,5qfq6cwtrgzd2szijivns7rjl,0,26.9,102.0,2025-06-15T00:03:12.879Z,2025-06-15T00:40:14Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771329965,56,Back,5771329967,347,,5771330031,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679199,245,1,1,25,44,bu5w8wprynlj9mvphvy8sd94f,1,75.1,0.0,2025-06-15T00:03:16.374Z,2025-06-15T00:03:22Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5771330185,140,54.1,5771330191,213,2.91,5771330189,212,22.7,5771330187,141,5.8,5771330181,107,,5771330193,1,,5771330183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679229,246,1,1,25,51,bu5w8wprynlj9mvphvy8sd94f,1,55.5,8.3,2025-06-15T00:03:22.854Z,2025-06-15T00:03:29Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771330353,212,25.2,5771330351,141,35.5,5771330349,140,39.2,5771330347,56,Back,5771330355,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679239,247,1,1,25,57,bu5w8wprynlj9mvphvy8sd94f,1,42.1,47.6,2025-06-15T00:03:28.910Z,2025-06-15T00:03:29Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771330415,141,38.6,5771330419,213,5.84,5771330411,56,Center,5771330413,140,54.3,5771330417,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679269,248,1,1,25,57,bu5w8wprynlj9mvphvy8sd94f,1,54.3,38.6,2025-06-15T00:03:29.790Z,2025-06-15T00:03:33Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771330549,56,Back,5771330551,140,41.3,5771330553,141,18.5,5771330557,213,3.93,5771330555,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679289,249,1,1,26,1,bu5w8wprynlj9mvphvy8sd94f,1,41.3,18.6,2025-06-15T00:03:33.055Z,2025-06-15T00:03:36Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5771330651,140,69.7,5771330653,141,52.2,5771330657,213,0.65,5771330649,56,Center,5771330647,155,,5771330655,212,37.6,5771330659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679295,250,1,1,26,4,bu5w8wprynlj9mvphvy8sd94f,1,64.0,42.8,2025-06-15T00:03:36.511Z,2025-06-15T00:03:38Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5771330687,141,46.7,5771330683,56,Center,5771330685,140,60.9,5771330691,213,2.46,5771330689,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679321,251,1,1,26,9,bu5w8wprynlj9mvphvy8sd94f,1,61.1,47.3,2025-06-15T00:03:41.127Z,2025-06-15T00:03:43Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771330843,141,97.2,5771330839,56,Left,5771330847,213,1.32,5771330841,140,69.4,5771330845,212,35.0,5771330849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679323,252,61,1,26,11,bu5w8wprynlj9mvphvy8sd94f,0,68.8,91.5,2025-06-15T00:03:43.470Z,2025-06-15T00:04:41Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771330853,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679359,252,1,1,26,13,5qfq6cwtrgzd2szijivns7rjl,1,36.5,22.2,2025-06-15T00:03:45.705Z,2025-06-15T00:03:48Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5771331043,212,4.2,5771331039,140,34.1,5771331041,141,27.1,5771331037,56,Back,5771331045,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679363,253,1,1,26,17,5qfq6cwtrgzd2szijivns7rjl,0,34.1,27.1,2025-06-15T00:03:48.865Z,2025-06-15T00:34:43Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5771348801,1,,5771331063,141,21.3,5771331061,140,45.8,5771331067,213,5.97,5771331059,56,Back,5771348799,157,,5771331065,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679361,253,8,1,26,17,bu5w8wprynlj9mvphvy8sd94f,1,56.6,62.3,2025-06-15T00:03:49.023Z,2025-06-15T00:03:49Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771331055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679377,254,50,1,26,19,bu5w8wprynlj9mvphvy8sd94f,1,54.4,79.8,2025-06-15T00:03:51.135Z,2025-06-15T00:03:59Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771331267,233,254,5771331121,286,,5771331119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679397,254,7,1,26,19,5qfq6cwtrgzd2szijivns7rjl,0,45.6,20.2,2025-06-15T00:03:51.136Z,2025-06-15T00:03:58Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5771331245,285,,5771331255,233,254,5771331243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679403,255,1,1,26,23,bu5w8wprynlj9mvphvy8sd94f,1,54.0,90.9,2025-06-15T00:03:54.943Z,2025-06-15T00:03:57Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5771331307,140,59.2,5771331313,213,5.74,5771331311,212,6.4,5771331305,56,Left,5771331309,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679405,256,1,1,26,25,bu5w8wprynlj9mvphvy8sd94f,1,59.2,86.0,2025-06-15T00:03:57.351Z,2025-06-15T00:03:58Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5771331321,56,Center,5771331327,212,8.4,5771331325,141,74.1,5771331329,213,4.42,5771331323,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679417,257,1,1,26,26,bu5w8wprynlj9mvphvy8sd94f,1,56.9,74.1,2025-06-15T00:03:58.311Z,2025-06-15T00:10:52Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5771331395,140,74.6,5771331399,212,23.5,5771331391,155,,5771331397,141,95.3,5771331401,213,0.66,5771331393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679479,258,1,1,26,37,bu5w8wprynlj9mvphvy8sd94f,0,97.9,77.5,2025-06-15T00:04:09.456Z,2025-06-15T00:04:11Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771331753,213,4.71,5771331743,56,Center,5771331749,141,75.1,5771331781,233,255,5771331751,212,1.6,5771331785,286,,5771331779,236,,5771331747,140,97.9,5771331739,2,,,,,,,,,,,,,,,,,,,,,,
2822679485,255,12,1,26,37,5qfq6cwtrgzd2szijivns7rjl,1,9.3,18.2,2025-06-15T00:04:09.556Z,2025-06-15T00:04:11Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771331775,185,,5771331777,56,Back,5771331787,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679487,256,6,1,26,39,5qfq6cwtrgzd2szijivns7rjl,0,6.6,20.8,2025-06-15T00:04:11.359Z,2025-06-15T00:38:44Z,lp6scacgnnb3d9uxypl2cn4k,A. Rodriguez,,,5771331811,73,,5771331837,233,259,5771331809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679489,259,6,1,26,39,bu5w8wprynlj9mvphvy8sd94f,1,93.4,79.2,2025-06-15T00:04:11.359Z,2025-06-15T00:38:44Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5771331823,233,256,5771331805,56,Left,5771331807,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679719,260,1,1,27,29,bu5w8wprynlj9mvphvy8sd94f,1,99.5,99.5,2025-06-15T00:05:01.496Z,2025-06-15T00:05:16Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,1.0,,5771333257,213,4.52,5771333251,140,93.4,5771333241,2,,5771333247,223,,5771333245,155,,5771333249,56,Center,5771333255,212,34.0,5771333685,154,,5771333259,1,,5771333253,141,5771333683,210,5771333243,6,50.4,,,,,,,,13,,,,,,
2822679729,261,44,1,27,34,bu5w8wprynlj9mvphvy8sd94f,1,92.7,45.7,2025-06-15T00:05:06Z,2025-06-15T01:46:16Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771333327,286,,5771333325,56,Center,5771333355,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679727,257,44,1,27,34,5qfq6cwtrgzd2szijivns7rjl,0,7.3,54.3,2025-06-15T00:05:06.001Z,2025-06-15T01:46:17Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5771333303,56,Back,5771333373,233,261,5771333305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679733,262,13,1,27,34,bu5w8wprynlj9mvphvy8sd94f,1,93.5,46.6,2025-06-15T00:05:06.369Z,2025-06-15T00:05:16Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771333729,154,,5771333725,84,,5771333731,55,260,5771333737,103,25,5771333741,231,48.0,5771333527,15,,5771333341,17,,5771333727,29,,5771333531,328,,5771333343,56,5771333525,25,5771333739,230,Center,98.6,5771333735,102,41.0,,,,,,,,,,
2822679749,258,5,1,27,35,5qfq6cwtrgzd2szijivns7rjl,1,-1.2,55.7,2025-06-15T00:05:07.353Z,2025-06-15T00:40:14Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5771333445,346,,5771333509,233,263,5771333443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679767,263,5,1,27,35,bu5w8wprynlj9mvphvy8sd94f,0,101.2,44.3,2025-06-15T00:05:07.353Z,2025-06-15T00:40:14Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5771333507,346,,5771333521,233,258,5771333505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679893,259,1,1,28,0,5qfq6cwtrgzd2szijivns7rjl,1,4.3,54.3,2025-06-15T00:05:31.826Z,2025-06-15T00:05:33Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5771334231,56,Back,5771334237,212,36.9,5771334245,237,,5771334235,141,19.7,5771334239,213,5.59,5771334241,1,,5771334233,140,31.4,5771334229,124,,,,,,,,,,,,,,,,,,,,,,,,,
2822679909,260,1,1,28,1,5qfq6cwtrgzd2szijivns7rjl,1,31.4,19.7,2025-06-15T00:05:33.794Z,2025-06-15T00:05:36Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5771334343,212,29.0,5771334339,140,7.5,5771334341,141,41.0,5771334337,56,Back,5771334345,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679957,262,1,1,28,9,5qfq6cwtrgzd2szijivns7rjl,1,10.9,37.9,2025-06-15T00:05:40.947Z,2025-06-15T00:05:46Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5771334613,56,Back,5771334621,213,0.10,5771334617,141,39.4,5771334619,212,10.5,5771334615,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822679979,263,1,1,28,14,5qfq6cwtrgzd2szijivns7rjl,0,13.9,12.2,2025-06-15T00:05:46.315Z,2025-06-15T00:05:49Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5771334735,212,28.0,5771334729,56,Back,5771334737,213,6.22,5771334733,141,9.4,5771334731,140,40.5,5771334727,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
