id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2809895499,203,15,1,24,59,6597wqy6gmpv3zjx7rp8cdj46,1,91.5,48.1,2025-05-03T23:35:37.722Z,2025-05-04T01:38:35Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700457329,100,,5700355481,231,50.7,5700457323,154,,5700355477,147,48.0,5700355465,102,47.9,5700457317,25,,5700355473,146,94.9,5700355233,17,,5700355479,230,5700457321,29,,98.2,5700457319,72,,5700791869,233,227,5700355467,103,5700355283,82,5700345997,56,5700457325,55,Center,231,19,5700355463,80,
2809895497,227,10,1,24,59,224tl8u2smnbyliroayk69nt0,1,5.1,52.0,2025-05-03T23:35:37.822Z,2025-05-04T01:42:19Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700345993,94,,5700791891,233,203,5700345995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895511,228,12,1,25,2,224tl8u2smnbyliroayk69nt0,1,8.4,51.1,2025-05-03T23:35:40.521Z,2025-05-03T23:37:41Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700351077,213,6.23,5700351075,212,25.0,5700351069,56,Back,5700351071,140,32.2,5700351073,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895557,204,1,1,25,3,6597wqy6gmpv3zjx7rp8cdj46,1,69.2,66.7,2025-05-03T23:35:41.525Z,2025-05-04T00:12:23Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,1.0,,5700346207,213,5.67,5700346205,212,26.7,5700458563,210,13,5700458565,154,,5700346203,141,44.2,5700346199,56,Center,5700346197,155,,5700346201,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895559,205,13,1,25,6,6597wqy6gmpv3zjx7rp8cdj46,1,90.0,44.2,2025-05-03T23:35:45.237Z,2025-05-04T01:50:13Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5700346217,17,,5700458589,154,,5700834005,328,,5700458599,230,99.3,5700458591,55,204,5700458601,231,47.1,5700825225,25,,5700346219,56,Center,5700834003,15,5700458585,87,,,5700458587,29,,5700458597,103,59.7,5700458595,102,,,,,,,,,41.8,,,
2809895565,206,5,1,25,8,6597wqy6gmpv3zjx7rp8cdj46,0,101.0,40.8,2025-05-03T23:35:46.560Z,2025-05-04T01:45:46Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700346249,56,Center,5700346253,346,,5700347053,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895755,230,5,1,25,8,224tl8u2smnbyliroayk69nt0,1,-1.0,59.2,2025-05-03T23:35:46.560Z,2025-05-04T01:45:46Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700347023,346,,5700347021,56,Back,5700347037,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895771,231,1,1,25,26,224tl8u2smnbyliroayk69nt0,1,4.9,49.1,2025-05-03T23:36:04.879Z,2025-05-03T23:36:06Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700347097,213,0.17,5700347083,56,Back,5700347103,74,,5700347095,212,45.9,5700347099,1,,5700347087,140,48.0,5700347079,124,,5700347091,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895775,232,61,1,25,27,224tl8u2smnbyliroayk69nt0,0,47.9,60.0,2025-05-03T23:36:05.943Z,2025-05-03T23:36:07Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5700347105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895793,208,1,1,25,28,6597wqy6gmpv3zjx7rp8cdj46,1,31.2,31.2,2025-05-03T23:36:07.172Z,2025-05-03T23:36:10Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700347217,56,Back,5700347221,141,40.3,5700347223,212,8.1,5700347219,140,36.2,5700347225,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895805,209,1,1,25,31,6597wqy6gmpv3zjx7rp8cdj46,1,53.8,38.3,2025-05-03T23:36:10.197Z,2025-05-03T23:36:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700347279,212,16.2,5700347275,140,55.3,5700347277,141,14.6,5700347273,56,Right,5700347281,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895825,210,1,1,25,34,6597wqy6gmpv3zjx7rp8cdj46,1,57.9,10.4,2025-05-03T23:36:12.885Z,2025-05-03T23:36:15Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700347441,56,Right,5700347443,140,68.7,5700347447,212,11.8,5700347445,141,5.6,5700347449,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895841,211,1,1,25,37,6597wqy6gmpv3zjx7rp8cdj46,1,68.7,5.5,2025-05-03T23:36:15.469Z,2025-05-03T23:36:17Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700347543,140,55.6,5700347549,213,3.16,5700347545,141,5.2,5700347547,212,13.8,5700347541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895865,212,1,1,25,39,6597wqy6gmpv3zjx7rp8cdj46,1,55.6,5.2,2025-05-03T23:36:17.365Z,2025-05-03T23:36:20Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700347665,140,38.3,5700347667,141,13.1,5700347673,213,2.85,5700347669,212,18.9,5700347663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895879,213,1,1,25,41,6597wqy6gmpv3zjx7rp8cdj46,1,38.2,13.1,2025-05-03T23:36:19.837Z,2025-05-03T23:36:21Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700347731,213,1.52,5700347729,212,28.6,5700347725,140,39.7,5700347727,141,55.1,5700347723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895909,214,1,1,25,42,6597wqy6gmpv3zjx7rp8cdj46,1,39.7,55.1,2025-05-03T23:36:21.077Z,2025-05-03T23:36:24Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700347863,140,50.9,5700347869,213,1.04,5700347865,141,84.5,5700347867,212,23.2,5700347861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895949,215,1,1,25,46,6597wqy6gmpv3zjx7rp8cdj46,0,54.7,88.9,2025-05-03T23:36:24.631Z,2025-05-03T23:36:29Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700348081,155,,5700348087,140,100.0,5700348093,141,96.3,5700348107,1,,5700348103,213,0.10,5700348083,56,Left,5700348097,212,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809895979,216,5,1,25,50,6597wqy6gmpv3zjx7rp8cdj46,0,101.1,91.3,2025-05-03T23:36:28.831Z,2025-05-04T01:45:47Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700348637,233,233,5700348241,346,,5700348239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896047,233,5,1,25,50,224tl8u2smnbyliroayk69nt0,1,-1.1,8.7,2025-05-03T23:36:28.831Z,2025-05-04T01:45:47Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5700348609,346,,5700348633,233,216,5700348607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896057,234,1,1,26,3,224tl8u2smnbyliroayk69nt0,1,4.5,50.1,2025-05-03T23:36:41.478Z,2025-05-03T23:36:44Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700348693,56,Back,5700348699,212,9.8,5700348701,213,5.41,5700348695,140,10.5,5700348697,141,39.1,5700348705,237,,5700348691,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896067,235,1,1,26,6,224tl8u2smnbyliroayk69nt0,1,11.4,38.6,2025-05-03T23:36:44.438Z,2025-05-03T23:36:46Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700348749,140,12.1,5700348751,141,9.1,5700348753,212,20.1,5700348747,56,Back,5700348755,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896079,236,1,1,26,8,224tl8u2smnbyliroayk69nt0,1,12.5,8.0,2025-05-03T23:36:46.376Z,2025-05-03T23:36:49Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700348817,213,0.15,5700348813,212,36.8,5700348823,1,,5700348811,141,16.2,5700348805,157,,5700348807,56,Back,5700348809,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896085,237,44,1,26,10,224tl8u2smnbyliroayk69nt0,1,42.0,17.0,2025-05-03T23:36:48.854Z,2025-05-04T01:45:02Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700348837,56,Back,5700348839,285,,5700348849,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896089,217,44,1,26,10,6597wqy6gmpv3zjx7rp8cdj46,0,58.0,83.0,2025-05-03T23:36:48.855Z,2025-05-04T01:45:03Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700348867,233,237,5700348845,56,Left,5700348847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896095,238,1,1,26,10,224tl8u2smnbyliroayk69nt0,1,47.1,16.2,2025-05-03T23:36:48.974Z,2025-05-03T23:36:51Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700348891,140,50.3,5700348885,3,,5700348887,168,,5700348893,141,21.9,5700348889,56,Center,5700348897,213,0.86,5700348895,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896097,239,61,1,26,11,224tl8u2smnbyliroayk69nt0,0,49.7,21.3,2025-05-03T23:36:50.263Z,2025-05-03T23:36:51Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5700348905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896121,219,1,1,26,13,6597wqy6gmpv3zjx7rp8cdj46,0,60.0,60.2,2025-05-03T23:36:52.172Z,2025-05-03T23:36:53Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700349001,140,61.3,5700349005,141,38.8,5700348997,56,Center,5700349007,212,14.6,5700349009,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896195,220,43,1,26,18,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-03T23:36:56.949Z,2025-05-04T00:10:40Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700451401,144,50,5700349689,286,0,5700349389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896171,240,43,1,26,18,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-03T23:36:56.950Z,2025-05-03T23:46:05Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700349243,285,0,5700349241,56,Back,5700372565,144,7,5700349717,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896183,242,4,1,26,20,224tl8u2smnbyliroayk69nt0,1,40.2,60.7,2025-05-03T23:36:58.431Z,2025-05-04T01:42:30Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700349415,233,221,5700349301,56,Back,5700349299,13,,5700349305,265,,5700349307,286,,5700349303,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896199,221,4,1,26,20,6597wqy6gmpv3zjx7rp8cdj46,0,59.8,39.3,2025-05-03T23:36:58.432Z,2025-05-04T01:42:30Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700349407,265,,5700349405,152,,5700349409,285,,5700349419,233,242,5700349401,13,,5700349403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896249,243,1,1,26,30,224tl8u2smnbyliroayk69nt0,1,46.7,53.0,2025-05-03T23:37:08.998Z,2025-05-03T23:48:39Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700349671,5,,5700349683,213,5.00,5700349679,141,30.3,5700349675,56,Center,5700349677,140,51.0,5700349673,152,,5700349681,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896281,244,1,1,26,32,224tl8u2smnbyliroayk69nt0,1,51.1,30.0,2025-05-03T23:37:11.223Z,2025-05-03T23:37:13Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5700349855,213,4.01,5700349847,56,Back,5700349853,212,7.0,5700349851,141,22.1,5700349849,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896303,245,1,1,26,35,224tl8u2smnbyliroayk69nt0,1,46.8,22.1,2025-05-03T23:37:13.750Z,2025-05-03T23:37:16Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700349999,213,1.91,5700349995,141,48.4,5700349997,212,19.0,5700349993,140,40.7,5700349991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896319,246,1,1,26,37,224tl8u2smnbyliroayk69nt0,1,40.7,48.4,2025-05-03T23:37:16.174Z,2025-05-03T23:37:18Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700350097,212,28.7,5700350095,141,77.9,5700350099,213,0.77,5700350093,140,60.3,5700350091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896333,247,1,1,26,40,224tl8u2smnbyliroayk69nt0,1,60.3,77.9,2025-05-03T23:37:18.495Z,2025-05-03T23:37:19Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700350147,141,77.9,5700350145,140,43.0,5700350149,212,18.2,5700350153,213,3.14,5700350143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896343,248,1,1,26,41,224tl8u2smnbyliroayk69nt0,1,43.0,77.9,2025-05-03T23:37:19.534Z,2025-05-03T23:37:20Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700350183,141,70.6,5700350181,140,46.3,5700350179,56,Back,5700350185,212,6.1,5700350187,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896355,249,1,1,26,42,224tl8u2smnbyliroayk69nt0,1,46.3,70.6,2025-05-03T23:37:20.302Z,2025-05-03T23:37:21Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700350253,56,Back,5700350261,213,2.42,5700350255,140,37.3,5700350257,141,82.9,5700350259,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896403,250,1,1,26,42,224tl8u2smnbyliroayk69nt0,1,37.3,82.9,2025-05-03T23:37:20.855Z,2025-05-03T23:37:26Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700350505,213,3.65,5700350499,140,10.8,5700350497,56,Back,5700350503,212,31.9,5700350501,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896423,251,1,1,26,47,224tl8u2smnbyliroayk69nt0,1,10.9,50.3,2025-05-03T23:37:26.176Z,2025-05-03T23:37:29Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700350617,213,5.98,5700350615,212,45.9,5700350619,1,,5700350609,56,Center,5700350611,140,52.6,5700350613,141,30.0,5700350607,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896425,252,1,1,26,50,224tl8u2smnbyliroayk69nt0,0,52.6,30.0,2025-05-03T23:37:28.903Z,2025-05-03T23:37:29Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700350627,56,Center,5700350625,168,,5700350629,140,68.0,5700350633,212,16.2,5700350635,213,0.02,5700350623,3,,5700350631,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896473,223,1,1,26,52,6597wqy6gmpv3zjx7rp8cdj46,1,34.5,72.4,2025-05-03T23:37:31.219Z,2025-05-03T23:37:36Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700350867,56,Back,5700350869,140,24.4,5700350871,141,59.3,5700350873,212,13.8,5700350875,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896499,224,1,1,26,57,6597wqy6gmpv3zjx7rp8cdj46,1,23.5,65.1,2025-05-03T23:37:36.013Z,2025-05-03T23:37:40Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700351031,140,32.9,5700351037,212,9.9,5700351039,213,0.00,5700351033,141,65.1,5700351029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896525,225,1,1,27,1,6597wqy6gmpv3zjx7rp8cdj46,1,27.0,62.3,2025-05-03T23:37:39.956Z,2025-05-03T23:37:44Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700351203,140,26.0,5700351209,213,1.63,5700351207,212,18.3,5700351205,141,89.1,5700351201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896565,226,2,1,27,5,6597wqy6gmpv3zjx7rp8cdj46,1,25.0,95.3,2025-05-03T23:37:44.260Z,2025-05-03T23:37:50Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700351411,141,83.8,5700351431,1,,5700351429,7,69wq859yz6wzirpbvpnt3n8bt,5700351433,56,Left,5700351409,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896841,254,1,1,27,47,224tl8u2smnbyliroayk69nt0,0,27.0,12.5,2025-05-03T23:38:25.622Z,2025-05-03T23:38:27Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700352645,241,,5700352647,56,Center,5700352653,212,46.3,5700352649,140,67.9,5700352655,213,0.38,5700352657,1,,5700352643,157,,5700352651,141,38.0,5700352641,5,,,,,,,,,,,,,,,,,,,,,,,,
2809896851,227,1,1,27,49,6597wqy6gmpv3zjx7rp8cdj46,0,29.3,46.3,2025-05-03T23:38:27.956Z,2025-05-03T23:38:29Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700352695,140,61.1,5700352701,213,0.27,5700352697,141,59.9,5700352699,212,34.6,5700352693,56,Center,5700352691,3,,5700352705,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896883,255,1,1,27,53,224tl8u2smnbyliroayk69nt0,1,32.3,47.0,2025-05-03T23:38:31.501Z,2025-05-04T00:13:30Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700352861,56,Back,5700352863,140,41.8,5700352869,213,1.08,5700352867,212,21.3,5700352865,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896909,256,1,1,27,55,224tl8u2smnbyliroayk69nt0,1,41.8,74.4,2025-05-03T23:38:33.829Z,2025-05-03T23:38:36Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700353003,212,10.2,5700353005,213,1.27,5700353001,141,88.7,5700352999,140,44.7,5700352997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809896947,228,83,1,27,57,6597wqy6gmpv3zjx7rp8cdj46,0,23.8,4.7,2025-05-03T23:38:36.004Z,2025-05-04T01:37:44Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700788589,399,cxrjwzo1fmvgcw8i820hwn07p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897069,257,1,1,27,58,224tl8u2smnbyliroayk69nt0,1,45.1,88.3,2025-05-03T23:38:36.277Z,2025-05-03T23:39:01Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700353719,213,6.16,5700353715,141,84.2,5700353717,212,22.6,5700353713,140,66.5,5700353711,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897065,229,27,1,28,21,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-03T23:38:59.317Z,2025-05-03T23:39:04Z,,,,,5700353825,53,vg3ha8h2d35wgexer2i6ao0k,5700353841,233,258,5700353823,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897073,258,27,1,28,21,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-03T23:38:59.317Z,2025-05-03T23:39:02Z,,,,,5700353751,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897203,230,28,1,28,23,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-03T23:39:02.069Z,2025-05-04T01:46:28Z,,,,,5700354413,55,229,5700816365,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897081,259,28,1,28,23,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-03T23:39:02.069Z,2025-05-04T01:46:28Z,,,,,5700353787,55,258,5700816341,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897513,261,1,1,29,37,224tl8u2smnbyliroayk69nt0,1,62.8,77.9,2025-05-03T23:40:15.300Z,2025-05-03T23:40:20Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700356163,141,50.3,5700356161,140,49.4,5700356165,212,23.5,5700356167,213,4.07,5700356159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897525,262,1,1,29,41,224tl8u2smnbyliroayk69nt0,1,49.4,50.3,2025-05-03T23:40:19.933Z,2025-05-04T00:11:55Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700356225,56,Center,5700356227,140,65.2,5700356231,212,24.4,5700356233,213,5.46,5700356229,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897563,263,1,1,29,44,224tl8u2smnbyliroayk69nt0,1,63.8,23.7,2025-05-03T23:40:22.381Z,2025-05-03T23:40:26Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700356355,213,2.54,5700356349,140,44.2,5700356351,141,44.3,5700356353,212,24.9,5700356347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897581,264,1,1,29,47,224tl8u2smnbyliroayk69nt0,1,46.8,48.5,2025-05-03T23:40:25.942Z,2025-05-03T23:40:27Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700356461,140,56.5,5700356463,141,89.1,5700356467,213,1.22,5700356457,155,,5700356465,212,29.4,5700356459,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897589,265,1,1,29,49,224tl8u2smnbyliroayk69nt0,1,57.8,87.7,2025-05-03T23:40:27.717Z,2025-05-03T23:40:29Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700356503,3,,5700356505,56,Left,5700356511,212,8.3,5700356507,140,64.8,5700356509,141,82.0,5700356513,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897591,266,1,1,29,51,224tl8u2smnbyliroayk69nt0,0,62.6,82.0,2025-05-03T23:40:29.332Z,2025-05-03T23:40:31Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700356521,141,83.0,5700356519,140,65.9,5700356517,56,Left,5700356571,233,232,5700356567,236,,5700356523,212,3.5,5700356575,286,,5700356525,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897599,232,74,1,29,51,6597wqy6gmpv3zjx7rp8cdj46,1,26.2,8.6,2025-05-03T23:40:29.333Z,2025-05-04T01:43:05Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700356551,56,Back,5700356553,285,,5700356579,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897605,233,5,1,29,54,6597wqy6gmpv3zjx7rp8cdj46,0,29.4,-1.7,2025-05-03T23:40:32.351Z,2025-05-04T01:45:48Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700356767,233,267,5700356591,347,,5700356589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897645,267,5,1,29,54,224tl8u2smnbyliroayk69nt0,1,70.6,101.7,2025-05-03T23:40:32.351Z,2025-05-04T01:45:47Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700356737,56,Left,5700356753,233,233,5700356739,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897661,268,1,1,29,58,224tl8u2smnbyliroayk69nt0,1,60.0,100.0,2025-05-03T23:40:36.613Z,2025-05-03T23:40:38Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700356793,107,,5700356803,213,3.91,5700356801,212,11.5,5700356799,141,89.9,5700356795,56,Left,5700356797,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897683,269,1,1,30,0,224tl8u2smnbyliroayk69nt0,1,51.7,84.2,2025-05-03T23:40:38.653Z,2025-05-03T23:40:42Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700356905,56,Back,5700356911,212,13.2,5700356913,213,3.76,5700356907,140,41.5,5700356909,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897711,270,1,1,30,4,224tl8u2smnbyliroayk69nt0,1,41.4,61.5,2025-05-03T23:40:42.421Z,2025-05-03T23:40:45Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700357051,56,Back,5700357053,140,41.9,5700357059,213,4.73,5700357057,212,26.3,5700357055,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897739,271,1,1,30,7,224tl8u2smnbyliroayk69nt0,1,44.3,19.1,2025-05-03T23:40:45.492Z,2025-05-03T23:40:48Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700357197,56,Back,5700357205,213,2.48,5700357199,140,32.0,5700357203,212,16.4,5700357201,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809897755,272,1,1,30,9,224tl8u2smnbyliroayk69nt0,0,32.2,33.9,2025-05-03T23:40:48.053Z,2025-05-03T23:40:49Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700357283,212,41.5,5700357285,213,0.19,5700357287,1,,5700357281,141,45.4,5700357279,140,71.0,5700357277,56,Center,5700357275,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
