id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2788858129,135,61,1,12,5,e3k8yw2rbmphyfu5htn4yi5jk,0,69.1,48.1,2025-03-15T23:50:00.383Z,2025-03-16T00:31:19Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584581927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858153,97,1,1,12,6,daicfonrbj124lu2la2rctxck,1,24.4,52.4,2025-03-15T23:50:01.354Z,2025-03-15T23:50:02Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584582049,56,Back,5584582057,213,5.41,5584582055,212,3.4,5584582051,140,26.5,5584582053,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858169,99,1,1,12,8,daicfonrbj124lu2la2rctxck,1,31.5,46.7,2025-03-15T23:50:02.914Z,2025-03-15T23:50:04Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584582169,141,49.7,5584582167,140,27.6,5584582165,56,Back,5584582173,213,2.68,5584582171,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858191,100,1,1,12,9,daicfonrbj124lu2la2rctxck,1,27.8,49.7,2025-03-15T23:50:04.283Z,2025-03-15T23:50:07Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584582345,141,50.9,5584582337,56,Back,5584582341,140,10.2,5584582353,213,3.10,5584582349,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858239,101,1,1,12,12,daicfonrbj124lu2la2rctxck,1,8.3,51.0,2025-03-15T23:50:06.858Z,2025-03-15T23:50:12Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584582613,212,33.0,5584582611,141,9.2,5584582617,1,,5584582615,213,5.25,5584582607,56,Back,5584582609,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858275,102,1,1,12,17,daicfonrbj124lu2la2rctxck,1,24.2,9.8,2025-03-15T23:50:12.066Z,2025-03-15T23:50:14Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584582779,141,23.0,5584582783,213,1.16,5584582777,140,27.9,5584582775,56,Back,5584582781,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858315,103,1,1,12,19,daicfonrbj124lu2la2rctxck,1,28.0,23.4,2025-03-15T23:50:14.050Z,2025-03-15T23:50:19Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584582983,213,1.95,5584582975,56,Back,5584582977,140,22.5,5584582979,141,44.5,5584582981,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858327,104,1,1,12,24,daicfonrbj124lu2la2rctxck,1,22.4,44.8,2025-03-15T23:50:19.010Z,2025-03-15T23:50:20Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584583057,140,30.1,5584583055,56,Back,5584583063,213,0.03,5584583059,141,45.1,5584583061,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858347,105,1,1,12,25,daicfonrbj124lu2la2rctxck,1,30.2,45.2,2025-03-15T23:50:20.602Z,2025-03-15T23:50:23Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584583195,156,,5584583163,56,Back,5584583177,213,3.79,5584583171,141,32.5,5584583173,212,14.3,5584583167,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858419,106,1,1,12,30,daicfonrbj124lu2la2rctxck,1,23.9,33.0,2025-03-15T23:50:25.514Z,2025-03-15T23:50:29Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584583583,140,25.5,5584583589,213,4.96,5584583585,141,23.4,5584583587,212,6.7,5584583581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858451,107,1,1,12,34,daicfonrbj124lu2la2rctxck,1,28.8,15.5,2025-03-15T23:50:28.906Z,2025-03-15T23:50:32Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584583757,56,Back,5584583763,212,13.0,5584583759,140,40.4,5584583765,213,0.35,5584583761,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858477,108,1,1,12,37,daicfonrbj124lu2la2rctxck,1,44.7,25.6,2025-03-15T23:50:32.466Z,2025-03-15T23:50:35Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584583917,212,11.6,5584583915,141,28.0,5584583919,213,0.14,5584583909,56,Center,5584583913,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858567,109,1,1,12,41,daicfonrbj124lu2la2rctxck,1,57.9,25.3,2025-03-15T23:50:36.250Z,2025-03-15T23:50:42Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584584405,213,5.73,5584584401,141,12.2,5584584403,212,16.9,5584584399,140,71.6,5584584397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858583,110,1,1,12,47,daicfonrbj124lu2la2rctxck,0,78.7,17.0,2025-03-15T23:50:41.819Z,2025-03-16T01:47:50Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584584449,2,,5584584461,213,0.92,5584584453,56,Center,5584584455,140,100.0,5584584457,141,61.7,5584584451,155,,5584584463,1,,5584584459,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858625,111,5,1,12,48,daicfonrbj124lu2la2rctxck,0,100.8,60.6,2025-03-15T23:50:42.934Z,2025-03-16T01:45:32Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584584713,56,Center,5584584715,346,,5584586205,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858907,136,5,1,12,48,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,39.4,2025-03-15T23:50:42.934Z,2025-03-16T01:45:32Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584586177,56,Back,5584586201,233,111,5584586179,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788858941,137,1,1,13,16,e3k8yw2rbmphyfu5htn4yi5jk,1,4.9,62.3,2025-03-15T23:51:10.944Z,2025-03-15T23:51:14Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584586323,124,,5584586331,212,28.2,5584586337,237,,5584586329,141,28.0,5584586333,213,5.31,5584586325,56,Back,5584586327,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859025,138,1,1,13,19,e3k8yw2rbmphyfu5htn4yi5jk,0,23.6,23.9,2025-03-15T23:51:14.480Z,2025-03-15T23:51:30Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584586789,141,26.1,5584586793,213,0.02,5584586785,56,Center,5584586787,140,84.6,5584586783,155,,5584586795,1,,5584586791,212,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859031,112,44,1,13,24,daicfonrbj124lu2la2rctxck,1,14.6,71.4,2025-03-15T23:51:19.154Z,2025-03-16T02:18:09Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584586897,233,139,5584586805,56,Back,5584586807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859039,139,44,1,13,24,e3k8yw2rbmphyfu5htn4yi5jk,0,85.4,28.6,2025-03-15T23:51:19.155Z,2025-03-16T02:18:10Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584586845,56,Center,5584586885,233,112,5584586847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859091,114,61,1,13,24,daicfonrbj124lu2la2rctxck,0,5.7,70.5,2025-03-15T23:51:19.668Z,2025-03-15T23:51:40Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584587081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859045,140,43,1,13,29,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-15T23:51:23.879Z,2025-03-15T23:51:31Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584586877,56,Center,5584587249,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859087,113,43,1,13,30,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-15T23:51:25.028Z,2025-03-15T23:51:33Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584587177,233,141,5584587065,56,Back,5584587067,346,0,5584587345,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859115,141,43,1,13,31,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-15T23:51:25.802Z,2025-03-15T23:51:35Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584587165,346,0,5584587409,144,5,5584587163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859125,115,6,1,13,36,daicfonrbj124lu2la2rctxck,0,0.0,67.8,2025-03-15T23:51:30.780Z,2025-03-16T01:44:43Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584587253,73,,5584587251,56,Back,5584588131,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859171,142,6,1,13,36,e3k8yw2rbmphyfu5htn4yi5jk,1,100.0,32.2,2025-03-15T23:51:30.780Z,2025-03-16T01:44:43Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584587523,75,,5584588113,233,115,5584587521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859417,143,1,1,14,2,e3k8yw2rbmphyfu5htn4yi5jk,0,99.5,0.5,2025-03-15T23:51:57.249Z,2025-03-15T23:52:00Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584588871,2,,5584588877,223,,5584588875,155,,5584588883,141,47.2,5584588879,56,Center,5584588887,213,1.62,5584588885,212,31.8,5584588881,140,98.0,5584588873,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859737,116,12,1,14,5,daicfonrbj124lu2la2rctxck,1,2.6,53.3,2025-03-15T23:52:00.540Z,2025-03-15T23:52:27Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584590687,56,Back,5584590693,212,9.4,5584590689,140,7.9,5584590695,213,5.34,5584590691,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788859953,144,16,1,14,7,e3k8yw2rbmphyfu5htn4yi5jk,1,93.7,51.7,2025-03-15T23:52:02.305Z,2025-03-16T02:33:22Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584593039,103,7.0,5584593035,102,53.5,5584593047,280,PASS_LOST,5584593041,458,,5584592337,72,,5584593051,282,e3k8yw2rbmphyfu5htn4yi5jk,5584603897,215,,5585116585,17,,5584593029,76,5584592343,374,2025-03-15 23:52:01.902,5584591917,56,Center,5584593043,230,98.8,5584593049,281,5584603901,328,5584593045,231,51.1,5584592335,25,,,,5584592347,375,dmbqkvvaray373vy9eiq4l1ck,14:07.156,5584593055,472,143
2788860055,117,1,1,15,5,daicfonrbj124lu2la2rctxck,1,49.9,50.0,2025-03-15T23:53:00.716Z,2025-03-15T23:57:12Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584592503,212,25.9,5584592505,213,2.97,5584592501,141,56.4,5584604241,279,G,5584592499,140,25.6,5584592497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860081,118,1,1,15,8,daicfonrbj124lu2la2rctxck,0,25.6,56.4,2025-03-15T23:53:02.965Z,2025-03-15T23:53:05Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5584592643,141,82.7,5584592639,56,Left,5584592649,1,,5584592641,140,63.1,5584592637,155,,5584592645,212,43.2,5584592647,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860097,119,61,1,15,12,daicfonrbj124lu2la2rctxck,1,58.7,82.9,2025-03-15T23:53:07.700Z,2025-03-15T23:53:07Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584592719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860181,145,1,1,15,13,e3k8yw2rbmphyfu5htn4yi5jk,0,24.1,28.6,2025-03-15T23:53:08.474Z,2025-03-16T00:32:47Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584604913,213,6.25,5584604903,3,,5584604907,140,37.3,5584604905,56,Back,5584604911,212,13.9,5584604909,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788884403,420,1,1,15,15,e3k8yw2rbmphyfu5htn4yi5jk,0,43.4,29.7,2025-03-15T23:53:09.746Z,2025-03-16T00:32:51Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584729365,140,62.5,5584729367,141,27.6,5584729363,56,Center,5584729371,213,6.21,5584729369,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860163,120,1,1,15,16,daicfonrbj124lu2la2rctxck,1,40.6,71.5,2025-03-15T23:53:11.173Z,2025-03-15T23:53:15Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584593129,155,,5584593133,140,67.1,5584593141,213,0.48,5584593135,141,92.9,5584593137,212,31.4,5584593131,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860175,121,1,1,15,20,daicfonrbj124lu2la2rctxck,1,66.6,92.4,2025-03-15T23:53:15.572Z,2025-03-16T02:52:39Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584593203,141,90.9,5584593207,212,8.7,5584593211,213,3.26,5584593195,56,Left,5584593199,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860179,122,43,1,15,22,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-15T23:53:16.932Z,2025-03-15T23:53:30Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584594053,144,50,5584593235,286,0,5584593231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860277,123,4,1,15,28,daicfonrbj124lu2la2rctxck,1,69.0,83.8,2025-03-15T23:53:23.121Z,2025-03-15T23:56:35Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584593761,265,,5584593759,152,,5584593783,233,147,5584593757,56,Left,5584593755,13,,5584593763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860265,147,4,1,15,28,e3k8yw2rbmphyfu5htn4yi5jk,0,31.0,16.2,2025-03-15T23:53:23.122Z,2025-03-16T00:33:05Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584593749,152,,5584593747,56,Back,5584593745,13,,5584593753,285,,5584593751,265,,5584593799,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860571,124,1,1,15,49,daicfonrbj124lu2la2rctxck,1,65.2,88.7,2025-03-15T23:53:44.244Z,2025-03-15T23:53:49Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584595243,155,,5584595257,1,,5584595255,213,5.26,5584595251,141,34.6,5584595253,212,43.1,5584595245,152,,5584595247,56,Center,5584595241,5,,5584595239,2,5584595249,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,
2788860575,125,1,1,15,54,daicfonrbj124lu2la2rctxck,0,86.5,34.6,2025-03-15T23:53:49.541Z,2025-03-15T23:53:50Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584595275,212,7.3,5584595277,213,1.44,5584595271,140,87.4,5584595273,141,45.2,5584595267,3,,5584595269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860581,148,12,1,15,55,e3k8yw2rbmphyfu5htn4yi5jk,1,5.2,48.4,2025-03-15T23:53:49.907Z,2025-03-15T23:53:55Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584595299,56,Back,5584595303,141,40.0,5584595335,15,,5584595301,140,24.3,5584595305,212,20.9,5584595307,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860601,126,3,1,15,58,daicfonrbj124lu2la2rctxck,1,81.8,59.7,2025-03-15T23:53:53.149Z,2025-03-16T01:44:51Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584595463,286,,5584595461,56,Center,5584595591,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860625,149,45,1,15,58,e3k8yw2rbmphyfu5htn4yi5jk,0,18.2,40.3,2025-03-15T23:53:53.149Z,2025-03-16T01:44:51Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584595765,233,126,5584595583,56,Back,5584595585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860643,127,1,1,15,58,daicfonrbj124lu2la2rctxck,1,75.9,64.9,2025-03-15T23:53:53.645Z,2025-03-15T23:53:57Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584595651,141,83.3,5584595655,213,1.00,5584595653,212,14.9,5584595647,56,Left,5584595649,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860651,128,1,1,16,1,daicfonrbj124lu2la2rctxck,0,83.6,83.3,2025-03-15T23:53:56.184Z,2025-03-16T02:53:04Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584595733,141,45.5,5584595727,56,Center,5584595725,155,,5584595723,2,,5584595735,212,28.1,5584595737,213,5.12,5584595731,140,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860661,150,12,1,16,3,e3k8yw2rbmphyfu5htn4yi5jk,1,3.3,56.0,2025-03-15T23:53:58.691Z,2025-03-15T23:54:02Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584595791,140,6.7,5584595797,213,1.24,5584595795,212,10.9,5584595789,56,Back,5584595793,141,71.1,5584595827,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860693,129,1,1,16,6,daicfonrbj124lu2la2rctxck,0,90.4,24.4,2025-03-15T23:54:00.997Z,2025-03-15T23:54:01Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5584595991,212,16.3,5584595983,155,,5584595981,2,,5584595987,140,96.2,5584595985,56,Center,5584595993,213,1.19,5584595989,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860703,151,12,1,16,7,e3k8yw2rbmphyfu5htn4yi5jk,1,3.5,54.0,2025-03-15T23:54:02.019Z,2025-03-15T23:54:04Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5584596069,15,,5584596049,212,13.7,5584596045,140,6.7,5584596047,141,73.6,5584596043,56,Back,5584596051,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860737,152,61,1,16,9,e3k8yw2rbmphyfu5htn4yi5jk,0,6.7,73.6,2025-03-15T23:54:04.619Z,2025-03-15T23:54:05Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584596217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860747,130,61,1,16,10,daicfonrbj124lu2la2rctxck,0,89.2,34.6,2025-03-15T23:54:05.534Z,2025-03-16T02:53:01Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584596265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860763,153,12,1,16,11,e3k8yw2rbmphyfu5htn4yi5jk,1,3.9,69.6,2025-03-15T23:54:06.387Z,2025-03-16T00:34:46Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584596351,213,1.22,5584596349,212,5.6,5584596343,56,Back,5584596347,141,77.3,5584596345,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860785,154,1,1,16,12,e3k8yw2rbmphyfu5htn4yi5jk,1,5.7,77.3,2025-03-15T23:54:07.283Z,2025-03-15T23:54:09Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584596455,213,1.40,5584596451,141,93.2,5584596449,140,7.5,5584596447,56,Back,5584596453,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860841,131,83,1,16,18,daicfonrbj124lu2la2rctxck,0,76.5,5.8,2025-03-15T23:54:13.565Z,2025-03-15T23:54:15Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584596825,399,f1gj1qng7x6nxfi8lbxa7tvpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860857,156,50,1,16,19,e3k8yw2rbmphyfu5htn4yi5jk,1,17.2,93.6,2025-03-15T23:54:14.243Z,2025-03-16T01:45:12Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584596735,56,Back,5584596939,233,132,5584596737,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860885,132,7,1,16,19,daicfonrbj124lu2la2rctxck,1,82.8,6.4,2025-03-15T23:54:14.244Z,2025-03-16T01:45:12Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584596859,286,,5584596893,233,156,5584596857,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860917,134,1,1,16,22,daicfonrbj124lu2la2rctxck,1,76.5,4.7,2025-03-15T23:54:16.909Z,2025-03-15T23:54:19Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584597039,56,Right,5584597041,140,60.1,5584597045,212,18.6,5584597047,213,2.76,5584597043,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788860939,135,1,1,16,24,daicfonrbj124lu2la2rctxck,1,54.5,18.9,2025-03-15T23:54:19.653Z,2025-03-15T23:54:21Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584597131,141,44.3,5584597135,213,2.41,5584597133,212,25.8,5584597127,56,Back,5584597129,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861005,136,1,1,16,26,daicfonrbj124lu2la2rctxck,1,36.2,45.5,2025-03-15T23:54:21.197Z,2025-03-15T23:54:25Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584597439,140,46.8,5584597437,56,Back,5584597445,213,0.98,5584597441,141,69.7,5584597443,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861045,137,1,1,16,30,daicfonrbj124lu2la2rctxck,0,46.7,69.0,2025-03-15T23:54:25.701Z,2025-03-15T23:54:30Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584597709,141,15.6,5584597707,140,100.0,5584597705,56,Right,5584597711,212,67.7,5584597715,1,,5584597713,213,5.72,5584597703,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861081,138,5,1,16,35,daicfonrbj124lu2la2rctxck,0,101.0,22.2,2025-03-15T23:54:30.056Z,2025-03-16T01:45:33Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584598301,233,157,5584597889,346,,5584597887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861143,157,5,1,16,35,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.0,77.8,2025-03-15T23:54:30.056Z,2025-03-16T01:45:32Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584598227,56,Back,5584598279,233,138,5584598229,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861239,158,1,1,16,50,e3k8yw2rbmphyfu5htn4yi5jk,1,4.1,58.2,2025-03-15T23:54:44.988Z,2025-03-15T23:54:51Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584598751,124,,5584598757,141,35.7,5584598755,140,12.1,5584598759,212,17.5,5584598753,56,Back,5584598761,213,5.21,5584598765,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861259,159,1,1,16,56,e3k8yw2rbmphyfu5htn4yi5jk,1,12.1,35.7,2025-03-15T23:54:51.060Z,2025-03-15T23:54:53Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5584598849,213,5.35,5584598843,140,25.9,5584598847,212,24.3,5584598845,141,7.1,5584598841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861281,160,1,1,16,58,e3k8yw2rbmphyfu5htn4yi5jk,0,25.7,7.1,2025-03-15T23:54:53.204Z,2025-03-15T23:54:55Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584598949,155,,5584598957,212,49.7,5584598955,141,30.0,5584598951,56,Center,5584598959,213,0.32,5584598953,140,70.6,5584598961,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861291,139,1,1,17,0,daicfonrbj124lu2la2rctxck,1,27.2,67.0,2025-03-15T23:54:55.365Z,2025-03-15T23:54:57Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584599043,141,70.9,5584599041,140,33.7,5584599037,3,,5584599045,212,7.3,5584599047,213,0.37,5584599039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788861293,140,61,1,17,2,daicfonrbj124lu2la2rctxck,0,33.7,70.9,2025-03-15T23:54:56.877Z,2025-03-15T23:54:57Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584599051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
