id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2803535367,137,6,1,17,6,83cpn99fh7ulkwe8nezy8a3mx,0,0.0,60.9,2025-04-19T23:54:02.090Z,2025-04-20T00:50:08Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665529085,233,139,5665289195,73,,5665289193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535639,139,6,1,17,6,5qfq6cwtrgzd2szijivns7rjl,1,100.0,39.1,2025-04-19T23:54:02.090Z,2025-04-20T02:05:34Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665290535,56,Center,5665290537,75,,5665529067,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535889,140,1,1,17,38,5qfq6cwtrgzd2szijivns7rjl,1,99.5,0.5,2025-04-19T23:54:33.577Z,2025-04-19T23:54:41Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665291663,155,,5665291671,140,89.6,5665291679,1,,5665291657,2,,5665291667,224,,5665291673,141,72.7,5665291675,212,50.2,5665291669,56,Center,5665291659,6,5665291677,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,
2803535897,141,44,1,17,43,5qfq6cwtrgzd2szijivns7rjl,1,90.0,67.5,2025-04-19T23:54:38.395Z,2025-04-20T02:05:10Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665291701,56,Center,5665291703,286,,5665291891,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535933,138,44,1,17,43,83cpn99fh7ulkwe8nezy8a3mx,0,10.0,32.5,2025-04-19T23:54:38.396Z,2025-04-20T02:05:11Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5665291875,285,,5665291873,56,Back,5665291949,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535921,142,1,1,17,43,5qfq6cwtrgzd2szijivns7rjl,0,89.1,72.1,2025-04-19T23:54:38.891Z,2025-04-20T03:55:28Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665291811,212,6.1,5665291809,141,63.1,5665291807,140,88.9,5665291805,56,Center,5665291813,213,4.68,5665291803,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803546931,277,44,1,17,43,5qfq6cwtrgzd2szijivns7rjl,1,88.8,48.9,2025-04-19T23:54:39.185Z,2025-04-20T02:05:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665354811,286,,5665354805,56,Center,5665566593,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535941,139,44,1,17,43,83cpn99fh7ulkwe8nezy8a3mx,0,11.2,51.1,2025-04-19T23:54:39.186Z,2025-04-20T02:05:11Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5665566333,56,Back,5665566335,285,,5665566609,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535927,143,1,1,17,44,5qfq6cwtrgzd2szijivns7rjl,0,89.6,57.3,2025-04-19T23:54:40.019Z,2025-04-19T23:54:40Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665291849,3,,5665291857,212,3.8,5665291853,140,89.1,5665291855,141,51.8,5665291851,56,Center,5665291859,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535949,140,12,1,17,46,83cpn99fh7ulkwe8nezy8a3mx,1,10.8,57.0,2025-04-19T23:54:41.551Z,2025-04-20T00:57:59Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665569673,141,58.7,5665569675,212,13.8,5665569671,140,23.9,5665569669,56,Back,5665569677,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535987,144,1,1,17,46,5qfq6cwtrgzd2szijivns7rjl,1,68.2,27.0,2025-04-19T23:54:42.141Z,2025-04-19T23:54:45Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665292137,212,17.1,5665292135,141,11.4,5665292133,140,81.0,5665292139,213,5.62,5665292131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803535997,145,1,1,17,49,5qfq6cwtrgzd2szijivns7rjl,0,83.6,5.5,2025-04-19T23:54:45.115Z,2025-04-19T23:54:46Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665292181,212,8.1,5665292173,155,,5665292175,56,Right,5665292229,286,,5665292177,140,85.9,5665292183,213,1.27,5665292179,141,16.8,5665292225,233,142,5665292171,2,5665292223,236,,,,,,,,,,,,,,,,,,,,,,,,,
2803535995,142,12,1,17,49,83cpn99fh7ulkwe8nezy8a3mx,1,13.4,82.1,2025-04-19T23:54:45.215Z,2025-04-19T23:54:47Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665292165,185,,5665292247,233,145,5665292167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536003,143,6,1,17,50,83cpn99fh7ulkwe8nezy8a3mx,0,13.8,82.6,2025-04-19T23:54:45.960Z,2025-04-19T23:54:51Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665292255,56,Back,5665292257,73,,5665292349,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536017,146,6,1,17,50,5qfq6cwtrgzd2szijivns7rjl,1,86.2,17.4,2025-04-19T23:54:45.960Z,2025-04-20T02:05:35Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665292325,56,Right,5665292339,233,143,5665292327,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536193,147,1,1,18,5,5qfq6cwtrgzd2szijivns7rjl,1,99.5,0.5,2025-04-19T23:55:00.843Z,2025-04-19T23:55:07Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665293295,212,19.5,5665293293,141,8.5,5665293287,6,,5665293297,213,2.86,5665293289,56,Right,5665293291,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536241,148,1,1,18,6,5qfq6cwtrgzd2szijivns7rjl,1,80.3,8.0,2025-04-19T23:55:02.278Z,2025-04-19T23:55:05Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5665293563,212,6.9,5665293565,213,5.97,5665293561,141,4.9,5665293559,140,86.6,5665293557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536251,144,45,1,18,9,83cpn99fh7ulkwe8nezy8a3mx,0,8.1,88.4,2025-04-19T23:55:05.227Z,2025-04-19T23:55:08Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665293623,285,,5665293779,233,149,5665293621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536267,149,3,1,18,9,5qfq6cwtrgzd2szijivns7rjl,1,92.0,13.0,2025-04-19T23:55:05.227Z,2025-04-19T23:55:09Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665293697,56,Right,5665293699,286,,5665293751,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536313,150,1,1,18,14,5qfq6cwtrgzd2szijivns7rjl,1,90.4,22.4,2025-04-19T23:55:09.916Z,2025-04-19T23:55:11Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665293969,56,Center,5665293971,140,88.5,5665293977,213,1.98,5665293973,141,29.1,5665293975,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536321,151,61,1,18,16,5qfq6cwtrgzd2szijivns7rjl,1,88.4,29.1,2025-04-19T23:55:11.387Z,2025-04-20T02:15:44Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,1.0,,5665293997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536337,152,15,1,18,16,5qfq6cwtrgzd2szijivns7rjl,1,84.0,40.5,2025-04-19T23:55:11.748Z,2025-04-20T02:16:03Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665356225,147,43.0,5665356211,103,19,5665356203,78,,5665795277,55,151,5665295499,82,,5665356221,146,87.9,5665294071,56,Center,5665356227,230,98.1,5665795271,17,5665356209,102,50.7,5665795275,154,5665295489,20,5665795273,29,5665356273,233,145,,,,5665356229,231,45.7,5665795269,25,,,,,,,
2803536327,145,10,1,18,16,83cpn99fh7ulkwe8nezy8a3mx,1,13.3,65.3,2025-04-19T23:55:11.848Z,2025-04-20T02:37:22Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665294015,94,,5665356293,233,152,5665294021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536415,146,12,1,18,20,83cpn99fh7ulkwe8nezy8a3mx,1,12.4,85.9,2025-04-19T23:55:15.856Z,2025-04-20T02:37:29Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665294497,140,61.7,5665294499,141,81.2,5665294501,212,51.9,5665294495,56,Left,5665294503,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536481,153,1,1,18,24,5qfq6cwtrgzd2szijivns7rjl,1,26.2,24.0,2025-04-19T23:55:20.187Z,2025-04-19T23:55:24Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665294827,56,Back,5665294831,141,12.6,5665294829,140,35.1,5665294835,213,5.59,5665294833,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536541,154,1,1,18,28,5qfq6cwtrgzd2szijivns7rjl,1,41.6,12.3,2025-04-19T23:55:24.066Z,2025-04-19T23:55:29Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665295175,213,0.82,5665295165,155,,5665295173,212,49.5,5665295167,56,Center,5665295177,1,,5665295171,141,65.4,5665295169,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536555,155,44,1,18,33,5qfq6cwtrgzd2szijivns7rjl,1,77.0,72.7,2025-04-19T23:55:28.449Z,2025-04-20T02:05:12Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665295255,56,Center,5665575549,233,494,5665295257,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803585699,494,44,1,18,33,83cpn99fh7ulkwe8nezy8a3mx,0,23.0,27.3,2025-04-19T23:55:28.450Z,2025-04-20T02:05:12Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5665575057,56,Back,5665575579,233,155,5665575511,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536565,156,1,1,18,33,5qfq6cwtrgzd2szijivns7rjl,0,73.9,65.1,2025-04-19T23:55:28.618Z,2025-04-20T01:52:32Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665295305,213,4.64,5665295303,212,4.4,5665295295,3,,5665295299,140,73.6,5665295301,141,58.7,5665295297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536599,147,1,1,18,35,83cpn99fh7ulkwe8nezy8a3mx,1,22.2,52.4,2025-04-19T23:55:30.839Z,2025-04-20T00:59:46Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665578023,157,,5665578025,1,,5665295457,212,21.6,5665295453,140,41.3,5665295455,141,64.0,5665295459,213,0.37,5665295451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536623,148,1,1,18,37,83cpn99fh7ulkwe8nezy8a3mx,1,43.4,66.1,2025-04-19T23:55:32.790Z,2025-04-19T23:55:34Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665295611,213,3.70,5665295601,3,,5665295609,212,6.7,5665295605,140,38.0,5665295603,56,Back,5665295607,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536651,150,1,1,18,39,83cpn99fh7ulkwe8nezy8a3mx,0,38.0,60.9,2025-04-19T23:55:35.015Z,2025-04-19T23:55:36Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5665295727,141,56.7,5665295725,140,88.1,5665295733,1,,5665295723,56,Center,5665295729,212,52.7,5665295731,213,6.23,5665295721,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536723,158,1,1,18,44,5qfq6cwtrgzd2szijivns7rjl,1,12.7,36.6,2025-04-19T23:55:39.875Z,2025-04-19T23:55:43Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5665296089,213,5.48,5665296081,56,Back,5665296083,140,22.8,5665296079,123,,5665296085,141,20.4,5665296087,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536739,159,1,1,18,48,5qfq6cwtrgzd2szijivns7rjl,1,22.7,20.4,2025-04-19T23:55:43.378Z,2025-04-19T23:55:45Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665296189,141,38.0,5665296193,213,1.14,5665296187,140,28.0,5665296185,56,Back,5665296191,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536773,160,1,1,18,49,5qfq6cwtrgzd2szijivns7rjl,1,28.4,37.3,2025-04-19T23:55:45.163Z,2025-04-19T23:55:49Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665296335,56,Back,5665296343,213,1.35,5665296337,140,30.8,5665296339,141,53.7,5665296341,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536965,161,43,1,18,53,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-19T23:55:49.090Z,2025-04-19T23:56:15Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665297269,213,1.20,5665297261,56,Back,5665297855,144,1,5665297263,140,35.9,5665297265,141,77.6,5665297267,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536969,162,4,1,18,59,5qfq6cwtrgzd2szijivns7rjl,1,34.1,69.5,2025-04-19T23:55:54.774Z,2025-04-20T02:04:45Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665301361,286,,5665297591,56,Back,5665297589,13,,5665301839,233,151,5665297595,265,,5665297593,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803536847,151,4,1,18,59,83cpn99fh7ulkwe8nezy8a3mx,0,65.9,30.5,2025-04-19T23:55:54.775Z,2025-04-20T02:37:13Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5665297047,13,,5665301861,233,162,5665297051,152,,5665297049,56,Center,5665299703,285,,5665297053,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537433,163,1,1,19,58,5qfq6cwtrgzd2szijivns7rjl,1,40.9,71.4,2025-04-19T23:56:54.082Z,2025-04-20T01:36:59Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665299859,212,31.3,5665299861,213,4.39,5665299857,141,27.7,5665717647,152,,5665299855,140,31.6,5665717645,5,,5665299853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537517,164,1,1,19,59,5qfq6cwtrgzd2szijivns7rjl,0,31.6,27.6,2025-04-19T23:56:55.234Z,2025-04-19T23:57:02Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665300335,213,5.97,5665300333,212,45.3,5665300337,1,,5665300327,56,Right,5665300331,141,7.0,5665300329,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537513,154,1,1,20,5,83cpn99fh7ulkwe8nezy8a3mx,1,12.4,69.3,2025-04-19T23:57:00.990Z,2025-04-19T23:57:02Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665300309,213,2.06,5665300301,56,Back,5665300305,141,77.5,5665300303,140,9.6,5665300307,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537533,156,1,1,20,7,83cpn99fh7ulkwe8nezy8a3mx,0,9.6,77.5,2025-04-19T23:57:02.678Z,2025-04-19T23:57:03Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665300417,212,28.2,5665300421,1,,5665300415,141,67.9,5665300405,56,Back,5665300403,157,,5665300419,213,6.05,5665300409,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537601,166,1,1,20,11,5qfq6cwtrgzd2szijivns7rjl,1,66.7,38.5,2025-04-19T23:57:06.713Z,2025-04-19T23:57:08Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665300781,141,49.1,5665300785,213,2.76,5665300777,56,Back,5665300779,140,49.6,5665300783,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537627,167,1,1,20,12,5qfq6cwtrgzd2szijivns7rjl,1,49.6,49.1,2025-04-19T23:57:08.074Z,2025-04-19T23:57:10Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665300933,213,5.56,5665300925,56,Center,5665300929,141,27.4,5665300931,212,22.4,5665300927,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537649,168,1,1,20,15,5qfq6cwtrgzd2szijivns7rjl,1,64.4,25.9,2025-04-19T23:57:10.738Z,2025-04-19T23:57:12Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665301071,141,34.6,5665301069,140,71.5,5665301067,56,Center,5665301073,212,9.5,5665301075,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537663,169,1,1,20,17,5qfq6cwtrgzd2szijivns7rjl,1,71.5,34.6,2025-04-19T23:57:12.610Z,2025-04-19T23:57:14Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665301189,212,20.1,5665301187,141,12.3,5665301183,56,Right,5665301191,213,5.43,5665301185,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537675,170,1,1,20,18,5qfq6cwtrgzd2szijivns7rjl,1,84.1,12.3,2025-04-19T23:57:14.011Z,2025-04-19T23:57:15Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665301245,213,2.55,5665301243,212,10.2,5665301237,56,Right,5665301239,140,76.0,5665301241,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537701,171,1,1,20,19,5qfq6cwtrgzd2szijivns7rjl,1,76.0,20.7,2025-04-19T23:57:15.314Z,2025-04-19T23:57:18Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665301407,213,2.47,5665301399,140,57.0,5665301405,212,25.4,5665301403,141,43.9,5665301395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537733,172,1,1,20,22,5qfq6cwtrgzd2szijivns7rjl,1,59.5,42.4,2025-04-19T23:57:18.033Z,2025-04-19T23:57:20Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5665301559,56,Center,5665301561,140,55.2,5665301567,213,1.82,5665301563,141,68.5,5665301565,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537771,173,1,1,20,25,5qfq6cwtrgzd2szijivns7rjl,1,55.2,68.7,2025-04-19T23:57:20.561Z,2025-04-19T23:57:23Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5665301753,56,Center,5665301755,140,69.6,5665301759,212,15.3,5665301761,213,0.14,5665301757,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537841,174,1,1,20,27,5qfq6cwtrgzd2szijivns7rjl,1,69.7,76.0,2025-04-19T23:57:23.273Z,2025-04-19T23:57:27Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5665302079,140,60.9,5665302083,141,94.2,5665302089,213,2.21,5665302073,56,Left,5665302087,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537859,175,1,1,20,32,5qfq6cwtrgzd2szijivns7rjl,1,59.6,94.1,2025-04-19T23:57:27.746Z,2025-04-19T23:57:29Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5665302181,140,61.5,5665302189,213,5.04,5665302179,56,Left,5665302185,141,85.6,5665302187,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537871,176,1,1,20,33,5qfq6cwtrgzd2szijivns7rjl,0,61.7,85.6,2025-04-19T23:57:29.097Z,2025-04-19T23:57:29Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665302261,141,96.3,5665302259,140,60.7,5665302257,56,Left,5665302263,212,7.4,5665302255,155,,5665302265,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537893,157,8,1,20,37,83cpn99fh7ulkwe8nezy8a3mx,1,34.9,25.0,2025-04-19T23:57:32.439Z,2025-04-19T23:57:32Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665302379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537917,177,1,1,20,38,5qfq6cwtrgzd2szijivns7rjl,1,61.2,91.2,2025-04-19T23:57:33.481Z,2025-04-20T00:24:16Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5665302481,141,85.4,5665302483,212,5.9,5665302479,140,65.4,5665302485,213,5.55,5665302477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803557689,379,1,1,20,40,5qfq6cwtrgzd2szijivns7rjl,0,63.2,57.6,2025-04-19T23:57:35.349Z,2025-04-20T00:24:02Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5665414605,141,50.4,5665414603,140,74.7,5665414607,212,13.0,5665414601,56,Center,5665414609,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537957,159,1,1,20,41,83cpn99fh7ulkwe8nezy8a3mx,1,11.2,41.3,2025-04-19T23:57:36.974Z,2025-04-19T23:57:39Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665302711,140,33.6,5665302709,56,Back,5665302715,212,23.5,5665302713,141,40.9,5665302707,155,,5665302717,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537961,160,61,1,20,43,83cpn99fh7ulkwe8nezy8a3mx,0,33.6,40.9,2025-04-19T23:57:38.871Z,2025-04-19T23:57:39Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5665302729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537989,178,61,1,20,44,5qfq6cwtrgzd2szijivns7rjl,0,58.5,48.4,2025-04-19T23:57:39.698Z,2025-04-20T00:24:18Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5665302925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803537995,161,1,1,20,45,83cpn99fh7ulkwe8nezy8a3mx,1,34.3,33.1,2025-04-19T23:57:40.926Z,2025-04-19T23:57:42Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5665302959,140,27.5,5665302967,213,3.43,5665302957,56,Back,5665302963,141,30.0,5665302965,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538013,162,1,1,20,47,83cpn99fh7ulkwe8nezy8a3mx,1,30.9,29.2,2025-04-19T23:57:42.478Z,2025-04-19T23:57:44Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5665303029,140,20.9,5665303031,141,33.3,5665303027,56,Back,5665303033,212,10.9,5665303035,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538053,163,1,1,20,48,83cpn99fh7ulkwe8nezy8a3mx,1,20.5,33.1,2025-04-19T23:57:43.806Z,2025-04-19T23:57:48Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5665303299,212,41.5,5665303301,213,1.32,5665303297,141,92.3,5665303293,56,Back,5665303295,140,30.2,5665303303,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538079,164,1,1,20,53,83cpn99fh7ulkwe8nezy8a3mx,1,27.9,95.0,2025-04-19T23:57:48.630Z,2025-04-19T23:57:51Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5665303403,140,15.9,5665303405,141,88.6,5665303407,212,13.3,5665303401,56,Back,5665303409,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538105,165,1,1,20,56,83cpn99fh7ulkwe8nezy8a3mx,1,13.0,87.1,2025-04-19T23:57:51.382Z,2025-04-19T23:57:54Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5665303517,213,4.31,5665303513,141,53.4,5665303515,212,25.0,5665303509,56,Back,5665303511,140,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538125,166,1,1,20,58,83cpn99fh7ulkwe8nezy8a3mx,0,3.3,53.6,2025-04-19T23:57:54.143Z,2025-04-19T23:57:59Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5665303635,212,39.3,5665303633,141,73.3,5665303627,157,,5665303637,213,0.35,5665303639,1,,5665303629,56,Back,5665303631,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538143,179,44,1,21,2,5qfq6cwtrgzd2szijivns7rjl,1,52.0,28.6,2025-04-19T23:57:58.222Z,2025-04-19T23:58:05Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5665303739,233,167,5665303719,56,Center,5665303781,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803538133,167,44,1,21,2,83cpn99fh7ulkwe8nezy8a3mx,0,48.0,71.4,2025-04-19T23:57:58.223Z,2025-04-19T23:58:04Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5665303775,233,179,5665303863,285,,5665303667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
