id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value
2822245843,154,1,1,23,16,daicfonrbj124lu2la2rctxck,1,41.5,78.0,2025-06-12T00:32:08.407Z,2025-06-12T00:32:10Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768923307,213,4.38,5768923303,141,63.0,5768923299,56,Back,5768923305,212,10.8,5768923301,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245853,155,1,1,23,18,daicfonrbj124lu2la2rctxck,1,38.2,63.0,2025-06-12T00:32:10.462Z,2025-06-12T00:32:16Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768923365,141,35.2,5768923367,212,18.9,5768923361,56,Back,5768923363,140,37.3,5768923369,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245859,156,1,1,23,24,daicfonrbj124lu2la2rctxck,1,42.0,31.7,2025-06-12T00:32:16.728Z,2025-06-12T00:32:21Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768923399,56,Back,5768923403,141,60.8,5768923405,212,20.1,5768923401,140,38.7,5768923407,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245875,157,1,1,23,29,daicfonrbj124lu2la2rctxck,1,41.7,62.4,2025-06-12T00:32:21.647Z,2025-06-12T00:32:29Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768923465,56,Back,5768923467,140,39.6,5768923473,213,4.55,5768923469,141,42.4,5768923471,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245881,158,1,1,23,37,daicfonrbj124lu2la2rctxck,1,38.5,38.6,2025-06-12T00:32:29.423Z,2025-06-12T00:32:33Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768923517,213,1.40,5768923509,56,Back,5768923513,141,69.3,5768923515,212,21.2,5768923511,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245887,159,1,1,23,41,daicfonrbj124lu2la2rctxck,1,46.3,56.9,2025-06-12T00:32:33.334Z,2025-06-12T00:32:37Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768923563,213,4.67,5768923555,56,Back,5768923561,212,28.9,5768923557,140,45.0,5768923559,141,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245891,160,1,1,23,45,daicfonrbj124lu2la2rctxck,1,45.0,14.5,2025-06-12T00:32:37.879Z,2025-06-12T00:32:39Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768923579,213,6.12,5768923573,140,61.2,5768923571,56,Right,5768923577,212,17.2,5768923575,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245893,161,1,1,23,47,daicfonrbj124lu2la2rctxck,0,61.2,10.3,2025-06-12T00:32:39.351Z,2025-06-12T00:32:41Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768923617,233,166,5768923597,213,5.65,5768923621,286,,5768923615,236,,5768923593,141,9.4,5768923589,56,Right,5768923595,212,1.0,5768923591,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245899,166,74,1,23,47,83cpn99fh7ulkwe8nezy8a3mx,1,57.6,17.3,2025-06-12T00:32:39.352Z,2025-06-12T03:03:26Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768923611,56,Right,5768923613,285,,5768923623,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245903,168,1,1,23,49,83cpn99fh7ulkwe8nezy8a3mx,1,57.6,17.0,2025-06-12T00:32:42.175Z,2025-06-12T01:07:20Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768923637,56,Right,5768923639,140,53.6,5768923643,212,4.2,5768923641,141,17.0,5768923645,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245911,169,1,1,23,50,83cpn99fh7ulkwe8nezy8a3mx,1,57.6,17.3,2025-06-12T00:32:42.728Z,2025-06-12T00:32:50Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768923691,56,Left,5768923695,141,88.1,5768923693,140,61.5,5768923701,1,,5768923689,196,,5768923697,212,48.3,5768923699,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245921,170,1,1,23,58,83cpn99fh7ulkwe8nezy8a3mx,0,62.0,77.4,2025-06-12T00:32:50.728Z,2025-06-12T00:34:40Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768923747,213,0.47,5768923739,56,Left,5768923745,212,15.7,5768923741,140,75.4,5768923743,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246075,174,8,1,23,59,daicfonrbj124lu2la2rctxck,1,11.3,36.1,2025-06-12T00:32:51.360Z,2025-06-12T00:34:45Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768924533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245961,172,1,1,24,0,83cpn99fh7ulkwe8nezy8a3mx,0,96.9,75.9,2025-06-12T00:32:52.808Z,2025-06-12T00:34:45Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768923953,213,3.90,5768923945,56,Center,5768923947,140,93.4,5768923941,2,,5768923951,212,5.1,5768923943,155,,5768923949,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245919,162,61,1,24,3,daicfonrbj124lu2la2rctxck,1,5.9,34.0,2025-06-12T00:32:55.489Z,2025-06-12T01:05:33Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768923737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822249361,348,61,1,24,4,daicfonrbj124lu2la2rctxck,0,4.0,37.4,2025-06-12T00:32:56.251Z,2025-06-12T01:05:27Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768943263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245923,171,43,1,24,4,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-12T00:32:56.288Z,2025-06-12T00:33:01Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768923759,141,73.3,5768923819,144,1,5768923761,212,3.7,5768923757,140,92.6,5768923751,2,0,5768923755,56,Center,5768923763,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245955,163,6,1,24,14,daicfonrbj124lu2la2rctxck,0,5.4,32.4,2025-06-12T00:33:06.608Z,2025-06-12T01:08:53Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768923925,73,,5768923923,56,Back,5768934001,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822245963,173,6,1,24,14,83cpn99fh7ulkwe8nezy8a3mx,1,94.6,67.6,2025-06-12T00:33:06.608Z,2025-06-12T01:08:53Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768923967,56,Center,5768933985,233,163,5768923969,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246011,174,1,1,24,50,83cpn99fh7ulkwe8nezy8a3mx,0,99.6,99.9,2025-06-12T00:33:42.255Z,2025-06-12T00:33:49Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768924177,140,92.0,5768924179,141,49.6,5768924183,213,4.48,5768924175,56,Center,5768924171,155,,5768924169,6,,5768924173,223,,5768924181,212,35.1,5768924185,1,,5768924167,2,,5768924223,233,,,,,,,,,,,,,,164,,,,,,,,
2822246021,164,41,1,24,53,daicfonrbj124lu2la2rctxck,1,1.4,48.8,2025-06-12T00:33:45.712Z,2025-06-12T00:33:49Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768924227,233,174,5768924217,141,71.9,5768924219,212,23.6,5768924215,140,18.2,5768924221,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246023,165,12,1,24,56,daicfonrbj124lu2la2rctxck,1,18.2,71.9,2025-06-12T00:33:49.025Z,2025-06-12T00:33:52Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768924253,167,,5768924233,140,17.8,5768924239,213,1.59,5768924237,212,20.0,5768924231,56,Back,5768924235,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246025,166,5,1,24,58,daicfonrbj124lu2la2rctxck,0,17.4,101.1,2025-06-12T00:33:50.663Z,2025-06-12T01:09:12Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768924241,56,Back,5768924291,233,175,5768924243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246031,175,5,1,24,58,83cpn99fh7ulkwe8nezy8a3mx,1,82.6,-1.1,2025-06-12T00:33:50.663Z,2025-06-12T01:09:12Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768924287,233,166,5768924285,347,,5768924283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246033,176,1,1,25,15,83cpn99fh7ulkwe8nezy8a3mx,0,83.3,0.0,2025-06-12T00:34:08.150Z,2025-06-12T00:34:10Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768924305,141,30.6,5768924301,56,Center,5768924303,140,94.9,5768924299,107,,5768924311,1,,5768924307,212,24.5,5768924309,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246035,167,12,1,25,19,daicfonrbj124lu2la2rctxck,1,8.5,78.8,2025-06-12T00:34:11.528Z,2025-06-12T00:34:13Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768924319,212,6.0,5768924317,141,82.8,5768924313,56,Back,5768924323,15,,5768924315,140,13.6,5768924321,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246037,168,61,1,25,21,daicfonrbj124lu2la2rctxck,0,13.7,83.3,2025-06-12T00:34:13.400Z,2025-06-12T00:34:13Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768924325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246039,177,61,1,25,22,83cpn99fh7ulkwe8nezy8a3mx,0,82.9,28.3,2025-06-12T00:34:14.439Z,2025-06-12T00:34:14Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5768924327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246047,170,4,1,25,27,daicfonrbj124lu2la2rctxck,1,34.2,73.2,2025-06-12T00:34:19.944Z,2025-06-12T01:08:49Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768924371,286,,5768924367,233,178,5768924345,13,,5768924349,152,,5768924351,265,,5768924347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246049,178,4,1,25,27,83cpn99fh7ulkwe8nezy8a3mx,0,65.8,26.8,2025-06-12T00:34:19.945Z,2025-06-12T01:08:49Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768924359,56,Center,5768924373,233,170,5768924361,152,,5768924365,285,,5768924357,13,,5768924363,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246741,224,1,1,25,37,daicfonrbj124lu2la2rctxck,1,39.6,86.3,2025-06-12T00:34:29.568Z,2025-06-12T00:42:40Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5768928679,152,,5768928703,189,,5768928421,213,3.85,5768928415,140,34.9,5768928413,56,Back,5768928677,5,,5768928417,141,80.1,5768928419,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246065,171,1,1,25,38,daicfonrbj124lu2la2rctxck,1,26.8,78.6,2025-06-12T00:34:31.071Z,2025-06-12T00:43:02Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768924469,212,9.7,5768924463,56,Back,5768924471,213,5.72,5768924467,141,71.0,5768924465,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246071,172,1,1,25,40,daicfonrbj124lu2la2rctxck,0,34.6,71.0,2025-06-12T00:34:32.433Z,2025-06-12T00:34:35Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768924497,213,0.35,5768924499,1,,5768924495,212,59.3,5768924491,140,87.6,5768924487,155,,5768924489,56,Left,5768924493,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246073,173,5,1,25,43,daicfonrbj124lu2la2rctxck,0,83.4,101.3,2025-06-12T00:34:35.476Z,2025-06-12T01:09:13Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5768924503,56,Left,5768924505,347,,5768924559,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246077,179,5,1,25,43,83cpn99fh7ulkwe8nezy8a3mx,1,16.6,-1.3,2025-06-12T00:34:35.476Z,2025-06-12T01:09:13Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5768924547,233,173,5768924545,347,,5768924543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246083,180,1,1,25,54,83cpn99fh7ulkwe8nezy8a3mx,1,22.4,0.0,2025-06-12T00:34:46.693Z,2025-06-12T00:34:49Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5768924563,107,,5768924565,56,Back,5768924571,212,16.2,5768924569,141,18.7,5768924573,213,2.20,5768924567,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246091,181,1,1,25,56,83cpn99fh7ulkwe8nezy8a3mx,1,13.3,18.7,2025-06-12T00:34:48.911Z,2025-06-12T00:34:52Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5768924613,56,Center,5768924623,1,,5768924621,213,0.07,5768924615,140,51.9,5768924611,157,,5768924619,212,40.6,5768924617,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246095,182,44,1,26,0,83cpn99fh7ulkwe8nezy8a3mx,1,55.3,29.0,2025-06-12T00:34:52.638Z,2025-06-12T02:31:24Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768924653,233,175,5768924631,286,,5768924629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246099,175,44,1,26,0,daicfonrbj124lu2la2rctxck,0,44.7,71.0,2025-06-12T00:34:52.639Z,2025-06-12T02:31:24Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768924647,56,Back,5768924657,233,182,5768924649,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246097,183,1,1,26,0,83cpn99fh7ulkwe8nezy8a3mx,1,51.8,22.9,2025-06-12T00:34:52.942Z,2025-06-12T00:35:17Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768924635,140,46.9,5768924645,156,,5768924641,213,2.09,5768924633,56,Back,5768924637,141,36.0,5768924639,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246101,184,1,1,26,1,83cpn99fh7ulkwe8nezy8a3mx,1,46.9,36.0,2025-06-12T00:34:54.006Z,2025-06-12T00:34:56Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5768924669,213,1.62,5768924663,140,45.6,5768924661,56,Back,5768924667,212,27.2,5768924665,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246105,185,1,1,26,4,83cpn99fh7ulkwe8nezy8a3mx,0,45.6,76.0,2025-06-12T00:34:56.406Z,2025-06-12T00:34:58Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5768924693,212,43.5,5768924689,140,84.5,5768924687,56,Center,5768924695,213,5.93,5768924691,141,53.8,5768924685,155,,5768924697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246113,176,1,1,26,7,daicfonrbj124lu2la2rctxck,1,22.4,58.8,2025-06-12T00:34:59.674Z,2025-06-12T00:35:01Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768924739,213,3.67,5768924737,212,15.1,5768924733,140,10.0,5768924731,56,Back,5768924735,141,47.5,5768924729,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246133,178,1,1,26,12,daicfonrbj124lu2la2rctxck,1,13.6,42.8,2025-06-12T00:35:04.951Z,2025-06-12T00:35:10Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5768924827,56,Back,5768924833,212,14.8,5768924829,140,23.9,5768924835,213,5.53,5768924831,141,28.0,5768924825,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246141,179,1,1,26,18,daicfonrbj124lu2la2rctxck,1,31.1,23.6,2025-06-12T00:35:10.256Z,2025-06-12T00:35:13Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768924877,212,12.8,5768924871,56,Back,5768924875,141,5.8,5768924873,140,35.0,5768924879,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246143,180,1,1,26,21,daicfonrbj124lu2la2rctxck,1,38.9,17.8,2025-06-12T00:35:13.760Z,2025-06-12T00:35:16Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768924887,141,72.9,5768924891,213,1.91,5768924893,1,,5768924889,212,39.7,5768924885,140,26.5,5768924883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246145,181,1,1,26,23,daicfonrbj124lu2la2rctxck,1,26.5,72.9,2025-06-12T00:35:16.231Z,2025-06-12T00:35:20Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768924927,213,1.06,5768924919,56,Back,5768924925,212,16.2,5768924921,140,34.1,5768924923,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246163,182,1,1,26,28,daicfonrbj124lu2la2rctxck,1,37.1,93.2,2025-06-12T00:35:20.257Z,2025-06-12T00:36:17Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,1.0,,5768925345,154,,5768925025,213,5.99,5768925021,141,67.4,5768925015,155,,5768925023,212,61.6,5768925343,210,13,5768925017,56,Center,5768925027,1,,5768925019,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246231,184,3,1,26,34,daicfonrbj124lu2la2rctxck,1,89.4,64.7,2025-06-12T00:35:27.013Z,2025-06-12T00:38:47Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768925473,56,Center,5768925553,233,186,5768925475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246151,186,45,1,26,34,83cpn99fh7ulkwe8nezy8a3mx,0,10.6,35.3,2025-06-12T00:35:27.013Z,2025-06-12T00:38:46Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768925557,233,184,5768924941,56,Back,5768924943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246165,183,13,1,26,35,daicfonrbj124lu2la2rctxck,1,98.2,65.3,2025-06-12T00:35:27.481Z,2025-06-12T00:38:45Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768925353,154,,5768925033,65,,5768925035,56,Center,5768925031,22,,5768925351,29,,5768925355,55,182,5768925367,230,99.4,5768925369,231,49.1,5768925365,147,52.0,5768925347,72,,5768925361,103,5768925349,75,,5768925363,146,5768925201,153,,5768925359,102,,,,8.3,1.8,,,,,,,98.9
2822246185,187,16,1,26,36,83cpn99fh7ulkwe8nezy8a3mx,1,1.0,48.1,2025-06-12T00:35:28.477Z,2025-06-12T02:37:02Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5768925341,231,57.9,5768927037,472,183,5768925253,375,26:36.126,5768925339,230,91.6,5768925157,56,Center,5768925337,103,8.2,5768927031,280,OWN_GOAL,5768927035,282,daicfonrbj124lu2la2rctxck,5768925333,76,,5768925151,22,,5768925155,28,5768987367,72,,5768927033,281,5768925335,102,52.2,5768925153,16,5768925249,374,2025-06-12 01:35:28.377,,,,,,,,,4vdbw63j0s7npezknabq6p7xm
2822246235,188,1,1,27,38,83cpn99fh7ulkwe8nezy8a3mx,1,50.5,50.2,2025-06-12T00:36:31.052Z,2025-06-12T00:39:46Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5768925523,213,3.57,5768925525,279,G,5768925515,56,Back,5768925521,212,16.3,5768927355,189,,5768925519,141,40.3,5768925517,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246241,189,1,1,27,39,83cpn99fh7ulkwe8nezy8a3mx,0,36.4,40.3,2025-06-12T00:36:32.228Z,2025-06-12T00:39:43Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768925573,1,,5768925567,141,0.1,5768925571,213,5.68,5768925569,212,48.2,5768927349,189,,5768925561,155,,5768925565,140,74.2,5768925563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246277,185,5,1,27,42,daicfonrbj124lu2la2rctxck,1,23.2,101.0,2025-06-12T00:36:35.185Z,2025-06-12T01:09:13Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768925759,347,,5768925757,56,Back,5768925775,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246243,190,5,1,27,42,83cpn99fh7ulkwe8nezy8a3mx,0,76.8,-1.0,2025-06-12T00:36:35.185Z,2025-06-12T01:09:14Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5768925577,347,,5768925575,56,Right,5768925781,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246281,186,1,1,28,0,daicfonrbj124lu2la2rctxck,0,20.9,100.0,2025-06-12T00:36:53.208Z,2025-06-12T00:36:55Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768925787,56,Left,5768925791,141,92.3,5768925795,213,6.16,5768925793,212,51.8,5768925789,140,69.9,5768925785,107,,5768925797,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246287,191,1,1,28,3,83cpn99fh7ulkwe8nezy8a3mx,1,22.2,21.1,2025-06-12T00:36:55.374Z,2025-06-12T00:36:56Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5768925807,140,13.4,5768925811,212,18.8,5768925813,213,2.09,5768925809,141,45.1,5768925805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246301,193,1,1,28,5,83cpn99fh7ulkwe8nezy8a3mx,0,15.5,45.1,2025-06-12T00:36:57.963Z,2025-06-12T00:37:00Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5768925861,140,62.0,5768925865,212,52.4,5768925863,141,72.9,5768925859,56,Center,5768925867,213,0.37,5768925857,155,,5768925869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246309,187,1,1,28,9,daicfonrbj124lu2la2rctxck,1,31.8,50.4,2025-06-12T00:37:01.359Z,2025-06-12T00:37:02Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5768925905,141,33.8,5768925901,56,Back,5768925903,140,49.4,5768925907,212,21.7,5768925909,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246325,189,1,1,28,11,daicfonrbj124lu2la2rctxck,1,63.6,27.5,2025-06-12T00:37:04.032Z,2025-06-12T00:37:09Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5768925985,56,Right,5768925991,212,7.3,5768925987,140,67.5,5768925989,141,18.7,5768925993,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246327,190,1,1,28,17,daicfonrbj124lu2la2rctxck,1,64.0,20.1,2025-06-12T00:37:09.415Z,2025-06-12T00:37:39Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,,5768926287,56,Right,5768926295,213,5.21,5768926291,141,13.3,5768926293,212,5.3,5768926289,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246335,191,1,1,28,20,daicfonrbj124lu2la2rctxck,1,58.9,11.8,2025-06-12T00:37:12.328Z,2025-06-12T00:37:14Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5768926059,140,39.9,5768926067,1,,5768926057,56,Back,5768926061,141,50.3,5768926065,213,2.22,5768926063,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246339,192,1,1,28,21,daicfonrbj124lu2la2rctxck,1,39.9,50.3,2025-06-12T00:37:14.195Z,2025-06-12T00:37:15Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5768926099,213,1.20,5768926093,140,46.5,5768926095,141,76.5,5768926097,212,19.1,5768926091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246343,193,1,1,28,22,daicfonrbj124lu2la2rctxck,1,46.5,76.5,2025-06-12T00:37:15.080Z,2025-06-12T00:37:17Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5768926119,141,93.0,5768926117,140,64.1,5768926123,213,0.55,5768926115,56,Left,5768926121,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822246351,194,1,1,28,24,daicfonrbj124lu2la2rctxck,1,64.1,93.0,2025-06-12T00:37:16.960Z,2025-06-12T00:37:24Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5768926167,140,39.5,5768926173,213,3.55,5768926169,141,76.5,5768926171,212,28.2,5768926165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
