id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823357139,164,1,1,25,18,bu5w8wprynlj9mvphvy8sd94f,1,67.6,72.9,2025-06-18T23:32:00.746Z,2025-06-18T23:32:03Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5775154031,140,62.0,5775154035,212,7.2,5775154033,141,79.1,5775154037,213,2.52,5775154029,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357143,165,1,1,25,20,bu5w8wprynlj9mvphvy8sd94f,1,60.7,77.9,2025-06-18T23:32:03.506Z,2025-06-18T23:32:08Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775154059,212,22.3,5775154057,141,49.0,5775154055,140,50.7,5775154053,56,Center,5775154061,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357149,166,1,1,25,25,bu5w8wprynlj9mvphvy8sd94f,1,59.3,44.8,2025-06-18T23:32:07.994Z,2025-06-18T23:32:13Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775154093,140,55.4,5775154097,212,10.1,5775154099,213,4.29,5775154095,141,31.3,5775154091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357151,167,1,1,25,30,bu5w8wprynlj9mvphvy8sd94f,1,60.4,28.2,2025-06-18T23:32:13.235Z,2025-06-18T23:32:15Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775154109,212,14.9,5775154105,140,57.6,5775154107,141,6.7,5775154103,56,Right,5775154111,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357157,168,1,1,25,32,bu5w8wprynlj9mvphvy8sd94f,1,57.6,6.7,2025-06-18T23:32:15.052Z,2025-06-18T23:32:20Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775154147,213,2.60,5775154143,141,24.6,5775154141,140,38.4,5775154145,212,23.5,5775154139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357161,169,1,1,25,37,bu5w8wprynlj9mvphvy8sd94f,1,45.0,45.5,2025-06-18T23:32:20.395Z,2025-06-18T23:32:23Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775154173,212,23.2,5775154167,56,Back,5775154169,140,40.1,5775154175,213,1.79,5775154171,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357167,170,1,1,25,40,bu5w8wprynlj9mvphvy8sd94f,0,40.8,73.2,2025-06-18T23:32:23.643Z,2025-06-18T23:32:30Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775154197,155,,5775154199,56,Left,5775154205,212,64.2,5775154201,140,100.0,5775154203,141,90.8,5775154209,1,,5775154207,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357169,257,56,1,25,47,e3k8yw2rbmphyfu5htn4yi5jk,1,5.7,11.7,2025-06-18T23:32:30.503Z,2025-06-18T23:32:30Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775154211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357183,171,5,1,25,47,bu5w8wprynlj9mvphvy8sd94f,0,100.8,89.3,2025-06-18T23:32:30.513Z,2025-06-19T01:18:23Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5775154281,346,,5775154289,233,258,5775154279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357177,258,5,1,25,47,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,10.7,2025-06-18T23:32:30.513Z,2025-06-19T01:18:23Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775154251,56,Back,5775154253,346,,5775154283,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357191,259,1,1,25,55,e3k8yw2rbmphyfu5htn4yi5jk,1,3.8,47.8,2025-06-18T23:32:38.486Z,2025-06-18T23:32:44Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775154309,141,42.4,5775154307,140,19.6,5775154313,213,6.07,5775154303,124,,5775154317,237,,5775154305,56,Back,5775154311,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357203,260,1,1,26,2,e3k8yw2rbmphyfu5htn4yi5jk,1,25.7,47.3,2025-06-18T23:32:44.741Z,2025-06-18T23:32:52Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775154375,213,1.75,5775154371,141,75.9,5775154367,56,Back,5775154369,140,22.4,5775154373,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357207,261,1,1,26,9,e3k8yw2rbmphyfu5htn4yi5jk,1,32.9,71.1,2025-06-18T23:32:52.253Z,2025-06-18T23:32:54Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775154399,212,10.0,5775154395,140,35.6,5775154397,141,57.0,5775154393,56,Back,5775154401,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357209,262,1,1,26,11,e3k8yw2rbmphyfu5htn4yi5jk,1,39.1,52.8,2025-06-18T23:32:54.134Z,2025-06-18T23:32:59Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775154413,212,18.6,5775154407,56,Back,5775154409,140,43.8,5775154411,141,26.5,5775154415,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357211,263,1,1,26,15,e3k8yw2rbmphyfu5htn4yi5jk,1,42.1,20.6,2025-06-18T23:32:58.390Z,2025-06-18T23:33:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775154437,1,,5775154433,212,59.2,5775154429,140,86.2,5775154427,56,Center,5775154431,141,74.8,5775154435,213,0.67,5775154425,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357213,264,1,1,26,24,e3k8yw2rbmphyfu5htn4yi5jk,1,87.9,79.9,2025-06-18T23:33:06.789Z,2025-06-18T23:33:11Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775154445,140,70.3,5775154447,141,65.2,5775154449,212,21.0,5775154451,213,3.64,5775154443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357217,265,1,1,26,28,e3k8yw2rbmphyfu5htn4yi5jk,1,68.6,59.1,2025-06-18T23:33:11.405Z,2025-06-18T23:33:18Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775154471,212,7.1,5775154467,140,73.9,5775154469,141,65.7,5775154473,213,0.68,5775154465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357215,172,83,1,26,31,bu5w8wprynlj9mvphvy8sd94f,0,32.3,27.6,2025-06-18T23:33:14.323Z,2025-06-18T23:33:20Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775154491,399,dmbqkvvaray373vy9eiq4l1ck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357219,266,4,1,26,35,e3k8yw2rbmphyfu5htn4yi5jk,1,67.6,70.0,2025-06-18T23:33:18.414Z,2025-06-19T01:18:54Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775154477,13,,5775154479,295,,5775154483,152,,5775154503,233,173,5775154485,286,,5775154481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357221,173,4,1,26,35,bu5w8wprynlj9mvphvy8sd94f,0,32.4,30.0,2025-06-18T23:33:18.415Z,2025-06-19T01:18:54Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775154507,233,266,5775154495,295,,5775154501,285,,5775154493,13,,5775154499,152,,5775154497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357249,267,1,1,27,42,e3k8yw2rbmphyfu5htn4yi5jk,0,68.8,75.3,2025-06-18T23:34:25.533Z,2025-06-18T23:34:28Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775154659,212,34.4,5775154657,141,46.4,5775154661,213,5.68,5775154653,56,Center,5775154663,1,,5775154651,152,,5775154655,140,95.7,5775154649,155,,5775154647,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357257,176,1,1,27,46,bu5w8wprynlj9mvphvy8sd94f,1,3.9,54.6,2025-06-18T23:34:29.620Z,2025-06-18T23:34:34Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5775154695,141,71.7,5775154689,123,,5775154691,56,Back,5775154693,140,31.1,5775154699,213,0.39,5775154697,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357259,177,1,1,27,51,bu5w8wprynlj9mvphvy8sd94f,1,31.1,71.7,2025-06-18T23:34:34.028Z,2025-06-18T23:34:34Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775154709,212,6.7,5775154705,140,35.7,5775154707,141,64.8,5775154703,56,Back,5775154711,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357261,178,1,1,27,51,bu5w8wprynlj9mvphvy8sd94f,1,35.7,64.8,2025-06-18T23:34:34.633Z,2025-06-18T23:34:35Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775154725,212,6.9,5775154721,140,29.7,5775154723,141,60.8,5775154727,213,3.55,5775154719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357265,179,1,1,27,53,bu5w8wprynlj9mvphvy8sd94f,1,29.7,60.8,2025-06-18T23:34:35.882Z,2025-06-18T23:34:37Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775154747,141,85.1,5775154749,212,19.2,5775154751,213,1.03,5775154743,56,Back,5775154745,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357269,180,1,1,27,54,bu5w8wprynlj9mvphvy8sd94f,1,39.1,85.1,2025-06-18T23:34:37.233Z,2025-06-18T23:34:42Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775154767,56,Back,5775154769,140,40.0,5775154775,213,0.52,5775154771,141,85.9,5775154773,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357273,181,1,1,27,59,bu5w8wprynlj9mvphvy8sd94f,1,45.7,80.5,2025-06-18T23:34:42.457Z,2025-06-18T23:34:45Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775154797,212,33.0,5775154799,213,4.19,5775154791,56,Back,5775154795,141,38.5,5775154793,140,30.0,5775154801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357277,182,1,1,28,3,bu5w8wprynlj9mvphvy8sd94f,1,30.0,38.5,2025-06-18T23:34:45.706Z,2025-06-18T23:34:49Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775154825,213,0.43,5775154821,141,47.3,5775154819,140,42.4,5775154817,56,Back,5775154823,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357281,183,1,1,28,6,bu5w8wprynlj9mvphvy8sd94f,1,42.4,47.3,2025-06-18T23:34:48.945Z,2025-06-18T23:56:30Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5775154855,156,,5775154843,56,Back,5775154851,213,4.34,5775154849,212,25.7,5775154847,141,12.2,5775154845,140,33.4,5775154841,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357293,184,1,1,28,11,bu5w8wprynlj9mvphvy8sd94f,0,54.3,21.5,2025-06-18T23:34:53.786Z,2025-06-18T23:34:55Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775154893,56,Center,5775154895,140,74.9,5775154899,212,23.3,5775154897,141,34.3,5775154901,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357297,268,8,1,28,14,e3k8yw2rbmphyfu5htn4yi5jk,1,15.1,72.7,2025-06-18T23:34:56.851Z,2025-06-18T23:56:00Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775154915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357303,269,4,1,28,17,e3k8yw2rbmphyfu5htn4yi5jk,1,14.8,68.7,2025-06-18T23:35:00.075Z,2025-06-19T01:18:55Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775154939,285,,5775154937,265,,5775154931,13,,5775154935,152,,5775154933,56,Back,5775154953,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357305,185,4,1,28,17,bu5w8wprynlj9mvphvy8sd94f,0,85.2,31.3,2025-06-18T23:35:00.076Z,2025-06-19T01:18:55Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775154943,13,,5775154951,286,,5775154947,152,,5775154949,265,,5775154957,233,269,5775154945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357325,270,1,1,28,43,e3k8yw2rbmphyfu5htn4yi5jk,1,17.2,71.4,2025-06-18T23:35:26.443Z,2025-06-18T23:35:28Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775155077,56,Back,5775155079,140,14.7,5775155073,5,,5775155085,213,4.50,5775155081,141,53.6,5775155075,152,,5775155089,189,,5775155083,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357335,271,1,1,28,47,e3k8yw2rbmphyfu5htn4yi5jk,1,25.2,47.2,2025-06-18T23:35:30.595Z,2025-06-18T23:35:32Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775155129,141,27.6,5775155127,140,23.2,5775155133,213,4.56,5775155125,56,Back,5775155131,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357337,272,1,1,28,49,e3k8yw2rbmphyfu5htn4yi5jk,1,25.0,28.0,2025-06-18T23:35:32.179Z,2025-06-18T23:35:34Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775155141,141,38.9,5775155145,213,0.71,5775155139,140,33.2,5775155137,56,Back,5775155143,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357339,273,1,1,28,51,e3k8yw2rbmphyfu5htn4yi5jk,1,33.2,39.7,2025-06-18T23:35:34.098Z,2025-06-18T23:35:36Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775155173,156,,5775155153,141,55.8,5775155157,213,2.58,5775155149,56,Back,5775155151,140,16.6,5775155155,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357347,274,1,1,28,53,e3k8yw2rbmphyfu5htn4yi5jk,1,16.3,55.8,2025-06-18T23:35:36.627Z,2025-06-18T23:35:40Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5775155175,56,Back,5775155183,213,1.47,5775155179,141,75.7,5775155177,140,17.6,5775155181,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357349,275,1,1,28,58,e3k8yw2rbmphyfu5htn4yi5jk,0,15.8,79.7,2025-06-18T23:35:40.828Z,2025-06-18T23:35:41Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775155197,213,0.74,5775155193,141,100.0,5775155195,212,21.4,5775155191,140,30.9,5775155187,155,,5775155189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357357,186,5,1,28,58,bu5w8wprynlj9mvphvy8sd94f,1,68.1,-0.8,2025-06-18T23:35:41.201Z,2025-06-19T01:18:24Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775155213,56,Right,5775155215,347,,5775155217,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357351,276,5,1,28,58,e3k8yw2rbmphyfu5htn4yi5jk,0,31.9,100.8,2025-06-18T23:35:41.201Z,2025-06-19T01:18:24Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775155221,233,186,5775155199,56,Back,5775155201,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357359,187,1,1,29,6,bu5w8wprynlj9mvphvy8sd94f,1,62.3,0.0,2025-06-18T23:35:48.737Z,2025-06-18T23:35:50Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5775155231,141,12.8,5775155235,213,1.13,5775155225,107,,5775155233,212,10.4,5775155227,56,Right,5775155229,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357361,188,1,1,29,7,bu5w8wprynlj9mvphvy8sd94f,1,66.5,12.8,2025-06-18T23:35:50.152Z,2025-06-18T23:35:51Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775155243,141,8.8,5775155247,213,5.77,5775155239,56,Right,5775155245,212,5.5,5775155241,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357363,189,1,1,29,9,bu5w8wprynlj9mvphvy8sd94f,1,71.1,8.8,2025-06-18T23:35:51.698Z,2025-06-18T23:35:52Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775155259,213,2.35,5775155251,56,Right,5775155257,212,5.8,5775155255,141,14.9,5775155253,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357365,190,1,1,29,10,bu5w8wprynlj9mvphvy8sd94f,0,67.2,14.9,2025-06-18T23:35:52.824Z,2025-06-18T23:35:53Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5775155269,141,16.1,5775155267,140,69.7,5775155265,56,Right,5775155263,155,,5775155273,213,0.30,5775155271,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357367,277,1,1,29,10,e3k8yw2rbmphyfu5htn4yi5jk,0,27.8,77.3,2025-06-18T23:35:53.564Z,2025-06-18T23:35:54Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775155275,3,,5775155283,212,8.9,5775155279,140,26.7,5775155277,56,Back,5775155285,213,1.70,5775155281,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357369,191,1,1,29,12,bu5w8wprynlj9mvphvy8sd94f,1,74.8,9.4,2025-06-18T23:35:55.256Z,2025-06-18T23:35:56Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775155287,56,Right,5775155291,141,4.0,5775155295,213,5.85,5775155289,140,82.3,5775155293,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357373,192,1,1,29,13,bu5w8wprynlj9mvphvy8sd94f,1,82.3,4.0,2025-06-18T23:35:56.048Z,2025-06-18T23:35:59Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5775155305,140,74.3,5775155309,212,8.4,5775155307,141,4.9,5775155311,213,3.07,5775155303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357371,278,83,1,29,15,e3k8yw2rbmphyfu5htn4yi5jk,0,29.3,86.5,2025-06-18T23:35:58.282Z,2025-06-18T23:36:00Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5775155327,399,1xkff6cxd8zycnd3n3odmvai1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357375,193,1,1,29,16,bu5w8wprynlj9mvphvy8sd94f,1,72.2,14.3,2025-06-18T23:35:59.505Z,2025-06-18T23:36:04Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5775155321,212,41.0,5775155315,56,Center,5775155329,1,,5775155323,213,1.81,5775155317,140,63.1,5775155319,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357379,194,1,1,29,21,bu5w8wprynlj9mvphvy8sd94f,1,65.3,70.3,2025-06-18T23:36:04.312Z,2025-06-18T23:36:09Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775155355,141,5.2,5775155351,56,Right,5775155349,196,,5775155347,155,,5775155357,212,50.2,5775155359,213,5.20,5775155361,1,,5775155353,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357381,195,61,1,29,26,bu5w8wprynlj9mvphvy8sd94f,0,86.5,5.9,2025-06-18T23:36:09.497Z,2025-06-18T23:36:09Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775155365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357383,279,1,1,29,26,e3k8yw2rbmphyfu5htn4yi5jk,0,22.8,89.6,2025-06-18T23:36:09.564Z,2025-06-18T23:36:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775155385,236,,5775155379,1,,5775155377,213,1.42,5775155387,233,196,5775155367,157,,5775155369,56,Back,5775155375,212,3.6,5775155371,140,23.3,5775155373,141,94.8,5775155391,286,,,,,,,,,,,,,,,,,,,,,,,,,
2823357385,196,74,1,29,26,bu5w8wprynlj9mvphvy8sd94f,1,83.1,7.6,2025-06-18T23:36:09.565Z,2025-06-19T01:19:08Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775155397,233,279,5775155381,56,Right,5775155383,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357387,197,5,1,29,27,bu5w8wprynlj9mvphvy8sd94f,0,77.8,-1.8,2025-06-18T23:36:10.592Z,2025-06-18T23:36:17Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5775155415,233,280,5775155395,347,,5775155393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357389,280,5,1,29,27,e3k8yw2rbmphyfu5htn4yi5jk,1,22.2,101.8,2025-06-18T23:36:10.592Z,2025-06-19T01:18:25Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5775155409,233,197,5775155405,56,Back,5775155407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357395,281,1,1,29,46,e3k8yw2rbmphyfu5htn4yi5jk,0,22.2,100.0,2025-06-18T23:36:29.305Z,2025-06-18T23:36:32Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5775155445,141,82.7,5775155441,56,Back,5775155439,107,,5775155449,213,5.62,5775155447,212,21.3,5775155443,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357399,198,44,1,29,48,bu5w8wprynlj9mvphvy8sd94f,1,59.8,19.3,2025-06-18T23:36:31.673Z,2025-06-19T01:19:30Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775155461,233,282,5775155457,56,Right,5775155459,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357397,282,44,1,29,48,e3k8yw2rbmphyfu5htn4yi5jk,0,40.2,80.7,2025-06-18T23:36:31.674Z,2025-06-19T01:19:31Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5775155465,233,198,5775155453,56,Back,5775155455,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357401,199,1,1,29,49,bu5w8wprynlj9mvphvy8sd94f,1,56.7,22.8,2025-06-18T23:36:32.449Z,2025-06-19T00:21:36Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5775155469,3,,5775155475,141,53.0,5775155471,56,Back,5775155473,140,43.1,5775155477,212,25.0,5775155479,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357403,200,61,1,29,52,bu5w8wprynlj9mvphvy8sd94f,0,43.1,53.0,2025-06-18T23:36:35.338Z,2025-06-18T23:54:57Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775155483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357405,283,1,1,29,59,e3k8yw2rbmphyfu5htn4yi5jk,0,60.5,20.1,2025-06-18T23:36:42.500Z,2025-06-18T23:55:30Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5775161397,213,6.07,5775161399,236,,5775161405,286,,5775161401,233,201,5775161393,141,19.2,5775161391,140,63.2,5775161395,212,2.9,5775155487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357407,201,74,1,29,59,bu5w8wprynlj9mvphvy8sd94f,1,39.7,75.6,2025-06-18T23:36:42.501Z,2025-06-18T23:55:31Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5775155493,285,,5775155491,56,Back,5775161407,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357411,284,1,1,30,2,e3k8yw2rbmphyfu5htn4yi5jk,1,50.8,20.7,2025-06-18T23:36:45.186Z,2025-06-18T23:36:48Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5775155521,141,26.7,5775155525,213,2.88,5775155523,212,16.0,5775155519,140,36.1,5775155517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357425,285,1,1,30,5,e3k8yw2rbmphyfu5htn4yi5jk,1,35.9,29.1,2025-06-18T23:36:48.610Z,2025-06-18T23:36:53Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5775155549,56,Back,5775155551,140,33.9,5775155555,212,24.8,5775155553,141,65.5,5775155557,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823357427,286,1,1,30,10,e3k8yw2rbmphyfu5htn4yi5jk,1,46.4,67.9,2025-06-18T23:36:53.233Z,2025-06-18T23:36:55Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5775155563,140,70.5,5775155569,213,0.55,5775155565,141,90.8,5775155567,212,29.7,5775155561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
