id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2788849161,263,1,1,28,9,6597wqy6gmpv3zjx7rp8cdj46,1,22.8,9.7,2025-03-15T23:35:59.058Z,2025-03-15T23:36:01Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584534823,212,8.7,5584534819,140,14.9,5584534821,141,13.4,5584534817,56,Back,5584534825,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849169,264,1,1,28,11,6597wqy6gmpv3zjx7rp8cdj46,1,14.8,13.5,2025-03-15T23:36:00.977Z,2025-03-15T23:36:02Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584534863,212,8.1,5584534865,213,5.74,5584534857,56,Back,5584534859,140,21.4,5584534861,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849183,265,1,1,28,12,6597wqy6gmpv3zjx7rp8cdj46,0,21.4,7.4,2025-03-15T23:36:01.977Z,2025-03-15T23:36:03Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584534951,212,9.3,5584534953,213,6.03,5584534949,141,4.0,5584534945,56,Back,5584534947,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849269,252,5,1,28,16,5x54jbfk11lrsmipgsx7cdbai,1,68.0,100.9,2025-03-15T23:36:05.443Z,2025-03-16T01:46:25Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584535367,56,Left,5584535419,233,266,5584535369,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849211,266,5,1,28,16,6597wqy6gmpv3zjx7rp8cdj46,0,32.0,-0.9,2025-03-15T23:36:05.443Z,2025-03-16T01:46:25Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584535433,233,252,5584535099,347,,5584535097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849301,253,1,1,28,22,5x54jbfk11lrsmipgsx7cdbai,1,63.4,100.0,2025-03-15T23:36:11.916Z,2025-03-15T23:36:16Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584535581,56,Left,5584535579,107,,5584535587,212,11.6,5584535583,140,57.9,5584535585,141,86.6,5584535589,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849309,254,1,1,28,26,5x54jbfk11lrsmipgsx7cdbai,1,55.5,85.3,2025-03-15T23:36:16.325Z,2025-03-15T23:36:17Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584535621,212,8.0,5584535619,141,93.5,5584535617,140,60.9,5584535625,213,0.78,5584535615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849317,255,1,1,28,27,5x54jbfk11lrsmipgsx7cdbai,1,60.9,93.5,2025-03-15T23:36:16.972Z,2025-03-15T23:36:17Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584535681,212,9.3,5584535675,56,Left,5584535677,140,53.6,5584535683,213,3.75,5584535679,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849349,256,1,1,28,28,5x54jbfk11lrsmipgsx7cdbai,1,53.6,85.7,2025-03-15T23:36:17.708Z,2025-03-15T23:36:20Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584535865,212,15.5,5584535863,141,67.0,5584535867,213,4.10,5584535859,56,Back,5584535861,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849373,257,1,1,28,31,5x54jbfk11lrsmipgsx7cdbai,1,45.7,47.9,2025-03-15T23:36:20.524Z,2025-03-15T23:36:24Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584536041,56,Right,5584536051,1,,5584536049,213,5.42,5584536043,140,66.7,5584536045,141,9.7,5584536047,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849389,258,1,1,28,35,5x54jbfk11lrsmipgsx7cdbai,1,68.1,11.3,2025-03-15T23:36:24.460Z,2025-03-15T23:36:26Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584536151,213,1.04,5584536149,212,14.5,5584536143,56,Center,5584536145,140,75.1,5584536147,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849393,259,1,1,28,36,5x54jbfk11lrsmipgsx7cdbai,0,75.1,29.7,2025-03-15T23:36:26.069Z,2025-03-15T23:36:27Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584536171,212,14.3,5584536185,156,,5584536167,140,61.5,5584536165,56,Center,5584536173,213,3.21,5584536169,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849411,267,3,1,28,39,6597wqy6gmpv3zjx7rp8cdj46,0,46.5,62.2,2025-03-15T23:36:28.481Z,2025-03-16T00:09:22Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584536267,56,Back,5584536423,286,,5584537873,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849423,260,7,1,28,39,5x54jbfk11lrsmipgsx7cdbai,1,53.5,37.8,2025-03-15T23:36:28.482Z,2025-03-16T00:09:21Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584537865,233,267,5584536379,285,,5584536377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849457,261,1,1,28,43,5x54jbfk11lrsmipgsx7cdbai,1,60.5,39.4,2025-03-15T23:36:32.356Z,2025-03-15T23:36:34Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584536591,213,1.55,5584536589,212,17.1,5584536585,140,60.9,5584536583,56,Center,5584536587,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849485,262,1,1,28,45,5x54jbfk11lrsmipgsx7cdbai,1,60.9,69.0,2025-03-15T23:36:34.709Z,2025-03-15T23:36:37Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584536683,56,Left,5584536693,213,1.07,5584536689,141,91.7,5584536691,212,17.6,5584536687,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849497,263,1,1,28,47,5x54jbfk11lrsmipgsx7cdbai,1,69.0,91.7,2025-03-15T23:36:37.020Z,2025-03-15T23:36:39Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584536781,140,61.7,5584536779,56,Left,5584536787,213,3.89,5584536785,212,10.5,5584536783,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849515,264,1,1,28,50,5x54jbfk11lrsmipgsx7cdbai,1,62.8,88.1,2025-03-15T23:36:39.533Z,2025-03-15T23:36:42Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584536859,140,61.9,5584536861,141,70.6,5584536857,56,Center,5584536865,213,4.63,5584536863,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849529,265,1,1,28,52,5x54jbfk11lrsmipgsx7cdbai,1,60.8,66.9,2025-03-15T23:36:41.836Z,2025-03-15T23:36:43Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584536927,213,5.37,5584536925,212,11.5,5584536921,140,67.5,5584536919,56,Center,5584536923,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849569,266,1,1,28,53,5x54jbfk11lrsmipgsx7cdbai,1,67.5,53.6,2025-03-15T23:36:43.268Z,2025-03-15T23:37:00Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,1.0,,5584537641,210,15,5584537113,213,1.01,5584537111,212,9.8,5584537643,154,,5584537105,56,Center,5584537107,140,72.5,5584537109,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849575,267,15,1,28,57,5x54jbfk11lrsmipgsx7cdbai,1,70.7,52.8,2025-03-15T23:36:46.924Z,2025-03-15T23:37:01Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584537673,231,49.5,5584537669,147,52.0,5584537663,102,49.1,5584537671,230,98.5,5584537331,20,,5584537129,56,Center,5584537659,55,266,5584537653,78,,5584537127,18,5584537125,22,,,5584537657,154,,5584537655,29,5584537335,82,5584537665,103,5584537667,146,5584537693,233,,19,,77.1,268,,,,,
2788849579,268,10,1,28,57,6597wqy6gmpv3zjx7rp8cdj46,1,22.9,48.0,2025-03-15T23:36:47.024Z,2025-03-15T23:37:01Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584537171,56,Back,5584537713,233,267,5584537169,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849585,268,6,1,28,59,5x54jbfk11lrsmipgsx7cdbai,1,89.6,56.6,2025-03-15T23:36:48.981Z,2025-03-16T00:09:15Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584537295,233,269,5584537185,73,,5584537183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849603,269,6,1,28,59,6597wqy6gmpv3zjx7rp8cdj46,0,10.4,43.4,2025-03-15T23:36:48.981Z,2025-03-16T00:09:15Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584537313,233,268,5584537255,56,Back,5584537257,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788849963,269,1,1,29,46,5x54jbfk11lrsmipgsx7cdbai,0,99.5,99.5,2025-03-15T23:37:35.629Z,2025-03-15T23:37:36Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584539199,212,48.5,5584539203,1,,5584539183,223,,5584539201,213,4.74,5584539181,155,,5584539175,2,,5584539191,140,100.0,5584539177,6,,5584539195,141,5584539187,56,28.2,Center,,,,,,,,,,,,,,,,,,,,,,,
2788850147,270,5,1,29,46,6597wqy6gmpv3zjx7rp8cdj46,1,-0.8,69.7,2025-03-15T23:37:36.337Z,2025-03-16T01:46:26Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584540039,233,270,5584539999,346,,5584539997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850047,270,5,1,29,46,5x54jbfk11lrsmipgsx7cdbai,0,100.8,30.3,2025-03-15T23:37:36.337Z,2025-03-16T01:46:26Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584539553,56,Center,5584539555,346,,5584540097,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850191,271,1,1,30,6,6597wqy6gmpv3zjx7rp8cdj46,1,4.9,61.7,2025-03-15T23:37:55.480Z,2025-03-15T23:37:56Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584540229,140,4.2,5584540235,213,4.49,5584540233,212,3.3,5584540239,237,,5584540227,56,Back,5584540225,124,,5584540231,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850239,272,1,1,30,6,6597wqy6gmpv3zjx7rp8cdj46,1,4.2,56.9,2025-03-15T23:37:56.248Z,2025-03-15T23:37:59Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5584540517,213,1.32,5584540513,141,64.2,5584540515,212,5.1,5584540511,140,5.4,5584540509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850275,273,1,1,30,9,6597wqy6gmpv3zjx7rp8cdj46,1,19.7,79.6,2025-03-15T23:37:59.321Z,2025-03-15T23:38:02Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584540749,213,1.47,5584540745,141,95.6,5584540743,140,20.7,5584540747,212,10.9,5584540741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850283,274,1,1,30,12,6597wqy6gmpv3zjx7rp8cdj46,1,20.7,95.6,2025-03-15T23:38:01.848Z,2025-03-15T23:38:03Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584540793,141,84.1,5584540795,212,10.7,5584540789,56,Back,5584540797,213,5.47,5584540791,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850323,275,1,1,30,14,6597wqy6gmpv3zjx7rp8cdj46,1,27.7,84.1,2025-03-15T23:38:03.785Z,2025-03-15T23:38:07Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584540951,56,Back,5584540959,213,3.76,5584540955,141,61.5,5584540953,140,7.0,5584540957,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850367,276,1,1,30,18,6597wqy6gmpv3zjx7rp8cdj46,0,7.2,61.5,2025-03-15T23:38:07.410Z,2025-03-15T23:38:09Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5584541139,141,84.8,5584541145,1,,5584541133,155,,5584541135,56,Back,5584541143,213,0.50,5584541137,140,35.1,5584541141,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850389,271,44,1,30,21,5x54jbfk11lrsmipgsx7cdbai,1,61.2,17.4,2025-03-15T23:38:10.592Z,2025-03-15T23:38:14Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584541297,233,277,5584541263,56,Right,5584541265,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850387,277,44,1,30,21,6597wqy6gmpv3zjx7rp8cdj46,0,38.8,82.6,2025-03-15T23:38:10.593Z,2025-03-15T23:38:20Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584541251,285,,5584541249,56,Back,5584541321,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850441,272,1,1,30,21,5x54jbfk11lrsmipgsx7cdbai,0,55.7,20.7,2025-03-15T23:38:10.956Z,2025-03-15T23:38:15Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584541597,141,36.0,5584541593,56,Center,5584541595,140,60.4,5584541599,212,11.5,5584541601,213,1.13,5584541591,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850413,278,1,1,30,22,6597wqy6gmpv3zjx7rp8cdj46,0,29.2,77.9,2025-03-15T23:38:11.592Z,2025-03-15T23:38:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584541379,213,0.42,5584541377,212,9.0,5584541373,140,37.0,5584541375,141,83.3,5584541369,3,,5584541371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850445,273,43,1,30,23,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-15T23:38:12.768Z,2025-03-15T23:38:23Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584542157,144,44,5584541989,233,279,5584541617,56,Right,5584541619,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850417,279,4,1,30,23,6597wqy6gmpv3zjx7rp8cdj46,1,43.8,77.9,2025-03-15T23:38:12.769Z,2025-03-16T00:09:13Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584541827,233,275,5584541389,56,Back,5584541979,286,,5584541973,13,,5584541975,294,,5584541977,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850497,275,4,1,30,23,5x54jbfk11lrsmipgsx7cdbai,0,56.2,22.1,2025-03-15T23:38:12.770Z,2025-03-16T00:09:14Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584541947,56,Center,5584541945,294,,5584541949,152,,5584542001,233,279,5584541943,13,,5584541951,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850491,274,43,1,30,23,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-15T23:38:13.229Z,2025-03-15T23:38:22Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584542023,144,1,5584541855,213,1.35,5584541847,56,Center,5584541845,3,0,5584541851,141,25.3,5584541849,140,52.2,5584541853,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850759,280,1,1,30,54,6597wqy6gmpv3zjx7rp8cdj46,1,31.5,50.3,2025-03-15T23:38:44.337Z,2025-03-15T23:38:45Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584543217,141,60.6,5584543215,140,36.6,5584543209,5,,5584543219,212,8.8,5584543213,56,Back,5584543211,152,,5584543221,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850767,281,1,1,30,56,6597wqy6gmpv3zjx7rp8cdj46,1,36.6,60.8,2025-03-15T23:38:45.457Z,2025-03-15T23:38:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584543279,141,83.5,5584543281,212,15.8,5584543275,56,Back,5584543277,140,33.5,5584543283,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850791,282,1,1,30,56,6597wqy6gmpv3zjx7rp8cdj46,1,33.5,83.5,2025-03-15T23:38:46.305Z,2025-03-15T23:38:50Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584543473,141,66.9,5584543475,212,11.5,5584543469,56,Back,5584543477,213,4.51,5584543471,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850815,283,1,1,31,0,6597wqy6gmpv3zjx7rp8cdj46,1,33.2,72.9,2025-03-15T23:38:49.824Z,2025-03-15T23:38:52Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584543599,212,28.2,5584543601,213,0.50,5584543597,141,92.9,5584543593,56,Left,5584543595,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788850901,284,1,1,31,2,6597wqy6gmpv3zjx7rp8cdj46,1,56.7,92.9,2025-03-15T23:38:51.816Z,2025-03-15T23:38:59Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584544071,140,77.7,5584544073,141,85.1,5584544075,212,22.7,5584544069,56,Left,5584544077,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851013,285,1,1,31,10,6597wqy6gmpv3zjx7rp8cdj46,1,90.1,73.5,2025-03-15T23:38:59.561Z,2025-03-15T23:39:08Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584544665,140,86.7,5584544667,141,25.8,5584544671,213,4.60,5584544663,56,Center,5584544669,212,32.6,5584544673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851031,276,45,1,31,19,5x54jbfk11lrsmipgsx7cdbai,0,7.2,72.1,2025-03-15T23:39:08.801Z,2025-03-16T01:19:07Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584544739,56,Back,5584544743,285,,5584544781,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851021,286,3,1,31,19,6597wqy6gmpv3zjx7rp8cdj46,1,92.8,27.9,2025-03-15T23:39:08.801Z,2025-03-16T01:19:07Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584544705,56,Center,5584544765,233,276,5584544707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851441,287,1,1,31,20,6597wqy6gmpv3zjx7rp8cdj46,1,94.1,25.9,2025-03-15T23:39:09.408Z,2025-03-15T23:40:11Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,1.0,5584546643,141,38.2,5584548007,154,,5584548005,210,16,5584546641,140,90.7,5584548009,22,,5584546639,56,Center,5584546645,212,9.1,5584546647,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851445,288,16,1,31,23,6597wqy6gmpv3zjx7rp8cdj46,1,89.6,52.3,2025-03-15T23:39:12.928Z,2025-03-16T01:34:34Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584546675,17,,5584548049,154,,5584546677,56,Center,5584548055,102,50.4,5584548057,103,33.5,5584975409,214,,5584547277,20,,5584548051,55,287,5584547293,375,5584548059,328,31:22.916,,5584548063,231,46.6,5584546673,22,5584548061,230,5584548045,79,5584547285,374,5584548047,29,,,99.1,2025-03-15 23:39:12.266,,,,,,
2788851809,277,1,1,32,31,5x54jbfk11lrsmipgsx7cdbai,1,49.9,50.3,2025-03-15T23:40:20.668Z,2025-03-15T23:52:36Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584548721,141,45.7,5584589821,189,,5584548723,212,20.5,5584548719,140,30.6,5584548717,56,Back,5584548727,279,G,5584548725,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851855,278,1,1,32,33,5x54jbfk11lrsmipgsx7cdbai,1,30.6,45.7,2025-03-15T23:40:22.532Z,2025-03-15T23:52:13Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584548995,213,4.75,5584548987,56,Back,5584589699,189,,5584548989,140,31.3,5584548993,212,18.9,5584548991,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851871,279,1,1,32,36,5x54jbfk11lrsmipgsx7cdbai,1,41.3,17.6,2025-03-15T23:40:26.212Z,2025-03-15T23:52:21Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584549079,141,50.5,5584549077,140,30.9,5584549075,56,Back,5584549081,212,24.9,5584549083,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851877,280,1,1,32,38,5x54jbfk11lrsmipgsx7cdbai,1,30.4,49.6,2025-03-15T23:40:27.732Z,2025-03-15T23:40:28Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584549115,56,Back,5584549125,213,1.42,5584549123,212,12.7,5584549119,140,32.2,5584549121,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851887,281,1,1,32,39,5x54jbfk11lrsmipgsx7cdbai,1,32.2,68.1,2025-03-15T23:40:28.565Z,2025-03-15T23:40:29Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584549161,213,4.51,5584549159,212,13.3,5584549155,140,29.7,5584549153,56,Back,5584549157,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851907,282,1,1,32,40,5x54jbfk11lrsmipgsx7cdbai,1,29.7,49.0,2025-03-15T23:40:29.531Z,2025-03-15T23:40:32Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584549279,141,44.0,5584549283,213,3.31,5584549275,56,Back,5584549277,140,10.8,5584549281,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851953,283,1,1,32,42,5x54jbfk11lrsmipgsx7cdbai,0,10.8,44.0,2025-03-15T23:40:32.228Z,2025-03-15T23:40:37Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584549491,141,48.4,5584549493,212,58.7,5584549489,140,66.6,5584549495,213,0.05,5584549497,1,,5584549485,157,,5584549487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788851989,289,8,1,32,48,6597wqy6gmpv3zjx7rp8cdj46,1,39.4,47.3,2025-03-15T23:40:37.776Z,2025-03-15T23:40:44Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584549647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852017,290,12,1,32,50,6597wqy6gmpv3zjx7rp8cdj46,1,30.6,69.1,2025-03-15T23:40:39.936Z,2025-03-15T23:40:42Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584549893,167,,5584549797,140,43.3,5584549809,213,1.02,5584549791,56,Back,5584549803,141,100.0,5584549805,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852071,284,5,1,32,52,5x54jbfk11lrsmipgsx7cdbai,1,55.9,-1.6,2025-03-15T23:40:41.624Z,2025-03-16T01:46:27Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584550151,233,291,5584550087,56,Right,5584550089,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852023,291,5,1,32,52,6597wqy6gmpv3zjx7rp8cdj46,0,44.1,101.6,2025-03-15T23:40:41.624Z,2025-03-16T01:46:27Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584549843,347,,5584550199,233,284,5584549839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852157,285,1,1,32,56,5x54jbfk11lrsmipgsx7cdbai,1,49.0,0.0,2025-03-15T23:40:46.292Z,2025-03-15T23:40:50Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584550585,56,Back,5584550587,140,33.4,5584550591,212,18.4,5584550583,107,,5584550593,213,2.67,5584550589,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852187,286,1,1,33,1,5x54jbfk11lrsmipgsx7cdbai,1,30.8,15.2,2025-03-15T23:40:50.532Z,2025-03-15T23:40:52Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584550761,1,,5584550759,213,1.35,5584550755,141,63.0,5584550753,140,37.7,5584550757,212,33.3,5584550751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852229,287,1,1,33,3,5x54jbfk11lrsmipgsx7cdbai,0,39.7,62.0,2025-03-15T23:40:52.581Z,2025-03-15T23:40:55Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584550939,155,,5584550947,212,52.7,5584550945,141,68.5,5584550941,56,Center,5584550951,1,,5584550949,213,0.08,5584550943,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788852577,293,1,1,33,30,6597wqy6gmpv3zjx7rp8cdj46,1,14.9,34.0,2025-03-15T23:41:19.945Z,2025-03-15T23:41:24Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5584552647,141,25.9,5584552645,140,57.8,5584552649,212,45.4,5584552653,1,,5584552643,56,Center,5584552641,199,,5584552651,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
