id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818503043,278,1,1,33,9,e3k8yw2rbmphyfu5htn4yi5jk,1,4.2,60.2,2025-05-24T20:40:04.934Z,2025-05-24T20:40:17Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747957639,212,5.7,5747957645,237,,5747957637,141,51.8,5747957641,213,4.64,5747957631,124,,5747958349,189,,5747957635,140,3.8,5747957633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503069,279,1,1,33,10,e3k8yw2rbmphyfu5htn4yi5jk,1,3.8,51.8,2025-05-24T20:40:06.271Z,2025-05-24T20:40:10Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747957839,213,6.22,5747957841,1,,5747957823,56,Center,5747957831,141,47.2,5747957827,140,53.4,5747957819,157,,5747957835,212,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503049,265,83,1,33,11,b1rpb2ox52uxcmjrsnqd95pk5,0,52.1,58.5,2025-05-24T20:40:07.249Z,2025-05-24T20:40:14Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5747958121,399,21y2ogvprtdai47j36w9m22cq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503073,280,4,1,33,14,e3k8yw2rbmphyfu5htn4yi5jk,1,48.8,47.0,2025-05-24T20:40:10Z,2025-05-24T21:51:18Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5747958033,56,Back,5747958067,233,266,5747958031,13,,5748169315,295,,5747958041,286,,5747958037,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503065,266,4,1,33,14,b1rpb2ox52uxcmjrsnqd95pk5,0,51.2,53.0,2025-05-24T20:40:10.001Z,2025-05-24T20:40:18Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5747958087,233,280,5747957911,56,Center,5747957913,152,,5747957915,285,,5747957909,295,,5747957907,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503197,281,1,1,33,23,e3k8yw2rbmphyfu5htn4yi5jk,1,50.9,42.5,2025-05-24T20:40:19.190Z,2025-05-24T20:40:21Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747958577,141,18.5,5747958579,212,16.7,5747958575,140,54.1,5747958573,56,Right,5747958569,5,,5747958581,213,4.92,5747958571,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503239,282,1,1,33,25,e3k8yw2rbmphyfu5htn4yi5jk,1,54.1,18.5,2025-05-24T20:40:21.702Z,2025-05-24T20:40:24Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747958835,213,2.48,5747958833,212,23.8,5747958827,56,Back,5747958829,140,36.2,5747958831,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503287,283,1,1,33,28,e3k8yw2rbmphyfu5htn4yi5jk,1,41.2,47.5,2025-05-24T20:40:24.310Z,2025-05-24T20:40:28Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5747959109,212,14.8,5747959107,141,69.3,5747959111,213,1.53,5747959105,140,41.8,5747959103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503307,284,1,1,33,31,e3k8yw2rbmphyfu5htn4yi5jk,1,44.6,71.7,2025-05-24T20:40:27.886Z,2025-05-24T20:40:29Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747959203,212,18.8,5747959205,213,0.00,5747959199,141,71.7,5747959197,140,62.5,5747959195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503325,285,1,1,33,33,e3k8yw2rbmphyfu5htn4yi5jk,1,62.5,71.7,2025-05-24T20:40:29.198Z,2025-05-24T20:40:31Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5747959331,213,2.92,5747959329,212,19.1,5747959327,141,77.8,5747959325,140,44.7,5747959379,156,,5747959323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503405,286,1,1,33,35,e3k8yw2rbmphyfu5htn4yi5jk,1,44.1,77.5,2025-05-24T20:40:31.318Z,2025-05-24T20:40:37Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747959759,212,25.9,5747959757,141,43.0,5747959761,213,4.28,5747959755,140,33.7,5747959753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503425,287,1,1,33,41,e3k8yw2rbmphyfu5htn4yi5jk,1,33.6,42.5,2025-05-24T20:40:37.142Z,2025-05-24T20:40:40Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5747959863,141,6.8,5747959865,212,27.5,5747959861,140,45.9,5747959867,213,5.20,5747959859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503447,288,1,1,33,44,e3k8yw2rbmphyfu5htn4yi5jk,1,45.8,6.2,2025-05-24T20:40:40.326Z,2025-05-24T20:40:42Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5747960077,140,52.7,5747960079,141,8.2,5747960083,213,0.19,5747960075,56,Right,5747960081,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503475,289,1,1,33,46,e3k8yw2rbmphyfu5htn4yi5jk,1,52.7,8.2,2025-05-24T20:40:42.294Z,2025-05-24T20:40:45Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747960227,213,0.91,5747960219,56,Right,5747960221,140,56.1,5747960223,141,15.0,5747960225,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503479,290,50,1,33,48,e3k8yw2rbmphyfu5htn4yi5jk,1,54.8,17.2,2025-05-24T20:40:44.328Z,2025-05-24T21:00:18Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5747960261,286,,5747960259,56,Right,5747960365,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503483,267,7,1,33,48,b1rpb2ox52uxcmjrsnqd95pk5,1,45.2,82.8,2025-05-24T20:40:44.329Z,2025-05-24T21:02:21Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5747960271,56,Back,5747960325,233,290,5747960273,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503555,269,1,1,33,50,b1rpb2ox52uxcmjrsnqd95pk5,1,54.5,80.2,2025-05-24T20:40:46.328Z,2025-05-24T20:40:51Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5747960665,141,77.6,5747960663,140,78.8,5747960669,212,25.6,5747960661,56,Center,5747960673,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503575,270,1,1,33,55,b1rpb2ox52uxcmjrsnqd95pk5,0,86.6,70.5,2025-05-24T20:40:51.360Z,2025-05-24T23:50:55Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747960751,141,43.0,5747960755,213,5.38,5747960747,56,Center,5747960753,212,23.9,5747960749,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503603,271,5,1,33,56,b1rpb2ox52uxcmjrsnqd95pk5,0,101.0,42.7,2025-05-24T20:40:52.407Z,2025-05-24T22:20:22Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747961035,233,291,5747960945,346,,5747960943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503615,291,5,1,33,56,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.0,57.3,2025-05-24T20:40:52.407Z,2025-05-24T22:20:22Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747960983,346,,5747961015,233,271,5747960981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503817,292,1,1,34,24,e3k8yw2rbmphyfu5htn4yi5jk,1,4.3,62.4,2025-05-24T20:41:20.462Z,2025-05-24T20:41:21Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747962171,212,10.9,5747962169,141,46.4,5747962173,213,4.75,5747962167,140,4.7,5747962163,124,,5747962177,237,,5747962165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503831,293,1,1,34,25,e3k8yw2rbmphyfu5htn4yi5jk,1,4.7,46.4,2025-05-24T20:41:21.462Z,2025-05-24T20:41:22Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5747962237,213,1.18,5747962231,140,9.8,5747962229,56,Back,5747962233,141,65.7,5747962235,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503843,294,1,1,34,26,e3k8yw2rbmphyfu5htn4yi5jk,1,9.8,65.7,2025-05-24T20:41:22.751Z,2025-05-24T20:41:24Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747962297,213,1.87,5747962291,140,7.9,5747962289,56,Back,5747962295,212,6.7,5747962293,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503865,295,1,1,34,27,e3k8yw2rbmphyfu5htn4yi5jk,1,7.9,75.1,2025-05-24T20:41:23.822Z,2025-05-24T20:41:26Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747962395,140,32.5,5747962393,56,Back,5747962401,213,6.16,5747962397,141,70.5,5747962399,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503867,272,45,1,34,30,b1rpb2ox52uxcmjrsnqd95pk5,0,69.9,31.8,2025-05-24T20:41:26.494Z,2025-05-24T21:36:09Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5747962559,233,296,5747962405,56,Center,5747962407,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503883,296,3,1,34,30,e3k8yw2rbmphyfu5htn4yi5jk,1,30.1,68.2,2025-05-24T20:41:26.494Z,2025-05-24T21:36:08Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5747962503,56,Back,5747962505,285,,5747962511,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503919,297,1,1,34,33,e3k8yw2rbmphyfu5htn4yi5jk,1,23.0,48.8,2025-05-24T20:41:28.951Z,2025-05-24T20:41:33Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5747962777,140,32.8,5747962779,141,17.9,5747962781,212,23.4,5747962783,213,5.17,5747962775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503959,298,1,1,34,37,e3k8yw2rbmphyfu5htn4yi5jk,1,28.0,37.9,2025-05-24T20:41:33.582Z,2025-05-24T20:41:37Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5747962997,141,87.5,5747962999,212,35.9,5747963001,213,1.92,5747962995,140,16.4,5747963003,1,,5747962993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818503993,299,1,1,34,40,e3k8yw2rbmphyfu5htn4yi5jk,1,18.3,92.0,2025-05-24T20:41:36.886Z,2025-05-24T20:41:39Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747963165,140,31.3,5747963171,212,14.3,5747963173,213,0.31,5747963169,141,98.4,5747963161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504029,300,1,1,34,43,e3k8yw2rbmphyfu5htn4yi5jk,1,27.4,95.7,2025-05-24T20:41:39.702Z,2025-05-24T20:41:44Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747963363,141,76.6,5747963365,212,13.0,5747963383,213,4.65,5747963361,140,26.6,5747963359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504055,301,1,1,34,48,e3k8yw2rbmphyfu5htn4yi5jk,1,26.6,76.6,2025-05-24T20:41:44.238Z,2025-05-24T20:41:45Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5747963465,141,37.9,5747963463,140,24.8,5747963467,212,26.4,5747963469,213,4.64,5747963461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504093,302,1,1,34,49,e3k8yw2rbmphyfu5htn4yi5jk,1,25.3,37.1,2025-05-24T20:41:45.686Z,2025-05-24T20:41:48Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5747963619,56,Back,5747963627,213,5.37,5747963625,212,21.4,5747963623,141,12.2,5747963621,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504119,303,1,1,34,52,e3k8yw2rbmphyfu5htn4yi5jk,1,37.4,5.9,2025-05-24T20:41:48.006Z,2025-05-24T20:41:50Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747963763,212,15.2,5747963765,213,1.51,5747963757,56,Back,5747963761,141,28.2,5747963759,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504171,304,1,1,34,54,e3k8yw2rbmphyfu5htn4yi5jk,1,38.8,34.5,2025-05-24T20:41:50.351Z,2025-05-24T20:41:55Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5747964035,56,Back,5747964047,1,,5747964045,213,1.63,5747964039,140,36.9,5747964043,212,36.3,5747964041,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504189,305,1,1,34,58,e3k8yw2rbmphyfu5htn4yi5jk,1,52.2,94.1,2025-05-24T20:41:54.822Z,2025-05-24T20:41:56Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5747964193,212,27.9,5747964189,140,74.9,5747964195,213,5.74,5747964191,141,72.9,5747964185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504219,306,1,1,35,0,e3k8yw2rbmphyfu5htn4yi5jk,1,74.9,72.9,2025-05-24T20:41:56.726Z,2025-05-24T20:41:59Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5747964335,213,3.39,5747964333,212,12.6,5747964329,140,63.3,5747964331,141,68.4,5747964327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504303,307,1,1,35,3,e3k8yw2rbmphyfu5htn4yi5jk,1,62.3,68.8,2025-05-24T20:41:59.630Z,2025-05-24T20:42:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747964813,213,0.45,5747964805,56,Left,5747964809,141,87.4,5747964807,140,87.2,5747964811,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504311,308,61,1,35,10,e3k8yw2rbmphyfu5htn4yi5jk,0,87.1,85.7,2025-05-24T20:42:06.879Z,2025-05-24T20:42:16Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747964861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504297,273,56,1,35,13,b1rpb2ox52uxcmjrsnqd95pk5,1,10.9,16.2,2025-05-24T20:42:09.055Z,2025-05-24T21:00:53Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747964767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504341,274,5,1,35,14,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.2,20.6,2025-05-24T20:42:10.815Z,2025-05-24T20:42:17Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747965001,346,,5747964999,56,Back,5747965051,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504331,309,5,1,35,14,e3k8yw2rbmphyfu5htn4yi5jk,0,101.2,79.4,2025-05-24T20:42:10.815Z,2025-05-24T22:20:23Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747965079,233,274,5747964963,56,Left,5747964965,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504423,275,1,1,35,24,b1rpb2ox52uxcmjrsnqd95pk5,1,4.7,48.7,2025-05-24T20:42:20.527Z,2025-05-24T20:42:23Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5747965495,140,11.5,5747965493,56,Back,5747965501,213,1.11,5747965505,237,,5747965491,124,,5747965499,212,16.1,5747965497,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504465,276,1,1,35,27,b1rpb2ox52uxcmjrsnqd95pk5,1,14.8,70.6,2025-05-24T20:42:22.959Z,2025-05-24T20:42:27Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5747965759,212,14.7,5747965757,141,89.7,5747965761,213,1.09,5747965755,140,21.3,5747965753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504499,277,1,1,35,31,b1rpb2ox52uxcmjrsnqd95pk5,1,37.7,93.3,2025-05-24T20:42:27.367Z,2025-05-24T20:42:30Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5747965973,140,18.0,5747965975,141,84.1,5747965971,56,Back,5747965977,212,21.6,5747965979,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504549,278,1,1,35,34,b1rpb2ox52uxcmjrsnqd95pk5,1,18.0,84.1,2025-05-24T20:42:30.039Z,2025-05-24T20:42:33Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5747966215,212,22.5,5747966213,141,60.3,5747966211,140,3.1,5747966209,56,Back,5747966217,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504625,279,1,1,35,37,b1rpb2ox52uxcmjrsnqd95pk5,1,2.8,57.8,2025-05-24T20:42:33.711Z,2025-05-24T20:42:38Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5747966531,56,Back,5747966529,155,,5747966533,140,20.3,5747966545,213,5.20,5747966551,1,,5747966537,141,7.3,5747966541,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504647,280,3,1,35,41,b1rpb2ox52uxcmjrsnqd95pk5,0,24.2,8.2,2025-05-24T20:42:37.919Z,2025-05-24T21:36:02Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5747966635,285,,5747966633,56,Back,5747966797,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504655,310,7,1,35,41,e3k8yw2rbmphyfu5htn4yi5jk,1,75.8,91.8,2025-05-24T20:42:37.920Z,2025-05-24T21:36:02Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747966667,286,,5747966665,56,Left,5747966743,233,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504695,312,1,1,35,43,e3k8yw2rbmphyfu5htn4yi5jk,1,68.8,90.0,2025-05-24T20:42:39.438Z,2025-05-24T20:42:41Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747966919,213,4.40,5747966907,140,63.2,5747966899,56,Center,5747966915,212,19.3,5747966911,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504755,313,1,1,35,45,e3k8yw2rbmphyfu5htn4yi5jk,1,63.2,63.1,2025-05-24T20:42:41.270Z,2025-05-24T20:42:45Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5747967217,213,4.68,5747967207,140,62.7,5747967215,212,15.5,5747967203,56,Center,5747967211,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504865,314,1,1,35,49,e3k8yw2rbmphyfu5htn4yi5jk,1,63.7,44.2,2025-05-24T20:42:44.966Z,2025-05-24T20:42:52Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747967857,140,67.6,5747967861,212,27.8,5747967859,141,3.7,5747967863,213,4.86,5747967855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818504943,315,1,1,35,56,e3k8yw2rbmphyfu5htn4yi5jk,1,76.9,3.7,2025-05-24T20:42:52.174Z,2025-05-24T20:42:58Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5747968263,141,10.0,5747968255,56,Right,5747968259,140,65.0,5747968269,213,2.81,5747968267,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505003,316,1,1,36,2,e3k8yw2rbmphyfu5htn4yi5jk,1,64.1,13.1,2025-05-24T20:42:58.174Z,2025-05-24T20:43:07Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5747968653,56,Center,5747968663,1,,5747968655,140,59.5,5747968661,213,1.71,5747968659,212,35.5,5747968657,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505053,317,1,1,36,11,e3k8yw2rbmphyfu5htn4yi5jk,1,71.2,70.8,2025-05-24T20:43:06.991Z,2025-05-24T20:43:12Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747968947,155,,5747968949,196,,5747968957,212,40.9,5747968959,213,4.71,5747968953,140,71.1,5747968955,141,10.7,5747968951,56,Right,5747968961,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505107,318,1,1,36,15,e3k8yw2rbmphyfu5htn4yi5jk,1,78.3,12.3,2025-05-24T20:43:11.919Z,2025-05-24T20:43:26Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,1.0,5747969239,213,0.94,5747969237,212,20.7,5747969661,154,,5747969229,155,,5747969231,56,Center,5747969227,2,,5747969657,210,13,5747969235,141,36.9,5747969233,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,
2818505109,319,13,1,36,20,e3k8yw2rbmphyfu5htn4yi5jk,1,89.5,40.1,2025-05-24T20:43:16.894Z,2025-05-25T01:37:24Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5747969469,328,,5747969673,73,,5747969675,29,,5747969677,154,,5747969679,55,318,5747969465,15,,5747969683,102,75.8,5748946459,17,,5747969685,103,15.3,5747969249,56,5747969245,22,5747969687,230,99.1,5747969689,231,47.3,Center,,,,,,,,,,,,,
2818505281,281,5,1,36,23,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.8,39.6,2025-05-24T20:43:19.047Z,2025-05-24T22:20:23Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5747970229,56,Back,5747970231,346,,5747970247,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505151,320,5,1,36,23,e3k8yw2rbmphyfu5htn4yi5jk,0,101.8,60.4,2025-05-24T20:43:19.047Z,2025-05-24T21:51:25Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5747970263,233,281,5747969437,346,,5747969435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505315,282,1,1,36,38,b1rpb2ox52uxcmjrsnqd95pk5,1,4.8,49.4,2025-05-24T20:43:34.709Z,2025-05-24T20:43:39Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5747970459,141,35.7,5747970457,140,7.5,5747970467,237,,5747970461,212,9.7,5747970453,124,,5747970455,56,Back,5747970463,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505343,283,1,1,36,42,b1rpb2ox52uxcmjrsnqd95pk5,0,11.7,30.7,2025-05-24T20:43:38.784Z,2025-05-24T20:43:41Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5747970665,213,0.39,5747970655,155,,5747970663,212,50.3,5747970659,140,56.1,5747970661,141,58.5,5747970657,56,Center,5747970667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505383,322,1,1,36,48,e3k8yw2rbmphyfu5htn4yi5jk,1,38.5,21.9,2025-05-24T20:43:44.070Z,2025-05-24T20:43:46Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5747970909,212,10.0,5747970907,141,35.4,5747970911,213,1.98,5747970903,56,Back,5747970905,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505409,323,1,1,36,50,e3k8yw2rbmphyfu5htn4yi5jk,1,34.4,35.4,2025-05-24T20:43:46.470Z,2025-05-24T20:43:49Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5747971035,213,1.82,5747971033,212,23.4,5747971029,140,28.9,5747971031,141,68.7,5747971027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505443,324,1,1,36,53,e3k8yw2rbmphyfu5htn4yi5jk,1,28.0,71.8,2025-05-24T20:43:49.390Z,2025-05-24T20:43:53Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5747971205,56,Back,5747971213,212,20.3,5747971207,140,46.8,5747971209,141,78.8,5747971217,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505447,325,4,1,36,57,e3k8yw2rbmphyfu5htn4yi5jk,1,45.8,81.1,2025-05-24T20:43:52.990Z,2025-05-24T20:43:57Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747971235,152,,5747971233,56,Back,5747971419,233,284,5747971399,294,,5747971231,13,,5747971239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505451,284,4,1,36,57,b1rpb2ox52uxcmjrsnqd95pk5,0,54.2,18.9,2025-05-24T20:43:52.991Z,2025-05-24T20:43:58Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5747971291,56,Right,5747971283,13,,5747971297,285,,5747971287,294,,5747971349,233,325,5747971295,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505587,326,1,1,37,8,e3k8yw2rbmphyfu5htn4yi5jk,1,45.7,78.1,2025-05-24T20:44:04.437Z,2025-05-24T20:44:08Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5747971937,213,5.78,5747971921,5,,5747971925,56,Center,5747971923,152,,5747971927,140,67.9,5747971931,141,59.3,5747971933,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818505565,285,45,1,37,8,b1rpb2ox52uxcmjrsnqd95pk5,0,37.7,41.4,2025-05-24T20:44:04.773Z,2025-05-24T21:36:10Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5747971765,285,,5747971763,56,Back,5747972031,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
