id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800307961,199,61,1,22,52,5qfq6cwtrgzd2szijivns7rjl,0,84.9,63.0,2025-04-13T00:00:52.709Z,2025-04-13T00:00:53Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5647483157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800307981,214,1,1,22,53,5x54jbfk11lrsmipgsx7cdbai,1,8.4,28.5,2025-04-13T00:00:53.963Z,2025-04-13T00:00:55Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5647483245,213,2.09,5647483239,140,4.2,5647483241,141,39.8,5647483243,212,8.9,5647483237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308039,215,12,1,22,54,5x54jbfk11lrsmipgsx7cdbai,1,4.2,39.8,2025-04-13T00:00:55.275Z,2025-04-13T00:01:03Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647483561,141,18.2,5647483563,212,43.7,5647483557,56,Back,5647483559,140,43.4,5647483565,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308019,200,8,1,23,1,5qfq6cwtrgzd2szijivns7rjl,1,49.1,81.4,2025-04-13T00:01:02.109Z,2025-04-13T00:34:49Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647483459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308031,201,5,1,23,2,5qfq6cwtrgzd2szijivns7rjl,0,55.0,101.3,2025-04-13T00:01:03.141Z,2025-04-13T02:01:09Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647483509,56,Left,5647483755,233,216,5647483513,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308067,216,5,1,23,2,5x54jbfk11lrsmipgsx7cdbai,1,45.0,-1.3,2025-04-13T00:01:03.141Z,2025-04-13T02:01:09Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647483709,347,,5647483707,56,Back,5647483739,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308147,217,1,1,23,6,5x54jbfk11lrsmipgsx7cdbai,1,42.6,0.0,2025-04-13T00:01:06.786Z,2025-04-13T00:01:14Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647484113,141,38.2,5647484117,213,1.91,5647484111,140,33.4,5647484107,107,,5647484115,212,28.9,5647484119,1,,5647484109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308171,218,1,1,23,14,5x54jbfk11lrsmipgsx7cdbai,1,41.1,49.7,2025-04-13T00:01:14.603Z,2025-04-13T00:01:17Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647484273,213,1.93,5647484265,56,Back,5647484271,212,14.5,5647484269,141,69.7,5647484267,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308211,219,1,1,23,16,5x54jbfk11lrsmipgsx7cdbai,1,36.2,69.6,2025-04-13T00:01:16.874Z,2025-04-13T00:01:20Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5647484465,212,25.9,5647484459,56,Left,5647484461,140,55.5,5647484463,141,93.3,5647484467,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308235,220,1,1,23,19,5x54jbfk11lrsmipgsx7cdbai,1,54.3,92.4,2025-04-13T00:01:19.970Z,2025-04-13T00:01:22Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5647484587,140,44.5,5647484589,141,65.1,5647484593,213,4.21,5647484591,212,21.2,5647484585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308299,221,1,1,23,21,5x54jbfk11lrsmipgsx7cdbai,1,44.7,64.0,2025-04-13T00:01:22.459Z,2025-04-13T00:01:28Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647484911,155,,5647484917,141,12.2,5647484913,56,Right,5647484915,140,72.0,5647484921,213,5.40,5647484923,1,,5647484919,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308325,222,1,1,23,27,5x54jbfk11lrsmipgsx7cdbai,0,90.1,16.4,2025-04-13T00:01:28.074Z,2025-04-13T00:01:46Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647485057,213,1.57,5647485053,141,64.3,5647485047,155,,5647485051,140,90.1,5647485045,2,,5647485055,212,32.6,5647485059,1,,5647485049,56,Center,5647485785,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308341,202,43,1,23,31,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-13T00:01:31.564Z,2025-04-13T00:01:47Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647485791,144,12,5647485145,140,25.0,5647485151,213,5.20,5647485147,141,0.0,5647485143,56,Back,5647485175,15,0,5647485297,167,0,5647485149,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308365,203,5,1,23,34,5qfq6cwtrgzd2szijivns7rjl,1,19.0,-1.2,2025-04-13T00:01:35.110Z,2025-04-13T02:01:10Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647485281,56,Back,5647485283,347,,5647485883,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308393,223,5,1,23,34,5x54jbfk11lrsmipgsx7cdbai,0,81.0,101.2,2025-04-13T00:01:35.110Z,2025-04-13T02:01:10Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647485457,56,Left,5647485459,347,,5647485909,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308617,204,1,1,24,1,5qfq6cwtrgzd2szijivns7rjl,1,20.2,0.0,2025-04-13T00:02:02.236Z,2025-04-13T00:34:29Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647486637,107,,5647486639,56,Back,5647486645,212,10.2,5647486643,141,13.1,5647486647,213,1.32,5647486641,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308665,205,43,1,24,3,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-13T00:02:03.565Z,2025-04-13T00:33:43Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647603355,144,1,5647486929,213,2.89,5647486925,141,19.5,5647486923,140,20.5,5647486927,212,15.3,5647486921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308699,206,1,1,24,7,5qfq6cwtrgzd2szijivns7rjl,0,20.5,19.5,2025-04-13T00:02:07.892Z,2025-04-13T00:34:25Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647487079,56,Back,5647487085,212,26.3,5647487081,140,45.5,5647487077,155,,5647487083,141,19.1,5647487087,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308679,224,83,1,24,8,5x54jbfk11lrsmipgsx7cdbai,0,61.9,67.6,2025-04-13T00:02:09.042Z,2025-04-13T00:02:15Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647487383,399,ch01b74i78nggnffi81875ld6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308729,207,1,1,24,9,5qfq6cwtrgzd2szijivns7rjl,0,43.8,18.5,2025-04-13T00:02:10.124Z,2025-04-13T00:02:12Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647487259,141,62.0,5647487253,155,,5647487257,140,66.6,5647487265,1,,5647487261,212,38.1,5647487255,56,Center,5647487263,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308773,225,59,1,24,15,5x54jbfk11lrsmipgsx7cdbai,1,16.3,15.6,2025-04-13T00:02:15.736Z,2025-04-13T00:02:16Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647487477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308783,226,1,1,24,16,5x54jbfk11lrsmipgsx7cdbai,1,16.3,15.6,2025-04-13T00:02:16.538Z,2025-04-13T00:02:17Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5647487549,56,Back,5647487555,212,8.4,5647487553,141,15.6,5647487557,213,0.00,5647487551,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308811,228,1,1,24,20,5x54jbfk11lrsmipgsx7cdbai,0,37.1,4.9,2025-04-13T00:02:20.706Z,2025-04-13T00:02:21Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5647487699,155,,5647487705,141,5.0,5647487701,56,Back,5647487703,140,42.8,5647487707,212,6.0,5647487709,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308829,208,61,1,24,21,5qfq6cwtrgzd2szijivns7rjl,1,49.7,79.0,2025-04-13T00:02:22.484Z,2025-04-13T00:02:22Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647487765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308839,229,1,1,24,22,5x54jbfk11lrsmipgsx7cdbai,1,52.5,12.0,2025-04-13T00:02:23.145Z,2025-04-13T00:02:24Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647487819,56,Right,5647487825,212,12.2,5647487821,140,64.1,5647487823,141,13.1,5647487827,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308845,230,1,1,24,23,5x54jbfk11lrsmipgsx7cdbai,1,64.1,13.1,2025-04-13T00:02:24.121Z,2025-04-13T00:02:25Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5647487869,140,55.5,5647487867,56,Right,5647487875,213,2.79,5647487873,212,9.6,5647487871,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308855,231,1,1,24,24,5x54jbfk11lrsmipgsx7cdbai,0,55.5,17.9,2025-04-13T00:02:25.161Z,2025-04-13T00:02:30Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647487933,56,Right,5647487939,212,13.7,5647487937,141,18.2,5647487935,140,68.5,5647487941,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308849,209,1,1,24,25,5qfq6cwtrgzd2szijivns7rjl,1,24.8,82.6,2025-04-13T00:02:25.796Z,2025-04-13T00:38:17Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647487903,212,18.0,5647487901,141,68.4,5647487899,140,39.3,5647487905,213,5.72,5647487897,56,Back,5647487895,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308891,211,1,1,24,27,5qfq6cwtrgzd2szijivns7rjl,1,34.9,83.0,2025-04-13T00:02:27.812Z,2025-04-13T00:02:30Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647488129,140,37.2,5647488133,212,8.2,5647488127,56,Back,5647488131,141,71.4,5647488135,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800308977,212,1,1,24,29,5qfq6cwtrgzd2szijivns7rjl,1,37.1,71.2,2025-04-13T00:02:29.876Z,2025-04-13T00:02:37Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647488601,212,31.3,5647488597,140,44.8,5647488599,141,26.7,5647488593,155,,5647488603,213,4.97,5647488595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309025,213,1,1,24,36,5qfq6cwtrgzd2szijivns7rjl,1,49.9,25.2,2025-04-13T00:02:37.324Z,2025-04-13T00:02:42Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647488845,140,54.0,5647488851,213,0.72,5647488849,212,5.7,5647488847,141,30.7,5647488843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309031,214,4,1,24,41,5qfq6cwtrgzd2szijivns7rjl,1,52.9,28.4,2025-04-13T00:02:41.916Z,2025-04-13T02:00:24Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647488895,56,Center,5647489103,233,232,5647488899,265,,5647488893,13,,5647488897,152,,5647488901,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309073,232,4,1,24,41,5x54jbfk11lrsmipgsx7cdbai,0,47.1,71.6,2025-04-13T00:02:41.917Z,2025-04-13T02:00:24Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5647489079,56,Back,5647489085,285,,5647489125,233,214,5647489081,152,,5647489077,13,,5647489083,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309187,215,1,1,24,56,5qfq6cwtrgzd2szijivns7rjl,1,59.4,30.4,2025-04-13T00:02:56.988Z,2025-04-13T00:03:00Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647489757,152,,5647489755,5,,5647489765,212,21.4,5647489759,56,Back,5647489767,213,3.11,5647489763,141,31.5,5647489761,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309193,216,1,1,25,0,5qfq6cwtrgzd2szijivns7rjl,1,39.0,31.5,2025-04-13T00:03:00.604Z,2025-04-13T00:03:01Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647489813,213,1.81,5647489807,140,34.9,5647489811,212,18.4,5647489809,141,57.8,5647489805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309225,217,1,1,25,0,5qfq6cwtrgzd2szijivns7rjl,1,34.9,57.8,2025-04-13T00:03:01.267Z,2025-04-13T00:03:04Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647490015,212,26.2,5647490011,140,46.8,5647490017,213,5.21,5647490013,141,23.9,5647490009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309295,218,1,1,25,3,5qfq6cwtrgzd2szijivns7rjl,1,51.4,24.9,2025-04-13T00:03:04.276Z,2025-04-13T00:03:12Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647490399,140,68.3,5647490405,213,5.79,5647490401,141,10.9,5647490397,56,Right,5647490403,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309307,219,1,1,25,11,5qfq6cwtrgzd2szijivns7rjl,1,67.1,28.8,2025-04-13T00:03:12.132Z,2025-04-13T00:03:14Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647490475,140,68.2,5647490481,213,1.52,5647490479,212,22.8,5647490473,56,Center,5647490477,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309335,220,1,1,25,14,5qfq6cwtrgzd2szijivns7rjl,1,68.2,76.3,2025-04-13T00:03:14.595Z,2025-04-13T00:03:18Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647490633,141,62.6,5647490637,213,4.48,5647490631,140,66.1,5647490635,212,9.6,5647490629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309355,221,1,1,25,17,5qfq6cwtrgzd2szijivns7rjl,1,67.5,73.2,2025-04-13T00:03:18.028Z,2025-04-13T00:03:20Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647490749,56,Center,5647490751,140,64.0,5647490757,213,4.38,5647490753,141,57.3,5647490755,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309381,222,1,1,25,20,5qfq6cwtrgzd2szijivns7rjl,1,61.7,63.6,2025-04-13T00:03:20.732Z,2025-04-13T00:03:26Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647490959,212,28.3,5647490957,141,23.4,5647490953,56,Center,5647490961,213,4.45,5647490955,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309409,223,1,1,25,25,5qfq6cwtrgzd2szijivns7rjl,1,47.5,47.2,2025-04-13T00:03:26.036Z,2025-04-13T00:03:30Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647491131,212,12.7,5647491133,213,1.41,5647491127,140,49.4,5647491125,56,Back,5647491129,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309433,224,1,1,25,29,5qfq6cwtrgzd2szijivns7rjl,1,48.9,69.7,2025-04-13T00:03:30.252Z,2025-04-13T00:03:35Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647491305,140,59.0,5647491311,213,5.62,5647491309,212,13.4,5647491307,141,57.6,5647491303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309457,225,1,1,25,35,5qfq6cwtrgzd2szijivns7rjl,1,53.7,38.2,2025-04-13T00:03:35.755Z,2025-04-13T00:03:38Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5647491435,212,15.0,5647491437,213,5.70,5647491433,141,26.1,5647491431,140,65.6,5647491429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309479,226,1,1,25,38,5qfq6cwtrgzd2szijivns7rjl,1,71.0,14.4,2025-04-13T00:03:38.661Z,2025-04-13T00:03:41Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5647491557,141,29.2,5647491559,212,31.0,5647491553,56,Back,5647491561,213,2.81,5647491555,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309503,227,1,1,25,40,5qfq6cwtrgzd2szijivns7rjl,1,43.1,29.2,2025-04-13T00:03:41.418Z,2025-04-13T00:03:45Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647491671,212,37.8,5647491665,56,Left,5647491673,213,1.18,5647491675,1,,5647491667,140,56.9,5647491669,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309517,228,1,1,25,44,5qfq6cwtrgzd2szijivns7rjl,1,57.0,80.6,2025-04-13T00:03:45.339Z,2025-04-13T00:03:48Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647491773,212,5.7,5647491771,141,73.0,5647491767,56,Center,5647491775,213,4.26,5647491769,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309523,229,3,1,25,47,5qfq6cwtrgzd2szijivns7rjl,0,61.8,72.2,2025-04-13T00:03:47.955Z,2025-04-13T02:00:40Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647491795,56,Center,5647491799,286,,5647491949,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309543,233,7,1,25,47,5x54jbfk11lrsmipgsx7cdbai,1,38.2,27.8,2025-04-13T00:03:47.956Z,2025-04-13T02:00:40Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5647491939,233,229,5647491899,56,Back,5647491901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309577,235,1,1,25,51,5x54jbfk11lrsmipgsx7cdbai,0,33.6,13.8,2025-04-13T00:03:51.743Z,2025-04-13T00:03:53Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5647492075,141,37.4,5647492079,213,0.55,5647492077,212,30.6,5647492073,140,58.4,5647492071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309635,231,1,1,25,55,5qfq6cwtrgzd2szijivns7rjl,1,53.9,66.4,2025-04-13T00:03:56.339Z,2025-04-13T00:04:00Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647492485,141,79.1,5647492489,213,2.30,5647492483,140,46.5,5647492487,212,11.6,5647492481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309693,232,1,1,26,0,5qfq6cwtrgzd2szijivns7rjl,1,46.5,79.1,2025-04-13T00:04:00.651Z,2025-04-13T00:04:06Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647492795,212,15.9,5647492791,140,35.8,5647492789,56,Back,5647492793,141,62.6,5647492797,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309779,233,1,1,26,5,5qfq6cwtrgzd2szijivns7rjl,1,29.8,62.7,2025-04-13T00:04:06.277Z,2025-04-13T00:04:12Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647493199,212,17.5,5647493197,141,37.3,5647493193,56,Back,5647493201,213,4.89,5647493195,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309793,234,1,1,26,11,5qfq6cwtrgzd2szijivns7rjl,1,32.7,37.3,2025-04-13T00:04:11.931Z,2025-04-13T00:04:13Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647493291,212,18.8,5647493287,140,50.5,5647493289,141,33.9,5647493293,213,6.16,5647493285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309803,235,1,1,26,12,5qfq6cwtrgzd2szijivns7rjl,1,50.5,33.9,2025-04-13T00:04:12.908Z,2025-04-13T00:04:14Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647493345,140,42.9,5647493349,212,8.6,5647493347,141,38.6,5647493343,56,Back,5647493351,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309829,236,1,1,26,13,5qfq6cwtrgzd2szijivns7rjl,1,42.2,38.9,2025-04-13T00:04:13.931Z,2025-04-13T00:04:16Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5647493497,140,43.3,5647493499,141,68.8,5647493503,213,1.51,5647493495,56,Back,5647493501,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309867,237,1,1,26,15,5qfq6cwtrgzd2szijivns7rjl,1,43.3,68.8,2025-04-13T00:04:16.154Z,2025-04-13T00:04:19Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647493745,56,Back,5647493753,213,1.37,5647493751,212,6.7,5647493749,141,78.5,5647493747,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309891,238,1,1,26,21,5qfq6cwtrgzd2szijivns7rjl,1,41.8,78.2,2025-04-13T00:04:22.275Z,2025-04-13T00:04:23Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647493885,212,17.4,5647493887,213,0.37,5647493883,141,87.5,5647493881,140,57.2,5647493879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309913,239,1,1,26,22,5qfq6cwtrgzd2szijivns7rjl,1,57.2,87.5,2025-04-13T00:04:23.291Z,2025-04-13T00:04:26Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647494059,141,73.2,5647494057,140,40.2,5647494055,56,Back,5647494063,213,3.64,5647494061,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309947,240,1,1,26,25,5qfq6cwtrgzd2szijivns7rjl,1,37.6,66.7,2025-04-13T00:04:26.307Z,2025-04-13T00:04:30Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647494229,141,34.3,5647494225,56,Back,5647494233,213,4.58,5647494227,140,34.9,5647494231,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800309985,241,1,1,26,29,5qfq6cwtrgzd2szijivns7rjl,1,34.9,34.3,2025-04-13T00:04:30.028Z,2025-04-13T00:04:33Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5647494431,141,67.9,5647494427,56,Back,5647494433,212,23.0,5647494435,213,1.67,5647494429,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800310017,242,1,1,26,34,5qfq6cwtrgzd2szijivns7rjl,1,33.6,69.3,2025-04-13T00:04:35.139Z,2025-04-13T00:04:36Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5647494577,140,45.8,5647494579,141,78.1,5647494583,213,0.44,5647494581,212,14.1,5647494575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800310043,243,1,1,26,35,5qfq6cwtrgzd2szijivns7rjl,1,45.8,77.9,2025-04-13T00:04:36.284Z,2025-04-13T00:04:38Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5647494713,56,Back,5647494719,212,14.0,5647494717,141,57.9,5647494721,213,4.48,5647494715,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800310121,244,1,1,26,37,5qfq6cwtrgzd2szijivns7rjl,1,42.8,57.9,2025-04-13T00:04:37.835Z,2025-04-13T00:04:44Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5647495095,213,5.56,5647495091,141,9.4,5647495089,140,78.4,5647495097,1,,5647495093,212,49.8,5647495085,155,,5647495087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800310133,246,61,1,26,42,5qfq6cwtrgzd2szijivns7rjl,0,80.0,7.6,2025-04-13T00:04:43.075Z,2025-04-13T01:59:04Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5647495187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
