id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/8/value,qualifier/14/value
2822713045,273,1,1,29,15,2iwybwokic7nmr1t33abdbjoq,1,69.9,83.2,2025-06-15T01:06:32.343Z,2025-06-15T01:06:34Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5771516405,56,Left,5771516407,140,64.2,5771516441,156,,5771516413,213,3.38,5771516411,212,6.2,5771516409,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713107,274,1,1,29,17,2iwybwokic7nmr1t33abdbjoq,1,64.7,76.2,2025-06-15T01:06:34.344Z,2025-06-15T01:06:39Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771516805,141,22.4,5771516807,212,39.0,5771516803,140,77.7,5771516811,1,,5771516799,155,,5771516801,56,Center,5771516809,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713117,275,1,1,29,22,2iwybwokic7nmr1t33abdbjoq,0,76.4,19.9,2025-06-15T01:06:39.490Z,2025-06-15T01:07:05Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771516853,56,Right,5771518509,212,3.0,5771518505,140,79.3,5771518507,141,19.9,5771518511,213,0.00,5771518525,236,,5771518531,286,,5771518527,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713125,229,74,1,29,22,aj8ytsr2ap33tod0hd8ofzaw9,1,22.2,77.6,2025-06-15T01:06:39.491Z,2025-06-15T01:08:24Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771516877,56,Back,5771518553,233,275,5771516879,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713153,276,83,1,29,26,2iwybwokic7nmr1t33abdbjoq,0,84.6,9.1,2025-06-15T01:06:42.818Z,2025-06-15T01:06:44Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771517149,399,64amlcisr3cr924jwy25rjs9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713163,230,61,1,29,27,aj8ytsr2ap33tod0hd8ofzaw9,0,19.7,91.7,2025-06-15T01:06:43.748Z,2025-06-15T01:06:43Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771517127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713173,231,5,1,29,28,aj8ytsr2ap33tod0hd8ofzaw9,0,16.5,101.8,2025-06-15T01:06:44.728Z,2025-06-15T01:41:41Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771517205,56,Back,5771517417,233,277,5771517207,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713195,277,5,1,29,28,2iwybwokic7nmr1t33abdbjoq,1,83.5,-1.8,2025-06-15T01:06:44.728Z,2025-06-15T01:41:41Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771517343,56,Right,5771517345,347,,5771517361,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713235,278,1,1,29,30,2iwybwokic7nmr1t33abdbjoq,1,89.0,0.0,2025-06-15T01:06:46.992Z,2025-06-15T01:06:50Z,dv155f8jlvq8frvhjcokboiy1,C. Dennis,,,5771517571,107,,5771517579,212,16.4,5771517575,140,74.7,5771517577,141,8.0,5771517573,56,Right,5771517581,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713249,279,1,1,29,34,2iwybwokic7nmr1t33abdbjoq,1,63.0,9.1,2025-06-15T01:06:50.848Z,2025-06-15T01:06:52Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771517669,140,40.2,5771517671,141,24.8,5771517667,56,Back,5771517675,213,2.72,5771517673,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713263,280,1,1,29,35,2iwybwokic7nmr1t33abdbjoq,1,40.2,24.8,2025-06-15T01:06:51.976Z,2025-06-15T01:06:53Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771517745,212,25.1,5771517739,56,Back,5771517741,140,29.0,5771517747,213,2.06,5771517743,141,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713285,281,1,1,29,37,2iwybwokic7nmr1t33abdbjoq,1,29.0,57.4,2025-06-15T01:06:53.768Z,2025-06-15T01:06:56Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771517861,140,37.5,5771517859,56,Back,5771517865,212,10.3,5771517867,213,5.76,5771517863,141,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713289,282,1,1,29,39,2iwybwokic7nmr1t33abdbjoq,0,37.5,49.8,2025-06-15T01:06:55.984Z,2025-06-15T01:06:58Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771517881,140,23.0,5771517943,156,,5771517883,141,0.0,5771517887,213,4.29,5771517885,212,37.5,5771517879,56,Back,5771518087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713565,232,5,1,29,42,aj8ytsr2ap33tod0hd8ofzaw9,1,72.8,101.0,2025-06-15T01:06:58.895Z,2025-06-15T01:41:42Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771519425,56,Left,5771519427,347,,5771519449,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713343,283,5,1,29,42,2iwybwokic7nmr1t33abdbjoq,0,27.2,-1.0,2025-06-15T01:06:58.895Z,2025-06-15T01:41:42Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5771519459,233,232,5771518143,347,,5771518141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713581,233,1,1,30,1,aj8ytsr2ap33tod0hd8ofzaw9,1,78.5,100.0,2025-06-15T01:07:18.069Z,2025-06-15T01:07:20Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5771519517,213,4.37,5771519513,141,88.1,5771519509,56,Left,5771519515,212,9.8,5771519511,140,75.4,5771519507,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713593,234,1,1,30,3,aj8ytsr2ap33tod0hd8ofzaw9,1,75.4,88.0,2025-06-15T01:07:20.180Z,2025-06-15T01:07:21Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5771519587,213,4.55,5771519583,212,12.7,5771519579,141,69.6,5771519575,56,Center,5771519577,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713623,235,1,1,30,4,aj8ytsr2ap33tod0hd8ofzaw9,1,73.5,69.6,2025-06-15T01:07:21.525Z,2025-06-15T01:07:23Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771519735,141,79.4,5771519731,56,Left,5771519737,212,9.0,5771519733,140,67.7,5771519739,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713655,236,1,1,30,6,aj8ytsr2ap33tod0hd8ofzaw9,1,68.6,74.4,2025-06-15T01:07:23.172Z,2025-06-15T01:07:27Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771519967,141,47.5,5771519963,56,Center,5771519965,140,55.4,5771519969,212,22.9,5771519971,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713693,237,1,1,30,10,aj8ytsr2ap33tod0hd8ofzaw9,1,63.1,33.3,2025-06-15T01:07:27.045Z,2025-06-15T01:07:30Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771520193,212,19.7,5771520195,213,5.26,5771520189,140,72.8,5771520191,141,8.5,5771520187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713725,238,1,1,30,13,aj8ytsr2ap33tod0hd8ofzaw9,1,75.3,8.2,2025-06-15T01:07:30.597Z,2025-06-15T01:07:33Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771520353,56,Right,5771520361,213,2.45,5771520357,141,16.8,5771520355,140,68.6,5771520359,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713763,239,1,1,30,16,aj8ytsr2ap33tod0hd8ofzaw9,1,69.7,15.9,2025-06-15T01:07:33.503Z,2025-06-15T01:07:37Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771520629,141,14.0,5771520633,213,6.22,5771520627,140,89.0,5771520623,155,,5771520625,56,Right,5771520631,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713771,240,4,1,30,20,aj8ytsr2ap33tod0hd8ofzaw9,1,90.5,15.2,2025-06-15T01:07:37.254Z,2025-06-15T01:41:53Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771520703,56,Right,5771520707,265,,5771520705,152,,5771520709,286,,5771520701,13,,5771520799,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713787,284,4,1,30,20,2iwybwokic7nmr1t33abdbjoq,0,9.5,84.8,2025-06-15T01:07:37.255Z,2025-06-15T01:41:53Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771520773,13,,5771520777,152,,5771520775,56,Back,5771520811,233,240,5771520781,285,,5771520779,265,,5771523507,55,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714171,285,17,1,30,51,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:08:08.073Z,2025-06-15T04:01:39Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771522937,31,,5771523449,55,284,5771890435,393,,5771522941,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714533,243,13,1,31,21,aj8ytsr2ap33tod0hd8ofzaw9,1,89.4,10.4,2025-06-15T01:08:38.638Z,2025-06-15T03:18:00Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771525501,230,99.7,5771524959,26,,5771525495,102,60.2,5771524963,56,Right,5771525497,103,61.1,5771525493,77,,5771525503,231,46.2,5771525499,458,,5771524961,66,5771525259,72,,,,,,,,,,,,,,,,,,,,,,,
2822714575,244,5,1,31,22,aj8ytsr2ap33tod0hd8ofzaw9,0,101.0,57.7,2025-06-15T01:08:39.096Z,2025-06-15T01:41:43Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771525883,233,286,5771525243,346,,5771525241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714673,286,5,1,31,22,2iwybwokic7nmr1t33abdbjoq,1,-1.0,42.3,2025-06-15T01:08:39.096Z,2025-06-15T01:08:54Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771525787,346,,5771525785,56,Back,5771525845,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714789,289,1,1,31,40,2iwybwokic7nmr1t33abdbjoq,1,3.8,44.1,2025-06-15T01:08:57.503Z,2025-06-15T01:19:06Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771566827,237,,5771566825,124,,5771526477,213,1.54,5771526473,141,57.1,5771526471,140,4.1,5771526469,56,Back,5771526475,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714807,290,1,1,31,43,2iwybwokic7nmr1t33abdbjoq,1,3.8,60.3,2025-06-15T01:09:00.417Z,2025-06-15T01:09:01Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771526563,213,0.93,5771526559,141,85.8,5771526557,140,16.2,5771526561,212,21.7,5771526555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714833,291,1,1,31,45,2iwybwokic7nmr1t33abdbjoq,0,16.2,85.8,2025-06-15T01:09:01.792Z,2025-06-15T01:09:04Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771526729,212,20.4,5771526725,140,26.5,5771526731,213,5.27,5771526727,141,60.3,5771526723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714845,245,1,1,31,47,aj8ytsr2ap33tod0hd8ofzaw9,1,73.4,45.5,2025-06-15T01:09:04.428Z,2025-06-15T01:09:31Z,109e64uz1hq4tb3rspek41qll,J. Webber,1.0,,5771526787,56,Center,5771526791,141,60.0,5771526789,140,75.8,5771528573,210,15,5771526795,213,1.32,5771526793,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714871,247,15,1,31,49,aj8ytsr2ap33tod0hd8ofzaw9,1,76.9,58.5,2025-06-15T01:09:06.517Z,2025-06-15T03:22:33Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5771528597,147,54.3,5771526901,56,Center,5771528601,231,50.5,5771528581,78,,5771528251,20,,5771528589,102,49.8,5771528585,55,245,5771528583,29,,5771526899,18,5771528255,82,5771528593,215,5771526897,22,,5771528595,146,5771528591,103,19,5771528599,230,5771528627,233,,,,,,88.0,292,,98.4
2822714887,292,10,1,31,49,2iwybwokic7nmr1t33abdbjoq,1,12.0,45.7,2025-06-15T01:09:06.617Z,2025-06-15T01:09:32Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771528667,233,247,5771527059,94,,5771527061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714971,248,27,1,31,56,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T01:09:12.989Z,2025-06-15T01:09:22Z,,,,,5771528003,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715061,295,27,1,31,56,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:09:12.989Z,2025-06-15T01:09:22Z,,,,,5771528019,233,248,5771527975,41,Injury,5771527977,53,e23yyl43xtcve09dx234uuj8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822715069,249,28,1,32,6,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-06-15T01:09:23.094Z,2025-06-15T01:41:50Z,,,,,5771630411,233,296,5771528045,55,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716581,296,28,1,32,6,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:09:23.094Z,2025-06-15T01:41:51Z,,,,,5771630415,233,249,5771536375,55,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716897,251,1,1,34,40,aj8ytsr2ap33tod0hd8ofzaw9,1,65.9,62.4,2025-06-15T01:11:56.715Z,2025-06-15T01:12:00Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771538091,212,21.0,5771538093,213,4.39,5771538085,56,Center,5771538087,140,59.6,5771538089,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716967,252,1,1,34,43,aj8ytsr2ap33tod0hd8ofzaw9,1,67.5,31.9,2025-06-15T01:12:00.123Z,2025-06-15T01:12:05Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771538499,212,24.1,5771538495,140,85.5,5771538497,141,9.8,5771538493,56,Right,5771538501,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822716977,253,1,1,34,48,aj8ytsr2ap33tod0hd8ofzaw9,1,77.2,20.9,2025-06-15T01:12:05.147Z,2025-06-15T01:12:06Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771538565,141,33.1,5771538567,212,8.5,5771538561,56,Center,5771538563,140,75.4,5771538569,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717001,254,1,1,34,49,aj8ytsr2ap33tod0hd8ofzaw9,1,75.4,33.1,2025-06-15T01:12:06.259Z,2025-06-15T01:12:08Z,bw0h202lprp7jzdtp6hv78ixh,Marcos Cerato,,,5771538709,140,74.8,5771538715,213,4.67,5771538713,212,15.2,5771538711,141,10.7,5771538707,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717109,255,2,1,34,52,aj8ytsr2ap33tod0hd8ofzaw9,1,74.9,10.6,2025-06-15T01:12:08.772Z,2025-06-15T01:13:28Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771539353,141,52.2,5771539407,7,109e64uz1hq4tb3rspek41qll,5771539351,140,95.8,5771539411,56,Center,5771539409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717037,298,43,1,34,56,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-15T01:12:13.257Z,2025-06-15T01:12:18Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771538943,173,0,5771538947,182,0,5771538945,178,0,5771538949,56,Back,5771539251,144,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717459,300,1,1,35,32,2iwybwokic7nmr1t33abdbjoq,0,3.8,42.1,2025-06-15T01:12:48.888Z,2025-06-15T01:22:40Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771541383,141,17.0,5771541387,213,6.07,5771541385,212,79.0,5771541379,56,Right,5771541381,140,77.3,5771541419,189,,5771541389,1,,5771541375,157,,5771541373,5,5771541377,241,,,,,,,,,,,,,,,,,,,,,,,
2822717489,257,61,1,35,35,aj8ytsr2ap33tod0hd8ofzaw9,1,22.9,66.3,2025-06-15T01:12:52.459Z,2025-06-15T01:16:26Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5771556397,189,,5771541549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717555,259,1,1,35,38,aj8ytsr2ap33tod0hd8ofzaw9,1,10.7,64.2,2025-06-15T01:12:55.564Z,2025-06-15T01:12:58Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5771541877,123,,5771541881,140,27.7,5771541885,212,29.3,5771541879,56,Back,5771541887,213,5.37,5771541883,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717639,260,1,1,35,42,aj8ytsr2ap33tod0hd8ofzaw9,1,30.8,26.7,2025-06-15T01:12:59.394Z,2025-06-15T01:13:08Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771542399,212,63.9,5771542391,155,,5771542401,213,6.08,5771542393,56,Right,5771542397,141,8.0,5771542395,140,90.4,5771542403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717655,261,1,1,35,51,aj8ytsr2ap33tod0hd8ofzaw9,0,93.3,15.2,2025-06-15T01:13:08.324Z,2025-06-15T01:13:09Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5771542485,141,41.5,5771542481,56,Center,5771542487,212,18.0,5771542483,140,95.0,5771542477,2,,5771542489,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717701,301,12,1,35,54,2iwybwokic7nmr1t33abdbjoq,1,4.6,60.5,2025-06-15T01:13:10.881Z,2025-06-15T01:13:13Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5771542799,141,89.3,5771542803,213,0.73,5771542801,212,29.3,5771542797,140,25.4,5771542795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717715,302,50,1,35,56,2iwybwokic7nmr1t33abdbjoq,1,21.6,90.0,2025-06-15T01:13:13.418Z,2025-06-15T01:13:19Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771542857,56,Back,5771543055,233,262,5771542859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717729,262,7,1,35,56,aj8ytsr2ap33tod0hd8ofzaw9,1,78.4,10.0,2025-06-15T01:13:13.419Z,2025-06-15T01:13:18Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771542947,56,Right,5771542989,233,302,5771542945,167,,5771542949,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822717797,263,5,1,35,58,aj8ytsr2ap33tod0hd8ofzaw9,0,81.6,-1.8,2025-06-15T01:13:15.475Z,2025-06-15T01:41:43Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771544533,233,303,5771543197,56,Right,5771543199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718017,303,5,1,35,58,2iwybwokic7nmr1t33abdbjoq,1,18.4,101.8,2025-06-15T01:13:15.475Z,2025-06-15T01:41:43Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771544497,233,263,5771544413,56,Back,5771544415,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718075,304,1,1,36,19,2iwybwokic7nmr1t33abdbjoq,1,25.7,100.0,2025-06-15T01:13:36.608Z,2025-06-15T01:13:41Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771544811,107,,5771544819,212,16.8,5771544817,141,93.4,5771544813,56,Back,5771544815,140,40.8,5771544821,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718079,305,1,1,36,20,2iwybwokic7nmr1t33abdbjoq,0,40.8,93.4,2025-06-15T01:13:37.592Z,2025-06-15T02:05:13Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5771544843,56,Back,5771544847,141,95.5,5771544845,140,35.8,5771544851,213,2.88,5771544849,212,5.4,5771544855,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718091,306,83,1,36,26,2iwybwokic7nmr1t33abdbjoq,0,31.6,95.8,2025-06-15T01:13:43.215Z,2025-06-15T01:24:36Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5771589573,399,109e64uz1hq4tb3rspek41qll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718089,265,3,1,36,27,aj8ytsr2ap33tod0hd8ofzaw9,0,79.4,5.0,2025-06-15T01:13:43.898Z,2025-06-15T01:13:44Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5771544909,211,,5771544887,286,,5771544885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718147,307,50,1,36,31,2iwybwokic7nmr1t33abdbjoq,1,20.2,94.4,2025-06-15T01:13:47.835Z,2025-06-15T01:41:58Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5771545221,56,Back,5771545223,285,,5771545407,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718169,266,7,1,36,31,aj8ytsr2ap33tod0hd8ofzaw9,1,79.8,5.6,2025-06-15T01:13:47.836Z,2025-06-15T01:41:58Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5771545385,233,307,5771545361,56,Right,5771545363,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718189,267,1,1,36,33,aj8ytsr2ap33tod0hd8ofzaw9,0,90.4,7.7,2025-06-15T01:13:50.611Z,2025-06-15T01:13:52Z,109e64uz1hq4tb3rspek41qll,J. Webber,,,5771545499,140,87.6,5771545505,213,1.75,5771545501,141,31.5,5771545503,212,16.4,5771545497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718251,308,12,1,36,35,2iwybwokic7nmr1t33abdbjoq,1,12.4,71.4,2025-06-15T01:13:52.401Z,2025-06-15T01:13:57Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771545869,56,Back,5771545875,212,35.1,5771545871,140,42.8,5771545877,213,0.43,5771545873,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718299,268,1,1,36,40,aj8ytsr2ap33tod0hd8ofzaw9,1,45.5,7.4,2025-06-15T01:13:57.610Z,2025-06-15T01:14:02Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5771546163,212,22.4,5771546165,213,0.06,5771546159,140,66.8,5771546161,141,9.5,5771546157,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718329,269,1,1,36,46,aj8ytsr2ap33tod0hd8ofzaw9,0,68.9,7.6,2025-06-15T01:14:02.859Z,2025-06-15T01:14:04Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5771546319,155,,5771546329,213,0.78,5771546331,1,,5771546325,141,45.2,5771546327,212,36.3,5771546323,140,93.4,5771546321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718547,311,1,1,36,59,2iwybwokic7nmr1t33abdbjoq,1,7.4,57.3,2025-06-15T01:14:16.535Z,2025-06-15T01:14:20Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5771547483,56,Back,5771547487,141,39.8,5771547491,213,5.00,5771547485,140,10.8,5771547489,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718585,312,1,1,37,3,2iwybwokic7nmr1t33abdbjoq,1,15.7,32.0,2025-06-15T01:14:20.352Z,2025-06-15T01:14:23Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5771547689,212,19.4,5771547685,140,32.8,5771547691,213,5.90,5771547683,56,Back,5771547687,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718581,270,83,1,37,6,aj8ytsr2ap33tod0hd8ofzaw9,0,71.9,75.1,2025-06-15T01:14:23.498Z,2025-06-15T01:14:25Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5771547843,399,6ahu72g0u39bxbjiz7ggefai1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718607,313,1,1,37,7,2iwybwokic7nmr1t33abdbjoq,1,28.9,23.3,2025-06-15T01:14:23.775Z,2025-06-15T01:14:25Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5771547807,141,12.3,5771547803,56,Back,5771547805,140,15.6,5771547811,213,3.63,5771547809,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822718643,314,1,1,37,9,2iwybwokic7nmr1t33abdbjoq,0,15.6,12.3,2025-06-15T01:14:25.866Z,2025-06-15T01:14:28Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5771548051,213,0.05,5771548049,212,40.2,5771548041,157,,5771548053,1,,5771548047,141,15.3,5771548043,56,Right,5771548045,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
