id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2813107279,191,1,1,20,27,224tl8u2smnbyliroayk69nt0,1,43.5,20.0,2025-05-10T23:57:02.861Z,2025-05-10T23:57:05Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718119819,213,2.08,5718119815,141,41.6,5718119813,140,35.7,5718119817,212,16.8,5718119811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107305,192,1,1,20,30,224tl8u2smnbyliroayk69nt0,1,34.1,51.9,2025-05-10T23:57:05.597Z,2025-05-10T23:57:10Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718120005,56,Back,5718120007,140,32.0,5718120013,213,1.69,5718120011,212,19.2,5718120009,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107317,193,1,1,20,34,224tl8u2smnbyliroayk69nt0,0,35.1,87.5,2025-05-10T23:57:09.967Z,2025-05-10T23:57:11Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718120085,141,71.2,5718120091,1,,5718120087,212,40.6,5718120081,56,Center,5718120083,140,72.3,5718120079,155,,5718120089,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107335,187,1,1,20,38,83cpn99fh7ulkwe8nezy8a3mx,0,29.3,24.4,2025-05-10T23:57:13.212Z,2025-05-10T23:57:14Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718120239,141,24.0,5718120243,213,6.25,5718120235,56,Back,5718120241,212,8.5,5718120233,3,,5718120237,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107353,194,4,1,20,42,224tl8u2smnbyliroayk69nt0,1,76.1,68.4,2025-05-10T23:57:17.230Z,2025-05-11T01:51:13Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,5718120853,233,188,5718120799,286,,5718120795,152,,5718120791,56,Center,5718120783,13,,5718120787,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107397,188,4,1,20,42,83cpn99fh7ulkwe8nezy8a3mx,0,23.9,31.6,2025-05-10T23:57:17.231Z,2025-05-11T01:51:13Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718120831,56,Back,5718120835,152,,5718120827,295,,5718120823,13,,5718120839,285,,5718120891,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107913,195,1,1,21,29,224tl8u2smnbyliroayk69nt0,0,75.1,75.0,2025-05-10T23:58:04.717Z,2025-05-10T23:58:08Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718123545,2,,5718123551,155,,5718123553,152,,5718123555,56,Center,5718123549,5,,5718123563,212,31.5,5718123561,141,37.7,5718123565,213,5.35,5718123559,140,,,,,,,,,,,92.9,,,,,,,,,,,,,,
2813108169,192,44,1,21,30,83cpn99fh7ulkwe8nezy8a3mx,1,8.2,59.6,2025-05-10T23:58:05.884Z,2025-05-10T23:58:35Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718125067,233,196,5718125057,285,,5718125055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107925,196,44,1,21,30,224tl8u2smnbyliroayk69nt0,0,91.8,40.4,2025-05-10T23:58:05.885Z,2025-05-10T23:58:36Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718123621,286,,5718123619,56,Center,5718125093,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107907,189,12,1,21,31,83cpn99fh7ulkwe8nezy8a3mx,1,14.2,62.1,2025-05-10T23:58:06.660Z,2025-05-10T23:58:11Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718123533,213,0.11,5718123531,212,26.7,5718123591,15,,5718123529,141,66.3,5718123525,56,Back,5718123527,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107931,197,15,1,21,33,224tl8u2smnbyliroayk69nt0,1,85.8,28.2,2025-05-10T23:58:08.573Z,2025-05-11T02:15:46Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718125413,231,46.8,5718125439,233,190,5718125177,82,,5718123655,63,,5718125171,24,,5718125405,458,,5718125399,102,47.9,5718125403,108,,5718646409,80,5718125409,147,5718125411,230,99.3,5718123657,56,Center,5718125173,20,,33.8,5718125401,103,19,,5718125407,146,89.8,,,,,,
2813107959,190,10,1,21,33,83cpn99fh7ulkwe8nezy8a3mx,1,7.7,61.2,2025-05-10T23:58:08.673Z,2025-05-11T00:34:53Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718123837,56,Back,5718123835,94,,5718125447,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107993,198,1,1,21,35,224tl8u2smnbyliroayk69nt0,1,90.9,33.0,2025-05-10T23:58:10.974Z,2025-05-10T23:58:30Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,1.0,5718125007,154,,5718125005,210,13,5718124029,141,44.5,5718124033,213,2.04,5718124031,212,8.8,5718124027,140,87.1,5718124023,3,,5718124025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813107997,199,13,1,21,36,224tl8u2smnbyliroayk69nt0,1,91.5,40.3,2025-05-10T23:58:11.773Z,2025-05-11T02:16:34Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718124053,17,,5718125029,154,,5718124055,56,Center,5718648829,108,,5718124453,20,,5718125027,29,,5718125035,102,63.9,5718125041,231,48.7,5718125039,230,5718125023,24,5718125025,77,,5718125037,103,65.3,5718125031,55,97.8,,5718648831,328,,198,,,,,,,,,
2813108001,191,5,1,21,38,83cpn99fh7ulkwe8nezy8a3mx,1,-1.2,51.4,2025-05-10T23:58:14.148Z,2025-05-11T02:04:43Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718124071,56,Back,5718586707,233,200,5718585307,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108033,200,5,1,21,38,224tl8u2smnbyliroayk69nt0,0,101.2,48.6,2025-05-10T23:58:14.148Z,2025-05-11T02:04:43Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,5718124265,56,Center,5718124267,346,,5718586749,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108321,193,1,1,22,13,83cpn99fh7ulkwe8nezy8a3mx,0,4.7,57.9,2025-05-10T23:58:48.636Z,2025-05-11T01:57:19Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,5718600237,124,,5718125985,140,55.8,5718125983,56,Left,5718125987,141,91.2,5718125993,1,,5718125991,213,0.40,5718125989,212,58.2,5718600239,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108313,201,44,1,22,17,224tl8u2smnbyliroayk69nt0,1,43.3,12.2,2025-05-10T23:58:53.118Z,2025-05-11T02:03:25Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718126075,233,194,5718125947,285,,5718125945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108327,194,44,1,22,17,83cpn99fh7ulkwe8nezy8a3mx,0,56.7,87.8,2025-05-10T23:58:53.119Z,2025-05-11T02:03:26Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718126091,233,201,5718126011,56,Left,5718126013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108317,202,12,1,22,18,224tl8u2smnbyliroayk69nt0,1,41.7,18.0,2025-05-10T23:58:53.181Z,2025-05-11T01:53:14Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718125963,213,5.35,5718125961,212,16.9,5718126029,167,,5718125971,15,,5718125957,140,51.3,5718125955,56,Right,5718125959,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108765,200,5,1,22,20,83cpn99fh7ulkwe8nezy8a3mx,1,41.2,102.0,2025-05-10T23:58:55.751Z,2025-05-11T02:04:44Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718128339,56,Back,5718128343,233,203,5718128341,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108329,203,5,1,22,20,224tl8u2smnbyliroayk69nt0,0,58.8,-2.0,2025-05-10T23:58:55.751Z,2025-05-10T23:59:43Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718128365,233,200,5718126015,56,Right,5718126017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108379,195,1,1,22,25,83cpn99fh7ulkwe8nezy8a3mx,1,43.7,100.0,2025-05-10T23:59:00.724Z,2025-05-10T23:59:30Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718126311,56,Back,5718126317,212,15.4,5718126313,140,33.3,5718126315,141,86.0,5718126319,213,3.92,5718127715,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108407,196,1,1,22,27,83cpn99fh7ulkwe8nezy8a3mx,1,33.3,86.0,2025-05-10T23:59:02.388Z,2025-05-10T23:59:05Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718126481,141,59.1,5718126483,212,19.6,5718126485,213,4.35,5718126479,140,26.7,5718126477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108527,197,1,1,22,29,83cpn99fh7ulkwe8nezy8a3mx,1,26.7,59.1,2025-05-10T23:59:05.068Z,2025-05-10T23:59:18Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718127077,213,4.96,5718127069,56,Back,5718127073,141,28.3,5718127071,140,31.7,5718127075,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108531,198,61,1,22,43,83cpn99fh7ulkwe8nezy8a3mx,0,35.1,4.0,2025-05-10T23:59:18.444Z,2025-05-10T23:59:19Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718127105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108557,199,5,1,22,44,83cpn99fh7ulkwe8nezy8a3mx,0,36.6,-0.6,2025-05-10T23:59:19.797Z,2025-05-11T02:04:44Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718346891,233,204,5718127229,347,,5718127227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108513,204,5,1,22,44,224tl8u2smnbyliroayk69nt0,1,63.4,100.6,2025-05-10T23:59:19.797Z,2025-05-11T02:04:44Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718127021,56,Left,5718346615,189,,5718127023,347,,5718346877,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108759,205,1,1,23,0,224tl8u2smnbyliroayk69nt0,1,54.3,100.0,2025-05-10T23:59:35.997Z,2025-05-10T23:59:39Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718128319,213,3.63,5718128321,1,,5718128315,141,83.6,5718128313,140,32.6,5718128317,212,25.9,5718128309,107,,5718128311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108799,206,1,1,23,3,224tl8u2smnbyliroayk69nt0,1,34.5,85.4,2025-05-10T23:59:39.125Z,2025-05-10T23:59:42Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718128519,56,Back,5718128529,1,,5718128527,213,4.77,5718128521,140,36.5,5718128523,141,28.0,5718128525,212,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108823,207,1,1,23,7,224tl8u2smnbyliroayk69nt0,1,36.5,28.0,2025-05-10T23:59:42.693Z,2025-05-10T23:59:44Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718128615,140,43.6,5718128617,141,10.3,5718128613,56,Back,5718128621,213,5.27,5718128619,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108841,208,1,1,23,8,224tl8u2smnbyliroayk69nt0,1,43.3,10.4,2025-05-10T23:59:44.093Z,2025-05-10T23:59:47Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718128779,213,2.67,5718128771,56,Back,5718128777,212,13.1,5718128773,140,32.2,5718128775,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108891,209,1,1,23,11,224tl8u2smnbyliroayk69nt0,0,26.5,27.6,2025-05-10T23:59:47.125Z,2025-05-10T23:59:52Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718129071,212,45.0,5718129073,213,0.21,5718129075,1,,5718129061,155,,5718129067,141,41.2,5718129063,56,Center,5718129065,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108905,201,44,1,23,15,83cpn99fh7ulkwe8nezy8a3mx,1,30.0,50.6,2025-05-10T23:59:50.997Z,2025-05-11T02:03:26Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718129125,56,Back,5718129127,285,,5718129143,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108897,210,44,1,23,15,224tl8u2smnbyliroayk69nt0,0,70.0,49.4,2025-05-10T23:59:50.998Z,2025-05-11T02:03:27Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718129089,286,,5718129087,56,Center,5718129165,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108923,202,1,1,23,15,83cpn99fh7ulkwe8nezy8a3mx,0,27.1,36.7,2025-05-10T23:59:51.043Z,2025-05-11T01:57:26Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718129219,56,Center,5718129223,141,24.4,5718129221,140,58.9,5718129227,213,6.04,5718129225,212,34.4,5718129217,3,,5718129229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108911,211,44,1,23,17,224tl8u2smnbyliroayk69nt0,1,46.6,59.0,2025-05-10T23:59:52.453Z,2025-05-11T02:03:27Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718129367,233,203,5718129371,285,,5718129151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108941,203,44,1,23,17,83cpn99fh7ulkwe8nezy8a3mx,0,53.4,41.0,2025-05-10T23:59:52.454Z,2025-05-11T02:03:27Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5718129329,286,,5718129327,56,Center,5718129415,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108929,212,1,1,23,17,224tl8u2smnbyliroayk69nt0,0,56.8,46.4,2025-05-10T23:59:52.782Z,2025-05-10T23:59:54Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,5718129263,213,6.27,5718129255,140,68.8,5718129253,56,Center,5718129257,141,46.1,5718129251,3,,5718129259,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108983,204,44,1,23,18,83cpn99fh7ulkwe8nezy8a3mx,1,34.6,48.3,2025-05-10T23:59:53.788Z,2025-05-11T02:03:28Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718129549,56,Back,5718129567,233,213,5718129551,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108935,213,44,1,23,18,224tl8u2smnbyliroayk69nt0,0,65.4,51.7,2025-05-10T23:59:53.789Z,2025-05-11T02:03:28Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,5718129301,286,,5718129589,233,204,5718129299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108999,205,1,1,23,19,83cpn99fh7ulkwe8nezy8a3mx,0,40.8,38.9,2025-05-10T23:59:54.164Z,2025-05-11T01:49:50Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718129677,212,17.8,5718129673,140,57.6,5718129671,56,Center,5718129669,3,,5718129675,141,42.8,5718129679,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813191353,831,44,1,23,20,83cpn99fh7ulkwe8nezy8a3mx,1,42.4,54.0,2025-05-10T23:59:55.158Z,2025-05-11T01:58:25Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718579539,233,214,5718579527,285,,5718579525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108969,214,44,1,23,20,224tl8u2smnbyliroayk69nt0,0,57.6,46.0,2025-05-10T23:59:55.159Z,2025-05-11T01:50:33Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,5718579557,233,831,5718129485,286,,5718129483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109019,206,1,1,23,20,83cpn99fh7ulkwe8nezy8a3mx,0,37.4,37.4,2025-05-10T23:59:55.676Z,2025-05-11T01:50:33Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718129759,212,12.5,5718129757,141,22.7,5718129753,56,Back,5718129751,3,,5718129755,140,44.6,5718129761,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813108987,215,1,1,23,21,224tl8u2smnbyliroayk69nt0,0,53.8,52.8,2025-05-10T23:59:56.821Z,2025-05-10T23:59:59Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718129579,140,75.5,5718129587,213,0.03,5718129583,141,53.9,5718129585,212,22.8,5718129575,3,,5718129577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813133121,411,1,1,23,26,83cpn99fh7ulkwe8nezy8a3mx,0,22.3,44.5,2025-05-11T00:00:01.158Z,2025-05-11T01:59:19Z,5rdtu4wmswu65eqjjw38uao0k,J. Jones,,5718267639,212,14.8,5718267633,56,Back,5718267631,3,,5718267637,141,30.6,5718267635,140,33.2,5718267641,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109027,216,8,1,23,27,224tl8u2smnbyliroayk69nt0,1,66.2,72.1,2025-05-11T00:00:02.567Z,2025-05-11T00:00:02Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718129795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109049,217,1,1,23,28,224tl8u2smnbyliroayk69nt0,1,69.2,72.1,2025-05-11T00:00:03.829Z,2025-05-11T01:59:23Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,5718129953,140,81.0,5718129957,212,14.3,5718129951,56,Left,5718129955,141,82.7,5718129959,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109089,218,1,1,23,30,224tl8u2smnbyliroayk69nt0,0,85.0,85.3,2025-05-11T00:00:05.774Z,2025-05-11T00:00:08Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,5718130173,212,39.5,5718130177,1,,5718130171,141,27.6,5718130169,140,89.5,5718130175,213,4.83,5718130167,56,Center,5718130163,2,,5718130165,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109125,208,1,1,23,34,83cpn99fh7ulkwe8nezy8a3mx,1,17.9,64.2,2025-05-11T00:00:10.019Z,2025-05-11T00:00:26Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718130357,213,6.10,5718130351,140,28.9,5718130353,141,61.1,5718130355,212,11.7,5718130349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109177,209,1,1,23,35,83cpn99fh7ulkwe8nezy8a3mx,1,28.9,61.1,2025-05-11T00:00:10.788Z,2025-05-11T00:00:16Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718130643,213,2.94,5718130635,56,Back,5718130641,212,15.3,5718130637,140,14.6,5718130639,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109195,210,1,1,23,41,83cpn99fh7ulkwe8nezy8a3mx,0,13.3,66.6,2025-05-11T00:00:16.363Z,2025-05-11T00:00:18Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718130755,157,,5718130757,56,Back,5718130765,213,0.77,5718130763,212,33.3,5718130767,1,,5718130761,141,100.0,5718130759,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109199,211,5,1,23,42,83cpn99fh7ulkwe8nezy8a3mx,0,34.8,101.2,2025-05-11T00:00:17.333Z,2025-05-11T02:04:45Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718131417,233,219,5718130773,56,Back,5718130775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109311,219,5,1,23,42,224tl8u2smnbyliroayk69nt0,1,65.2,-1.2,2025-05-11T00:00:17.333Z,2025-05-11T02:04:45Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,5718131333,347,,5718131331,56,Right,5718131373,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109349,220,1,1,23,53,224tl8u2smnbyliroayk69nt0,1,74.4,0.0,2025-05-11T00:00:28.565Z,2025-05-11T00:00:32Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,5718131539,140,83.1,5718131545,213,0.81,5718131537,56,Right,5718131541,141,12.0,5718131543,212,13.2,5718131535,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109465,221,1,1,23,57,224tl8u2smnbyliroayk69nt0,0,83.2,11.9,2025-05-11T00:00:32.733Z,2025-05-11T01:59:47Z,aqqbh1ugeh2f8jjiq8fu2qwru,B. Jacquesson,,5718132105,140,76.5,5718132103,56,Center,5718132107,141,23.1,5718132111,213,2.32,5718132109,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109421,212,5,1,23,58,83cpn99fh7ulkwe8nezy8a3mx,1,28.8,101.7,2025-05-11T00:00:33.996Z,2025-05-11T02:04:46Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5718131849,56,Back,5718131851,347,,5718135453,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110063,231,5,1,23,58,224tl8u2smnbyliroayk69nt0,0,71.2,-1.7,2025-05-11T00:00:33.996Z,2025-05-11T02:04:46Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,5718135297,347,,5718135461,233,212,5718135295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109457,213,1,1,24,4,83cpn99fh7ulkwe8nezy8a3mx,1,29.2,100.0,2025-05-11T00:00:39.540Z,2025-05-11T00:00:43Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,5718132063,213,4.62,5718132061,212,13.8,5718132059,141,81.8,5718132055,56,Back,5718132057,140,28.0,5718132053,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109481,214,1,1,24,8,83cpn99fh7ulkwe8nezy8a3mx,0,28.7,80.8,2025-05-11T00:00:43.628Z,2025-05-11T00:00:46Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5718132195,213,5.84,5718132185,157,,5718132197,1,,5718132191,141,61.1,5718132193,212,31.5,5718132187,56,Center,5718132189,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109477,222,44,1,24,9,224tl8u2smnbyliroayk69nt0,1,46.2,43.6,2025-05-11T00:00:44.438Z,2025-05-11T02:03:29Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718132301,233,215,5718132165,56,Back,5718132167,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109485,215,44,1,24,9,83cpn99fh7ulkwe8nezy8a3mx,0,53.8,56.4,2025-05-11T00:00:44.439Z,2025-05-11T02:03:29Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5718132223,56,Center,5718132225,286,,5718132333,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109483,223,1,1,24,9,224tl8u2smnbyliroayk69nt0,0,49.7,51.8,2025-05-11T00:00:44.814Z,2025-05-11T01:59:29Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718132221,213,6.22,5718132219,212,23.9,5718132215,140,72.4,5718132217,141,49.6,5718132213,56,Center,5718132211,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109539,216,1,1,24,11,83cpn99fh7ulkwe8nezy8a3mx,1,38.6,57.8,2025-05-11T00:00:47.156Z,2025-05-11T00:00:50Z,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,,5718132545,140,34.2,5718132543,56,Back,5718132547,141,34.9,5718132551,213,4.42,5718132549,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109587,217,1,1,24,14,83cpn99fh7ulkwe8nezy8a3mx,1,40.4,27.9,2025-05-11T00:00:50.128Z,2025-05-11T00:00:54Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5718132837,213,6.19,5718132831,141,25.8,5718132835,212,15.9,5718132825,56,Center,5718132827,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109597,218,1,1,24,19,83cpn99fh7ulkwe8nezy8a3mx,0,55.5,25.8,2025-05-11T00:00:54.539Z,2025-05-11T00:00:55Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,5718132879,213,6.24,5718132875,141,24.9,5718132871,56,Center,5718132877,212,13.3,5718132873,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109593,224,8,1,24,20,224tl8u2smnbyliroayk69nt0,1,25.2,91.7,2025-05-11T00:00:55.398Z,2025-05-11T00:00:55Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,5718132865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109805,219,5,1,24,20,83cpn99fh7ulkwe8nezy8a3mx,1,75.2,-0.8,2025-05-11T00:00:55.973Z,2025-05-11T02:04:46Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,5718134021,233,225,5718133965,56,Right,5718133967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
