id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2821673991,171,1,1,15,51,224tl8u2smnbyliroayk69nt0,1,46.8,54.9,2025-06-07T23:23:05.645Z,2025-06-07T23:23:09Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765710639,213,1.23,5765710635,141,84.1,5765710627,56,Left,5765710631,140,53.5,5765710637,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674045,172,1,1,15,54,224tl8u2smnbyliroayk69nt0,1,53.5,84.1,2025-06-07T23:23:08.804Z,2025-06-07T23:23:16Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765711001,141,87.1,5765710999,140,60.1,5765711005,213,0.29,5765710997,56,Left,5765711003,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674047,173,4,1,16,0,224tl8u2smnbyliroayk69nt0,1,70.0,91.2,2025-06-07T23:23:15.390Z,2025-06-07T23:23:23Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765711033,152,,5765711025,13,,5765711041,286,,5765711029,56,Left,5765711045,233,151,5765711037,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674039,151,4,1,16,0,b1rpb2ox52uxcmjrsnqd95pk5,0,30.0,8.8,2025-06-07T23:23:15.391Z,2025-06-07T23:23:24Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765710987,13,,5765710995,285,,5765711051,233,173,5765710993,265,,5765710991,152,,5765710989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674489,175,1,1,17,8,224tl8u2smnbyliroayk69nt0,0,75.0,85.7,2025-06-07T23:24:22.750Z,2025-06-07T23:24:28Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765713403,1,,5765713399,212,35.0,5765713393,56,Center,5765713395,140,97.4,5765713387,5,,5765713389,155,,5765713397,141,47.6,5765713385,2,,5765713391,152,5765713401,213,5.45,,,,,,,,,,,,,,,,,,,,,,,
2821674497,152,12,1,17,13,b1rpb2ox52uxcmjrsnqd95pk5,1,4.1,47.6,2025-06-07T23:24:28.158Z,2025-06-08T01:59:46Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765713435,140,0.0,5765713439,212,15.0,5765713433,56,Back,5765713441,213,1.97,5765713437,141,67.9,5765713469,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674503,153,6,1,17,14,b1rpb2ox52uxcmjrsnqd95pk5,0,0.2,61.8,2025-06-07T23:24:29.062Z,2025-06-08T00:08:41Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765713471,56,Back,5765713541,233,176,5765713473,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674495,176,6,1,17,14,224tl8u2smnbyliroayk69nt0,1,99.8,38.2,2025-06-07T23:24:29.062Z,2025-06-07T23:24:36Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765713517,233,153,5765713501,56,Center,5765713503,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674941,177,1,1,18,18,224tl8u2smnbyliroayk69nt0,1,99.5,0.5,2025-06-07T23:25:32.719Z,2025-06-08T00:06:51Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765715841,155,,5765715847,140,94.2,5765715839,6,,5765715837,2,,5765715843,224,,5765715849,141,41.2,5765715851,212,28.2,5765715853,213,1.77,5765715845,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2821674945,178,61,1,18,26,224tl8u2smnbyliroayk69nt0,1,94.2,41.2,2025-06-07T23:25:40.767Z,2025-06-08T01:18:35Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765715865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821690905,424,12,1,18,27,b1rpb2ox52uxcmjrsnqd95pk5,1,6.9,65.7,2025-06-07T23:25:41.632Z,2025-06-08T00:06:52Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5765805739,212,3.3,5765805733,56,Back,5765805735,140,9.6,5765805741,213,0.54,5765805737,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674995,154,5,1,18,29,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.1,57.4,2025-06-07T23:25:44.313Z,2025-06-08T01:33:04Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765716133,346,,5765716131,56,Back,5765791559,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821674977,179,5,1,18,29,224tl8u2smnbyliroayk69nt0,0,101.1,42.6,2025-06-07T23:25:44.313Z,2025-06-08T01:33:05Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765716023,56,Center,5765791589,233,154,5765716025,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675003,155,1,1,18,34,b1rpb2ox52uxcmjrsnqd95pk5,1,2.8,50.6,2025-06-07T23:25:49.143Z,2025-06-07T23:25:50Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765716203,213,5.31,5765716195,56,Back,5765716193,124,,5765716199,141,31.6,5765716197,140,11.2,5765716201,212,15.6,5765716207,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675013,156,1,1,18,35,b1rpb2ox52uxcmjrsnqd95pk5,1,11.2,31.6,2025-06-07T23:25:50.008Z,2025-06-07T23:25:51Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765716245,140,25.4,5765716249,212,19.0,5765716251,213,5.62,5765716243,56,Back,5765716247,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675031,157,1,1,18,36,b1rpb2ox52uxcmjrsnqd95pk5,1,25.4,14.3,2025-06-07T23:25:50.959Z,2025-06-07T23:25:53Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765716373,140,13.5,5765716379,213,2.36,5765716375,141,32.4,5765716371,56,Back,5765716377,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675035,158,1,1,18,38,b1rpb2ox52uxcmjrsnqd95pk5,0,13.5,37.1,2025-06-07T23:25:52.784Z,2025-06-07T23:25:53Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765716403,141,70.0,5765716391,155,,5765716405,212,26.1,5765716395,56,Back,5765716399,140,26.3,5765716407,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675041,180,61,1,18,39,224tl8u2smnbyliroayk69nt0,0,82.7,27.9,2025-06-07T23:25:53.871Z,2025-06-07T23:58:24Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765716423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675045,159,1,1,18,39,b1rpb2ox52uxcmjrsnqd95pk5,1,26.4,56.6,2025-06-07T23:25:54.222Z,2025-06-07T23:25:55Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765716443,140,14.4,5765716449,212,13.0,5765716445,141,61.2,5765716441,56,Back,5765716451,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675047,160,1,1,18,40,b1rpb2ox52uxcmjrsnqd95pk5,1,11.6,62.9,2025-06-07T23:25:55.344Z,2025-06-07T23:25:56Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765716461,141,67.6,5765716463,212,9.3,5765716459,140,19.9,5765716465,213,0.35,5765716455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675061,161,1,1,18,41,b1rpb2ox52uxcmjrsnqd95pk5,1,19.9,67.6,2025-06-07T23:25:55.911Z,2025-06-07T23:25:58Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765716561,213,2.05,5765716557,141,94.8,5765716559,212,20.9,5765716553,56,Back,5765716555,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675071,162,1,1,18,43,b1rpb2ox52uxcmjrsnqd95pk5,1,10.3,94.2,2025-06-07T23:25:58.255Z,2025-06-07T23:25:59Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765716609,141,83.3,5765716605,56,Back,5765716611,212,8.0,5765716613,213,4.32,5765716607,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675091,163,1,1,18,45,b1rpb2ox52uxcmjrsnqd95pk5,0,7.4,83.3,2025-06-07T23:25:59.649Z,2025-06-07T23:26:01Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765716703,213,6.12,5765716693,157,,5765716699,141,73.5,5765716705,1,,5765716695,56,Back,5765716697,140,46.5,5765716701,212,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675109,182,1,1,18,48,224tl8u2smnbyliroayk69nt0,1,61.7,25.5,2025-06-07T23:26:02.983Z,2025-06-07T23:26:05Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765716821,212,5.4,5765716819,141,28.0,5765716815,56,Center,5765716817,140,66.6,5765716823,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675113,183,1,1,18,50,224tl8u2smnbyliroayk69nt0,1,66.8,28.0,2025-06-07T23:26:05.223Z,2025-06-07T23:26:07Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765716829,168,,5765716835,141,25.6,5765716839,213,6.04,5765716833,140,73.2,5765716837,212,6.9,5765716831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675145,164,45,1,18,52,b1rpb2ox52uxcmjrsnqd95pk5,0,13.7,59.8,2025-06-07T23:26:07.215Z,2025-06-07T23:26:29Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765717011,233,184,5765716985,285,,5765716983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675139,184,3,1,18,52,224tl8u2smnbyliroayk69nt0,1,86.3,40.2,2025-06-07T23:26:07.215Z,2025-06-07T23:26:14Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765716967,56,Center,5765716999,233,164,5765716969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675167,185,1,1,18,53,224tl8u2smnbyliroayk69nt0,1,73.1,32.1,2025-06-07T23:26:07.999Z,2025-06-07T23:26:18Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,1.0,,5765717315,210,15,5765717091,140,67.6,5765717097,213,2.30,5765717089,56,Center,5765717095,212,8.7,5765717093,141,41.6,5765717317,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675169,186,15,1,18,54,224tl8u2smnbyliroayk69nt0,1,81.0,53.1,2025-06-07T23:26:09.016Z,2025-06-08T01:38:01Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765717179,20,,5765717365,55,185,5765717105,56,Center,5766012851,328,,5765717375,147,51.4,5765717381,233,165,5765717371,103,19.0,5766012849,78,,5765717369,102,5765717101,22,,49.7,5765717103,18,5765717361,154,5765717373,146,99.0,5765717359,29,,,,,,,,,,,,,
2821675177,165,10,1,18,54,b1rpb2ox52uxcmjrsnqd95pk5,1,4.4,51.3,2025-06-07T23:26:09.116Z,2025-06-07T23:26:19Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765717149,173,,5765717151,178,,5765717155,56,Back,5765717153,182,,5765717393,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675315,167,1,1,19,16,b1rpb2ox52uxcmjrsnqd95pk5,1,10.3,56.0,2025-06-07T23:26:30.657Z,2025-06-08T00:00:05Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765717831,213,0.20,5765717821,199,,5765717827,141,71.2,5765717825,140,57.9,5765717823,56,Center,5765717829,212,51.0,5765717833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821689101,423,1,1,19,17,b1rpb2ox52uxcmjrsnqd95pk5,1,55.8,72.2,2025-06-07T23:26:31.632Z,2025-06-08T01:24:13Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,,5765795345,213,2.93,5765795339,140,46.6,5765795343,212,9.9,5765795337,56,Back,5765795341,141,75.2,5765795819,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675339,168,1,1,19,18,b1rpb2ox52uxcmjrsnqd95pk5,1,58.3,67.8,2025-06-07T23:26:33.543Z,2025-06-07T23:26:36Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5765717983,140,45.9,5765717989,213,4.31,5765717985,141,23.4,5765717991,1,,5765717981,56,Back,5765717987,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675365,169,1,1,19,22,b1rpb2ox52uxcmjrsnqd95pk5,1,59.6,17.6,2025-06-07T23:26:36.680Z,2025-06-07T23:26:40Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765718099,56,Right,5765718107,213,5.60,5765718101,140,68.2,5765718103,141,6.8,5765718105,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675383,170,1,1,19,25,b1rpb2ox52uxcmjrsnqd95pk5,1,68.1,10.7,2025-06-07T23:26:40.607Z,2025-06-07T23:26:43Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765718187,141,25.6,5765718185,140,74.7,5765718191,213,0.97,5765718189,212,12.3,5765718183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675401,171,1,1,19,28,b1rpb2ox52uxcmjrsnqd95pk5,1,78.5,26.2,2025-06-07T23:26:43.063Z,2025-06-07T23:26:46Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5765718341,213,5.88,5765718337,141,15.0,5765718333,56,Right,5765718339,212,19.2,5765718335,140,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675421,172,1,1,19,31,b1rpb2ox52uxcmjrsnqd95pk5,0,95.8,15.0,2025-06-07T23:26:45.840Z,2025-06-08T01:24:13Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765718453,56,Center,5765718459,212,24.3,5765718455,140,94.4,5765718461,213,1.63,5765718449,2,,5765718457,141,50.7,5765718451,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675429,187,12,1,19,33,224tl8u2smnbyliroayk69nt0,1,7.7,62.0,2025-06-07T23:26:47.999Z,2025-06-07T23:27:08Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765718513,15,,5765718501,212,21.7,5765718499,141,78.7,5765718495,56,Back,5765718497,140,25.3,5765718503,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675483,173,1,1,19,37,b1rpb2ox52uxcmjrsnqd95pk5,1,77.5,23.0,2025-06-07T23:26:52.463Z,2025-06-07T23:26:56Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765718775,140,62.2,5765718779,212,16.3,5765718773,56,Center,5765718777,141,27.1,5765718781,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675491,174,1,1,19,41,b1rpb2ox52uxcmjrsnqd95pk5,1,62.2,27.1,2025-06-07T23:26:56.551Z,2025-06-07T23:26:57Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765718817,141,46.3,5765718815,140,55.4,5765718819,212,14.9,5765718813,56,Center,5765718821,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675501,175,1,1,19,42,b1rpb2ox52uxcmjrsnqd95pk5,1,55.4,46.3,2025-06-07T23:26:57.407Z,2025-06-07T23:26:58Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765718873,141,34.0,5765718877,212,12.8,5765718881,213,5.57,5765718869,140,64.6,5765718865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675505,176,1,1,19,43,b1rpb2ox52uxcmjrsnqd95pk5,1,64.6,34.0,2025-06-07T23:26:58.159Z,2025-06-07T23:26:59Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765718911,212,10.9,5765718909,141,18.0,5765718905,56,Right,5765718907,140,63.7,5765718913,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675519,177,1,1,19,44,b1rpb2ox52uxcmjrsnqd95pk5,1,63.7,18.0,2025-06-07T23:26:59.447Z,2025-06-07T23:27:02Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765719005,212,9.6,5765718995,56,Right,5765719001,141,7.1,5765719007,213,5.40,5765718997,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675537,178,1,1,19,47,b1rpb2ox52uxcmjrsnqd95pk5,1,69.1,8.5,2025-06-07T23:27:01.848Z,2025-06-07T23:27:05Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765719081,141,7.4,5765719077,56,Right,5765719079,140,91.0,5765719085,213,6.25,5765719083,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675547,179,1,1,19,51,b1rpb2ox52uxcmjrsnqd95pk5,0,95.3,9.8,2025-06-07T23:27:05.671Z,2025-06-08T01:24:14Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765719165,213,1.58,5765719155,155,,5765719163,212,29.4,5765719159,140,95.1,5765719153,2,,5765719161,141,53.0,5765719157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675627,189,1,1,20,2,224tl8u2smnbyliroayk69nt0,1,13.4,54.9,2025-06-07T23:27:16.722Z,2025-06-07T23:27:21Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5765719731,56,Back,5765719737,212,21.7,5765719729,123,,5765719733,140,22.0,5765719739,213,1.14,5765719735,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675653,190,1,1,20,6,224tl8u2smnbyliroayk69nt0,1,27.6,83.5,2025-06-07T23:27:21.328Z,2025-06-07T23:27:24Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765719871,213,3.87,5765719867,141,65.4,5765719869,212,18.5,5765719863,56,Back,5765719865,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675687,191,1,1,20,10,224tl8u2smnbyliroayk69nt0,1,19.2,62.0,2025-06-07T23:27:24.744Z,2025-06-07T23:27:29Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765720029,56,Back,5765720035,212,20.0,5765720033,141,83.8,5765720037,213,0.83,5765720031,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675697,192,1,1,20,15,224tl8u2smnbyliroayk69nt0,1,34.3,80.8,2025-06-07T23:27:29.664Z,2025-06-07T23:27:32Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765720111,56,Back,5765720117,212,13.5,5765720115,141,67.0,5765720113,140,25.1,5765720119,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675719,193,1,1,20,17,224tl8u2smnbyliroayk69nt0,1,23.0,62.7,2025-06-07T23:27:32.072Z,2025-06-07T23:27:37Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765720271,213,4.55,5765720267,141,31.5,5765720263,56,Back,5765720269,212,21.5,5765720265,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675735,194,1,1,20,22,224tl8u2smnbyliroayk69nt0,0,20.7,27.0,2025-06-07T23:27:37.057Z,2025-06-07T23:36:55Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765720331,213,0.20,5765720327,141,41.8,5765739565,155,,5765720325,140,68.6,5765720323,56,Center,5765720329,212,51.3,5765720333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675743,180,44,1,20,24,b1rpb2ox52uxcmjrsnqd95pk5,1,31.7,60.4,2025-06-07T23:27:39.392Z,2025-06-08T00:09:00Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765720419,233,195,5765720375,56,Back,5765720377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675739,195,44,1,20,24,224tl8u2smnbyliroayk69nt0,0,68.3,39.6,2025-06-07T23:27:39.393Z,2025-06-08T00:09:01Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765720435,233,180,5765720355,286,,5765720353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675761,181,1,1,20,24,b1rpb2ox52uxcmjrsnqd95pk5,1,32.1,64.3,2025-06-07T23:27:39.553Z,2025-06-08T01:18:40Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765720475,141,56.7,5765720473,140,48.8,5765720479,213,6.00,5765720469,3,,5765720471,56,Back,5765720477,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675769,182,1,1,20,27,b1rpb2ox52uxcmjrsnqd95pk5,0,48.8,56.7,2025-06-07T23:27:42.248Z,2025-06-07T23:27:43Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5765720525,140,46.7,5765720529,212,15.1,5765720523,56,Back,5765720527,141,78.7,5765720521,3,,5765720531,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675799,196,1,1,20,31,224tl8u2smnbyliroayk69nt0,0,59.8,18.6,2025-06-07T23:27:46.585Z,2025-06-07T23:27:47Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765720713,56,Right,5765720719,212,5.0,5765720755,233,183,5765720715,140,64.4,5765720759,286,,5765720753,236,,5765720721,213,0.27,5765720717,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675797,183,74,1,20,31,b1rpb2ox52uxcmjrsnqd95pk5,1,38.9,94.5,2025-06-07T23:27:46.586Z,2025-06-07T23:27:49Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765720711,285,,5765720787,233,196,5765720709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675811,184,5,1,20,33,b1rpb2ox52uxcmjrsnqd95pk5,0,32.5,101.8,2025-06-07T23:27:47.641Z,2025-06-08T01:33:06Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765720773,56,Back,5765720925,233,197,5765720775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675835,197,5,1,20,33,224tl8u2smnbyliroayk69nt0,1,67.5,-1.8,2025-06-07T23:27:47.641Z,2025-06-08T01:33:05Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765720895,347,,5765720893,56,Right,5765720921,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675943,185,79,1,20,57,b1rpb2ox52uxcmjrsnqd95pk5,0,0.0,0.0,2025-06-07T23:28:12.113Z,2025-06-07T23:28:12Z,,,,,5765721561,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821675991,198,43,1,21,2,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-07T23:28:17.074Z,2025-06-07T23:28:25Z,,,,,5765721741,344,0,5765721993,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676025,199,43,1,21,8,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-07T23:28:22.712Z,2025-06-07T23:29:57Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765721937,212,14.0,5765721931,56,Right,5765725297,144,1,5765721929,107,0,5765721935,141,13.1,5765721933,140,84.8,5765721939,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676049,200,79,1,21,14,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-07T23:28:28.768Z,2025-06-07T23:28:28Z,,,,,5765722075,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676067,187,1,1,21,15,b1rpb2ox52uxcmjrsnqd95pk5,1,32.0,92.3,2025-06-07T23:28:30.504Z,2025-06-07T23:28:31Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5765722157,141,77.9,5765722161,213,5.08,5765722159,212,10.5,5765722153,56,Back,5765722155,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676071,188,1,1,21,16,b1rpb2ox52uxcmjrsnqd95pk5,1,35.6,77.9,2025-06-07T23:28:31.552Z,2025-06-07T23:28:32Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765722177,213,2.02,5765722171,140,32.8,5765722169,56,Back,5765722175,212,6.7,5765722173,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676109,189,1,1,21,17,b1rpb2ox52uxcmjrsnqd95pk5,1,32.8,86.8,2025-06-07T23:28:32.289Z,2025-06-08T01:24:17Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5765722409,212,17.0,5765722403,56,Back,5765722405,140,32.1,5765722411,213,4.67,5765722407,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676111,190,4,1,21,23,b1rpb2ox52uxcmjrsnqd95pk5,1,28.4,66.6,2025-06-07T23:28:37.682Z,2025-06-08T00:08:37Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765722615,233,201,5765722433,56,Back,5765722439,285,,5765722435,152,,5765722437,265,,5765722431,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
