id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value
2810777231,376,12,1,26,30,kfq8fhwnmycbtad1u0fyefx0,1,86.4,53.4,2025-05-04T23:33:50.353Z,2025-05-05T00:05:34Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705141439,213,4.71,5705141433,140,86.4,5705141437,212,2.3,5705141435,141,50.0,5705141431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764221,206,12,1,26,31,bu5w8wprynlj9mvphvy8sd94f,1,11.7,45.4,2025-05-04T23:33:51.771Z,2025-05-05T01:08:43Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705287953,141,48.7,5705287951,140,13.5,5705287955,212,2.9,5705287957,213,0.87,5705072431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764243,227,61,1,26,31,kfq8fhwnmycbtad1u0fyefx0,0,89.8,44.6,2025-05-04T23:33:52.049Z,2025-05-05T00:05:11Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705072575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810806049,809,12,1,26,33,bu5w8wprynlj9mvphvy8sd94f,1,14.0,47.3,2025-05-04T23:33:53.353Z,2025-05-05T01:08:27Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705288731,213,5.37,5705288727,141,43.9,5705288725,140,15.7,5705288729,212,2.9,5705288723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764249,228,13,1,26,34,kfq8fhwnmycbtad1u0fyefx0,1,87.1,63.0,2025-05-04T23:33:54.504Z,2025-05-05T02:05:52Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705073057,102,39.5,5705073065,231,52.7,5705073043,20,,5705073059,103,43.1,5705376743,24,,5705073063,230,98.1,5705073055,81,,5705072609,56,Center,5705073061,458,5705072607,17,,,,,,,,,,,,,,,,,,,,
2810765119,214,5,1,26,35,bu5w8wprynlj9mvphvy8sd94f,1,-1.0,57.3,2025-05-04T23:33:56.240Z,2025-05-05T02:28:05Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705077207,346,,5705077205,56,Back,5705077231,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764319,229,5,1,26,35,kfq8fhwnmycbtad1u0fyefx0,0,101.0,42.7,2025-05-04T23:33:56.240Z,2025-05-04T23:35:43Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705077265,233,214,5705073031,56,Center,5705073035,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764477,207,1,1,27,3,bu5w8wprynlj9mvphvy8sd94f,0,4.9,53.7,2025-05-04T23:34:23.706Z,2025-05-04T23:35:46Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5705073717,56,Back,5705073725,213,0.41,5705073719,140,47.8,5705077499,237,,5705073723,212,49.1,5705073727,1,,5705073721,141,82.4,5705077497,124,,,,,,,,,,,,,,,,,,,,,,,,,
2810764511,230,50,1,27,11,kfq8fhwnmycbtad1u0fyefx0,1,62.7,9.8,2025-05-04T23:34:32.312Z,2025-05-04T23:35:21Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705076319,286,,5705073919,56,Right,5705076363,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764533,208,7,1,27,11,bu5w8wprynlj9mvphvy8sd94f,1,37.8,88.5,2025-05-04T23:34:32.313Z,2025-05-04T23:35:21Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705074039,56,Back,5705076337,233,230,5705074037,167,,5705074041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764537,209,5,1,27,14,bu5w8wprynlj9mvphvy8sd94f,0,42.2,101.4,2025-05-04T23:34:35.260Z,2025-05-05T02:28:06Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705074097,347,,5705074821,233,231,5705074095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764669,231,5,1,27,14,kfq8fhwnmycbtad1u0fyefx0,1,57.8,-1.4,2025-05-04T23:34:35.260Z,2025-05-05T02:28:05Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705074779,56,Right,5705074781,347,,5705074809,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764705,232,1,1,27,29,kfq8fhwnmycbtad1u0fyefx0,0,56.5,0.0,2025-05-04T23:34:50.184Z,2025-05-04T23:34:54Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705074987,56,Right,5705074993,212,25.6,5705074989,140,77.9,5705074991,141,16.2,5705074997,1,,5705074985,107,,5705074995,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764707,210,44,1,27,32,bu5w8wprynlj9mvphvy8sd94f,1,23.2,80.0,2025-05-04T23:34:52.471Z,2025-05-05T01:26:14Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705075011,285,,5705075009,56,Back,5705075093,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764711,233,44,1,27,32,kfq8fhwnmycbtad1u0fyefx0,0,76.8,20.0,2025-05-04T23:34:52.472Z,2025-05-05T01:26:14Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705075017,56,Right,5705075019,286,,5705075101,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764713,211,12,1,27,32,bu5w8wprynlj9mvphvy8sd94f,1,28.3,80.1,2025-05-04T23:34:52.971Z,2025-05-05T02:25:00Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705075517,140,34.6,5705075519,141,100.0,5705397219,15,,5705075523,213,1.14,5705075515,167,,5705075021,56,Back,5705075521,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764735,212,5,1,27,34,bu5w8wprynlj9mvphvy8sd94f,0,28.8,101.4,2025-05-04T23:34:54.840Z,2025-05-05T02:28:07Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705075139,347,,5705075509,233,234,5705075137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764791,234,5,1,27,34,kfq8fhwnmycbtad1u0fyefx0,1,71.2,-1.4,2025-05-04T23:34:54.840Z,2025-05-05T02:28:06Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705075485,233,212,5705075469,56,Right,5705075471,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764847,235,1,1,27,42,kfq8fhwnmycbtad1u0fyefx0,1,74.3,0.0,2025-05-04T23:35:03.136Z,2025-05-04T23:35:09Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705075749,56,Right,5705075753,141,13.8,5705075751,140,90.2,5705075747,107,,5705075757,213,0.56,5705075755,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764849,236,4,1,27,48,kfq8fhwnmycbtad1u0fyefx0,1,88.5,12.4,2025-05-04T23:35:08.922Z,2025-05-04T23:35:32Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705075907,56,Right,5705075909,152,,5705076897,294,,5705075913,286,,5705075905,13,,5705076101,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810764843,213,4,1,27,48,bu5w8wprynlj9mvphvy8sd94f,0,11.5,87.6,2025-05-04T23:35:08.923Z,2025-05-04T23:35:32Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705075823,285,,5705075815,13,,5705075819,152,,5705076065,294,,5705076125,233,236,5705075817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765209,237,1,1,28,27,kfq8fhwnmycbtad1u0fyefx0,0,90.0,11.0,2025-05-04T23:35:47.728Z,2025-05-04T23:35:49Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705077627,213,1.54,5705077621,140,90.7,5705077623,141,51.5,5705077615,155,,5705077619,56,Center,5705077625,212,27.5,5705077613,5,,5705077617,152,,5705077611,2,,,,,,,,,,,,,,,,,,,,,,
2810765249,215,12,1,28,31,bu5w8wprynlj9mvphvy8sd94f,1,6.4,54.3,2025-05-04T23:35:51.971Z,2025-05-04T23:35:58Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705077803,213,1.38,5705077799,141,82.0,5705077801,212,19.2,5705077797,140,9.9,5705077795,56,Back,5705077817,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765273,238,1,1,28,31,kfq8fhwnmycbtad1u0fyefx0,0,94.8,14.6,2025-05-04T23:35:52.136Z,2025-05-04T23:35:54Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705077915,213,1.80,5705077905,155,,5705077909,140,88.6,5705077903,2,,5705077913,212,28.7,5705077907,56,Center,5705077911,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765319,216,12,1,28,37,bu5w8wprynlj9mvphvy8sd94f,1,5.0,41.9,2025-05-04T23:35:58.130Z,2025-05-04T23:36:03Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705078093,141,40.6,5705078091,140,0.0,5705078089,56,Back,5705078097,213,3.28,5705078103,15,,5705078311,167,,5705078095,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765363,217,6,1,28,40,bu5w8wprynlj9mvphvy8sd94f,0,3.7,42.0,2025-05-04T23:36:01.265Z,2025-05-05T01:25:54Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705078343,56,Back,5705078345,73,,5705078399,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765347,239,6,1,28,40,kfq8fhwnmycbtad1u0fyefx0,1,96.3,58.0,2025-05-04T23:36:01.265Z,2025-05-05T01:25:54Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705078375,233,217,5705078279,56,Center,5705078771,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765795,240,1,1,29,33,kfq8fhwnmycbtad1u0fyefx0,0,99.5,99.6,2025-05-04T23:36:53.406Z,2025-05-04T23:36:56Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705080467,213,4.59,5705080461,140,95.5,5705080463,141,49.7,5705080455,155,,5705080469,1,,5705080465,212,34.2,5705080453,6,,5705080459,56,Center,5705080451,2,5705080457,223,,,,,,,,,,,,,,,,,,,,
2810765843,218,4,1,29,40,bu5w8wprynlj9mvphvy8sd94f,1,4.2,45.6,2025-05-04T23:37:00.627Z,2025-05-04T23:37:33Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5705080825,294,,5705080969,233,241,5705080831,285,,5705080827,56,Back,5705080823,13,,5705080829,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810765877,241,4,1,29,40,kfq8fhwnmycbtad1u0fyefx0,0,95.8,54.4,2025-05-04T23:37:00.628Z,2025-05-05T02:37:43Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705082063,294,,5705080939,56,Center,5705080937,13,,5705080941,152,,5705080983,233,218,5705080945,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766147,219,1,1,30,14,bu5w8wprynlj9mvphvy8sd94f,1,12.4,44.6,2025-05-04T23:37:35.108Z,2025-05-04T23:37:39Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5705082457,5,,5705082465,140,58.9,5705082459,157,,5705082473,1,,5705082463,56,Center,5705082469,212,49.6,5705082461,152,,5705082471,213,6.11,5705082467,141,,,,,,,,,31.9,,,,,,,,,,,,,
2810766149,220,44,1,30,17,bu5w8wprynlj9mvphvy8sd94f,1,62.2,32.8,2025-05-04T23:37:38.134Z,2025-05-05T01:26:14Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5705082483,286,,5705082513,233,242,5705082481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766129,242,44,1,30,17,kfq8fhwnmycbtad1u0fyefx0,0,37.8,67.2,2025-05-04T23:37:38.135Z,2025-05-05T01:26:15Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705082383,56,Back,5705082537,233,220,5705082385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766217,221,1,1,30,18,bu5w8wprynlj9mvphvy8sd94f,0,60.7,30.1,2025-05-04T23:37:38.378Z,2025-05-05T02:58:21Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5705082885,213,4.77,5705082875,168,,5705082881,141,27.4,5705082873,3,,5705082879,140,60.8,5705082877,56,Center,5705082883,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766223,222,15,1,30,28,bu5w8wprynlj9mvphvy8sd94f,1,87.0,34.2,2025-05-04T23:37:48.898Z,2025-05-05T01:51:30Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705083229,146,97.8,5705083223,102,48.1,5705083571,233,243,5705083227,215,,5705083231,147,46.6,5705083225,103,8.2,5705082915,63,,5705082967,20,,5705348547,458,5705082913,22,5705083217,133,5705082917,56,5705083213,80,,,Center,,,,,,,,,,,
2810766231,243,10,1,30,28,kfq8fhwnmycbtad1u0fyefx0,1,2.3,51.9,2025-05-04T23:37:48.998Z,2025-05-04T23:38:07Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705082951,182,,5705082947,173,,5705082949,178,,5705082953,56,Back,5705083581,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766249,245,1,1,30,32,kfq8fhwnmycbtad1u0fyefx0,1,2.3,51.9,2025-05-04T23:37:52.390Z,2025-05-04T23:37:54Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705083051,56,Back,5705083057,212,40.7,5705083053,140,35.2,5705083049,123,,5705083059,213,0.56,5705083073,287,,5705083055,141,83.5,5705083061,1,,,,,,,,,,,,,,,,,,,,,,,,,
2810766281,246,1,1,30,34,kfq8fhwnmycbtad1u0fyefx0,1,34.7,83.5,2025-05-04T23:37:55.126Z,2025-05-04T23:37:59Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705083269,56,Back,5705083273,141,76.1,5705083271,140,36.1,5705083277,213,5.00,5705083275,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766319,247,1,1,30,39,kfq8fhwnmycbtad1u0fyefx0,0,33.0,81.1,2025-05-04T23:37:59.686Z,2025-05-04T23:38:03Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705083481,213,0.33,5705083473,56,Left,5705083479,212,41.3,5705083471,155,,5705083477,141,100.0,5705083485,1,,5705083475,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766329,223,5,1,30,42,bu5w8wprynlj9mvphvy8sd94f,1,28.6,-1.2,2025-05-04T23:38:03.163Z,2025-05-05T02:28:07Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705083515,347,,5705083617,233,248,5705083513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766321,248,5,1,30,42,kfq8fhwnmycbtad1u0fyefx0,0,71.4,101.2,2025-05-04T23:38:03.163Z,2025-05-05T02:28:07Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705083633,233,223,5705083489,347,,5705083487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766503,224,1,1,31,0,bu5w8wprynlj9mvphvy8sd94f,1,29.5,0.0,2025-05-04T23:38:20.930Z,2025-05-04T23:38:25Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705084443,141,7.3,5705084439,56,Back,5705084437,107,,5705084441,140,42.5,5705084447,213,0.40,5705084445,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766513,225,1,1,31,5,bu5w8wprynlj9mvphvy8sd94f,1,45.0,6.7,2025-05-04T23:38:25.362Z,2025-05-04T23:38:26Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705084523,213,2.93,5705084515,56,Back,5705084517,140,34.1,5705084519,141,10.3,5705084521,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766519,226,1,1,31,6,bu5w8wprynlj9mvphvy8sd94f,0,34.5,9.8,2025-05-04T23:38:26.355Z,2025-05-04T23:38:27Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705084535,155,,5705084545,213,0.08,5705084543,212,32.1,5705084539,140,65.0,5705084537,56,Right,5705084541,141,13.5,5705084547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766549,249,1,1,31,8,kfq8fhwnmycbtad1u0fyefx0,1,35.1,70.8,2025-05-04T23:38:28.470Z,2025-05-04T23:38:29Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705084649,56,Back,5705084653,141,63.0,5705084651,140,44.3,5705084647,3,,5705084657,213,5.78,5705084655,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766567,251,1,1,31,9,kfq8fhwnmycbtad1u0fyefx0,0,44.0,63.9,2025-05-04T23:38:29.902Z,2025-05-04T23:38:31Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705084723,56,Center,5705084729,212,12.4,5705084727,141,72.3,5705084725,140,54.5,5705084731,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766671,253,4,1,31,12,kfq8fhwnmycbtad1u0fyefx0,1,44.1,88.2,2025-05-04T23:38:32.790Z,2025-05-05T01:25:42Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705085419,152,,5705085417,56,Back,5705307655,233,227,5705085421,265,,5705085423,286,,5705085415,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766585,227,4,1,31,12,bu5w8wprynlj9mvphvy8sd94f,0,55.9,11.8,2025-05-04T23:38:32.791Z,2025-05-05T01:25:43Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705307659,233,253,5705085757,13,,5705085759,152,,5705084813,56,Right,5705085763,285,,5705085761,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766665,252,43,1,31,13,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-04T23:38:34.102Z,2025-05-04T23:38:46Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705085343,347,0,5705085453,144,5,5705085341,56,Back,5705085363,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766601,228,43,1,31,14,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-04T23:38:34.946Z,2025-05-04T23:38:48Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705084881,56,Right,5705085509,144,5,5705084883,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766697,254,1,1,31,27,kfq8fhwnmycbtad1u0fyefx0,1,44.7,86.9,2025-05-04T23:38:47.678Z,2025-05-04T23:38:48Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705085545,140,54.0,5705085541,152,,5705085551,213,5.69,5705085547,141,77.3,5705085543,56,Center,5705085539,5,,5705085549,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766727,255,1,1,31,28,kfq8fhwnmycbtad1u0fyefx0,1,54.1,77.2,2025-05-04T23:38:48.510Z,2025-05-04T23:38:50Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705085669,212,15.0,5705085663,140,41.4,5705085661,56,Back,5705085671,213,2.67,5705085667,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766755,256,1,1,31,29,kfq8fhwnmycbtad1u0fyefx0,1,41.3,87.2,2025-05-04T23:38:50.286Z,2025-05-04T23:38:54Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705085773,140,18.4,5705085779,213,3.49,5705085775,141,74.2,5705085777,212,25.6,5705085771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766773,257,1,1,31,34,kfq8fhwnmycbtad1u0fyefx0,0,20.7,75.0,2025-05-04T23:38:54.680Z,2025-05-04T23:38:57Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705085875,213,0.35,5705085865,157,,5705085877,1,,5705085871,141,100.0,5705085867,56,Left,5705085873,212,53.0,5705085869,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766783,229,5,1,31,37,bu5w8wprynlj9mvphvy8sd94f,1,36.2,-1.6,2025-05-04T23:38:57.410Z,2025-05-05T02:28:08Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705085915,233,258,5705085897,56,Back,5705085899,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766777,258,5,1,31,37,kfq8fhwnmycbtad1u0fyefx0,0,63.8,101.6,2025-05-04T23:38:57.410Z,2025-05-05T02:28:08Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705085883,56,Left,5705085927,233,229,5705085885,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766853,230,1,1,31,38,bu5w8wprynlj9mvphvy8sd94f,1,43.4,0.0,2025-05-04T23:38:59.274Z,2025-05-04T23:39:08Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705086337,141,18.5,5705086331,107,,5705086341,213,0.74,5705086333,56,Right,5705086339,212,20.4,5705086335,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766859,231,4,1,31,46,bu5w8wprynlj9mvphvy8sd94f,1,64.3,33.2,2025-05-04T23:39:07.014Z,2025-05-05T02:42:04Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705086379,152,,5705408211,189,,5705086381,265,,5705086401,233,259,5705086377,56,Center,5705086383,286,,5705086375,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766839,259,4,1,31,46,kfq8fhwnmycbtad1u0fyefx0,0,35.7,66.8,2025-05-04T23:39:07.015Z,2025-05-04T23:39:17Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705086439,233,231,5705086711,189,,5705086285,265,,5705086283,152,,5705086279,13,,5705086287,285,,5705086281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766953,232,1,1,31,49,bu5w8wprynlj9mvphvy8sd94f,1,56.1,18.5,2025-05-04T23:39:09.778Z,2025-05-04T23:39:18Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5705086901,212,20.2,5705086891,152,,5705086889,5,,5705086897,140,65.7,5705086893,56,Center,5705086903,213,1.05,5705086899,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766955,233,1,1,31,51,bu5w8wprynlj9mvphvy8sd94f,1,66.1,46.7,2025-05-04T23:39:11.945Z,2025-05-04T23:39:19Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705086911,56,Center,5705086917,212,28.9,5705086915,141,76.0,5705086913,140,86.1,5705086919,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766969,234,1,1,31,56,bu5w8wprynlj9mvphvy8sd94f,0,96.6,75.1,2025-05-04T23:39:17.228Z,2025-05-04T23:39:21Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705086995,141,43.4,5705086993,140,97.4,5705086999,213,4.75,5705086987,2,,5705086989,155,,5705086991,56,Center,5705086997,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766959,260,44,1,31,59,kfq8fhwnmycbtad1u0fyefx0,1,3.2,56.6,2025-05-04T23:39:19.389Z,2025-05-05T01:26:15Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705086927,56,Back,5705087117,233,235,5705086929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766973,235,44,1,31,59,bu5w8wprynlj9mvphvy8sd94f,0,96.8,43.4,2025-05-04T23:39:19.390Z,2025-05-05T01:26:15Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705087011,286,,5705087143,233,260,5705087009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766963,261,12,1,31,59,kfq8fhwnmycbtad1u0fyefx0,1,4.2,56.7,2025-05-04T23:39:19.694Z,2025-05-04T23:39:21Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705086969,15,,5705087013,167,,5705086945,140,0.0,5705086951,213,2.54,5705086947,141,61.8,5705086949,212,6.1,5705086943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766993,236,6,1,32,0,bu5w8wprynlj9mvphvy8sd94f,1,99.4,40.4,2025-05-04T23:39:20.685Z,2025-05-05T01:25:55Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705087269,233,262,5705087261,75,,5705087259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810766971,262,6,1,32,0,kfq8fhwnmycbtad1u0fyefx0,0,0.6,59.6,2025-05-04T23:39:20.685Z,2025-05-04T23:39:29Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705087059,73,,5705087287,233,236,5705087057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810767241,237,1,1,32,25,bu5w8wprynlj9mvphvy8sd94f,1,99.5,0.5,2025-05-04T23:39:45.962Z,2025-05-05T01:09:36Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705088423,140,84.3,5705088429,213,2.74,5705088427,212,17.4,5705088421,56,Right,5705088425,141,10.6,5705088419,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810767255,238,1,1,32,26,bu5w8wprynlj9mvphvy8sd94f,0,84.3,10.6,2025-05-04T23:39:47.098Z,2025-05-05T01:09:37Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705088493,212,29.7,5705088485,155,,5705088487,56,Center,5705088481,2,,5705088495,213,1.24,5705088491,141,51.9,5705088489,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
