id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2793107295,119,1,1,16,16,83cpn99fh7ulkwe8nezy8a3mx,1,15.3,46.1,2025-03-29T20:23:01.035Z,2025-03-29T20:23:03Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5607868939,141,50.3,5607868937,140,31.2,5607868941,212,16.9,5607868935,56,Back,5607868943,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107351,120,1,1,16,18,83cpn99fh7ulkwe8nezy8a3mx,1,30.9,50.3,2025-03-29T20:23:03.410Z,2025-03-29T20:23:09Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607869305,213,1.07,5607869301,141,83.2,5607869303,212,25.5,5607869297,56,Back,5607869299,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107377,121,1,1,16,24,83cpn99fh7ulkwe8nezy8a3mx,1,54.2,83.3,2025-03-29T20:23:09.090Z,2025-03-29T20:23:10Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5607869421,140,62.6,5607869423,141,85.3,5607869419,56,Left,5607869425,212,8.9,5607869427,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107411,122,1,1,16,25,83cpn99fh7ulkwe8nezy8a3mx,1,62.7,85.4,2025-03-29T20:23:10.714Z,2025-03-29T20:23:13Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5607869619,141,93.3,5607869617,140,71.7,5607869615,56,Left,5607869621,212,10.9,5607869623,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107459,123,1,1,16,28,83cpn99fh7ulkwe8nezy8a3mx,1,75.9,92.9,2025-03-29T20:23:13.362Z,2025-03-29T20:23:16Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5607869831,56,Left,5607869839,213,5.70,5607869833,140,84.8,5607869835,141,83.9,5607869837,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107487,124,1,1,16,31,83cpn99fh7ulkwe8nezy8a3mx,0,85.2,83.0,2025-03-29T20:23:16.058Z,2025-03-29T20:23:18Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5607870001,140,91.7,5607870011,213,5.10,5607869999,56,Center,5607870005,141,58.5,5607870009,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107529,140,12,1,16,33,b1rpb2ox52uxcmjrsnqd95pk5,1,10.5,44.8,2025-03-29T20:23:18.257Z,2025-03-29T20:23:22Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5607870225,56,Back,5607870227,140,34.9,5607870229,141,18.9,5607870233,213,5.68,5607870231,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107533,141,1,1,16,37,b1rpb2ox52uxcmjrsnqd95pk5,0,34.9,18.9,2025-03-29T20:23:22.289Z,2025-03-29T20:28:39Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5607870249,56,Back,5607895163,155,,5607870251,140,36.3,5607870253,141,31.5,5607870257,213,1.40,5607870255,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107541,125,1,1,16,37,83cpn99fh7ulkwe8nezy8a3mx,0,57.6,58.8,2025-03-29T20:23:22.578Z,2025-03-29T20:23:23Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607870285,213,0.80,5607870283,212,14.5,5607870281,141,74.1,5607870279,140,67.2,5607870277,56,Center,5607870275,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107735,143,1,1,16,42,b1rpb2ox52uxcmjrsnqd95pk5,1,38.2,34.9,2025-03-29T20:23:26.929Z,2025-03-29T20:23:44Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,1.0,,5607871329,141,85.4,5607871335,1,,5607871333,213,0.66,5607871907,210,13,5607871327,140,80.6,5607871325,56,Left,5607871323,155,,5607871331,212,56.2,,,,,,,,,,,,,,,,,,,,,,,,,
2793107741,144,13,1,16,51,b1rpb2ox52uxcmjrsnqd95pk5,1,86.8,72.7,2025-03-29T20:23:35.938Z,2025-03-29T21:04:18Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5607871949,55,143,5607871959,230,98.4,5607871941,75,,5607871945,29,,5607871745,20,,5607871957,215,,5607871955,103,26.4,5608035685,23,,5607871379,56,Center,5607871961,231,5607871377,64,,5607871953,102,38.3,,,,,,,,,,,53.4,,,
2793108425,126,5,1,16,53,83cpn99fh7ulkwe8nezy8a3mx,1,-1.5,59.8,2025-03-29T20:23:38.426Z,2025-03-29T21:06:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5607874913,346,,5607874911,56,Back,5607874923,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793107773,145,5,1,16,53,b1rpb2ox52uxcmjrsnqd95pk5,0,101.5,40.2,2025-03-29T20:23:38.426Z,2025-03-29T21:06:18Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5607871479,346,,5607871477,56,Center,5607874947,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108493,127,1,1,17,36,83cpn99fh7ulkwe8nezy8a3mx,1,4.2,44.8,2025-03-29T20:24:21.210Z,2025-03-29T20:24:26Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5607875373,141,26.4,5607875377,213,6.10,5607875383,74,,5607875369,56,Center,5607875375,212,69.1,5607875371,140,68.9,5607875379,1,,5607875367,124,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108451,146,4,1,17,38,b1rpb2ox52uxcmjrsnqd95pk5,1,33.4,74.5,2025-03-29T20:24:23.489Z,2025-03-29T21:05:52Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608040507,286,,5607875405,189,,5607875281,265,,5607875279,152,,5607879473,233,128,5607875275,13,,5607875277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108503,128,4,1,17,38,83cpn99fh7ulkwe8nezy8a3mx,0,66.6,25.5,2025-03-29T20:24:23.490Z,2025-03-30T01:12:04Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5607875451,13,,5607875459,152,,5607879487,233,146,5607879491,285,,5607875463,265,,5607875455,56,Center,5607993325,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108719,147,1,1,17,54,b1rpb2ox52uxcmjrsnqd95pk5,1,36.3,75.4,2025-03-29T20:24:39.569Z,2025-03-29T20:24:42Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607876635,141,61.7,5607876637,212,11.4,5607876629,152,,5607876633,140,30.1,5607876639,213,4.10,5607876627,5,,5607876631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108761,148,1,1,17,57,b1rpb2ox52uxcmjrsnqd95pk5,1,30.1,57.6,2025-03-29T20:24:42.529Z,2025-03-29T20:24:45Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5607876855,141,31.5,5607876857,212,17.9,5607876847,56,Back,5607876859,213,4.85,5607876851,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108833,149,1,1,18,0,b1rpb2ox52uxcmjrsnqd95pk5,1,32.3,24.0,2025-03-29T20:24:45.729Z,2025-03-29T20:24:51Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607877273,213,5.50,5607877271,212,14.7,5607877263,140,42.2,5607877261,56,Back,5607877267,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108811,131,43,1,18,4,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:24:49.377Z,2025-03-29T20:24:54Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5607877435,399,7jizpx7yu2zxvcrnf9z4408vd,5607877525,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108851,150,1,1,18,6,b1rpb2ox52uxcmjrsnqd95pk5,1,35.2,10.6,2025-03-29T20:24:50.993Z,2025-03-29T20:24:53Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5607877403,212,8.9,5607877401,141,23.1,5607877405,213,1.86,5607877397,56,Back,5607877399,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108893,151,1,1,18,9,b1rpb2ox52uxcmjrsnqd95pk5,1,35.0,28.2,2025-03-29T20:24:54.064Z,2025-03-29T20:24:55Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607877723,213,1.89,5607877721,212,11.7,5607877719,141,44.6,5607877717,140,31.5,5607877715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793108991,152,1,1,18,10,b1rpb2ox52uxcmjrsnqd95pk5,1,31.5,44.6,2025-03-29T20:24:55.641Z,2025-03-29T20:25:02Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607878257,56,Back,5607878261,141,75.9,5607878259,140,35.7,5607878265,212,21.7,5607878269,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109031,153,1,1,18,17,b1rpb2ox52uxcmjrsnqd95pk5,1,73.1,72.1,2025-03-29T20:25:02.625Z,2025-03-29T20:25:05Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5607878465,213,0.57,5607878461,141,89.7,5607878457,56,Left,5607878459,140,90.9,5607878463,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109037,154,1,1,18,20,b1rpb2ox52uxcmjrsnqd95pk5,0,90.9,89.7,2025-03-29T20:25:05.201Z,2025-03-29T20:25:06Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607878487,140,87.7,5607878491,212,22.5,5607878485,56,Center,5607878489,141,57.0,5607878493,213,4.56,5607878481,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109139,132,12,1,18,22,83cpn99fh7ulkwe8nezy8a3mx,1,10.6,47.6,2025-03-29T20:25:06.879Z,2025-03-29T23:02:25Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607879075,213,0.25,5607879069,140,31.8,5607879067,56,Back,5607879073,212,23.0,5607879071,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109105,155,1,1,18,23,b1rpb2ox52uxcmjrsnqd95pk5,1,71.2,66.0,2025-03-29T20:25:07.961Z,2025-03-29T20:25:11Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607878853,213,1.01,5607878845,56,Left,5607878851,212,21.0,5607878849,141,92.1,5607878847,140,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109149,156,1,1,18,26,b1rpb2ox52uxcmjrsnqd95pk5,1,81.9,92.1,2025-03-29T20:25:10.857Z,2025-03-29T20:25:14Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607879153,140,66.4,5607879157,212,16.4,5607879155,141,89.0,5607879151,56,Left,5607879159,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109199,157,1,1,18,29,b1rpb2ox52uxcmjrsnqd95pk5,1,65.2,85.6,2025-03-29T20:25:14.401Z,2025-03-29T20:25:17Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607879421,213,3.81,5607879413,56,Back,5607879417,141,66.0,5607879419,212,21.4,5607879415,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109231,158,1,1,18,32,b1rpb2ox52uxcmjrsnqd95pk5,1,53.7,65.8,2025-03-29T20:25:17.185Z,2025-03-29T20:25:19Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5607879625,56,Center,5607879629,140,66.3,5607879639,212,13.7,5607879633,141,60.8,5607879645,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109245,159,1,1,18,33,b1rpb2ox52uxcmjrsnqd95pk5,1,66.3,60.8,2025-03-29T20:25:18.538Z,2025-03-29T20:25:20Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5607879731,141,50.9,5607879727,56,Center,5607879733,212,10.5,5607879777,156,,5607879735,213,3.84,5607879729,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109313,160,1,1,18,37,b1rpb2ox52uxcmjrsnqd95pk5,1,59.3,38.8,2025-03-29T20:25:22.386Z,2025-03-29T20:25:26Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607880247,56,Right,5607880249,140,56.3,5607880251,141,11.4,5607880253,212,18.9,5607880255,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109337,161,1,1,18,41,b1rpb2ox52uxcmjrsnqd95pk5,1,57.8,11.0,2025-03-29T20:25:26.753Z,2025-03-29T20:25:28Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607880391,212,7.6,5607880393,213,5.98,5607880385,56,Right,5607880389,141,7.7,5607880387,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109361,133,45,1,18,43,83cpn99fh7ulkwe8nezy8a3mx,0,38.0,89.4,2025-03-29T20:25:28.042Z,2025-03-29T20:25:34Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5607880625,233,162,5607880515,285,,5607880513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109365,162,3,1,18,43,b1rpb2ox52uxcmjrsnqd95pk5,1,62.0,10.6,2025-03-29T20:25:28.042Z,2025-03-29T20:25:33Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5607880539,286,,5607880537,56,Right,5607880601,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109375,163,50,1,18,44,b1rpb2ox52uxcmjrsnqd95pk5,1,64.1,10.4,2025-03-29T20:25:29.442Z,2025-03-29T21:06:02Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5607880937,233,134,5607880581,56,Right,5607880583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109389,134,7,1,18,44,83cpn99fh7ulkwe8nezy8a3mx,1,35.9,89.6,2025-03-29T20:25:29.443Z,2025-03-29T21:06:01Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607880639,56,Back,5607880641,285,,5607880801,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109429,136,1,1,18,47,83cpn99fh7ulkwe8nezy8a3mx,1,38.3,77.6,2025-03-29T20:25:31.953Z,2025-03-29T20:25:34Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5607880885,141,63.7,5607880889,213,4.47,5607880887,212,9.7,5607880883,140,36.1,5607880881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109475,137,1,1,18,49,83cpn99fh7ulkwe8nezy8a3mx,0,36.3,66.0,2025-03-29T20:25:33.926Z,2025-03-29T20:25:37Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607881147,212,46.2,5607881145,141,89.1,5607881139,155,,5607881143,140,77.7,5607881149,213,0.35,5607881151,1,,5607881141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109523,165,1,1,18,53,b1rpb2ox52uxcmjrsnqd95pk5,1,24.8,8.5,2025-03-29T20:25:38.430Z,2025-03-29T20:25:41Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607881543,56,Back,5607881549,212,26.3,5607881547,141,36.0,5607881551,213,2.35,5607881545,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109561,166,1,1,18,56,b1rpb2ox52uxcmjrsnqd95pk5,0,8.2,41.6,2025-03-29T20:25:41.152Z,2025-03-29T20:25:44Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5607881771,140,10.0,5607881779,1,,5607881767,196,,5607881773,141,100.0,5607881777,213,1.52,5607881769,56,Back,5607881775,212,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109675,138,5,1,18,59,83cpn99fh7ulkwe8nezy8a3mx,1,88.2,-1.8,2025-03-29T20:25:44.015Z,2025-03-29T21:06:18Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607882407,233,167,5607882385,56,Right,5607882387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109573,167,5,1,18,59,b1rpb2ox52uxcmjrsnqd95pk5,0,11.8,101.8,2025-03-29T20:25:44.015Z,2025-03-29T21:06:18Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5607881837,347,,5607881835,56,Back,5607882457,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109745,139,1,1,19,6,83cpn99fh7ulkwe8nezy8a3mx,0,85.0,0.0,2025-03-29T20:25:51.208Z,2025-03-29T20:28:39Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5607882757,141,27.4,5607882761,212,23.9,5607882763,213,2.17,5607882755,140,72.2,5607895757,189,,5607882765,1,,5607882751,107,,5607882753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2793110297,171,44,1,19,7,b1rpb2ox52uxcmjrsnqd95pk5,1,23.8,79.2,2025-03-29T20:25:52.360Z,2025-03-29T21:06:09Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607885861,56,Back,5607885863,285,,5607895357,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793112013,152,44,1,19,7,83cpn99fh7ulkwe8nezy8a3mx,0,76.2,20.8,2025-03-29T20:25:52.361Z,2025-03-29T21:06:09Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607895383,233,171,5607895151,56,Right,5607895153,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109731,169,1,1,19,7,b1rpb2ox52uxcmjrsnqd95pk5,0,29.8,64.4,2025-03-29T20:25:52.690Z,2025-03-29T20:51:41Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607886271,212,2.9,5607886273,213,1.57,5607882691,56,Back,5607886267,140,29.8,5607886269,141,68.7,5607886265,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109777,141,1,1,19,9,83cpn99fh7ulkwe8nezy8a3mx,1,73.8,22.1,2025-03-29T20:25:54.584Z,2025-03-29T23:02:24Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5607882991,141,35.4,5607882993,212,9.4,5607882987,56,Center,5607882989,140,71.4,5607882995,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109755,140,1,1,19,10,83cpn99fh7ulkwe8nezy8a3mx,1,65.7,28.2,2025-03-29T20:25:55.345Z,2025-03-29T23:02:23Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607882847,213,6.25,5607882845,212,14.1,5607882839,56,Center,5607882843,141,27.6,5607882841,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109817,142,43,1,19,12,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T20:25:57.513Z,2025-03-29T20:55:16Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5607883185,213,0.47,5608010041,144,1,5607883177,56,Center,5607883181,141,40.4,5607883179,140,77.8,5607883183,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109823,143,50,1,19,14,83cpn99fh7ulkwe8nezy8a3mx,1,78.2,41.0,2025-03-29T20:25:59.073Z,2025-03-29T21:06:03Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5607883217,286,,5607883243,233,170,5607883215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793109807,170,7,1,19,14,b1rpb2ox52uxcmjrsnqd95pk5,0,21.8,59.0,2025-03-29T20:25:59.074Z,2025-03-29T21:06:02Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5607883115,285,,5607883227,233,143,5607883113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793110395,144,1,1,19,16,83cpn99fh7ulkwe8nezy8a3mx,1,72.0,46.1,2025-03-29T20:26:00.792Z,2025-03-29T20:27:09Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,1.0,5607888529,22,,5607886389,213,0.47,5607886381,56,Center,5607888527,154,,5607886385,141,59.1,5607886387,212,19.5,5607888525,210,16,5607886383,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,
2793110401,145,16,1,19,17,83cpn99fh7ulkwe8nezy8a3mx,1,87.7,61.3,2025-03-29T20:26:02.491Z,2025-03-30T01:44:54Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5607888597,136,,5607886779,374,2025-03-29 20:26:01.589,5607888595,103,12.7,5607888589,55,144,5607886783,375,19:16.818,5607888599,230,98.0,5607886775,72,,5607888587,154,,5607886413,56,Center,5607888585,29,5607888601,231,52.5,5607886409,22,,5607886411,17,,5607888593,102,49.3,5607888583,78,,,,,,
2793110985,172,1,1,20,35,b1rpb2ox52uxcmjrsnqd95pk5,1,50.2,50.1,2025-03-29T20:27:20.072Z,2025-03-29T20:27:25Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5607889799,140,44.9,5607889809,213,3.60,5607889811,279,G,5607889795,56,Back,5607889807,212,6.2,5607889813,278,,5607889803,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111017,173,1,1,20,40,b1rpb2ox52uxcmjrsnqd95pk5,1,52.7,42.1,2025-03-29T20:27:25.056Z,2025-03-29T20:27:27Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607889979,140,48.2,5607889983,141,22.2,5607889977,56,Back,5607889987,213,4.38,5607889985,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111033,174,1,1,20,42,b1rpb2ox52uxcmjrsnqd95pk5,1,48.3,21.6,2025-03-29T20:27:27.672Z,2025-03-29T20:27:29Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607890083,213,0.79,5607890079,141,31.8,5607890081,212,9.8,5607890077,140,54.9,5607890075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111171,175,1,1,20,44,b1rpb2ox52uxcmjrsnqd95pk5,1,54.9,31.8,2025-03-29T20:27:28.841Z,2025-03-29T20:27:37Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607890897,141,52.8,5607890899,212,14.4,5607890895,140,53.1,5607890901,213,1.70,5607890893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111235,176,1,1,20,52,b1rpb2ox52uxcmjrsnqd95pk5,1,61.9,67.2,2025-03-29T20:27:37.121Z,2025-03-29T20:27:41Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5607891213,141,50.1,5607891217,213,4.09,5607891215,212,14.3,5607891211,140,53.9,5607891209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111299,177,1,1,20,56,b1rpb2ox52uxcmjrsnqd95pk5,1,55.4,44.9,2025-03-29T20:27:40.944Z,2025-03-29T20:27:45Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5607891529,213,4.82,5607891521,56,Center,5607891527,212,12.2,5607891525,141,27.1,5607891523,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111331,178,1,1,21,0,b1rpb2ox52uxcmjrsnqd95pk5,0,57.9,27.0,2025-03-29T20:27:44.888Z,2025-03-29T20:27:47Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607891689,213,0.09,5607891681,56,Center,5607891679,155,,5607891687,212,45.4,5607891685,141,33.1,5607891691,1,,5607891683,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111549,146,5,1,21,2,83cpn99fh7ulkwe8nezy8a3mx,1,-1.0,67.7,2025-03-29T20:27:47.190Z,2025-03-29T21:06:19Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5607892775,56,Back,5607892777,346,,5607892831,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111463,179,5,1,21,2,b1rpb2ox52uxcmjrsnqd95pk5,0,101.0,32.3,2025-03-29T20:27:47.190Z,2025-03-29T21:06:19Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5607892331,346,,5607892857,233,146,5607892329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111625,147,1,1,21,15,83cpn99fh7ulkwe8nezy8a3mx,1,3.9,61.1,2025-03-29T20:28:00.744Z,2025-03-29T20:28:05Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5607893179,140,4.3,5607893175,56,Back,5607893169,124,,5607893183,141,48.4,5607893187,213,4.76,5607893185,212,8.6,5607893191,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111653,148,1,1,21,20,83cpn99fh7ulkwe8nezy8a3mx,1,5.4,45.5,2025-03-29T20:28:05.296Z,2025-03-29T20:28:07Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5607893347,56,Right,5607893353,212,67.5,5607893345,155,,5607893357,1,,5607893355,213,5.98,5607893349,140,66.8,5607893351,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111671,149,44,1,21,21,83cpn99fh7ulkwe8nezy8a3mx,1,60.6,13.6,2025-03-29T20:28:06.439Z,2025-03-29T21:06:09Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5607893441,286,,5607893439,56,Right,5607893483,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793111641,180,44,1,21,21,b1rpb2ox52uxcmjrsnqd95pk5,0,39.4,86.4,2025-03-29T20:28:06.440Z,2025-03-29T21:06:10Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5607893285,285,,5607893527,233,149,5607893283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
