id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793002765,217,1,1,28,30,2n3wgr89m7jl8tmioemit2pgq,1,94.1,27.4,2025-03-29T18:34:54.337Z,2025-03-29T19:07:37Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,1.0,5607283753,154,,5607280643,212,14.7,5607280645,213,1.82,5607280639,140,90.7,5607283755,22,,5607280641,141,48.4,5607280637,56,Center,5607283751,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793002767,218,16,1,28,31,2n3wgr89m7jl8tmioemit2pgq,1,96.1,50.9,2025-03-29T18:34:56.233Z,2025-03-29T21:08:27Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607282535,374,2025-03-29 18:34:55.985,5607283831,154,,5607283863,231,48.7,5607283849,214,,5607280651,22,,5607283823,76,,5607283841,102,53.7,5607282539,375,28:31.681,5607280653,16,5607283861,230,98.6,5607283827,29,,5607283819,72,5607280655,56,Center,5607283845,103,7.0,5607283853,328,,,,5607283835,55,217,,,,,,
2793003371,242,1,1,29,36,5h878vnmkbuy2ummddprusxgq,1,50.1,49.9,2025-03-29T18:36:00.479Z,2025-03-29T18:36:02Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5607284155,212,23.6,5607284157,213,3.14,5607284151,140,27.6,5607284159,279,G,5607284149,56,Back,5607284153,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003401,243,1,1,29,38,5h878vnmkbuy2ummddprusxgq,1,27.7,50.0,2025-03-29T18:36:02.758Z,2025-03-29T18:36:05Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5607284291,141,20.6,5607284287,56,Back,5607284295,213,4.89,5607284289,140,31.1,5607284293,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003411,244,1,1,29,40,5h878vnmkbuy2ummddprusxgq,1,31.1,20.6,2025-03-29T18:36:04.975Z,2025-03-29T18:36:06Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607284349,212,12.1,5607284345,140,39.7,5607284347,141,32.5,5607284351,213,0.73,5607284343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003447,245,1,1,29,41,5h878vnmkbuy2ummddprusxgq,1,39.7,32.5,2025-03-29T18:36:06.046Z,2025-03-29T18:36:07Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607284509,213,3.85,5607284527,156,,5607284501,56,Back,5607284507,212,16.9,5607284505,141,16.4,5607284503,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003557,246,1,1,29,45,5h878vnmkbuy2ummddprusxgq,1,31.2,14.6,2025-03-29T18:36:09.678Z,2025-03-29T18:36:12Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607285035,212,13.3,5607285037,213,2.52,5607285033,141,26.1,5607285031,140,20.9,5607285029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003615,247,1,1,29,47,5h878vnmkbuy2ummddprusxgq,1,22.4,26.8,2025-03-29T18:36:12.278Z,2025-03-29T18:36:15Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5607285319,212,19.4,5607285313,56,Back,5607285321,213,5.46,5607285317,141,5.8,5607285315,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003691,248,1,1,29,51,5h878vnmkbuy2ummddprusxgq,1,38.4,6.2,2025-03-29T18:36:15.734Z,2025-03-29T18:36:20Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607285723,212,22.9,5607285719,140,60.2,5607285725,213,6.26,5607285721,141,5.5,5607285717,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003753,249,61,1,29,55,5h878vnmkbuy2ummddprusxgq,1,60.1,5.5,2025-03-29T18:36:20.191Z,2025-03-29T18:36:29Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607286075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003767,250,4,1,29,59,5h878vnmkbuy2ummddprusxgq,1,67.4,6.6,2025-03-29T18:36:23.456Z,2025-03-29T20:14:50Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607286173,152,,5607286171,56,Right,5607286373,233,219,5607286169,13,,5607286175,265,,5607286177,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793003773,219,4,1,29,59,2n3wgr89m7jl8tmioemit2pgq,0,32.6,93.4,2025-03-29T18:36:23.457Z,2025-03-29T20:14:50Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5607286397,233,250,5607286333,56,Back,5607286339,285,,5607286331,13,,5607286337,265,,5607286335,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005103,251,1,1,31,5,5h878vnmkbuy2ummddprusxgq,0,74.8,3.8,2025-03-29T18:37:29.879Z,2025-03-29T18:37:31Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607293603,56,Center,5607293607,141,38.8,5607293599,155,,5607293605,140,90.8,5607293611,213,0.96,5607293595,2,,5607293609,212,29.1,5607293597,5,,5607293601,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005135,220,12,1,31,8,2n3wgr89m7jl8tmioemit2pgq,1,9.1,51.9,2025-03-29T18:37:33.056Z,2025-03-29T18:37:36Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607293807,212,19.0,5607293803,140,25.6,5607293805,141,63.4,5607293809,213,0.42,5607293827,15,,5607293801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005285,222,1,1,31,11,2n3wgr89m7jl8tmioemit2pgq,1,27.9,63.0,2025-03-29T18:37:36.127Z,2025-03-29T18:37:42Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5607294603,212,15.9,5607294607,213,2.25,5607294597,141,81.2,5607294593,140,18.4,5607294589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005245,252,83,1,31,14,5h878vnmkbuy2ummddprusxgq,0,81.3,12.9,2025-03-29T18:37:38.959Z,2025-03-29T18:37:43Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607294715,399,6tesoh4ckbbkisphokig9yqz8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005295,223,50,1,31,17,2n3wgr89m7jl8tmioemit2pgq,1,19.0,89.8,2025-03-29T18:37:41.782Z,2025-03-29T18:37:47Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607294635,285,,5607294809,233,253,5607294633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005311,253,7,1,31,17,5h878vnmkbuy2ummddprusxgq,1,81.0,10.2,2025-03-29T18:37:41.783Z,2025-03-29T18:37:46Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607294741,167,,5607294745,286,,5607294795,233,223,5607294743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005353,224,5,1,31,18,2n3wgr89m7jl8tmioemit2pgq,1,18.8,101.2,2025-03-29T18:37:43Z,2025-03-29T20:33:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607295133,233,254,5607294941,347,,5607294937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005381,254,5,1,31,18,5h878vnmkbuy2ummddprusxgq,0,81.2,-1.2,2025-03-29T18:37:43Z,2025-03-29T20:33:32Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607295077,347,,5607295075,56,Right,5607295157,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005401,225,1,1,31,21,2n3wgr89m7jl8tmioemit2pgq,1,20.7,100.0,2025-03-29T18:37:45.817Z,2025-03-29T18:37:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607295207,213,4.41,5607295205,212,15.4,5607295201,140,16.4,5607295203,141,79.7,5607295199,56,Back,5607295197,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005427,226,1,1,31,22,2n3wgr89m7jl8tmioemit2pgq,1,16.4,79.7,2025-03-29T18:37:47.103Z,2025-03-29T18:37:49Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607295331,213,0.73,5607295323,56,Back,5607295329,212,6.1,5607295325,140,20.7,5607295327,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005479,227,1,1,31,25,2n3wgr89m7jl8tmioemit2pgq,1,21.8,89.6,2025-03-29T18:37:49.543Z,2025-03-29T18:37:52Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607295609,1,,5607295597,56,Center,5607295601,140,56.3,5607295593,157,,5607295603,141,63.4,5607295607,213,5.83,5607295605,212,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005577,228,1,1,31,27,2n3wgr89m7jl8tmioemit2pgq,1,38.1,71.1,2025-03-29T18:37:52.128Z,2025-03-29T18:37:56Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607296157,213,3.61,5607296153,141,63.6,5607296149,56,Back,5607296155,212,11.2,5607296151,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005637,229,1,1,31,31,2n3wgr89m7jl8tmioemit2pgq,1,48.3,26.1,2025-03-29T18:37:56.280Z,2025-03-29T18:37:59Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5607296519,212,19.1,5607296521,213,5.73,5607296517,141,11.4,5607296513,56,Right,5607296515,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005725,230,1,1,31,34,2n3wgr89m7jl8tmioemit2pgq,1,65.4,10.0,2025-03-29T18:37:59.055Z,2025-03-29T18:38:04Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607297025,213,6.21,5607297009,56,Right,5607297011,140,84.1,5607297021,212,19.7,5607297017,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005731,231,3,1,31,39,2n3wgr89m7jl8tmioemit2pgq,0,79.8,5.4,2025-03-29T18:38:03.759Z,2025-03-29T18:38:06Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607297039,56,Right,5607297151,233,255,5607297041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005737,255,7,1,31,39,5h878vnmkbuy2ummddprusxgq,1,20.2,94.6,2025-03-29T18:38:03.760Z,2025-03-29T18:38:07Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607297065,167,,5607297067,56,Back,5607297103,233,231,5607297069,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793006163,232,5,1,31,40,2n3wgr89m7jl8tmioemit2pgq,1,80.3,-1.4,2025-03-29T18:38:04.993Z,2025-03-29T20:33:32Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607299325,233,256,5607299249,347,,5607299247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793005789,256,5,1,31,40,5h878vnmkbuy2ummddprusxgq,0,19.7,101.4,2025-03-29T18:38:04.993Z,2025-03-29T20:33:32Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607297317,56,Back,5607299373,233,232,5607297319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793006209,233,1,1,32,2,2n3wgr89m7jl8tmioemit2pgq,0,77.0,0.0,2025-03-29T18:38:26.399Z,2025-03-29T18:38:28Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607299473,1,,5607299463,141,44.8,5607299457,107,,5607299461,140,82.0,5607299471,213,1.40,5607299459,56,Center,5607299467,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793006359,258,4,1,32,11,5h878vnmkbuy2ummddprusxgq,1,14.0,63.2,2025-03-29T18:38:35.374Z,2025-03-29T18:38:43Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607300511,233,234,5607300433,294,,5607300431,13,,5607300439,285,,5607300435,56,Back,5607300437,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793006349,234,4,1,32,11,2n3wgr89m7jl8tmioemit2pgq,0,86.0,36.8,2025-03-29T18:38:35.375Z,2025-03-29T19:04:57Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607300675,233,258,5607300363,286,,5607300357,56,Center,5607300355,13,,5607450133,294,,5607300359,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793007361,235,27,1,32,52,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-29T18:39:16.967Z,2025-03-29T18:39:21Z,,,,,5607305701,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793007295,259,27,1,32,52,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-29T18:39:16.967Z,2025-03-29T18:39:22Z,,,,,5607305729,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793008801,236,28,1,32,59,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-29T18:39:24.087Z,2025-03-29T20:33:53Z,,,,,5607919059,233,260,5607313823,55,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793007443,260,28,1,32,59,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-29T18:39:24.087Z,2025-03-29T20:33:53Z,,,,,5607306183,55,259,5607919085,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793008953,262,1,1,34,7,5h878vnmkbuy2ummddprusxgq,1,10.0,55.1,2025-03-29T18:40:32.245Z,2025-03-29T18:40:34Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5607314765,140,13.0,5607314751,5,,5607314771,212,10.2,5607314761,56,Back,5607314755,152,,5607314769,141,40.9,5607314773,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793008983,263,1,1,34,10,5h878vnmkbuy2ummddprusxgq,1,16.5,43.0,2025-03-29T18:40:34.702Z,2025-03-29T18:40:36Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5607314941,56,Back,5607314953,213,5.02,5607314951,212,23.1,5607314943,140,23.1,5607314947,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009037,264,1,1,34,11,5h878vnmkbuy2ummddprusxgq,1,25.9,11.0,2025-03-29T18:40:36.166Z,2025-03-29T18:40:38Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607315229,213,1.89,5607315221,56,Back,5607315223,140,21.5,5607315227,212,14.9,5607315225,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009125,265,1,1,34,14,5h878vnmkbuy2ummddprusxgq,1,24.4,34.5,2025-03-29T18:40:38.758Z,2025-03-29T18:40:42Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5607315653,56,Back,5607315661,213,5.14,5607315657,141,6.4,5607315655,140,32.8,5607315659,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009177,266,1,1,34,18,5h878vnmkbuy2ummddprusxgq,1,38.1,6.8,2025-03-29T18:40:42.334Z,2025-03-29T18:40:44Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607315981,141,3.8,5607315977,56,Right,5607315985,213,6.21,5607315979,140,63.9,5607315983,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009337,267,1,1,34,20,5h878vnmkbuy2ummddprusxgq,1,64.8,4.3,2025-03-29T18:40:44.774Z,2025-03-29T18:40:52Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5607316813,141,18.0,5607316809,56,Right,5607316811,140,68.7,5607316817,213,1.16,5607316815,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009329,237,83,1,34,27,2n3wgr89m7jl8tmioemit2pgq,0,35.9,88.1,2025-03-29T18:40:51.742Z,2025-03-29T18:40:54Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607317085,399,3lndo247f4br8t6xxdvlij4a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009357,268,1,1,34,27,5h878vnmkbuy2ummddprusxgq,0,77.0,5.6,2025-03-29T18:40:51.758Z,2025-03-29T18:40:52Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607316921,140,76.7,5607316913,56,Right,5607316937,213,1.62,5607316927,141,14.7,5607316933,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009521,239,1,1,34,31,2n3wgr89m7jl8tmioemit2pgq,1,36.8,82.0,2025-03-29T18:40:55.327Z,2025-03-29T18:40:59Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5607317745,212,35.9,5607317739,56,Left,5607317747,213,0.01,5607317743,141,82.7,5607317741,140,71.0,5607317749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009573,240,1,1,34,34,2n3wgr89m7jl8tmioemit2pgq,0,71.1,82.7,2025-03-29T18:40:58.926Z,2025-03-29T18:41:01Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5607318053,140,80.9,5607318049,155,,5607318059,213,4.98,5607318051,56,Center,5607318057,212,38.7,5607318061,1,,5607318055,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009589,269,12,1,34,36,5h878vnmkbuy2ummddprusxgq,1,19.5,62.4,2025-03-29T18:41:01.240Z,2025-03-29T18:41:04Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607318141,212,9.0,5607318135,140,11.6,5607318133,56,Back,5607318137,141,67.5,5607318145,213,2.75,5607318175,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009657,241,50,1,34,40,2n3wgr89m7jl8tmioemit2pgq,1,89.0,25.1,2025-03-29T18:41:04.518Z,2025-03-29T20:15:12Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607318813,233,270,5607318463,286,,5607318461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009705,270,7,1,34,40,5h878vnmkbuy2ummddprusxgq,1,11.0,74.9,2025-03-29T18:41:04.519Z,2025-03-29T20:15:11Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5607318783,233,241,5607318663,285,,5607318659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009721,271,12,1,34,42,5h878vnmkbuy2ummddprusxgq,1,12.1,69.9,2025-03-29T18:41:06.423Z,2025-03-29T18:41:09Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607318713,56,Back,5607318723,212,24.4,5607318717,140,23.5,5607318721,141,100.0,5607318781,15,,5607318727,213,1.06,5607318971,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009867,242,5,1,34,44,2n3wgr89m7jl8tmioemit2pgq,1,74.9,-1.0,2025-03-29T18:41:08.446Z,2025-03-29T20:33:33Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5607319589,347,,5607319587,56,Right,5607319621,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009755,272,5,1,34,44,5h878vnmkbuy2ummddprusxgq,0,25.1,101.0,2025-03-29T18:41:08.446Z,2025-03-29T20:33:33Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5607318911,56,Back,5607319647,233,242,5607318913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009911,243,1,1,34,49,2n3wgr89m7jl8tmioemit2pgq,1,72.3,0.0,2025-03-29T18:41:14.190Z,2025-03-29T18:41:17Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5607319845,213,2.74,5607319847,1,,5607319839,140,49.2,5607319835,107,,5607319841,141,14.3,5607319837,56,Back,5607319843,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010019,244,1,1,34,52,2n3wgr89m7jl8tmioemit2pgq,1,55.9,12.9,2025-03-29T18:41:17.062Z,2025-03-29T18:41:21Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607320429,212,23.3,5607320425,140,46.9,5607320427,141,44.3,5607320431,213,1.99,5607320423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010131,245,1,1,34,57,2n3wgr89m7jl8tmioemit2pgq,1,47.5,60.2,2025-03-29T18:41:21.525Z,2025-03-29T18:41:27Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607321055,213,1.14,5607321049,140,56.8,5607321053,212,23.2,5607321051,141,91.1,5607321047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010227,246,1,1,35,2,2n3wgr89m7jl8tmioemit2pgq,1,63.6,75.6,2025-03-29T18:41:26.887Z,2025-03-29T18:41:31Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607321595,56,Center,5607321597,140,53.1,5607321601,212,19.8,5607321599,141,51.5,5607321603,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010333,247,1,1,35,6,2n3wgr89m7jl8tmioemit2pgq,1,46.0,62.1,2025-03-29T18:41:31.151Z,2025-03-29T18:41:36Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5607322153,56,Left,5607322155,140,55.4,5607322161,213,1.04,5607322157,141,86.9,5607322159,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010413,248,1,1,35,11,2n3wgr89m7jl8tmioemit2pgq,1,63.0,70.3,2025-03-29T18:41:36.295Z,2025-03-29T18:41:40Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5607322637,141,36.6,5607322641,212,24.8,5607322645,213,5.10,5607322631,140,72.0,5607322627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010499,249,1,1,35,15,2n3wgr89m7jl8tmioemit2pgq,1,70.2,32.7,2025-03-29T18:41:40.302Z,2025-03-29T18:41:44Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5607323163,140,48.5,5607323165,141,32.1,5607323167,212,22.8,5607323161,56,Back,5607323169,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010623,250,1,1,35,19,2n3wgr89m7jl8tmioemit2pgq,1,56.1,29.5,2025-03-29T18:41:43.917Z,2025-03-29T18:41:49Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5607323923,56,Back,5607323931,213,2.03,5607323927,141,67.2,5607323925,140,43.9,5607323929,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010641,251,1,1,35,25,2n3wgr89m7jl8tmioemit2pgq,0,56.4,69.3,2025-03-29T18:41:49.662Z,2025-03-29T18:41:50Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5607323987,56,Center,5607323991,141,74.2,5607323993,212,8.9,5607323989,140,64.3,5607323995,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010635,273,61,1,35,25,5h878vnmkbuy2ummddprusxgq,1,38.4,23.4,2025-03-29T18:41:49.975Z,2025-03-29T18:41:50Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607323983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010683,274,61,1,35,27,5h878vnmkbuy2ummddprusxgq,1,35.0,24.4,2025-03-29T18:41:51.334Z,2025-03-29T18:41:51Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5607324173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010791,276,1,1,35,28,5h878vnmkbuy2ummddprusxgq,1,36.4,33.6,2025-03-29T18:41:53.071Z,2025-03-29T18:41:55Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5607324663,56,Back,5607324671,213,5.40,5607324669,212,10.8,5607324665,140,42.9,5607324667,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010863,277,1,1,35,30,5h878vnmkbuy2ummddprusxgq,1,38.4,24.0,2025-03-29T18:41:55.254Z,2025-03-29T18:41:57Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607324919,141,24.4,5607324921,212,13.4,5607324917,140,25.6,5607324915,56,Back,5607324923,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010917,278,1,1,35,33,5h878vnmkbuy2ummddprusxgq,1,28.3,20.7,2025-03-29T18:41:57.414Z,2025-03-29T18:41:59Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5607325163,140,30.4,5607325165,141,32.1,5607325167,212,8.1,5607325161,56,Back,5607325171,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793011023,279,1,1,35,34,5h878vnmkbuy2ummddprusxgq,1,32.2,33.0,2025-03-29T18:41:59.254Z,2025-03-29T18:42:03Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5607325661,212,14.8,5607325657,140,30.5,5607325655,56,Back,5607325659,141,11.4,5607325663,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
