id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2812290165,171,4,1,16,46,6597wqy6gmpv3zjx7rp8cdj46,0,65.7,66.6,2025-05-09T23:25:06.426Z,2025-05-10T00:09:17Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713671065,233,132,5713671013,285,,5713671011,265,,5713671009,152,,5713671005,13,,5713671007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290241,133,1,1,17,11,cf5r1qpotp6n5i3vdchsp2en1,1,44.3,37.6,2025-05-09T23:25:31.336Z,2025-05-10T00:03:33Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713671481,213,2.96,5713671479,212,14.4,5713671477,141,41.5,5713671471,152,,5713671473,56,Back,5713671469,5,,5713671475,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290249,134,1,1,17,12,cf5r1qpotp6n5i3vdchsp2en1,1,30.8,41.5,2025-05-09T23:25:33.063Z,2025-05-09T23:25:34Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713671507,140,37.6,5713671505,56,Back,5713671513,213,5.59,5713671511,212,9.3,5713671509,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290263,135,1,1,17,14,cf5r1qpotp6n5i3vdchsp2en1,1,39.5,33.7,2025-05-09T23:25:34.382Z,2025-05-09T23:25:38Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713671583,212,11.5,5713671581,141,49.9,5713671585,213,1.85,5713671579,140,36.5,5713671577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290267,136,1,1,17,18,cf5r1qpotp6n5i3vdchsp2en1,1,29.5,47.6,2025-05-09T23:25:38.758Z,2025-05-09T23:25:41Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713671605,213,4.69,5713671601,141,22.5,5713671603,212,17.1,5713671597,56,Back,5713671599,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290287,137,1,1,17,20,cf5r1qpotp6n5i3vdchsp2en1,1,29.1,19.7,2025-05-09T23:25:41.054Z,2025-05-09T23:25:47Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713671695,212,12.5,5713671697,213,2.20,5713671691,140,22.1,5713671693,141,34.6,5713671689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290301,138,1,1,17,29,cf5r1qpotp6n5i3vdchsp2en1,1,31.5,56.3,2025-05-09T23:25:49.398Z,2025-05-09T23:25:53Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713671799,213,1.98,5713671795,141,78.1,5713671797,212,16.2,5713671787,56,Back,5713671791,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290311,139,1,1,17,32,cf5r1qpotp6n5i3vdchsp2en1,1,26.5,78.4,2025-05-09T23:25:53.046Z,2025-05-09T23:25:56Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713671861,56,Back,5713671867,212,20.7,5713671863,140,24.1,5713671865,141,48.2,5713671869,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290327,140,1,1,17,36,cf5r1qpotp6n5i3vdchsp2en1,1,25.1,50.4,2025-05-09T23:25:56.431Z,2025-05-09T23:26:00Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713671957,141,18.6,5713671953,56,Back,5713671955,140,32.6,5713671961,213,5.06,5713671959,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290357,141,1,1,17,39,cf5r1qpotp6n5i3vdchsp2en1,1,34.9,15.0,2025-05-09T23:25:59.999Z,2025-05-09T23:26:05Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713672117,141,23.6,5713672113,56,Center,5713672111,155,,5713672115,140,69.4,5713672119,212,36.7,5713672123,1,,5713672121,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290361,142,3,1,17,44,cf5r1qpotp6n5i3vdchsp2en1,0,85.0,26.5,2025-05-09T23:26:04.927Z,2025-05-10T16:23:46Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5716027275,465,,5713672143,56,Center,5713672145,286,,5713672155,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290375,172,12,1,17,46,6597wqy6gmpv3zjx7rp8cdj46,1,13.0,70.3,2025-05-09T23:26:06.439Z,2025-05-09T23:26:08Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713672225,167,,5713672219,213,1.63,5713672211,56,Back,5713672217,212,21.4,5713672213,140,11.8,5713672215,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290445,143,5,1,17,47,cf5r1qpotp6n5i3vdchsp2en1,1,89.7,-1.6,2025-05-09T23:26:07.264Z,2025-05-10T00:11:35Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5713672591,347,,5713672597,233,173,5713672589,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290377,173,5,1,17,47,6597wqy6gmpv3zjx7rp8cdj46,0,10.3,101.6,2025-05-09T23:26:07.264Z,2025-05-10T00:11:35Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713672221,56,Back,5713672605,233,143,5713672223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290457,144,1,1,18,7,cf5r1qpotp6n5i3vdchsp2en1,1,92.1,0.0,2025-05-09T23:26:27.943Z,2025-05-09T23:26:30Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713672629,141,21.2,5713672635,1,,5713672633,213,2.56,5713672631,212,28.0,5713672657,189,,5713672623,107,,5713672627,140,69.8,5713672625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290473,145,1,1,18,10,cf5r1qpotp6n5i3vdchsp2en1,1,69.8,21.2,2025-05-09T23:26:30.398Z,2025-05-09T23:26:33Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713672739,212,28.5,5713672735,140,52.7,5713672741,213,2.25,5713672737,141,53.7,5713672733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290495,146,1,1,18,13,cf5r1qpotp6n5i3vdchsp2en1,1,52.8,53.9,2025-05-09T23:26:33.710Z,2025-05-09T23:26:38Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713672839,56,Center,5713672843,141,33.0,5713672847,213,4.97,5713672841,140,56.4,5713672845,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290517,147,1,1,18,17,cf5r1qpotp6n5i3vdchsp2en1,1,57.8,27.4,2025-05-09T23:26:38.038Z,2025-05-09T23:26:44Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713672957,56,Center,5713672965,213,1.81,5713672961,141,53.3,5713672963,212,18.1,5713672959,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290537,148,1,1,18,24,cf5r1qpotp6n5i3vdchsp2en1,1,54.4,68.4,2025-05-09T23:26:44.470Z,2025-05-09T23:26:52Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713673053,140,52.5,5713673057,212,22.5,5713673051,56,Center,5713673055,141,35.5,5713673059,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290543,149,1,1,18,32,cf5r1qpotp6n5i3vdchsp2en1,1,55.2,26.5,2025-05-09T23:26:52.222Z,2025-05-09T23:26:54Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713673079,141,23.4,5713673083,213,5.98,5713673081,212,7.1,5713673077,140,61.7,5713673075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290563,150,1,1,18,33,cf5r1qpotp6n5i3vdchsp2en1,1,61.7,23.6,2025-05-09T23:26:54.127Z,2025-05-09T23:26:59Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713673205,56,Center,5713673207,140,56.3,5713673211,212,5.7,5713673213,213,2.98,5713673209,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290569,151,1,1,18,39,cf5r1qpotp6n5i3vdchsp2en1,1,59.3,27.0,2025-05-09T23:26:59.751Z,2025-05-09T23:27:02Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713673247,56,Center,5713673253,212,14.7,5713673251,141,40.7,5713673255,213,0.69,5713673249,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290573,152,1,1,18,42,cf5r1qpotp6n5i3vdchsp2en1,0,70.1,38.9,2025-05-09T23:27:02.551Z,2025-05-09T23:27:04Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713673279,155,,5713673285,141,34.3,5713673281,56,Center,5713673283,140,100.0,5713673287,212,32.5,5713673291,1,,5713673289,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290647,153,5,1,18,44,cf5r1qpotp6n5i3vdchsp2en1,0,100.9,36.6,2025-05-09T23:27:04.575Z,2025-05-10T00:11:36Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713673639,56,Center,5713673641,346,,5713673659,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290619,174,5,1,18,44,6597wqy6gmpv3zjx7rp8cdj46,1,-0.9,63.4,2025-05-09T23:27:04.575Z,2025-05-10T00:11:35Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713673655,233,153,5713673501,56,Back,5713673503,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290627,175,1,1,18,59,6597wqy6gmpv3zjx7rp8cdj46,1,3.2,55.8,2025-05-09T23:27:19.478Z,2025-05-09T23:27:21Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5713673525,140,17.1,5713673527,141,31.2,5713673523,56,Back,5713673521,124,,5713673531,213,5.43,5713673535,237,,5713673529,212,22.2,5713673549,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290633,176,1,1,19,1,6597wqy6gmpv3zjx7rp8cdj46,1,21.1,15.8,2025-05-09T23:27:21.565Z,2025-05-10T16:24:25Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713673559,213,2.02,5713673553,140,12.2,5713673557,212,21.7,5713673551,56,Back,5713673555,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290643,177,1,1,19,2,6597wqy6gmpv3zjx7rp8cdj46,1,9.8,56.7,2025-05-09T23:27:22.349Z,2025-05-09T23:27:25Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713673631,212,15.8,5713673633,213,0.32,5713673629,141,64.0,5713673627,140,24.1,5713673625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290645,178,50,1,19,4,6597wqy6gmpv3zjx7rp8cdj46,1,28.2,62.6,2025-05-09T23:27:25.162Z,2025-05-10T00:11:13Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713673637,56,Back,5713724205,285,,5713725385,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812299043,349,7,1,19,5,cf5r1qpotp6n5i3vdchsp2en1,1,71.8,37.4,2025-05-09T23:27:25.163Z,2025-05-10T16:24:36Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5716031887,384,,5713725315,56,Center,5713725379,286,,5713725375,233,178,5716031889,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290655,155,1,1,19,6,cf5r1qpotp6n5i3vdchsp2en1,1,61.1,36.4,2025-05-09T23:27:26.448Z,2025-05-09T23:27:28Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5713673667,140,71.0,5713673665,56,Center,5713673669,141,31.8,5713673673,213,5.99,5713673671,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290665,156,1,1,19,7,cf5r1qpotp6n5i3vdchsp2en1,1,71.1,31.6,2025-05-09T23:27:28.079Z,2025-05-09T23:27:54Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,1.0,,5713673723,141,46.9,5713673721,140,78.5,5713673727,213,0.93,5713674219,210,15,5713673725,212,13.0,5713674221,154,,5713673719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290667,157,15,1,19,8,cf5r1qpotp6n5i3vdchsp2en1,1,82.4,51.3,2025-05-09T23:27:28.263Z,2025-05-10T16:24:56Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713674061,147,51.1,5713674059,146,85.6,5713673923,20,,5713674223,29,,5713674225,154,,5713673731,22,,5713674051,78,,5713674065,231,50.2,5713674063,230,97.5,5713673927,82,5713674089,233,179,5713674227,55,,156,5713673735,56,5713674055,103,19,Center,5713674053,102,50.1,5713673733,18,,,,,,,
2812290669,179,10,1,19,8,6597wqy6gmpv3zjx7rp8cdj46,1,17.6,52.3,2025-05-09T23:27:28.363Z,2025-05-10T16:45:12Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713673743,94,,5713673745,56,Back,5713674101,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290689,158,1,1,19,15,cf5r1qpotp6n5i3vdchsp2en1,0,82.6,13.5,2025-05-09T23:27:35.919Z,2025-05-10T16:25:08Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713673845,2,,5713673847,155,,5713673857,213,1.06,5713673853,141,51.1,5713673851,140,96.4,5713673855,212,29.4,5713673849,56,Center,5716034955,72,,5716034953,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290701,180,52,1,19,18,6597wqy6gmpv3zjx7rp8cdj46,1,2.1,51.6,2025-05-09T23:27:39.054Z,2025-05-10T16:25:13Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5716035487,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290797,182,1,1,19,44,6597wqy6gmpv3zjx7rp8cdj46,1,12.2,36.4,2025-05-09T23:28:04.733Z,2025-05-09T23:28:07Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5713674579,56,Center,5713674585,212,43.2,5713674587,213,0.10,5713674581,140,53.1,5713674583,141,42.7,5713674589,1,,5713674577,198,,5713674575,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290801,183,44,1,19,47,6597wqy6gmpv3zjx7rp8cdj46,1,56.6,29.1,2025-05-09T23:28:07.591Z,2025-05-10T16:25:26Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713674603,233,159,5713674597,56,Center,5713674599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290799,159,44,1,19,47,cf5r1qpotp6n5i3vdchsp2en1,0,43.4,70.9,2025-05-09T23:28:07.592Z,2025-05-10T16:25:26Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713674617,233,183,5713674593,56,Back,5713674595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290811,184,1,1,19,48,6597wqy6gmpv3zjx7rp8cdj46,0,60.3,26.6,2025-05-09T23:28:08.332Z,2025-05-10T16:25:34Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713674709,213,0.35,5713674701,141,30.5,5713674705,212,7.7,5713674699,140,67.2,5713674695,168,,5713674693,3,,5713674697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290805,160,44,1,19,48,cf5r1qpotp6n5i3vdchsp2en1,1,28.2,47.4,2025-05-09T23:28:09.162Z,2025-05-10T00:11:19Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713722181,285,,5713722179,56,Back,5713722333,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812298445,362,44,1,19,49,6597wqy6gmpv3zjx7rp8cdj46,0,71.8,52.6,2025-05-09T23:28:09.163Z,2025-05-10T00:11:19Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713722353,233,160,5713722095,56,Center,5713722097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812298507,348,12,1,19,49,cf5r1qpotp6n5i3vdchsp2en1,1,34.0,55.4,2025-05-09T23:28:09.263Z,2025-05-10T01:28:49Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713722473,212,10.3,5713722469,140,43.4,5713722471,141,51.3,5713722475,213,6.01,5713722467,56,Back,5713722465,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290821,185,1,1,19,54,6597wqy6gmpv3zjx7rp8cdj46,1,34.2,85.7,2025-05-09T23:28:14.332Z,2025-05-10T00:01:30Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713674785,141,68.4,5713674787,212,11.9,5713674783,140,32.6,5713674781,56,Back,5713674789,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290827,186,1,1,19,56,6597wqy6gmpv3zjx7rp8cdj46,1,32.8,68.8,2025-05-09T23:28:16.756Z,2025-05-09T23:28:18Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713674825,56,Back,5713674827,140,30.8,5713674829,141,82.3,5713674831,212,9.4,5713674833,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290839,187,1,1,19,58,6597wqy6gmpv3zjx7rp8cdj46,1,30.2,83.0,2025-05-09T23:28:18.661Z,2025-05-09T23:28:23Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713674905,141,59.9,5713674907,212,15.8,5713674901,56,Back,5713674903,140,32.0,5713674909,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290853,188,1,1,20,3,6597wqy6gmpv3zjx7rp8cdj46,1,31.0,70.8,2025-05-09T23:28:23.357Z,2025-05-09T23:28:27Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713674997,140,44.1,5713674995,56,Back,5713675003,213,5.46,5713675001,212,20.2,5713674999,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290855,189,50,1,20,7,6597wqy6gmpv3zjx7rp8cdj46,1,46.0,49.8,2025-05-09T23:28:27.239Z,2025-05-10T02:19:02Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713675009,286,,5713675089,233,161,5713675007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290871,161,7,1,20,7,cf5r1qpotp6n5i3vdchsp2en1,1,54.0,50.2,2025-05-09T23:28:27.240Z,2025-05-10T16:25:54Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5716040069,178,,5713675075,285,,5713675073,56,Center,5716040067,384,,5713675079,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290873,162,1,1,20,9,cf5r1qpotp6n5i3vdchsp2en1,1,51.3,61.5,2025-05-09T23:28:29.624Z,2025-05-10T00:02:35Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713675077,56,Back,5713724555,140,39.2,5713724557,141,54.2,5713724561,213,3.51,5713724559,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290887,164,1,1,20,12,cf5r1qpotp6n5i3vdchsp2en1,1,32.2,43.7,2025-05-09T23:28:33.035Z,2025-05-09T23:28:34Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713675143,212,24.8,5713675141,141,51.3,5713675145,213,2.93,5713675137,56,Back,5713675139,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290891,165,1,1,20,14,cf5r1qpotp6n5i3vdchsp2en1,1,9.0,51.3,2025-05-09T23:28:34.263Z,2025-05-09T23:28:36Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713675169,212,18.2,5713675171,213,5.89,5713675165,140,25.0,5713675167,141,41.0,5713675163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290899,166,1,1,20,16,cf5r1qpotp6n5i3vdchsp2en1,1,22.8,39.2,2025-05-09T23:28:36.454Z,2025-05-09T23:28:38Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713675217,56,Back,5713675219,140,26.7,5713675225,213,4.96,5713675221,141,15.3,5713675223,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290905,167,1,1,20,17,cf5r1qpotp6n5i3vdchsp2en1,1,26.9,15.5,2025-05-09T23:28:37.894Z,2025-05-09T23:28:39Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713675249,141,31.3,5713675245,56,Back,5713675247,140,20.2,5713675253,213,2.15,5713675251,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290913,168,1,1,20,19,cf5r1qpotp6n5i3vdchsp2en1,1,20.5,34.6,2025-05-09T23:28:39.231Z,2025-05-09T23:28:42Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713675291,140,20.6,5713675297,213,1.57,5713675293,141,68.5,5713675295,212,23.1,5713675289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290923,169,1,1,20,22,cf5r1qpotp6n5i3vdchsp2en1,1,22.5,74.2,2025-05-09T23:28:42.784Z,2025-05-09T23:28:45Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713675351,56,Back,5713675357,212,16.8,5713675353,140,33.0,5713675355,141,92.9,5713675359,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290943,170,1,1,20,25,cf5r1qpotp6n5i3vdchsp2en1,1,30.1,88.9,2025-05-09T23:28:45.648Z,2025-05-09T23:28:49Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5713675465,212,9.8,5713675467,213,3.42,5713675461,141,85.0,5713675457,140,21.1,5713675453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290955,171,1,1,20,28,cf5r1qpotp6n5i3vdchsp2en1,1,24.0,83.8,2025-05-09T23:28:48.848Z,2025-05-09T23:28:52Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713675545,141,57.3,5713675541,56,Back,5713675547,212,19.5,5713675543,140,17.0,5713675549,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290971,172,1,1,20,32,cf5r1qpotp6n5i3vdchsp2en1,1,18.0,54.6,2025-05-09T23:28:52.559Z,2025-05-09T23:29:01Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713675649,140,22.5,5713675653,212,16.1,5713675651,141,31.9,5713675655,213,5.01,5713675647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812290989,173,1,1,20,40,cf5r1qpotp6n5i3vdchsp2en1,1,42.3,22.9,2025-05-09T23:29:00.832Z,2025-05-10T16:26:16Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713675775,141,83.0,5716042479,196,,5713675769,155,,5713675773,140,60.7,5713675777,212,45.2,5713675771,56,Left,5713675781,1,,5713675779,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812291003,174,1,1,20,47,cf5r1qpotp6n5i3vdchsp2en1,1,53.4,89.9,2025-05-09T23:29:07.703Z,2025-05-09T23:29:13Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713675869,213,4.11,5713675861,56,Left,5713675867,212,5.8,5713675863,140,50.3,5713675865,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812291019,175,1,1,20,52,cf5r1qpotp6n5i3vdchsp2en1,1,54.0,72.9,2025-05-09T23:29:13.135Z,2025-05-09T23:29:16Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713675949,140,45.8,5713675947,56,Back,5713675955,213,4.38,5713675951,141,36.1,5713675953,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812291027,176,1,1,20,56,cf5r1qpotp6n5i3vdchsp2en1,1,52.1,34.3,2025-05-09T23:29:16.623Z,2025-05-09T23:29:19Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713675989,56,Right,5713675997,213,5.09,5713675993,141,9.2,5713675991,140,58.6,5713675995,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812291031,177,1,1,20,59,cf5r1qpotp6n5i3vdchsp2en1,0,57.6,11.3,2025-05-09T23:29:19.560Z,2025-05-09T23:29:20Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713676035,213,0.26,5713676031,141,17.6,5713676033,212,16.7,5713676029,140,73.0,5713676027,56,Right,5713676025,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812291035,190,61,1,21,1,6597wqy6gmpv3zjx7rp8cdj46,1,26.7,68.4,2025-05-09T23:29:21.515Z,2025-05-09T23:42:17Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713676049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812291041,178,1,1,21,3,cf5r1qpotp6n5i3vdchsp2en1,0,87.3,16.8,2025-05-09T23:29:23.951Z,2025-05-10T16:26:36Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713676111,2,,5713676117,140,87.9,5713676121,212,2.6,5716044497,20,,5713676171,236,,5713676177,286,,5713676119,141,20.5,5713676115,56,Right,5713676123,213,1.33,5716044495,224,5713676173,233,191,,,,,,,,,,,,,,,,,,,,,,
