id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818706323,194,6,1,17,9,5h878vnmkbuy2ummddprusxgq,1,90.4,9.0,2025-05-25T02:53:58.246Z,2025-05-25T04:15:53Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749065987,56,Right,5749065989,75,,5749065999,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706609,195,1,1,18,4,5h878vnmkbuy2ummddprusxgq,0,99.5,0.5,2025-05-25T02:54:52.421Z,2025-05-25T02:55:27Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749067659,140,92.7,5749067667,1,,5749067663,212,42.5,5749067655,223,,5749067661,141,62.1,5749067649,2,,5749067665,213,1.74,5749067657,56,Center,5749067653,155,5749067651,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706539,127,4,1,18,15,7c9knuwazz9k9449u5rnuuy5m,1,6.6,57.4,2025-05-25T02:55:03.460Z,2025-05-25T04:50:19Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5749067457,152,,5749067453,13,,5749067459,265,,5749069985,233,196,5749067455,56,Back,5749067461,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706621,196,4,1,18,15,5h878vnmkbuy2ummddprusxgq,0,93.4,42.6,2025-05-25T02:55:03.461Z,2025-05-25T04:15:44Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749067709,13,,5749070003,233,127,5749067717,286,,5749067713,152,,5749067711,56,Center,5749067715,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706611,128,27,1,18,34,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T02:55:23.193Z,2025-05-25T04:41:10Z,,,,,5749213067,233,197,5749067671,41,Injury,5749067673,53,f3ftrudyp33naykboqmua0jro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706629,197,27,1,18,34,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-25T02:55:23.193Z,2025-05-25T04:41:10Z,,,,,5749213075,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706615,129,28,1,18,39,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T02:55:27.954Z,2025-05-25T04:41:10Z,,,,,5749213087,233,198,5749067681,55,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706773,198,28,1,18,39,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-25T02:55:27.954Z,2025-05-25T04:41:11Z,,,,,5749213091,233,129,5749068693,55,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706997,130,1,1,20,39,7c9knuwazz9k9449u5rnuuy5m,0,4.1,59.0,2025-05-25T02:57:27.803Z,2025-05-25T02:57:35Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749070079,213,0.05,5749070081,1,,5749070067,157,,5749070075,141,64.2,5749070069,152,,5749070071,56,Center,5749070065,5,,5749070073,140,66.2,5749070077,212,,,,,,,,,,,65.3,,,,,,,,,,,,,,,,,
2818706983,199,44,1,20,42,5h878vnmkbuy2ummddprusxgq,1,32.8,36.8,2025-05-25T02:57:31.239Z,2025-05-25T04:16:02Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749069955,56,Back,5749069957,285,,5749070131,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706999,131,44,1,20,42,7c9knuwazz9k9449u5rnuuy5m,0,67.2,63.2,2025-05-25T02:57:31.240Z,2025-05-25T04:16:03Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749070091,286,,5749070139,233,199,5749070089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818706995,200,1,1,20,43,5h878vnmkbuy2ummddprusxgq,1,31.1,38.6,2025-05-25T02:57:31.512Z,2025-05-25T02:57:34Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749070047,3,,5749070055,212,9.0,5749070049,56,Back,5749070051,140,38.7,5749070053,141,44.6,5749070057,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707001,201,1,1,20,45,5h878vnmkbuy2ummddprusxgq,1,43.5,50.1,2025-05-25T02:57:34.023Z,2025-05-25T02:57:35Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5749070103,213,2.23,5749070101,212,7.7,5749070093,3,,5749070097,140,39.0,5749070099,141,59.0,5749070095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707017,203,4,1,20,50,5h878vnmkbuy2ummddprusxgq,1,37.6,67.2,2025-05-25T02:57:38.639Z,2025-05-25T04:15:44Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749070211,13,,5749070217,265,,5749070213,56,Back,5749070215,152,,5749070219,286,,5749070249,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707021,132,4,1,20,50,7c9knuwazz9k9449u5rnuuy5m,0,62.4,32.8,2025-05-25T02:57:38.640Z,2025-05-25T04:15:45Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749070227,152,,5749070223,13,,5749070231,285,,5749070229,265,,5749070271,233,203,5749070225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707065,204,1,1,21,4,5h878vnmkbuy2ummddprusxgq,1,33.0,79.1,2025-05-25T02:57:52.687Z,2025-05-25T02:57:53Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749070507,212,25.0,5749070503,140,29.2,5749070497,5,,5749070501,56,Back,5749070509,213,4.55,5749070499,152,,5749070505,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707067,205,1,1,21,5,5h878vnmkbuy2ummddprusxgq,1,29.2,42.8,2025-05-25T02:57:53.670Z,2025-05-25T02:57:55Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749070527,212,17.7,5749070523,140,27.9,5749070525,141,68.7,5749070521,56,Back,5749070529,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707071,206,1,1,21,7,5h878vnmkbuy2ummddprusxgq,1,27.9,68.7,2025-05-25T02:57:55.711Z,2025-05-25T02:57:59Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749070567,140,28.9,5749070569,141,91.5,5749070573,213,1.50,5749070571,212,15.5,5749070565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707073,207,1,1,21,10,5h878vnmkbuy2ummddprusxgq,1,35.7,91.7,2025-05-25T02:57:58.871Z,2025-05-25T02:58:00Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749070585,56,Left,5749070589,141,83.6,5749070587,140,54.2,5749070591,212,20.2,5749070593,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707079,208,1,1,21,12,5h878vnmkbuy2ummddprusxgq,1,54.2,83.6,2025-05-25T02:58:00.647Z,2025-05-25T02:58:04Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749070671,56,Left,5749070677,212,18.0,5749070675,141,82.6,5749070673,140,71.3,5749070679,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707291,142,83,1,21,14,7c9knuwazz9k9449u5rnuuy5m,0,43.5,36.9,2025-05-25T02:58:02.844Z,2025-05-25T02:59:54Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749072493,399,2mgcta30puk8kuwb5mo4zvcnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707081,209,61,1,21,16,5h878vnmkbuy2ummddprusxgq,0,61.4,69.7,2025-05-25T02:58:04.550Z,2025-05-25T03:17:14Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749070683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707091,136,1,1,21,21,7c9knuwazz9k9449u5rnuuy5m,0,68.6,48.2,2025-05-25T02:58:09.459Z,2025-05-25T02:58:10Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749070729,140,81.5,5749070731,141,43.3,5749070733,212,13.9,5749070735,213,6.04,5749070727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707095,210,43,1,21,23,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-25T02:58:12.097Z,2025-05-25T03:18:01Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749096499,144,61,5749070751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707123,212,1,1,21,25,5h878vnmkbuy2ummddprusxgq,1,5.1,64.2,2025-05-25T02:58:14.032Z,2025-05-25T02:58:19Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5749070905,213,0.62,5749070897,56,Back,5749070899,140,11.1,5749070903,212,7.7,5749070901,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707127,213,1,1,21,30,5h878vnmkbuy2ummddprusxgq,1,25.0,91.8,2025-05-25T02:58:19.007Z,2025-05-25T02:58:20Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749070921,213,5.21,5749070913,56,Back,5749070917,141,73.2,5749070915,140,31.6,5749070919,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707133,214,1,1,21,32,5h878vnmkbuy2ummddprusxgq,1,31.5,71.1,2025-05-25T02:58:20.479Z,2025-05-25T02:58:22Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749070945,140,19.9,5749070951,213,3.02,5749070947,141,73.3,5749070943,56,Back,5749070949,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707139,215,1,1,21,34,5h878vnmkbuy2ummddprusxgq,1,20.8,68.7,2025-05-25T02:58:22.440Z,2025-05-25T02:58:26Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749070989,212,24.3,5749070983,56,Back,5749070987,141,33.1,5749070985,140,22.3,5749070991,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707145,216,1,1,21,37,5h878vnmkbuy2ummddprusxgq,1,23.3,29.8,2025-05-25T02:58:26.200Z,2025-05-25T02:58:31Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749071051,213,5.42,5749071047,141,12.5,5749071043,56,Back,5749071045,140,32.8,5749071049,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707165,217,1,1,21,42,5h878vnmkbuy2ummddprusxgq,1,34.4,12.2,2025-05-25T02:58:31.111Z,2025-05-25T02:58:34Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749071165,141,21.5,5749071169,213,2.60,5749071163,140,24.3,5749071167,212,12.3,5749071161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707169,218,1,1,21,46,5h878vnmkbuy2ummddprusxgq,1,24.2,22.8,2025-05-25T02:58:34.695Z,2025-05-25T02:58:37Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5749071199,212,14.0,5749071197,141,41.5,5749071195,140,29.8,5749071193,56,Back,5749071201,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707177,219,1,1,21,48,5h878vnmkbuy2ummddprusxgq,1,29.4,41.5,2025-05-25T02:58:37.063Z,2025-05-25T02:58:39Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749071239,141,55.4,5749071235,56,Back,5749071243,213,2.15,5749071241,212,11.3,5749071237,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707183,220,1,1,21,50,5h878vnmkbuy2ummddprusxgq,1,23.5,55.7,2025-05-25T02:58:39.232Z,2025-05-25T02:58:41Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5749071265,212,16.2,5749071261,140,25.3,5749071263,141,79.3,5749071267,213,1.45,5749071259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707191,221,1,1,21,52,5h878vnmkbuy2ummddprusxgq,1,25.3,79.3,2025-05-25T02:58:40.864Z,2025-05-25T02:58:43Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749071319,56,Back,5749071321,140,38.5,5749071325,212,15.7,5749071327,213,5.79,5749071323,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707195,222,50,1,21,55,5h878vnmkbuy2ummddprusxgq,1,37.6,70.5,2025-05-25T02:58:43.488Z,2025-05-25T04:41:51Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749071337,56,Back,5749071339,286,,5749071391,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707201,137,7,1,21,55,7c9knuwazz9k9449u5rnuuy5m,1,62.4,29.5,2025-05-25T02:58:43.489Z,2025-05-25T04:41:50Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5749071385,233,222,5749071373,56,Center,5749071375,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707209,139,3,1,21,58,7c9knuwazz9k9449u5rnuuy5m,0,69.4,29.4,2025-05-25T02:58:46.868Z,2025-05-25T03:00:58Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749071399,56,Center,5749071457,233,223,5749071401,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707211,223,7,1,21,58,5h878vnmkbuy2ummddprusxgq,1,30.6,70.6,2025-05-25T02:58:46.869Z,2025-05-25T02:58:53Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749071439,285,,5749071445,233,139,5749071437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707219,225,1,1,22,1,5h878vnmkbuy2ummddprusxgq,1,51.8,85.3,2025-05-25T02:58:50.143Z,2025-05-25T02:58:54Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749071477,140,63.7,5749071481,212,13.2,5749071483,213,0.34,5749071479,141,91.7,5749071475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707221,226,1,1,22,5,5h878vnmkbuy2ummddprusxgq,1,65.4,85.3,2025-05-25T02:58:53.643Z,2025-05-25T02:59:46Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749071493,140,82.6,5749071497,212,18.8,5749071491,56,Left,5749071495,141,92.9,5749071499,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707223,227,1,1,22,7,5h878vnmkbuy2ummddprusxgq,0,87.0,92.0,2025-05-25T02:58:55.679Z,2025-05-25T02:59:44Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749071519,213,4.92,5749072329,286,,5749071515,141,84.7,5749072325,233,140,5749071511,56,Left,5749072323,236,,5749071517,212,5.1,5749071513,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707233,140,74,1,22,7,7c9knuwazz9k9449u5rnuuy5m,1,11.5,23.9,2025-05-25T02:58:55.680Z,2025-05-25T04:16:13Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749072331,233,227,5749071549,56,Back,5749072291,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707243,141,6,1,22,9,7c9knuwazz9k9449u5rnuuy5m,0,11.7,20.8,2025-05-25T02:58:58.087Z,2025-05-25T04:15:54Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5749071615,56,Back,5749071617,73,,5749071623,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707229,228,6,1,22,9,5h878vnmkbuy2ummddprusxgq,1,88.3,79.2,2025-05-25T02:58:58.087Z,2025-05-25T04:15:53Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749071543,56,Left,5749071545,73,,5749071619,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707311,229,1,1,22,35,5h878vnmkbuy2ummddprusxgq,0,99.5,99.5,2025-05-25T02:59:23.824Z,2025-05-25T02:59:31Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749072161,233,143,5749072053,223,,5749072065,213,4.58,5749072051,155,,5749072049,6,,5749072063,212,29.8,5749072055,56,Center,5749072047,2,,5749072061,141,5749072059,140,95.8,,,,,,,,56.0,,,,,,,,,,,,,,,,,
2818707323,143,41,1,22,40,7c9knuwazz9k9449u5rnuuy5m,1,2.3,48.5,2025-05-25T02:59:28.709Z,2025-05-25T02:59:32Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749072115,213,0.94,5749072109,140,12.1,5749072167,233,229,5749072111,141,69.3,5749072113,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707325,144,12,1,22,40,7c9knuwazz9k9449u5rnuuy5m,1,10.7,67.3,2025-05-25T02:59:28.884Z,2025-05-25T03:06:40Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749072155,141,75.8,5749072159,213,2.72,5749073063,167,,5749072153,140,0.0,5749072157,212,14.1,5749072165,15,,5749072151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707339,145,6,1,22,41,7c9knuwazz9k9449u5rnuuy5m,0,9.1,69.3,2025-05-25T02:59:30.121Z,2025-05-25T04:15:55Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5749072227,56,Back,5749073743,233,230,5749072229,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707317,230,6,1,22,41,5h878vnmkbuy2ummddprusxgq,1,90.9,30.7,2025-05-25T02:59:30.121Z,2025-05-25T04:15:54Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749072133,56,Center,5749072135,75,,5749073735,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707409,231,1,1,23,12,5h878vnmkbuy2ummddprusxgq,1,99.5,0.5,2025-05-25T03:00:00.528Z,2025-05-25T03:00:06Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749072689,140,89.9,5749072685,6,,5749072695,213,2.01,5749072687,56,Center,5749072693,212,23.9,5749072691,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707415,232,1,1,23,14,5h878vnmkbuy2ummddprusxgq,1,89.9,32.4,2025-05-25T03:00:03.184Z,2025-05-25T03:01:16Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5749072715,213,4.82,5749072707,56,Right,5749072709,140,91.4,5749072713,212,14.8,5749072711,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707421,233,1,1,23,16,5h878vnmkbuy2ummddprusxgq,1,91.4,10.7,2025-05-25T03:00:04.608Z,2025-05-25T03:00:06Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5749072759,213,3.10,5749072755,141,11.7,5749072751,56,Right,5749072757,212,14.7,5749072753,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707423,234,1,1,23,17,5h878vnmkbuy2ummddprusxgq,0,77.4,12.5,2025-05-25T03:00:06.256Z,2025-05-25T03:00:07Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5749072775,2,,5749072779,56,Center,5749072783,141,45.7,5749072787,213,1.08,5749072781,140,88.8,5749072777,155,,5749072785,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707427,146,12,1,23,20,7c9knuwazz9k9449u5rnuuy5m,1,10.2,55.5,2025-05-25T03:00:08.565Z,2025-05-25T03:00:13Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5749072821,213,6.09,5749072817,141,43.6,5749072813,56,Back,5749072815,140,48.7,5749072823,15,,5749072819,212,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707439,235,1,1,23,24,5h878vnmkbuy2ummddprusxgq,1,49.6,52.7,2025-05-25T03:00:12.401Z,2025-05-25T03:00:17Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5749072937,141,85.0,5749072935,140,57.7,5749072933,56,Left,5749072941,213,1.20,5749072939,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707441,236,1,1,23,29,5h878vnmkbuy2ummddprusxgq,0,57.7,85.0,2025-05-25T03:00:17.345Z,2025-05-25T04:46:01Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5749072961,56,Center,5749072963,140,90.7,5749072967,212,47.1,5749072959,155,,5749072965,141,38.0,5749072971,1,,5749072969,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707445,147,12,1,23,31,7c9knuwazz9k9449u5rnuuy5m,1,13.6,63.4,2025-05-25T03:00:20.317Z,2025-05-25T03:00:23Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749072999,56,Back,5749073007,213,1.22,5749073003,141,100.0,5749073015,15,,5749073001,140,22.5,5749073037,167,,5749073005,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707447,148,5,1,23,34,7c9knuwazz9k9449u5rnuuy5m,0,24.5,101.4,2025-05-25T03:00:22.726Z,2025-05-25T04:41:20Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5749073025,56,Back,5749073027,347,,5749073347,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707485,237,5,1,23,34,5h878vnmkbuy2ummddprusxgq,1,75.5,-1.4,2025-05-25T03:00:22.726Z,2025-05-25T04:41:20Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5749073281,347,,5749073279,56,Right,5749073307,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707541,149,43,1,24,33,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T03:01:22.319Z,2025-05-25T03:06:35Z,,,,,5749079045,144,27,5749073761,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707543,238,43,1,24,33,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-25T03:01:22.319Z,2025-05-25T03:06:52Z,,,,,5749079439,144,27,5749073895,41,Injury,5749073897,53,121159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707545,150,43,1,24,34,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-25T03:01:23.188Z,2025-05-25T03:06:36Z,,,,,5749079057,144,28,5749073779,233,239,5749073753,55,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707547,239,43,1,24,34,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-25T03:01:23.188Z,2025-05-25T03:06:54Z,,,,,5749079451,144,28,5749073759,55,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707557,240,1,1,24,36,5h878vnmkbuy2ummddprusxgq,0,74.0,0.0,2025-05-25T03:01:25.025Z,2025-05-25T03:01:28Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5749073837,107,,5749073841,140,88.4,5749073847,213,0.97,5749073843,141,31.6,5749073845,212,26.9,5749073849,1,,5749073839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707567,152,1,1,24,58,7c9knuwazz9k9449u5rnuuy5m,1,13.2,68.5,2025-05-25T03:01:46.616Z,2025-05-25T03:07:14Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5749073949,1,,5749073939,212,35.7,5749073935,140,41.9,5749073945,287,,5749073931,123,,5749073937,141,96.6,5749073933,56,Back,5749073941,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707571,153,3,1,25,0,7c9knuwazz9k9449u5rnuuy5m,0,43.0,94.6,2025-05-25T03:01:49.319Z,2025-05-25T03:07:43Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5749073983,233,241,5749073953,286,,5749073951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707573,241,7,1,25,0,5h878vnmkbuy2ummddprusxgq,1,57.0,5.4,2025-05-25T03:01:49.320Z,2025-05-25T03:02:11Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749074051,167,,5749073957,285,,5749073965,233,153,5749073955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707575,154,5,1,25,2,7c9knuwazz9k9449u5rnuuy5m,1,43.9,102.0,2025-05-25T03:01:50.416Z,2025-05-25T04:41:20Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5749074057,233,242,5749073973,56,Back,5749073975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818707581,242,5,1,25,2,5h878vnmkbuy2ummddprusxgq,0,56.1,-2.0,2025-05-25T03:01:50.416Z,2025-05-25T04:41:21Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5749074061,233,154,5749074053,56,Right,5749074055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
