id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2822667705,292,5,1,31,21,224tl8u2smnbyliroayk69nt0,0,38.2,-1.4,2025-06-14T23:37:51.413Z,2025-06-15T00:09:05Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5771265917,347,,5771265915,56,Back,5771265987,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667747,278,1,1,31,23,8cpjplodpphtkbt0hq8sr8mqs,1,64.3,100.0,2025-06-14T23:37:53.213Z,2025-06-14T23:37:59Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771266135,213,3.74,5771266133,212,11.0,5771266125,107,,5771266127,56,Left,5771266129,140,55.6,5771266131,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667787,279,1,1,31,29,8cpjplodpphtkbt0hq8sr8mqs,1,48.0,83.5,2025-06-14T23:37:58.942Z,2025-06-15T23:39:32Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771266353,213,4.46,5771266355,1,,5771266349,141,15.8,5771266343,196,,5771266351,212,47.5,5771266345,56,Back,5771266347,140,36.9,5772975729,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667799,280,1,1,31,34,8cpjplodpphtkbt0hq8sr8mqs,1,41.8,23.7,2025-06-14T23:38:04.102Z,2025-06-14T23:38:06Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771266411,56,Back,5771266419,213,2.13,5771266413,140,32.8,5771266415,141,46.0,5771266417,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667823,281,1,1,31,36,8cpjplodpphtkbt0hq8sr8mqs,1,33.5,45.8,2025-06-14T23:38:06.526Z,2025-06-14T23:38:09Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771266551,56,Back,5771266557,212,24.9,5771266555,141,82.0,5771266559,213,1.41,5771266553,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667853,282,1,1,31,39,8cpjplodpphtkbt0hq8sr8mqs,1,29.7,80.5,2025-06-14T23:38:09.565Z,2025-06-14T23:38:11Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771266663,141,89.6,5771266667,213,0.21,5771266665,212,30.0,5771266661,140,57.7,5771266659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667855,283,43,1,31,42,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-14T23:38:11.854Z,2025-06-15T00:10:54Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771266685,56,Left,5771266687,286,0,5771347747,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667895,284,4,1,31,48,8cpjplodpphtkbt0hq8sr8mqs,1,58.2,83.0,2025-06-14T23:38:18.058Z,2025-06-15T00:08:49Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771266921,152,,5771266951,233,293,5771266919,56,Left,5771266915,13,,5771266917,294,,5771266923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667901,293,4,1,31,48,224tl8u2smnbyliroayk69nt0,0,41.8,17.0,2025-06-14T23:38:18.059Z,2025-06-15T01:38:57Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771267185,294,,5771266941,13,,5771266959,233,284,5771266949,285,,5771266943,56,Back,5771266945,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667947,285,1,1,31,51,8cpjplodpphtkbt0hq8sr8mqs,1,55.4,84.4,2025-06-14T23:38:20.996Z,2025-06-14T23:38:23Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771267111,152,,5771267121,213,6.26,5771267113,56,Left,5771267119,212,15.4,5771267109,5,,5771267117,141,83.8,5771267141,189,,5771267115,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667955,286,1,1,31,53,8cpjplodpphtkbt0hq8sr8mqs,1,70.1,83.8,2025-06-14T23:38:23.696Z,2025-06-14T23:38:24Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771267175,140,53.9,5771267177,141,81.8,5771267179,212,17.1,5771267173,56,Left,5771267181,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667961,287,1,1,31,54,8cpjplodpphtkbt0hq8sr8mqs,1,53.9,81.8,2025-06-14T23:38:24.653Z,2025-06-14T23:38:25Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771267211,141,71.2,5771267215,213,5.21,5771267207,56,Center,5771267209,140,57.6,5771267213,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667981,288,1,1,31,55,8cpjplodpphtkbt0hq8sr8mqs,1,57.6,71.2,2025-06-14T23:38:25.516Z,2025-06-14T23:38:28Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771267303,212,18.8,5771267305,213,1.04,5771267299,140,66.6,5771267297,56,Left,5771267301,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667987,289,1,1,31,58,8cpjplodpphtkbt0hq8sr8mqs,1,66.6,95.1,2025-06-14T23:38:27.901Z,2025-06-14T23:38:29Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771267353,56,Left,5771267359,212,16.4,5771267357,141,86.6,5771267355,140,52.0,5771267361,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822667993,290,1,1,31,59,8cpjplodpphtkbt0hq8sr8mqs,1,54.7,85.1,2025-06-14T23:38:29.213Z,2025-06-15T00:05:49Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771267397,140,39.3,5771267395,56,Back,5771267399,141,50.6,5771267403,213,4.11,5771267401,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668071,291,1,1,32,5,8cpjplodpphtkbt0hq8sr8mqs,1,44.5,43.4,2025-06-14T23:38:35.029Z,2025-06-14T23:38:46Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771267769,213,0.57,5771267763,140,54.2,5771267765,141,53.0,5771267767,212,12.1,5771267761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669339,319,83,1,32,16,224tl8u2smnbyliroayk69nt0,0,33.4,30.7,2025-06-14T23:38:45.855Z,2025-06-14T23:41:38Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5771274535,399,e93nozniig2wriw9doit6a4tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668087,293,50,1,32,16,8cpjplodpphtkbt0hq8sr8mqs,1,59.1,69.1,2025-06-14T23:38:45.856Z,2025-06-15T00:10:59Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771267845,233,294,5771267831,286,,5771267829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668073,294,7,1,32,16,224tl8u2smnbyliroayk69nt0,1,40.9,30.9,2025-06-14T23:38:45.857Z,2025-06-15T23:42:46Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5771267775,285,,5771267773,56,Back,5772983145,178,,5772983143,384,,5771267837,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668075,292,43,1,32,16,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-14T23:38:46.629Z,2025-06-14T23:38:50Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771267917,144,61,5771267777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668097,296,1,1,32,17,224tl8u2smnbyliroayk69nt0,1,38.0,32.4,2025-06-14T23:38:46.912Z,2025-06-14T23:38:48Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5771267873,141,46.1,5771267875,212,14.3,5771267877,213,2.43,5771267869,56,Back,5771267871,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668111,297,1,1,32,18,224tl8u2smnbyliroayk69nt0,1,30.1,46.7,2025-06-14T23:38:48.192Z,2025-06-14T23:38:51Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771267941,56,Back,5771267949,213,0.37,5771267943,140,49.6,5771267947,212,22.0,5771267945,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668125,298,1,1,32,21,224tl8u2smnbyliroayk69nt0,1,49.4,58.5,2025-06-14T23:38:51.815Z,2025-06-14T23:38:54Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771268025,140,43.3,5771268027,141,69.1,5771268029,212,9.6,5771268031,213,2.30,5771268023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668153,299,1,1,32,25,224tl8u2smnbyliroayk69nt0,1,42.5,65.2,2025-06-14T23:38:55.352Z,2025-06-14T23:38:59Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5771268149,141,76.7,5771268151,212,15.7,5771268145,56,Back,5771268147,140,29.5,5771268153,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668185,300,1,1,32,29,224tl8u2smnbyliroayk69nt0,1,30.9,68.1,2025-06-14T23:38:59.160Z,2025-06-14T23:39:03Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5771268301,140,25.9,5771268299,56,Back,5771268303,141,39.7,5771268305,212,20.0,5771268307,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668197,301,1,1,32,33,224tl8u2smnbyliroayk69nt0,1,29.7,32.7,2025-06-14T23:39:03.447Z,2025-06-14T23:39:06Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771268405,212,11.2,5771268407,213,4.66,5771268403,141,16.2,5771268399,56,Back,5771268401,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668215,302,1,1,32,36,224tl8u2smnbyliroayk69nt0,1,29.3,16.1,2025-06-14T23:39:06.209Z,2025-06-14T23:39:08Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5771268511,141,17.3,5771268515,213,0.04,5771268507,56,Back,5771268505,155,,5771268509,140,48.9,5771268513,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668231,303,1,1,32,38,224tl8u2smnbyliroayk69nt0,1,48.9,17.3,2025-06-14T23:39:08.848Z,2025-06-14T23:39:11Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5771268581,56,Back,5771268579,3,,5771268589,213,3.07,5771268583,140,37.6,5771268587,212,11.9,5771268585,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668233,304,50,1,32,41,224tl8u2smnbyliroayk69nt0,1,36.4,18.8,2025-06-14T23:39:10.984Z,2025-06-15T00:11:00Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5771268599,56,Back,5771268645,233,294,5771268601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668239,294,7,1,32,41,8cpjplodpphtkbt0hq8sr8mqs,1,63.6,81.2,2025-06-14T23:39:10.985Z,2025-06-15T23:43:11Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771268637,285,,5771268635,56,Left,5771268641,233,304,5772983867,384,,5772983869,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668263,295,1,1,32,44,8cpjplodpphtkbt0hq8sr8mqs,1,68.1,77.5,2025-06-14T23:39:14.596Z,2025-06-14T23:39:15Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771268729,212,11.7,5771268731,213,1.75,5771268723,56,Left,5771268725,140,66.1,5771268727,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668261,305,43,1,32,45,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-14T23:39:15.168Z,2025-06-15T00:07:29Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5771268773,399,2pka62t1zg04jwkcx6zbc4wlw,5771338533,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668269,296,1,1,32,45,8cpjplodpphtkbt0hq8sr8mqs,1,66.1,94.5,2025-06-14T23:39:15.292Z,2025-06-14T23:39:16Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771268763,140,59.3,5771268769,213,4.27,5771268767,212,16.6,5771268765,141,72.4,5771268761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668295,300,1,1,32,48,8cpjplodpphtkbt0hq8sr8mqs,1,63.4,69.4,2025-06-14T23:39:18.116Z,2025-06-14T23:39:20Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5771268879,140,53.1,5771268883,212,28.1,5771268885,213,4.32,5771268877,56,Center,5771268881,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668309,301,1,1,32,50,8cpjplodpphtkbt0hq8sr8mqs,1,48.4,24.9,2025-06-14T23:39:19.980Z,2025-06-14T23:39:21Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771268967,213,5.51,5771268965,212,19.1,5771268963,141,5.3,5771268959,56,Right,5771268961,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668313,302,1,1,32,51,8cpjplodpphtkbt0hq8sr8mqs,0,61.5,5.3,2025-06-14T23:39:21.292Z,2025-06-14T23:39:21Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5771268981,141,17.9,5771268979,140,63.5,5771268983,212,8.8,5771268985,213,1.33,5771268977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668339,307,1,1,32,54,224tl8u2smnbyliroayk69nt0,1,39.4,73.3,2025-06-14T23:39:24.735Z,2025-06-14T23:39:26Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5771269089,141,75.3,5771269085,56,Back,5771269087,140,26.3,5771269093,213,3.04,5771269091,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668357,308,1,1,32,56,224tl8u2smnbyliroayk69nt0,1,22.7,76.0,2025-06-14T23:39:26.231Z,2025-06-14T23:39:28Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5771269173,212,25.2,5771269175,213,3.90,5771269171,141,50.6,5771269169,140,5.2,5771269167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668391,309,1,1,32,58,224tl8u2smnbyliroayk69nt0,0,6.0,50.9,2025-06-14T23:39:28.520Z,2025-06-14T23:39:33Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5771269349,140,57.1,5771269351,141,58.1,5771269347,56,Center,5771269345,157,,5771269353,212,53.9,5771269357,1,,5771269355,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668415,303,43,1,33,2,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-14T23:39:32.407Z,2025-06-15T23:43:33Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5772984741,144,44,5771269441,285,0,5771269439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668399,310,43,1,33,2,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-14T23:39:32.408Z,2025-06-15T23:43:33Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5772984737,144,44,5771269389,56,Center,5771269391,286,0,5771269473,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668473,304,1,1,33,3,8cpjplodpphtkbt0hq8sr8mqs,1,43.3,43.7,2025-06-14T23:39:33.108Z,2025-06-15T00:01:06Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771269701,213,0.39,5771269691,3,,5771269695,140,54.4,5771269697,141,50.7,5771269699,212,12.6,5771269693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668477,305,4,1,33,9,8cpjplodpphtkbt0hq8sr8mqs,1,51.6,47.1,2025-06-14T23:39:39.039Z,2025-06-15T00:08:49Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771269743,56,Center,5771269749,286,,5771269747,265,,5771269745,152,,5771269785,233,311,5771269741,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668465,311,4,1,33,9,224tl8u2smnbyliroayk69nt0,0,48.4,52.9,2025-06-14T23:39:39.040Z,2025-06-15T00:08:50Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5771269781,265,,5771269793,233,305,5771269775,13,,5771269777,56,Back,5771269779,152,,5771269783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668665,306,1,1,33,33,8cpjplodpphtkbt0hq8sr8mqs,1,47.1,49.6,2025-06-14T23:40:03.748Z,2025-06-14T23:40:05Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771270785,56,Back,5771270787,140,38.4,5771270793,213,4.04,5771270783,152,,5771270789,141,32.8,5771270791,212,14.6,5771270781,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668703,307,1,1,33,35,8cpjplodpphtkbt0hq8sr8mqs,1,39.1,30.6,2025-06-14T23:40:05.660Z,2025-06-14T23:40:08Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771270955,140,55.3,5771270957,141,44.9,5771270959,212,19.6,5771270953,56,Center,5771270961,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668725,308,1,1,33,38,8cpjplodpphtkbt0hq8sr8mqs,1,53.1,38.2,2025-06-14T23:40:08.660Z,2025-06-14T23:40:12Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5771271097,141,18.3,5771271095,140,65.7,5771271101,213,5.49,5771271099,212,18.9,5771271093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668737,309,1,1,33,42,8cpjplodpphtkbt0hq8sr8mqs,1,66.1,12.9,2025-06-14T23:40:11.972Z,2025-06-14T23:40:14Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771271177,140,41.7,5771271175,56,Back,5771271183,213,3.12,5771271179,141,13.7,5771271181,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668763,310,1,1,33,44,8cpjplodpphtkbt0hq8sr8mqs,1,39.0,14.0,2025-06-14T23:40:14.020Z,2025-06-14T23:40:17Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771271321,140,33.4,5771271327,213,1.79,5771271325,212,26.6,5771271323,141,52.2,5771271319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668787,311,1,1,33,47,8cpjplodpphtkbt0hq8sr8mqs,1,34.8,55.5,2025-06-14T23:40:17.756Z,2025-06-14T23:40:21Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5771271445,140,35.6,5771271447,141,86.3,5771271451,213,1.53,5771271449,212,21.0,5771271443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668801,312,1,1,33,51,8cpjplodpphtkbt0hq8sr8mqs,0,24.5,89.7,2025-06-14T23:40:21.086Z,2025-06-14T23:40:23Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771271545,56,Left,5771271547,140,70.5,5771271549,141,97.5,5771271551,212,48.6,5771271543,155,,5771271555,1,,5771271553,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668813,312,12,1,33,54,224tl8u2smnbyliroayk69nt0,1,28.5,21.0,2025-06-14T23:40:24.672Z,2025-06-14T23:40:29Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771271591,140,45.8,5771271625,15,,5771271597,213,5.58,5771271595,212,23.8,5771271589,56,Back,5771271593,141,0.0,5771271737,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668949,313,5,1,33,58,8cpjplodpphtkbt0hq8sr8mqs,1,55.0,101.6,2025-06-14T23:40:28.436Z,2025-06-15T00:09:05Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5771272319,347,,5771272317,56,Left,5771272345,233,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668833,313,5,1,33,58,224tl8u2smnbyliroayk69nt0,0,45.0,-1.6,2025-06-14T23:40:28.436Z,2025-06-15T00:09:05Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771271723,347,,5771271721,56,Back,5771272365,233,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668961,314,1,1,34,12,8cpjplodpphtkbt0hq8sr8mqs,1,56.4,100.0,2025-06-14T23:40:42.587Z,2025-06-14T23:40:44Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5771272395,56,Left,5771272397,140,64.1,5771272393,107,,5771272399,141,92.4,5771272403,213,5.60,5771272401,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668985,315,1,1,34,14,8cpjplodpphtkbt0hq8sr8mqs,1,63.3,93.2,2025-06-14T23:40:44.515Z,2025-06-15T23:45:54Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5771272523,213,5.55,5771272509,56,Center,5771272521,212,16.7,5771272513,140,75.1,5771272517,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822668973,314,43,1,34,16,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-14T23:40:46.144Z,2025-06-15T23:45:52Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5772989449,144,8,5771272457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669041,316,1,1,34,18,8cpjplodpphtkbt0hq8sr8mqs,1,70.8,77.9,2025-06-14T23:40:48.668Z,2025-06-14T23:40:52Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5771272767,140,53.2,5771272765,56,Center,5771272771,212,30.7,5771272769,141,41.8,5771272773,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669061,317,1,1,34,22,8cpjplodpphtkbt0hq8sr8mqs,1,52.7,33.6,2025-06-14T23:40:52.371Z,2025-06-14T23:40:57Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5771272891,212,22.1,5771272887,140,63.6,5771272893,213,5.26,5771272889,141,5.8,5771272883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669079,318,1,1,34,27,8cpjplodpphtkbt0hq8sr8mqs,1,73.1,2.6,2025-06-14T23:40:57.051Z,2025-06-14T23:40:58Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5771272975,141,25.6,5771272977,212,15.6,5771272979,213,1.57,5771272973,140,73.1,5771272971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669097,319,1,1,34,28,8cpjplodpphtkbt0hq8sr8mqs,1,65.2,24.7,2025-06-14T23:40:58.787Z,2025-06-14T23:41:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771273061,141,8.0,5771273059,140,90.3,5771273057,56,Right,5771273055,155,,5771273065,213,5.88,5771273063,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669107,320,1,1,34,31,8cpjplodpphtkbt0hq8sr8mqs,0,92.0,2.5,2025-06-14T23:41:00.931Z,2025-06-15T23:46:07Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5771273107,140,88.1,5771273105,56,Center,5771273109,141,38.2,5772989881,20,,5771273113,213,1.74,5772989879,224,,5771273111,212,24.6,5771273101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669137,315,12,1,34,32,224tl8u2smnbyliroayk69nt0,1,10.2,60.0,2025-06-14T23:41:02.527Z,2025-06-14T23:41:04Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5771273221,56,Back,5771273227,212,11.8,5771273225,141,66.7,5771273229,213,0.40,5771273223,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669147,316,3,1,34,34,224tl8u2smnbyliroayk69nt0,0,20.4,70.1,2025-06-14T23:41:04.050Z,2025-06-15T23:46:14Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5771273327,233,321,5771273289,56,Back,5771273291,285,,5772990063,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822669139,321,7,1,34,34,8cpjplodpphtkbt0hq8sr8mqs,1,79.6,29.9,2025-06-14T23:41:04.051Z,2025-06-15T23:46:20Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5771273235,56,Center,5771273237,286,,5771273305,233,316,5772990245,178,,5772990243,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
