id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2821745005,116,1,1,16,15,cf5r1qpotp6n5i3vdchsp2en1,1,55.4,100.0,2025-06-08T02:52:54.396Z,2025-06-08T02:52:58Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5766110153,141,84.7,5766110149,56,Back,5766110155,212,21.0,5766110147,107,,5766110151,140,38.8,5766110157,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745007,117,1,1,16,18,cf5r1qpotp6n5i3vdchsp2en1,1,38.8,84.7,2025-06-08T02:52:57.653Z,2025-06-08T02:53:00Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766110179,56,Back,5766110183,141,80.9,5766110177,155,,5766110185,212,10.3,5766110187,213,3.40,5766110181,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745013,118,1,1,16,21,cf5r1qpotp6n5i3vdchsp2en1,1,27.7,76.9,2025-06-08T02:53:00.564Z,2025-06-08T02:53:04Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766110251,213,3.88,5766110241,140,11.9,5766110247,212,22.4,5766110237,56,Back,5766110243,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745021,119,1,1,16,24,cf5r1qpotp6n5i3vdchsp2en1,1,11.1,39.4,2025-06-08T02:53:03.875Z,2025-06-08T02:53:11Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766110297,141,3.8,5766110295,140,24.8,5766110293,56,Back,5766110299,212,28.2,5766110301,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745053,120,1,1,16,32,cf5r1qpotp6n5i3vdchsp2en1,1,31.2,22.8,2025-06-08T02:53:11.036Z,2025-06-08T02:53:19Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766110461,141,64.0,5766110465,213,2.02,5766110459,140,18.5,5766110463,212,31.0,5766110457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745067,121,1,1,16,40,cf5r1qpotp6n5i3vdchsp2en1,1,23.2,69.3,2025-06-08T02:53:19.300Z,2025-06-08T02:53:24Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766110553,213,3.93,5766110549,141,51.9,5766110551,212,16.8,5766110545,56,Back,5766110547,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745087,122,1,1,16,45,cf5r1qpotp6n5i3vdchsp2en1,1,12.3,44.8,2025-06-08T02:53:24.117Z,2025-06-08T02:53:29Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766110653,141,3.5,5766110655,212,39.3,5766110647,155,,5766110651,140,38.5,5766110657,213,5.49,5766110649,56,Back,5766110659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745127,123,1,1,16,50,cf5r1qpotp6n5i3vdchsp2en1,1,43.2,3.4,2025-06-08T02:53:29.757Z,2025-06-08T02:53:35Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766110857,56,Right,5766110859,140,55.4,5766110863,212,15.5,5766110865,213,0.60,5766110861,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745115,207,83,1,16,54,2iwybwokic7nmr1t33abdbjoq,0,46.7,74.5,2025-06-08T02:53:33.967Z,2025-06-08T02:53:39Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766110963,399,7d1v02o7kk9guqpn77xzgtvu2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745145,124,1,1,16,56,cf5r1qpotp6n5i3vdchsp2en1,1,40.5,20.9,2025-06-08T02:53:35.484Z,2025-06-08T02:53:37Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766110937,56,Back,5766110945,213,3.77,5766110939,140,33.3,5766110941,141,12.9,5766110943,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745155,125,1,1,16,58,cf5r1qpotp6n5i3vdchsp2en1,1,33.5,13.8,2025-06-08T02:53:37.420Z,2025-06-08T02:53:41Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5766110999,213,2.46,5766110993,140,15.3,5766110995,141,36.6,5766110997,212,24.6,5766110991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745175,126,1,1,17,2,cf5r1qpotp6n5i3vdchsp2en1,1,19.6,38.9,2025-06-08T02:53:41.221Z,2025-06-08T02:53:45Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5766111101,212,17.5,5766111099,141,60.5,5766111095,56,Back,5766111103,213,1.00,5766111097,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745193,127,1,1,17,6,cf5r1qpotp6n5i3vdchsp2en1,1,26.0,66.7,2025-06-08T02:53:45.460Z,2025-06-08T02:53:49Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5766111163,141,81.7,5766111159,56,Back,5766111161,140,23.0,5766111167,213,1.87,5766111165,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745211,128,1,1,17,10,cf5r1qpotp6n5i3vdchsp2en1,0,24.1,81.7,2025-06-08T02:53:49.182Z,2025-06-08T02:53:54Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766111313,140,78.1,5766111319,213,0.17,5766111321,1,,5766111315,141,95.7,5766111309,155,,5766111311,56,Left,5766111317,212,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745253,209,43,1,17,16,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T02:53:55.312Z,2025-06-08T02:54:09Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766111835,144,1,5766111573,140,37.6,5766111571,56,Back,5766111577,212,11.5,5766111575,141,28.5,5766111579,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745251,129,43,1,17,23,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-08T02:54:02.229Z,2025-06-08T02:54:17Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5766111699,295,0,5766111959,144,4,5766111703,152,0,5766111705,286,0,5766111697,13,0,5766111723,233,210,5766111701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745257,210,61,1,17,23,2iwybwokic7nmr1t33abdbjoq,0,29.2,9.6,2025-06-08T02:54:02.230Z,2025-06-08T02:54:19Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766111661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745315,211,5,1,17,36,2iwybwokic7nmr1t33abdbjoq,0,31.7,-0.6,2025-06-08T02:54:15.210Z,2025-06-08T04:52:00Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766111989,56,Back,5766197891,233,130,5766111991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745329,130,5,1,17,36,cf5r1qpotp6n5i3vdchsp2en1,1,65.2,100.6,2025-06-08T02:54:15.238Z,2025-06-08T04:52:00Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766112055,347,,5766197887,233,211,5766112053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745349,131,1,1,17,43,cf5r1qpotp6n5i3vdchsp2en1,1,71.5,100.0,2025-06-08T02:54:22.845Z,2025-06-08T02:54:26Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766112163,56,Left,5766112173,1,,5766112169,212,24.0,5766112165,140,93.4,5766112167,141,91.2,5766112161,107,,5766112171,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745383,132,1,1,17,47,cf5r1qpotp6n5i3vdchsp2en1,1,93.7,91.5,2025-06-08T02:54:26.773Z,2025-06-08T02:54:33Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5766112363,213,3.02,5766112359,141,93.8,5766112355,56,Left,5766112357,140,81.0,5766112361,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745417,133,1,1,17,54,cf5r1qpotp6n5i3vdchsp2en1,1,89.5,92.0,2025-06-08T02:54:33.517Z,2025-06-08T05:45:42Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5766112525,141,81.7,5766112521,56,Left,5766112527,212,7.3,5766112529,213,4.41,5766112517,2,,5766112519,155,,5766112523,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745403,212,43,1,17,57,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T02:54:36.721Z,2025-06-08T02:54:40Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766112451,88,0,5766112449,56,Back,5766112535,144,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745411,213,4,1,17,58,2iwybwokic7nmr1t33abdbjoq,1,12.2,22.8,2025-06-08T02:54:37.044Z,2025-06-08T05:59:25Z,,,,,5766155707,285,,5766205855,152,,5766155773,10,,5766155719,233,134,5766112483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745419,134,4,1,17,58,cf5r1qpotp6n5i3vdchsp2en1,0,87.8,77.2,2025-06-08T02:54:37.045Z,2025-06-08T05:59:02Z,4eo92l592013pjmwitoxmuyvo,M. War,,,5766155393,152,,5766155725,233,213,5766112533,56,Center,5766155391,10,,5766155395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745439,214,43,1,18,4,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T02:54:43.788Z,2025-06-08T03:39:06Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766155927,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745517,215,1,1,18,25,2iwybwokic7nmr1t33abdbjoq,1,14.8,55.8,2025-06-08T02:55:04.168Z,2025-06-08T03:39:14Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766113069,141,75.4,5766113065,56,Back,5766113067,140,21.9,5766113071,212,15.3,5766156099,152,,5766113073,213,1.06,5766156097,5,,5766155993,240,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745527,216,1,1,18,26,2iwybwokic7nmr1t33abdbjoq,1,21.9,75.4,2025-06-08T02:55:05.882Z,2025-06-08T02:55:08Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766113125,141,87.2,5766113127,212,10.6,5766113121,56,Back,5766113129,213,0.86,5766113123,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745541,217,1,1,18,28,2iwybwokic7nmr1t33abdbjoq,1,28.5,87.2,2025-06-08T02:55:07.864Z,2025-06-08T02:55:10Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766113177,140,16.3,5766113173,56,Back,5766113185,212,20.2,5766113187,213,4.03,5766113181,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745551,218,1,1,18,30,2iwybwokic7nmr1t33abdbjoq,1,16.3,64.2,2025-06-08T02:55:09.864Z,2025-06-08T02:55:11Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766113241,141,36.7,5766113239,140,25.0,5766113245,213,5.17,5766113237,56,Back,5766113243,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745569,219,1,1,18,32,2iwybwokic7nmr1t33abdbjoq,1,28.6,40.0,2025-06-08T02:55:11.746Z,2025-06-08T02:55:14Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766113319,140,14.8,5766113323,212,25.3,5766113317,56,Back,5766113325,213,2.18,5766113321,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745573,220,1,1,18,35,2iwybwokic7nmr1t33abdbjoq,1,14.6,61.5,2025-06-08T02:55:14.122Z,2025-06-08T02:55:16Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5766113359,212,17.8,5766113355,140,28.6,5766113357,141,76.3,5766113353,56,Back,5766113361,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745581,221,1,1,18,37,2iwybwokic7nmr1t33abdbjoq,1,29.1,68.4,2025-06-08T02:55:16.401Z,2025-06-08T02:55:19Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766113393,213,1.17,5766113387,140,34.9,5766113385,56,Back,5766113389,141,89.3,5766113391,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745587,222,1,1,18,40,2iwybwokic7nmr1t33abdbjoq,1,27.5,93.6,2025-06-08T02:55:19.082Z,2025-06-08T02:55:23Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766113423,212,10.7,5766113419,140,37.7,5766113417,56,Back,5766113421,141,92.7,5766113425,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745593,223,50,1,18,44,2iwybwokic7nmr1t33abdbjoq,1,37.2,90.2,2025-06-08T02:55:23.252Z,2025-06-08T04:53:28Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766113447,286,,5766113461,233,135,5766113445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745591,135,7,1,18,44,cf5r1qpotp6n5i3vdchsp2en1,0,62.8,9.8,2025-06-08T02:55:23.253Z,2025-06-08T04:53:28Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5766113453,233,223,5766113443,285,,5766113441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745611,224,1,1,18,49,2iwybwokic7nmr1t33abdbjoq,1,31.7,91.8,2025-06-08T02:55:28.376Z,2025-06-08T02:55:34Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766113573,141,62.0,5766113577,213,5.28,5766113571,140,43.9,5766113575,212,24.0,5766113569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745613,225,1,1,18,54,2iwybwokic7nmr1t33abdbjoq,0,70.2,92.7,2025-06-08T02:55:33.803Z,2025-06-08T04:52:03Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766113631,212,33.1,5766113627,141,51.5,5766113635,1,,5766113621,56,Center,5766113617,2,,5766113633,213,5.27,5766113619,155,,5766113623,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745615,136,12,1,18,56,cf5r1qpotp6n5i3vdchsp2en1,1,13.0,50.6,2025-06-08T02:55:35.277Z,2025-06-08T02:55:39Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5766113651,15,,5766113645,141,55.7,5766113641,56,Back,5766113647,212,20.1,5766113643,140,31.9,5766113649,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745633,137,50,1,18,59,cf5r1qpotp6n5i3vdchsp2en1,1,30.8,54.2,2025-06-08T02:55:38.688Z,2025-06-08T04:53:29Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5766113743,285,,5766113741,56,Back,5766113875,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745653,226,7,1,18,59,2iwybwokic7nmr1t33abdbjoq,1,69.2,45.8,2025-06-08T02:55:38.689Z,2025-06-08T04:53:28Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766113827,56,Center,5766113863,233,137,5766113829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745647,138,1,1,19,1,cf5r1qpotp6n5i3vdchsp2en1,0,33.9,57.0,2025-06-08T02:55:40.383Z,2025-06-08T02:55:42Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5766113813,141,73.5,5766113811,140,47.7,5766113817,213,0.66,5766113809,56,Back,5766113815,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745663,227,1,1,19,3,2iwybwokic7nmr1t33abdbjoq,1,69.2,57.3,2025-06-08T02:55:42.161Z,2025-06-08T03:29:40Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766113905,213,4.19,5766113899,140,60.7,5766113901,141,34.6,5766113897,56,Center,5766113903,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745669,228,43,1,19,4,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-08T02:55:43.392Z,2025-06-08T03:29:43Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5766113941,140,43.3,5766113947,213,3.25,5766147119,144,1,5766113945,212,18.4,5766113939,56,Back,5766113943,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745681,229,1,1,19,6,2iwybwokic7nmr1t33abdbjoq,1,36.1,25.0,2025-06-08T02:55:45.810Z,2025-06-08T02:55:50Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766113993,212,22.5,5766113987,56,Back,5766113995,213,1.69,5766113989,140,33.6,5766113991,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745685,230,1,1,19,10,2iwybwokic7nmr1t33abdbjoq,1,44.7,50.3,2025-06-08T02:55:49.825Z,2025-06-08T02:55:51Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766114009,140,54.3,5766114013,212,15.1,5766114007,56,Center,5766114015,213,0.84,5766114011,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745701,231,1,1,19,11,2iwybwokic7nmr1t33abdbjoq,1,54.3,66.9,2025-06-08T02:55:50.787Z,2025-06-08T02:55:55Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766114085,212,23.0,5766114087,213,4.38,5766114081,140,47.2,5766114079,56,Back,5766114083,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745709,232,1,1,19,15,2iwybwokic7nmr1t33abdbjoq,1,58.8,31.6,2025-06-08T02:55:54.971Z,2025-06-08T02:55:58Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766114165,213,5.34,5766114161,141,16.1,5766114157,56,Right,5766114159,140,66.1,5766114163,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745715,233,1,1,19,19,2iwybwokic7nmr1t33abdbjoq,1,66.1,16.1,2025-06-08T02:55:58.201Z,2025-06-08T05:45:37Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766114229,56,Center,5766114233,141,26.2,5766114235,212,7.7,5766114231,140,62.8,5766114237,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745723,234,1,1,19,22,2iwybwokic7nmr1t33abdbjoq,1,62.7,26.5,2025-06-08T02:56:01.889Z,2025-06-08T02:56:04Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766114275,213,4.65,5766114271,141,9.8,5766114267,56,Right,5766114269,140,62.0,5766114273,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745741,235,1,1,19,25,2iwybwokic7nmr1t33abdbjoq,1,60.4,18.6,2025-06-08T02:56:04.738Z,2025-06-08T02:56:08Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766114373,140,57.8,5766114379,213,1.87,5766114371,56,Center,5766114377,212,9.2,5766114375,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745749,236,1,1,19,29,2iwybwokic7nmr1t33abdbjoq,1,57.7,27.9,2025-06-08T02:56:08.466Z,2025-06-08T02:56:13Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766114433,141,89.7,5766114429,56,Left,5766114439,1,,5766114427,196,,5766114435,212,54.3,5766114437,213,0.88,5766114425,155,,5766114431,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745751,237,61,1,19,33,2iwybwokic7nmr1t33abdbjoq,0,88.8,93.6,2025-06-08T02:56:12.881Z,2025-06-08T02:56:13Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766114443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745757,139,12,1,19,35,cf5r1qpotp6n5i3vdchsp2en1,1,16.7,9.2,2025-06-08T02:56:14.054Z,2025-06-08T02:56:16Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5766114473,140,21.7,5766114479,213,5.33,5766114485,167,,5766114475,141,0.0,5766114471,56,Back,5766114477,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745765,238,5,1,19,35,2iwybwokic7nmr1t33abdbjoq,1,79.0,101.7,2025-06-08T02:56:14.370Z,2025-06-08T02:56:20Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766114511,233,140,5766114495,347,,5766114493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745759,140,5,1,19,35,cf5r1qpotp6n5i3vdchsp2en1,0,20.4,-1.8,2025-06-08T02:56:15.003Z,2025-06-08T02:56:20Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5766114481,56,Back,5766114523,233,238,5766114483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745777,239,1,1,19,36,2iwybwokic7nmr1t33abdbjoq,1,65.2,100.0,2025-06-08T02:56:15.241Z,2025-06-08T05:11:18Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5766114553,107,,5766114561,212,11.1,5766114563,213,4.23,5766114559,141,86.5,5766114555,56,Left,5766114557,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745799,241,1,1,19,37,2iwybwokic7nmr1t33abdbjoq,0,61.5,74.0,2025-06-08T02:56:16.117Z,2025-06-08T05:11:23Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5766147517,212,4.8,5766147515,141,76.3,5766147519,213,0.33,5766114641,56,Center,5766147513,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745787,141,8,1,19,38,cf5r1qpotp6n5i3vdchsp2en1,1,22.8,17.7,2025-06-08T02:56:17.616Z,2025-06-08T05:11:25Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766114597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745783,240,1,1,19,42,2iwybwokic7nmr1t33abdbjoq,0,61.6,83.2,2025-06-08T02:56:21.273Z,2025-06-08T02:56:24Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5766114589,140,72.4,5766114591,141,71.7,5766114603,236,,5766114595,213,5.68,5766114587,56,Center,5766114609,286,,5766114593,212,13.8,5766114605,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745789,142,74,1,19,42,cf5r1qpotp6n5i3vdchsp2en1,1,22.8,17.7,2025-06-08T02:56:21.274Z,2025-06-08T04:51:56Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766114599,56,Back,5766114623,233,240,5766114601,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745801,143,83,1,19,47,cf5r1qpotp6n5i3vdchsp2en1,0,29.6,9.1,2025-06-08T02:56:26.566Z,2025-06-08T02:56:35Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5766114743,399,6ahu72g0u39bxbjiz7ggefai1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745813,242,1,1,19,52,2iwybwokic7nmr1t33abdbjoq,1,58.6,86.9,2025-06-08T02:56:31.425Z,2025-06-08T02:56:34Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5766114719,140,44.7,5766114723,212,16.5,5766114717,56,Back,5766114725,213,3.63,5766114721,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745817,243,1,1,19,56,2iwybwokic7nmr1t33abdbjoq,1,43.7,74.8,2025-06-08T02:56:35.482Z,2025-06-08T02:56:36Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,,5766114749,141,47.9,5766114753,213,4.64,5766114747,140,42.5,5766114751,212,18.3,5766114745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745819,244,1,1,19,57,2iwybwokic7nmr1t33abdbjoq,1,42.5,47.9,2025-06-08T02:56:36.674Z,2025-06-08T02:56:37Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5766114757,56,Right,5766114763,212,24.7,5766114759,140,55.2,5766114765,213,5.28,5766114761,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745825,245,1,1,19,58,2iwybwokic7nmr1t33abdbjoq,1,55.2,17.4,2025-06-08T02:56:37.772Z,2025-06-08T02:56:41Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5766114797,141,32.8,5766114795,140,70.2,5766114801,213,0.59,5766114799,212,18.9,5766114793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745831,246,1,1,20,2,2iwybwokic7nmr1t33abdbjoq,1,74.8,28.0,2025-06-08T02:56:41.130Z,2025-06-08T02:56:43Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5766114823,212,19.4,5766114819,140,87.6,5766114817,56,Right,5766114821,141,7.4,5766114825,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745827,144,83,1,20,2,cf5r1qpotp6n5i3vdchsp2en1,0,30.6,74.2,2025-06-08T02:56:41.335Z,2025-06-08T03:09:26Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5766114853,399,dt8nthxqalx3bhz723zdty39w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821745835,247,1,1,20,4,2iwybwokic7nmr1t33abdbjoq,1,87.0,11.9,2025-06-08T02:56:43.202Z,2025-06-08T02:56:45Z,dt8nthxqalx3bhz723zdty39w,C. Kowell,,,5766114839,213,3.09,5766114833,140,64.8,5766114831,56,Right,5766114837,212,23.3,5766114835,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
