id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2813094391,241,44,1,30,42,2n3wgr89m7jl8tmioemit2pgq,0,48.2,9.0,2025-05-10T23:37:07.947Z,2025-05-11T00:13:41Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,5718045677,285,,5718045817,233,197,5718045675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094433,198,1,1,30,42,b1rpb2ox52uxcmjrsnqd95pk5,1,51.7,92.4,2025-05-10T23:37:08.196Z,2025-05-11T00:09:33Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,5718045923,213,3.62,5718045915,56,Back,5718045919,141,85.4,5718045913,3,,5718045917,140,42.9,5718045921,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094437,199,43,1,30,45,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-10T23:37:10.452Z,2025-05-10T23:40:59Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718058837,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094447,200,1,1,30,45,b1rpb2ox52uxcmjrsnqd95pk5,1,41.4,88.4,2025-05-10T23:37:10.796Z,2025-05-10T23:41:02Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718045991,141,91.1,5718045995,213,0.17,5718045989,140,51.8,5718045985,155,,5718045987,56,Left,5718045993,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094481,201,1,1,30,46,b1rpb2ox52uxcmjrsnqd95pk5,1,51.8,91.1,2025-05-10T23:37:11.684Z,2025-05-10T23:37:14Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718046161,213,4.41,5718046157,141,76.1,5718046153,56,Back,5718046155,140,48.8,5718046159,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094485,202,61,1,30,49,b1rpb2ox52uxcmjrsnqd95pk5,1,48.8,76.1,2025-05-10T23:37:14.480Z,2025-05-10T23:37:15Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718046173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094501,203,1,1,30,50,b1rpb2ox52uxcmjrsnqd95pk5,0,45.8,73.2,2025-05-10T23:37:15.724Z,2025-05-10T23:37:17Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718046257,157,,5718046265,212,21.1,5718046261,140,53.5,5718046269,1,,5718046267,213,1.18,5718046263,141,100.0,5718046259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094507,204,5,1,30,51,b1rpb2ox52uxcmjrsnqd95pk5,0,54.5,101.8,2025-05-10T23:37:16.794Z,2025-05-11T00:12:57Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718046497,233,242,5718046299,56,Left,5718046301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094541,242,5,1,30,51,2n3wgr89m7jl8tmioemit2pgq,1,45.5,-1.8,2025-05-10T23:37:16.794Z,2025-05-11T00:12:56Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,5718046463,56,Back,5718046465,347,,5718046483,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094589,243,1,1,30,56,2n3wgr89m7jl8tmioemit2pgq,1,43.9,0.0,2025-05-10T23:37:21.500Z,2025-05-10T23:37:27Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718046723,213,2.51,5718046715,56,Back,5718046719,141,12.2,5718046713,107,,5718046717,140,31.4,5718046721,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094593,244,1,1,31,1,2n3wgr89m7jl8tmioemit2pgq,0,24.4,10.6,2025-05-10T23:37:26.851Z,2025-05-10T23:37:28Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718046737,157,,5718046815,286,,5718046811,233,205,5718046747,213,5.93,5718046743,141,7.9,5718046809,236,,5718046749,1,,5718046745,212,5.4,5718046741,140,29.2,5718046739,56,Back,,,,,,,,,,,,,,,,,,
2813094599,205,74,1,31,1,b1rpb2ox52uxcmjrsnqd95pk5,1,77.1,95.7,2025-05-10T23:37:26.852Z,2025-05-11T00:13:30Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,5718046767,56,Left,5718046827,233,244,5718046769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094611,206,5,1,31,3,b1rpb2ox52uxcmjrsnqd95pk5,0,73.9,101.0,2025-05-10T23:37:28.363Z,2025-05-11T00:12:58Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,5718047947,233,245,5718046835,347,,5718046833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094785,245,5,1,31,3,2n3wgr89m7jl8tmioemit2pgq,1,26.1,-1.0,2025-05-10T23:37:28.363Z,2025-05-11T00:12:57Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718047885,347,,5718047929,233,206,5718047883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094813,246,1,1,31,18,2n3wgr89m7jl8tmioemit2pgq,0,29.6,0.0,2025-05-10T23:37:44.059Z,2025-05-10T23:37:46Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718048033,107,,5718048037,140,49.6,5718048045,1,,5718048041,212,23.5,5718048043,213,0.47,5718048035,56,Back,5718048039,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094827,207,8,1,31,22,b1rpb2ox52uxcmjrsnqd95pk5,1,52.2,94.2,2025-05-10T23:37:47.692Z,2025-05-10T23:37:48Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718048109,56,Left,5718048139,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094841,208,5,1,31,22,b1rpb2ox52uxcmjrsnqd95pk5,0,56.6,101.0,2025-05-10T23:37:48.155Z,2025-05-11T00:12:58Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718048189,347,,5718048187,56,Left,5718048313,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094849,247,5,1,31,22,2n3wgr89m7jl8tmioemit2pgq,1,43.4,-1.0,2025-05-10T23:37:48.155Z,2025-05-11T00:12:58Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,5718048249,347,,5718048271,233,208,5718048247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094877,248,1,1,31,24,2n3wgr89m7jl8tmioemit2pgq,1,39.4,0.0,2025-05-10T23:37:49.691Z,2025-05-10T23:37:53Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718048435,213,2.67,5718048439,1,,5718048423,107,,5718048427,140,20.6,5718048425,56,Back,5718048429,141,13.4,5718048433,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094917,249,1,1,31,27,2n3wgr89m7jl8tmioemit2pgq,1,25.7,9.7,2025-05-10T23:37:53.147Z,2025-05-10T23:37:57Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718048665,212,8.8,5718048661,140,28.4,5718048659,56,Back,5718048663,141,21.9,5718048667,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813094935,250,1,1,31,32,2n3wgr89m7jl8tmioemit2pgq,1,29.4,14.4,2025-05-10T23:37:57.755Z,2025-05-10T23:38:01Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718048811,56,Back,5718048815,141,53.9,5718048819,213,1.01,5718048817,212,31.7,5718048813,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095003,251,1,1,31,35,2n3wgr89m7jl8tmioemit2pgq,1,49.3,79.9,2025-05-10T23:38:01.059Z,2025-05-10T23:38:08Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,5718049163,212,15.7,5718049159,140,63.7,5718049155,56,Left,5718049161,141,86.2,5718049165,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095055,252,1,1,31,43,2n3wgr89m7jl8tmioemit2pgq,1,61.7,73.3,2025-05-10T23:38:08.283Z,2025-05-10T23:38:13Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,5718049421,212,15.3,5718049417,140,71.4,5718049415,56,Left,5718049419,141,90.0,5718049423,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095079,253,1,1,31,47,2n3wgr89m7jl8tmioemit2pgq,1,71.5,86.8,2025-05-10T23:38:12.812Z,2025-05-10T23:38:14Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718049529,140,66.0,5718049533,212,7.4,5718049531,141,79.9,5718049535,213,3.82,5718049527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095121,254,1,1,31,49,2n3wgr89m7jl8tmioemit2pgq,1,66.0,79.9,2025-05-10T23:38:14.650Z,2025-05-10T23:38:17Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,5718049797,212,10.0,5718049793,140,56.6,5718049791,56,Center,5718049795,141,77.9,5718049799,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095129,255,4,1,31,52,2n3wgr89m7jl8tmioemit2pgq,1,60.8,79.6,2025-05-10T23:38:17.715Z,2025-05-11T00:13:17Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718049837,13,,5718049843,265,,5718049951,233,209,5718049841,152,,5718049845,286,,5718049839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095143,209,4,1,31,52,b1rpb2ox52uxcmjrsnqd95pk5,0,39.2,20.4,2025-05-10T23:38:17.716Z,2025-05-11T00:13:18Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,5718049915,285,,5718049903,13,,5718049909,152,,5718049905,56,Back,5718049955,233,255,5718049913,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095939,210,27,1,32,17,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-10T23:38:42.771Z,2025-05-11T00:13:07Z,,,,5718183185,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095489,257,27,1,32,17,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-10T23:38:42.771Z,2025-05-11T00:13:07Z,,,,5718051623,41,Injury,5718183145,233,210,5718051625,53,4iepghv4p490fxo5s429qeicq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095947,211,28,1,32,24,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-10T23:38:49.899Z,2025-05-11T00:13:08Z,,,,5718054021,55,210,5718183265,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813095509,258,28,1,32,24,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-10T23:38:49.899Z,2025-05-11T00:13:07Z,,,,5718051695,55,257,5718183235,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096743,259,18,1,34,32,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-10T23:40:57.585Z,2025-05-10T23:40:58Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,5718058713,44,Midfielder,5718058711,41,,5718058715,59,16,5718058779,55,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096747,260,19,1,34,32,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-10T23:40:57.586Z,2025-05-11T06:51:30Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,5718058737,59,9,5718058741,55,259,5718059155,292,9,5718059157,293,1,5718058739,44,Forward,5718058735,145,11,5718058731,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096857,261,1,1,34,40,2n3wgr89m7jl8tmioemit2pgq,1,40.7,68.8,2025-05-10T23:41:05.488Z,2025-05-10T23:41:06Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,5718059377,5,,5718059383,140,33.9,5718059387,212,21.4,5718059389,213,4.37,5718059381,56,Back,5718059385,141,39.2,5718059379,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096915,262,1,1,34,40,2n3wgr89m7jl8tmioemit2pgq,1,33.9,39.2,2025-05-10T23:41:06.129Z,2025-05-10T23:41:09Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718059713,213,5.11,5718059705,56,Back,5718059709,141,12.2,5718059707,140,41.2,5718059711,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096935,263,1,1,34,44,2n3wgr89m7jl8tmioemit2pgq,1,60.0,20.9,2025-05-10T23:41:09.672Z,2025-05-10T23:41:11Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718059823,140,63.4,5718059827,212,6.7,5718059825,141,12.5,5718059821,56,Right,5718059829,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096953,264,1,1,34,45,2n3wgr89m7jl8tmioemit2pgq,1,61.2,13.5,2025-05-10T23:41:11.168Z,2025-05-10T23:41:12Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718059943,212,8.8,5718059939,140,64.3,5718059937,56,Center,5718059941,141,25.6,5718059945,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096963,265,1,1,34,47,2n3wgr89m7jl8tmioemit2pgq,0,64.6,25.8,2025-05-10T23:41:12.680Z,2025-05-10T23:41:13Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718059985,56,Right,5718059989,141,21.0,5718059993,213,5.91,5718059991,212,8.9,5718059987,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813096969,212,8,1,34,48,b1rpb2ox52uxcmjrsnqd95pk5,1,31.6,93.2,2025-05-10T23:41:13.522Z,2025-05-10T23:41:14Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718060017,56,Back,5718060085,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097017,213,1,1,34,49,b1rpb2ox52uxcmjrsnqd95pk5,1,39.6,94.1,2025-05-10T23:41:14.820Z,2025-05-10T23:41:16Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718060293,213,5.64,5718060287,140,55.0,5718060289,141,76.4,5718060285,56,Center,5718060291,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097049,214,1,1,34,51,b1rpb2ox52uxcmjrsnqd95pk5,1,50.1,78.5,2025-05-10T23:41:16.699Z,2025-05-10T23:41:18Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,5718060479,140,45.4,5718060481,141,63.3,5718060485,213,4.27,5718060483,212,11.5,5718060477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097119,215,1,1,34,53,b1rpb2ox52uxcmjrsnqd95pk5,1,45.0,70.3,2025-05-10T23:41:18.444Z,2025-05-10T23:41:23Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5718060899,140,55.0,5718060905,213,1.00,5718060901,141,94.4,5718060897,56,Left,5718060903,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097183,216,1,1,34,58,b1rpb2ox52uxcmjrsnqd95pk5,1,62.2,92.6,2025-05-10T23:41:23.675Z,2025-05-10T23:41:26Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718061191,213,3.70,5718061185,140,56.8,5718061189,212,6.7,5718061187,141,87.4,5718061183,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097189,217,4,1,35,1,b1rpb2ox52uxcmjrsnqd95pk5,1,60.9,82.7,2025-05-10T23:41:26.603Z,2025-05-11T00:13:18Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,5718061445,233,266,5718061247,56,Left,5718061245,13,,5718061249,152,,5718061255,286,,5718061251,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097197,266,4,1,35,1,2n3wgr89m7jl8tmioemit2pgq,0,39.1,17.3,2025-05-10T23:41:26.604Z,2025-05-11T00:13:18Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718061419,285,,5718061485,233,217,5718061411,13,,5718061415,152,,5718061417,265,,5718061413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097679,218,1,1,35,35,b1rpb2ox52uxcmjrsnqd95pk5,1,53.6,94.2,2025-05-10T23:42:01.187Z,2025-05-10T23:42:26Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718065663,189,,5718063979,5,,5718063989,212,33.3,5718063981,152,,5718063985,140,85.1,5718063991,213,6.18,5718063993,1,,5718063987,141,89.0,5718063983,56,Left,,,,,,,,,,,,,,,,,,,,,
2813097693,219,1,1,35,40,b1rpb2ox52uxcmjrsnqd95pk5,0,91.8,82.4,2025-05-10T23:42:05.642Z,2025-05-10T23:43:08Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718064029,212,5.2,5718064025,140,92.9,5718064031,213,4.94,5718064023,56,Center,5718064027,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097683,267,61,1,35,40,2n3wgr89m7jl8tmioemit2pgq,1,13.3,25.3,2025-05-10T23:42:05.643Z,2025-05-10T23:42:59Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718064001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097723,220,6,1,35,41,b1rpb2ox52uxcmjrsnqd95pk5,1,98.0,70.6,2025-05-10T23:42:07.171Z,2025-05-10T23:42:12Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718064249,56,Center,5718064251,73,,5718064279,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813097713,268,6,1,35,41,2n3wgr89m7jl8tmioemit2pgq,0,2.0,29.4,2025-05-10T23:42:07.171Z,2025-05-11T00:13:10Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718064303,233,220,5718064143,56,Back,5718064145,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098159,221,1,1,36,9,b1rpb2ox52uxcmjrsnqd95pk5,0,99.5,99.5,2025-05-10T23:42:34.699Z,2025-05-10T23:42:42Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718066731,233,270,5718066561,1,,5718066553,140,95.4,5718066557,212,33.5,5718066549,223,,5718066545,6,,5718066547,155,,5718066543,2,,5718066555,141,50.6,5718066551,56,Center,5718066559,213,4.58,,,,,,,,,,,,,,,
2813098141,269,44,1,36,12,2n3wgr89m7jl8tmioemit2pgq,1,4.9,49.4,2025-05-10T23:42:38.223Z,2025-05-11T00:13:41Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718066459,285,,5718066457,56,Back,5718066691,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098165,222,44,1,36,12,b1rpb2ox52uxcmjrsnqd95pk5,0,95.1,50.6,2025-05-10T23:42:38.224Z,2025-05-11T00:13:41Z,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,,5718066591,286,,5718066845,233,269,5718066589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098149,270,11,1,36,13,2n3wgr89m7jl8tmioemit2pgq,1,7.1,47.5,2025-05-10T23:42:38.463Z,2025-05-11T00:09:46Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718066497,88,,5718066495,56,Back,5718066789,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098365,272,1,1,36,26,2n3wgr89m7jl8tmioemit2pgq,1,5.5,49.9,2025-05-10T23:42:52.126Z,2025-05-10T23:42:54Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,5718067665,212,14.8,5718067661,140,10.0,5718067663,141,29.2,5718067667,213,5.04,5718067655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098411,273,1,1,36,29,2n3wgr89m7jl8tmioemit2pgq,1,10.0,29.2,2025-05-10T23:42:54.246Z,2025-05-10T23:42:57Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,5718067849,140,23.6,5718067851,141,10.9,5718067855,213,5.57,5718067853,212,18.9,5718067847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098455,274,1,1,36,31,2n3wgr89m7jl8tmioemit2pgq,1,23.6,10.9,2025-05-10T23:42:57.023Z,2025-05-10T23:43:00Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,5718068071,140,32.1,5718068075,212,9.2,5718068069,56,Back,5718068077,213,6.06,5718068073,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098457,275,1,1,36,34,2n3wgr89m7jl8tmioemit2pgq,0,31.6,7.7,2025-05-10T23:42:59.871Z,2025-05-10T23:43:02Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718068091,212,3.4,5718068229,233,223,5718068089,141,6.4,5718068233,286,,5718068085,56,Back,5718068087,140,34.7,5718068227,236,,5718068093,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,
2813098475,223,74,1,36,34,b1rpb2ox52uxcmjrsnqd95pk5,1,57.7,96.0,2025-05-10T23:42:59.872Z,2025-05-11T00:13:31Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718068209,56,Left,5718068281,233,275,5718068211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098489,224,5,1,36,36,b1rpb2ox52uxcmjrsnqd95pk5,0,64.2,101.6,2025-05-10T23:43:01.423Z,2025-05-11T00:12:59Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,5718068777,233,276,5718068277,56,Left,5718068279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098541,276,5,1,36,36,2n3wgr89m7jl8tmioemit2pgq,1,35.8,-1.6,2025-05-10T23:43:01.423Z,2025-05-11T00:12:59Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718068759,233,224,5718068623,56,Back,5718068625,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098589,277,1,1,36,41,2n3wgr89m7jl8tmioemit2pgq,1,28.7,0.0,2025-05-10T23:43:06.351Z,2025-05-10T23:43:09Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718068875,213,1.73,5718068869,141,10.7,5718068855,107,,5718068859,56,Back,5718068863,140,27.5,5718068873,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098605,278,1,1,36,41,2n3wgr89m7jl8tmioemit2pgq,1,27.5,10.7,2025-05-10T23:43:07.150Z,2025-05-10T23:43:09Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,5718068935,212,6.3,5718068931,140,32.2,5718068929,56,Back,5718068933,141,5.0,5718068937,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098609,279,3,1,36,44,2n3wgr89m7jl8tmioemit2pgq,0,34.0,5.0,2025-05-10T23:43:09.582Z,2025-05-10T23:43:16Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718069165,286,,5718069167,233,225,5718068975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098623,225,7,1,36,44,b1rpb2ox52uxcmjrsnqd95pk5,1,66.0,95.0,2025-05-10T23:43:09.583Z,2025-05-10T23:43:15Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718069107,233,279,5718069083,285,,5718069079,167,,5718069081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098681,226,5,1,36,46,b1rpb2ox52uxcmjrsnqd95pk5,0,67.0,100.8,2025-05-10T23:43:11.595Z,2025-05-11T00:13:00Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,5718069413,56,Left,5718069599,233,280,5718069415,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098707,280,5,1,36,46,2n3wgr89m7jl8tmioemit2pgq,1,33.0,-0.8,2025-05-10T23:43:11.595Z,2025-05-11T00:13:00Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718069581,233,226,5718069555,347,,5718069553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098721,281,1,1,36,52,2n3wgr89m7jl8tmioemit2pgq,1,29.0,0.0,2025-05-10T23:43:17.502Z,2025-05-10T23:43:19Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,5718069653,107,,5718069657,140,35.2,5718069661,212,12.2,5718069663,213,1.01,5718069659,141,13.2,5718069655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098723,282,43,1,36,53,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-10T23:43:18.854Z,2025-05-10T23:43:22Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718069729,156,0,5718069687,212,2.3,5718069673,56,Back,5718069677,140,36.1,5718069691,213,4.33,5718069863,144,1,5718069681,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098767,283,4,1,36,56,2n3wgr89m7jl8tmioemit2pgq,1,37.6,16.2,2025-05-10T23:43:21.457Z,2025-05-10T23:43:30Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,5718070041,265,,5718070093,233,227,5718070037,56,Back,5718070035,13,,5718070039,152,,5718070043,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813098737,227,4,1,36,56,b1rpb2ox52uxcmjrsnqd95pk5,0,62.4,83.8,2025-05-10T23:43:21.458Z,2025-05-10T23:43:29Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5718070129,233,283,5718069829,13,,5718069837,285,,5718069833,152,,5718069835,265,,5718069831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
