id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2800326711,192,1,1,20,37,b5l2e3csycjb8twvq9ek0j5gq,0,80.5,11.1,2025-04-13T00:27:24.372Z,2025-04-16T06:26:36Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647585717,140,82.8,5647585721,212,4.7,5647585745,286,,5647585723,213,1.03,5647585715,56,Right,5655980937,20,,5647585713,155,,5647585739,236,,5647585709,2,,5647585719,141,5647585741,233,190,5655980935,224,,17.0,,,,,,,,,,,,,,,,,,,,,
2800326673,190,12,1,20,37,aj8ytsr2ap33tod0hd8ofzaw9,1,22.8,81.8,2025-04-13T00:27:24.472Z,2025-04-13T00:27:29Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647585533,56,Back,5647585753,233,192,5647585531,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800326697,191,5,1,20,39,aj8ytsr2ap33tod0hd8ofzaw9,0,23.5,101.4,2025-04-13T00:27:26.407Z,2025-04-16T09:31:41Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647586063,233,193,5647585665,347,,5647585663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800326749,193,5,1,20,39,b5l2e3csycjb8twvq9ek0j5gq,1,76.5,-1.4,2025-04-13T00:27:26.407Z,2025-04-16T09:31:41Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647586025,233,191,5647585949,56,Right,5647585951,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327135,195,43,1,21,13,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-13T00:28:00.450Z,2025-04-16T06:26:55Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5655981043,144,61,5647588051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327127,194,1,1,21,13,b5l2e3csycjb8twvq9ek0j5gq,0,82.1,0.0,2025-04-13T00:28:00.769Z,2025-04-16T06:27:00Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5647588007,212,26.6,5647588003,140,100.0,5647588011,1,,5647588001,56,Center,5647588009,213,0.75,5647587999,107,,5647588005,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327181,192,5,1,21,17,aj8ytsr2ap33tod0hd8ofzaw9,1,-0.4,64.4,2025-04-13T00:28:04.887Z,2025-04-16T09:31:41Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647588301,56,Back,5647588357,233,196,5647588303,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327141,196,5,1,21,17,b5l2e3csycjb8twvq9ek0j5gq,0,100.4,35.6,2025-04-13T00:28:04.887Z,2025-04-16T09:31:41Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5647588077,346,,5647588365,233,192,5647588075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327251,193,1,1,21,31,aj8ytsr2ap33tod0hd8ofzaw9,1,4.7,46.6,2025-04-13T00:28:18.519Z,2025-04-13T00:28:19Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5647588685,213,1.25,5647588675,124,,5647588689,237,,5647588681,141,62.6,5647588677,56,Back,5647588679,140,8.2,5647588683,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327259,194,1,1,21,32,aj8ytsr2ap33tod0hd8ofzaw9,1,8.2,62.6,2025-04-13T00:28:19.643Z,2025-04-13T00:28:20Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647588737,213,0.18,5647588733,141,65.4,5647588731,140,17.9,5647588729,56,Back,5647588735,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327295,195,1,1,21,33,aj8ytsr2ap33tod0hd8ofzaw9,1,21.4,68.2,2025-04-13T00:28:20.784Z,2025-04-13T00:28:22Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647588905,212,19.6,5647588901,140,32.1,5647588903,141,91.8,5647588899,56,Back,5647588907,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327363,196,1,1,21,35,aj8ytsr2ap33tod0hd8ofzaw9,1,32.1,91.8,2025-04-13T00:28:22.465Z,2025-04-13T00:28:27Z,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,,,5647589251,213,5.16,5647589245,140,36.5,5647589249,212,10.7,5647589247,141,77.6,5647589243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327365,197,45,1,21,39,b5l2e3csycjb8twvq9ek0j5gq,0,62.8,26.9,2025-04-13T00:28:25.954Z,2025-04-13T02:20:28Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647589329,233,216,5647589259,56,Center,5647589261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328603,216,3,1,21,39,aj8ytsr2ap33tod0hd8ofzaw9,1,37.2,73.1,2025-04-13T00:28:25.954Z,2025-04-16T06:27:16Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647597937,233,197,5655981117,464,,5647595973,286,,5647595971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327367,197,3,1,21,40,aj8ytsr2ap33tod0hd8ofzaw9,0,36.5,77.6,2025-04-13T00:28:27.528Z,2025-04-16T06:27:22Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647589295,211,,5647589273,56,Back,5647589275,286,,5655981133,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327493,198,5,1,21,44,b5l2e3csycjb8twvq9ek0j5gq,1,45.8,-1.6,2025-04-13T00:28:31.634Z,2025-04-16T09:31:42Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647589935,347,,5647589957,233,198,5647589933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327425,198,5,1,21,44,aj8ytsr2ap33tod0hd8ofzaw9,0,54.2,101.6,2025-04-13T00:28:31.634Z,2025-04-16T09:31:42Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647589613,56,Left,5647589617,347,,5647589983,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327523,199,1,1,21,55,b5l2e3csycjb8twvq9ek0j5gq,1,46.1,0.0,2025-04-13T00:28:42.448Z,2025-04-13T00:28:46Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647590081,140,34.8,5647590077,56,Back,5647590073,107,,5647590089,213,2.25,5647590087,212,18.8,5647590083,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327565,200,1,1,21,59,b5l2e3csycjb8twvq9ek0j5gq,1,34.2,22.4,2025-04-13T00:28:46.289Z,2025-04-13T00:28:49Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647590287,140,12.3,5647590293,213,2.42,5647590289,141,51.9,5647590291,212,30.5,5647590285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327567,201,79,1,22,2,b5l2e3csycjb8twvq9ek0j5gq,0,0.0,0.0,2025-04-13T00:28:49.521Z,2025-04-13T00:28:50Z,,,,,5647590301,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327645,199,79,1,22,10,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T00:28:57.552Z,2025-04-13T00:28:57Z,,,,,5647590695,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327671,202,1,1,22,12,b5l2e3csycjb8twvq9ek0j5gq,1,12.6,52.8,2025-04-13T00:28:59.697Z,2025-04-16T06:27:47Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647590841,140,33.4,5647590847,213,6.16,5647590843,141,48.7,5647590845,212,22.0,5647590839,56,Back,5655981193,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327675,203,1,1,22,15,b5l2e3csycjb8twvq9ek0j5gq,1,33.4,48.7,2025-04-13T00:29:02Z,2025-04-13T00:29:03Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647590879,141,73.9,5647590883,213,1.47,5647590875,56,Back,5647590877,140,35.1,5647590881,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327741,204,1,1,22,15,b5l2e3csycjb8twvq9ek0j5gq,1,35.1,73.9,2025-04-13T00:29:02.921Z,2025-04-13T00:29:09Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647591179,213,4.24,5647591171,56,Back,5647591173,140,30.2,5647591177,212,11.3,5647591175,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327745,205,79,1,22,22,b5l2e3csycjb8twvq9ek0j5gq,0,0.0,0.0,2025-04-13T00:29:09.481Z,2025-04-13T00:29:10Z,,,,,5647591189,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327785,200,79,1,22,26,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-04-13T00:29:13.936Z,2025-04-13T00:29:14Z,,,,,5647591419,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327831,206,1,1,22,27,b5l2e3csycjb8twvq9ek0j5gq,1,32.5,47.7,2025-04-13T00:29:14.359Z,2025-04-16T06:28:40Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647591577,212,14.3,5647591573,140,26.8,5647591571,56,Back,5647591579,213,4.28,5647591575,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801855343,802,1,1,22,28,b5l2e3csycjb8twvq9ek0j5gq,1,28.1,30.0,2025-04-13T00:29:15.692Z,2025-04-16T06:29:05Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5655981451,212,15.4,5655981449,141,15.3,5655981445,56,Back,5655981453,213,5.57,5655981447,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327845,207,1,1,22,29,b5l2e3csycjb8twvq9ek0j5gq,0,38.6,13.1,2025-04-13T00:29:16.217Z,2025-04-16T06:28:52Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647591635,56,Back,5647591649,212,1.4,5647591665,233,201,5647591641,140,39.9,5647591653,213,0.00,5647591645,141,13.1,5647591669,286,,5647591663,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327811,201,74,1,22,29,aj8ytsr2ap33tod0hd8ofzaw9,1,55.6,89.3,2025-04-13T00:29:16.218Z,2025-04-16T09:30:59Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647591519,285,,5647591517,56,Left,5647591689,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327867,208,1,1,22,32,b5l2e3csycjb8twvq9ek0j5gq,1,35.2,10.4,2025-04-13T00:29:19.920Z,2025-04-13T00:29:21Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5647591761,140,25.4,5647591767,213,2.87,5647591763,141,14.6,5647591759,56,Back,5647591765,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327883,209,1,1,22,34,b5l2e3csycjb8twvq9ek0j5gq,1,25.4,14.6,2025-04-13T00:29:21.600Z,2025-04-13T00:29:22Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5647591853,212,24.0,5647591847,56,Back,5647591855,213,2.14,5647591851,141,44.3,5647591849,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327907,210,1,1,22,35,b5l2e3csycjb8twvq9ek0j5gq,0,12.9,44.3,2025-04-13T00:29:22.594Z,2025-04-13T00:29:24Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647591951,56,Center,5647591949,157,,5647591959,213,6.10,5647591957,212,60.5,5647591953,140,69.5,5647591961,1,,5647591955,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327931,202,1,1,22,38,aj8ytsr2ap33tod0hd8ofzaw9,1,41.9,82.0,2025-04-13T00:29:25.385Z,2025-04-13T00:29:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5647592095,56,Center,5647592105,212,14.8,5647592099,140,55.5,5647592093,3,,5647592107,213,6.02,5647592103,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327959,203,1,1,22,39,aj8ytsr2ap33tod0hd8ofzaw9,1,55.5,76.3,2025-04-13T00:29:26.810Z,2025-04-13T00:29:29Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647592257,141,71.7,5647592253,56,Center,5647592249,3,,5647592251,168,,5647592259,212,11.1,5647592261,213,6.00,5647592255,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327969,204,1,1,22,41,aj8ytsr2ap33tod0hd8ofzaw9,1,65.6,71.7,2025-04-13T00:29:28.904Z,2025-04-13T00:29:30Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5647592321,56,Center,5647592325,141,75.0,5647592329,213,0.82,5647592327,212,3.1,5647592323,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327983,211,83,1,22,44,b5l2e3csycjb8twvq9ek0j5gq,0,44.3,33.3,2025-04-13T00:29:31.343Z,2025-04-13T00:29:34Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5647592531,399,87pe681vhgbb6plpej3tr74oa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800327995,206,1,1,22,44,aj8ytsr2ap33tod0hd8ofzaw9,1,67.6,75.0,2025-04-13T00:29:31.352Z,2025-04-13T00:29:32Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647592461,140,63.7,5647592463,141,62.6,5647592467,213,4.26,5647592459,56,Center,5647592465,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328029,207,1,1,22,45,aj8ytsr2ap33tod0hd8ofzaw9,1,63.7,62.6,2025-04-13T00:29:32.545Z,2025-04-13T00:29:36Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5647592645,213,4.87,5647592639,140,66.1,5647592637,56,Center,5647592641,141,40.0,5647592643,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328119,208,1,1,22,49,aj8ytsr2ap33tod0hd8ofzaw9,1,66.1,40.0,2025-04-13T00:29:36.249Z,2025-04-13T00:29:49Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647593235,56,Right,5647593239,141,18.5,5647593241,212,18.8,5647593243,213,5.39,5647593237,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328143,209,1,1,23,2,aj8ytsr2ap33tod0hd8ofzaw9,1,77.3,14.0,2025-04-13T00:29:49.776Z,2025-04-13T00:29:52Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647593405,141,19.4,5647593407,212,7.0,5647593403,140,71.6,5647593401,56,Right,5647593409,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328165,210,1,1,23,5,aj8ytsr2ap33tod0hd8ofzaw9,0,73.5,15.4,2025-04-13T00:29:51.969Z,2025-04-16T06:29:50Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5655981567,20,,5647593547,141,59.9,5647593553,1,,5647593543,56,Center,5647593541,155,,5647593549,212,33.5,5647593551,213,1.13,5655981565,224,,5647593545,140,87.2,5647593539,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328151,212,12,1,23,5,b5l2e3csycjb8twvq9ek0j5gq,1,14.1,30.1,2025-04-13T00:29:52.224Z,2025-04-13T00:29:58Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5647593459,141,31.9,5647593495,15,,5647593451,56,Back,5647593463,213,0.12,5647593455,140,23.9,5647593461,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328203,211,1,1,23,7,aj8ytsr2ap33tod0hd8ofzaw9,1,74.8,69.0,2025-04-13T00:29:54.897Z,2025-04-13T00:29:58Z,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,,,5647593731,141,64.0,5647593725,3,,5647593729,140,71.6,5647593735,213,3.93,5647593727,56,Center,5647593733,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328209,212,1,1,23,11,aj8ytsr2ap33tod0hd8ofzaw9,0,72.9,71.8,2025-04-13T00:29:58.162Z,2025-04-16T06:30:02Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647593779,56,Center,5647593783,141,51.2,5647593787,213,5.51,5647593785,212,20.1,5647593777,155,,5647593781,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328205,213,12,1,23,12,b5l2e3csycjb8twvq9ek0j5gq,1,23.7,54.9,2025-04-13T00:29:59.080Z,2025-04-13T02:23:01Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5647593747,213,5.36,5647593743,141,20.4,5647593741,140,40.5,5647593761,15,,5647593745,212,29.4,5647593739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328281,213,1,1,23,14,aj8ytsr2ap33tod0hd8ofzaw9,1,75.4,91.2,2025-04-13T00:30:01.089Z,2025-04-13T00:30:07Z,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,,,5647594249,140,88.3,5647594251,141,82.7,5647594241,3,,5647594259,213,5.88,5647594245,56,Left,5647594255,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328257,214,83,1,23,17,b5l2e3csycjb8twvq9ek0j5gq,0,20.0,23.0,2025-04-13T00:30:04.312Z,2025-04-13T00:30:10Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5647594367,399,87pe681vhgbb6plpej3tr74oa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328285,214,61,1,23,20,aj8ytsr2ap33tod0hd8ofzaw9,0,88.3,82.7,2025-04-13T00:30:07.225Z,2025-04-13T00:30:07Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647594271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328299,215,5,1,23,21,b5l2e3csycjb8twvq9ek0j5gq,1,-0.4,8.8,2025-04-13T00:30:08.345Z,2025-04-16T09:31:42Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5647594369,233,215,5647594351,56,Back,5647594353,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328293,215,5,1,23,21,aj8ytsr2ap33tod0hd8ofzaw9,0,100.4,91.2,2025-04-13T00:30:08.345Z,2025-04-16T09:31:43Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5647594315,56,Left,5647594387,233,215,5647594317,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328605,216,1,1,23,52,b5l2e3csycjb8twvq9ek0j5gq,0,3.6,50.6,2025-04-13T00:30:39.167Z,2025-04-13T00:30:44Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647595985,212,86.9,5647595979,56,Left,5647595983,141,100.0,5647595987,213,0.41,5647595989,1,,5647595991,74,,5647595977,124,,5647595981,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328609,217,5,1,23,57,b5l2e3csycjb8twvq9ek0j5gq,0,75.0,101.5,2025-04-13T00:30:44.178Z,2025-04-16T09:31:43Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5647596281,233,217,5647596005,56,Left,5647596007,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328645,217,5,1,23,57,aj8ytsr2ap33tod0hd8ofzaw9,1,25.0,-1.5,2025-04-13T00:30:44.178Z,2025-04-16T09:31:43Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5647596271,233,217,5647596263,56,Back,5647596265,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328665,218,1,1,24,2,aj8ytsr2ap33tod0hd8ofzaw9,1,32.4,0.0,2025-04-13T00:30:49.770Z,2025-04-13T00:30:53Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647596399,140,36.7,5647596395,107,,5647596405,213,0.60,5647596401,141,3.7,5647596403,212,5.5,5647596397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328677,219,1,1,24,6,aj8ytsr2ap33tod0hd8ofzaw9,1,38.2,6.7,2025-04-13T00:30:53.737Z,2025-04-13T00:30:55Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5647596447,140,22.8,5647596453,213,3.07,5647596449,141,8.3,5647596445,56,Back,5647596451,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328683,220,1,1,24,8,aj8ytsr2ap33tod0hd8ofzaw9,0,22.8,8.3,2025-04-13T00:30:55.626Z,2025-04-13T00:30:57Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647596475,212,9.0,5647596471,140,31.3,5647596469,56,Back,5647596473,141,7.1,5647596477,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328711,218,8,1,24,13,b5l2e3csycjb8twvq9ek0j5gq,1,60.1,90.5,2025-04-13T00:31:00.488Z,2025-04-16T06:30:43Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5655981723,385,,5647596593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328721,219,5,1,24,14,b5l2e3csycjb8twvq9ek0j5gq,0,55.9,101.7,2025-04-13T00:31:01.058Z,2025-04-16T09:31:43Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5647596667,56,Left,5647596669,347,,5647596977,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328777,221,5,1,24,14,aj8ytsr2ap33tod0hd8ofzaw9,1,44.1,-1.7000000000000002,2025-04-13T00:31:01.058Z,2025-04-13T02:50:41Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5647596965,56,Back,5647596969,233,219,5647596967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328791,222,1,1,24,24,aj8ytsr2ap33tod0hd8ofzaw9,1,46.8,0.0,2025-04-13T00:31:11.818Z,2025-04-13T00:31:14Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647597063,141,8.8,5647597067,213,0.58,5647597055,56,Right,5647597059,140,57.4,5647597065,212,13.3,5647597051,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328799,223,1,1,24,27,aj8ytsr2ap33tod0hd8ofzaw9,1,57.4,8.8,2025-04-13T00:31:14.018Z,2025-04-13T00:31:15Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5647597107,213,2.57,5647597103,141,10.6,5647597099,56,Right,5647597101,140,55.6,5647597105,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328803,224,1,1,24,28,aj8ytsr2ap33tod0hd8ofzaw9,0,55.6,10.6,2025-04-13T00:31:15.554Z,2025-04-13T00:31:16Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647597125,213,0.16,5647597135,286,,5647597129,236,,5647597121,141,10.7,5647597117,56,Right,5647597131,233,220,5647597119,140,56.0,5647597123,212,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328801,220,74,1,24,28,b5l2e3csycjb8twvq9ek0j5gq,1,46.8,95.0,2025-04-13T00:31:15.555Z,2025-04-13T00:31:17Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647597113,56,Back,5647597157,233,224,5647597115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328809,221,5,1,24,30,b5l2e3csycjb8twvq9ek0j5gq,0,52.0,101.8,2025-04-13T00:31:17.075Z,2025-04-16T09:31:44Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5647597165,347,,5647597429,233,225,5647597163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328859,225,5,1,24,30,aj8ytsr2ap33tod0hd8ofzaw9,1,48.0,-1.8,2025-04-13T00:31:17.075Z,2025-04-16T09:31:44Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647597389,347,,5647597387,56,Back,5647597403,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800328881,226,1,1,24,41,aj8ytsr2ap33tod0hd8ofzaw9,1,51.7,0.0,2025-04-13T00:31:28.034Z,2025-04-13T00:31:30Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5647597529,213,0.72,5647597521,56,Right,5647597519,107,,5647597523,140,62.4,5647597527,212,15.0,5647597525,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
