id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2790953519,175,7,1,19,16,bk3zg8yaj5uoqhxzwons3bo8a,1,7.6,9.6,2025-03-22T21:26:21.228Z,2025-03-25T11:42:26Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596096591,233,126,5596096565,285,,5599853597,178,,5599853595,383,,5596096563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953567,176,12,1,19,18,bk3zg8yaj5uoqhxzwons3bo8a,1,6.0,11.6,2025-03-22T21:26:23.062Z,2025-03-22T21:29:05Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596096837,140,40.5,5596096835,56,Back,5596096839,141,7.9,5596096843,213,6.21,5596096841,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953549,127,1,1,19,20,5h878vnmkbuy2ummddprusxgq,1,52.7,92.0,2025-03-22T21:26:25.218Z,2025-03-22T21:26:28Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596096755,141,94.8,5596096757,212,12.8,5596096753,140,64.8,5596096751,56,Left,5596096759,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953555,128,3,1,19,23,5h878vnmkbuy2ummddprusxgq,0,63.6,94.4,2025-03-22T21:26:28.002Z,2025-03-25T11:42:37Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596096789,56,Left,5596096791,286,,5596096937,233,177,5599853865,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953569,177,7,1,19,23,bk3zg8yaj5uoqhxzwons3bo8a,1,36.4,5.6,2025-03-22T21:26:28.003Z,2025-03-25T11:42:42Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596096855,233,128,5596096849,285,,5599853989,178,,5599853987,383,,5596096847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953629,179,1,1,19,25,bk3zg8yaj5uoqhxzwons3bo8a,1,36.1,11.1,2025-03-22T21:26:30.446Z,2025-03-22T21:29:03Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596097139,1,,5596097127,155,,5596097137,213,1.08,5596097135,212,45.4,5596097129,56,Center,5596097133,141,69.9,5596097131,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953639,180,61,1,19,32,bk3zg8yaj5uoqhxzwons3bo8a,0,81.0,75.6,2025-03-22T21:26:37.501Z,2025-03-22T21:29:04Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5596097195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953731,130,1,1,19,39,5h878vnmkbuy2ummddprusxgq,1,36.6,20.4,2025-03-22T21:26:44.651Z,2025-03-22T21:26:46Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596097675,213,2.03,5596097673,212,5.0,5596097669,141,27.0,5596097665,56,Back,5596097705,189,,5596097667,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953765,131,1,1,19,41,5h878vnmkbuy2ummddprusxgq,1,33.4,27.1,2025-03-22T21:26:46.355Z,2025-03-22T21:26:47Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5596097865,213,3.17,5596097857,56,Back,5596097863,212,15.2,5596097861,141,26.4,5596097859,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953787,132,1,1,19,42,5h878vnmkbuy2ummddprusxgq,1,16.6,28.2,2025-03-22T21:26:47.691Z,2025-03-22T21:26:50Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596097989,140,3.3,5596097987,56,Back,5596097991,141,51.6,5596097993,212,21.2,5596097995,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953839,133,1,1,19,45,5h878vnmkbuy2ummddprusxgq,1,4.6,54.3,2025-03-22T21:26:50.362Z,2025-03-22T21:26:54Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5596098259,213,1.07,5596098255,141,86.2,5596098257,212,24.7,5596098253,140,15.8,5596098251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953851,134,1,1,19,49,5h878vnmkbuy2ummddprusxgq,1,18.8,90.3,2025-03-22T21:26:54.530Z,2025-03-22T21:26:56Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596098313,56,Back,5596098321,213,5.60,5596098315,140,29.3,5596098317,141,77.0,5596098319,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953897,135,1,1,19,51,5h878vnmkbuy2ummddprusxgq,1,29.8,77.3,2025-03-22T21:26:56.362Z,2025-03-25T11:43:21Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596098569,141,49.9,5596098571,212,29.7,5596098573,213,3.82,5596098563,56,Back,5596098567,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953917,136,1,1,19,56,5h878vnmkbuy2ummddprusxgq,1,6.3,42.8,2025-03-22T21:27:01.130Z,2025-03-22T21:27:03Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5596098657,56,Back,5596098665,213,0.62,5596098663,212,8.0,5596098661,141,49.7,5596098659,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790953933,137,1,1,19,58,5h878vnmkbuy2ummddprusxgq,1,12.2,44.0,2025-03-22T21:27:03.740Z,2025-03-22T21:27:05Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596098763,213,5.07,5596098751,140,19.0,5596098789,189,,5596098755,141,15.8,5596098759,212,20.5,5596098749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954003,138,1,1,20,4,5h878vnmkbuy2ummddprusxgq,1,22.3,24.4,2025-03-22T21:27:09.674Z,2025-03-22T21:27:11Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596099151,189,,5596099119,56,Back,5596099121,140,16.0,5596099123,141,48.2,5596099125,212,17.5,5596099127,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954009,139,1,1,20,6,5h878vnmkbuy2ummddprusxgq,1,15.4,49.0,2025-03-22T21:27:11.426Z,2025-03-22T21:27:12Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596099181,189,,5596099175,213,1.18,5596099169,140,24.2,5596099173,212,24.5,5596099171,141,82.4,5596099167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954035,140,1,1,20,9,5h878vnmkbuy2ummddprusxgq,1,33.4,83.8,2025-03-22T21:27:14.361Z,2025-03-22T21:27:16Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5596099287,56,Back,5596099289,140,25.5,5596099295,213,3.91,5596099291,141,72.0,5596099293,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954057,141,1,1,20,11,5h878vnmkbuy2ummddprusxgq,1,25.5,67.2,2025-03-22T21:27:16.331Z,2025-03-22T21:27:19Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596099439,141,40.1,5596099443,213,4.58,5596099441,212,18.6,5596099435,56,Back,5596099437,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954067,142,1,1,20,14,5h878vnmkbuy2ummddprusxgq,1,27.4,34.9,2025-03-22T21:27:19.417Z,2025-03-22T21:27:21Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596099489,141,29.2,5596099493,213,6.02,5596099491,212,15.1,5596099487,140,41.3,5596099485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954085,143,1,1,20,16,5h878vnmkbuy2ummddprusxgq,1,41.4,29.2,2025-03-22T21:27:21.625Z,2025-03-22T21:27:24Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5596099565,56,Back,5596099567,140,45.5,5596099573,213,5.05,5596099571,212,12.8,5596099569,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954117,144,1,1,20,19,5h878vnmkbuy2ummddprusxgq,1,45.7,9.5,2025-03-22T21:27:24.185Z,2025-03-22T21:27:31Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5596099741,212,19.9,5596099743,213,2.68,5596099739,141,22.4,5596099735,56,Back,5596099737,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954131,145,1,1,20,26,5h878vnmkbuy2ummddprusxgq,1,36.8,33.0,2025-03-22T21:27:31.297Z,2025-03-22T21:27:35Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596099829,56,Back,5596099837,213,2.08,5596099835,212,18.4,5596099831,140,28.3,5596099833,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954143,146,1,1,20,30,5h878vnmkbuy2ummddprusxgq,1,28.1,49.4,2025-03-22T21:27:35.097Z,2025-03-22T21:27:37Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5596099909,56,Back,5596099915,212,19.9,5596099917,213,4.90,5596099911,140,31.6,5596099913,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954153,147,1,1,20,32,5h878vnmkbuy2ummddprusxgq,1,31.9,20.4,2025-03-22T21:27:37.457Z,2025-03-22T21:27:38Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596099963,56,Back,5596099967,141,34.9,5596099965,140,38.4,5596099969,212,12.0,5596099971,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954161,148,1,1,20,33,5h878vnmkbuy2ummddprusxgq,0,38.7,35.8,2025-03-22T21:27:38.585Z,2025-03-22T21:27:39Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5596100029,213,5.99,5596100027,212,10.0,5596100017,56,Back,5596100025,141,31.6,5596100021,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954169,181,8,1,20,34,bk3zg8yaj5uoqhxzwons3bo8a,1,47.5,59.4,2025-03-22T21:27:38.970Z,2025-03-25T11:43:57Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596100061,56,Back,5599855357,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954205,183,1,1,20,36,bk3zg8yaj5uoqhxzwons3bo8a,1,55.7,57.6,2025-03-22T21:27:41.828Z,2025-03-22T21:31:04Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596100235,141,68.1,5596100233,140,59.3,5596100231,56,Center,5596100239,212,8.1,5596100241,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954209,184,61,1,20,37,bk3zg8yaj5uoqhxzwons3bo8a,0,59.3,68.1,2025-03-22T21:27:42.397Z,2025-03-22T21:31:07Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596100255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954283,150,1,1,20,39,5h878vnmkbuy2ummddprusxgq,1,33.3,44.6,2025-03-22T21:27:44.930Z,2025-03-22T21:27:52Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5596100687,212,34.3,5596100685,141,89.7,5596100683,140,48.0,5596100681,56,Back,5596100689,213,1.10,5596100691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954297,151,1,1,20,47,5h878vnmkbuy2ummddprusxgq,1,60.0,90.2,2025-03-22T21:27:52.322Z,2025-03-22T21:27:53Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596100769,212,7.7,5596100771,213,0.70,5596100763,56,Left,5596100767,141,97.5,5596100765,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954311,152,1,1,20,48,5h878vnmkbuy2ummddprusxgq,1,65.6,97.5,2025-03-22T21:27:53.466Z,2025-03-22T21:27:56Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5596100851,56,Left,5596100853,140,76.9,5596100855,141,88.0,5596100857,212,13.5,5596100859,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954323,153,1,1,20,51,5h878vnmkbuy2ummddprusxgq,0,79.1,86.7,2025-03-22T21:27:56.033Z,2025-03-25T11:44:34Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596100909,56,Left,5596100907,155,,5596100905,2,,5599856087,72,,5599856085,224,,5596100911,140,81.2,5596100913,141,80.3,5596100915,212,4.9,5596100917,213,,,,,,,,,5.18,,,,,,,,,,,,,,,,,,
2790954349,185,43,1,20,51,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-03-22T21:27:56.133Z,2025-03-22T21:30:26Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596101131,233,153,5596107085,144,12,5596101099,56,Back,5596101097,185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954379,187,1,1,20,55,bk3zg8yaj5uoqhxzwons3bo8a,1,18.2,14.9,2025-03-22T21:28:00.779Z,2025-03-22T21:28:01Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596101253,212,6.6,5596101251,141,18.6,5596101255,213,0.39,5596101247,56,Back,5596101249,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954395,188,1,1,20,56,bk3zg8yaj5uoqhxzwons3bo8a,1,24.0,18.6,2025-03-22T21:28:01.644Z,2025-03-22T21:28:03Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596101323,56,Back,5596101327,141,14.7,5596101325,140,17.1,5596101331,213,3.49,5596101329,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954423,189,1,1,20,57,bk3zg8yaj5uoqhxzwons3bo8a,1,17.1,14.7,2025-03-22T21:28:02.900Z,2025-03-22T21:28:05Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596101493,213,0.81,5596101491,212,13.8,5596101489,141,29.4,5596101485,56,Back,5596101487,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954453,190,1,1,21,0,bk3zg8yaj5uoqhxzwons3bo8a,1,26.3,29.7,2025-03-22T21:28:05.004Z,2025-03-22T21:28:08Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596101687,213,3.76,5596101685,212,9.1,5596101683,141,21.9,5596101681,140,19.2,5596101679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954513,191,1,1,21,3,bk3zg8yaj5uoqhxzwons3bo8a,1,22.8,25.8,2025-03-22T21:28:08.067Z,2025-03-22T21:28:14Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596101999,212,23.0,5596102001,213,1.39,5596101993,56,Back,5596101995,140,26.7,5596101997,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954569,192,1,1,21,9,bk3zg8yaj5uoqhxzwons3bo8a,1,43.5,70.5,2025-03-22T21:28:14.251Z,2025-03-22T21:28:21Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596102387,213,4.35,5596102385,212,14.8,5596102383,141,50.1,5596102381,140,38.5,5596102379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954617,193,1,1,21,16,bk3zg8yaj5uoqhxzwons3bo8a,1,46.7,42.1,2025-03-22T21:28:21.067Z,2025-03-22T21:28:29Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596102683,213,1.46,5596102677,140,48.0,5596102681,212,12.2,5596102675,56,Back,5596102679,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954655,194,1,1,21,24,bk3zg8yaj5uoqhxzwons3bo8a,1,56.4,70.0,2025-03-22T21:28:29.227Z,2025-03-22T21:28:32Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596102909,141,47.9,5596102911,212,15.7,5596102913,213,4.41,5596102907,140,52.0,5596102905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954671,195,1,1,21,27,bk3zg8yaj5uoqhxzwons3bo8a,1,58.6,36.0,2025-03-22T21:28:32.739Z,2025-03-22T21:28:35Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596103015,141,24.1,5596103017,212,11.7,5596103013,140,66.7,5596103011,56,Center,5596103019,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954755,196,1,1,21,30,bk3zg8yaj5uoqhxzwons3bo8a,1,64.4,22.5,2025-03-22T21:28:35.195Z,2025-03-22T21:28:43Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596103439,56,Right,5596103447,213,4.23,5596103445,212,13.8,5596103441,140,58.3,5596103443,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954761,197,1,1,21,37,bk3zg8yaj5uoqhxzwons3bo8a,0,57.8,2.5,2025-03-22T21:28:42.923Z,2025-03-22T21:28:43Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596103477,212,10.2,5596103475,141,0.0,5596103473,140,67.2,5596103471,56,Right,5596103479,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954905,154,5,1,21,38,5h878vnmkbuy2ummddprusxgq,1,33.7,101.2,2025-03-22T21:28:43.425Z,2025-03-22T21:31:42Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596104295,233,198,5596104271,347,,5596104269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954765,198,5,1,21,38,bk3zg8yaj5uoqhxzwons3bo8a,0,66.3,-1.2,2025-03-22T21:28:43.425Z,2025-03-22T22:52:13Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596104313,233,154,5596103481,56,Right,5596103483,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954943,155,1,1,22,0,5h878vnmkbuy2ummddprusxgq,1,38.5,100.0,2025-03-22T21:29:05.393Z,2025-03-22T21:29:10Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596104497,1,,5596104495,213,5.91,5596104491,141,89.6,5596104493,212,22.1,5596104487,56,Left,5596104485,107,,5596104489,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954947,156,50,1,22,5,5h878vnmkbuy2ummddprusxgq,1,57.4,85.3,2025-03-22T21:29:10.323Z,2025-03-22T22:32:25Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5596104591,233,199,5596104515,286,,5596104513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954953,199,7,1,22,5,bk3zg8yaj5uoqhxzwons3bo8a,1,42.6,14.7,2025-03-22T21:29:10.324Z,2025-03-25T11:46:01Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596104569,233,156,5596104549,56,Back,5599857795,178,,5596104551,285,,5599857793,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954977,157,83,1,22,6,5h878vnmkbuy2ummddprusxgq,0,45.1,83.6,2025-03-22T21:29:11.056Z,2025-03-25T11:46:19Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5596104823,399,bosdsb16w79aihfktvp4cjvje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954965,201,1,1,22,6,bk3zg8yaj5uoqhxzwons3bo8a,1,42.8,21.2,2025-03-22T21:29:11.434Z,2025-03-22T21:29:13Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5596104619,213,1.03,5596104615,141,29.2,5596104617,212,6.3,5596104611,56,Back,5596104613,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954969,202,1,1,22,7,bk3zg8yaj5uoqhxzwons3bo8a,1,45.9,29.2,2025-03-22T21:29:12.219Z,2025-03-22T21:29:13Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596104655,213,5.81,5596104651,141,23.0,5596104653,212,9.3,5596104647,56,Center,5596104649,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790954987,203,1,1,22,8,bk3zg8yaj5uoqhxzwons3bo8a,1,53.8,23.0,2025-03-22T21:29:12.948Z,2025-03-22T21:29:15Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5596104729,213,0.84,5596104723,140,63.5,5596104721,56,Center,5596104725,141,39.8,5596104727,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955001,204,1,1,22,10,bk3zg8yaj5uoqhxzwons3bo8a,1,63.5,39.8,2025-03-22T21:29:15.562Z,2025-03-22T21:29:18Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596104807,213,1.72,5596104805,212,25.2,5596104799,56,Center,5596104803,141,76.4,5596104801,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955025,205,1,1,22,13,bk3zg8yaj5uoqhxzwons3bo8a,1,59.9,76.4,2025-03-22T21:29:18.130Z,2025-03-22T21:29:20Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5596104939,56,Center,5596104945,212,7.5,5596104947,213,4.77,5596104941,140,60.3,5596104943,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955035,206,1,1,22,15,bk3zg8yaj5uoqhxzwons3bo8a,1,61.3,65.2,2025-03-22T21:29:20.666Z,2025-03-22T21:29:22Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596104995,141,59.0,5596104997,212,8.3,5596104991,56,Center,5596104993,140,68.1,5596104999,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955037,207,1,1,22,17,bk3zg8yaj5uoqhxzwons3bo8a,1,68.1,59.0,2025-03-22T21:29:22.402Z,2025-03-25T11:46:38Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5596105009,141,64.3,5596105007,140,58.6,5596105005,56,Center,5596105011,212,10.6,5596105013,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955087,208,1,1,22,18,bk3zg8yaj5uoqhxzwons3bo8a,1,58.7,64.2,2025-03-22T21:29:23.810Z,2025-03-22T21:29:29Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5596105293,141,44.8,5596105291,140,54.4,5596105289,56,Center,5596105297,213,4.38,5596105295,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955115,209,1,1,22,24,bk3zg8yaj5uoqhxzwons3bo8a,1,64.7,34.5,2025-03-22T21:29:29.449Z,2025-03-22T21:29:33Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596105419,212,18.0,5596105417,141,59.7,5596105415,140,59.4,5596105413,56,Center,5596105421,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955137,210,1,1,22,28,bk3zg8yaj5uoqhxzwons3bo8a,1,59.2,65.2,2025-03-22T21:29:33.659Z,2025-03-22T21:29:37Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596105541,213,4.86,5596105539,212,15.5,5596105533,56,Center,5596105537,141,42.7,5596105535,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955149,211,1,1,22,32,bk3zg8yaj5uoqhxzwons3bo8a,1,62.6,34.6,2025-03-22T21:29:36.954Z,2025-03-22T21:29:38Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596105621,141,19.2,5596105623,212,10.5,5596105625,213,4.69,5596105617,56,Right,5596105619,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955165,212,1,1,22,33,bk3zg8yaj5uoqhxzwons3bo8a,1,62.9,19.5,2025-03-22T21:29:38.835Z,2025-03-22T21:29:41Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5596105709,56,Center,5596105713,141,33.4,5596105711,140,58.8,5596105715,212,10.4,5596105717,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955215,213,1,1,22,36,bk3zg8yaj5uoqhxzwons3bo8a,1,61.1,36.1,2025-03-22T21:29:41.425Z,2025-03-22T21:29:46Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5596105927,56,Center,5596105933,212,19.3,5596105931,141,64.3,5596105935,213,1.70,5596105929,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955235,214,2,1,22,41,bk3zg8yaj5uoqhxzwons3bo8a,1,66.4,72.0,2025-03-22T21:29:46.793Z,2025-03-25T11:47:01Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5596106047,7,52rcg38mijjjusfwqxa2l7hex,5596106039,140,82.5,5596106041,141,92.4,5596106051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790955473,159,1,1,23,24,5h878vnmkbuy2ummddprusxgq,1,16.8,10.3,2025-03-22T21:30:29.096Z,2025-03-22T21:30:33Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5596107369,155,,5596107373,241,,5596107387,212,29.7,5596107375,56,Back,5596107383,141,11.1,5596107367,5,,5596107379,140,45.1,5596107391,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
