id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813152901,193,1,1,20,27,87c66ubwpzykovmkaf1t46bis,1,51.0,25.6,2025-05-11T00:59:41.342Z,2025-05-11T00:59:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718375971,140,57.9,5718375975,212,10.7,5718375977,213,5.46,5718375969,56,Right,5718375973,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152927,194,1,1,20,32,87c66ubwpzykovmkaf1t46bis,1,54.9,19.4,2025-05-11T00:59:46.619Z,2025-05-11T00:59:49Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718376123,141,41.8,5718376119,56,Center,5718376127,213,0.95,5718376125,212,18.7,5718376121,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813152955,195,1,1,20,35,87c66ubwpzykovmkaf1t46bis,1,65.3,41.8,2025-05-11T00:59:49.463Z,2025-05-11T00:59:52Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5718376309,213,2.81,5718376303,140,39.0,5718376305,141,55.7,5718376307,212,29.2,5718376301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153003,196,1,1,20,37,87c66ubwpzykovmkaf1t46bis,1,38.1,60.5,2025-05-11T00:59:51.854Z,2025-05-11T00:59:56Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718376647,56,Left,5718376649,140,56.8,5718376651,141,94.5,5718376653,212,30.3,5718376655,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153045,197,1,1,20,42,87c66ubwpzykovmkaf1t46bis,1,56.4,95.4,2025-05-11T00:59:56.503Z,2025-05-11T01:00:01Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718376993,56,Back,5718376999,212,20.2,5718376997,141,80.5,5718377001,213,3.67,5718376995,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153063,198,1,1,20,46,87c66ubwpzykovmkaf1t46bis,1,39.2,78.2,2025-05-11T01:00:01.023Z,2025-05-11T01:00:02Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718377133,213,0.14,5718377131,212,8.6,5718377129,141,79.9,5718377127,140,47.3,5718377125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153117,199,1,1,20,48,87c66ubwpzykovmkaf1t46bis,1,47.3,79.9,2025-05-11T01:00:02.281Z,2025-05-11T01:00:05Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718377403,141,75.9,5718377399,56,Back,5718377407,213,3.46,5718377405,212,8.7,5718377401,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153195,200,1,1,20,50,87c66ubwpzykovmkaf1t46bis,1,42.1,62.4,2025-05-11T01:00:05.149Z,2025-05-11T01:00:10Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718377881,1,,5718377871,56,Right,5718377875,141,2.8,5718377877,212,43.7,5718377879,213,5.10,5718377873,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153205,201,61,1,20,56,87c66ubwpzykovmkaf1t46bis,0,43.1,15.2,2025-05-11T01:00:10.712Z,2025-05-11T01:00:11Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718377915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153209,146,8,1,20,57,b5l2e3csycjb8twvq9ek0j5gq,1,59.0,89.0,2025-05-11T01:00:11.608Z,2025-05-11T01:00:11Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718377925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153251,147,4,1,20,57,b5l2e3csycjb8twvq9ek0j5gq,1,59.0,77.0,2025-05-11T01:00:11.974Z,2025-05-11T03:05:16Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718378461,233,202,5718378193,56,Center,5718378199,286,,5718378197,265,,5718378195,152,,5718378191,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153279,202,4,1,20,57,87c66ubwpzykovmkaf1t46bis,0,41.0,23.0,2025-05-11T01:00:11.975Z,2025-05-11T03:05:17Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718378443,13,,5718378961,233,147,5718378445,56,Back,5718379489,55,203,5718378447,152,,5718378451,285,,5718378449,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813153381,203,17,1,20,58,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-11T01:00:12.209Z,2025-05-11T01:00:39Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718379429,31,,5718379431,392,,5718379435,55,202,5718379433,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154411,148,1,1,22,43,b5l2e3csycjb8twvq9ek0j5gq,1,61.6,84.4,2025-05-11T01:01:58.080Z,2025-05-11T01:02:06Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718385317,152,,5718385315,155,,5718385319,56,Center,5718385323,141,24.9,5718385321,140,84.5,5718385313,5,,5718385329,1,,5718385327,213,5.25,5718385325,212,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154415,149,44,1,22,45,b5l2e3csycjb8twvq9ek0j5gq,1,84.2,25.4,2025-05-11T01:01:59.975Z,2025-05-11T01:02:27Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718385561,233,204,5718385345,56,Center,5718385347,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154439,204,44,1,22,45,87c66ubwpzykovmkaf1t46bis,0,15.8,74.6,2025-05-11T01:01:59.976Z,2025-05-11T01:02:43Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5718385571,233,149,5718385519,56,Back,5718385521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154455,150,1,1,22,46,b5l2e3csycjb8twvq9ek0j5gq,1,84.5,24.9,2025-05-11T01:02:00.576Z,2025-05-11T01:02:31Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718385623,212,10.2,5718385625,213,0.69,5718385617,56,Center,5718385615,3,,5718385621,141,34.5,5718385619,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154463,151,4,1,22,50,b5l2e3csycjb8twvq9ek0j5gq,1,91.4,36.2,2025-05-11T01:02:04.839Z,2025-05-11T01:04:35Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5718386889,233,205,5718385803,286,,5718385793,9,,5718385801,265,,5718385797,56,Center,5718385795,13,,5718395313,348,doseo9fbdr1a1srm0jhdqmr55,5718385799,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813154485,205,4,1,22,50,87c66ubwpzykovmkaf1t46bis,0,8.6,63.8,2025-05-11T01:02:04.840Z,2025-05-11T03:05:17Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718386861,9,,5718386869,265,,5718386867,152,,5718386865,56,Back,5718386921,233,151,5718386871,285,,5718386863,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813155789,152,16,1,24,52,b5l2e3csycjb8twvq9ek0j5gq,1,88.5,50.0,2025-05-11T01:04:06.991Z,2025-05-11T03:39:23Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5718394693,102,47.2,5718393769,214,,5718394695,103,3.8,5718394707,281,cclpvd1z3yyruciida1q3x4o9,5718394121,20,,5718394763,353,206,5718394701,230,99.0,5718394703,231,51.4,5718394125,374,2025-05-11 02:04:06.267,5718394705,280,5718394697,390,5718394691,80,,5718394713,472,5718394709,282,565694,PENALTY_WON,151,b5l2e3csycjb8twvq9ek0j5gq,5718393767,56,5718394129,375,Center,24:52.071,5718393763,9,5718394699,458,5718393765,17
2813155807,206,58,1,24,52,87c66ubwpzykovmkaf1t46bis,0,0.0,0.0,2025-05-11T01:04:06.991Z,2025-05-11T01:04:17Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718393875,179,,5718393877,75,,5718393879,56,Back,5718393871,9,,5718394245,233,152,5718393873,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156281,207,1,1,25,42,87c66ubwpzykovmkaf1t46bis,1,50.1,49.9,2025-05-11T01:04:56.958Z,2025-05-11T01:04:58Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718396851,213,3.25,5718396849,212,11.8,5718396847,141,48.1,5718396845,140,38.9,5718396841,56,Back,5718396853,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156303,208,1,1,25,43,87c66ubwpzykovmkaf1t46bis,1,38.9,48.1,2025-05-11T01:04:58.159Z,2025-05-11T01:37:44Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718396989,56,Back,5718396993,141,26.5,5718396991,140,46.0,5718396997,213,5.18,5718396995,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156359,209,1,1,25,46,87c66ubwpzykovmkaf1t46bis,1,46.0,26.5,2025-05-11T01:05:00.231Z,2025-05-11T01:05:05Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718397361,141,38.5,5718397359,140,44.5,5718397357,56,Back,5718397365,213,1.76,5718397363,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156391,210,1,1,25,50,87c66ubwpzykovmkaf1t46bis,1,46.6,38.0,2025-05-11T01:05:04.814Z,2025-05-11T01:38:12Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718397539,56,Back,5718397541,140,30.1,5718397545,212,21.0,5718397551,213,2.54,5718397543,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156423,211,1,1,25,54,87c66ubwpzykovmkaf1t46bis,1,29.7,56.9,2025-05-11T01:05:08.614Z,2025-05-11T01:05:09Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718397763,141,81.7,5718397759,56,Back,5718397761,140,34.8,5718397765,212,17.7,5718397767,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156441,212,1,1,25,55,87c66ubwpzykovmkaf1t46bis,0,34.8,81.7,2025-05-11T01:05:09.486Z,2025-05-11T01:05:10Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718397883,141,71.8,5718397879,56,Back,5718397885,212,7.6,5718397887,213,5.19,5718397881,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156433,153,8,1,25,55,b5l2e3csycjb8twvq9ek0j5gq,1,70.7,34.0,2025-05-11T01:05:10.193Z,2025-05-11T01:05:10Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718397845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156465,213,1,1,25,58,87c66ubwpzykovmkaf1t46bis,1,21.2,71.7,2025-05-11T01:05:12.439Z,2025-05-11T01:05:15Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718398057,56,Back,5718398061,140,13.2,5718398073,213,4.37,5718398069,212,25.1,5718398065,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156483,214,1,1,26,0,87c66ubwpzykovmkaf1t46bis,1,13.2,36.9,2025-05-11T01:05:14.854Z,2025-05-11T01:05:16Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718398183,140,4.8,5718398187,212,15.3,5718398185,141,55.2,5718398189,213,2.19,5718398181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156505,215,1,1,26,2,87c66ubwpzykovmkaf1t46bis,0,4.8,55.2,2025-05-11T01:05:16.310Z,2025-05-11T01:05:18Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718398341,157,,5718398359,1,,5718398355,212,54.6,5718398357,213,0.24,5718398345,56,Center,5718398349,140,55.3,5718398351,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156521,154,1,1,26,4,b5l2e3csycjb8twvq9ek0j5gq,1,46.1,20.1,2025-05-11T01:05:18.801Z,2025-05-11T01:05:22Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718398479,56,Center,5718398485,212,23.3,5718398487,213,0.16,5718398477,3,,5718398481,140,68.0,5718398483,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156525,155,1,1,26,7,b5l2e3csycjb8twvq9ek0j5gq,0,63.1,44.6,2025-05-11T01:05:21.878Z,2025-05-11T01:05:22Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5718398549,212,13.1,5718398551,213,6.07,5718398545,140,75.3,5718398547,141,40.6,5718398539,3,,5718398541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156553,216,1,1,26,9,87c66ubwpzykovmkaf1t46bis,1,26.1,50.0,2025-05-11T01:05:23.894Z,2025-05-11T01:05:26Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718398791,140,40.9,5718398797,213,5.57,5718398795,212,20.6,5718398789,56,Back,5718398787,3,,5718398793,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156555,217,61,1,26,12,87c66ubwpzykovmkaf1t46bis,0,40.9,30.1,2025-05-11T01:05:26.440Z,2025-05-11T01:05:27Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718398801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156583,156,1,1,26,13,b5l2e3csycjb8twvq9ek0j5gq,1,60.7,70.3,2025-05-11T01:05:28.030Z,2025-05-11T01:05:29Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5718398911,56,Back,5718398915,141,57.5,5718398917,212,22.1,5718398919,213,3.55,5718398913,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156605,158,1,1,26,15,b5l2e3csycjb8twvq9ek0j5gq,1,41.4,57.5,2025-05-11T01:05:29.986Z,2025-05-11T01:05:31Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718399065,212,11.4,5718399067,213,5.54,5718399059,56,Back,5718399061,140,49.4,5718399063,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156653,159,1,1,26,17,b5l2e3csycjb8twvq9ek0j5gq,1,45.0,46.3,2025-05-11T01:05:31.743Z,2025-05-11T01:05:36Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718399413,141,27.3,5718399411,140,32.3,5718399417,213,3.91,5718399409,56,Back,5718399415,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156689,160,1,1,26,22,b5l2e3csycjb8twvq9ek0j5gq,1,32.6,26.8,2025-05-11T01:05:36.423Z,2025-05-11T01:05:41Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718399691,213,0.95,5718399683,141,86.0,5718399673,155,,5718399687,212,49.4,5718399677,56,Left,5718399681,140,59.8,5718399693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156739,161,1,1,26,27,b5l2e3csycjb8twvq9ek0j5gq,1,64.9,87.8,2025-05-11T01:05:41.227Z,2025-05-11T01:05:44Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718400061,56,Left,5718400067,212,10.2,5718400065,141,79.3,5718400069,213,3.74,5718400063,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156745,162,3,1,26,30,b5l2e3csycjb8twvq9ek0j5gq,1,63.4,88.1,2025-05-11T01:05:44.646Z,2025-05-11T03:05:38Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718400107,286,,5718400259,233,218,5718400105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156769,218,45,1,26,30,87c66ubwpzykovmkaf1t46bis,0,36.6,11.9,2025-05-11T01:05:44.646Z,2025-05-11T03:05:38Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718400285,285,,5718400277,56,Back,5718400279,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156761,163,1,1,26,31,b5l2e3csycjb8twvq9ek0j5gq,0,65.9,86.6,2025-05-11T01:05:45.367Z,2025-05-11T01:05:47Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718400211,213,5.31,5718400209,212,21.9,5718400203,56,Center,5718400207,141,60.0,5718400205,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156835,219,1,1,26,36,87c66ubwpzykovmkaf1t46bis,1,23.3,41.2,2025-05-11T01:05:50.375Z,2025-05-11T01:05:52Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5718400641,56,Back,5718400645,141,31.8,5718400647,212,7.4,5718400649,213,5.25,5718400643,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156853,220,1,1,26,38,87c66ubwpzykovmkaf1t46bis,1,26.9,31.8,2025-05-11T01:05:52.503Z,2025-05-11T01:39:15Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5718400743,213,3.88,5718400741,212,19.3,5718400739,141,12.6,5718400737,140,13.3,5718400735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156933,222,1,1,26,42,87c66ubwpzykovmkaf1t46bis,1,9.4,4.6,2025-05-11T01:05:56.535Z,2025-05-11T01:05:58Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718401151,1,,5718401149,213,0.39,5718401147,212,41.6,5718401145,141,27.7,5718401141,56,Back,5718401139,157,,5718401143,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156937,223,1,1,26,44,87c66ubwpzykovmkaf1t46bis,0,46.1,27.7,2025-05-11T01:05:58.590Z,2025-05-11T01:05:59Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5718401163,213,1.84,5718401157,140,44.4,5718401155,56,Back,5718401161,212,6.8,5718401159,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813156983,165,1,1,26,45,b5l2e3csycjb8twvq9ek0j5gq,1,56.2,51.2,2025-05-11T01:06:00.055Z,2025-05-11T01:06:03Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718401439,141,82.7,5718401441,212,21.4,5718401435,56,Left,5718401437,140,55.9,5718401443,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157013,166,1,1,26,49,b5l2e3csycjb8twvq9ek0j5gq,1,61.5,82.4,2025-05-11T01:06:03.294Z,2025-05-11T01:06:06Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718401621,141,67.0,5718401619,140,65.0,5718401617,56,Center,5718401625,213,5.05,5718401623,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157031,167,1,1,26,51,b5l2e3csycjb8twvq9ek0j5gq,1,65.0,67.0,2025-05-11T01:06:06.078Z,2025-05-11T01:06:07Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5718401737,56,Back,5718401739,140,43.8,5718401741,141,75.0,5718401743,212,22.9,5718401745,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157113,168,1,1,26,52,b5l2e3csycjb8twvq9ek0j5gq,1,43.6,75.0,2025-05-11T01:06:07.078Z,2025-05-11T01:06:11Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5718402163,213,4.64,5718402149,56,Back,5718402151,140,41.4,5718402159,212,31.0,5718402155,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157181,169,1,1,26,57,b5l2e3csycjb8twvq9ek0j5gq,1,44.8,29.8,2025-05-11T01:06:11.414Z,2025-05-11T01:06:16Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5718402537,212,15.8,5718402535,141,49.1,5718402533,140,36.4,5718402539,213,2.16,5718402531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157255,170,1,1,27,1,b5l2e3csycjb8twvq9ek0j5gq,1,38.0,61.7,2025-05-11T01:06:16.152Z,2025-05-11T01:06:22Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5718402991,155,,5718402999,212,50.2,5718403001,213,0.50,5718402995,140,79.9,5718402997,141,97.2,5718403003,1,,5718402993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157267,171,3,1,27,8,b5l2e3csycjb8twvq9ek0j5gq,1,75.6,94.7,2025-05-11T01:06:22.606Z,2025-05-11T03:05:38Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718403083,56,Left,5718403085,286,,5718403143,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157273,224,45,1,27,8,87c66ubwpzykovmkaf1t46bis,0,24.4,5.3,2025-05-11T01:06:22.606Z,2025-05-11T03:05:39Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5718403187,285,,5718403177,56,Back,5718403181,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157293,172,1,1,27,9,b5l2e3csycjb8twvq9ek0j5gq,1,78.1,95.1,2025-05-11T01:06:23.326Z,2025-05-11T01:06:25Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5718403265,140,69.2,5718403267,141,86.5,5718403263,56,Left,5718403269,212,11.0,5718403271,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157301,173,1,1,27,10,b5l2e3csycjb8twvq9ek0j5gq,0,69.2,86.5,2025-05-11T01:06:24.240Z,2025-05-11T01:39:15Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5718403313,56,Center,5718403319,212,23.7,5718403321,213,4.69,5718403315,140,68.8,5718403317,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813183669,397,8,1,27,11,87c66ubwpzykovmkaf1t46bis,1,46.0,49.7,2025-05-11T01:06:25.196Z,2025-05-11T01:39:31Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718545219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813183769,398,3,1,27,12,87c66ubwpzykovmkaf1t46bis,0,30.8,46.8,2025-05-11T01:06:26.196Z,2025-05-11T01:40:06Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5718545707,56,Back,5718545709,285,,5718546879,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157337,174,7,1,27,12,b5l2e3csycjb8twvq9ek0j5gq,0,68.2,54.8,2025-05-11T01:06:26.197Z,2025-05-11T01:40:29Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5718403511,286,,5718546867,233,398,5718403509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157415,225,1,1,27,17,87c66ubwpzykovmkaf1t46bis,1,32.3,74.7,2025-05-11T01:06:31.378Z,2025-05-11T01:06:33Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5718403989,213,3.09,5718403987,212,16.9,5718403985,141,75.9,5718403981,56,Back,5718403983,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157435,226,1,1,27,18,87c66ubwpzykovmkaf1t46bis,0,16.2,75.9,2025-05-11T01:06:33.008Z,2025-05-11T01:06:34Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5718404145,213,0.39,5718404143,212,30.8,5718404139,140,43.4,5718404141,141,93.0,5718404137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157481,175,1,1,27,22,b5l2e3csycjb8twvq9ek0j5gq,0,68.2,7.3,2025-05-11T01:06:36.286Z,2025-05-11T01:40:26Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5718404439,140,95.0,5718404441,141,33.1,5718404437,56,Center,5718404445,213,0.56,5718404447,1,,5718404443,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157565,227,1,1,27,27,87c66ubwpzykovmkaf1t46bis,1,9.8,54.9,2025-05-11T01:06:41.342Z,2025-05-11T01:06:43Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5718404963,141,28.0,5718404959,56,Back,5718404961,140,21.2,5718404965,212,21.9,5718404967,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157611,228,1,1,27,29,87c66ubwpzykovmkaf1t46bis,1,22.8,30.3,2025-05-11T01:06:43.271Z,2025-05-11T01:06:46Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5718405243,212,14.3,5718405241,141,20.6,5718405239,140,34.9,5718405237,56,Back,5718405247,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813157635,229,1,1,27,32,87c66ubwpzykovmkaf1t46bis,1,39.8,15.3,2025-05-11T01:06:46.447Z,2025-05-11T01:06:48Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5718405403,213,5.96,5718405399,141,5.6,5718405397,140,58.8,5718405395,56,Right,5718405401,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
