id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2821726079,193,1,1,24,6,87c66ubwpzykovmkaf1t46bis,1,31.8,19.4,2025-06-08T01:30:56.971Z,2025-06-08T01:30:59Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766001459,213,0.82,5766001451,56,Back,5766001457,212,15.9,5766001455,141,36.6,5766001453,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726093,194,1,1,24,8,87c66ubwpzykovmkaf1t46bis,1,42.1,36.7,2025-06-08T01:30:59.051Z,2025-06-08T01:31:03Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766001523,140,32.1,5766001525,141,68.2,5766001527,212,23.9,5766001521,56,Back,5766001529,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726107,195,1,1,24,12,87c66ubwpzykovmkaf1t46bis,0,38.6,78.1,2025-06-08T01:31:02.835Z,2025-06-08T01:31:06Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5766001603,56,Right,5766001617,1,,5766001615,213,5.44,5766001599,155,,5766001609,212,57.7,5766001607,141,14.9,5766001601,196,,5766001605,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726147,179,1,1,24,16,7c9knuwazz9k9449u5rnuuy5m,1,22.6,87.8,2025-06-08T01:31:07.111Z,2025-06-08T01:31:13Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5766001833,141,63.7,5766001829,56,Back,5766001831,140,26.1,5766001837,213,4.93,5766001835,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726141,196,83,1,24,21,87c66ubwpzykovmkaf1t46bis,0,72.8,41.2,2025-06-08T01:31:12.652Z,2025-06-08T01:31:16Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766001909,399,9elhnfsovx9efu5f92mkkls7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726151,180,4,1,24,22,7c9knuwazz9k9449u5rnuuy5m,1,26.4,60.6,2025-06-08T01:31:12.982Z,2025-06-08T01:32:27Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5766001885,233,197,5766003877,295,,5766001881,285,,5766001873,13,,5766001875,56,Back,5766001877,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726149,197,4,1,24,22,87c66ubwpzykovmkaf1t46bis,0,73.6,39.4,2025-06-08T01:31:12.983Z,2025-06-08T01:32:29Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766001851,152,,5766001855,286,,5766001847,13,,5766001891,233,180,5766004027,295,,5766001849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726185,181,1,1,24,28,7c9knuwazz9k9449u5rnuuy5m,1,22.2,59.7,2025-06-08T01:31:19.670Z,2025-06-08T01:31:21Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766002033,140,34.5,5766002039,213,0.56,5766002029,152,,5766002037,212,15.2,5766002031,56,Back,5766002035,141,71.5,5766002027,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726195,182,1,1,24,29,7c9knuwazz9k9449u5rnuuy5m,1,37.0,72.4,2025-06-08T01:31:20.782Z,2025-06-08T01:31:23Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5766002085,141,54.6,5766002087,212,19.4,5766002081,56,Back,5766002089,213,3.82,5766002083,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726203,183,1,1,24,31,7c9knuwazz9k9449u5rnuuy5m,1,25.1,53.7,2025-06-08T01:31:22.446Z,2025-06-08T01:31:25Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766002165,140,20.8,5766002167,141,71.5,5766002171,213,1.93,5766002169,212,12.9,5766002163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726209,184,1,1,24,34,7c9knuwazz9k9449u5rnuuy5m,1,21.9,75.7,2025-06-08T01:31:25.182Z,2025-06-08T01:31:28Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5766002245,141,41.6,5766002241,56,Back,5766002247,212,23.2,5766002243,140,21.8,5766002249,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726229,185,1,1,24,36,7c9knuwazz9k9449u5rnuuy5m,1,20.7,41.8,2025-06-08T01:31:27.814Z,2025-06-08T02:02:11Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766002373,141,67.9,5766002375,212,17.8,5766002377,213,1.61,5766002371,140,20.0,5766002369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726247,186,1,1,24,40,7c9knuwazz9k9449u5rnuuy5m,1,20.7,65.1,2025-06-08T01:31:31.726Z,2025-06-08T02:02:12Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5766002443,212,16.4,5766002441,141,86.5,5766002445,213,1.09,5766002439,140,27.9,5766002437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726259,187,1,1,24,43,7c9knuwazz9k9449u5rnuuy5m,1,23.8,81.4,2025-06-08T01:31:34.550Z,2025-06-08T02:02:24Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5766002499,56,Back,5766002507,213,6.26,5766002501,140,38.4,5766002505,212,15.3,5766002503,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726265,188,1,1,24,45,7c9knuwazz9k9449u5rnuuy5m,1,38.4,80.8,2025-06-08T01:31:36.638Z,2025-06-08T02:02:25Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5766002541,213,2.83,5766025999,156,,5766002531,140,31.7,5766002537,212,7.4,5766002527,56,Back,5766002533,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726269,189,1,1,24,46,7c9knuwazz9k9449u5rnuuy5m,1,31.7,84.1,2025-06-08T01:31:37.430Z,2025-06-08T01:31:39Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5766002565,140,54.2,5766002567,141,74.4,5766002571,213,6.01,5766002569,212,24.5,5766002563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726289,190,1,1,24,47,7c9knuwazz9k9449u5rnuuy5m,1,54.2,74.4,2025-06-08T01:31:38.694Z,2025-06-08T01:31:43Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5766002683,56,Back,5766002689,212,19.3,5766002691,213,3.50,5766002685,140,37.0,5766002687,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726307,191,1,1,24,51,7c9knuwazz9k9449u5rnuuy5m,1,39.9,53.6,2025-06-08T01:31:42.566Z,2025-06-08T01:31:46Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5766002825,212,28.4,5766002821,140,46.6,5766002827,213,4.96,5766002819,56,Back,5766002823,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726325,192,1,1,24,55,7c9knuwazz9k9449u5rnuuy5m,1,52.7,16.7,2025-06-08T01:31:45.854Z,2025-06-08T01:31:49Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766002903,212,21.0,5766002897,56,Back,5766002901,141,37.4,5766002899,140,37.8,5766002905,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726339,193,1,1,24,59,7c9knuwazz9k9449u5rnuuy5m,1,39.2,24.4,2025-06-08T01:31:50.150Z,2025-06-08T01:31:52Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5766002975,56,Back,5766002977,140,44.9,5766002981,212,23.5,5766002979,141,57.8,5766002983,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726369,194,1,1,25,0,7c9knuwazz9k9449u5rnuuy5m,1,44.9,57.8,2025-06-08T01:31:51.710Z,2025-06-08T01:31:57Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5766003155,141,89.3,5766003157,212,21.7,5766003151,56,Back,5766003159,213,1.73,5766003153,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726375,195,1,1,25,5,7c9knuwazz9k9449u5rnuuy5m,1,36.5,94.4,2025-06-08T01:31:56.814Z,2025-06-08T01:31:58Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5766003177,56,Back,5766003179,140,30.5,5766003183,212,13.2,5766003185,213,4.22,5766003181,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726393,196,1,1,25,7,7c9knuwazz9k9449u5rnuuy5m,1,30.0,74.5,2025-06-08T01:31:58.181Z,2025-06-08T01:32:01Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5766003259,213,4.68,5766003255,141,44.6,5766003251,56,Back,5766003257,212,20.3,5766003253,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726409,197,1,1,25,10,7c9knuwazz9k9449u5rnuuy5m,1,27.9,43.1,2025-06-08T01:32:01.182Z,2025-06-08T01:32:05Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766003333,1,,5766003323,56,Right,5766003331,213,5.70,5766003325,140,59.2,5766003327,141,10.9,5766003329,212,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726425,198,1,1,25,13,7c9knuwazz9k9449u5rnuuy5m,1,66.5,6.5,2025-06-08T01:32:04.415Z,2025-06-08T01:32:08Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5766003389,141,21.6,5766003391,212,30.5,5766003393,213,2.80,5766003387,140,39.1,5766003385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726443,199,1,1,25,16,7c9knuwazz9k9449u5rnuuy5m,1,39.9,18.9,2025-06-08T01:32:07.198Z,2025-06-08T01:32:10Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766003483,212,24.7,5766003479,140,36.8,5766003477,56,Back,5766003485,213,1.70,5766003481,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726463,200,1,1,25,18,7c9knuwazz9k9449u5rnuuy5m,1,34.6,53.0,2025-06-08T01:32:09.606Z,2025-06-08T01:32:15Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5766003613,141,90.6,5766003617,213,1.24,5766003611,140,43.0,5766003609,56,Back,5766003615,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726471,201,1,1,25,23,7c9knuwazz9k9449u5rnuuy5m,0,41.4,88.0,2025-06-08T01:32:14.207Z,2025-06-08T01:32:16Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5766003665,155,,5766003675,213,6.20,5766003667,56,Left,5766003671,141,83.9,5766003669,140,71.5,5766003673,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726497,199,1,1,25,28,87c66ubwpzykovmkaf1t46bis,1,37.2,11.1,2025-06-08T01:32:19.179Z,2025-06-08T01:32:23Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766003803,141,24.7,5766003799,56,Back,5766003807,213,1.62,5766003801,140,36.8,5766003805,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726501,200,1,1,25,32,87c66ubwpzykovmkaf1t46bis,1,53.4,24.3,2025-06-08T01:32:23.779Z,2025-06-08T01:32:25Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766003837,213,2.86,5766003831,140,41.3,5766003835,212,13.2,5766003833,141,29.7,5766003829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726505,201,1,1,25,34,87c66ubwpzykovmkaf1t46bis,1,41.3,29.7,2025-06-08T01:32:24.883Z,2025-06-08T01:32:26Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5766003855,56,Back,5766003857,140,40.8,5766003859,141,6.2,5766003863,213,4.68,5766003861,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726519,202,1,1,25,35,87c66ubwpzykovmkaf1t46bis,1,40.8,6.2,2025-06-08T01:32:26.394Z,2025-06-08T01:32:28Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5766003973,141,22.2,5766003971,140,27.3,5766003977,213,2.49,5766003975,212,17.9,5766003969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726533,203,1,1,25,37,87c66ubwpzykovmkaf1t46bis,1,28.9,22.8,2025-06-08T01:32:28.635Z,2025-06-08T01:32:34Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766004093,140,24.2,5766004099,213,1.77,5766004095,141,59.1,5766004097,212,25.2,5766004091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726541,204,1,1,25,43,87c66ubwpzykovmkaf1t46bis,1,33.9,60.3,2025-06-08T01:32:33.987Z,2025-06-08T01:32:36Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5766004137,213,5.48,5766004131,140,40.0,5766004135,212,9.2,5766004133,141,50.6,5766004129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726549,205,1,1,25,45,87c66ubwpzykovmkaf1t46bis,1,39.3,49.4,2025-06-08T01:32:35.938Z,2025-06-08T01:32:40Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766004173,140,34.7,5766004179,213,4.44,5766004177,212,18.0,5766004171,56,Back,5766004175,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726563,206,1,1,25,49,87c66ubwpzykovmkaf1t46bis,1,34.7,23.9,2025-06-08T01:32:40.187Z,2025-06-08T01:32:43Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766004265,213,0.02,5766004261,141,24.4,5766004263,212,13.9,5766004259,140,47.9,5766004257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726567,207,1,1,25,51,87c66ubwpzykovmkaf1t46bis,1,47.9,24.4,2025-06-08T01:32:42.795Z,2025-06-08T01:32:43Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766004271,140,54.4,5766004277,213,1.18,5766004275,212,18.1,5766004269,56,Center,5766004273,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726575,208,1,1,25,52,87c66ubwpzykovmkaf1t46bis,1,54.4,49.0,2025-06-08T01:32:43.715Z,2025-06-08T01:32:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5766004311,141,40.7,5766004315,213,3.82,5766004309,140,47.7,5766004313,212,9.0,5766004307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726587,209,1,1,25,55,87c66ubwpzykovmkaf1t46bis,1,48.0,33.9,2025-06-08T01:32:46.258Z,2025-06-08T01:32:49Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766004379,141,28.9,5766004383,213,6.12,5766004375,56,Center,5766004381,212,20.4,5766004377,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726589,210,1,1,25,58,87c66ubwpzykovmkaf1t46bis,1,66.7,28.9,2025-06-08T01:32:49.067Z,2025-06-08T02:02:25Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5766004387,56,Back,5766004399,156,,5766004395,213,2.68,5766004389,140,46.6,5766004391,141,44.5,5766004393,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726611,211,1,1,26,1,87c66ubwpzykovmkaf1t46bis,1,46.7,44.5,2025-06-08T01:32:52.402Z,2025-06-08T01:32:55Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766004525,140,49.6,5766004531,213,1.44,5766004527,141,77.9,5766004523,56,Back,5766004529,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726637,212,1,1,26,4,87c66ubwpzykovmkaf1t46bis,1,55.6,75.4,2025-06-08T01:32:55.035Z,2025-06-08T01:32:59Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5766004709,141,63.3,5766004711,212,9.2,5766004705,56,Center,5766004707,140,51.6,5766004713,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726653,213,1,1,26,8,87c66ubwpzykovmkaf1t46bis,1,50.5,57.5,2025-06-08T01:32:59.283Z,2025-06-08T01:33:01Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766004777,56,Center,5766004783,212,20.0,5766004779,140,55.1,5766004781,141,28.9,5766004785,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726659,214,1,1,26,10,87c66ubwpzykovmkaf1t46bis,0,55.1,28.9,2025-06-08T01:33:01.379Z,2025-06-08T01:33:02Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766004833,212,34.2,5766004829,140,83.5,5766004837,1,,5766004831,141,53.6,5766004825,155,,5766004827,56,Center,5766004835,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726669,202,12,1,26,11,7c9knuwazz9k9449u5rnuuy5m,1,14.3,48.1,2025-06-08T01:33:02.758Z,2025-06-08T01:33:04Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766004893,212,7.6,5766004915,15,,5766004887,56,Back,5766004895,213,5.20,5766004891,141,38.3,5766004889,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726679,203,12,1,26,13,7c9knuwazz9k9449u5rnuuy5m,1,17.7,37.9,2025-06-08T01:33:04.406Z,2025-06-08T01:33:08Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766004967,15,,5766004943,141,29.7,5766004939,140,22.9,5766004947,212,7.8,5766004935,56,Back,5766004949,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726699,204,43,1,26,17,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-08T01:33:08.143Z,2025-06-08T02:01:27Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5766042021,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726703,205,1,1,26,17,7c9knuwazz9k9449u5rnuuy5m,0,24.5,30.1,2025-06-08T01:33:08.591Z,2025-06-08T02:01:29Z,bnsuxef1oaaye5fise5qlur8q,V. Covil,,,5766005135,213,0.52,5766005127,56,Back,5766005131,141,46.7,5766005125,155,,5766005129,140,43.4,5766005133,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726709,215,43,1,26,19,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-06-08T01:33:09.884Z,2025-06-08T02:01:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766042027,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726717,216,1,1,26,19,87c66ubwpzykovmkaf1t46bis,1,56.7,55.5,2025-06-08T01:33:09.986Z,2025-06-08T01:33:13Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766005229,212,21.2,5766005223,56,Center,5766005231,213,5.23,5766005225,140,66.7,5766005227,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726771,217,1,1,26,22,87c66ubwpzykovmkaf1t46bis,1,68.5,27.7,2025-06-08T01:33:13.170Z,2025-06-08T01:33:40Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5766005815,4,,5766005513,140,97.7,5766005519,213,0.12,5766005515,141,33.0,5766005511,56,Center,5766005517,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726835,218,1,1,26,25,87c66ubwpzykovmkaf1t46bis,1,97.8,33.3,2025-06-08T01:33:16.499Z,2025-06-08T01:34:18Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,1.0,5766005805,141,49.6,5766006713,154,,5766005801,56,Center,5766005807,212,11.1,5766005809,213,1.56,5766006711,210,16,5766006715,22,,5766005803,140,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821726873,219,16,1,26,26,87c66ubwpzykovmkaf1t46bis,1,97.7,51.9,2025-06-08T01:33:17.788Z,2025-06-08T03:21:15Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5766006753,328,,5766006739,29,,5766006757,231,45.3,5766006749,103,23.4,5766005977,16,,5766006273,374,2025-06-08 02:33:17.624,5766006741,154,,5766006277,375,26:26.791,5766005975,22,,5766005979,56,5766006751,214,Center,5766006269,72,,5766006743,55,218,5766006755,230,98.9,5766006747,102,51.4,5766006737,79,,,,,,,,,
2821727067,206,1,1,27,44,7c9knuwazz9k9449u5rnuuy5m,1,49.8,49.9,2025-06-08T01:34:35.230Z,2025-06-08T01:34:37Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5766007235,140,34.6,5766007237,141,41.3,5766007241,213,3.49,5766007239,212,17.0,5766007243,279,G,5766007233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727077,207,1,1,27,46,7c9knuwazz9k9449u5rnuuy5m,1,34.5,42.1,2025-06-08T01:34:36.918Z,2025-06-08T01:39:07Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5766007293,141,38.5,5766007295,212,11.6,5766007297,213,3.35,5766007291,140,23.7,5766007289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727097,208,1,1,27,47,7c9knuwazz9k9449u5rnuuy5m,1,22.4,46.7,2025-06-08T01:34:38.446Z,2025-06-08T01:34:40Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5766007389,141,18.2,5766007391,212,19.7,5766007385,56,Back,5766007387,140,25.7,5766007393,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727123,209,1,1,27,48,7c9knuwazz9k9449u5rnuuy5m,1,28.7,12.6,2025-06-08T01:34:39.790Z,2025-06-08T01:34:45Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5766007541,213,1.68,5766007539,212,29.5,5766007535,140,25.5,5766007537,141,55.7,5766007533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727149,210,1,1,27,54,7c9knuwazz9k9449u5rnuuy5m,1,23.6,78.4,2025-06-08T01:34:44.974Z,2025-06-08T01:34:50Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5766007677,213,4.76,5766007671,140,25.4,5766007675,212,36.6,5766007669,56,Back,5766007679,1,,5766007673,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727153,211,1,1,27,58,7c9knuwazz9k9449u5rnuuy5m,0,23.8,13.1,2025-06-08T01:34:49.358Z,2025-06-08T01:34:50Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5766007705,213,0.61,5766007697,56,Back,5766007701,141,35.1,5766007699,140,44.0,5766007703,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727167,220,8,1,28,1,87c66ubwpzykovmkaf1t46bis,1,55.9,80.9,2025-06-08T01:34:52.803Z,2025-06-08T01:34:53Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766007787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727177,222,1,1,28,2,87c66ubwpzykovmkaf1t46bis,1,55.9,80.9,2025-06-08T01:34:53.435Z,2025-06-08T01:34:55Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5766007819,141,90.8,5766007823,213,2.81,5766007817,140,37.4,5766007815,56,Back,5766007821,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727191,223,1,1,28,4,87c66ubwpzykovmkaf1t46bis,1,36.8,90.8,2025-06-08T01:34:55.154Z,2025-06-08T01:34:58Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5766007903,141,68.2,5766007905,212,15.5,5766007899,56,Back,5766007907,213,4.60,5766007901,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727209,224,1,1,28,7,87c66ubwpzykovmkaf1t46bis,1,34.8,64.3,2025-06-08T01:34:58.706Z,2025-06-08T01:35:01Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5766008023,140,36.1,5766008029,213,4.77,5766008021,56,Back,5766008027,212,24.8,5766008025,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727217,225,1,1,28,10,87c66ubwpzykovmkaf1t46bis,1,36.1,27.9,2025-06-08T01:35:01.274Z,2025-06-08T01:35:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5766008063,140,55.9,5766008067,212,21.3,5766008061,56,Center,5766008065,141,34.6,5766008069,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821727229,226,1,1,28,12,87c66ubwpzykovmkaf1t46bis,1,55.9,34.6,2025-06-08T01:35:03.290Z,2025-06-08T01:35:04Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5766008117,141,34.2,5766008121,213,3.15,5766008115,140,35.6,5766008113,56,Back,5766008119,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
