id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785865823,137,44,1,21,0,aj8ytsr2ap33tod0hd8ofzaw9,1,32.0,18.2,2025-03-09T02:28:54.023Z,2025-03-09T04:11:08Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568183077,56,Back,5568185341,233,214,5568183079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866133,214,44,1,21,0,2iwybwokic7nmr1t33abdbjoq,0,68.0,81.8,2025-03-09T02:28:54.024Z,2025-03-09T04:11:09Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,5568185047,286,,5568185045,56,Left,5568185351,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865585,134,1,1,21,0,aj8ytsr2ap33tod0hd8ofzaw9,1,25.6,29.1,2025-03-09T02:28:54.795Z,2025-03-09T02:28:56Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568181637,56,Back,5568181635,3,,5568181639,140,29.2,5568181641,141,30.7,5568181643,212,3.9,5568181645,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866853,222,83,1,21,1,2iwybwokic7nmr1t33abdbjoq,0,71.5,78.7,2025-03-09T02:28:55.840Z,2025-03-09T04:37:24Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,5568487153,399,do5q14naxm61jw8px8qvacn4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865587,135,61,1,21,2,aj8ytsr2ap33tod0hd8ofzaw9,0,29.2,30.7,2025-03-09T02:28:56.795Z,2025-03-09T02:28:57Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568181649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865591,197,1,1,21,3,2iwybwokic7nmr1t33abdbjoq,0,62.6,67.1,2025-03-09T02:28:57.194Z,2025-03-09T02:28:59Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568181657,140,61.2,5568181655,56,Center,5568181673,233,136,5568181671,236,,5568181659,141,73.2,5568181677,286,,5568181661,212,4.4,5568181663,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865589,136,74,1,21,3,aj8ytsr2ap33tod0hd8ofzaw9,1,29.2,30.7,2025-03-09T02:28:57.195Z,2025-03-09T02:28:58Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568181651,56,Back,5568181653,285,,5568181709,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865623,198,1,1,21,5,2iwybwokic7nmr1t33abdbjoq,1,55.7,79.0,2025-03-09T02:28:59.680Z,2025-03-09T02:29:03Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568181947,56,Center,5568181955,213,5.94,5568181951,141,75.2,5568181953,212,7.7,5568181949,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865635,199,1,1,21,9,2iwybwokic7nmr1t33abdbjoq,1,62.1,78.5,2025-03-09T02:29:03.432Z,2025-03-09T02:36:56Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568182031,56,Center,5568182033,140,55.0,5568182037,212,7.7,5568182035,141,75.5,5568182039,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865643,200,1,1,21,10,2iwybwokic7nmr1t33abdbjoq,1,55.0,75.5,2025-03-09T02:29:04.608Z,2025-03-09T02:29:05Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568182085,141,77.4,5568182087,212,13.9,5568182081,56,Back,5568182083,140,41.8,5568182089,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865657,201,1,1,21,11,2iwybwokic7nmr1t33abdbjoq,1,41.8,77.4,2025-03-09T02:29:05.224Z,2025-03-09T02:29:06Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568182161,212,15.7,5568182163,213,6.15,5568182157,140,56.6,5568182155,56,Center,5568182159,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865677,202,1,1,21,12,2iwybwokic7nmr1t33abdbjoq,1,56.6,74.4,2025-03-09T02:29:06.024Z,2025-03-09T02:29:07Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568182267,140,41.9,5568182265,56,Back,5568182271,212,16.0,5568182269,141,68.0,5568182273,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865683,203,1,1,21,13,2iwybwokic7nmr1t33abdbjoq,1,41.9,68.0,2025-03-09T02:29:07.408Z,2025-03-09T02:29:08Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568182339,213,1.43,5568182337,212,7.4,5568182335,141,78.8,5568182331,56,Back,5568182333,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865725,204,1,1,21,14,2iwybwokic7nmr1t33abdbjoq,1,42.9,78.8,2025-03-09T02:29:08.056Z,2025-03-09T02:29:10Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568182509,141,70.2,5568182517,213,4.34,5568182513,212,6.3,5568182507,140,40.7,5568182505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865761,205,1,1,21,17,2iwybwokic7nmr1t33abdbjoq,1,42.5,73.5,2025-03-09T02:29:11.048Z,2025-03-09T02:36:59Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568182643,140,57.5,5568182641,56,Center,5568182645,141,77.7,5568182647,212,16.0,5568182649,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865833,206,1,1,21,18,2iwybwokic7nmr1t33abdbjoq,1,57.5,77.7,2025-03-09T02:29:11.992Z,2025-03-09T02:29:19Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568183149,213,2.83,5568183141,56,Back,5568183143,140,38.5,5568183147,212,21.0,5568183145,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865869,207,1,1,21,26,2iwybwokic7nmr1t33abdbjoq,1,35.5,80.6,2025-03-09T02:29:20.432Z,2025-03-09T02:29:21Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568183381,212,22.8,5568183377,140,26.6,5568183375,56,Back,5568183383,213,4.29,5568183379,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865885,208,1,1,21,27,2iwybwokic7nmr1t33abdbjoq,1,26.6,50.0,2025-03-09T02:29:21.344Z,2025-03-09T02:29:22Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568183479,141,24.7,5568183477,140,30.9,5568183481,212,17.8,5568183475,56,Back,5568183483,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865973,209,1,1,21,28,2iwybwokic7nmr1t33abdbjoq,1,30.9,24.7,2025-03-09T02:29:22.288Z,2025-03-09T02:29:32Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568184037,212,17.7,5568184035,141,49.1,5568184031,56,Back,5568184033,140,24.9,5568184039,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865987,210,1,1,21,38,2iwybwokic7nmr1t33abdbjoq,1,27.5,56.7,2025-03-09T02:29:32.080Z,2025-03-09T02:29:33Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568184091,140,24.2,5568184093,141,75.8,5568184097,213,1.83,5568184095,212,13.4,5568184089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866001,211,1,1,21,39,2iwybwokic7nmr1t33abdbjoq,1,24.2,75.8,2025-03-09T02:29:33.224Z,2025-03-09T02:29:35Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568184189,141,93.5,5568184193,213,1.05,5568184191,212,13.8,5568184187,140,30.7,5568184185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866027,212,1,1,21,41,2iwybwokic7nmr1t33abdbjoq,1,29.4,93.4,2025-03-09T02:29:35.345Z,2025-03-09T02:29:40Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568184397,140,25.5,5568184395,56,Back,5568184403,213,4.31,5568184401,212,10.4,5568184399,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866047,213,1,1,21,46,2iwybwokic7nmr1t33abdbjoq,0,32.4,73.7,2025-03-09T02:29:40.336Z,2025-03-09T02:37:31Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568184515,155,,5568184517,56,Center,5568184519,140,73.2,5568184523,212,47.8,5568184521,141,42.4,5568184525,213,5.82,5568184527,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866055,138,8,1,21,49,aj8ytsr2ap33tod0hd8ofzaw9,1,14.5,67.9,2025-03-09T02:29:43.587Z,2025-03-09T02:29:43Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568184585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866103,140,1,1,21,51,aj8ytsr2ap33tod0hd8ofzaw9,1,14.6,59.9,2025-03-09T02:29:45.394Z,2025-03-09T02:29:48Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568184819,213,0.24,5568184813,140,28.9,5568184811,56,Back,5568184815,141,65.2,5568184817,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866117,141,1,1,21,54,aj8ytsr2ap33tod0hd8ofzaw9,1,29.2,59.6,2025-03-09T02:29:48.250Z,2025-03-09T02:29:50Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5568184935,140,43.1,5568184937,141,39.4,5568184933,56,Back,5568184941,213,5.53,5568184939,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866181,142,1,1,21,56,aj8ytsr2ap33tod0hd8ofzaw9,1,42.5,38.9,2025-03-09T02:29:50.314Z,2025-03-09T02:29:58Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568185413,56,Back,5568185421,213,5.03,5568185417,141,16.8,5568185415,140,47.2,5568185419,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866187,143,1,1,22,3,aj8ytsr2ap33tod0hd8ofzaw9,0,85.7,17.3,2025-03-09T02:29:57.474Z,2025-03-09T02:30:01Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568185437,2,,5568185449,213,1.12,5568185579,286,,5568185445,141,21.5,5568185447,212,3.2,5568185575,233,215,5568185441,56,Center,5568185443,140,87.0,5568185573,236,,5568185439,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866207,215,12,1,22,3,2iwybwokic7nmr1t33abdbjoq,1,11.9,87.7,2025-03-09T02:29:57.574Z,2025-03-09T02:30:01Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568185561,185,,5568185563,56,Back,5568185585,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866201,144,6,1,22,5,aj8ytsr2ap33tod0hd8ofzaw9,1,95.5,24.9,2025-03-09T02:29:59.826Z,2025-03-09T03:03:16Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5568185655,233,216,5568185597,75,,5568185593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866221,216,6,1,22,5,2iwybwokic7nmr1t33abdbjoq,0,4.5,75.1,2025-03-09T02:29:59.826Z,2025-03-09T03:03:17Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568185613,56,Back,5568185671,233,144,5568185615,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866597,145,1,1,22,50,aj8ytsr2ap33tod0hd8ofzaw9,0,99.5,0.5,2025-03-09T02:30:44.475Z,2025-03-09T02:30:46Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5568187995,213,1.77,5568187997,1,,5568187991,212,36.8,5568187979,155,,5568187983,56,Center,5568187977,6,,5568187981,224,,5568187975,2,,5568187987,141,53.6,5568187985,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866625,218,12,1,22,54,2iwybwokic7nmr1t33abdbjoq,1,8.5,41.7,2025-03-09T02:30:48.441Z,2025-03-09T02:30:51Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568188203,15,,5568188189,212,13.8,5568188183,56,Back,5568188191,213,1.12,5568188185,140,14.2,5568188187,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866757,221,44,1,22,55,2iwybwokic7nmr1t33abdbjoq,1,19.2,58.3,2025-03-09T02:30:49.953Z,2025-03-09T02:31:09Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568188953,233,146,5568188951,285,,5568188949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866633,146,44,1,22,55,aj8ytsr2ap33tod0hd8ofzaw9,0,80.8,41.7,2025-03-09T02:30:49.954Z,2025-03-09T02:31:09Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5568188221,56,Center,5568188965,233,221,5568188223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866647,219,12,1,22,56,2iwybwokic7nmr1t33abdbjoq,1,14.2,60.0,2025-03-09T02:30:50.928Z,2025-03-09T02:30:56Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,5568188279,140,37.7,5568188285,213,5.99,5568188287,15,,5568188277,56,Back,5568188281,141,49.2,5568188283,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866693,220,4,1,23,1,2iwybwokic7nmr1t33abdbjoq,1,43.8,48.6,2025-03-09T02:30:55.928Z,2025-03-09T03:08:32Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,5568188535,56,Back,5568188533,13,,5568281487,295,,5568188635,233,147,5568188545,286,,5568188539,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866691,147,4,1,23,1,aj8ytsr2ap33tod0hd8ofzaw9,0,56.2,51.4,2025-03-09T02:30:55.929Z,2025-03-09T03:03:13Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568188613,285,,5568188611,152,,5568190735,55,148,5568188609,56,Center,5568188605,13,,5568188607,295,,5568188643,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866975,148,17,1,23,8,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T02:31:02.227Z,2025-03-09T02:31:53Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568190699,55,147,5568190371,13,243,5568190795,189,,5568190697,393,,5568190367,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867167,223,1,1,24,14,2iwybwokic7nmr1t33abdbjoq,1,52.6,45.9,2025-03-09T02:32:08.297Z,2025-03-09T02:32:10Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568191695,5,,5568191697,152,,5568191701,140,43.1,5568191703,141,71.7,5568191707,213,2.09,5568191705,212,20.2,5568191699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867187,224,1,1,24,16,2iwybwokic7nmr1t33abdbjoq,1,43.1,71.7,2025-03-09T02:32:10.305Z,2025-03-09T02:32:12Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568191801,213,1.23,5568191799,212,14.0,5568191793,56,Back,5568191797,141,91.1,5568191795,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867193,225,1,1,24,17,2iwybwokic7nmr1t33abdbjoq,1,45.3,91.1,2025-03-09T02:32:11.905Z,2025-03-09T02:32:14Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,5568191849,141,72.4,5568191851,212,15.6,5568191853,213,4.09,5568191845,56,Back,5568191847,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867221,226,1,1,24,20,2iwybwokic7nmr1t33abdbjoq,1,35.6,71.4,2025-03-09T02:32:13.984Z,2025-03-09T02:32:17Z,2p7o7pd4vfw3mvp5o8euss6xg,M. Traore,,5568192001,56,Back,5568192003,140,18.2,5568192007,212,22.9,5568192005,141,51.1,5568192009,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867227,227,1,1,24,23,2iwybwokic7nmr1t33abdbjoq,1,18.2,51.1,2025-03-09T02:32:17.049Z,2025-03-09T02:32:18Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568192063,141,47.7,5568192061,140,29.3,5568192065,212,11.9,5568192067,213,6.09,5568192059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867233,228,3,1,24,24,2iwybwokic7nmr1t33abdbjoq,0,27.6,36.4,2025-03-09T02:32:18.576Z,2025-03-09T02:32:27Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568192083,285,,5568192081,56,Back,5568192229,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867253,149,7,1,24,24,aj8ytsr2ap33tod0hd8ofzaw9,1,72.4,63.6,2025-03-09T02:32:18.577Z,2025-03-09T02:32:26Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568192209,286,,5568192211,233,228,5568192207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785868543,232,51,1,24,25,2iwybwokic7nmr1t33abdbjoq,1,24.2,48.8,2025-03-09T02:32:19.737Z,2025-03-09T03:08:44Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,5568201133,170,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867335,151,1,1,24,27,aj8ytsr2ap33tod0hd8ofzaw9,1,77.7,76.7,2025-03-09T02:32:21.019Z,2025-03-09T02:34:08Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,1.0,5568192689,213,5.44,5568196427,210,15,5568196429,154,,5568192687,212,13.9,5568192685,141,61.5,5568192683,140,86.5,5568192681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867339,152,15,1,24,28,aj8ytsr2ap33tod0hd8ofzaw9,1,86.4,53.2,2025-03-09T02:32:22.308Z,2025-03-09T04:52:23Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5568509773,89,,5568509771,214,,5568196459,55,151,5568196453,78,,5568192705,22,,5568192707,17,,5568196451,72,,5568196463,102,49.5,5568196469,147,51.8,5568192709,56,Center,5568196487,233,5568509775,328,5568196455,29,,,5568196457,154,5568196467,146,5568196465,103,,,,,229,,,,91.1,5.1,,,
2785867281,229,10,1,24,28,2iwybwokic7nmr1t33abdbjoq,1,7.0,47.7,2025-03-09T02:32:22.408Z,2025-03-09T02:33:45Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568192389,178,,5568196503,233,152,5568192393,56,Back,5568192391,182,,5568192387,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867535,153,3,1,24,29,aj8ytsr2ap33tod0hd8ofzaw9,1,86.6,52.8,2025-03-09T02:32:23.544Z,2025-03-09T03:03:19Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568194567,233,230,5568193909,56,Center,5568193913,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867515,230,45,1,24,29,2iwybwokic7nmr1t33abdbjoq,0,13.4,47.2,2025-03-09T02:32:23.544Z,2025-03-09T03:03:19Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,5568193797,285,,5568193795,56,Back,5568194577,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867537,154,16,1,24,29,aj8ytsr2ap33tod0hd8ofzaw9,1,87.1,53.8,2025-03-09T02:32:23.749Z,2025-03-09T04:53:17Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568193923,22,,5568196857,281,do5q14naxm61jw8px8qvacn4k,5568195681,374,2025-03-09 02:32:22.922,5568196855,280,ATTEMPT_SAVED,5568196007,102,50.3,5568196005,79,,5568196013,458,,5568196011,214,,5568193927,17,,5568195677,20,,5568282221,468,5568195685,375,5568196859,282,aj8ytsr2ap33tod0hd8ofzaw9,24:28.958,5568196009,103,5568196017,231,5568196015,230,5568193933,254,5568193931,56,232,,Center,26.6,58.3,90.4,5568196861,472,152
2785867847,231,79,1,25,40,2iwybwokic7nmr1t33abdbjoq,0,0.0,0.0,2025-03-09T02:33:34.520Z,2025-03-09T02:33:34Z,,,,5568195979,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785868707,155,79,1,27,40,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T02:35:34.842Z,2025-03-09T02:35:35Z,,,,5568201423,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785868711,156,79,1,27,41,aj8ytsr2ap33tod0hd8ofzaw9,0,0.0,0.0,2025-03-09T02:35:35.514Z,2025-03-09T02:35:35Z,,,,5568201437,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869113,233,79,1,28,49,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-09T02:36:42.977Z,2025-03-09T02:36:43Z,,,,5568204165,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869281,157,5,1,28,50,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.2,52.0,2025-03-09T02:36:44.387Z,2025-03-09T02:37:19Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,5568205297,56,Back,5568205313,233,234,5568205295,189,,5568205299,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869203,234,5,1,28,50,2iwybwokic7nmr1t33abdbjoq,0,101.2,48.0,2025-03-09T02:36:44.387Z,2025-03-09T04:30:04Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,5568204801,56,Center,5568204803,346,,5568205319,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869419,158,1,1,29,38,aj8ytsr2ap33tod0hd8ofzaw9,0,4.5,56.3,2025-03-09T02:37:32.294Z,2025-03-09T02:37:38Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5568206121,124,,5568206123,56,Left,5568206125,140,65.4,5568206127,141,83.5,5568206133,1,,5568206131,213,0.28,5568206129,212,66.6,5568206135,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869447,235,1,1,29,46,2iwybwokic7nmr1t33abdbjoq,1,30.2,18.0,2025-03-09T02:37:40.049Z,2025-03-09T02:37:42Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,5568206249,213,6.01,5568206251,1,,5568206241,56,Back,5568206243,140,46.1,5568206245,141,11.2,5568206247,212,17.3,5568206239,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869469,237,1,1,29,49,2iwybwokic7nmr1t33abdbjoq,1,46.1,11.2,2025-03-09T02:37:42.978Z,2025-03-09T02:37:45Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568206359,141,14.7,5568206355,56,Back,5568206357,140,40.2,5568206363,213,2.77,5568206353,3,,5568206361,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869495,238,1,1,29,51,2iwybwokic7nmr1t33abdbjoq,1,39.8,14.7,2025-03-09T02:37:45.017Z,2025-03-09T02:37:49Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,5568206533,56,Right,5568206531,157,,5568206535,140,60.3,5568206537,141,8.9,5568206541,212,21.9,5568206545,213,6.10,5568206547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869451,236,44,1,29,52,2iwybwokic7nmr1t33abdbjoq,1,62.7,13.6,2025-03-09T02:37:46.609Z,2025-03-09T03:06:23Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568206459,233,159,5568206463,286,,5568206277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869481,159,44,1,29,52,aj8ytsr2ap33tod0hd8ofzaw9,0,37.3,86.4,2025-03-09T02:37:46.610Z,2025-03-09T03:06:25Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568206479,233,236,5568206455,56,Back,5568206457,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869509,240,1,1,29,53,2iwybwokic7nmr1t33abdbjoq,0,48.4,7.4,2025-03-09T02:37:46.984Z,2025-03-09T04:35:48Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,5568206589,140,45.9,5568206595,213,2.33,5568206583,3,,5568206587,56,Back,5568206591,141,11.5,5568206593,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869487,160,43,1,29,53,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-09T02:37:47.546Z,2025-03-09T02:39:43Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5568206499,56,Back,5568210845,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
