id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2788966531,184,15,1,19,57,cf5r1qpotp6n5i3vdchsp2en1,1,91.9,49.7,2025-03-16T02:56:57.403Z,2025-03-16T05:02:31Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585168091,147,49.1,5585168085,103,13.3,5585349853,72,,5585349769,23,,5585168073,78,,5585168079,55,183,5585168077,154,,5585350011,328,,5585168075,29,,5585167603,56,5585168087,214,5585168095,233,180,5585168089,146,95.6,5585168083,102,5585167601,17,,,Center,51.5,,,,,,,,,,,
2788966509,180,10,1,19,57,ck22dnk93ng8ax7wonlff7yms,1,5.3,49.4,2025-03-16T02:56:57.503Z,2025-03-16T02:57:14Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585167531,56,Back,5585168125,233,184,5585167917,180,,5585167529,182,,5585167915,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966539,185,15,1,19,58,cf5r1qpotp6n5i3vdchsp2en1,1,91.8,49.6,2025-03-16T02:56:57.937Z,2025-03-16T05:02:51Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5585167637,17,,5585168581,102,50.0,5585168595,146,94.2,5585168589,328,,5585167639,56,Center,5585350223,214,,5585168605,233,181,5585168575,72,,5585168577,78,,5585167635,22,5585168585,103,5585168597,147,49.5,5585168593,458,,,,,,,,,,12.7,,,,,,,,,,
2788966515,181,10,1,19,58,ck22dnk93ng8ax7wonlff7yms,1,5.3,49.4,2025-03-16T02:56:58.037Z,2025-03-16T02:57:28Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585168059,183,,5585168625,233,185,5585168057,180,,5585167549,173,,5585167555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966557,182,12,1,19,59,ck22dnk93ng8ax7wonlff7yms,1,13.3,44.3,2025-03-16T02:56:59.511Z,2025-03-16T02:57:02Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585167717,56,Back,5585167725,213,1.71,5585167721,141,83.0,5585167723,212,26.6,5585167719,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966559,183,4,1,20,2,ck22dnk93ng8ax7wonlff7yms,1,8.6,84.5,2025-03-16T02:57:01.988Z,2025-03-16T03:31:35Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585167765,13,,5585167815,233,186,5585167771,152,,5585167769,56,Back,5585167767,294,,5585167773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966553,186,4,1,20,2,cf5r1qpotp6n5i3vdchsp2en1,0,91.4,15.5,2025-03-16T02:57:01.989Z,2025-03-16T03:31:35Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5585167819,233,183,5585167791,56,Right,5585167793,152,,5585167787,13,,5585167795,286,,5585167789,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966831,184,1,1,20,49,ck22dnk93ng8ax7wonlff7yms,1,11.2,82.1,2025-03-16T02:57:49.336Z,2025-03-16T02:57:54Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585169241,157,,5585169239,5,,5585169247,140,65.2,5585169249,141,57.0,5585169255,1,,5585169243,152,,5585169253,213,5.99,5585169245,56,Center,5585169251,212,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966837,185,4,1,20,54,ck22dnk93ng8ax7wonlff7yms,1,66.0,55.4,2025-03-16T02:57:54.452Z,2025-03-16T02:58:00Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585169323,294,,5585169343,233,187,5585169329,286,,5585169325,56,Center,5585169327,152,,5585169321,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966827,187,4,1,20,54,cf5r1qpotp6n5i3vdchsp2en1,0,34.0,44.6,2025-03-16T02:57:54.453Z,2025-03-16T02:58:00Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585169309,294,,5585169311,56,Back,5585169315,285,,5585169353,233,185,5585169313,152,,5585169307,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967099,186,1,1,21,43,ck22dnk93ng8ax7wonlff7yms,1,63.9,59.0,2025-03-16T02:58:43.015Z,2025-03-16T02:58:45Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585170575,5,,5585170585,212,14.8,5585170577,152,,5585170583,141,44.5,5585170581,140,53.4,5585170587,213,3.87,5585170579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967125,187,1,1,21,45,ck22dnk93ng8ax7wonlff7yms,1,53.5,44.3,2025-03-16T02:58:45.448Z,2025-03-16T02:58:51Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585170745,141,15.2,5585170749,213,4.81,5585170743,140,55.4,5585170741,56,Right,5585170747,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967143,188,1,1,21,51,ck22dnk93ng8ax7wonlff7yms,1,57.6,20.3,2025-03-16T02:58:51.200Z,2025-03-16T02:58:53Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585170857,213,5.72,5585170855,212,16.1,5585170849,56,Right,5585170851,140,70.5,5585170853,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967149,189,1,1,21,53,ck22dnk93ng8ax7wonlff7yms,1,70.9,7.6,2025-03-16T02:58:53.728Z,2025-03-16T02:58:56Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585170895,140,60.5,5585170901,213,2.54,5585170897,141,18.6,5585170893,56,Right,5585170899,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967161,190,1,1,21,56,ck22dnk93ng8ax7wonlff7yms,1,57.0,26.1,2025-03-16T02:58:56.439Z,2025-03-16T02:58:58Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585170961,141,52.7,5585170963,212,22.2,5585170957,56,Back,5585170965,213,2.19,5585170959,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967169,191,1,1,21,58,ck22dnk93ng8ax7wonlff7yms,1,45.9,52.8,2025-03-16T02:58:58.287Z,2025-03-16T02:59:00Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585170993,212,13.1,5585170991,141,64.6,5585170989,140,55.8,5585170987,56,Center,5585170995,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967183,192,1,1,22,0,ck22dnk93ng8ax7wonlff7yms,1,55.1,68.4,2025-03-16T02:59:00.359Z,2025-03-16T02:59:03Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585171077,213,0.63,5585171069,56,Left,5585171075,212,24.9,5585171071,140,74.3,5585171073,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967189,193,1,1,22,3,ck22dnk93ng8ax7wonlff7yms,1,74.3,89.9,2025-03-16T02:59:03.288Z,2025-03-16T02:59:04Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585171091,140,79.6,5585171099,213,5.27,5585171093,141,76.9,5585171095,212,10.4,5585171089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967197,194,1,1,22,4,ck22dnk93ng8ax7wonlff7yms,1,78.4,77.5,2025-03-16T02:59:04.751Z,2025-03-16T02:59:06Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585171141,212,12.0,5585171139,141,90.0,5585171137,140,70.4,5585171143,213,2.35,5585171135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967201,195,1,1,22,6,ck22dnk93ng8ax7wonlff7yms,1,70.3,90.5,2025-03-16T02:59:06.056Z,2025-03-16T02:59:08Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585171175,141,76.0,5585171173,140,72.2,5585171179,213,4.91,5585171177,212,10.1,5585171171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967215,196,1,1,22,8,ck22dnk93ng8ax7wonlff7yms,1,66.7,74.2,2025-03-16T02:59:08.007Z,2025-03-16T02:59:12Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585171275,141,44.6,5585171271,56,Back,5585171277,212,28.3,5585171279,213,3.93,5585171273,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967227,197,1,1,22,12,ck22dnk93ng8ax7wonlff7yms,1,53.6,39.1,2025-03-16T02:59:12.327Z,2025-03-16T02:59:15Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585171347,212,31.0,5585171341,56,Right,5585171343,140,73.4,5585171349,213,5.45,5585171345,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967233,198,1,1,22,15,ck22dnk93ng8ax7wonlff7yms,0,75.5,6.7,2025-03-16T02:59:15.288Z,2025-03-16T02:59:16Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585171387,2,,5585171395,141,38.9,5585171389,155,,5585171391,56,Center,5585171397,212,24.9,5585171399,213,1.07,5585171393,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967245,188,12,1,22,17,cf5r1qpotp6n5i3vdchsp2en1,1,14.3,60.5,2025-03-16T02:59:17.301Z,2025-03-16T02:59:19Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585171471,212,23.3,5585171469,141,44.6,5585171467,140,34.0,5585171465,56,Back,5585171473,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967253,189,1,1,22,19,cf5r1qpotp6n5i3vdchsp2en1,1,36.2,48.2,2025-03-16T02:59:18.948Z,2025-03-16T02:59:23Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585171507,213,3.38,5585171537,156,,5585171501,141,43.0,5585171499,140,22.3,5585171497,56,Back,5585171505,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967289,190,61,1,22,22,cf5r1qpotp6n5i3vdchsp2en1,0,27.9,45.1,2025-03-16T02:59:22.820Z,2025-03-16T02:59:23Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5585171685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967337,199,1,1,22,26,ck22dnk93ng8ax7wonlff7yms,1,63.1,34.3,2025-03-16T02:59:26.463Z,2025-03-16T02:59:30Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585171933,141,37.6,5585171931,140,42.5,5585171935,212,21.7,5585171937,213,3.04,5585171929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967345,200,1,1,22,29,ck22dnk93ng8ax7wonlff7yms,1,42.9,38.0,2025-03-16T02:59:29.863Z,2025-03-16T02:59:31Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585171971,140,55.8,5585171975,212,17.1,5585171977,213,0.65,5585171969,56,Center,5585171973,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967367,201,1,1,22,31,ck22dnk93ng8ax7wonlff7yms,1,54.2,54.5,2025-03-16T02:59:31.031Z,2025-03-16T02:59:33Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585172057,141,82.0,5585172055,140,72.1,5585172061,213,0.78,5585172059,212,26.5,5585172053,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967369,202,1,1,22,33,ck22dnk93ng8ax7wonlff7yms,0,77.5,83.3,2025-03-16T02:59:33.791Z,2025-03-16T02:59:35Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585172075,141,55.2,5585172071,56,Center,5585172077,212,21.4,5585172079,213,5.18,5585172067,2,,5585172073,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967395,191,12,1,22,35,cf5r1qpotp6n5i3vdchsp2en1,1,16.8,45.7,2025-03-16T02:59:35.452Z,2025-03-16T02:59:37Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585172193,141,21.2,5585172189,56,Back,5585172197,213,5.07,5585172195,212,17.8,5585172191,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967399,192,12,1,22,37,cf5r1qpotp6n5i3vdchsp2en1,1,22.8,21.0,2025-03-16T02:59:37.476Z,2025-03-16T02:59:42Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585172235,15,,5585172229,213,0.62,5585172223,140,39.6,5585172221,56,Back,5585172225,141,39.5,5585172227,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967421,193,61,1,22,42,cf5r1qpotp6n5i3vdchsp2en1,1,39.3,39.5,2025-03-16T02:59:42.692Z,2025-03-16T02:59:43Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5585172313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967455,203,1,1,22,44,ck22dnk93ng8ax7wonlff7yms,1,47.0,49.1,2025-03-16T02:59:44.040Z,2025-03-16T02:59:48Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585172497,140,19.9,5585172495,56,Back,5585172503,213,3.34,5585172501,212,29.0,5585172499,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967505,204,1,1,22,48,ck22dnk93ng8ax7wonlff7yms,1,19.9,40.7,2025-03-16T02:59:48.688Z,2025-03-16T02:59:58Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585172791,213,0.77,5585172787,141,56.0,5585172785,140,30.1,5585172789,212,14.9,5585172783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967525,205,1,1,22,58,ck22dnk93ng8ax7wonlff7yms,1,37.7,55.1,2025-03-16T02:59:58.080Z,2025-03-16T03:00:01Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585172899,56,Back,5585172903,141,12.0,5585172901,140,43.2,5585172905,212,29.9,5585172907,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967537,206,1,1,23,1,ck22dnk93ng8ax7wonlff7yms,1,47.9,10.4,2025-03-16T03:00:01.255Z,2025-03-16T03:00:03Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585172959,212,18.5,5585172953,56,Right,5585172961,213,6.08,5585172957,141,5.0,5585172955,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967545,207,1,1,23,3,ck22dnk93ng8ax7wonlff7yms,1,62.7,5.9,2025-03-16T03:00:02.935Z,2025-03-16T03:00:04Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585172991,213,1.35,5585172985,140,64.0,5585172987,141,14.9,5585172989,212,6.3,5585172983,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967571,208,1,1,23,4,ck22dnk93ng8ax7wonlff7yms,0,65.4,17.7,2025-03-16T03:00:04.089Z,2025-03-16T03:00:07Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585173139,4,,5585173093,212,19.6,5585173091,141,6.7,5585173089,140,82.7,5585173095,213,5.89,5585173087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967581,194,12,1,23,7,cf5r1qpotp6n5i3vdchsp2en1,1,18.7,80.0,2025-03-16T03:00:07.324Z,2025-03-16T03:00:08Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585173181,167,,5585173149,141,100.0,5585173151,212,14.8,5585173147,140,21.8,5585173153,213,1.35,5585173145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967585,195,5,1,23,8,cf5r1qpotp6n5i3vdchsp2en1,0,20.2,101.5,2025-03-16T03:00:08.055Z,2025-03-16T03:31:45Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585173167,56,Back,5585173169,347,,5585173301,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967591,209,5,1,23,8,ck22dnk93ng8ax7wonlff7yms,1,79.8,-1.5,2025-03-16T03:00:08.055Z,2025-03-16T03:31:44Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585173185,347,,5585173183,56,Right,5585173285,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967657,210,1,1,23,15,ck22dnk93ng8ax7wonlff7yms,1,81.3,0.0,2025-03-16T03:00:15.815Z,2025-03-16T03:34:08Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585173491,212,19.6,5585173485,56,Right,5585173487,140,63.8,5585173489,141,8.2,5585173493,213,2.78,5585173483,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967649,196,83,1,23,17,cf5r1qpotp6n5i3vdchsp2en1,0,29.2,92.0,2025-03-16T03:00:17.835Z,2025-03-16T03:00:24Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585173721,399,6pqyqf9v6g60ci7jjggalqsq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967681,211,1,1,23,19,ck22dnk93ng8ax7wonlff7yms,1,62.0,12.9,2025-03-16T03:00:19.071Z,2025-03-16T03:00:22Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585173635,140,54.4,5585173637,141,34.2,5585173633,56,Center,5585173641,213,2.07,5585173639,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967697,212,1,1,23,22,ck22dnk93ng8ax7wonlff7yms,1,56.0,35.4,2025-03-16T03:00:22.448Z,2025-03-16T03:00:25Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585173685,56,Center,5585173687,140,63.3,5585173691,212,15.3,5585173693,213,1.05,5585173689,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967731,213,1,1,23,25,ck22dnk93ng8ax7wonlff7yms,1,62.9,59.1,2025-03-16T03:00:25.607Z,2025-03-16T03:00:29Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585173829,213,0.78,5585173823,140,78.1,5585173821,56,Left,5585173825,141,82.1,5585173827,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967751,214,1,1,23,29,ck22dnk93ng8ax7wonlff7yms,1,79.7,82.4,2025-03-16T03:00:29.135Z,2025-03-16T03:00:31Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585173957,212,8.8,5585173955,141,79.1,5585173951,56,Left,5585173953,140,87.8,5585173959,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967753,215,3,1,23,30,ck22dnk93ng8ax7wonlff7yms,0,86.2,78.9,2025-03-16T03:00:30.794Z,2025-03-16T03:31:56Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585173969,286,,5585173967,56,Left,5585174165,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967777,197,7,1,23,30,cf5r1qpotp6n5i3vdchsp2en1,1,13.8,21.1,2025-03-16T03:00:30.795Z,2025-03-16T03:31:56Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585174097,56,Back,5585174149,233,215,5585174099,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967785,198,4,1,23,36,cf5r1qpotp6n5i3vdchsp2en1,1,23.3,12.0,2025-03-16T03:00:35.971Z,2025-03-16T03:00:43Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585174237,233,216,5585174207,13,,5585174213,152,,5585174211,56,Back,5585174209,295,,5585174215,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967783,216,4,1,23,36,ck22dnk93ng8ax7wonlff7yms,0,76.7,88.0,2025-03-16T03:00:35.972Z,2025-03-16T03:00:43Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585174125,56,Left,5585174331,295,,5585174127,152,,5585174123,13,,5585174131,286,,5585174259,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967981,199,1,1,24,8,cf5r1qpotp6n5i3vdchsp2en1,1,25.6,8.2,2025-03-16T03:01:08.092Z,2025-03-16T03:01:14Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585175153,5,,5585175159,140,19.6,5585175157,56,Back,5585175165,213,2.12,5585175163,212,12.1,5585175155,152,,5585175161,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788967995,200,1,1,24,10,cf5r1qpotp6n5i3vdchsp2en1,1,19.6,23.4,2025-03-16T03:01:10.404Z,2025-03-16T03:01:13Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585175233,56,Back,5585175241,213,1.83,5585175239,212,20.2,5585175237,141,52.2,5585175235,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968035,201,1,1,24,17,cf5r1qpotp6n5i3vdchsp2en1,1,13.3,49.3,2025-03-16T03:01:17.203Z,2025-03-16T03:01:21Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585175429,141,14.4,5585175431,212,23.8,5585175433,213,4.81,5585175425,56,Back,5585175427,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968065,202,1,1,24,21,cf5r1qpotp6n5i3vdchsp2en1,1,15.7,13.8,2025-03-16T03:01:21.188Z,2025-03-16T03:01:27Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585175593,140,11.8,5585175599,213,1.71,5585175597,212,29.8,5585175591,56,Back,5585175595,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968093,203,1,1,24,27,cf5r1qpotp6n5i3vdchsp2en1,1,10.8,50.1,2025-03-16T03:01:27.411Z,2025-03-16T03:01:31Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585175707,212,36.4,5585175699,155,,5585175705,141,10.0,5585175701,56,Back,5585175703,140,33.7,5585175711,1,,5585175709,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968101,204,61,1,24,31,cf5r1qpotp6n5i3vdchsp2en1,0,33.6,10.7,2025-03-16T03:01:31.131Z,2025-03-16T03:01:31Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585175719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968141,219,1,1,24,34,ck22dnk93ng8ax7wonlff7yms,1,68.1,86.3,2025-03-16T03:01:34.607Z,2025-03-16T03:01:39Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585175909,140,65.5,5585175915,213,4.57,5585175907,56,Center,5585175911,141,57.3,5585175913,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968151,220,1,1,24,39,ck22dnk93ng8ax7wonlff7yms,1,63.9,51.6,2025-03-16T03:01:39.439Z,2025-03-16T03:01:42Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585175961,141,5.3,5585175963,212,31.5,5585175965,213,4.75,5585175957,56,Right,5585175959,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968169,221,1,1,24,42,ck22dnk93ng8ax7wonlff7yms,1,65.1,5.2,2025-03-16T03:01:42.328Z,2025-03-16T03:34:50Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585176033,56,Right,5585176041,213,6.21,5585176039,212,11.3,5585176037,141,4.0,5585176035,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968197,205,83,1,24,48,cf5r1qpotp6n5i3vdchsp2en1,0,12.8,77.9,2025-03-16T03:01:48.619Z,2025-03-16T03:08:58Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5585188869,399,csx9pmpibyblftludnkd6j36x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968221,206,45,1,24,52,cf5r1qpotp6n5i3vdchsp2en1,0,9.1,78.6,2025-03-16T03:01:52.439Z,2025-03-16T03:32:05Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5585176339,233,222,5585176283,285,,5585176281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968225,222,3,1,24,52,ck22dnk93ng8ax7wonlff7yms,1,90.9,21.4,2025-03-16T03:01:52.439Z,2025-03-16T03:08:57Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585176299,286,,5585176317,233,206,5585176297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968233,223,1,1,24,53,ck22dnk93ng8ax7wonlff7yms,0,96.7,26.2,2025-03-16T03:01:53.768Z,2025-03-16T03:01:55Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585176355,155,,5585176357,56,Center,5585176361,141,45.8,5585176365,213,1.61,5585176363,212,13.3,5585176359,140,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788968253,207,11,1,24,57,cf5r1qpotp6n5i3vdchsp2en1,0,1.1,53.6,2025-03-16T03:01:57.235Z,2025-03-16T03:01:57Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585176447,56,Back,5585176449,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
