id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822730845,262,1,1,27,34,5h878vnmkbuy2ummddprusxgq,0,34.4,36.4,2025-06-15T01:34:05.929Z,2025-06-15T01:34:06Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771617705,56,Back,5771617711,212,6.4,5771617707,140,40.4,5771617713,213,6.10,5771617709,141,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730847,234,8,1,27,36,cf5r1qpotp6n5i3vdchsp2en1,1,55.7,73.2,2025-06-15T01:34:07.397Z,2025-06-15T01:34:07Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771617741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730857,263,61,1,27,37,5h878vnmkbuy2ummddprusxgq,1,40.4,34.7,2025-06-15T01:34:08.673Z,2025-06-15T01:34:08Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771617811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730885,235,1,1,27,37,cf5r1qpotp6n5i3vdchsp2en1,1,46.4,78.1,2025-06-15T01:34:08.675Z,2025-06-15T01:34:12Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771617907,141,91.7,5771617911,213,0.87,5771617905,140,53.8,5771617903,56,Left,5771617909,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730877,264,83,1,27,40,5h878vnmkbuy2ummddprusxgq,0,47.4,16.3,2025-06-15T01:34:11.608Z,2025-06-15T01:34:13Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771617931,399,52qwgcxm3vpgabixc8c2i3aax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730891,265,83,1,27,40,5h878vnmkbuy2ummddprusxgq,0,44.8,25.1,2025-06-15T01:34:12.249Z,2025-06-15T03:22:54Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771624839,399,52qwgcxm3vpgabixc8c2i3aax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730889,236,1,1,27,41,cf5r1qpotp6n5i3vdchsp2en1,0,60.2,87.5,2025-06-15T01:34:12.386Z,2025-06-15T01:34:13Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771617919,140,56.3,5771617921,141,77.8,5771617917,56,Center,5771617925,213,4.16,5771617923,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730897,266,4,1,27,44,5h878vnmkbuy2ummddprusxgq,1,44.7,22.5,2025-06-15T01:34:15.641Z,2025-06-15T03:12:48Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771617985,13,,5771617987,56,Back,5771624761,286,,5771617991,265,,5771617989,152,,5771624777,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730901,237,4,1,27,44,cf5r1qpotp6n5i3vdchsp2en1,0,55.3,77.5,2025-06-15T01:34:15.642Z,2025-06-15T03:12:49Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771618007,285,,5771618005,265,,5771618003,152,,5771617999,13,,5771618001,56,Center,5771624807,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730933,267,1,1,27,53,5h878vnmkbuy2ummddprusxgq,1,43.8,18.8,2025-06-15T01:34:24.618Z,2025-06-15T01:38:53Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771618157,56,Center,5771618161,141,35.7,5771618159,140,53.1,5771618165,213,0.87,5771624829,152,,5771624827,5,,5771618163,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732277,306,1,1,27,53,5h878vnmkbuy2ummddprusxgq,1,46.1,22.3,2025-06-15T01:34:24.865Z,2025-06-15T01:38:38Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771625647,56,Center,5771625651,141,37.0,5771625655,213,0.63,5771625649,140,59.2,5771625653,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730939,268,43,1,27,54,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T01:34:26.137Z,2025-06-15T01:38:51Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771618205,140,68.3,5771618211,212,24.1,5771618215,213,0.85,5771618203,56,Center,5771626095,144,1,5771618209,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730945,269,1,1,27,56,5h878vnmkbuy2ummddprusxgq,1,68.3,62.3,2025-06-15T01:34:28.113Z,2025-06-15T01:34:28Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771618257,213,4.99,5771618255,212,6.6,5771618253,141,53.0,5771618249,56,Center,5771618251,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730957,270,1,1,27,57,5h878vnmkbuy2ummddprusxgq,1,70.0,53.0,2025-06-15T01:34:28.745Z,2025-06-15T01:34:30Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5771618315,141,39.5,5771618317,212,9.3,5771618313,140,71.4,5771618311,56,Center,5771618319,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730969,271,1,1,27,58,5h878vnmkbuy2ummddprusxgq,1,73.3,39.8,2025-06-15T01:34:30.337Z,2025-06-15T01:34:54Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,1.0,,5771618379,141,18.2,5771618383,213,5.54,5771618377,140,88.6,5771618953,210,15,5771618375,56,Right,5771618381,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730971,272,15,1,28,1,5h878vnmkbuy2ummddprusxgq,1,88.7,28.9,2025-06-15T01:34:33.337Z,2025-06-15T03:32:00Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771618999,230,99.0,5771618993,215,,5771618389,63,,5771618391,56,Center,5771618791,72,,5771618995,146,92.8,5771618387,22,,5771618985,55,271,5771618997,147,5771618991,103,19,36.8,5771618989,102,5771619001,231,50.8,49.5,5771859317,78,,5771618983,29,5771618795,82,,5771619021,233,238,,,,,,,,,
2822730975,238,10,1,28,2,cf5r1qpotp6n5i3vdchsp2en1,1,10.1,61.7,2025-06-15T01:34:33.437Z,2025-06-15T01:34:55Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5771618421,56,Back,5771618419,94,,5771619035,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731017,273,43,1,28,4,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T01:34:35.906Z,2025-06-15T02:43:32Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771792193,144,5,5771618625,347,0,5771618623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732471,307,5,1,28,4,5h878vnmkbuy2ummddprusxgq,1,83.1,-1.0,2025-06-15T01:34:36.090Z,2025-06-15T02:44:07Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771793071,347,,5771626711,56,Right,5771792945,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822761601,580,5,1,28,4,cf5r1qpotp6n5i3vdchsp2en1,0,16.9,101.0,2025-06-15T01:34:36.090Z,2025-06-15T03:13:40Z,,,,,5771793089,347,,5771792937,56,Back,5771792949,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731029,274,1,1,28,12,5h878vnmkbuy2ummddprusxgq,1,87.7,0.0,2025-06-15T01:34:43.537Z,2025-06-15T01:34:48Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5771618681,140,89.7,5771618685,212,19.5,5771618677,107,,5771618683,141,27.1,5771618687,213,1.46,5771618679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731035,275,1,1,28,16,5h878vnmkbuy2ummddprusxgq,0,97.7,25.0,2025-06-15T01:34:48.185Z,2025-06-15T01:34:48Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771618721,213,1.60,5771618719,212,16.4,5771618713,56,Center,5771618717,141,49.1,5771618715,140,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731157,241,1,1,28,31,cf5r1qpotp6n5i3vdchsp2en1,1,10.7,54.3,2025-06-15T01:35:02.994Z,2025-06-15T01:35:07Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5771619381,212,15.7,5771619375,56,Back,5771619383,213,4.88,5771619379,141,31.5,5771619377,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731165,242,1,1,28,36,cf5r1qpotp6n5i3vdchsp2en1,1,25.9,27.9,2025-06-15T01:35:07.594Z,2025-06-15T01:35:10Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771619453,213,0.52,5771619445,56,Back,5771619449,141,42.1,5771619451,212,19.5,5771619447,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731167,243,50,1,28,39,cf5r1qpotp6n5i3vdchsp2en1,1,42.4,38.2,2025-06-15T01:35:10.757Z,2025-06-15T01:38:30Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771619459,286,,5771619457,56,Back,5771619475,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731171,276,7,1,28,39,5h878vnmkbuy2ummddprusxgq,0,57.6,61.8,2025-06-15T01:35:10.758Z,2025-06-15T01:35:15Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5771619467,285,,5771619465,56,Center,5771619469,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731173,244,1,1,28,40,cf5r1qpotp6n5i3vdchsp2en1,1,33.2,45.8,2025-06-15T01:35:12.171Z,2025-06-15T01:35:12Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771619485,213,4.63,5771619481,141,30.7,5771619479,140,32.4,5771619483,212,10.3,5771619477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731179,245,1,1,28,41,cf5r1qpotp6n5i3vdchsp2en1,1,32.4,30.7,2025-06-15T01:35:12.698Z,2025-06-15T01:35:14Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771619513,213,1.75,5771619509,141,41.8,5771619507,140,31.1,5771619511,212,7.7,5771619505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731193,246,3,1,28,42,cf5r1qpotp6n5i3vdchsp2en1,1,39.0,44.0,2025-06-15T01:35:13.901Z,2025-06-15T01:38:38Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771619569,56,Back,5771619571,286,,5771619623,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731191,277,45,1,28,42,5h878vnmkbuy2ummddprusxgq,0,61.0,56.0,2025-06-15T01:35:13.901Z,2025-06-15T01:35:20Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771619551,56,Center,5771619589,233,246,5771619553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731207,247,1,1,28,48,cf5r1qpotp6n5i3vdchsp2en1,1,74.4,68.7,2025-06-15T01:35:20.242Z,2025-06-15T01:35:22Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5771619695,56,Center,5771619703,213,0.11,5771619697,140,96.2,5771619701,212,23.0,5771619699,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731209,248,1,1,28,50,cf5r1qpotp6n5i3vdchsp2en1,0,96.2,72.3,2025-06-15T01:35:21.891Z,2025-06-15T01:38:54Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771619707,56,Center,5771619709,140,92.8,5771619713,212,8.2,5771619727,286,,5771619723,233,278,5771619711,141,61.4,5771619721,236,,5771619715,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731211,278,74,1,28,50,5h878vnmkbuy2ummddprusxgq,1,11.4,35.9,2025-06-15T01:35:21.892Z,2025-06-15T03:13:31Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771619719,285,,5771619745,233,248,5771619717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731255,279,1,1,28,56,5h878vnmkbuy2ummddprusxgq,1,3.6,15.3,2025-06-15T01:35:28.073Z,2025-06-15T01:35:30Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771619975,56,Back,5771619981,212,11.0,5771619977,140,13.6,5771619983,213,5.98,5771619979,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731291,281,1,1,28,59,5h878vnmkbuy2ummddprusxgq,1,13.4,10.4,2025-06-15T01:35:30.674Z,2025-06-15T01:35:35Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5771620187,141,24.7,5771620183,56,Back,5771620185,140,19.2,5771620189,212,11.5,5771620191,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731311,282,1,1,29,4,5h878vnmkbuy2ummddprusxgq,1,23.1,31.5,2025-06-15T01:35:35.530Z,2025-06-15T01:35:39Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771620321,141,77.6,5771620325,213,1.59,5771620319,140,22.4,5771620323,212,31.4,5771620317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731337,283,1,1,29,7,5h878vnmkbuy2ummddprusxgq,1,25.8,79.0,2025-06-15T01:35:39.353Z,2025-06-15T01:35:41Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771620459,212,20.7,5771620455,140,42.5,5771620461,213,0.56,5771620457,141,95.3,5771620453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731351,284,1,1,29,10,5h878vnmkbuy2ummddprusxgq,1,44.9,94.3,2025-06-15T01:35:41.802Z,2025-06-15T01:35:44Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771620543,212,9.7,5771620541,141,80.5,5771620539,140,47.2,5771620545,213,4.96,5771620537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731371,285,1,1,29,13,5h878vnmkbuy2ummddprusxgq,1,45.8,79.6,2025-06-15T01:35:44.753Z,2025-06-15T01:35:46Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771620645,213,3.77,5771620637,56,Back,5771620641,141,70.2,5771620639,140,37.5,5771620643,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731377,286,1,1,29,15,5h878vnmkbuy2ummddprusxgq,1,37.4,70.2,2025-06-15T01:35:46.522Z,2025-06-15T01:35:47Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771620679,212,14.4,5771620681,213,5.75,5771620677,141,59.4,5771620675,140,49.2,5771620673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731387,287,1,1,29,16,5h878vnmkbuy2ummddprusxgq,1,49.2,59.4,2025-06-15T01:35:47.593Z,2025-06-15T01:38:02Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5771620721,212,11.5,5771620715,56,Back,5771620719,141,70.3,5771620723,213,2.44,5771620717,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731411,288,1,1,29,18,5h878vnmkbuy2ummddprusxgq,1,40.8,70.3,2025-06-15T01:35:49.393Z,2025-06-15T01:35:51Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771620837,140,48.3,5771620839,141,79.9,5771620841,212,10.2,5771620843,213,0.69,5771620835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731443,289,1,1,29,20,5h878vnmkbuy2ummddprusxgq,1,49.4,80.3,2025-06-15T01:35:51.449Z,2025-06-15T01:35:54Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771620989,213,0.53,5771620987,212,18.9,5771620983,140,65.0,5771620981,56,Left,5771620985,141,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731451,290,1,1,29,23,5h878vnmkbuy2ummddprusxgq,1,68.5,95.3,2025-06-15T01:35:54.377Z,2025-06-15T01:35:57Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771621063,212,24.0,5771621059,140,45.7,5771621065,213,3.24,5771621061,141,92.0,5771621057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731473,291,1,1,29,25,5h878vnmkbuy2ummddprusxgq,1,42.9,92.8,2025-06-15T01:35:57.337Z,2025-06-15T01:36:00Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771621111,140,29.3,5771621109,56,Back,5771621117,213,3.59,5771621115,212,15.9,5771621113,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731479,292,1,1,29,28,5h878vnmkbuy2ummddprusxgq,1,30.2,82.4,2025-06-15T01:36:00.202Z,2025-06-15T01:36:02Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771621189,141,60.3,5771621191,212,25.1,5771621187,140,11.0,5771621193,213,3.78,5771621185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731493,293,1,1,29,31,5h878vnmkbuy2ummddprusxgq,1,10.2,58.5,2025-06-15T01:36:02.841Z,2025-06-15T01:36:08Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5771621261,141,38.6,5771621257,56,Back,5771621265,213,5.35,5771621259,140,19.7,5771621263,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731495,294,4,1,29,36,5h878vnmkbuy2ummddprusxgq,1,20.4,36.8,2025-06-15T01:36:08.138Z,2025-06-15T03:12:49Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771621329,233,249,5771621281,13,,5771621285,152,,5771621289,285,,5771621283,56,Back,5771621287,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731499,249,4,1,29,36,cf5r1qpotp6n5i3vdchsp2en1,0,79.6,63.2,2025-06-15T01:36:08.139Z,2025-06-15T03:12:49Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5771621325,265,,5771621321,56,Center,5771621327,286,,5771621323,152,,5771621345,233,294,5771621319,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731563,295,1,1,29,48,5h878vnmkbuy2ummddprusxgq,1,23.1,39.7,2025-06-15T01:36:20.065Z,2025-06-15T01:36:22Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5771621683,212,28.3,5771621679,140,27.5,5771621677,56,Back,5771621673,5,,5771621685,213,1.41,5771621681,141,80.8,5771621675,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731569,296,1,1,29,51,5h878vnmkbuy2ummddprusxgq,1,26.6,79.7,2025-06-15T01:36:22.617Z,2025-06-15T01:36:24Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771621713,212,9.6,5771621709,140,31.6,5771621707,56,Back,5771621715,213,5.29,5771621711,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731575,297,1,1,29,52,5h878vnmkbuy2ummddprusxgq,1,31.6,67.9,2025-06-15T01:36:23.977Z,2025-06-15T01:36:24Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5771621751,212,11.8,5771621747,140,26.0,5771621749,141,82.9,5771621745,56,Back,5771621753,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731589,298,1,1,29,53,5h878vnmkbuy2ummddprusxgq,1,26.0,82.9,2025-06-15T01:36:24.561Z,2025-06-15T01:36:26Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5771621839,212,16.2,5771621841,213,0.53,5771621837,141,94.9,5771621833,56,Back,5771621835,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731595,299,1,1,29,55,5h878vnmkbuy2ummddprusxgq,0,39.3,94.9,2025-06-15T01:36:26.616Z,2025-06-15T01:36:28Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5771621871,140,52.9,5771621873,141,92.8,5771621877,213,6.18,5771621875,212,14.4,5771621869,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731611,250,61,1,29,59,cf5r1qpotp6n5i3vdchsp2en1,1,40.6,16.1,2025-06-15T01:36:30.425Z,2025-06-15T01:41:40Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5771621945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731615,300,1,1,29,59,5h878vnmkbuy2ummddprusxgq,0,65.3,96.7,2025-06-15T01:36:30.673Z,2025-06-15T01:37:14Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5771621965,56,Left,5771621967,140,70.3,5771621971,212,5.3,5771621973,213,6.14,5771621969,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731629,251,61,1,30,1,cf5r1qpotp6n5i3vdchsp2en1,1,36.3,16.8,2025-06-15T01:36:33.036Z,2025-06-15T01:41:41Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771622065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731645,301,1,1,30,4,5h878vnmkbuy2ummddprusxgq,0,72.6,80.0,2025-06-15T01:36:35.761Z,2025-06-15T01:36:37Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5771622153,213,5.46,5771622141,2,,5771622145,56,Center,5771622149,141,32.1,5771622155,1,,5771622143,155,,5771622147,140,100.0,5771622151,212,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731673,252,5,1,30,6,cf5r1qpotp6n5i3vdchsp2en1,1,-1.1,70.4,2025-06-15T01:36:37.605Z,2025-06-15T03:13:41Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5771622297,56,Back,5771622299,346,,5771622717,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731765,302,5,1,30,6,5h878vnmkbuy2ummddprusxgq,0,101.1,29.6,2025-06-15T01:36:37.605Z,2025-06-15T03:13:41Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5771622721,233,252,5771622715,346,,5771622713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731755,253,27,1,30,19,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T01:36:50.691Z,2025-06-15T04:02:07Z,,,,,5771893071,233,304,5771622637,246,,5771622635,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822731875,304,27,1,30,19,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T01:36:50.691Z,2025-06-15T04:02:07Z,,,,,5771623393,246,,5771893067,233,253,5771623391,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732365,254,28,1,31,57,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-06-15T01:38:28.962Z,2025-06-15T04:02:08Z,,,,,5771626175,55,253,5771893083,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732251,305,28,1,31,57,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-15T01:38:28.962Z,2025-06-15T04:02:08Z,,,,,5771893079,233,254,5771625501,55,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732453,255,1,1,32,45,cf5r1qpotp6n5i3vdchsp2en1,1,5.0,53.0,2025-06-15T01:39:17.123Z,2025-06-15T01:41:47Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5771626615,140,10.6,5771626625,237,,5771626611,124,,5771626621,213,1.00,5771626613,56,Back,5771626617,141,66.6,5771626619,212,11.0,5771630321,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732461,256,1,1,32,46,cf5r1qpotp6n5i3vdchsp2en1,1,10.7,66.6,2025-06-15T01:39:17.834Z,2025-06-15T01:41:45Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5771626661,141,84.8,5771626657,56,Back,5771626665,213,1.00,5771630265,189,,5771626659,140,18.2,5771626663,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732463,257,1,1,32,48,cf5r1qpotp6n5i3vdchsp2en1,0,20.2,88.1,2025-06-15T01:39:19.457Z,2025-06-15T01:43:37Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5771626677,212,3.2,5771626673,140,23.1,5771626679,213,0.32,5771626737,286,,5771626733,233,308,5771626675,141,89.6,5771626731,236,,5771626671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
