id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2785864827,278,1,1,20,57,5h878vnmkbuy2ummddprusxgq,1,60.6,75.1,2025-03-09T02:27:29.093Z,2025-03-09T02:27:41Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,1.0,,5568176959,141,71.7,5568176961,212,29.7,5568176955,56,Center,5568176953,155,,5568176963,213,6.21,5568177461,210,13,5568176957,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864837,279,13,1,20,58,5h878vnmkbuy2ummddprusxgq,1,89.7,71.7,2025-03-09T02:27:30.669Z,2025-03-09T05:35:57Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568177507,102,39.8,5568177501,29,,5568177509,103,43.1,5568177013,64,,5568177517,231,49.3,5568177497,72,,5568568029,328,,5568568027,81,,5568177015,56,5568177511,108,5568177011,22,,5568177515,230,100,5568177503,55,278,,,,,,Center,,,,,,,,,,
2785865035,167,5,1,20,59,ak0rmms5xl49w57i2rvid1tk9,1,-1.1,56.5,2025-03-09T02:27:31.522Z,2025-03-09T04:46:45Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568178457,56,Back,5568178493,233,280,5568178459,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785864845,280,5,1,20,59,5h878vnmkbuy2ummddprusxgq,0,101.1,43.5,2025-03-09T02:27:31.522Z,2025-03-09T04:46:45Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5568178507,233,167,5568177095,56,Center,5568177097,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865045,168,1,1,21,31,ak0rmms5xl49w57i2rvid1tk9,1,5.0,59.3,2025-03-09T02:28:03.273Z,2025-03-09T02:28:05Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568178527,124,,5568178535,212,21.2,5568178541,237,,5568178531,140,13.0,5568178537,213,5.12,5568178529,56,Back,5568178533,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865053,169,1,1,21,32,ak0rmms5xl49w57i2rvid1tk9,1,13.0,30.6,2025-03-09T02:28:04.147Z,2025-03-09T02:28:05Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568178571,141,53.3,5568178567,56,Back,5568178575,213,1.85,5568178573,212,16.1,5568178569,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865065,170,1,1,21,33,ak0rmms5xl49w57i2rvid1tk9,0,8.8,53.3,2025-03-09T02:28:05.345Z,2025-03-09T02:28:07Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568178659,56,Center,5568178661,140,68.0,5568178663,141,70.3,5568178673,1,,5568178667,212,63.2,5568178671,213,0.18,5568178657,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865139,282,1,1,21,39,5h878vnmkbuy2ummddprusxgq,1,51.6,25.6,2025-03-09T02:28:11.837Z,2025-03-09T02:28:15Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568179127,141,7.1,5568179123,56,Right,5568179131,213,5.60,5568179125,140,66.4,5568179129,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865155,283,1,1,21,43,5h878vnmkbuy2ummddprusxgq,1,65.8,3.4,2025-03-09T02:28:15.028Z,2025-03-09T02:28:17Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5568179225,56,Right,5568179229,141,9.2,5568179233,213,2.70,5568179231,212,9.2,5568179227,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865217,284,1,1,21,45,5h878vnmkbuy2ummddprusxgq,1,49.6,10.9,2025-03-09T02:28:17.005Z,2025-03-09T02:28:23Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568179619,141,45.7,5568179621,212,39.8,5568179625,1,,5568179615,56,Back,5568179623,213,2.51,5568179617,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865247,285,1,1,21,51,5h878vnmkbuy2ummddprusxgq,1,20.1,45.5,2025-03-09T02:28:23.764Z,2025-03-09T02:28:26Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568179789,213,1.21,5568179781,56,Back,5568179785,141,70.8,5568179783,140,26.2,5568179787,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865273,286,1,1,21,54,5h878vnmkbuy2ummddprusxgq,1,26.2,70.8,2025-03-09T02:28:26.205Z,2025-03-09T02:28:28Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5568179933,141,88.0,5568179929,56,Back,5568179937,213,1.13,5568179931,140,31.5,5568179935,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865325,287,1,1,21,56,5h878vnmkbuy2ummddprusxgq,1,31.5,88.0,2025-03-09T02:28:28.316Z,2025-03-09T02:28:32Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568180213,56,Back,5568180223,212,14.3,5568180217,140,45.0,5568180221,141,91.1,5568180225,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865333,288,4,1,22,0,5h878vnmkbuy2ummddprusxgq,1,39.6,86.2,2025-03-09T02:28:32.160Z,2025-03-09T02:28:36Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568180255,56,Back,5568180259,152,,5568180265,286,,5568180263,265,,5568180253,13,,5568180291,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865321,171,4,1,22,0,ak0rmms5xl49w57i2rvid1tk9,0,60.4,13.8,2025-03-09T02:28:32.161Z,2025-03-09T04:35:53Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568180247,285,,5568180245,265,,5568180239,13,,5568180241,56,Right,5568180305,233,288,5568180243,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865773,289,1,1,22,40,5h878vnmkbuy2ummddprusxgq,1,46.3,93.9,2025-03-09T02:29:12.660Z,2025-03-09T02:29:14Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568182719,212,10.1,5568182721,213,4.73,5568182711,152,,5568182715,140,46.5,5568182713,56,Back,5568182709,5,,5568182717,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865795,290,1,1,22,41,5h878vnmkbuy2ummddprusxgq,1,46.5,79.0,2025-03-09T02:29:13.885Z,2025-03-09T02:29:16Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5568182875,140,44.4,5568182879,212,19.0,5568182873,56,Back,5568182881,213,4.60,5568182877,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865813,291,1,1,22,43,5h878vnmkbuy2ummddprusxgq,1,43.9,49.7,2025-03-09T02:29:15.908Z,2025-03-09T02:29:17Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5568183013,213,3.73,5568183003,140,27.0,5568182999,56,Back,5568183007,141,32.1,5568183011,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865841,292,1,1,22,45,5h878vnmkbuy2ummddprusxgq,1,27.0,32.1,2025-03-09T02:29:17.604Z,2025-03-09T02:29:19Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568183193,140,50.2,5568183195,141,21.8,5568183199,213,6.00,5568183191,56,Center,5568183197,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865879,293,1,1,22,47,5h878vnmkbuy2ummddprusxgq,1,50.2,21.8,2025-03-09T02:29:19.796Z,2025-03-09T02:29:22Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568183415,141,11.0,5568183419,212,12.6,5568183411,140,40.4,5568183423,213,3.76,5568183463,156,,5568183407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865919,294,1,1,22,50,5h878vnmkbuy2ummddprusxgq,1,40.4,11.0,2025-03-09T02:29:22.004Z,2025-03-09T02:29:26Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5568183661,141,8.8,5568183665,213,6.23,5568183659,140,68.3,5568183657,56,Right,5568183663,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865949,295,1,1,22,52,5h878vnmkbuy2ummddprusxgq,0,88.4,15.2,2025-03-09T02:29:24.324Z,2025-03-09T04:25:53Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568183857,141,58.1,5568183849,2,,5568183853,56,Center,5568183855,140,89.1,5568183861,213,1.55,5568183851,155,,5568183859,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865939,174,12,1,22,56,ak0rmms5xl49w57i2rvid1tk9,1,6.7,35.8,2025-03-09T02:29:27.954Z,2025-03-09T02:29:34Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568183791,141,29.1,5568183787,56,Back,5568183795,213,3.65,5568183907,167,,5568183793,212,9.3,5568183803,15,,5568183789,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865953,175,6,1,22,57,ak0rmms5xl49w57i2rvid1tk9,0,0.0,33.0,2025-03-09T02:29:29.898Z,2025-03-09T02:29:37Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5568183961,56,Back,5568184139,233,296,5568183963,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785865977,296,6,1,22,57,5h878vnmkbuy2ummddprusxgq,1,100.0,67.0,2025-03-09T02:29:29.898Z,2025-03-09T04:34:48Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568184113,56,Center,5568184115,73,,5568184125,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866501,297,1,1,23,58,5h878vnmkbuy2ummddprusxgq,1,99.5,99.8,2025-03-09T02:30:30.900Z,2025-03-09T02:30:46Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,1.0,,5568187427,1,,5568187989,210,13,5568187425,213,4.50,5568187421,141,32.7,5568187409,2,,5568187993,154,,5568187413,155,,5568187417,56,Center,5568187415,223,5568187411,6,5568187419,140,90.3,5568187423,212,46.6,,,,,,,,,,,,,,,,,,,
2785866521,298,44,1,24,2,5h878vnmkbuy2ummddprusxgq,1,90.4,34.8,2025-03-09T02:30:34.648Z,2025-03-09T04:34:53Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568187579,233,176,5568187541,286,,5568187539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866475,176,44,1,24,2,ak0rmms5xl49w57i2rvid1tk9,0,9.6,65.2,2025-03-09T02:30:34.649Z,2025-03-09T04:34:53Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5568187227,285,,5568187607,233,298,5568187225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866529,299,13,1,24,3,5h878vnmkbuy2ummddprusxgq,1,90.3,32.5,2025-03-09T02:30:35.188Z,2025-03-09T04:25:47Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568188045,84,,5568188041,25,,5568188049,154,,5568187569,63,,5568187571,56,Center,5568188047,29,,5568188063,230,99.7,5568188043,15,,5568188057,103,5568188051,55,5568188065,231,48.2,5568188061,328,,5568188055,102,42.7,,,,,,27.8,297,,,,,,,,,
2785866683,177,5,1,24,6,ak0rmms5xl49w57i2rvid1tk9,1,-0.7,62.3,2025-03-09T02:30:38.786Z,2025-03-09T04:25:44Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5568188485,56,Back,5568188515,233,300,5568188487,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866541,300,5,1,24,6,5h878vnmkbuy2ummddprusxgq,0,100.7,37.7,2025-03-09T02:30:38.786Z,2025-03-09T04:46:46Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568187645,56,Center,5568188537,233,177,5568187647,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866733,178,1,1,24,28,ak0rmms5xl49w57i2rvid1tk9,1,4.8,59.7,2025-03-09T02:31:00.362Z,2025-03-09T02:31:15Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568188771,140,13.4,5568188779,213,5.15,5568189449,189,,5568188767,124,,5568188775,141,31.5,5568188783,237,,5568188769,56,Back,5568188777,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866743,179,1,1,24,29,ak0rmms5xl49w57i2rvid1tk9,1,13.4,31.5,2025-03-09T02:31:01.129Z,2025-03-09T02:31:15Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568188855,141,59.7,5568188851,56,Back,5568188859,213,1.71,5568188853,140,10.8,5568189471,189,,5568188857,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866753,180,1,1,24,30,ak0rmms5xl49w57i2rvid1tk9,1,10.8,59.7,2025-03-09T02:31:02.248Z,2025-03-09T02:31:04Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568188927,141,27.1,5568188929,212,22.3,5568188925,140,13.1,5568188931,213,4.82,5568188923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866813,302,43,1,24,31,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-03-09T02:31:03.472Z,2025-03-09T02:45:31Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568225007,144,44,5568189287,285,0,5568189285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866761,181,1,1,24,32,ak0rmms5xl49w57i2rvid1tk9,0,13.1,27.1,2025-03-09T02:31:03.963Z,2025-03-09T04:22:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568188977,56,Right,5568188983,212,48.1,5568188985,213,6.14,5568188981,141,17.0,5568188987,1,,5568188975,157,,5568188979,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785869135,219,1,1,24,32,ak0rmms5xl49w57i2rvid1tk9,0,57.7,16.5,2025-03-09T02:31:04.569Z,2025-03-09T02:36:57Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568204339,213,0.38,5568204331,56,Right,5568204335,141,17.3,5568204327,3,,5568204333,140,59.0,5568204329,168,,5568204337,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866767,301,1,1,24,32,5h878vnmkbuy2ummddprusxgq,0,40.2,81.2,2025-03-09T02:31:04.941Z,2025-03-09T02:47:22Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5568189027,141,59.6,5568189031,213,4.46,5568189023,56,Back,5568189025,140,36.6,5568189021,3,,5568189029,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866771,182,43,1,24,33,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T02:31:05.473Z,2025-03-09T02:45:22Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568189351,233,302,5568189037,56,Center,5568189039,286,0,5568224673,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866795,183,4,1,24,38,ak0rmms5xl49w57i2rvid1tk9,1,70.7,51.7,2025-03-09T02:31:10.026Z,2025-03-09T04:34:39Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5568189225,13,,5568189395,233,303,5568189233,286,,5568189229,152,,5568189227,56,Center,5568189231,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785866815,303,4,1,24,38,5h878vnmkbuy2ummddprusxgq,0,29.3,48.3,2025-03-09T02:31:10.027Z,2025-03-09T05:12:34Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5568189385,56,Back,5568189389,265,,5568189383,13,,5568189405,233,183,5568189391,285,,5568189387,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867179,186,13,1,25,38,ak0rmms5xl49w57i2rvid1tk9,1,69.2,49.1,2025-03-09T02:32:10.825Z,2025-03-09T02:32:17Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568192027,458,,5568191757,18,,5568191887,20,,5568192031,231,50,5568192023,102,45.9,5568192025,103,58.3,5568191755,26,,5568192021,85,,5568191759,56,5568192029,230,,,,,,,,,,,,,,,Center,98.6,,,,,,,,,
2785867195,187,5,1,25,40,ak0rmms5xl49w57i2rvid1tk9,0,101.4,45.4,2025-03-09T02:32:12.713Z,2025-03-09T04:46:46Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568191859,346,,5568191857,56,Center,5568192191,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867245,305,5,1,25,40,5h878vnmkbuy2ummddprusxgq,1,-1.4,54.6,2025-03-09T02:32:12.713Z,2025-03-09T04:46:46Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568192175,233,187,5568192161,346,,5568192159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867261,306,1,1,25,48,5h878vnmkbuy2ummddprusxgq,1,4.3,57.5,2025-03-09T02:32:20.548Z,2025-03-09T02:32:22Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568192243,140,11.6,5568192241,56,Back,5568192239,124,,5568192263,237,,5568192247,141,75.0,5568192255,213,1.00,5568192251,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867269,307,1,1,25,50,5h878vnmkbuy2ummddprusxgq,1,11.6,75.0,2025-03-09T02:32:22.563Z,2025-03-09T02:32:24Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568192345,140,4.5,5568192349,212,15.3,5568192341,56,Back,5568192351,213,4.20,5568192347,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867313,308,1,1,25,52,5h878vnmkbuy2ummddprusxgq,1,4.5,55.4,2025-03-09T02:32:24.044Z,2025-03-09T02:32:27Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568192563,56,Back,5568192569,212,25.7,5568192561,155,,5568192565,140,16.5,5568192571,213,1.06,5568192567,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867321,309,61,1,25,55,5h878vnmkbuy2ummddprusxgq,0,16.5,88.3,2025-03-09T02:32:27.380Z,2025-03-09T02:32:27Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568192593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867333,188,5,1,25,57,ak0rmms5xl49w57i2rvid1tk9,1,79.5,-1.8,2025-03-09T02:32:28.995Z,2025-03-09T04:46:47Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568192701,233,310,5568192673,347,,5568192671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867329,310,5,1,25,57,5h878vnmkbuy2ummddprusxgq,0,20.5,101.8,2025-03-09T02:32:28.995Z,2025-03-09T04:46:47Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5568192655,56,Back,5568192657,347,,5568192737,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867349,189,1,1,25,57,ak0rmms5xl49w57i2rvid1tk9,1,82.0,0.0,2025-03-09T02:32:29.698Z,2025-03-09T04:21:52Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5568192781,213,1.29,5568192777,141,25.9,5568192769,107,,5568192775,140,87.3,5568192779,212,19.8,5568192773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867401,190,1,1,25,59,ak0rmms5xl49w57i2rvid1tk9,1,87.2,26.5,2025-03-09T02:32:31.873Z,2025-03-09T02:32:38Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5568193125,141,36.0,5568193121,56,Center,5568193129,213,0.75,5568193127,212,9.5,5568193123,140,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867403,191,61,1,26,6,ak0rmms5xl49w57i2rvid1tk9,0,93.8,36.0,2025-03-09T02:32:38.753Z,2025-03-09T04:21:54Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5568193133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867417,192,5,1,26,7,ak0rmms5xl49w57i2rvid1tk9,0,100.9,33.2,2025-03-09T02:32:39.339Z,2025-03-09T04:46:48Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5568194409,233,311,5568193197,56,Center,5568193199,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867603,311,5,1,26,7,5h878vnmkbuy2ummddprusxgq,1,-0.9,66.8,2025-03-09T02:32:39.339Z,2025-03-09T04:46:47Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568194349,346,,5568194347,56,Back,5568194363,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867635,312,1,1,26,33,5h878vnmkbuy2ummddprusxgq,1,5.0,63.0,2025-03-09T02:33:05.299Z,2025-03-09T02:33:11Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5568194639,213,6.19,5568194645,74,,5568194631,56,Center,5568194641,1,,5568194635,141,54.2,5568194629,155,,5568194633,140,66.7,5568194627,124,,5568194637,212,,,,,,,,,,,,,,,,,65.1,,,,,,,,,,
2785867645,313,1,1,26,39,5h878vnmkbuy2ummddprusxgq,0,71.2,53.3,2025-03-09T02:33:11.531Z,2025-03-09T02:33:12Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568194683,56,Center,5568194687,141,55.5,5568194691,213,0.34,5568194681,3,,5568194689,212,4.5,5568194685,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867671,194,44,1,26,40,ak0rmms5xl49w57i2rvid1tk9,1,27.1,46.5,2025-03-09T02:33:12.050Z,2025-03-09T04:24:33Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568194861,56,Back,5568194875,233,314,5568194863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867657,314,44,1,26,40,5h878vnmkbuy2ummddprusxgq,0,72.9,53.5,2025-03-09T02:33:12.051Z,2025-03-09T04:24:38Z,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,,,5568194785,56,Center,5568194885,233,194,5568194787,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867663,193,1,1,26,40,ak0rmms5xl49w57i2rvid1tk9,1,29.0,44.6,2025-03-09T02:33:12.362Z,2025-03-09T02:33:13Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5568194815,56,Back,5568194821,212,7.6,5568194819,141,52.5,5568194817,140,34.1,5568194813,3,,5568194823,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867677,195,1,1,26,41,ak0rmms5xl49w57i2rvid1tk9,0,32.7,56.1,2025-03-09T02:33:13.921Z,2025-03-09T04:24:48Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568194909,141,45.5,5568194905,56,Back,5568194913,213,5.32,5568194907,140,37.5,5568194911,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867697,315,1,1,26,42,5h878vnmkbuy2ummddprusxgq,1,72.0,59.4,2025-03-09T02:33:14.459Z,2025-03-09T05:32:53Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,1.0,,5568195015,213,5.05,5568195011,141,36.6,5568195007,56,Center,5568565587,210,15,5568195009,140,77.2,5568195013,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867699,316,15,1,26,46,5h878vnmkbuy2ummddprusxgq,1,80.6,31.1,2025-03-09T02:33:18.154Z,2025-03-09T05:37:29Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5568562721,147,48.4,5568562729,233,197,5568562713,102,46.0,5568195029,56,Center,5568195025,22,,5568565593,29,,5568195027,18,,5568569209,80,,5568562719,146,5568562711,133,5568562715,103,1.9,5568569211,215,,5568562625,20,,5568565595,55,315,,,98.2,,,,,,,,,,
2785867715,196,43,1,26,46,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-03-09T02:33:18.254Z,2025-03-09T05:33:17Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5568565841,144,61,5568195109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867735,197,10,1,26,46,ak0rmms5xl49w57i2rvid1tk9,1,3.2,55.7,2025-03-09T02:33:18.254Z,2025-03-09T05:29:52Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568562331,182,,5568562327,177,,5568562329,180,,5568562735,233,316,5568562227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867921,198,1,1,27,11,ak0rmms5xl49w57i2rvid1tk9,0,14.8,48.5,2025-03-09T02:33:43.739Z,2025-03-09T02:33:47Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568196481,212,75.8,5568196485,1,,5568196483,213,5.81,5568196477,140,79.2,5568196479,141,0.0,5568196603,189,,5568196475,56,Right,5568196473,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785867923,199,5,1,27,13,ak0rmms5xl49w57i2rvid1tk9,0,79.2,-2.0,2025-03-09T02:33:45.217Z,2025-03-09T02:33:57Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5568196495,347,,5568197003,233,317,5568196493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
