id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value
2822771227,131,1,1,13,44,87c66ubwpzykovmkaf1t46bis,0,32.3,18.8,2025-06-15T03:24:14.540Z,2025-06-15T03:24:16Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771848849,1,,5771848837,155,,5771848839,56,Right,5771848847,213,0.01,5771848843,141,19.2,5771848841,140,79.7,5771848845,212,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771229,122,12,1,13,47,7neuneh44n9rtsfsh6r0sb9no,1,22.7,80.8,2025-06-15T03:24:17.148Z,2025-06-15T03:24:18Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771848861,213,1.51,5771848901,167,,5771848859,212,14.4,5771848853,56,Back,5771848857,141,100.0,5771848855,140,23.5,5771848871,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771237,123,5,1,13,47,7neuneh44n9rtsfsh6r0sb9no,0,23.4,101.2,2025-06-15T03:24:17.747Z,2025-06-15T04:10:33Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771848887,56,Back,5771849233,233,132,5771848889,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771273,132,5,1,13,47,87c66ubwpzykovmkaf1t46bis,1,76.6,-1.2,2025-06-15T03:24:17.747Z,2025-06-15T04:10:32Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771849199,347,,5771849211,233,123,5771849197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771285,133,1,1,14,4,87c66ubwpzykovmkaf1t46bis,1,76.1,0.0,2025-06-15T03:24:34.323Z,2025-06-15T05:16:25Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5771849261,213,2.86,5771849253,56,Back,5771849263,1,,5771849251,107,,5771849255,140,44.1,5771849259,212,35.0,5771849257,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771313,134,1,1,14,7,87c66ubwpzykovmkaf1t46bis,1,38.7,13.2,2025-06-15T03:24:37.499Z,2025-06-15T03:24:43Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771849443,56,Back,5771849449,212,23.6,5771849451,213,2.27,5771849447,141,39.8,5771849445,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771329,135,1,1,14,13,87c66ubwpzykovmkaf1t46bis,1,24.9,40.4,2025-06-15T03:24:43.883Z,2025-06-15T03:24:49Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5771849555,140,27.4,5771849557,141,19.7,5771849559,212,14.3,5771849553,56,Back,5771849561,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771339,136,1,1,14,18,87c66ubwpzykovmkaf1t46bis,1,30.9,25.5,2025-06-15T03:24:48.947Z,2025-06-15T03:24:51Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771849621,213,1.80,5771849615,140,24.7,5771849613,56,Back,5771849617,141,67.2,5771849619,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771367,137,1,1,14,21,87c66ubwpzykovmkaf1t46bis,1,25.2,66.3,2025-06-15T03:24:51.810Z,2025-06-15T03:24:56Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771849775,213,0.68,5771849771,141,89.3,5771849769,140,43.5,5771849773,212,24.8,5771849767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771401,138,1,1,14,26,87c66ubwpzykovmkaf1t46bis,1,52.7,87.7,2025-06-15T03:24:56.579Z,2025-06-15T03:25:03Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771849949,213,3.71,5771849943,140,42.2,5771849945,141,77.3,5771849947,212,13.1,5771849941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771413,139,1,1,14,33,87c66ubwpzykovmkaf1t46bis,1,45.4,63.4,2025-06-15T03:25:03.131Z,2025-06-15T03:25:05Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771850025,56,Back,5771850029,141,21.0,5771850031,212,29.0,5771850027,140,48.7,5771850033,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771421,140,1,1,14,35,87c66ubwpzykovmkaf1t46bis,1,53.8,17.3,2025-06-15T03:25:05.618Z,2025-06-15T03:25:07Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771850057,141,4.9,5771850055,140,64.6,5771850059,212,14.1,5771850053,56,Right,5771850061,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771423,141,1,1,14,37,87c66ubwpzykovmkaf1t46bis,0,64.6,4.9,2025-06-15T03:25:07.115Z,2025-06-15T03:26:39Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771852275,286,,5771852271,233,124,5771850079,140,67.2,5771852269,236,,5771850077,56,Right,5771850081,141,5.2,5771850085,213,0.07,5771850083,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771439,124,74,1,14,37,7neuneh44n9rtsfsh6r0sb9no,1,28.7,97.1,2025-06-15T03:25:07.116Z,2025-06-15T04:10:58Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771850161,56,Back,5771852277,233,141,5771850163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771441,125,5,1,14,42,7neuneh44n9rtsfsh6r0sb9no,0,31.6,102.0,2025-06-15T03:25:12.716Z,2025-06-15T03:25:18Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,5771850165,56,Back,5771850167,347,,5771850263,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771459,142,5,1,14,42,87c66ubwpzykovmkaf1t46bis,1,68.4,-2.0,2025-06-15T03:25:12.716Z,2025-06-15T04:10:33Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771850259,233,125,5771850253,56,Right,5771850255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771463,143,1,1,14,47,87c66ubwpzykovmkaf1t46bis,1,66.8,0.0,2025-06-15T03:25:17.171Z,2025-06-15T03:25:29Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771850285,56,Back,5771850283,107,,5771850287,140,49.0,5771850295,1,,5771850291,212,21.9,5771850549,189,,5771850293,213,2.59,5771850289,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771473,144,1,1,14,48,87c66ubwpzykovmkaf1t46bis,1,49.0,14.9,2025-06-15T03:25:18.227Z,2025-06-15T03:25:20Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771850351,141,47.9,5771850355,213,1.66,5771850349,140,47.1,5771850353,212,22.5,5771850347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771485,145,1,1,14,49,87c66ubwpzykovmkaf1t46bis,1,47.4,48.5,2025-06-15T03:25:20.051Z,2025-06-15T03:25:24Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771850449,212,18.7,5771850443,56,Back,5771850451,213,1.84,5771850447,141,75.0,5771850445,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771491,146,1,1,14,54,87c66ubwpzykovmkaf1t46bis,0,43.3,88.3,2025-06-15T03:25:24.579Z,2025-06-15T03:25:27Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771850509,1,,5771850507,213,5.98,5771850497,155,,5771850503,141,65.5,5771850499,56,Center,5771850505,212,51.9,5771850501,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771535,127,1,1,15,3,7neuneh44n9rtsfsh6r0sb9no,1,14.3,46.4,2025-06-15T03:25:33.556Z,2025-06-15T03:25:38Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,5771850791,212,20.8,5771850787,140,18.4,5771850789,141,76.3,5771850793,213,1.36,5771850785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771547,128,1,1,15,8,7neuneh44n9rtsfsh6r0sb9no,0,23.2,82.1,2025-06-15T03:25:38.781Z,2025-06-15T03:25:43Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771850877,213,0.08,5771850879,1,,5771850871,140,60.9,5771850875,212,39.7,5771850869,56,Left,5771850873,141,86.5,5771850867,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771553,147,4,1,15,13,87c66ubwpzykovmkaf1t46bis,1,35.7,14.8,2025-06-15T03:25:44.035Z,2025-06-15T03:25:49Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771850921,152,,5771850923,265,,5771850927,233,129,5771850917,13,,5771850931,286,,5771850919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771549,129,4,1,15,13,7neuneh44n9rtsfsh6r0sb9no,0,64.3,85.2,2025-06-15T03:25:44.036Z,2025-06-15T03:25:50Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5771850935,233,147,5771850893,152,,5771850889,13,,5771850891,56,Left,5771850897,285,,5771850895,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771571,148,1,1,15,16,87c66ubwpzykovmkaf1t46bis,1,37.3,9.1,2025-06-15T03:25:47.011Z,2025-06-15T03:29:53Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771851075,152,,5771851083,212,7.9,5771851085,213,2.39,5771851081,141,17.0,5771851073,5,,5771851077,56,Back,5771851079,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771575,149,1,1,15,18,87c66ubwpzykovmkaf1t46bis,1,32.6,21.5,2025-06-15T03:25:48.290Z,2025-06-15T03:25:52Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771851113,212,14.1,5771851109,140,31.3,5771851111,141,42.1,5771851115,213,1.67,5771851107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771589,150,1,1,15,21,87c66ubwpzykovmkaf1t46bis,1,35.6,38.5,2025-06-15T03:25:51.939Z,2025-06-15T03:25:55Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771851219,56,Back,5771851223,141,10.0,5771851225,212,23.5,5771851227,213,5.31,5771851221,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771601,151,1,1,15,25,87c66ubwpzykovmkaf1t46bis,1,47.3,9.5,2025-06-15T03:25:55.115Z,2025-06-15T03:25:56Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771851289,212,14.1,5771851283,56,Center,5771851291,213,0.77,5771851285,140,56.9,5771851287,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771607,152,1,1,15,26,87c66ubwpzykovmkaf1t46bis,1,56.9,23.9,2025-06-15T03:25:56.819Z,2025-06-15T03:25:58Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771851321,140,62.3,5771851325,212,12.4,5771851323,141,7.7,5771851327,213,5.19,5771851319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771617,153,1,1,15,28,87c66ubwpzykovmkaf1t46bis,1,62.3,7.7,2025-06-15T03:25:58.548Z,2025-06-15T03:26:00Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771851387,212,16.5,5771851381,56,Back,5771851385,141,11.0,5771851389,213,3.01,5771851383,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771629,154,1,1,15,30,87c66ubwpzykovmkaf1t46bis,1,46.4,11.1,2025-06-15T03:26:00.220Z,2025-06-15T03:26:03Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771851457,141,56.0,5771851459,212,32.4,5771851455,140,36.1,5771851463,1,,5771851453,56,Back,5771851461,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771643,155,1,1,15,33,87c66ubwpzykovmkaf1t46bis,1,37.2,59.1,2025-06-15T03:26:03.364Z,2025-06-15T03:26:06Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771851533,141,95.0,5771851535,212,25.9,5771851531,140,45.3,5771851529,56,Back,5771851537,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771651,156,1,1,15,36,87c66ubwpzykovmkaf1t46bis,0,45.3,95.0,2025-06-15T03:26:06.483Z,2025-06-15T03:26:07Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771851591,213,6.22,5771851585,140,63.9,5771851587,141,93.2,5771851583,56,Left,5771851589,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771655,130,8,1,15,39,7neuneh44n9rtsfsh6r0sb9no,1,33.2,4.9,2025-06-15T03:26:10.052Z,2025-06-15T03:29:45Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771851621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771673,131,1,1,15,40,7neuneh44n9rtsfsh6r0sb9no,0,33.2,4.9,2025-06-15T03:26:10.644Z,2025-06-15T03:26:16Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771851713,213,0.06,5771851709,141,6.7,5771851715,1,,5771851711,212,21.7,5771851707,140,53.8,5771851703,157,,5771851705,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771685,157,4,1,15,43,87c66ubwpzykovmkaf1t46bis,1,49.0,88.6,2025-06-15T03:26:13.515Z,2025-06-15T04:13:17Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771851825,13,,5771851833,286,,5771851859,233,132,5771851827,294,,5771851831,152,,5771851829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771675,132,4,1,15,43,7neuneh44n9rtsfsh6r0sb9no,0,51.0,11.4,2025-06-15T03:26:13.516Z,2025-06-15T03:44:26Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771851733,13,,5771851741,285,,5771852901,294,,5771851735,56,Right,5771851869,233,157,5771851737,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771695,158,1,1,15,50,87c66ubwpzykovmkaf1t46bis,1,47.1,83.5,2025-06-15T03:26:20.683Z,2025-06-15T04:13:00Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771851943,56,Back,5771851941,152,,5771851945,140,35.0,5771851951,213,4.26,5771851949,212,29.3,5771851947,141,44.6,5771851939,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771699,159,1,1,15,51,87c66ubwpzykovmkaf1t46bis,1,35.0,44.6,2025-06-15T03:26:21.403Z,2025-06-15T03:45:59Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,5771851967,140,43.5,5771851973,213,5.22,5771851969,141,20.9,5771851971,212,18.4,5771851965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771703,160,1,1,15,51,87c66ubwpzykovmkaf1t46bis,1,43.5,20.9,2025-06-15T03:26:22.083Z,2025-06-15T03:29:34Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771851997,213,5.78,5771851991,140,60.6,5771851995,212,20.5,5771851993,141,6.2,5771851989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771709,161,1,1,15,55,87c66ubwpzykovmkaf1t46bis,1,67.1,9.4,2025-06-15T03:26:26.059Z,2025-06-15T03:26:29Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771852057,213,3.08,5771852053,141,10.7,5771852051,140,54.4,5771852055,212,13.4,5771852049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771721,162,1,1,15,59,87c66ubwpzykovmkaf1t46bis,1,45.1,15.8,2025-06-15T03:26:29.523Z,2025-06-15T03:26:33Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771852127,141,37.7,5771852125,140,39.1,5771852123,56,Back,5771852129,212,16.2,5771852131,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771725,163,1,1,16,3,87c66ubwpzykovmkaf1t46bis,1,40.5,38.6,2025-06-15T03:26:33.388Z,2025-06-15T03:26:34Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771852147,56,Back,5771852153,212,22.1,5771852149,140,42.4,5771852151,141,70.9,5771852155,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771743,164,1,1,16,4,87c66ubwpzykovmkaf1t46bis,1,42.5,72.4,2025-06-15T03:26:34.788Z,2025-06-15T03:26:39Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771852319,212,19.6,5771852317,141,89.4,5771852313,56,Left,5771852321,213,0.63,5771852315,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771745,165,1,1,16,9,87c66ubwpzykovmkaf1t46bis,0,64.8,79.7,2025-06-15T03:26:39.613Z,2025-06-15T03:26:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771852337,213,5.62,5771852495,2,,5771852335,212,28.4,5771852331,140,86.1,5771852329,56,Center,5771852333,141,53.9,5771852327,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771755,133,12,1,16,10,7neuneh44n9rtsfsh6r0sb9no,1,14.1,48.7,2025-06-15T03:26:40.980Z,2025-06-15T03:26:44Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771852393,141,0.0,5771852389,56,Back,5771852421,167,,5771852397,213,4.93,5771852391,140,21.2,5771852395,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771757,134,5,1,16,13,7neuneh44n9rtsfsh6r0sb9no,0,25.0,-1.8,2025-06-15T03:26:43.493Z,2025-06-15T04:10:34Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771852503,233,166,5771852401,347,,5771852399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771773,166,5,1,16,13,87c66ubwpzykovmkaf1t46bis,1,75.0,101.8,2025-06-15T03:26:43.493Z,2025-06-15T04:10:33Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771852499,233,134,5771852475,56,Left,5771852477,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771781,167,1,1,16,17,87c66ubwpzykovmkaf1t46bis,1,68.8,100.0,2025-06-15T03:26:47.780Z,2025-06-15T03:26:50Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771852565,213,5.16,5771852561,141,83.6,5771852555,107,,5771852563,212,13.9,5771852559,140,74.5,5771852557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771785,168,1,1,16,20,87c66ubwpzykovmkaf1t46bis,0,71.9,92.4,2025-06-15T03:26:50.787Z,2025-06-15T03:26:52Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771852615,286,,5771852611,233,135,5771852577,141,91.4,5771852609,236,,5771852579,212,3.9,5771852575,140,68.2,5771852573,56,Left,5771852581,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771789,135,74,1,16,20,7neuneh44n9rtsfsh6r0sb9no,1,28.5,2.8,2025-06-15T03:26:50.788Z,2025-06-15T04:10:58Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771852601,56,Back,5771852619,233,168,5771852603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771791,136,5,1,16,22,7neuneh44n9rtsfsh6r0sb9no,0,31.7,-1.2,2025-06-15T03:26:53.035Z,2025-06-15T04:10:34Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5771852677,233,169,5771852625,56,Back,5771852627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771795,169,5,1,16,22,87c66ubwpzykovmkaf1t46bis,1,68.3,101.2,2025-06-15T03:26:53.035Z,2025-06-15T04:10:34Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771852661,233,136,5771852647,347,,5771852645,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771803,170,1,1,16,24,87c66ubwpzykovmkaf1t46bis,1,68.6,100.0,2025-06-15T03:26:54.499Z,2025-06-15T03:26:57Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771852697,56,Left,5771852699,140,56.6,5771852703,212,14.8,5771852695,107,,5771852705,213,3.69,5771852701,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771807,171,1,1,16,27,87c66ubwpzykovmkaf1t46bis,1,56.2,87.2,2025-06-15T03:26:57.659Z,2025-06-15T03:27:00Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771852759,1,,5771852757,213,4.58,5771852753,141,31.2,5771852749,56,Center,5771852751,140,51.2,5771852755,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771815,172,1,1,16,30,87c66ubwpzykovmkaf1t46bis,1,52.2,29.8,2025-06-15T03:27:00.716Z,2025-06-15T03:27:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5771852839,213,5.09,5771852837,212,16.9,5771852833,140,58.2,5771852831,56,Right,5771852835,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771817,173,1,1,16,33,87c66ubwpzykovmkaf1t46bis,1,56.3,18.6,2025-06-15T03:27:03.859Z,2025-06-15T03:27:06Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,5771852867,213,2.08,5771852859,56,Back,5771852861,140,43.8,5771852865,212,26.9,5771852863,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771819,174,1,1,16,36,87c66ubwpzykovmkaf1t46bis,1,43.9,53.3,2025-06-15T03:27:06.356Z,2025-06-15T03:27:08Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5771852889,213,6.21,5771852883,140,56.6,5771852887,212,13.4,5771852881,56,Center,5771852885,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771825,175,1,1,16,38,87c66ubwpzykovmkaf1t46bis,1,54.7,53.4,2025-06-15T03:27:08.323Z,2025-06-15T03:27:11Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5771852937,213,1.31,5771852933,141,77.2,5771852929,56,Center,5771852935,212,16.7,5771852931,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771833,176,1,1,16,41,87c66ubwpzykovmkaf1t46bis,1,65.9,81.5,2025-06-15T03:27:11.772Z,2025-06-15T03:27:16Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5771852983,212,23.6,5771852985,213,6.04,5771852981,141,73.3,5771852977,56,Center,5771852979,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771837,137,45,1,16,45,7neuneh44n9rtsfsh6r0sb9no,0,10.8,35.7,2025-06-15T03:27:15.979Z,2025-06-15T04:10:54Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771852997,56,Back,5771853009,233,177,5771852999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771835,177,3,1,16,45,87c66ubwpzykovmkaf1t46bis,1,89.2,64.3,2025-06-15T03:27:15.979Z,2025-06-15T04:10:54Z,c481wk3de3opu190d8z99w8yy,N. Flores,,5771852993,56,Center,5771853005,233,137,5771852995,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771849,178,1,1,16,46,87c66ubwpzykovmkaf1t46bis,1,90.0,64.8,2025-06-15T03:27:16.459Z,2025-06-15T03:27:44Z,c481wk3de3opu190d8z99w8yy,N. Flores,1.0,5771853079,141,47.6,5771853631,154,,5771853077,140,89.6,5771853629,210,13,5771853081,212,11.7,5771853075,56,Center,5771853083,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771851,179,13,1,16,49,87c66ubwpzykovmkaf1t46bis,1,86.2,49.9,2025-06-15T03:27:19.701Z,2025-06-15T05:31:30Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771853653,146,90.1,5771853637,154,,5771853651,391,,5771853655,147,0,5771853253,20,,5771853659,230,98.6,5771853639,55,178,5771853645,103,11.1,5771853643,102,0.5,5771853257,153,,5771853661,231,49.6,5771853649,328,,5771853095,56,Center,5771853633,75,5771853091,22,5771853635,29,5771853093,17,5771853657,276,,,
2822771979,138,5,1,16,51,7neuneh44n9rtsfsh6r0sb9no,1,12.4,101.1,2025-06-15T03:27:21.675Z,2025-06-15T04:10:35Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5771854019,347,,5771856231,233,180,5771854017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771867,180,5,1,16,51,87c66ubwpzykovmkaf1t46bis,0,87.6,-1.1,2025-06-15T03:27:21.675Z,2025-06-15T04:10:35Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5771853211,347,,5771856235,233,138,5771853209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822771981,139,17,1,17,30,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-15T03:28:00.468Z,2025-06-15T05:27:40Z,23vdzclmewq139wius9oy3m51,S. Herrera,,5771854113,31,,5771936185,35,,5771854301,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822772089,140,1,1,18,8,7neuneh44n9rtsfsh6r0sb9no,0,19.8,100.0,2025-06-15T03:28:38.539Z,2025-06-15T03:28:40Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5771854675,56,Back,5771854677,140,38.4,5771854683,213,6.01,5771854681,212,20.3,5771854673,107,,5771854679,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
