id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/value
2790987247,226,1,1,31,22,bu5w8wprynlj9mvphvy8sd94f,1,50.3,49.9,2025-03-22T23:38:55.657Z,2025-03-24T07:14:57Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5596283225,212,15.2,5596283221,140,35.9,5596283219,56,Back,5596283229,279,G,5596283223,141,48.1,5596283227,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987263,227,1,1,31,24,bu5w8wprynlj9mvphvy8sd94f,1,35.8,47.5,2025-03-22T23:38:57.161Z,2025-03-24T07:14:57Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596283311,140,44.7,5596283315,212,30.4,5596283317,213,5.02,5596283309,56,Back,5596283313,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987279,228,1,1,31,27,bu5w8wprynlj9mvphvy8sd94f,1,44.7,4.9,2025-03-22T23:39:00.153Z,2025-03-24T07:14:56Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596283431,213,2.52,5596283423,56,Back,5596283427,141,24.0,5596283425,140,27.4,5596283429,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987307,229,1,1,31,30,bu5w8wprynlj9mvphvy8sd94f,1,22.8,25.6,2025-03-22T23:39:02.937Z,2025-03-24T07:34:50Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596283581,212,31.2,5596283575,56,Back,5596283579,141,70.3,5596283583,213,1.80,5596283577,140,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987315,230,1,1,31,36,bu5w8wprynlj9mvphvy8sd94f,0,6.0,84.4,2025-03-22T23:39:08.881Z,2025-03-24T07:14:56Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596283635,1,,5596283625,56,Left,5596283629,141,100.0,5596283623,157,,5596283631,212,48.8,5596283627,140,51.1,5596283633,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987317,231,5,1,31,38,bu5w8wprynlj9mvphvy8sd94f,0,50.0,101.8,2025-03-22T23:39:11.559Z,2025-03-24T07:14:56Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596283639,347,,5596283637,56,Left,5596283869,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987371,289,5,1,31,38,5qfq6cwtrgzd2szijivns7rjl,1,50.0,-1.8,2025-03-22T23:39:11.559Z,2025-03-24T07:14:03Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5596283819,56,Right,5596283835,233,231,5596283821,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987383,290,1,1,31,44,5qfq6cwtrgzd2szijivns7rjl,1,52.1,0.0,2025-03-22T23:39:17.006Z,2025-03-24T07:14:03Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5596283873,107,,5596283877,140,56.2,5596283883,213,1.14,5596283879,141,12.3,5596283875,56,Right,5596283881,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987395,291,1,1,31,45,5qfq6cwtrgzd2szijivns7rjl,1,56.2,12.3,2025-03-22T23:39:18.502Z,2025-03-24T07:14:03Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596283965,56,Right,5596283969,141,4.4,5596283967,140,52.8,5596283973,213,4.13,5596283971,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987405,292,1,1,31,47,5qfq6cwtrgzd2szijivns7rjl,1,55.3,5.2,2025-03-22T23:39:19.934Z,2025-03-24T07:35:29Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5596284005,140,38.2,5596284011,213,2.18,5596284009,212,31.2,5596284003,56,Back,5596284007,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987411,293,1,1,31,50,5qfq6cwtrgzd2szijivns7rjl,1,42.6,51.0,2025-03-22T23:39:22.982Z,2025-03-24T07:14:02Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596284057,212,13.5,5596284053,141,43.7,5596284047,56,Center,5596284061,213,5.91,5596284049,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987423,294,1,1,31,51,5qfq6cwtrgzd2szijivns7rjl,1,54.6,43.7,2025-03-22T23:39:24.454Z,2025-03-24T07:14:02Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596284107,56,Back,5596284115,213,2.41,5596284111,141,56.3,5596284109,140,45.6,5596284113,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987441,295,1,1,31,53,5qfq6cwtrgzd2szijivns7rjl,1,45.8,56.4,2025-03-22T23:39:26.302Z,2025-03-24T07:14:02Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596284209,212,9.8,5596284205,141,51.3,5596284213,213,5.92,5596284201,56,Center,5596284203,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987459,296,1,1,31,55,5qfq6cwtrgzd2szijivns7rjl,1,55.3,47.8,2025-03-22T23:39:28.630Z,2025-03-24T07:14:01Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596284325,140,70.5,5596284329,212,16.4,5596284327,141,42.4,5596284331,213,6.06,5596284323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987477,297,1,1,31,57,5qfq6cwtrgzd2szijivns7rjl,1,70.5,42.4,2025-03-22T23:39:30.030Z,2025-03-24T07:14:01Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5596284397,56,Center,5596284405,213,0.60,5596284401,141,48.8,5596284399,140,76.5,5596284403,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987493,298,1,1,31,58,5qfq6cwtrgzd2szijivns7rjl,1,76.7,48.8,2025-03-22T23:39:30.750Z,2025-03-24T07:35:48Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5596284481,140,86.1,5596284485,212,12.6,5596284479,56,Center,5596284487,213,0.67,5596284483,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791000271,455,61,1,31,59,5qfq6cwtrgzd2szijivns7rjl,1,67.2,36.3,2025-03-22T23:39:31.667Z,2025-03-24T07:35:51Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596355653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987479,232,43,1,31,59,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-22T23:39:31.697Z,2025-03-23T00:07:13Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5596353449,144,61,5596284407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987497,299,3,1,32,0,5qfq6cwtrgzd2szijivns7rjl,0,86.1,55.0,2025-03-22T23:39:33.666Z,2025-03-24T09:57:10Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5598583919,465,,5596284503,56,Center,5596284505,286,,5596357077,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790999109,377,7,1,32,1,bu5w8wprynlj9mvphvy8sd94f,1,13.9,45.0,2025-03-22T23:39:33.667Z,2025-03-24T07:36:05Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5596349159,56,Back,5598583941,384,,5598583943,178,,5596349161,285,,5596357053,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987511,233,1,1,32,3,bu5w8wprynlj9mvphvy8sd94f,1,15.0,40.9,2025-03-22T23:39:36.067Z,2025-03-24T07:14:55Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5596284555,140,21.2,5596284559,212,8.0,5596284557,141,34.0,5596284561,213,5.66,5596284553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987545,235,1,1,32,4,bu5w8wprynlj9mvphvy8sd94f,1,21.2,34.0,2025-03-22T23:39:37.612Z,2025-03-24T07:14:55Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5596284727,141,11.6,5596284733,213,5.22,5596284731,212,17.4,5596284723,140,29.2,5596284719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987561,236,1,1,32,7,bu5w8wprynlj9mvphvy8sd94f,0,29.2,11.6,2025-03-22T23:39:40.049Z,2025-03-24T07:36:38Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5598584185,4,,5596284811,140,79.3,5596284815,212,53.9,5596284813,141,28.8,5596284817,213,0.22,5596284809,56,Center,5596284819,1,,5596284807,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987579,302,59,1,32,9,5qfq6cwtrgzd2szijivns7rjl,1,19.7,71.8,2025-03-22T23:39:42.423Z,2025-03-24T07:36:40Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5596284911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987593,303,1,1,32,10,5qfq6cwtrgzd2szijivns7rjl,1,19.7,71.8,2025-03-22T23:39:43.287Z,2025-03-24T07:36:43Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5596285023,212,16.5,5596285027,213,1.06,5596285019,141,92.9,5596285007,3,,5596285011,56,Back,5596285015,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791002541,474,43,1,32,11,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-22T23:39:44.111Z,2025-03-24T07:36:31Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596368161,213,3.82,5596368155,140,37.7,5598584147,144,1,5596368157,141,92.9,5596368153,56,Back,5596368159,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987603,305,1,1,32,15,5qfq6cwtrgzd2szijivns7rjl,1,27.7,93.3,2025-03-22T23:39:48.504Z,2025-03-24T07:13:59Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596285037,56,Back,5596285045,213,0.32,5596285039,140,32.9,5596285041,141,96.0,5596285043,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791001179,456,1,1,32,17,5qfq6cwtrgzd2szijivns7rjl,0,42.7,96.5,2025-03-22T23:39:49.667Z,2025-03-24T07:37:16Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596361973,140,32.5,5596361977,212,10.9,5596361971,56,Back,5596361979,213,3.31,5596361975,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987633,238,61,1,32,18,bu5w8wprynlj9mvphvy8sd94f,1,63.1,8.3,2025-03-22T23:39:51.321Z,2025-03-24T07:37:18Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5596285237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987637,239,1,1,32,19,bu5w8wprynlj9mvphvy8sd94f,1,66.4,6.8,2025-03-22T23:39:51.985Z,2025-03-24T07:37:40Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5596352269,140,59.1,5596352275,213,2.16,5596352273,212,13.7,5596352271,141,23.5,5596285253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987641,240,1,1,32,21,bu5w8wprynlj9mvphvy8sd94f,0,57.3,22.3,2025-03-22T23:39:54.121Z,2025-03-24T07:37:36Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5596352857,155,,5596352677,213,0.34,5596352673,141,38.9,5596352675,212,34.2,5596353235,1,,5596285267,56,Center,5596352671,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987643,306,52,1,32,25,5qfq6cwtrgzd2szijivns7rjl,1,13.2,57.9,2025-03-22T23:39:58.446Z,2025-03-24T07:37:48Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5598584621,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987619,237,43,1,32,26,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-03-22T23:39:58.849Z,2025-03-23T00:10:26Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5596285117,56,Right,5596361551,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987659,307,1,1,32,26,5qfq6cwtrgzd2szijivns7rjl,1,13.2,57.8,2025-03-22T23:39:59.495Z,2025-03-24T07:13:58Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5596285359,213,5.19,5596285353,140,23.7,5596285357,212,24.2,5596285349,123,,5596285379,287,,5596285355,141,26.1,5596285351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987719,308,1,1,32,30,5qfq6cwtrgzd2szijivns7rjl,1,22.9,26.5,2025-03-22T23:40:03.526Z,2025-03-24T07:13:58Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5596285705,213,0.79,5596285699,140,31.3,5596285701,141,39.5,5596285703,212,12.5,5596285697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987739,309,1,1,32,34,5qfq6cwtrgzd2szijivns7rjl,1,34.3,43.6,2025-03-22T23:40:07.206Z,2025-03-24T07:13:58Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596285817,212,13.0,5596285813,140,45.5,5596285819,213,0.44,5596285811,56,Back,5596285815,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987771,310,1,1,32,38,5qfq6cwtrgzd2szijivns7rjl,1,46.9,47.8,2025-03-22T23:40:11.006Z,2025-03-24T07:13:57Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596286011,141,73.2,5596286009,140,57.0,5596286013,212,20.3,5596286007,56,Center,5596286015,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987783,311,1,1,32,42,5qfq6cwtrgzd2szijivns7rjl,0,57.1,73.3,2025-03-22T23:40:15.118Z,2025-03-24T07:13:57Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596286061,212,14.5,5596286057,140,67.1,5596286063,213,0.76,5596286059,141,88.1,5596286055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987787,241,8,1,32,44,bu5w8wprynlj9mvphvy8sd94f,1,27.5,10.6,2025-03-22T23:40:17.153Z,2025-03-24T07:38:07Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596286093,56,Back,5598584675,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987809,242,3,1,32,44,bu5w8wprynlj9mvphvy8sd94f,1,30.8,11.4,2025-03-22T23:40:17.159Z,2025-03-24T07:38:10Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596286197,56,Back,5596286215,233,312,5596286199,285,,5598584685,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987791,312,45,1,32,44,5qfq6cwtrgzd2szijivns7rjl,0,69.2,88.6,2025-03-22T23:40:17.159Z,2025-03-24T07:13:57Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5596286109,56,Left,5596286219,233,242,5596286113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987825,244,1,1,32,48,bu5w8wprynlj9mvphvy8sd94f,1,47.7,3.7,2025-03-22T23:40:21.553Z,2025-03-24T07:38:24Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596286287,213,2.22,5596286279,56,Back,5596286283,141,16.4,5596286285,212,10.8,5596286281,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987843,245,1,1,32,49,bu5w8wprynlj9mvphvy8sd94f,0,46.4,14.3,2025-03-22T23:40:22.496Z,2025-03-24T07:38:27Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5596286383,140,40.6,5596286381,56,Back,5596286387,212,12.5,5596286389,213,4.20,5596286385,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987849,246,5,1,32,52,bu5w8wprynlj9mvphvy8sd94f,0,34.8,-1.2,2025-03-22T23:40:25.631Z,2025-03-24T07:14:52Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5596286403,347,,5596286545,233,313,5596286401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987875,313,5,1,32,52,5qfq6cwtrgzd2szijivns7rjl,1,65.2,101.2,2025-03-22T23:40:25.631Z,2025-03-24T07:13:56Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596286523,347,,5596286521,56,Left,5596286529,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987991,314,1,1,33,8,5qfq6cwtrgzd2szijivns7rjl,1,56.4,100.0,2025-03-22T23:40:41.261Z,2025-03-24T07:38:42Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596287157,212,11.9,5596287153,140,55.7,5596287159,213,4.65,5596287151,56,Left,5596287155,141,84.1,5596287149,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988005,315,1,1,33,12,5qfq6cwtrgzd2szijivns7rjl,1,55.3,67.1,2025-03-22T23:40:45.445Z,2025-03-24T07:38:55Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596287239,212,20.6,5596287235,141,37.2,5596287243,213,4.56,5596287229,56,Center,5596287231,140,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988021,316,1,1,33,16,5qfq6cwtrgzd2szijivns7rjl,1,56.7,35.7,2025-03-22T23:40:49.558Z,2025-03-24T07:13:56Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596287325,56,Center,5596287329,141,42.8,5596287333,213,0.29,5596287327,140,71.9,5596287331,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988031,317,1,1,33,18,5qfq6cwtrgzd2szijivns7rjl,0,71.9,42.8,2025-03-22T23:40:51.478Z,2025-03-24T07:39:27Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5596287377,140,72.5,5598584871,155,,5596287383,213,1.52,5596287375,56,Center,5596287379,141,60.9,5596287381,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988045,319,43,1,33,21,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-22T23:40:54.430Z,2025-03-24T07:39:24Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5596287445,56,Center,5598584967,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988073,248,1,1,33,22,bu5w8wprynlj9mvphvy8sd94f,1,30.9,51.3,2025-03-22T23:40:54.770Z,2025-03-24T07:14:51Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5596287571,141,57.9,5596287573,212,8.3,5596287567,56,Back,5596287575,213,0.57,5596287569,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988041,318,43,1,33,25,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-22T23:40:57.774Z,2025-03-23T00:09:11Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5596287437,141,67.9,5596358265,144,1,5596287433,56,Center,5596287435,140,77.4,5596287441,213,0.77,5596287439,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988079,249,1,1,33,25,bu5w8wprynlj9mvphvy8sd94f,0,39.6,61.8,2025-03-22T23:40:57.929Z,2025-03-24T07:14:51Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5596287603,213,6.09,5596287597,140,78.0,5596287593,157,,5596287599,141,49.9,5596287601,212,41.1,5596287595,56,Center,5596287605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988113,321,1,1,33,29,5qfq6cwtrgzd2szijivns7rjl,1,22.9,50.3,2025-03-22T23:41:01.942Z,2025-03-24T07:13:55Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5596287841,213,0.40,5596287835,140,35.3,5596287839,212,14.2,5596287833,56,Back,5596287837,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988157,322,1,1,33,30,5qfq6cwtrgzd2szijivns7rjl,1,35.3,58.5,2025-03-22T23:41:02.830Z,2025-03-24T07:13:54Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596288115,141,66.4,5596288111,56,Back,5596288119,213,0.39,5596288113,140,47.9,5596288117,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988181,323,1,1,33,34,5qfq6cwtrgzd2szijivns7rjl,0,52.0,67.7,2025-03-22T23:41:07.463Z,2025-03-24T07:39:49Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596288243,212,36.2,5596288247,1,,5596288235,155,,5596288241,141,81.6,5596288239,140,85.3,5596288245,213,0.26,5596288237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988215,250,12,1,33,40,bu5w8wprynlj9mvphvy8sd94f,1,6.1,8.6,2025-03-22T23:41:13.464Z,2025-03-24T07:14:51Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596288423,212,17.0,5596288417,56,Back,5596288419,140,20.8,5596288469,167,,5596288421,141,0.0,5596288425,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988219,251,5,1,33,41,bu5w8wprynlj9mvphvy8sd94f,0,24.1,-1.6,2025-03-22T23:41:14.015Z,2025-03-24T07:14:50Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5596288441,347,,5596288439,56,Back,5596288951,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988293,324,5,1,33,41,5qfq6cwtrgzd2szijivns7rjl,1,75.9,101.6,2025-03-22T23:41:14.015Z,2025-03-24T07:13:54Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596288933,233,251,5596288921,347,,5596288919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988307,325,1,1,33,49,5qfq6cwtrgzd2szijivns7rjl,1,59.4,100.0,2025-03-22T23:41:22.014Z,2025-03-24T07:40:18Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5596289027,107,,5598585137,189,,5596289031,140,39.7,5596289029,56,Back,5596289035,212,21.7,5596289033,141,92.2,5596289037,213,3.45,5596289039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988335,326,1,1,33,50,5qfq6cwtrgzd2szijivns7rjl,1,40.7,82.4,2025-03-22T23:41:23.310Z,2025-03-24T07:13:53Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596289213,213,0.36,5596289205,56,Left,5596289211,212,14.8,5596289209,141,90.0,5596289207,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988363,327,1,1,33,53,5qfq6cwtrgzd2szijivns7rjl,1,46.5,88.0,2025-03-22T23:41:25.998Z,2025-03-24T07:13:53Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5596289371,56,Back,5596289379,212,10.3,5596289383,213,3.15,5596289377,141,87.8,5596289373,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988429,328,1,1,33,56,5qfq6cwtrgzd2szijivns7rjl,1,37.6,83.0,2025-03-22T23:41:28.974Z,2025-03-24T07:40:36Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5596289729,141,38.3,5596289725,56,Back,5596289727,140,36.2,5596289733,213,4.66,5596289731,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988451,329,1,1,34,2,5qfq6cwtrgzd2szijivns7rjl,1,57.4,24.1,2025-03-22T23:41:35.246Z,2025-03-24T07:13:52Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5596289847,213,0.77,5596289843,141,38.0,5596289841,140,66.7,5596289839,56,Center,5596289845,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988459,330,1,1,34,5,5qfq6cwtrgzd2szijivns7rjl,1,66.7,38.0,2025-03-22T23:41:37.974Z,2025-03-24T07:13:52Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5596289879,56,Center,5596289887,213,2.09,5596289883,141,46.7,5596289881,140,63.5,5596289885,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
