id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2796737729,184,12,1,30,15,5qfq6cwtrgzd2szijivns7rjl,1,14.8,36.3,2025-04-05T22:08:48.168Z,2025-04-05T22:08:49Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627838835,167,,5627838743,212,22.7,5627838741,141,13.5,5627838739,140,0.0,5627838745,213,3.89,5627838737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796737731,185,6,1,30,16,5qfq6cwtrgzd2szijivns7rjl,0,0.0,16.4,2025-04-05T22:08:48.983Z,2025-04-05T23:51:23Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627839017,56,Back,5627839019,73,,5628144137,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796737795,308,6,1,30,16,e3k8yw2rbmphyfu5htn4yi5jk,1,100.0,83.6,2025-04-05T22:08:48.983Z,2025-04-05T23:51:23Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5628144109,233,185,5627839247,73,,5627839245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738199,309,1,1,30,48,e3k8yw2rbmphyfu5htn4yi5jk,0,99.5,99.5,2025-04-05T22:09:20.925Z,2025-04-05T22:10:41Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627841841,155,,5627841849,56,Center,5627841855,141,33.0,5627841837,2,,5627841839,6,,5627841851,140,90.0,5627841859,212,46.3,5627841845,223,,5627841867,1,5627841863,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738637,187,27,1,31,30,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T22:10:03.579Z,2025-04-05T23:51:26Z,,,,,5628171605,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738423,310,27,1,31,30,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T22:10:03.579Z,2025-04-05T23:51:25Z,,,,,5628171597,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738761,189,28,1,32,3,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T22:10:35.850Z,2025-04-05T22:10:37Z,,,,,5627845295,233,311,5627845263,55,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738751,311,28,1,32,3,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-04-05T22:10:35.850Z,2025-04-05T22:10:37Z,,,,,5627845193,55,310,5627845283,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738963,192,1,1,32,20,5qfq6cwtrgzd2szijivns7rjl,1,6.2,45.2,2025-04-05T22:10:53.392Z,2025-04-05T22:10:55Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5627846481,56,Back,5627846483,140,19.4,5627846487,212,16.6,5627846489,213,0.58,5627846479,123,,5627846485,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796738981,193,1,1,32,23,5qfq6cwtrgzd2szijivns7rjl,1,21.5,60.5,2025-04-05T22:10:55.727Z,2025-04-05T22:10:58Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627846595,141,54.8,5627846601,213,5.54,5627846593,140,25.5,5627846589,56,Back,5627846599,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739019,194,1,1,32,25,5qfq6cwtrgzd2szijivns7rjl,1,26.3,54.0,2025-04-05T22:10:57.935Z,2025-04-05T22:11:00Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627846797,212,18.6,5627846793,140,12.3,5627846791,56,Back,5627846799,213,3.80,5627846795,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739023,195,1,1,32,27,5qfq6cwtrgzd2szijivns7rjl,0,12.3,37.4,2025-04-05T22:11:00.343Z,2025-04-05T22:11:01Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627846825,56,Back,5627846829,141,66.1,5627846827,140,29.1,5627846833,213,0.84,5627846831,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739079,314,1,1,32,32,e3k8yw2rbmphyfu5htn4yi5jk,1,52.7,28.0,2025-04-05T22:11:05.323Z,2025-04-05T22:11:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627847135,56,Back,5627847139,141,44.0,5627847137,140,49.2,5627847143,213,1.90,5627847141,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739117,315,1,1,32,33,e3k8yw2rbmphyfu5htn4yi5jk,1,49.2,44.0,2025-04-05T22:11:06.233Z,2025-04-05T22:11:24Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,1.0,,5627847311,212,31.0,5627847313,213,5.94,5627848241,154,,5627847305,56,Center,5627848239,210,15,5627847309,141,28.6,5627847307,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739125,316,15,1,32,36,e3k8yw2rbmphyfu5htn4yi5jk,1,86.0,33.7,2025-04-05T22:11:08.730Z,2025-04-05T22:11:25Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627848259,20,,5627848267,55,315,5627848265,154,,5627848273,103,13.9,5627848271,102,50.3,5627847355,56,Center,5627847353,63,,5627847351,22,,5627848263,29,5627848261,78,,5627848275,146,98.5,,5627848277,147,48.0,5627848307,233,196,,,,,,,,,,,,,,,,,
2796739131,196,10,1,32,36,5qfq6cwtrgzd2szijivns7rjl,1,2.9,52.6,2025-04-05T22:11:08.830Z,2025-04-05T22:39:52Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5627847395,178,,5627848349,233,316,5627847399,56,Back,5627847393,173,,5627847397,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739365,198,1,1,33,0,5qfq6cwtrgzd2szijivns7rjl,0,3.1,48.8,2025-04-05T22:11:33.377Z,2025-04-05T22:11:34Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5627848985,56,Center,5627848995,1,,5627848983,199,,5627848987,140,50.3,5627848989,141,21.2,5627848991,212,53.0,5627848993,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739379,317,1,1,33,2,e3k8yw2rbmphyfu5htn4yi5jk,0,56.6,72.6,2025-04-05T22:11:35.017Z,2025-04-05T22:11:36Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5627849073,212,15.1,5627849071,141,69.9,5627849065,3,,5627849075,213,6.16,5627849069,140,70.9,5627849067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739399,199,1,1,33,4,5qfq6cwtrgzd2szijivns7rjl,0,24.9,27.3,2025-04-05T22:11:36.984Z,2025-04-05T22:11:39Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627849195,141,31.0,5627849201,1,,5627849199,213,0.06,5627849197,212,42.2,5627849191,56,Center,5627849193,140,65.0,5627849189,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739519,319,1,1,33,11,e3k8yw2rbmphyfu5htn4yi5jk,1,31.2,56.9,2025-04-05T22:11:44.081Z,2025-04-05T22:11:47Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627849865,212,20.7,5627849859,56,Back,5627849863,141,27.6,5627849861,140,36.7,5627849867,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739557,320,1,1,33,14,e3k8yw2rbmphyfu5htn4yi5jk,1,37.8,12.5,2025-04-05T22:11:47.241Z,2025-04-05T22:11:51Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5627850153,213,5.28,5627850151,212,7.6,5627850145,56,Back,5627850149,141,3.1,5627850147,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739617,321,1,1,33,18,e3k8yw2rbmphyfu5htn4yi5jk,0,42.3,4.7,2025-04-05T22:11:51.106Z,2025-04-05T22:11:56Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627850471,140,73.9,5627850473,141,3.7,5627850477,213,6.26,5627850479,1,,5627850469,56,Right,5627850475,212,33.2,5627850467,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739673,202,1,1,33,27,5qfq6cwtrgzd2szijivns7rjl,1,18.1,87.7,2025-04-05T22:12:00.183Z,2025-04-05T22:12:03Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627850811,155,,5627850813,56,Center,5627850817,141,59.4,5627850819,212,38.7,5627850815,140,50.1,5627850821,213,5.76,5627850823,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739687,203,44,1,33,30,5qfq6cwtrgzd2szijivns7rjl,1,56.4,55.0,2025-04-05T22:12:02.840Z,2025-04-06T00:07:16Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627850937,56,Center,5627850981,233,322,5627850939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739671,322,44,1,33,30,e3k8yw2rbmphyfu5htn4yi5jk,0,43.6,45.0,2025-04-05T22:12:02.841Z,2025-04-06T00:07:16Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627850805,285,,5627850803,56,Back,5627851009,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739707,204,1,1,33,31,5qfq6cwtrgzd2szijivns7rjl,0,50.1,59.4,2025-04-05T22:12:03.680Z,2025-04-05T23:49:58Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627851085,56,Center,5627851089,141,61.8,5627851093,213,0.31,5627851091,212,5.3,5627851081,3,,5627851083,168,,5627851087,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739703,323,1,1,33,31,e3k8yw2rbmphyfu5htn4yi5jk,1,32.5,26.8,2025-04-05T22:12:04.376Z,2025-04-05T22:12:06Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627851065,56,Back,5627851071,212,18.8,5627851073,213,1.07,5627851067,140,41.1,5627851063,3,,5627851069,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739709,324,44,1,33,33,e3k8yw2rbmphyfu5htn4yi5jk,1,46.2,44.3,2025-04-05T22:12:05.986Z,2025-04-06T00:07:17Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627851269,233,205,5627851095,56,Back,5627851097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739737,205,44,1,33,33,5qfq6cwtrgzd2szijivns7rjl,0,53.8,55.7,2025-04-05T22:12:05.987Z,2025-04-06T00:07:17Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627851245,286,,5627851285,233,324,5627851243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739733,325,1,1,33,33,e3k8yw2rbmphyfu5htn4yi5jk,1,41.1,51.0,2025-04-05T22:12:06.296Z,2025-04-05T22:12:08Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627851237,212,16.7,5627851231,56,Back,5627851233,140,46.9,5627851239,213,5.09,5627851229,3,,5627851235,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739759,326,1,1,33,35,e3k8yw2rbmphyfu5htn4yi5jk,1,46.9,28.2,2025-04-05T22:12:07.993Z,2025-04-05T22:12:11Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5627851363,157,,5627851367,140,63.6,5627851375,1,,5627851369,141,44.3,5627851365,56,Center,5627851373,213,0.56,5627851371,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739769,327,4,1,33,38,e3k8yw2rbmphyfu5htn4yi5jk,1,69.2,56.2,2025-04-05T22:12:11.017Z,2025-04-05T23:51:15Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5627851451,56,Center,5627851453,152,,5627851457,286,,5627851885,233,206,5627851449,13,,5627851455,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796739813,206,4,1,33,38,5qfq6cwtrgzd2szijivns7rjl,0,30.8,43.8,2025-04-05T22:12:11.018Z,2025-04-05T23:51:16Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5627851843,265,,5627851841,152,,5627851837,13,,5627851839,56,Back,5627851925,233,327,5627851845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740017,328,1,1,33,58,e3k8yw2rbmphyfu5htn4yi5jk,1,63.6,40.4,2025-04-05T22:12:31.465Z,2025-04-05T22:12:35Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627852985,56,Center,5627852987,140,67.2,5627852983,152,,5627852981,5,,5627852993,213,5.11,5627852991,212,9.8,5627852989,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740055,329,1,1,34,2,e3k8yw2rbmphyfu5htn4yi5jk,1,69.0,31.8,2025-04-05T22:12:34.873Z,2025-04-05T22:12:37Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627853205,213,2.33,5627853201,141,45.1,5627853203,212,12.4,5627853199,140,60.9,5627853197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740101,330,1,1,34,4,e3k8yw2rbmphyfu5htn4yi5jk,1,60.9,45.1,2025-04-05T22:12:37.186Z,2025-04-05T22:12:42Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627853535,140,51.7,5627853533,56,Center,5627853537,141,63.9,5627853539,212,16.0,5627853541,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740117,331,1,1,34,10,e3k8yw2rbmphyfu5htn4yi5jk,1,50.8,63.7,2025-04-05T22:12:42.737Z,2025-04-05T22:12:44Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627853627,213,3.97,5627853623,141,50.4,5627853621,140,42.9,5627853619,56,Back,5627853625,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740155,332,1,1,34,11,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,50.4,2025-04-05T22:12:44.438Z,2025-04-05T22:12:47Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627853805,140,48.0,5627853811,213,5.09,5627853803,56,Back,5627853807,141,30.6,5627853809,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740171,333,1,1,34,14,e3k8yw2rbmphyfu5htn4yi5jk,1,48.0,30.6,2025-04-05T22:12:47.192Z,2025-04-05T22:12:49Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627853885,140,42.1,5627853889,212,12.9,5627853891,213,2.07,5627853883,56,Back,5627853887,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740223,334,1,1,34,16,e3k8yw2rbmphyfu5htn4yi5jk,1,42.1,47.3,2025-04-05T22:12:48.969Z,2025-04-05T22:12:53Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627854159,56,Back,5627854165,212,17.5,5627854167,213,1.59,5627854163,141,73.0,5627854161,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740263,335,1,1,34,20,e3k8yw2rbmphyfu5htn4yi5jk,1,48.5,74.8,2025-04-05T22:12:53.577Z,2025-04-05T22:12:58Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627854425,212,14.3,5627854419,56,Left,5627854421,140,57.8,5627854423,141,90.2,5627854427,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740289,336,1,1,34,25,e3k8yw2rbmphyfu5htn4yi5jk,1,56.3,95.7,2025-04-05T22:12:58.050Z,2025-04-05T22:13:01Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5627854563,140,37.7,5627854561,56,Back,5627854567,212,26.8,5627854569,213,3.90,5627854565,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740323,337,1,1,34,28,e3k8yw2rbmphyfu5htn4yi5jk,1,30.3,64.2,2025-04-05T22:13:00.841Z,2025-04-05T22:13:03Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627854719,213,4.59,5627854711,56,Back,5627854713,140,28.4,5627854717,212,16.7,5627854715,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740351,338,1,1,34,30,e3k8yw2rbmphyfu5htn4yi5jk,1,31.2,40.1,2025-04-05T22:13:03.290Z,2025-04-05T22:13:06Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627854855,141,14.1,5627854859,213,5.25,5627854853,140,41.3,5627854851,56,Back,5627854857,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740407,339,1,1,34,33,e3k8yw2rbmphyfu5htn4yi5jk,1,41.2,13.8,2025-04-05T22:13:06.424Z,2025-04-05T22:13:11Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5627855177,56,Right,5627855185,213,6.00,5627855179,140,53.8,5627855181,141,8.2,5627855183,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740433,340,1,1,34,38,e3k8yw2rbmphyfu5htn4yi5jk,1,46.5,12.8,2025-04-05T22:13:11.512Z,2025-04-05T22:13:13Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627855325,56,Back,5627855327,140,36.8,5627855333,213,2.11,5627855331,212,19.7,5627855329,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740517,341,1,1,34,40,e3k8yw2rbmphyfu5htn4yi5jk,1,36.8,37.6,2025-04-05T22:13:13.184Z,2025-04-05T22:13:20Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5627855777,212,24.6,5627855771,56,Back,5627855773,140,34.6,5627855779,213,1.66,5627855775,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740561,342,1,1,34,47,e3k8yw2rbmphyfu5htn4yi5jk,1,54.2,72.6,2025-04-05T22:13:20.130Z,2025-04-05T22:13:25Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5627855963,141,57.6,5627855961,140,60.5,5627855967,213,5.29,5627855965,212,12.2,5627855959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740565,343,50,1,34,50,e3k8yw2rbmphyfu5htn4yi5jk,1,61.5,54.6,2025-04-05T22:13:23.671Z,2025-04-06T00:04:30Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5627855975,56,Center,5627855977,286,,5627856127,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740581,209,7,1,34,50,5qfq6cwtrgzd2szijivns7rjl,1,38.5,45.4,2025-04-05T22:13:23.672Z,2025-04-05T23:43:23Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5627856091,233,343,5627856049,56,Back,5627856051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740617,211,1,1,34,55,5qfq6cwtrgzd2szijivns7rjl,1,36.8,50.3,2025-04-05T22:13:28.671Z,2025-04-05T22:13:30Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5627856215,141,47.6,5627856219,213,3.41,5627856213,140,30.5,5627856211,56,Back,5627856217,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740643,212,1,1,34,57,5qfq6cwtrgzd2szijivns7rjl,1,30.8,47.3,2025-04-05T22:13:30.560Z,2025-04-05T22:38:17Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627856345,56,Center,5627856353,213,0.55,5627856351,212,38.7,5627856355,1,,5627856349,141,77.2,5627856343,155,,5627856347,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740645,213,3,1,35,0,5qfq6cwtrgzd2szijivns7rjl,0,71.4,86.4,2025-04-05T22:13:33.561Z,2025-04-05T22:13:41Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627856371,286,,5627856509,233,344,5627856369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740667,344,7,1,35,0,e3k8yw2rbmphyfu5htn4yi5jk,1,28.6,13.6,2025-04-05T22:13:33.562Z,2025-04-05T22:13:40Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627856481,285,,5627856493,233,213,5627856479,56,Back,5627856477,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740681,214,5,1,35,3,5qfq6cwtrgzd2szijivns7rjl,1,77.5,102.0,2025-04-05T22:13:35.719Z,2025-04-05T23:51:37Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627856567,56,Left,5627856569,347,,5627856773,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740725,345,5,1,35,3,e3k8yw2rbmphyfu5htn4yi5jk,0,22.5,-2.0,2025-04-05T22:13:35.719Z,2025-04-05T23:51:37Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5627856757,56,Back,5627856759,347,,5627856799,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740769,215,1,1,35,8,5qfq6cwtrgzd2szijivns7rjl,1,77.0,100.0,2025-04-05T22:13:40.840Z,2025-04-05T22:13:44Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5627856979,140,65.3,5627856985,213,3.80,5627856977,56,Left,5627856983,212,15.5,5627856981,141,88.1,5627856975,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740785,216,1,1,35,11,5qfq6cwtrgzd2szijivns7rjl,1,65.3,88.1,2025-04-05T22:13:44.080Z,2025-04-05T22:38:15Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5627857059,141,80.8,5627857057,140,58.4,5627857061,212,8.8,5627857063,213,3.74,5627857055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740791,217,43,1,35,13,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-04-05T22:13:45.759Z,2025-04-05T22:38:13Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627857097,141,45.1,5627857105,213,4.39,5627857091,56,Back,5627857093,140,49.0,5627929103,144,1,5627857101,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740867,218,1,1,35,14,5qfq6cwtrgzd2szijivns7rjl,1,47.3,36.7,2025-04-05T22:13:47.407Z,2025-04-05T22:13:54Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5627857547,140,60.0,5627857549,141,11.9,5627857551,212,21.5,5627857553,213,5.38,5627857545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740875,219,3,1,35,22,5qfq6cwtrgzd2szijivns7rjl,0,64.0,10.0,2025-04-05T22:13:54.809Z,2025-04-05T22:14:01Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627857707,233,346,5627857587,286,,5627857585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740893,346,7,1,35,22,e3k8yw2rbmphyfu5htn4yi5jk,1,36.0,90.0,2025-04-05T22:13:54.810Z,2025-04-05T22:14:00Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5627857671,167,,5627857673,56,Back,5627857675,285,,5627857691,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740915,220,5,1,35,23,5qfq6cwtrgzd2szijivns7rjl,1,66.8,-1.3,2025-04-05T22:13:56.487Z,2025-04-05T23:51:37Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627857803,56,Right,5627857979,233,347,5627857805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796740953,347,5,1,35,23,e3k8yw2rbmphyfu5htn4yi5jk,0,33.2,101.3,2025-04-05T22:13:56.487Z,2025-04-05T23:51:38Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5627857967,347,,5627858017,233,220,5627857965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796741013,221,1,1,35,32,5qfq6cwtrgzd2szijivns7rjl,1,62.2,0.0,2025-04-05T22:14:05.304Z,2025-04-05T22:14:07Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5627858267,212,11.7,5627858263,140,61.4,5627858261,56,Right,5627858269,213,1.64,5627858259,107,,5627858265,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796741069,222,1,1,35,34,5qfq6cwtrgzd2szijivns7rjl,1,60.6,15.9,2025-04-05T22:14:07.647Z,2025-04-05T22:14:13Z,56txiyhvsvhudyr1b21rznmjt,L. Hilton,,,5627858607,56,Right,5627858615,213,3.97,5627858609,140,56.8,5627858613,212,5.9,5627858611,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
