id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2816886919,246,1,1,28,48,c9xffml4i7ihblp1qhus9w3fu,1,37.4,8.8,2025-05-18T21:35:59.761Z,2025-05-18T21:36:01Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738872925,212,10.9,5738872921,140,41.1,5738872919,56,Back,5738872927,213,1.20,5738872923,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816886935,247,1,1,28,49,c9xffml4i7ihblp1qhus9w3fu,1,41.1,23.7,2025-05-18T21:36:00.793Z,2025-05-18T21:36:03Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738872999,56,Back,5738873013,213,3.95,5738873005,141,9.1,5738873001,140,32.0,5738873009,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816886953,248,1,1,28,52,c9xffml4i7ihblp1qhus9w3fu,0,31.9,8.6,2025-05-18T21:36:03.097Z,2025-05-18T21:36:05Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738873097,212,31.1,5738873089,155,,5738873093,140,59.3,5738873091,56,Center,5738873095,141,25.8,5738873099,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816886993,228,1,1,28,57,b1rpb2ox52uxcmjrsnqd95pk5,1,27.8,86.9,2025-05-18T21:36:08.349Z,2025-05-18T21:36:11Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738873307,140,20.4,5738873311,212,13.4,5738873313,213,4.10,5738873305,56,Back,5738873309,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887053,229,1,1,29,0,b1rpb2ox52uxcmjrsnqd95pk5,1,21.5,69.6,2025-05-18T21:36:11.549Z,2025-05-18T21:36:17Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738873663,56,Back,5738873667,141,71.5,5738873665,140,32.0,5738873669,212,11.1,5738873671,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887057,230,50,1,29,6,b1rpb2ox52uxcmjrsnqd95pk5,1,37.3,72.0,2025-05-18T21:36:17.390Z,2025-05-18T23:13:46Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738873675,56,Back,5738873679,286,,5738873931,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887081,249,7,1,29,6,c9xffml4i7ihblp1qhus9w3fu,0,62.7,28.0,2025-05-18T21:36:17.391Z,2025-05-18T23:13:45Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738873909,233,230,5738873857,285,,5738873855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887087,250,4,1,29,10,c9xffml4i7ihblp1qhus9w3fu,1,65.6,28.4,2025-05-18T21:36:21.114Z,2025-05-18T21:36:43Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738873961,56,Center,5738873965,286,,5738873957,13,,5738873959,295,,5738873963,152,,5738874123,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887093,231,4,1,29,10,b1rpb2ox52uxcmjrsnqd95pk5,0,34.4,71.6,2025-05-18T21:36:21.115Z,2025-05-18T21:36:29Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738874179,233,250,5738874035,295,,5738874039,152,,5738874041,285,,5738874033,13,,5738874037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887663,251,1,1,30,10,c9xffml4i7ihblp1qhus9w3fu,0,69.2,27.3,2025-05-18T21:37:21.154Z,2025-05-18T21:37:23Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738877247,1,,5738877243,212,35.6,5738877235,152,,5738877231,5,,5738877239,140,96.8,5738877233,155,,5738877237,56,Center,5738877245,213,0.62,5738877241,141,,,,,,,,,,,,,,,,,,,57.8,,,,,,,,,
2816887729,232,12,1,30,17,b1rpb2ox52uxcmjrsnqd95pk5,1,3.6,36.1,2025-05-18T21:37:28.780Z,2025-05-18T21:37:31Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738877625,212,4.8,5738877621,140,0.0,5738877619,56,Back,5738877687,167,,5738877633,15,,5738877623,141,35.8,5738877627,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887737,233,6,1,30,19,b1rpb2ox52uxcmjrsnqd95pk5,0,0.6,38.2,2025-05-18T21:37:30.241Z,2025-05-18T22:06:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738877751,56,Back,5738877753,73,,5738877805,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887725,252,6,1,30,19,c9xffml4i7ihblp1qhus9w3fu,1,99.4,61.8,2025-05-18T21:37:30.241Z,2025-05-18T22:06:29Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738877789,233,233,5738877691,56,Center,5738878771,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816887989,253,1,1,30,50,c9xffml4i7ihblp1qhus9w3fu,0,99.8,99.9,2025-05-18T21:38:01.481Z,2025-05-18T22:07:44Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738879059,155,,5738879055,2,,5738879063,56,Center,5738879067,141,55.5,5738965557,233,236,5738879071,213,4.49,5738879065,140,93.3,5738879061,223,,5738879069,212,5738879057,6,,,,,,,,,,,,,,,,,31.0,,,,,,,,,
2816888017,234,44,1,30,54,b1rpb2ox52uxcmjrsnqd95pk5,1,8.6,47.8,2025-05-18T21:38:05.344Z,2025-05-18T21:38:12Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738879241,56,Back,5738879251,233,254,5738879243,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888009,254,44,1,30,54,c9xffml4i7ihblp1qhus9w3fu,0,91.4,52.2,2025-05-18T21:38:05.345Z,2025-05-18T21:42:46Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738879195,56,Center,5738879269,233,234,5738879197,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888057,236,11,1,30,54,b1rpb2ox52uxcmjrsnqd95pk5,1,11.4,52.5,2025-05-18T21:38:05.950Z,2025-05-18T22:07:44Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738879451,88,,5738879449,56,Back,5738965573,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888021,235,43,1,30,55,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-18T21:38:06.676Z,2025-05-18T21:38:13Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738879249,56,Back,5738879499,144,10,5738879247,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888127,237,1,1,31,1,b1rpb2ox52uxcmjrsnqd95pk5,1,12.2,57.5,2025-05-18T21:38:12.780Z,2025-05-18T21:38:21Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738879859,212,16.1,5738879851,123,,5738879855,140,24.7,5738879853,56,Back,5738879857,141,71.2,5738879861,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888151,238,1,1,31,10,b1rpb2ox52uxcmjrsnqd95pk5,1,34.8,73.2,2025-05-18T21:38:21.133Z,2025-05-18T21:38:23Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738879987,56,Back,5738879997,213,0.80,5738879993,141,91.5,5738879995,212,17.3,5738879989,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888181,239,1,1,31,12,b1rpb2ox52uxcmjrsnqd95pk5,1,46.9,91.7,2025-05-18T21:38:23.717Z,2025-05-18T21:38:27Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738880155,141,84.8,5738880151,56,Back,5738880159,213,3.58,5738880157,212,11.0,5738880153,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888207,240,1,1,31,16,b1rpb2ox52uxcmjrsnqd95pk5,1,38.8,72.0,2025-05-18T21:38:27.628Z,2025-05-18T21:38:30Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738880301,212,28.1,5738880295,56,Back,5738880299,141,30.7,5738880303,213,4.69,5738880297,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888215,241,1,1,31,19,b1rpb2ox52uxcmjrsnqd95pk5,1,38.2,30.7,2025-05-18T21:38:30.620Z,2025-05-18T21:38:31Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738880339,213,0.76,5738880331,56,Back,5738880335,141,42.1,5738880333,140,45.9,5738880337,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888227,242,1,1,31,20,b1rpb2ox52uxcmjrsnqd95pk5,1,45.5,39.8,2025-05-18T21:38:31.716Z,2025-05-18T21:38:33Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738880459,156,,5738880429,213,2.41,5738880425,141,48.7,5738880421,56,Back,5738880427,212,9.0,5738880423,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888253,243,1,1,31,22,b1rpb2ox52uxcmjrsnqd95pk5,1,39.1,48.7,2025-05-18T21:38:33.660Z,2025-05-18T21:38:35Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738880621,140,28.8,5738880625,212,12.0,5738880619,56,Back,5738880627,213,3.60,5738880623,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888313,244,1,1,31,23,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,40.9,2025-05-18T21:38:34.965Z,2025-05-18T21:38:42Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738881045,212,20.7,5738881035,56,Back,5738881039,140,29.3,5738881043,141,71.4,5738881047,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888339,245,1,1,31,30,b1rpb2ox52uxcmjrsnqd95pk5,1,55.9,86.2,2025-05-18T21:38:41.901Z,2025-05-18T21:38:45Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738881223,213,0.31,5738881215,56,Left,5738881219,141,93.8,5738881217,140,71.2,5738881221,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888361,246,1,1,31,34,b1rpb2ox52uxcmjrsnqd95pk5,1,71.6,94.2,2025-05-18T21:38:45.292Z,2025-05-18T21:38:47Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738881379,212,17.1,5738881375,140,55.5,5738881381,213,3.31,5738881373,56,Left,5738881377,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888391,247,1,1,31,36,b1rpb2ox52uxcmjrsnqd95pk5,1,55.5,90.0,2025-05-18T21:38:47.500Z,2025-05-18T21:38:50Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738881541,213,3.89,5738881537,141,78.1,5738881533,56,Back,5738881539,212,11.9,5738881535,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888405,248,1,1,31,39,b1rpb2ox52uxcmjrsnqd95pk5,1,56.2,70.8,2025-05-18T21:38:50.340Z,2025-05-18T21:38:52Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738881597,56,Center,5738881605,213,5.74,5738881601,141,64.5,5738881603,212,8.3,5738881599,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888433,249,1,1,31,41,b1rpb2ox52uxcmjrsnqd95pk5,1,64.0,59.0,2025-05-18T21:38:52.044Z,2025-05-18T21:38:54Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738881755,141,66.4,5738881751,56,Center,5738881759,213,0.53,5738881753,140,72.1,5738881757,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888441,250,61,1,31,43,b1rpb2ox52uxcmjrsnqd95pk5,0,71.9,67.2,2025-05-18T21:38:54.645Z,2025-05-18T21:38:55Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5738881791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888443,255,61,1,31,44,c9xffml4i7ihblp1qhus9w3fu,0,30.2,12.6,2025-05-18T21:38:55.098Z,2025-05-18T21:43:10Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738881795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888481,251,50,1,31,46,b1rpb2ox52uxcmjrsnqd95pk5,1,72.1,83.0,2025-05-18T21:38:57.553Z,2025-05-18T23:13:47Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738882035,56,Left,5738882145,233,256,5738882037,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888493,256,7,1,31,46,c9xffml4i7ihblp1qhus9w3fu,1,27.9,17.0,2025-05-18T21:38:57.554Z,2025-05-18T23:13:46Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738882097,285,,5738882137,233,251,5738882095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888499,257,61,1,31,49,c9xffml4i7ihblp1qhus9w3fu,0,23.9,5.3,2025-05-18T21:39:00.634Z,2025-05-18T21:44:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738882127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888657,252,5,1,31,50,b1rpb2ox52uxcmjrsnqd95pk5,1,71.3,101.1,2025-05-18T21:39:01.166Z,2025-05-18T22:06:17Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738882993,347,,5738883047,233,258,5738882991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888511,258,5,1,31,50,c9xffml4i7ihblp1qhus9w3fu,0,28.7,-1.1,2025-05-18T21:39:01.166Z,2025-05-18T22:06:17Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738883069,233,252,5738882203,347,,5738882201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888663,253,27,1,32,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-18T21:39:11.813Z,2025-05-18T21:39:18Z,,,,,5738883075,233,259,5738883015,246,,5738883013,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816888659,259,27,1,32,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-18T21:39:11.813Z,2025-05-18T21:39:17Z,,,,,5738883001,246,,5738883063,233,253,5738882997,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816889107,254,28,1,32,41,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-18T21:39:51.994Z,2025-05-18T22:06:00Z,,,,,5738959329,233,260,5738885373,55,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816889039,260,28,1,32,41,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-18T21:39:51.994Z,2025-05-18T22:06:00Z,,,,,5738885031,55,259,5738959305,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890285,257,1,1,34,51,b1rpb2ox52uxcmjrsnqd95pk5,1,74.0,100.0,2025-05-18T21:42:02.749Z,2025-05-18T21:42:04Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738891793,56,Left,5738891797,141,89.6,5738891801,213,5.61,5738891795,140,83.1,5738891791,107,,5738891799,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890291,258,1,1,34,53,b1rpb2ox52uxcmjrsnqd95pk5,1,83.1,89.6,2025-05-18T21:42:04.220Z,2025-05-18T21:42:06Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5738891815,56,Left,5738891819,141,93.2,5738891823,213,2.89,5738891845,156,,5738891821,212,10.0,5738891817,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890323,259,3,1,34,54,b1rpb2ox52uxcmjrsnqd95pk5,0,74.6,90.9,2025-05-18T21:42:04.993Z,2025-05-18T23:13:47Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738911487,286,,5738891993,56,Left,5738911521,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816893419,304,7,1,34,54,c9xffml4i7ihblp1qhus9w3fu,1,25.4,9.1,2025-05-18T21:42:04.994Z,2025-05-18T23:13:47Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738911509,233,259,5738909719,285,,5738909717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890321,262,43,1,34,58,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-18T21:42:09.242Z,2025-05-18T21:47:44Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738910007,144,83,5738892109,399,62d3tsany7t5t2bwm4cx9pbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890361,264,1,1,35,1,c9xffml4i7ihblp1qhus9w3fu,1,20.9,5.9,2025-05-18T21:42:12.170Z,2025-05-18T21:42:14Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738892269,213,0.27,5738892265,141,10.6,5738892261,56,Back,5738892263,140,31.9,5738892267,212,12.0,5738892259,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890369,265,1,1,35,2,c9xffml4i7ihblp1qhus9w3fu,1,31.9,10.6,2025-05-18T21:42:13.826Z,2025-05-18T21:48:39Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738892643,155,,5738892301,213,0.01,5738892295,140,79.7,5738892299,212,50.2,5738892293,56,Right,5738892477,1,,5738892297,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890407,266,4,1,35,7,c9xffml4i7ihblp1qhus9w3fu,1,80.0,10.8,2025-05-18T21:42:18.738Z,2025-05-18T22:06:26Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738892545,152,,5738892541,13,,5738892549,286,,5738892707,233,260,5738892543,56,Right,5738892547,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890399,260,4,1,35,7,b1rpb2ox52uxcmjrsnqd95pk5,0,20.0,89.2,2025-05-18T21:42:18.739Z,2025-05-18T22:06:27Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738892697,13,,5738892703,265,,5738892715,233,266,5738892699,56,Back,5738892701,152,,5738892705,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890879,267,1,1,36,3,c9xffml4i7ihblp1qhus9w3fu,0,90.9,9.4,2025-05-18T21:43:14.018Z,2025-05-18T21:43:17Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738895215,212,29.7,5738895211,140,90.4,5738895207,152,,5738895203,5,,5738895205,155,,5738895201,2,,5738895209,56,Center,5738895217,213,1.59,5738895213,141,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,
2816890883,261,44,1,36,5,b1rpb2ox52uxcmjrsnqd95pk5,1,10.8,48.8,2025-05-18T21:43:16.241Z,2025-05-18T23:14:07Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738895327,233,268,5738895225,56,Back,5738895227,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890881,268,44,1,36,5,c9xffml4i7ihblp1qhus9w3fu,0,89.2,51.2,2025-05-18T21:43:16.242Z,2025-05-18T23:14:07Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738895223,286,,5738895337,233,261,5738895221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890889,262,12,1,36,5,b1rpb2ox52uxcmjrsnqd95pk5,1,12.7,51.8,2025-05-18T21:43:16.964Z,2025-05-18T21:59:30Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738895245,140,33.0,5738895251,213,5.34,5738895249,212,36.3,5738895243,56,Back,5738895247,141,8.5,5738895295,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816890983,269,1,1,36,9,c9xffml4i7ihblp1qhus9w3fu,1,76.5,88.1,2025-05-18T21:43:20.322Z,2025-05-18T21:43:28Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738895767,140,65.3,5738895773,213,4.00,5738895771,212,17.9,5738895769,141,68.2,5738895765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891075,270,1,1,36,17,c9xffml4i7ihblp1qhus9w3fu,1,54.1,85.7,2025-05-18T21:43:28.346Z,2025-05-18T21:43:35Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738896255,212,48.8,5738896249,56,Back,5738896251,140,10.2,5738896259,1,,5738896253,141,62.3,5738896257,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891153,271,1,1,36,24,c9xffml4i7ihblp1qhus9w3fu,1,10.0,57.6,2025-05-18T21:43:35.242Z,2025-05-18T21:43:42Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738896685,141,83.9,5738896681,56,Back,5738896689,213,0.69,5738896683,140,30.8,5738896687,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891173,272,1,1,36,30,c9xffml4i7ihblp1qhus9w3fu,1,31.0,82.0,2025-05-18T21:43:41.826Z,2025-05-18T21:43:43Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738896793,141,69.6,5738896797,213,5.20,5738896789,56,Back,5738896795,212,9.6,5738896791,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891215,273,1,1,36,31,c9xffml4i7ihblp1qhus9w3fu,1,34.9,69.7,2025-05-18T21:43:42.946Z,2025-05-18T21:43:47Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5738896997,212,14.3,5738896993,140,21.6,5738896999,213,2.93,5738896995,141,74.1,5738896991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891255,274,1,1,36,36,c9xffml4i7ihblp1qhus9w3fu,1,23.0,74.2,2025-05-18T21:43:47.410Z,2025-05-18T21:43:51Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738897219,56,Back,5738897225,212,16.5,5738897221,140,27.6,5738897227,213,5.01,5738897223,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891289,275,1,1,36,39,c9xffml4i7ihblp1qhus9w3fu,1,26.4,41.3,2025-05-18T21:43:50.826Z,2025-05-18T21:43:55Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738897457,212,18.3,5738897453,141,14.7,5738897461,213,4.87,5738897449,56,Back,5738897451,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891313,276,1,1,36,44,c9xffml4i7ihblp1qhus9w3fu,1,28.9,16.7,2025-05-18T21:43:55.258Z,2025-05-18T21:43:58Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738897587,212,7.9,5738897583,140,35.8,5738897589,213,5.88,5738897581,56,Back,5738897585,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891359,277,1,1,36,46,c9xffml4i7ihblp1qhus9w3fu,1,35.4,12.0,2025-05-18T21:43:57.794Z,2025-05-18T21:44:02Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738897869,1,,5738897865,212,45.8,5738897861,140,17.0,5738897857,196,,5738897859,56,Back,5738897863,141,73.0,5738897867,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891437,278,1,1,36,51,c9xffml4i7ihblp1qhus9w3fu,1,12.4,69.6,2025-05-18T21:44:02.123Z,2025-05-18T21:44:08Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738898329,213,4.34,5738898325,141,46.7,5738898321,56,Back,5738898323,140,6.6,5738898327,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891449,279,1,1,36,57,c9xffml4i7ihblp1qhus9w3fu,0,6.6,46.7,2025-05-18T21:44:08.354Z,2025-05-18T21:44:09Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738898393,56,Center,5738898397,141,56.9,5738898389,157,,5738898401,213,0.15,5738898403,1,,5738898395,140,51.7,5738898399,212,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816891495,264,1,1,36,59,b1rpb2ox52uxcmjrsnqd95pk5,1,46.6,40.0,2025-05-18T21:44:10.156Z,2025-05-18T21:44:14Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738898713,212,20.8,5738898709,140,61.3,5738898707,56,Center,5738898711,141,60.6,5738898715,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
