id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2803424173,195,3,1,15,27,224tl8u2smnbyliroayk69nt0,0,63.8,93.8,2025-04-19T20:51:42.461Z,2025-04-19T20:53:07Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664676739,56,Left,5664676743,286,,5664677967,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803423261,105,7,1,15,27,5x54jbfk11lrsmipgsx7cdbai,0,33.8,5.8,2025-04-19T20:51:42.462Z,2025-04-19T21:22:02Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664671729,56,Back,5664676193,285,,5664677945,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803424289,196,61,1,15,28,224tl8u2smnbyliroayk69nt0,1,68.8,95.9,2025-04-19T20:51:43.732Z,2025-04-19T20:53:04Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664677317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803423265,106,5,1,15,33,5x54jbfk11lrsmipgsx7cdbai,1,48.4,-1.9,2025-04-19T20:51:48.862Z,2025-04-19T22:46:10Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664671757,347,,5664671755,56,Back,5664672555,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803423315,194,5,1,15,33,224tl8u2smnbyliroayk69nt0,0,51.6,101.9,2025-04-19T20:51:48.862Z,2025-04-19T20:52:01Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664672029,56,Left,5664672031,347,,5664672077,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803423595,107,27,1,15,56,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T20:52:11.630Z,2025-04-19T22:46:41Z,,,,,5664680203,41,Injury,5664680205,53,db1h2huu8z1quj816wol1wgkp,5665044207,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803424503,197,27,1,15,56,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T20:52:11.630Z,2025-04-19T22:46:42Z,,,,,5665044237,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803423617,108,28,1,15,58,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-04-19T20:52:13.534Z,2025-04-19T22:46:42Z,,,,,5665044255,233,198,5664673705,55,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803424523,198,28,1,15,58,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-04-19T20:52:13.534Z,2025-04-19T22:46:43Z,,,,,5665044271,233,108,5664678519,55,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425315,109,1,1,17,54,5x54jbfk11lrsmipgsx7cdbai,1,31.5,0.0,2025-04-19T20:54:09.372Z,2025-04-19T20:54:10Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664682699,212,6.2,5664682697,141,7.0,5664682701,213,1.69,5664682695,140,30.8,5664682691,107,,5664682693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425349,110,1,1,17,55,5x54jbfk11lrsmipgsx7cdbai,1,30.8,7.0,2025-04-19T20:54:10.750Z,2025-04-19T20:54:32Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664682851,141,4.3,5664682847,56,Back,5664684137,156,,5664682855,213,3.66,5664682849,140,27.7,5664682853,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425357,111,1,1,17,57,5x54jbfk11lrsmipgsx7cdbai,1,27.7,4.3,2025-04-19T20:54:12.676Z,2025-04-19T20:54:13Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664682905,213,0.00,5664682901,141,4.3,5664682899,140,35.0,5664682903,212,7.7,5664682897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425387,112,1,1,17,58,5x54jbfk11lrsmipgsx7cdbai,1,35.0,4.3,2025-04-19T20:54:13.668Z,2025-04-19T20:54:15Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664683045,212,6.0,5664683041,140,29.4,5664683043,141,5.8,5664683047,213,2.97,5664683039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425415,113,1,1,18,0,5x54jbfk11lrsmipgsx7cdbai,0,29.4,5.8,2025-04-19T20:54:15.508Z,2025-04-19T20:54:17Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664683205,213,0.02,5664683201,141,6.7,5664683197,56,Right,5664683203,212,37.8,5664683207,1,,5664683195,157,,5664683199,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425465,199,1,1,18,4,224tl8u2smnbyliroayk69nt0,0,32.2,91.5,2025-04-19T20:54:19.789Z,2025-04-19T20:54:23Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664683465,212,26.1,5664683453,157,,5664683463,141,94.1,5664683469,1,,5664683459,140,57.0,5664683467,213,0.07,5664683457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425473,114,44,1,18,7,5x54jbfk11lrsmipgsx7cdbai,1,40.6,6.3,2025-04-19T20:54:22.531Z,2025-04-19T22:46:55Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664683601,233,200,5664683499,56,Back,5664683501,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425475,200,44,1,18,7,224tl8u2smnbyliroayk69nt0,0,59.4,93.7,2025-04-19T20:54:22.532Z,2025-04-19T22:46:56Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664683505,286,,5664683639,233,114,5664683503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425515,115,1,1,18,7,5x54jbfk11lrsmipgsx7cdbai,1,36.9,6.8,2025-04-19T20:54:22.891Z,2025-04-19T21:27:12Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664683709,213,1.03,5664683689,3,,5664683693,56,Back,5664683699,141,11.4,5664683705,212,3.7,5664683697,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425561,116,1,1,18,9,5x54jbfk11lrsmipgsx7cdbai,1,39.1,13.4,2025-04-19T20:54:24.900Z,2025-04-19T20:54:29Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664683943,140,42.4,5664683951,1,,5664683945,141,71.2,5664683941,56,Back,5664683947,212,39.5,5664683949,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425639,117,1,1,18,17,5x54jbfk11lrsmipgsx7cdbai,1,55.8,83.2,2025-04-19T20:54:33.083Z,2025-04-19T20:54:35Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664684257,140,31.6,5664684263,213,3.49,5664684261,212,27.0,5664684259,141,69.7,5664684255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425685,118,1,1,18,19,5x54jbfk11lrsmipgsx7cdbai,1,31.6,69.7,2025-04-19T20:54:34.779Z,2025-04-19T20:54:40Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5664684509,141,27.6,5664684507,140,41.6,5664684505,56,Back,5664684513,213,5.06,5664684511,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425707,119,1,1,18,24,5x54jbfk11lrsmipgsx7cdbai,0,41.6,27.6,2025-04-19T20:54:40.076Z,2025-04-19T20:54:42Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664684663,56,Left,5664684665,140,100.0,5664684661,157,,5664684667,141,81.1,5664684673,1,,5664684671,213,0.53,5664684669,212,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425859,120,5,1,18,27,5x54jbfk11lrsmipgsx7cdbai,0,101.4,65.6,2025-04-19T20:54:42.222Z,2025-04-19T22:46:11Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664685559,346,,5664685557,56,Center,5664692443,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425829,201,5,1,18,27,224tl8u2smnbyliroayk69nt0,1,-1.4,34.4,2025-04-19T20:54:42.222Z,2025-04-19T22:46:10Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664685393,56,Back,5664692413,233,120,5664685399,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425843,202,1,1,18,28,224tl8u2smnbyliroayk69nt0,1,3.8,56.3,2025-04-19T20:54:43.668Z,2025-04-19T20:57:54Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664685487,56,Back,5664685491,141,70.9,5664685495,213,1.05,5664685489,140,9.2,5664685493,212,11.4,5664685499,237,,5664685485,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425853,203,1,1,18,38,224tl8u2smnbyliroayk69nt0,1,9.2,70.9,2025-04-19T20:54:53.773Z,2025-04-19T20:57:55Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5664685533,140,20.8,5664685537,212,16.6,5664685531,56,Back,5664685539,213,0.74,5664685535,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425887,204,1,1,18,39,224tl8u2smnbyliroayk69nt0,0,16.4,89.7,2025-04-19T20:54:54.476Z,2025-04-19T20:57:57Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664685771,213,5.91,5664685765,140,24.8,5664685769,212,9.5,5664685763,56,Back,5664685767,141,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425869,121,1,1,18,39,5x54jbfk11lrsmipgsx7cdbai,1,65.0,15.2,2025-04-19T20:54:55.107Z,2025-04-19T22:51:11Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664685627,213,1.19,5664685623,212,7.1,5664685617,140,67.5,5664685615,56,Center,5664685619,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425883,122,1,1,18,41,5x54jbfk11lrsmipgsx7cdbai,1,67.5,24.9,2025-04-19T20:54:56.315Z,2025-04-19T22:51:10Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664685741,141,13.5,5664685737,56,Right,5664685745,213,5.09,5664685743,212,8.3,5664685739,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425905,123,1,1,18,42,5x54jbfk11lrsmipgsx7cdbai,1,70.4,13.5,2025-04-19T20:54:57.563Z,2025-04-19T22:51:09Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5664801507,3,,5664685917,213,2.18,5664685909,56,Right,5664685915,212,4.4,5664685911,140,68.0,5664685913,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425913,124,44,1,18,42,5x54jbfk11lrsmipgsx7cdbai,1,66.7,17.2,2025-04-19T20:54:57.894Z,2025-04-19T22:51:08Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664685989,233,205,5664685981,56,Right,5664685983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425897,205,44,1,18,42,224tl8u2smnbyliroayk69nt0,0,33.3,82.8,2025-04-19T20:54:57.895Z,2025-04-19T22:51:08Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5664685835,285,,5664686035,233,124,5664685833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425951,125,1,1,18,43,5x54jbfk11lrsmipgsx7cdbai,1,68.0,18.8,2025-04-19T20:54:58.379Z,2025-04-19T21:28:21Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664686187,213,5.32,5664686183,141,11.1,5664686177,3,,5664686181,140,71.5,5664686179,56,Right,5664686185,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425955,126,1,1,18,45,5x54jbfk11lrsmipgsx7cdbai,1,71.5,11.1,2025-04-19T20:55:00.827Z,2025-04-19T22:51:07Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5664686207,213,1.47,5664686205,212,21.3,5664686201,140,73.6,5664686203,141,42.2,5664686199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425959,127,1,1,18,46,5x54jbfk11lrsmipgsx7cdbai,1,73.6,42.2,2025-04-19T20:55:01.843Z,2025-04-19T20:55:03Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664686231,56,Center,5664686239,213,1.45,5664686235,141,48.7,5664686237,212,4.5,5664686233,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425963,128,50,1,18,47,5x54jbfk11lrsmipgsx7cdbai,1,73.6,52.3,2025-04-19T20:55:03.011Z,2025-04-19T22:51:06Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664686257,286,,5664686379,233,206,5664686255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425979,206,7,1,18,47,224tl8u2smnbyliroayk69nt0,0,26.4,47.7,2025-04-19T20:55:03.012Z,2025-04-19T20:55:10Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5664686343,285,,5664686349,233,128,5664686341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425987,129,1,1,18,49,5x54jbfk11lrsmipgsx7cdbai,1,72.7,53.6,2025-04-19T20:55:04.643Z,2025-04-19T20:55:06Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664686367,140,80.4,5664686373,213,0.99,5664686371,212,14.7,5664686369,141,71.7,5664686365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803425997,130,1,1,18,50,5x54jbfk11lrsmipgsx7cdbai,1,77.4,74.7,2025-04-19T20:55:06.130Z,2025-04-19T20:55:07Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664686411,212,9.3,5664686405,56,Center,5664686413,213,4.11,5664686407,140,72.4,5664686409,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426043,131,1,1,18,52,5x54jbfk11lrsmipgsx7cdbai,1,72.4,63.4,2025-04-19T20:55:07.307Z,2025-04-19T20:55:11Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664686641,140,74.1,5664686649,213,1.44,5664686639,56,Left,5664686643,141,83.6,5664686647,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426083,132,1,1,18,55,5x54jbfk11lrsmipgsx7cdbai,1,74.1,83.6,2025-04-19T20:55:10.971Z,2025-04-19T20:55:13Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5664686849,140,54.5,5664686853,212,26.9,5664686847,56,Center,5664686851,141,58.1,5664686855,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426139,133,1,1,18,58,5x54jbfk11lrsmipgsx7cdbai,1,53.3,50.1,2025-04-19T20:55:13.475Z,2025-04-19T20:55:17Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5664687087,140,54.2,5664687091,212,16.7,5664687093,213,4.77,5664687089,141,25.6,5664687085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426167,134,1,1,19,2,5x54jbfk11lrsmipgsx7cdbai,1,56.8,29.5,2025-04-19T20:55:17.771Z,2025-04-19T20:55:21Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664687263,56,Right,5664687267,141,18.2,5664687265,140,72.8,5664687271,213,5.85,5664687269,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426203,135,1,1,19,6,5x54jbfk11lrsmipgsx7cdbai,1,72.8,18.2,2025-04-19T20:55:21.283Z,2025-04-19T20:55:23Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664687443,56,Center,5664687447,141,26.1,5664687451,213,2.85,5664687449,212,18.6,5664687445,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426247,136,1,1,19,8,5x54jbfk11lrsmipgsx7cdbai,1,55.8,26.1,2025-04-19T20:55:23.451Z,2025-04-19T20:55:26Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664687649,213,2.49,5664687647,212,25.8,5664687645,141,49.1,5664687641,56,Back,5664687643,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426267,137,1,1,19,10,5x54jbfk11lrsmipgsx7cdbai,1,40.0,49.1,2025-04-19T20:55:25.906Z,2025-04-19T20:55:29Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5664687765,212,11.6,5664687761,141,65.8,5664687759,140,42.3,5664687767,213,1.36,5664687757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426309,138,1,1,19,13,5x54jbfk11lrsmipgsx7cdbai,1,43.9,70.8,2025-04-19T20:55:29.050Z,2025-04-19T20:55:33Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664687925,213,4.77,5664687919,140,45.3,5664687921,141,31.2,5664687923,212,27.0,5664687917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426333,139,1,1,19,17,5x54jbfk11lrsmipgsx7cdbai,1,55.7,27.7,2025-04-19T20:55:32.915Z,2025-04-19T20:55:34Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664688051,56,Center,5664688055,141,34.5,5664688059,213,0.28,5664688057,212,16.9,5664688053,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426353,140,1,1,19,19,5x54jbfk11lrsmipgsx7cdbai,1,71.2,34.5,2025-04-19T20:55:34.611Z,2025-04-19T20:55:36Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664688169,140,74.3,5664688171,141,44.5,5664688175,213,1.12,5664688167,56,Center,5664688173,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426361,141,1,1,19,20,5x54jbfk11lrsmipgsx7cdbai,1,74.3,44.5,2025-04-19T20:55:35.923Z,2025-04-19T20:55:36Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5664688199,213,5.03,5664688197,212,7.1,5664688195,141,34.6,5664688191,56,Center,5664688193,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426385,142,1,1,19,21,5x54jbfk11lrsmipgsx7cdbai,0,76.4,34.6,2025-04-19T20:55:36.738Z,2025-04-19T20:55:38Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5664688351,212,18.7,5664688347,140,94.2,5664688345,56,Center,5664688349,141,33.7,5664688353,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426775,208,1,1,19,47,224tl8u2smnbyliroayk69nt0,0,14.2,39.4,2025-04-19T20:56:02.908Z,2025-04-19T20:56:08Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5664690243,141,72.1,5664690245,212,71.1,5664690241,140,78.5,5664690239,56,Center,5664690247,213,0.32,5664690237,199,,5664690249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426849,144,1,1,19,55,5x54jbfk11lrsmipgsx7cdbai,1,12.5,15.8,2025-04-19T20:56:10.522Z,2025-04-19T20:56:13Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5664690587,213,6.21,5664690583,141,12.5,5664690581,140,42.3,5664690585,212,31.4,5664690579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426857,145,4,1,19,58,5x54jbfk11lrsmipgsx7cdbai,1,41.7,14.2,2025-04-19T20:56:13.754Z,2025-04-19T22:45:50Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5664690685,13,,5664690839,233,209,5664690689,56,Back,5664690695,286,,5664690687,294,,5664690691,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803426867,209,4,1,19,58,224tl8u2smnbyliroayk69nt0,0,58.3,85.8,2025-04-19T20:56:13.755Z,2025-04-19T22:45:50Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664690797,285,,5664690785,13,,5664690787,294,,5664690793,152,,5664690789,56,Left,5664690873,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427373,146,1,1,20,38,5x54jbfk11lrsmipgsx7cdbai,1,33.6,11.7,2025-04-19T20:56:53.762Z,2025-04-19T20:57:00Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664693375,140,8.5,5664693371,152,,5664693369,5,,5664693373,56,Back,5664693379,212,34.5,5664693381,213,2.44,5664693377,141,44.5,5664693383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427463,147,1,1,20,44,5x54jbfk11lrsmipgsx7cdbai,1,7.2,49.6,2025-04-19T20:57:00.104Z,2025-04-19T20:57:06Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5664693823,212,27.4,5664693817,56,Back,5664693825,213,0.15,5664693819,140,33.0,5664693821,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427467,148,4,1,20,50,5x54jbfk11lrsmipgsx7cdbai,1,33.0,54.6,2025-04-19T20:57:05.738Z,2025-04-19T22:45:50Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664693875,56,Back,5664693871,13,,5664693877,152,,5664693879,265,,5664693881,285,,5664693925,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427453,210,4,1,20,50,224tl8u2smnbyliroayk69nt0,0,67.0,45.4,2025-04-19T20:57:05.739Z,2025-04-19T22:45:51Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5664693893,152,,5664693889,56,Center,5664693897,265,,5664693961,233,148,5664693885,13,,5664693901,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427581,149,1,1,20,57,5x54jbfk11lrsmipgsx7cdbai,1,32.7,43.4,2025-04-19T20:57:12.609Z,2025-04-19T20:57:14Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5664694467,152,,5664694473,141,51.8,5664694469,56,Back,5664694471,140,26.7,5664694475,212,8.5,5664694477,213,2.41,5664694465,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427671,150,1,1,20,59,5x54jbfk11lrsmipgsx7cdbai,1,26.7,51.8,2025-04-19T20:57:14.361Z,2025-04-19T20:57:20Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5664694943,140,33.3,5664694941,56,Back,5664694945,141,70.2,5664694947,212,14.3,5664694949,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427685,151,1,1,21,4,5x54jbfk11lrsmipgsx7cdbai,0,31.1,75.6,2025-04-19T20:57:20.066Z,2025-04-19T20:57:21Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5664694989,141,65.4,5664694985,56,Center,5664694993,213,6.12,5664694983,155,,5664694991,212,42.9,5664694987,140,71.4,5664694995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427723,211,12,1,21,8,224tl8u2smnbyliroayk69nt0,1,24.7,37.4,2025-04-19T20:57:23.587Z,2025-04-19T22:51:21Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5664695183,212,14.4,5664695231,15,,5664695177,56,Back,5664695185,213,0.85,5664695179,140,33.8,5664695181,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427771,212,1,1,21,10,224tl8u2smnbyliroayk69nt0,0,33.9,54.9,2025-04-19T20:57:25.572Z,2025-04-19T22:51:05Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5664695391,56,Back,5664695405,213,5.15,5664695401,212,14.0,5664695389,3,,5664695393,140,39.6,5664695397,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427781,152,44,1,21,11,5x54jbfk11lrsmipgsx7cdbai,1,61.0,63.0,2025-04-19T20:57:26.905Z,2025-04-19T22:46:57Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664695441,56,Center,5664695445,286,,5664695641,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427783,213,44,1,21,11,224tl8u2smnbyliroayk69nt0,0,39.0,37.0,2025-04-19T20:57:26.906Z,2025-04-19T22:46:57Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5664695469,56,Back,5664695673,233,152,5664695471,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427793,153,1,1,21,12,5x54jbfk11lrsmipgsx7cdbai,0,62.0,61.5,2025-04-19T20:57:27.257Z,2025-04-19T21:31:44Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5664695523,213,6.04,5664695517,140,68.5,5664695513,3,,5664695519,141,59.0,5664695515,56,Center,5664695521,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803427823,214,4,1,21,14,224tl8u2smnbyliroayk69nt0,1,29.6,46.3,2025-04-19T20:57:29.536Z,2025-04-19T22:51:27Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5664695779,265,,5664695775,56,Back,5664695781,285,,5664695773,13,,5664695777,152,,5664695815,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
