id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/16/value
2790932939,94,43,1,11,35,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T20:18:44.761Z,2025-03-22T20:19:55Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5595984647,144,61,5595982589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790932951,95,1,1,11,37,c9xffml4i7ihblp1qhus9w3fu,0,63.0,71.1,2025-03-22T20:18:46.542Z,2025-03-22T20:19:58Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595982661,155,,5595982671,213,5.62,5595982669,212,39.7,5595984735,152,,5595982665,140,92.8,5595982667,141,35.1,5595984733,5,,5595982673,1,,5595982663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790932959,138,12,1,11,41,b1rpb2ox52uxcmjrsnqd95pk5,1,12.2,73.3,2025-03-22T20:18:50.813Z,2025-03-22T20:18:54Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595982711,212,10.1,5595982727,15,,5595982707,140,11.9,5595982705,56,Back,5595982713,213,1.60,5595982709,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790932973,96,1,1,11,42,c9xffml4i7ihblp1qhus9w3fu,0,93.7,13.3,2025-03-22T20:18:51.405Z,2025-03-25T09:38:33Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595982811,213,1.34,5595982803,56,Center,5595982807,141,29.5,5595982805,140,96.2,5595982799,2,,5599736171,224,,5595982809,212,11.3,5599736173,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790932977,139,12,1,11,45,b1rpb2ox52uxcmjrsnqd95pk5,1,5.9,60.8,2025-03-22T20:18:54.573Z,2025-03-22T20:18:55Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5595982857,213,1.09,5595982853,141,67.6,5595982849,56,Back,5595982855,212,5.2,5595982851,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790932981,140,12,1,11,46,b1rpb2ox52uxcmjrsnqd95pk5,1,8.2,67.6,2025-03-22T20:18:55.781Z,2025-03-22T21:02:45Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5595982873,140,68.8,5595982877,212,63.6,5595982875,141,65.4,5595982879,213,6.26,5595982871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933021,97,1,1,11,51,c9xffml4i7ihblp1qhus9w3fu,1,29.0,39.7,2025-03-22T20:19:00.766Z,2025-03-22T20:19:05Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5595983121,56,Back,5595983125,141,62.3,5595983129,213,1.04,5595983123,140,37.5,5595983127,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933067,98,1,1,11,54,c9xffml4i7ihblp1qhus9w3fu,1,38.9,62.4,2025-03-22T20:19:03.750Z,2025-03-22T20:19:15Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595983333,213,0.17,5595983335,1,,5595983329,141,76.7,5595983325,56,Center,5595983331,212,56.4,5595983327,140,91.8,5595983323,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933069,99,50,1,12,4,c9xffml4i7ihblp1qhus9w3fu,1,87.8,86.4,2025-03-22T20:19:13.919Z,2025-03-25T10:24:13Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5595983341,286,,5599758273,233,141,5595983339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933071,141,7,1,12,4,b1rpb2ox52uxcmjrsnqd95pk5,1,12.2,13.6,2025-03-22T20:19:13.920Z,2025-03-25T10:24:13Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595983347,285,,5595983343,167,,5595983345,56,Back,5599736281,385,,5599758255,233,99,5599736283,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933085,100,5,1,12,6,c9xffml4i7ihblp1qhus9w3fu,1,81.2,101.7,2025-03-22T20:19:15.516Z,2025-03-22T20:59:21Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5595983415,56,Left,5595983439,233,142,5595983417,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933077,142,5,1,12,6,b1rpb2ox52uxcmjrsnqd95pk5,0,18.8,-1.7,2025-03-22T20:19:15.516Z,2025-03-22T20:59:22Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595983367,347,,5595983365,56,Back,5595983449,233,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933091,101,1,1,12,7,c9xffml4i7ihblp1qhus9w3fu,1,79.7,100.0,2025-03-22T20:19:16.798Z,2025-03-22T20:19:19Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5595983471,141,98.6,5595983475,213,3.37,5595983465,107,,5595983469,140,72.8,5595983473,212,7.4,5595983467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933093,102,1,1,12,8,c9xffml4i7ihblp1qhus9w3fu,1,72.8,98.6,2025-03-22T20:19:17.326Z,2025-03-22T20:19:20Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595983499,212,4.2,5595983495,140,73.8,5595983497,141,92.6,5595983493,56,Left,5595983501,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933099,103,1,1,12,8,c9xffml4i7ihblp1qhus9w3fu,0,70.7,83.6,2025-03-22T20:19:17.831Z,2025-03-25T09:39:14Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5595983543,212,9.0,5595983545,213,0.77,5595983535,155,,5595983539,140,76.8,5595983537,56,Left,5595983541,141,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933097,143,8,1,12,10,b1rpb2ox52uxcmjrsnqd95pk5,1,21.8,12.1,2025-03-22T20:19:19.597Z,2025-03-25T09:39:23Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5599736351,15,,5599736357,384,,5595983523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933101,144,1,1,12,11,b1rpb2ox52uxcmjrsnqd95pk5,1,23.2,23.6,2025-03-22T20:19:20.309Z,2025-03-22T20:19:21Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5595983561,212,6.1,5595983555,56,Back,5595983563,213,5.60,5595983559,141,17.9,5595983553,3,,5595983557,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933125,145,1,1,12,12,b1rpb2ox52uxcmjrsnqd95pk5,0,27.7,17.9,2025-03-22T20:19:21.701Z,2025-03-25T09:39:29Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5595983701,141,12.9,5595983693,3,,5595983697,56,Back,5595983703,212,10.6,5595983695,168,,5595983705,213,5.96,5595983699,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933129,146,4,1,12,14,b1rpb2ox52uxcmjrsnqd95pk5,1,31.2,12.4,2025-03-22T20:19:23.925Z,2025-03-22T20:19:30Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595983787,13,,5595983789,294,,5595983791,56,Back,5595983817,285,,5595983813,233,104,5595983793,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933119,104,4,1,12,14,c9xffml4i7ihblp1qhus9w3fu,0,68.8,87.6,2025-03-22T20:19:23.926Z,2025-03-22T20:37:00Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595983729,13,,5595983829,233,146,5596016599,294,,5595983733,56,Left,5595983739,286,,5595983735,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933167,147,1,1,12,19,b1rpb2ox52uxcmjrsnqd95pk5,1,41.4,9.2,2025-03-22T20:19:28.317Z,2025-03-22T20:19:31Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595983929,152,,5595983927,5,,5595983931,56,Center,5595983933,140,56.2,5595983937,212,18.9,5595983935,141,24.9,5595983939,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933173,148,1,1,12,20,b1rpb2ox52uxcmjrsnqd95pk5,1,56.2,24.9,2025-03-22T20:19:29.053Z,2025-03-22T20:19:32Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5595983971,213,5.70,5595983967,141,12.3,5595983963,56,Right,5595983969,212,15.6,5595983965,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933169,105,43,1,12,21,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T20:19:30.159Z,2025-03-22T20:19:35Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595984101,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933177,149,4,1,12,22,b1rpb2ox52uxcmjrsnqd95pk5,1,74.2,10.8,2025-03-22T20:19:31.901Z,2025-03-22T20:25:17Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595984011,13,,5595984049,233,106,5595984015,56,Right,5595984019,286,,5595984013,294,,5595984017,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933181,106,4,1,12,22,c9xffml4i7ihblp1qhus9w3fu,0,25.8,89.2,2025-03-22T20:19:31.902Z,2025-03-22T20:37:15Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5596016803,294,,5595984025,13,,5595984029,152,,5595984027,56,Back,5595984033,285,,5595984067,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933489,150,1,1,13,24,b1rpb2ox52uxcmjrsnqd95pk5,0,72.7,10.6,2025-03-22T20:20:33.885Z,2025-03-25T09:39:52Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595985879,213,1.12,5595985875,141,65.7,5595985859,5,,5595985877,212,41.5,5595985867,152,,5595985863,155,,5595985873,140,89.8,5595985855,2,,5599736479,223,,5595985881,1,5595985871,56,Center,5599736481,72,,,,,,,,,,,,,,,,,,,,
2790933495,107,44,1,13,26,c9xffml4i7ihblp1qhus9w3fu,1,10.2,34.4,2025-03-22T20:20:35Z,2025-03-22T20:37:50Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595985939,233,151,5595985899,56,Back,5595985901,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933491,151,44,1,13,26,b1rpb2ox52uxcmjrsnqd95pk5,0,89.8,65.6,2025-03-22T20:20:35.001Z,2025-03-22T21:02:00Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5596017637,233,107,5595985887,286,,5595985885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933501,108,12,1,13,26,c9xffml4i7ihblp1qhus9w3fu,1,11.1,42.4,2025-03-22T20:20:35.198Z,2025-03-22T20:38:08Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595985921,140,19.2,5595985937,15,,5595985925,212,15.5,5595985927,213,5.29,5595985919,56,Back,5595985923,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933521,109,12,1,13,30,c9xffml4i7ihblp1qhus9w3fu,1,10.7,13.9,2025-03-22T20:20:39.166Z,2025-03-25T09:40:14Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5595986023,212,18.6,5595986019,140,27.8,5595986021,141,21.1,5595986025,213,0.27,5595986017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933525,110,61,1,13,32,c9xffml4i7ihblp1qhus9w3fu,0,34.1,24.4,2025-03-22T20:20:41.134Z,2025-03-22T20:22:30Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595986049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933533,152,44,1,13,32,b1rpb2ox52uxcmjrsnqd95pk5,1,65.1,75.8,2025-03-22T20:20:41.541Z,2025-03-22T20:38:05Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595986065,233,111,5595986061,56,Center,5595986063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933529,111,44,1,13,32,c9xffml4i7ihblp1qhus9w3fu,0,34.9,24.2,2025-03-22T20:20:41.542Z,2025-03-22T20:38:05Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595986055,56,Back,5595986057,285,,5595986075,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933549,153,1,1,13,33,b1rpb2ox52uxcmjrsnqd95pk5,0,68.0,77.9,2025-03-22T20:20:42.245Z,2025-03-25T09:40:21Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595986135,213,0.37,5595986127,56,Left,5595986131,141,81.0,5595986125,3,,5595986133,212,5.9,5595986129,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791608937,941,83,1,13,34,b1rpb2ox52uxcmjrsnqd95pk5,1,72.3,93.6,2025-03-22T20:20:43.555Z,2025-03-25T09:40:36Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5599736709,399,e6uww9a9ssp0n20ksoolesa8l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933605,113,1,1,13,36,c9xffml4i7ihblp1qhus9w3fu,1,25.1,5.8,2025-03-22T20:20:45.461Z,2025-03-25T09:40:42Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5595986445,140,29.6,5595986449,212,4.7,5595986443,56,Back,5595986447,141,6.4,5595986451,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791608963,807,3,1,13,39,c9xffml4i7ihblp1qhus9w3fu,0,39.4,6.1,2025-03-22T20:20:48.812Z,2025-03-25T09:40:54Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5599736817,465,,5599736813,56,Back,5599736819,467,7jizpx7yu2zxvcrnf9z4408vd,5599736815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933611,114,4,1,13,45,c9xffml4i7ihblp1qhus9w3fu,1,44.0,7.8,2025-03-22T20:20:54.803Z,2025-03-22T20:21:03Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5595986487,152,,5595986483,13,,5595986511,233,154,5595986491,286,,5595986489,265,,5595986485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933587,154,4,1,13,45,b1rpb2ox52uxcmjrsnqd95pk5,0,56.0,92.2,2025-03-22T20:20:54.804Z,2025-03-22T22:50:51Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595986411,56,Left,5595986409,13,,5595986549,233,114,5595986415,265,,5595986417,285,,5595986413,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933689,115,1,1,13,56,c9xffml4i7ihblp1qhus9w3fu,1,44.1,11.6,2025-03-22T20:21:05.262Z,2025-03-22T20:22:59Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5595990803,189,,5595986893,212,8.9,5595986895,213,2.35,5595986887,56,Back,5595986883,5,,5595986889,140,38.2,5595986891,141,20.9,5595986885,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933695,116,1,1,13,58,c9xffml4i7ihblp1qhus9w3fu,1,38.2,20.9,2025-03-22T20:21:07.214Z,2025-03-22T20:21:09Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5595986927,141,8.8,5595986923,56,Back,5595986931,213,5.37,5595986929,212,10.4,5595986925,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933705,117,1,1,13,59,c9xffml4i7ihblp1qhus9w3fu,1,44.3,8.8,2025-03-22T20:21:08.086Z,2025-03-22T20:21:11Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5595986977,140,39.5,5595986983,213,2.19,5595986979,141,19.1,5595986975,56,Back,5595986981,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933717,118,1,1,14,2,c9xffml4i7ihblp1qhus9w3fu,1,35.6,20.3,2025-03-22T20:21:11.206Z,2025-03-22T20:21:14Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5595987075,140,44.8,5595987081,213,0.84,5595987079,212,14.4,5595987073,56,Back,5595987077,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933745,119,1,1,14,4,c9xffml4i7ihblp1qhus9w3fu,1,42.3,33.8,2025-03-22T20:21:13.246Z,2025-03-25T09:41:09Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595987223,213,4.88,5595987215,56,Back,5595987219,141,2.7,5595987221,212,21.4,5595987217,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933755,120,1,1,14,8,c9xffml4i7ihblp1qhus9w3fu,1,48.0,7.2,2025-03-22T20:21:17.470Z,2025-03-25T09:41:18Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595987261,155,,5595987271,212,24.9,5595987267,140,69.2,5595987273,213,0.47,5595987269,141,23.7,5595987265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933769,121,1,1,14,10,c9xffml4i7ihblp1qhus9w3fu,1,62.2,20.4,2025-03-22T20:21:19.446Z,2025-03-22T20:24:40Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5595987353,56,Center,5595987357,141,38.5,5595987355,140,62.8,5595987359,212,12.3,5595987361,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933785,122,1,1,14,12,c9xffml4i7ihblp1qhus9w3fu,1,62.8,38.5,2025-03-22T20:21:21.358Z,2025-03-22T20:21:24Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595987457,56,Center,5595987465,213,1.28,5595987459,140,70.6,5595987463,212,28.3,5595987461,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933793,123,1,1,14,14,c9xffml4i7ihblp1qhus9w3fu,1,70.6,78.2,2025-03-22T20:21:23.445Z,2025-03-22T20:21:26Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5595987501,56,Center,5595987505,141,78.1,5595987509,213,6.27,5595987503,140,75.7,5595987507,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933833,124,1,1,14,16,c9xffml4i7ihblp1qhus9w3fu,1,79.1,83.9,2025-03-22T20:21:25.302Z,2025-03-22T20:21:32Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5595987693,141,76.1,5595987695,212,13.1,5595987699,213,3.56,5595987689,56,Center,5595987691,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933837,125,3,1,14,22,c9xffml4i7ihblp1qhus9w3fu,0,73.0,75.6,2025-03-22T20:21:31.246Z,2025-03-25T09:41:36Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595987727,286,,5599737015,465,,5595987725,56,Center,5595987753,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933823,155,7,1,14,22,b1rpb2ox52uxcmjrsnqd95pk5,0,27.0,24.4,2025-03-22T20:21:31.247Z,2025-03-25T09:41:40Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5599737033,178,,5595987665,285,,5599737031,385,,5595987663,56,Back,5595987739,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933839,126,61,1,14,22,c9xffml4i7ihblp1qhus9w3fu,1,72.2,75.6,2025-03-22T20:21:31.913Z,2025-03-22T20:21:33Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5595987747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933849,156,4,1,14,24,b1rpb2ox52uxcmjrsnqd95pk5,1,21.0,19.8,2025-03-22T20:21:32.997Z,2025-03-25T09:41:48Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595987899,13,,5595987905,152,,5595987931,233,127,5595987907,285,,5595987903,56,Back,5599737089,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933847,127,4,1,14,24,c9xffml4i7ihblp1qhus9w3fu,0,79.0,80.2,2025-03-22T20:21:32.998Z,2025-03-25T09:41:50Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5599737115,265,,5595987813,286,,5595987805,13,,5595987809,152,,5595987807,56,Left,5595987943,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790933989,157,1,1,14,45,b1rpb2ox52uxcmjrsnqd95pk5,1,13.1,13.7,2025-03-22T20:21:54.940Z,2025-03-22T20:21:59Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5595988631,152,,5595988629,5,,5595988639,212,5.6,5595988635,140,15.1,5595988637,141,6.1,5595988633,56,Back,5595988641,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934001,158,1,1,14,50,b1rpb2ox52uxcmjrsnqd95pk5,1,23.7,5.6,2025-03-22T20:21:59.068Z,2025-03-22T20:22:01Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5595988719,212,19.3,5595988715,140,42.1,5595988721,213,6.26,5595988717,141,5.0,5595988713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934039,159,1,1,14,52,b1rpb2ox52uxcmjrsnqd95pk5,1,41.2,4.7,2025-03-22T20:22:01.516Z,2025-03-22T20:22:08Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5595988915,56,Right,5595988923,213,0.08,5595988919,141,7.4,5595988921,212,22.3,5595988917,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934045,160,1,1,14,59,b1rpb2ox52uxcmjrsnqd95pk5,1,92.6,11.1,2025-03-22T20:22:08.476Z,2025-03-25T09:42:09Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5599737213,20,,5595988949,140,92.7,5599737209,225,,5595988953,212,52.0,5595989141,1,,5595988947,56,Left,5595988943,2,,5595988951,141,87.5,5595988955,213,1.57,5599737211,386,,,,,,,,,,,,,,,,,,,,,,,,,
2790934077,161,1,1,15,7,b1rpb2ox52uxcmjrsnqd95pk5,1,94.0,96.1,2025-03-22T20:22:16.332Z,2025-03-25T09:42:16Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5595989169,56,Left,5595989175,212,7.6,5595989177,213,4.04,5595989173,141,87.3,5595989171,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934079,162,1,1,15,8,b1rpb2ox52uxcmjrsnqd95pk5,0,84.8,89.5,2025-03-22T20:22:17.861Z,2025-03-25T09:42:20Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595989187,141,86.1,5595989183,56,Left,5595989191,213,5.75,5595989189,212,4.5,5595989185,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934083,128,43,1,15,10,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-22T20:22:19.694Z,2025-03-25T09:42:23Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5599737227,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934097,129,12,1,15,11,c9xffml4i7ihblp1qhus9w3fu,1,11.4,9.4,2025-03-22T20:22:20.799Z,2025-03-22T20:22:23Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595989323,56,Back,5595989327,141,0.0,5595989331,213,5.85,5595989325,140,26.1,5595989329,212,17.0,5595989363,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934103,130,5,1,15,12,c9xffml4i7ihblp1qhus9w3fu,0,24.7,-1.3,2025-03-22T20:22:21.511Z,2025-03-22T20:59:22Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5595989357,347,,5595989393,233,163,5595989355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934109,163,5,1,15,12,b1rpb2ox52uxcmjrsnqd95pk5,1,75.3,101.3,2025-03-22T20:22:21.511Z,2025-03-22T20:59:22Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5595989385,56,Left,5595989389,233,130,5595989387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934127,164,1,1,15,15,b1rpb2ox52uxcmjrsnqd95pk5,1,77.6,100.0,2025-03-22T20:22:24.884Z,2025-03-22T20:22:28Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5595989519,140,61.0,5595989515,107,,5595989521,141,88.4,5595989517,56,Left,5595989523,212,19.6,5595989525,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790934135,165,1,1,15,19,b1rpb2ox52uxcmjrsnqd95pk5,1,59.6,87.1,2025-03-22T20:22:28.436Z,2025-03-22T20:22:31Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5595989581,56,Center,5595989583,140,62.9,5595989587,212,10.4,5595989585,141,72.7,5595989589,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
