id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2821676151,224,13,1,22,11,bu5w8wprynlj9mvphvy8sd94f,1,69.2,56.3,2025-06-07T23:28:43.344Z,2025-06-07T23:28:49Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765722743,458,,5765722729,87,,5765722735,215,,5765722733,103,50,5765722621,18,,5765722747,230,97.2,5765722751,231,50.9,5765722623,56,Center,5765722619,22,5765722731,102,5765722653,20,,,,,,41.7,,,,,,,,,,,,,,,,,,,,,
2821676259,182,5,1,22,11,daicfonrbj124lu2la2rctxck,1,-1.6,46.8,2025-06-07T23:28:43.989Z,2025-06-08T01:19:38Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765723385,56,Back,5765723415,233,225,5765723387,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676153,225,5,1,22,11,bu5w8wprynlj9mvphvy8sd94f,0,101.6,53.2,2025-06-07T23:28:43.989Z,2025-06-08T01:19:38Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,5765722635,56,Center,5765722637,346,,5765723441,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676307,183,1,1,22,33,daicfonrbj124lu2la2rctxck,1,3.3,49.3,2025-06-07T23:29:05.731Z,2025-06-07T23:29:13Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,5765723711,140,3.3,5765723707,124,,5765723717,213,4.71,5765723713,141,32.1,5765723715,212,11.7,5765723709,56,Back,5765723721,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676319,184,1,1,22,40,daicfonrbj124lu2la2rctxck,1,15.0,29.8,2025-06-07T23:29:12.804Z,2025-06-07T23:29:15Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765723803,140,44.9,5765723805,141,50.7,5765723801,56,Back,5765723807,212,34.5,5765723811,1,,5765723809,213,0.43,5765723799,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676321,185,50,1,22,42,daicfonrbj124lu2la2rctxck,1,45.0,50.0,2025-06-07T23:29:15.084Z,2025-06-07T23:29:20Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5765723875,233,226,5765723817,286,,5765723815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676329,226,7,1,22,42,bu5w8wprynlj9mvphvy8sd94f,0,55.0,50.0,2025-06-07T23:29:15.085Z,2025-06-07T23:29:19Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,5765723857,233,185,5765723853,56,Center,5765723855,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676379,186,1,1,22,46,daicfonrbj124lu2la2rctxck,1,23.5,55.4,2025-06-07T23:29:18.596Z,2025-06-07T23:29:23Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765724093,141,80.8,5765724095,212,18.7,5765724089,56,Back,5765724091,140,30.4,5765724097,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676411,187,1,1,22,51,daicfonrbj124lu2la2rctxck,1,30.2,81.1,2025-06-07T23:29:23.510Z,2025-06-07T23:29:29Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765724299,213,0.92,5765724293,140,35.7,5765724295,141,92.3,5765724297,212,9.6,5765724291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676419,188,4,1,22,54,daicfonrbj124lu2la2rctxck,1,35.3,89.8,2025-06-07T23:29:26.937Z,2025-06-08T00:07:01Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765724357,13,,5765724371,233,227,5765724365,286,,5765724359,56,Back,5765724361,152,,5765806041,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676395,227,4,1,22,54,bu5w8wprynlj9mvphvy8sd94f,0,64.7,10.2,2025-06-07T23:29:26.938Z,2025-06-07T23:29:33Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765724255,152,,5765724253,56,Right,5765724251,295,,5765724397,233,188,5765724259,285,,5765724249,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676451,189,1,1,23,1,daicfonrbj124lu2la2rctxck,1,34.9,89.0,2025-06-07T23:29:34.012Z,2025-06-07T23:29:36Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765724523,212,9.8,5765724525,213,4.46,5765724519,140,32.6,5765724521,141,75.1,5765724517,56,Back,5765724515,152,,5765724513,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676469,190,1,1,23,3,daicfonrbj124lu2la2rctxck,1,32.6,75.1,2025-06-07T23:29:35.804Z,2025-06-07T23:29:37Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765724611,140,25.5,5765724609,56,Back,5765724617,213,4.01,5765724615,212,11.6,5765724613,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676513,191,1,1,23,5,daicfonrbj124lu2la2rctxck,1,25.5,62.1,2025-06-07T23:29:37.731Z,2025-06-07T23:29:44Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765724891,212,25.5,5765724885,56,Back,5765724893,213,4.62,5765724887,140,23.2,5765724889,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676547,192,1,1,23,12,daicfonrbj124lu2la2rctxck,1,29.4,15.9,2025-06-07T23:29:44.779Z,2025-06-07T23:29:50Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5765725073,212,34.9,5765725075,213,0.30,5765725069,140,61.2,5765725077,1,,5765725071,141,30.9,5765725067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676561,193,1,1,23,18,daicfonrbj124lu2la2rctxck,1,63.4,29.5,2025-06-07T23:29:50.405Z,2025-06-07T23:29:52Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765725169,212,12.8,5765725171,213,4.90,5765725167,141,11.0,5765725165,140,65.7,5765725163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676589,194,1,1,23,22,daicfonrbj124lu2la2rctxck,1,69.2,14.6,2025-06-07T23:29:54.411Z,2025-06-07T23:29:56Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765725287,213,5.38,5765725281,140,73.3,5765725285,212,7.0,5765725283,141,6.5,5765725279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676609,195,1,1,23,24,daicfonrbj124lu2la2rctxck,1,72.6,8.2,2025-06-07T23:29:56.387Z,2025-06-07T23:29:59Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765725395,213,1.22,5765725387,140,74.9,5765725391,212,7.1,5765725385,56,Right,5765725389,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676631,196,1,1,23,27,daicfonrbj124lu2la2rctxck,0,74.9,18.0,2025-06-07T23:29:59.419Z,2025-06-07T23:30:01Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765725515,213,0.35,5765725513,212,20.3,5765725509,140,93.1,5765725511,141,28.2,5765725507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676745,229,1,1,23,48,bu5w8wprynlj9mvphvy8sd94f,1,11.7,62.6,2025-06-07T23:30:20.490Z,2025-06-07T23:30:25Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765726171,123,,5765726183,213,0.70,5765726181,212,14.5,5765726175,140,22.3,5765726173,56,Back,5765726179,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676779,230,1,1,23,53,bu5w8wprynlj9mvphvy8sd94f,1,22.9,86.9,2025-06-07T23:30:25.457Z,2025-06-07T23:30:31Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765726353,56,Left,5765726355,140,70.8,5765726357,141,87.2,5765726351,155,,5765726361,213,0.00,5765726363,1,,5765726359,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676793,197,83,1,23,58,daicfonrbj124lu2la2rctxck,0,21.9,12.9,2025-06-07T23:30:30.643Z,2025-06-07T23:30:43Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765726711,399,am7umg00yxt40mndzo6e0u3o4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676783,231,61,1,23,59,bu5w8wprynlj9mvphvy8sd94f,0,74.9,91.7,2025-06-07T23:30:31.521Z,2025-06-07T23:30:32Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765726381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676835,198,5,1,24,0,daicfonrbj124lu2la2rctxck,1,26.0,-1.8,2025-06-07T23:30:32.762Z,2025-06-08T01:19:39Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765726663,233,232,5765726645,347,,5765726643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676789,232,5,1,24,0,bu5w8wprynlj9mvphvy8sd94f,0,74.0,101.8,2025-06-07T23:30:32.762Z,2025-06-08T01:19:39Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,5765726411,56,Left,5765726669,233,198,5765726413,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676867,199,1,1,24,11,daicfonrbj124lu2la2rctxck,1,29.2,0.0,2025-06-07T23:30:43.262Z,2025-06-07T23:30:46Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765726797,213,2.10,5765726791,140,17.7,5765726795,212,23.8,5765726793,141,28.5,5765726787,107,,5765726799,1,,5765726789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676877,200,1,1,24,14,daicfonrbj124lu2la2rctxck,1,18.8,30.6,2025-06-07T23:30:46.682Z,2025-06-07T23:30:49Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765726859,140,29.7,5765726865,213,0.35,5765726863,212,12.2,5765726861,141,36.7,5765726857,56,Back,5765726855,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676897,201,1,1,24,16,daicfonrbj124lu2la2rctxck,1,29.7,36.7,2025-06-07T23:30:48.930Z,2025-06-07T23:30:54Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765726973,141,82.9,5765726975,212,31.5,5765726977,213,1.51,5765726969,56,Back,5765726971,140,31.6,5765726967,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676913,202,1,1,24,21,daicfonrbj124lu2la2rctxck,1,38.9,92.3,2025-06-07T23:30:53.962Z,2025-06-07T23:30:58Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765727103,212,25.7,5765727105,213,5.75,5765727097,56,Center,5765727099,140,59.9,5765727101,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676923,203,1,1,24,26,daicfonrbj124lu2la2rctxck,1,59.9,73.0,2025-06-07T23:30:58.323Z,2025-06-08T00:04:02Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5765727185,56,Left,5765727191,212,6.5,5765727193,213,0.95,5765727187,140,63.5,5765727189,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676943,204,1,1,24,28,daicfonrbj124lu2la2rctxck,1,63.5,80.8,2025-06-07T23:31:00.683Z,2025-06-08T00:04:01Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765727291,56,Center,5765727297,212,9.7,5765727293,140,61.2,5765727295,141,67.0,5765727299,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676955,205,1,1,24,31,daicfonrbj124lu2la2rctxck,1,64.8,63.0,2025-06-07T23:31:03.866Z,2025-06-07T23:31:07Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765727371,140,86.0,5765727379,1,,5765727369,56,Center,5765727377,213,5.41,5765727375,212,34.5,5765727373,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676985,206,1,1,24,34,daicfonrbj124lu2la2rctxck,0,86.0,24.3,2025-06-07T23:31:06.810Z,2025-06-07T23:31:09Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5765727521,141,60.5,5765727525,213,1.23,5765727519,140,94.4,5765727523,212,26.1,5765727515,155,,5765727513,2,,5765727517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821676995,233,12,1,24,37,bu5w8wprynlj9mvphvy8sd94f,1,9.3,38.0,2025-06-07T23:31:09.880Z,2025-06-07T23:31:30Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,5765727555,56,Back,5765727557,140,17.1,5765727561,212,15.4,5765727599,15,,5765727559,141,18.9,5765727563,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677037,207,1,1,24,43,daicfonrbj124lu2la2rctxck,1,84.7,73.9,2025-06-07T23:31:15.605Z,2025-06-07T23:31:20Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765727841,213,2.51,5765727839,212,14.2,5765727835,140,73.8,5765727833,56,Left,5765727837,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677047,208,1,1,24,47,daicfonrbj124lu2la2rctxck,1,73.0,85.9,2025-06-07T23:31:19.938Z,2025-06-07T23:31:21Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765727895,140,81.3,5765727899,141,91.4,5765727905,213,0.41,5765727903,212,9.5,5765727891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677067,209,1,1,24,49,daicfonrbj124lu2la2rctxck,1,81.3,91.4,2025-06-07T23:31:21.762Z,2025-06-07T23:31:24Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765728003,56,Left,5765728005,140,82.1,5765728009,212,3.4,5765728007,141,96.3,5765728011,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677103,210,1,1,24,51,daicfonrbj124lu2la2rctxck,1,78.8,94.7,2025-06-07T23:31:23.914Z,2025-06-07T23:31:27Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765728179,56,Left,5765728185,212,11.1,5765728183,141,83.3,5765728187,213,3.92,5765728181,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677107,211,1,1,24,55,daicfonrbj124lu2la2rctxck,0,66.0,73.2,2025-06-07T23:31:27.714Z,2025-06-07T23:31:28Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765728205,141,72.0,5765728203,140,68.3,5765728209,213,5.96,5765728201,56,Center,5765728207,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677123,234,61,1,24,56,bu5w8wprynlj9mvphvy8sd94f,1,25.0,29.7,2025-06-07T23:31:29.033Z,2025-06-08T00:07:21Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,5765728269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677147,212,1,1,24,57,daicfonrbj124lu2la2rctxck,1,64.0,78.2,2025-06-07T23:31:29.682Z,2025-06-07T23:31:37Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765728399,213,1.11,5765728391,56,Left,5765728397,212,11.4,5765728393,140,68.8,5765728395,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677161,213,1,1,25,4,daicfonrbj124lu2la2rctxck,1,71.5,93.0,2025-06-07T23:31:36.956Z,2025-06-07T23:31:38Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765728467,56,Center,5765728473,212,13.6,5765728475,213,4.32,5765728471,141,74.5,5765728469,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677171,214,1,1,25,5,daicfonrbj124lu2la2rctxck,1,66.5,74.5,2025-06-07T23:31:37.975Z,2025-06-07T23:31:39Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765728519,141,83.9,5765728523,213,2.19,5765728521,212,7.8,5765728517,140,62.2,5765728515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677173,215,1,1,25,7,daicfonrbj124lu2la2rctxck,1,62.2,83.9,2025-06-07T23:31:39.266Z,2025-06-07T23:31:40Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,5765728541,141,96.6,5765728537,56,Left,5765728545,213,1.12,5765728543,212,9.6,5765728539,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677185,216,1,1,25,8,daicfonrbj124lu2la2rctxck,1,66.2,96.6,2025-06-07T23:31:40.130Z,2025-06-07T23:31:41Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5765728611,140,74.3,5765728609,56,Left,5765728617,213,0.10,5765728615,212,8.5,5765728613,141,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677187,217,1,1,25,9,daicfonrbj124lu2la2rctxck,1,74.3,97.8,2025-06-07T23:31:41.650Z,2025-06-07T23:31:43Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765728627,141,83.5,5765728625,140,66.8,5765728623,56,Left,5765728629,212,12.5,5765728631,213,4.03,5765728635,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677197,218,1,1,25,10,daicfonrbj124lu2la2rctxck,1,66.8,83.5,2025-06-07T23:31:42.974Z,2025-06-07T23:31:43Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5765728677,212,11.4,5765728671,56,Left,5765728679,213,6.09,5765728675,141,80.3,5765728673,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677199,219,1,1,25,11,daicfonrbj124lu2la2rctxck,1,77.5,80.3,2025-06-07T23:31:43.654Z,2025-06-07T23:31:47Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,5765728683,56,Left,5765728685,140,74.1,5765728691,213,2.58,5765728703,156,,5765728687,141,83.6,5765728689,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677243,220,1,1,25,15,daicfonrbj124lu2la2rctxck,1,81.0,78.4,2025-06-07T23:31:47.387Z,2025-06-07T23:32:12Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,1.0,5765729635,210,15,5765728889,141,57.2,5765729637,154,,5765728893,213,4.76,5765728887,140,81.7,5765728891,212,14.4,5765728885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677245,221,15,1,25,18,daicfonrbj124lu2la2rctxck,1,81.7,57.2,2025-06-07T23:31:51.026Z,2025-06-07T23:32:13Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5765729177,20,,5765729645,79,,5765729655,102,50.1,5765729659,103,23.4,5765729663,146,98.0,5765729665,147,50.7,5765729649,154,,5765728903,56,Center,5765729647,29,5765729651,55,5765729707,233,235,5765728901,18,5765728899,22,220,,,5765729661,328,,,,,,,,,,,,,,,,,
2821677241,235,10,1,25,19,bu5w8wprynlj9mvphvy8sd94f,1,1.8,49.7,2025-06-07T23:31:51.126Z,2025-06-07T23:32:13Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765728881,182,,5765728883,56,Back,5765728877,173,,5765729721,233,221,5765728879,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677253,222,6,1,25,19,daicfonrbj124lu2la2rctxck,1,91.6,53.2,2025-06-07T23:31:52.081Z,2025-06-08T01:20:24Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5765728983,233,236,5765728967,56,Center,5765729161,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677251,236,6,1,25,19,bu5w8wprynlj9mvphvy8sd94f,0,8.4,46.8,2025-06-07T23:31:52.081Z,2025-06-07T23:31:58Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765728939,73,,5765728991,233,222,5765728937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677531,223,1,1,25,57,daicfonrbj124lu2la2rctxck,0,99.4,0.7,2025-06-07T23:32:30.009Z,2025-06-07T23:32:36Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5765730465,2,,5765730467,6,,5765730479,212,38.9,5765730481,213,1.72,5765730475,140,93.8,5765730473,56,Center,5765730471,223,,5765730483,1,,5765730477,141,5765730469,155,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,,,
2821677561,237,4,1,26,6,bu5w8wprynlj9mvphvy8sd94f,1,6.6,42.0,2025-06-07T23:32:38.561Z,2025-06-08T01:20:09Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765731007,233,224,5765730721,56,Back,5765730725,285,,5765730723,152,,5765730991,295,,5765730717,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677567,224,4,1,26,6,daicfonrbj124lu2la2rctxck,0,93.4,58.0,2025-06-07T23:32:38.562Z,2025-06-08T01:20:09Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765730983,295,,5765731029,233,237,5765730985,56,Center,5765730981,13,,5765730987,152,,5765730989,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677781,238,1,1,26,37,bu5w8wprynlj9mvphvy8sd94f,0,7.6,41.9,2025-06-07T23:33:09.680Z,2025-06-07T23:33:13Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765731861,212,56.7,5765731849,5,,5765731863,213,0.78,5765731865,1,,5765731859,141,100.0,5765731855,56,Back,5765731853,152,,5765731857,140,45.8,5765731851,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677853,225,5,1,26,40,daicfonrbj124lu2la2rctxck,1,55.2,-1.2,2025-06-07T23:33:13.056Z,2025-06-08T01:19:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765732239,347,,5765732261,233,239,5765732237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677787,239,5,1,26,40,bu5w8wprynlj9mvphvy8sd94f,0,44.8,101.2,2025-06-07T23:33:13.056Z,2025-06-08T01:19:40Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,5765731873,347,,5765731871,56,Back,5765732289,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677883,226,1,1,26,51,daicfonrbj124lu2la2rctxck,0,57.1,0.0,2025-06-07T23:33:24.064Z,2025-06-07T23:33:25Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765732403,56,Right,5765732405,140,73.8,5765732411,213,0.39,5765732407,141,8.5,5765732409,212,18.9,5765732401,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677889,240,8,1,26,54,bu5w8wprynlj9mvphvy8sd94f,1,24.7,88.6,2025-06-07T23:33:26.201Z,2025-06-07T23:33:26Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765732455,15,,5765732437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677967,227,5,1,26,55,daicfonrbj124lu2la2rctxck,1,68.2,-2.0,2025-06-07T23:33:27.313Z,2025-06-08T01:19:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765732827,347,,5765732825,56,Right,5765732835,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677903,241,5,1,26,55,bu5w8wprynlj9mvphvy8sd94f,0,31.8,102.0,2025-06-07T23:33:27.313Z,2025-06-08T01:19:41Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,5765732855,233,227,5765732499,347,,5765732497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677997,228,1,1,27,3,daicfonrbj124lu2la2rctxck,1,63.9,0.0,2025-06-07T23:33:35.680Z,2025-06-07T23:33:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,5765732989,1,,5765732981,140,86.8,5765732987,213,0.36,5765732977,107,,5765732979,56,Right,5765732985,212,25.7,5765732983,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677999,229,50,1,27,6,daicfonrbj124lu2la2rctxck,1,83.8,8.2,2025-06-07T23:33:38.613Z,2025-06-08T01:20:38Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5765732997,56,Right,5765733031,233,242,5765732999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821677987,242,7,1,27,6,bu5w8wprynlj9mvphvy8sd94f,1,16.2,91.8,2025-06-07T23:33:38.614Z,2025-06-08T01:20:38Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,5765733001,233,229,5765732917,56,Back,5765732919,285,,5765732915,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
