id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2816233919,129,3,1,20,8,7c9knuwazz9k9449u5rnuuy5m,0,43.0,87.1,2025-05-18T02:30:37.698Z,2025-05-18T04:13:10Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735376629,56,Back,5735376631,286,,5735376919,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816233969,194,7,1,20,8,7neuneh44n9rtsfsh6r0sb9no,0,57.0,12.9,2025-05-18T02:30:37.699Z,2025-05-18T04:13:09Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735376883,56,Right,5735376911,233,129,5735376885,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816252737,454,61,1,20,11,7c9knuwazz9k9449u5rnuuy5m,1,40.4,94.7,2025-05-18T02:30:40.472Z,2025-05-18T04:09:30Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735482029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816233983,195,1,1,20,15,7neuneh44n9rtsfsh6r0sb9no,0,62.9,18.9,2025-05-18T02:30:44.189Z,2025-05-18T02:30:46Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735376957,157,,5735376969,1,,5735376961,140,49.2,5735376967,213,3.91,5735376963,141,0.0,5735376959,56,Back,5735376965,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234051,130,5,1,20,15,7c9knuwazz9k9449u5rnuuy5m,1,49.0,101.8,2025-05-18T02:30:44.328Z,2025-05-18T03:04:48Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735377299,347,,5735377347,233,196,5735377297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816233989,196,5,1,20,15,7neuneh44n9rtsfsh6r0sb9no,0,51.0,-1.8,2025-05-18T02:30:44.328Z,2025-05-18T03:04:48Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735376989,56,Right,5735376991,347,,5735377351,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234067,131,1,1,20,25,7c9knuwazz9k9449u5rnuuy5m,1,42.3,100.0,2025-05-18T02:30:54.207Z,2025-05-18T02:30:55Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5735377401,56,Back,5735377407,212,23.2,5735377403,140,23.2,5735377405,141,84.8,5735377399,107,,5735377411,1,,5735377409,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234081,132,1,1,20,26,7c9knuwazz9k9449u5rnuuy5m,1,23.9,90.6,2025-05-18T02:30:55.200Z,2025-05-18T02:30:56Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735377493,140,10.5,5735377497,141,66.0,5735377489,56,Back,5735377501,213,4.01,5735377499,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234105,133,1,1,20,27,7c9knuwazz9k9449u5rnuuy5m,1,10.5,57.6,2025-05-18T02:30:56.679Z,2025-05-18T02:30:59Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735377609,212,22.8,5735377605,140,13.2,5735377611,213,4.84,5735377603,56,Back,5735377607,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234113,134,1,1,20,29,7c9knuwazz9k9449u5rnuuy5m,1,12.0,22.5,2025-05-18T02:30:58.911Z,2025-05-18T02:31:00Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5735377647,141,2.8,5735377643,140,28.6,5735377653,213,5.63,5735377651,212,22.0,5735377639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234121,135,43,1,20,31,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-18T02:31:00.151Z,2025-05-18T02:31:10Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5735377685,56,Back,5735378105,144,3,5735377687,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234137,136,1,1,20,33,7c9knuwazz9k9449u5rnuuy5m,1,26.5,14.7,2025-05-18T02:31:02.367Z,2025-05-18T02:31:04Z,2jxho5va9q638vkklji2n8cx6,S. Brewer,,,5735377741,155,,5735377747,141,59.6,5735377743,56,Center,5735377745,140,63.6,5735377751,213,0.66,5735377753,1,,5735377749,212,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234159,137,44,1,20,35,7c9knuwazz9k9449u5rnuuy5m,1,62.2,60.8,2025-05-18T02:31:04.671Z,2025-05-18T03:10:44Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735377869,286,,5735377867,56,Center,5735377879,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234155,197,44,1,20,35,7neuneh44n9rtsfsh6r0sb9no,0,37.8,39.2,2025-05-18T02:31:04.672Z,2025-05-18T02:31:10Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735377857,285,,5735377915,233,137,5735377855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234201,138,1,1,20,36,7c9knuwazz9k9449u5rnuuy5m,0,63.6,59.6,2025-05-18T02:31:05.247Z,2025-05-18T02:46:54Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735378089,212,7.0,5735378091,213,5.35,5735412061,168,,5735378085,140,67.6,5735378083,56,Center,5735378087,141,51.3,5735378081,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234183,198,1,1,20,38,7neuneh44n9rtsfsh6r0sb9no,1,32.1,65.7,2025-05-18T02:31:07.501Z,2025-05-18T02:31:08Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735378009,213,5.23,5735378005,141,56.3,5735378003,140,35.6,5735378007,212,7.4,5735378001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234223,200,1,1,20,39,7neuneh44n9rtsfsh6r0sb9no,1,35.7,56.3,2025-05-18T02:31:08.636Z,2025-05-18T02:31:12Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735378199,141,36.0,5735378203,213,5.44,5735378201,212,18.5,5735378197,140,47.5,5735378195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234239,201,1,1,20,43,7neuneh44n9rtsfsh6r0sb9no,1,43.3,35.8,2025-05-18T02:31:12.205Z,2025-05-18T02:31:13Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735378279,212,12.5,5735378277,141,18.8,5735378273,56,Back,5735378275,140,38.8,5735378281,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234279,202,1,1,20,44,7neuneh44n9rtsfsh6r0sb9no,1,39.0,18.8,2025-05-18T02:31:13.421Z,2025-05-18T02:31:19Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735378467,56,Back,5735378475,213,0.45,5735378469,140,44.7,5735378473,212,6.7,5735378471,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234297,203,1,1,20,50,7neuneh44n9rtsfsh6r0sb9no,1,45.5,21.8,2025-05-18T02:31:19.765Z,2025-05-18T02:31:24Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735378629,141,16.2,5735378635,212,9.9,5735378627,140,36.8,5735378625,56,Back,5735378637,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234303,204,50,1,20,54,7neuneh44n9rtsfsh6r0sb9no,1,39.3,10.7,2025-05-18T02:31:23.877Z,2025-05-18T04:13:10Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735378895,233,139,5735378649,56,Back,5735378651,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234337,139,7,1,20,54,7c9knuwazz9k9449u5rnuuy5m,1,60.7,89.3,2025-05-18T02:31:23.878Z,2025-05-18T04:13:10Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735378859,285,,5735378857,56,Left,5735378887,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234345,140,50,1,20,59,7c9knuwazz9k9449u5rnuuy5m,1,60.8,91.3,2025-05-18T02:31:28.804Z,2025-05-18T04:13:11Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735378885,286,,5735378899,233,205,5735378883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234335,205,7,1,20,59,7neuneh44n9rtsfsh6r0sb9no,0,39.2,8.7,2025-05-18T02:31:28.805Z,2025-05-18T04:13:11Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735378849,285,,5735378891,233,140,5735378847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234349,141,61,1,21,1,7c9knuwazz9k9449u5rnuuy5m,0,61.1,94.4,2025-05-18T02:31:30.656Z,2025-05-18T02:31:31Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735378915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234409,207,1,1,21,5,7neuneh44n9rtsfsh6r0sb9no,1,29.4,13.1,2025-05-18T02:31:34.308Z,2025-05-18T02:31:42Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735379249,212,12.2,5735379251,213,2.09,5735379245,140,23.6,5735379243,56,Back,5735379247,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234435,208,1,1,21,13,7neuneh44n9rtsfsh6r0sb9no,1,27.4,47.0,2025-05-18T02:31:42.189Z,2025-05-18T02:31:45Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735379375,212,31.4,5735379377,213,0.48,5735379373,141,68.4,5735379371,140,53.9,5735379369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234445,209,1,1,21,16,7neuneh44n9rtsfsh6r0sb9no,1,56.5,71.2,2025-05-18T02:31:45.148Z,2025-05-18T02:31:46Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735379445,213,6.27,5735379437,56,Center,5735379443,212,8.3,5735379441,141,71.1,5735379439,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234455,210,1,1,21,16,7neuneh44n9rtsfsh6r0sb9no,1,64.4,71.1,2025-05-18T02:31:45.973Z,2025-05-18T02:31:47Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735379493,141,68.2,5735379497,213,3.53,5735379489,56,Center,5735379491,140,59.8,5735379495,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234465,211,1,1,21,18,7neuneh44n9rtsfsh6r0sb9no,0,59.6,67.3,2025-05-18T02:31:47.692Z,2025-05-18T02:31:48Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735379539,212,16.7,5735379541,213,4.84,5735379535,140,61.6,5735379537,141,43.0,5735379533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234471,143,8,1,21,20,7c9knuwazz9k9449u5rnuuy5m,1,33.4,73.5,2025-05-18T02:31:49.832Z,2025-05-18T02:31:50Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735379573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234493,212,1,1,21,23,7neuneh44n9rtsfsh6r0sb9no,0,51.9,45.1,2025-05-18T02:31:53.036Z,2025-05-18T03:41:35Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735379683,56,Center,5735379687,141,43.4,5735379791,286,,5735379685,140,55.4,5735379785,236,,5735379689,212,3.9,5735379691,213,5.98,5735379787,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234501,146,74,1,21,23,7c9knuwazz9k9449u5rnuuy5m,1,45.1,58.8,2025-05-18T02:31:53.037Z,2025-05-18T03:04:37Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735379745,285,,5735379795,233,212,5735379743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234499,145,61,1,21,24,7c9knuwazz9k9449u5rnuuy5m,0,45.1,58.8,2025-05-18T02:31:53.785Z,2025-05-18T02:31:54Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735379741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234515,213,1,1,21,25,7neuneh44n9rtsfsh6r0sb9no,1,55.5,43.3,2025-05-18T02:31:54.261Z,2025-05-18T02:31:56Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5735379847,141,31.8,5735379841,56,Center,5735379845,140,65.3,5735379851,213,5.63,5735379849,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234551,215,1,1,21,27,7neuneh44n9rtsfsh6r0sb9no,1,65.9,31.3,2025-05-18T02:31:56.557Z,2025-05-18T02:32:01Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735380043,141,13.4,5735380047,213,5.54,5735380041,140,78.4,5735380039,56,Right,5735380045,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234565,216,1,1,21,32,7neuneh44n9rtsfsh6r0sb9no,1,87.0,11.6,2025-05-18T02:32:01.764Z,2025-05-18T02:32:17Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,1.0,,5735380157,155,,5735380155,2,,5735380793,154,,5735380791,210,13,5735380161,140,91.3,5735380163,141,53.4,5735380167,213,1.41,5735380159,56,Center,5735380165,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234581,217,44,1,21,34,7neuneh44n9rtsfsh6r0sb9no,1,94.3,58.6,2025-05-18T02:32:04.005Z,2025-05-18T03:04:42Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5735380397,233,147,5735380269,56,Center,5735380271,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234597,147,44,1,21,34,7c9knuwazz9k9449u5rnuuy5m,0,5.7,41.4,2025-05-18T02:32:04.006Z,2025-05-18T03:10:27Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5735380359,56,Back,5735380435,233,217,5735380361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234587,218,13,1,21,35,7neuneh44n9rtsfsh6r0sb9no,1,91.8,54.8,2025-05-18T02:32:04.508Z,2025-05-18T04:16:31Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5735380305,17,,5735380819,146,95.2,5735380577,15,,5735380307,56,Center,5735380821,147,44.9,5735380817,103,4.2,5735380801,75,,5735380815,102,37.5,5735380583,153,,5735380303,22,,5735380823,230,5735380581,328,,5735380809,154,,5735380825,231,51.3,5735380811,55,5735380805,29,,,98.8,216,,,,,,
2816234617,148,12,1,21,40,7c9knuwazz9k9449u5rnuuy5m,1,1.7,53.6,2025-05-18T02:32:10.096Z,2025-05-18T03:10:26Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735380495,56,Back,5735380501,212,4.9,5735380503,213,0.00,5735380499,141,53.6,5735380517,15,,5735380497,140,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234611,219,61,1,21,41,7neuneh44n9rtsfsh6r0sb9no,1,86.4,49.6,2025-05-18T02:32:10.343Z,2025-05-18T02:32:22Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735380467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234709,150,1,1,21,57,7c9knuwazz9k9449u5rnuuy5m,1,7.6,49.0,2025-05-18T02:32:26.185Z,2025-05-18T02:32:28Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5735381155,141,94.4,5735381149,123,,5735381159,213,1.40,5735381157,212,31.3,5735381151,56,Back,5735381153,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234735,151,1,1,21,58,7c9knuwazz9k9449u5rnuuy5m,1,10.3,95.4,2025-05-18T02:32:27.816Z,2025-05-18T02:32:33Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5735381327,213,5.98,5735381321,140,33.4,5735381323,141,84.2,5735381319,56,Back,5735381325,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234737,152,50,1,22,2,7c9knuwazz9k9449u5rnuuy5m,1,34.5,82.1,2025-05-18T02:32:31.691Z,2025-05-18T04:13:12Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5735381331,56,Back,5735381333,286,,5735384793,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234727,220,7,1,22,2,7neuneh44n9rtsfsh6r0sb9no,1,65.5,17.9,2025-05-18T02:32:31.692Z,2025-05-18T04:13:12Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735381285,56,Right,5735381287,285,,5735384763,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234749,222,1,1,22,5,7neuneh44n9rtsfsh6r0sb9no,1,58.1,12.9,2025-05-18T02:32:34.852Z,2025-05-18T02:36:02Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735381389,141,24.8,5735381393,213,0.86,5735381391,212,10.7,5735381385,56,Center,5735381387,140,64.8,5735388731,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234757,223,1,1,22,6,7neuneh44n9rtsfsh6r0sb9no,0,67.5,36.9,2025-05-18T02:32:35.644Z,2025-05-18T02:35:57Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735381421,56,Center,5735381427,212,7.7,5735381423,140,70.9,5735388709,189,,5735381429,213,1.09,5735381425,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234777,153,1,1,22,6,7c9knuwazz9k9449u5rnuuy5m,1,23.7,72.1,2025-05-18T02:32:36.120Z,2025-05-18T03:10:15Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735381551,140,38.5,5735381557,213,6.06,5735381553,141,67.0,5735381555,212,15.9,5735381549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234795,155,1,1,22,10,7c9knuwazz9k9449u5rnuuy5m,0,40.1,64.9,2025-05-18T02:32:39.488Z,2025-05-18T02:32:40Z,8hamv2lpjznz8mettx8dc5tsk,N. Pickering,,,5735381675,1,,5735381663,141,34.8,5735381667,212,47.2,5735381661,140,80.6,5735381659,56,Center,5735381671,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234849,225,1,1,22,14,7neuneh44n9rtsfsh6r0sb9no,1,21.1,72.6,2025-05-18T02:32:43.508Z,2025-05-18T02:32:46Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5735381913,140,24.6,5735381917,212,28.7,5735381911,56,Back,5735381919,213,4.84,5735381915,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234859,226,1,1,22,16,7neuneh44n9rtsfsh6r0sb9no,1,24.6,30.7,2025-05-18T02:32:46.116Z,2025-05-18T02:32:48Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735381985,141,47.2,5735381987,212,12.4,5735381983,140,29.7,5735381981,56,Back,5735381989,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234897,227,1,1,22,19,7neuneh44n9rtsfsh6r0sb9no,1,29.8,47.2,2025-05-18T02:32:48.260Z,2025-05-18T02:32:52Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5735382189,213,1.44,5735382185,141,66.0,5735382187,212,12.9,5735382181,56,Back,5735382183,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234913,228,1,1,22,23,7neuneh44n9rtsfsh6r0sb9no,1,30.8,77.8,2025-05-18T02:32:52.197Z,2025-05-18T02:32:54Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735382291,141,60.8,5735382293,212,11.7,5735382289,140,28.9,5735382295,213,4.54,5735382287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234933,229,1,1,22,25,7neuneh44n9rtsfsh6r0sb9no,1,28.9,60.8,2025-05-18T02:32:54.580Z,2025-05-18T02:32:58Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5735382407,1,,5735382401,141,30.0,5735382403,212,34.9,5735382405,213,5.64,5735382399,140,55.5,5735382397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234949,230,1,1,22,29,7neuneh44n9rtsfsh6r0sb9no,1,44.3,29.2,2025-05-18T02:32:58.156Z,2025-05-18T02:33:02Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5735382565,56,Right,5735382573,213,5.74,5735382569,141,14.1,5735382571,212,19.8,5735382567,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234967,231,1,1,22,33,7neuneh44n9rtsfsh6r0sb9no,1,60.8,13.1,2025-05-18T02:33:02.276Z,2025-05-18T02:33:07Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5735382699,213,3.07,5735382695,141,15.6,5735382697,212,25.5,5735382691,56,Back,5735382693,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816234993,232,1,1,22,37,7neuneh44n9rtsfsh6r0sb9no,1,32.0,18.5,2025-05-18T02:33:07.004Z,2025-05-18T02:33:09Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5735382855,140,44.6,5735382851,155,,5735382853,56,Back,5735382857,141,73.2,5735382859,212,39.5,5735382863,1,,5735382861,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235017,233,1,1,22,40,7neuneh44n9rtsfsh6r0sb9no,1,44.5,73.0,2025-05-18T02:33:09.245Z,2025-05-18T02:33:12Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5735382995,212,18.1,5735382989,56,Center,5735382997,213,0.09,5735382993,141,75.3,5735382991,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235053,234,2,1,22,43,7neuneh44n9rtsfsh6r0sb9no,1,63.5,69.7,2025-05-18T02:33:12.484Z,2025-05-18T02:36:26Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5735384305,7,7y9k549gjh2183ylplvwg2q5l,5735383193,141,84.4,5735383189,56,Left,5735383191,140,93.6,5735389781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235055,235,43,1,22,48,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-18T02:33:17.829Z,2025-05-18T02:33:49Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735383201,56,Center,5735384321,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235063,236,43,1,22,49,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-18T02:33:18.901Z,2025-05-18T02:33:51Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5735383239,346,0,5735384385,144,5,5735383237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235257,157,1,1,23,21,7c9knuwazz9k9449u5rnuuy5m,1,16.5,22.2,2025-05-18T02:33:50.649Z,2025-05-18T02:33:54Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735384443,140,15.3,5735384441,56,Back,5735384447,212,28.6,5735384437,5,,5735384445,141,64.2,5735384439,241,,5735384449,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235283,158,1,1,23,24,7c9knuwazz9k9449u5rnuuy5m,1,21.5,70.9,2025-05-18T02:33:53.969Z,2025-05-18T02:33:58Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5735384609,213,4.67,5735384607,212,28.0,5735384603,140,20.3,5735384601,56,Back,5735384605,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235301,159,1,1,23,29,7c9knuwazz9k9449u5rnuuy5m,1,21.1,25.2,2025-05-18T02:33:58.129Z,2025-05-18T02:34:01Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5735384717,56,Back,5735384725,213,1.44,5735384719,140,22.9,5735384723,212,14.9,5735384721,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235309,160,1,1,23,31,7c9knuwazz9k9449u5rnuuy5m,1,23.8,53.4,2025-05-18T02:34:01.105Z,2025-05-18T02:34:02Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5735384779,212,17.4,5735384781,213,0.45,5735384773,140,38.7,5735384771,56,Back,5735384777,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816235323,161,1,1,23,33,7c9knuwazz9k9449u5rnuuy5m,1,38.1,64.2,2025-05-18T02:34:02.745Z,2025-05-18T02:34:04Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5735384895,141,45.4,5735384891,56,Back,5735384897,212,19.7,5735384893,140,23.8,5735384899,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
