id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2816941429,112,61,1,17,44,aj8ytsr2ap33tod0hd8ofzaw9,0,23.1,33.7,2025-05-18T23:24:17.340Z,2025-05-18T23:24:17Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739184693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941475,113,5,1,17,47,aj8ytsr2ap33tod0hd8ofzaw9,0,25.0,-1.2,2025-05-18T23:24:20.757Z,2025-05-19T01:17:02Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739185113,233,161,5739184933,56,Back,5739184935,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941493,161,5,1,17,47,ck22dnk93ng8ax7wonlff7yms,1,75.0,101.2,2025-05-18T23:24:20.757Z,2025-05-19T01:17:02Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739185045,347,,5739185043,56,Left,5739185079,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941535,162,1,1,17,50,ck22dnk93ng8ax7wonlff7yms,1,64.8,100.0,2025-05-18T23:24:23.309Z,2025-05-18T23:24:27Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739185337,213,3.50,5739185331,140,46.7,5739185329,56,Back,5739185335,212,20.3,5739185333,141,90.8,5739185327,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941575,163,1,1,17,54,ck22dnk93ng8ax7wonlff7yms,1,53.3,90.6,2025-05-18T23:24:27.693Z,2025-05-18T23:24:32Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739185527,141,60.9,5739185533,1,,5739185525,140,28.7,5739185523,56,Back,5739185531,213,3.81,5739185529,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941643,164,1,1,17,59,ck22dnk93ng8ax7wonlff7yms,1,28.7,60.8,2025-05-18T23:24:32.456Z,2025-05-18T23:24:39Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739185899,140,40.5,5739185907,213,5.63,5739185903,212,15.5,5739185895,56,Back,5739185901,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941657,165,1,1,18,6,ck22dnk93ng8ax7wonlff7yms,0,40.5,47.0,2025-05-18T23:24:38.927Z,2025-05-18T23:24:40Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739185935,213,6.11,5739185929,140,87.1,5739185937,1,,5739185931,141,34.3,5739185925,155,,5739185933,212,49.7,5739185927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941775,116,1,1,18,18,aj8ytsr2ap33tod0hd8ofzaw9,1,7.1,53.4,2025-05-18T23:24:51.476Z,2025-05-18T23:24:58Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5739186709,141,85.1,5739186713,212,28.6,5739186717,213,0.85,5739186707,140,25.0,5739186705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941811,117,1,1,18,26,aj8ytsr2ap33tod0hd8ofzaw9,1,26.9,89.9,2025-05-18T23:24:59.148Z,2025-05-18T23:25:01Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739186945,213,4.18,5739186941,141,52.5,5739186937,56,Back,5739186939,140,12.7,5739186943,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941829,118,1,1,18,28,aj8ytsr2ap33tod0hd8ofzaw9,1,12.7,52.5,2025-05-18T23:25:01.739Z,2025-05-18T23:25:03Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5739187055,141,25.9,5739187057,212,19.3,5739187051,56,Back,5739187053,140,19.0,5739187059,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941867,119,1,1,18,30,aj8ytsr2ap33tod0hd8ofzaw9,1,19.0,25.9,2025-05-18T23:25:03.587Z,2025-05-18T23:25:06Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739187293,56,Back,5739187299,212,13.8,5739187295,140,18.8,5739187301,213,4.70,5739187297,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941917,120,1,1,18,33,aj8ytsr2ap33tod0hd8ofzaw9,1,18.8,5.6,2025-05-18T23:25:06.724Z,2025-05-18T23:25:11Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5739187603,1,,5739187599,212,32.7,5739187593,56,Back,5739187595,140,48.6,5739187601,213,0.29,5739187597,141,19.4,5739187591,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941923,121,61,1,18,37,aj8ytsr2ap33tod0hd8ofzaw9,0,48.8,19.5,2025-05-18T23:25:10.788Z,2025-05-18T23:25:11Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5739187629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941939,122,5,1,18,38,aj8ytsr2ap33tod0hd8ofzaw9,0,38.6,-0.8,2025-05-18T23:25:11.510Z,2025-05-19T01:17:02Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5739187993,233,166,5739187743,347,,5739187741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816941969,166,5,1,18,38,ck22dnk93ng8ax7wonlff7yms,1,61.4,100.8,2025-05-18T23:25:11.510Z,2025-05-19T00:03:06Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739187975,233,122,5739187945,347,,5739187943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942005,167,1,1,18,41,ck22dnk93ng8ax7wonlff7yms,1,57.9,100.0,2025-05-18T23:25:14.270Z,2025-05-18T23:25:16Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5739188109,140,56.5,5739188113,141,86.0,5739188105,107,,5739188115,212,10.3,5739188117,213,4.57,5739188107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942011,168,1,1,18,43,ck22dnk93ng8ax7wonlff7yms,1,56.7,81.5,2025-05-18T23:25:16.768Z,2025-05-18T23:25:17Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739188151,212,8.5,5739188149,141,91.4,5739188153,213,0.92,5739188147,140,61.6,5739188145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942035,169,1,1,18,44,ck22dnk93ng8ax7wonlff7yms,1,61.6,91.4,2025-05-18T23:25:17.646Z,2025-05-18T23:25:19Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5739188287,141,85.3,5739188285,140,64.6,5739188289,212,5.2,5739188283,56,Left,5739188291,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942043,170,50,1,18,46,ck22dnk93ng8ax7wonlff7yms,1,69.2,81.7,2025-05-18T23:25:18.891Z,2025-05-19T00:04:28Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739188329,286,,5739188463,233,123,5739188325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942055,123,7,1,18,46,aj8ytsr2ap33tod0hd8ofzaw9,1,30.8,18.3,2025-05-18T23:25:18.892Z,2025-05-19T00:04:28Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739188383,56,Back,5739188449,233,170,5739188385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942145,125,1,1,18,49,aj8ytsr2ap33tod0hd8ofzaw9,1,37.3,28.8,2025-05-18T23:25:21.891Z,2025-05-18T23:25:27Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5739188835,212,23.6,5739188829,56,Back,5739188831,140,31.5,5739188837,213,1.83,5739188833,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942161,126,1,1,18,54,aj8ytsr2ap33tod0hd8ofzaw9,1,31.4,62.4,2025-05-18T23:25:27.379Z,2025-05-18T23:25:28Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739188901,56,Back,5739188907,212,12.0,5739188905,141,45.8,5739188909,213,4.36,5739188903,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942209,127,1,1,18,55,aj8ytsr2ap33tod0hd8ofzaw9,1,27.4,45.8,2025-05-18T23:25:28.563Z,2025-05-18T23:25:32Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739189139,212,16.1,5739189137,141,22.4,5739189133,56,Back,5739189143,213,4.86,5739189135,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942211,128,4,1,18,59,aj8ytsr2ap33tod0hd8ofzaw9,1,35.8,12.2,2025-05-18T23:25:32.195Z,2025-05-19T00:04:17Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739192407,13,,5739192411,265,,5739189161,56,Back,5739192615,286,,5739192409,152,,5739192611,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942251,171,4,1,18,59,ck22dnk93ng8ax7wonlff7yms,0,64.2,87.8,2025-05-18T23:25:32.196Z,2025-05-19T00:04:17Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739192605,265,,5739189385,285,,5739192601,152,,5739192629,233,128,5739192599,13,,5739189383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942345,129,27,1,19,13,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-18T23:25:46.580Z,2025-05-18T23:26:28Z,,,,,5739192071,41,Injury,5739192073,53,8td51fzpdl6c1yrz6r0igle22,5739190105,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942369,172,27,1,19,13,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-18T23:25:46.580Z,2025-05-18T23:25:50Z,,,,,5739190081,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942679,130,28,1,19,52,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-18T23:26:25.156Z,2025-05-18T23:26:28Z,,,,,5739192027,233,174,5739191855,55,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942693,174,28,1,19,52,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-18T23:26:25.156Z,2025-05-18T23:26:27Z,,,,,5739191987,55,172,5739192007,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942815,131,1,1,20,8,aj8ytsr2ap33tod0hd8ofzaw9,1,37.6,19.4,2025-05-18T23:26:41.204Z,2025-05-18T23:26:45Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739192869,152,,5739192877,140,79.6,5739192881,212,44.1,5739192885,1,,5739192879,141,16.8,5739192883,213,6.24,5739192867,157,,5739192873,56,Right,5739192865,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942821,132,44,1,20,11,aj8ytsr2ap33tod0hd8ofzaw9,1,75.2,14.6,2025-05-18T23:26:44.811Z,2025-05-18T23:26:49Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5739192941,233,175,5739192911,286,,5739192909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942817,175,44,1,20,11,ck22dnk93ng8ax7wonlff7yms,0,24.8,85.4,2025-05-18T23:26:44.812Z,2025-05-18T23:26:50Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739192895,285,,5739192893,56,Back,5739192973,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942863,133,1,1,20,12,aj8ytsr2ap33tod0hd8ofzaw9,0,79.6,16.8,2025-05-18T23:26:45.132Z,2025-05-18T23:26:50Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5739193219,212,7.8,5739193213,56,Center,5739193217,141,28.2,5739193211,3,,5739193215,140,78.6,5739193221,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942853,177,1,1,20,14,ck22dnk93ng8ax7wonlff7yms,1,38.9,70.6,2025-05-18T23:26:47.383Z,2025-05-18T23:26:49Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739193115,140,38.6,5739193121,212,2.7,5739193123,213,1.69,5739193119,141,74.5,5739193113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942857,178,1,1,20,16,ck22dnk93ng8ax7wonlff7yms,0,27.2,77.2,2025-05-18T23:26:49.079Z,2025-05-18T23:26:49Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739193155,213,6.14,5739193151,141,73.3,5739193153,212,18.4,5739193147,56,Back,5739193149,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942897,135,1,1,20,18,aj8ytsr2ap33tod0hd8ofzaw9,1,44.4,30.1,2025-05-18T23:26:50.891Z,2025-05-18T23:26:54Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739193419,212,13.1,5739193409,56,Back,5739193411,140,48.0,5739193415,141,48.5,5739193421,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942903,136,4,1,20,21,aj8ytsr2ap33tod0hd8ofzaw9,1,51.9,51.3,2025-05-18T23:26:54.219Z,2025-05-19T00:04:17Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739193523,265,,5739193521,152,,5739193743,233,179,5739193517,13,,5739193519,56,Center,5739193525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816942957,179,4,1,20,21,ck22dnk93ng8ax7wonlff7yms,0,48.1,48.7,2025-05-18T23:26:54.220Z,2025-05-19T00:04:18Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5739193711,13,,5739193717,265,,5739193715,152,,5739193719,285,,5739193713,56,Back,5739193781,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943093,137,1,1,20,42,aj8ytsr2ap33tod0hd8ofzaw9,1,54.1,50.3,2025-05-18T23:27:15.346Z,2025-05-18T23:27:26Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739194633,152,,5739194643,213,0.56,5739195083,189,,5739194639,141,61.4,5739194631,5,,5739194637,140,65.5,5739194641,212,14.2,5739194635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943101,138,1,1,20,45,aj8ytsr2ap33tod0hd8ofzaw9,1,51.4,50.9,2025-05-18T23:27:18.251Z,2025-05-18T23:27:19Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5739194693,213,5.21,5739194691,212,21.7,5739194685,56,Center,5739194687,140,61.2,5739194689,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943111,139,1,1,20,46,aj8ytsr2ap33tod0hd8ofzaw9,1,61.2,22.8,2025-05-18T23:27:19.371Z,2025-05-18T23:27:20Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739194763,56,Right,5739194771,212,5.9,5739194775,213,5.15,5739194767,141,14.9,5739194765,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943117,140,1,1,20,47,aj8ytsr2ap33tod0hd8ofzaw9,0,63.6,14.9,2025-05-18T23:27:20.419Z,2025-05-18T23:27:21Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5739194805,56,Right,5739194807,140,72.2,5739194813,213,0.31,5739194811,212,9.5,5739194809,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943127,180,8,1,20,50,ck22dnk93ng8ax7wonlff7yms,1,27.5,96.3,2025-05-18T23:27:23.505Z,2025-05-18T23:27:23Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739194933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943145,141,5,1,20,51,aj8ytsr2ap33tod0hd8ofzaw9,1,70.5,-1.6,2025-05-18T23:27:24.268Z,2025-05-19T00:03:02Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5739195109,233,181,5739195041,347,,5739195039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943137,181,5,1,20,51,ck22dnk93ng8ax7wonlff7yms,0,29.5,101.6,2025-05-18T23:27:24.268Z,2025-05-19T01:17:03Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739195001,347,,5739195117,233,141,5739194999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943287,142,1,1,21,11,aj8ytsr2ap33tod0hd8ofzaw9,1,69.8,0.0,2025-05-18T23:27:44.411Z,2025-05-18T23:27:49Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5739196179,141,16.2,5739196183,213,0.57,5739196173,107,,5739196185,1,,5739196175,56,Right,5739196181,212,22.2,5739196177,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943303,143,1,1,21,16,aj8ytsr2ap33tod0hd8ofzaw9,0,87.6,16.2,2025-05-18T23:27:49.635Z,2025-05-18T23:27:51Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5739196275,212,9.9,5739196271,140,78.8,5739196277,213,3.51,5739196273,141,11.0,5739196269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943317,182,1,1,21,20,ck22dnk93ng8ax7wonlff7yms,1,25.4,88.4,2025-05-18T23:27:53.320Z,2025-05-18T23:27:55Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5739196377,213,3.46,5739196371,140,18.3,5739196369,56,Back,5739196375,212,7.8,5739196373,141,84.8,5739196431,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943343,184,1,1,21,23,ck22dnk93ng8ax7wonlff7yms,0,18.3,84.8,2025-05-18T23:27:55.929Z,2025-05-19T02:13:52Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739196565,56,Center,5739196573,213,6.13,5739196567,140,52.5,5739196575,1,,5739196569,141,76.4,5739196563,157,,5739196571,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943403,145,1,1,21,26,aj8ytsr2ap33tod0hd8ofzaw9,1,31.6,44.2,2025-05-18T23:27:59.675Z,2025-05-18T23:28:03Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5739196925,141,62.3,5739196921,56,Back,5739196927,212,15.2,5739196923,140,40.1,5739196929,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943423,146,1,1,21,30,aj8ytsr2ap33tod0hd8ofzaw9,1,40.0,62.7,2025-05-18T23:28:02.924Z,2025-05-18T23:28:06Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5739197031,213,0.36,5739197029,212,22.6,5739197023,56,Center,5739197025,140,60.1,5739197027,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943439,147,1,1,21,33,aj8ytsr2ap33tod0hd8ofzaw9,1,60.1,74.4,2025-05-18T23:28:06.115Z,2025-05-18T23:28:08Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5739197095,56,Left,5739197103,213,0.83,5739197101,212,7.8,5739197099,141,82.9,5739197097,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943465,148,1,1,21,35,aj8ytsr2ap33tod0hd8ofzaw9,0,65.1,82.9,2025-05-18T23:28:07.851Z,2025-05-18T23:28:11Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739197279,140,74.3,5739197283,212,15.6,5739197285,213,0.91,5739197275,155,,5739197277,56,Left,5739197281,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943471,149,5,1,21,37,aj8ytsr2ap33tod0hd8ofzaw9,0,72.9,101.4,2025-05-18T23:28:10.209Z,2025-05-19T01:17:04Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5739197303,56,Left,5739197473,233,185,5739197305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943493,185,5,1,21,37,ck22dnk93ng8ax7wonlff7yms,1,27.1,-1.4,2025-05-18T23:28:10.209Z,2025-05-19T01:17:03Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739197425,56,Back,5739197453,233,149,5739197427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943533,186,1,1,21,41,ck22dnk93ng8ax7wonlff7yms,1,31.4,0.0,2025-05-18T23:28:13.864Z,2025-05-18T23:28:16Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5739197673,140,20.0,5739197679,213,2.62,5739197675,141,9.1,5739197677,212,13.8,5739197671,56,Back,5739197669,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943553,187,1,1,21,43,ck22dnk93ng8ax7wonlff7yms,1,20.0,9.1,2025-05-18T23:28:16.560Z,2025-05-18T23:28:19Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739197843,212,16.4,5739197839,140,11.6,5739197845,213,2.14,5739197837,56,Back,5739197841,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943571,188,1,1,21,46,ck22dnk93ng8ax7wonlff7yms,1,11.6,29.5,2025-05-18T23:28:19.304Z,2025-05-18T23:28:21Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739197953,56,Back,5739197959,212,16.9,5739197955,140,4.1,5739197957,141,51.5,5739197961,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943627,189,1,1,21,48,ck22dnk93ng8ax7wonlff7yms,1,6.4,54.2,2025-05-18T23:28:21.705Z,2025-05-18T23:28:27Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5739198305,212,25.0,5739198301,140,17.0,5739198307,213,1.11,5739198303,141,87.2,5739198299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943695,190,1,1,21,54,ck22dnk93ng8ax7wonlff7yms,1,28.0,73.0,2025-05-18T23:28:27.394Z,2025-05-18T23:28:35Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5739198713,56,Back,5739198719,212,37.3,5739198723,1,,5739198717,141,19.7,5739198721,213,4.47,5739198715,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943719,191,1,1,22,2,ck22dnk93ng8ax7wonlff7yms,1,23.0,17.1,2025-05-18T23:28:35.697Z,2025-05-18T23:28:38Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739198885,141,38.9,5739198879,56,Back,5739198889,213,1.84,5739198883,140,19.1,5739198887,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943731,192,1,1,22,5,ck22dnk93ng8ax7wonlff7yms,1,19.6,45.4,2025-05-18T23:28:38.121Z,2025-05-18T23:28:40Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5739198965,213,5.68,5739198957,56,Back,5739198961,141,35.2,5739198959,140,29.2,5739198963,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943775,193,1,1,22,7,ck22dnk93ng8ax7wonlff7yms,1,29.2,35.2,2025-05-18T23:28:40.441Z,2025-05-18T23:28:46Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739199213,212,16.1,5739199209,140,31.1,5739199215,213,4.84,5739199207,56,Back,5739199211,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943813,194,1,1,22,13,ck22dnk93ng8ax7wonlff7yms,1,56.7,8.3,2025-05-18T23:28:46.785Z,2025-05-18T23:28:51Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5739199477,212,16.2,5739199471,56,Back,5739199475,141,21.0,5739199473,140,43.7,5739199479,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943885,195,1,1,22,18,ck22dnk93ng8ax7wonlff7yms,1,53.8,31.6,2025-05-18T23:28:51.313Z,2025-05-18T23:28:57Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5739199809,213,1.64,5739199803,140,52.2,5739199807,212,26.1,5739199801,56,Center,5739199805,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816943927,196,1,1,22,24,ck22dnk93ng8ax7wonlff7yms,1,53.9,73.8,2025-05-18T23:28:57.116Z,2025-05-18T23:29:00Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5739200055,141,50.1,5739200051,56,Back,5739200057,212,19.5,5739200061,213,4.11,5739200053,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
