id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2785806491,182,1,1,17,15,e3k8yw2rbmphyfu5htn4yi5jk,1,56.7,72.4,2025-03-09T00:54:06.649Z,2025-03-09T00:54:09Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567853025,56,Center,5567853031,212,11.7,5567853027,140,57.0,5567853029,141,55.2,5567853033,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806505,183,1,1,17,18,e3k8yw2rbmphyfu5htn4yi5jk,0,62.0,58.9,2025-03-09T00:54:09.345Z,2025-03-09T00:54:22Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567853371,1,,5567853101,56,Center,5567853107,212,41.5,5567853099,155,,5567853109,213,0.18,5567853105,141,69.7,5567853103,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806559,108,56,1,17,24,83cpn99fh7ulkwe8nezy8a3mx,1,0.8,28.0,2025-03-09T00:54:14.940Z,2025-03-09T00:54:15Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567853351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807037,109,5,1,17,25,83cpn99fh7ulkwe8nezy8a3mx,1,-1.4,29.1,2025-03-09T00:54:16.396Z,2025-03-09T02:55:09Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567855805,56,Back,5567855807,346,,5567855857,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785806641,184,5,1,17,25,e3k8yw2rbmphyfu5htn4yi5jk,0,101.4,70.9,2025-03-09T00:54:16.396Z,2025-03-09T02:55:10Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567855879,233,109,5567853807,346,,5567853805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807043,110,27,1,18,19,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T00:55:10.466Z,2025-03-09T00:55:14Z,,,,,5567855883,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807033,185,27,1,18,19,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T00:55:10.466Z,2025-03-09T00:55:13Z,,,,,5567855861,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807061,111,28,1,18,22,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-09T00:55:13.108Z,2025-03-09T02:57:24Z,,,,,5568256071,233,186,5567855893,55,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807377,186,28,1,18,22,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-09T00:55:13.108Z,2025-03-09T02:57:24Z,,,,,5568256059,233,111,5567857603,55,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807573,112,1,1,19,16,83cpn99fh7ulkwe8nezy8a3mx,0,4.4,49.3,2025-03-09T00:56:07.643Z,2025-03-09T00:56:10Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567858569,141,67.0,5567858573,212,64.0,5567858581,1,,5567858557,124,,5567858577,213,0.19,5567858583,74,,5567858561,56,Center,5567858565,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807593,187,1,1,19,20,e3k8yw2rbmphyfu5htn4yi5jk,0,32.0,36.0,2025-03-09T00:56:11.025Z,2025-03-09T00:56:11Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567858673,213,6.06,5567858663,3,,5567858669,141,28.6,5567858667,140,53.6,5567858665,56,Center,5567858671,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807607,113,1,1,19,22,83cpn99fh7ulkwe8nezy8a3mx,0,37.1,76.7,2025-03-09T00:56:13.212Z,2025-03-09T00:56:13Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567858771,140,70.3,5567858777,213,5.86,5567858767,155,,5567858769,56,Center,5567858779,1,,5567858775,212,38.2,5567858773,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807641,188,1,1,19,23,e3k8yw2rbmphyfu5htn4yi5jk,1,22.6,70.8,2025-03-09T00:56:14.122Z,2025-03-09T00:56:15Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567858935,140,31.4,5567858933,56,Back,5567858931,3,,5567858937,141,51.9,5567858941,213,5.34,5567858939,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807667,190,1,1,19,25,e3k8yw2rbmphyfu5htn4yi5jk,1,31.4,51.9,2025-03-09T00:56:15.873Z,2025-03-09T00:56:18Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567859061,212,16.7,5567859055,56,Back,5567859059,141,30.3,5567859057,140,23.8,5567859063,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807697,191,1,1,19,27,e3k8yw2rbmphyfu5htn4yi5jk,1,23.8,30.3,2025-03-09T00:56:18.161Z,2025-03-09T00:56:21Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567859201,141,54.2,5567859205,213,2.38,5567859199,140,7.7,5567859203,212,23.5,5567859197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807753,192,1,1,19,30,e3k8yw2rbmphyfu5htn4yi5jk,1,7.7,54.2,2025-03-09T00:56:20.937Z,2025-03-09T00:56:26Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567859457,213,1.07,5567859451,140,19.7,5567859449,56,Back,5567859455,212,26.1,5567859453,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807781,193,1,1,19,35,e3k8yw2rbmphyfu5htn4yi5jk,0,19.7,88.4,2025-03-09T00:56:26.009Z,2025-03-09T00:56:28Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567859615,141,60.5,5567859607,56,Center,5567859613,140,84.8,5567859617,212,70.9,5567859603,157,,5567859621,1,,5567859619,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807849,115,1,1,19,42,83cpn99fh7ulkwe8nezy8a3mx,1,16.4,42.2,2025-03-09T00:56:33.124Z,2025-03-09T00:56:35Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567859921,123,,5567859927,141,11.0,5567859945,287,,5567859929,212,21.5,5567859931,213,4.88,5567859925,140,19.9,5567859923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807949,116,1,1,19,54,83cpn99fh7ulkwe8nezy8a3mx,1,37.9,9.0,2025-03-09T00:56:45.307Z,2025-03-09T01:01:14Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567873647,56,Back,5567873653,212,7.6,5567873649,140,31.1,5567873655,213,2.79,5567873651,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785807959,117,1,1,19,55,83cpn99fh7ulkwe8nezy8a3mx,0,33.8,20.9,2025-03-09T00:56:46.227Z,2025-03-09T01:01:39Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567874609,1,,5567874601,140,65.7,5567874607,213,0.70,5567874597,155,,5567874603,141,62.6,5567874605,212,43.9,5567874599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808029,195,1,1,20,0,e3k8yw2rbmphyfu5htn4yi5jk,1,25.5,24.4,2025-03-09T00:56:51.657Z,2025-03-09T01:32:31Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567977807,141,25.6,5567977811,213,0.03,5567977805,140,53.3,5567977803,56,Center,5567977809,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785828871,466,1,1,20,1,e3k8yw2rbmphyfu5htn4yi5jk,1,46.6,31.3,2025-03-09T00:56:51.839Z,2025-03-09T01:32:49Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567978493,56,Back,5567978495,140,30.6,5567978499,212,18.4,5567978501,213,3.56,5567978497,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829001,467,1,1,20,2,e3k8yw2rbmphyfu5htn4yi5jk,1,38.0,24.9,2025-03-09T00:56:52.839Z,2025-03-09T01:33:09Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567979279,213,1.99,5567979273,140,34.0,5567979277,212,10.2,5567979275,141,38.6,5567979271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808069,196,1,1,20,2,e3k8yw2rbmphyfu5htn4yi5jk,1,32.6,43.9,2025-03-09T00:56:53.122Z,2025-03-09T00:56:56Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567861001,141,75.9,5567861005,213,0.76,5567860997,56,Center,5567860999,140,54.2,5567861003,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808093,197,1,1,20,5,e3k8yw2rbmphyfu5htn4yi5jk,1,60.4,77.9,2025-03-09T00:56:56.802Z,2025-03-09T00:56:59Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5567861147,212,11.7,5567861141,56,Left,5567861149,213,2.41,5567861145,141,89.4,5567861143,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808147,198,1,1,20,8,e3k8yw2rbmphyfu5htn4yi5jk,1,52.5,89.4,2025-03-09T00:56:59.362Z,2025-03-09T00:57:05Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567861397,140,39.1,5567861401,212,16.0,5567861399,141,78.2,5567861395,56,Back,5567861403,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808219,199,1,1,20,14,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,80.8,2025-03-09T00:57:05.185Z,2025-03-09T00:57:13Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567861831,212,20.7,5567861825,56,Back,5567861827,140,27.2,5567861835,213,3.79,5567861829,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808241,200,1,1,20,21,e3k8yw2rbmphyfu5htn4yi5jk,1,34.4,51.3,2025-03-09T00:57:12.825Z,2025-03-09T00:57:16Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567861953,212,14.9,5567861947,56,Back,5567861955,213,4.70,5567861951,141,29.4,5567861949,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808267,201,1,1,20,25,e3k8yw2rbmphyfu5htn4yi5jk,0,36.2,29.5,2025-03-09T00:57:16.307Z,2025-03-09T00:57:19Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567862103,155,,5567862111,212,52.3,5567862105,56,Center,5567862109,141,33.4,5567862113,213,0.05,5567862115,1,,5567862107,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808535,119,1,1,20,48,83cpn99fh7ulkwe8nezy8a3mx,1,11.2,57.0,2025-03-09T00:57:39.685Z,2025-03-09T00:57:47Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5567863523,199,,5567863525,56,Center,5567863531,212,66.6,5567863533,213,0.20,5567863529,141,76.4,5567863535,1,,5567863527,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808549,202,4,1,20,56,e3k8yw2rbmphyfu5htn4yi5jk,1,27.2,23.2,2025-03-09T00:57:47.161Z,2025-03-09T03:10:27Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567863627,56,Back,5567863633,285,,5567863833,189,,5567863629,152,,5567863631,265,,5567863625,13,,5567863641,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808537,120,4,1,20,56,83cpn99fh7ulkwe8nezy8a3mx,0,72.8,76.8,2025-03-09T00:57:47.162Z,2025-03-09T03:43:57Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5567863671,233,202,5567863567,265,,5567863561,13,,5567863569,286,,5568382489,189,,5567863565,152,,5567863563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808631,203,1,1,21,3,e3k8yw2rbmphyfu5htn4yi5jk,1,30.8,21.2,2025-03-09T00:57:54.761Z,2025-03-09T00:57:59Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567864101,141,35.7,5567864097,56,Back,5567864099,140,38.6,5567864095,152,,5567864105,213,0.88,5567864103,212,12.8,5567864093,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808647,204,1,1,21,8,e3k8yw2rbmphyfu5htn4yi5jk,1,35.7,30.3,2025-03-09T00:57:59.065Z,2025-03-09T00:58:01Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567864189,56,Right,5567864197,213,5.73,5567864191,140,51.6,5567864193,141,15.0,5567864195,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808649,205,50,1,21,10,e3k8yw2rbmphyfu5htn4yi5jk,1,49.5,14.8,2025-03-09T00:58:00.992Z,2025-03-09T02:54:52Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5567864203,286,,5567864461,233,121,5567864201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808683,121,7,1,21,10,83cpn99fh7ulkwe8nezy8a3mx,1,50.5,85.2,2025-03-09T00:58:00.993Z,2025-03-09T02:54:51Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567864399,56,Left,5567864401,285,,5567864435,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808707,122,1,1,21,12,83cpn99fh7ulkwe8nezy8a3mx,0,40.6,92.1,2025-03-09T00:58:03.776Z,2025-03-09T01:37:25Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5567864515,213,6.08,5567864507,56,Back,5567864509,140,42.8,5567864549,286,,5567864513,212,2.4,5567864511,141,91.4,5567864545,233,206,5567864543,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808673,206,74,1,21,12,e3k8yw2rbmphyfu5htn4yi5jk,1,51.6,15.0,2025-03-09T00:58:03.777Z,2025-03-09T00:58:06Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5567864589,233,122,5567864371,56,Right,5567864373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808769,123,4,1,21,16,83cpn99fh7ulkwe8nezy8a3mx,1,51.2,78.6,2025-03-09T00:58:06.912Z,2025-03-09T01:37:44Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5567864929,286,,5567864927,265,,5567864921,13,,5567864923,56,Center,5567864957,233,207,5567864925,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808723,207,4,1,21,16,e3k8yw2rbmphyfu5htn4yi5jk,0,48.8,21.4,2025-03-09T00:58:06.913Z,2025-03-09T00:58:16Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567864643,152,,5567864989,233,123,5567864645,265,,5567864639,13,,5567864641,56,Back,5567864647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808849,124,1,1,21,24,83cpn99fh7ulkwe8nezy8a3mx,1,41.7,83.0,2025-03-09T00:58:15.643Z,2025-03-09T01:37:48Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5567865329,212,9.5,5567865333,213,3.73,5567865317,5,,5567865319,152,,5567865327,141,75.2,5567865323,56,Back,5567865325,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808873,125,1,1,21,27,83cpn99fh7ulkwe8nezy8a3mx,1,35.9,52.7,2025-03-09T00:58:18.444Z,2025-03-09T00:58:20Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5567865447,56,Right,5567865449,140,56.2,5567865451,141,12.6,5567865457,1,,5567865453,212,34.6,5567865455,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808885,126,1,1,21,29,83cpn99fh7ulkwe8nezy8a3mx,1,57.1,10.0,2025-03-09T00:58:20.715Z,2025-03-09T00:58:23Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5567865509,56,Back,5567865513,141,14.4,5567865515,212,19.6,5567865511,140,38.7,5567865517,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808895,127,1,1,21,31,83cpn99fh7ulkwe8nezy8a3mx,0,38.7,14.4,2025-03-09T00:58:21.971Z,2025-03-09T01:37:54Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5567865597,1,,5567865587,56,Right,5567865591,141,16.4,5567865589,140,64.4,5567865595,213,0.05,5567865585,157,,5567865593,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808881,208,1,1,21,31,e3k8yw2rbmphyfu5htn4yi5jk,0,48.7,88.0,2025-03-09T00:58:22.080Z,2025-03-09T00:58:22Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567865495,140,46.0,5567865503,1,,5567865493,56,Back,5567865491,157,,5567865497,141,90.0,5567865501,213,2.69,5567865499,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829523,468,8,1,21,33,e3k8yw2rbmphyfu5htn4yi5jk,1,26.3,83.5,2025-03-09T00:58:23.839Z,2025-03-09T01:34:48Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567982469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785808915,209,83,1,21,36,e3k8yw2rbmphyfu5htn4yi5jk,0,33.5,83.9,2025-03-09T00:58:27.545Z,2025-03-09T01:34:58Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567866065,399,aomjkj5s52jkzgk3ljsz0osiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785829637,469,83,1,21,38,e3k8yw2rbmphyfu5htn4yi5jk,1,29.8,88.0,2025-03-09T00:58:28.839Z,2025-03-09T01:35:11Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567983237,399,aomjkj5s52jkzgk3ljsz0osiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809011,129,1,1,21,39,83cpn99fh7ulkwe8nezy8a3mx,1,62.4,30.3,2025-03-09T00:58:30.283Z,2025-03-09T04:19:24Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5567866131,140,66.8,5567866137,213,5.18,5567866135,212,10.3,5567866129,56,Right,5567866133,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809029,130,1,1,21,44,83cpn99fh7ulkwe8nezy8a3mx,1,55.3,52.7,2025-03-09T00:58:34.884Z,2025-03-09T03:10:27Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5567866225,56,Left,5567866231,212,23.2,5567866233,213,1.20,5567866229,141,84.5,5567866227,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809041,131,1,1,21,46,83cpn99fh7ulkwe8nezy8a3mx,0,64.2,84.7,2025-03-09T00:58:37.341Z,2025-03-09T00:58:38Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5567866269,141,57.5,5567866263,155,,5567866273,213,5.66,5567866267,140,88.9,5567866271,212,31.9,5567866265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809095,210,12,1,21,47,e3k8yw2rbmphyfu5htn4yi5jk,1,9.8,62.4,2025-03-09T00:58:38.121Z,2025-03-09T01:35:28Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567866559,212,29.5,5567866553,56,Back,5567866563,213,5.95,5567866555,140,36.4,5567866557,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809083,132,1,1,21,49,83cpn99fh7ulkwe8nezy8a3mx,0,60.5,62.0,2025-03-09T00:58:40.491Z,2025-03-09T00:58:41Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567866489,56,Center,5567866493,141,59.1,5567866495,212,15.9,5567866491,140,75.5,5567866497,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809173,211,1,1,21,51,e3k8yw2rbmphyfu5htn4yi5jk,1,29.7,49.7,2025-03-09T00:58:41.962Z,2025-03-09T01:35:41Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5567866889,212,19.3,5567866887,141,46.9,5567866891,213,3.24,5567866883,56,Back,5567866885,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809185,212,4,1,21,58,e3k8yw2rbmphyfu5htn4yi5jk,1,14.6,45.0,2025-03-09T00:58:49.282Z,2025-03-09T03:10:22Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567867069,233,133,5567867055,152,,5567867053,56,Back,5567867051,13,,5567867057,265,,5567867059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809187,133,4,1,21,58,83cpn99fh7ulkwe8nezy8a3mx,0,85.4,55.0,2025-03-09T00:58:49.283Z,2025-03-09T00:58:55Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5567866969,152,,5567866967,56,Center,5567867075,233,212,5567866971,265,,5567866973,286,,5567866965,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809345,213,1,1,22,17,e3k8yw2rbmphyfu5htn4yi5jk,1,11.2,51.6,2025-03-09T00:59:07.923Z,2025-03-09T00:59:09Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5567867689,212,14.3,5567867691,213,1.56,5567867681,152,,5567867687,141,72.7,5567867679,5,,5567867683,56,Back,5567867685,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809353,214,1,1,22,18,e3k8yw2rbmphyfu5htn4yi5jk,1,11.4,72.7,2025-03-09T00:59:09.450Z,2025-03-09T00:59:11Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567867723,56,Back,5567867725,140,7.3,5567867731,213,1.84,5567867729,212,16.4,5567867727,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809373,215,1,1,22,20,e3k8yw2rbmphyfu5htn4yi5jk,1,7.5,95.0,2025-03-09T00:59:11.290Z,2025-03-09T00:59:15Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5567867847,212,10.2,5567867839,56,Back,5567867849,213,6.24,5567867845,141,94.4,5567867843,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809387,216,1,1,22,24,e3k8yw2rbmphyfu5htn4yi5jk,0,15.6,85.4,2025-03-09T00:59:15.177Z,2025-03-09T00:59:16Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5567867895,140,38.3,5567867901,213,5.72,5567867897,141,63.3,5567867899,212,28.2,5567867893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809443,134,8,1,22,31,83cpn99fh7ulkwe8nezy8a3mx,1,67.5,41.2,2025-03-09T00:59:22.085Z,2025-03-09T00:59:22Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567868193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809445,217,4,1,22,31,e3k8yw2rbmphyfu5htn4yi5jk,1,31.2,65.2,2025-03-09T00:59:22.322Z,2025-03-09T00:59:30Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567868215,152,,5567868589,233,135,5567868219,285,,5567868213,56,Back,5567868573,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809449,135,4,1,22,31,83cpn99fh7ulkwe8nezy8a3mx,0,68.8,34.8,2025-03-09T00:59:22.323Z,2025-03-09T04:20:46Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5567868463,12,,5567868503,233,217,5567868465,56,Center,5567868469,286,,5567868467,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809839,218,1,1,23,3,e3k8yw2rbmphyfu5htn4yi5jk,1,25.4,70.2,2025-03-09T00:59:54.832Z,2025-03-09T00:59:56Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5567870105,152,,5567870117,213,0.22,5567870111,140,35.1,5567870101,5,,5567870115,212,10.4,5567870113,141,73.6,5567870109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809841,219,1,1,23,4,e3k8yw2rbmphyfu5htn4yi5jk,1,35.1,73.6,2025-03-09T00:59:55.825Z,2025-03-09T00:59:56Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5567870131,141,41.5,5567870135,213,4.30,5567870127,56,Back,5567870129,140,25.9,5567870133,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809895,220,1,1,23,5,e3k8yw2rbmphyfu5htn4yi5jk,1,25.9,41.5,2025-03-09T00:59:56.633Z,2025-03-09T01:00:03Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5567870441,212,29.5,5567870439,141,5.8,5567870437,140,41.8,5567870443,213,5.31,5567870435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785809907,221,1,1,23,12,e3k8yw2rbmphyfu5htn4yi5jk,0,37.2,10.9,2025-03-09T01:00:03.360Z,2025-03-09T01:00:05Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5567870501,140,54.7,5567870505,212,24.8,5567870507,213,0.74,5567870499,56,Center,5567870503,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
