id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805392235,146,1,1,23,6,kfq8fhwnmycbtad1u0fyefx0,1,61.7,0.0,2025-04-24T01:29:31.369Z,2025-04-24T01:29:33Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5675531885,212,22.4,5675531883,141,22.8,5675531877,107,,5675531881,140,76.2,5675531887,213,0.82,5675531889,1,,5675531879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392241,147,1,1,23,8,kfq8fhwnmycbtad1u0fyefx0,1,76.2,22.8,2025-04-24T01:29:33.062Z,2025-04-24T02:04:31Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675531943,213,3.50,5675531941,212,8.4,5675531939,141,18.5,5675531937,140,68.7,5675531935,56,Right,5675593369,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392243,148,61,1,23,12,kfq8fhwnmycbtad1u0fyefx0,0,68.0,18.9,2025-04-24T01:29:37.150Z,2025-04-24T01:29:37Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675531949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392249,149,50,1,23,14,kfq8fhwnmycbtad1u0fyefx0,1,71.1,26.1,2025-04-24T01:29:39.423Z,2025-04-24T03:12:08Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675594087,233,228,5675532019,56,Center,5675532021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392253,228,7,1,23,14,bk3zg8yaj5uoqhxzwons3bo8a,1,28.9,73.9,2025-04-24T01:29:39.424Z,2025-04-24T03:12:07Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675532037,285,,5675532035,56,Back,5675594053,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805402043,419,1,1,23,16,bk3zg8yaj5uoqhxzwons3bo8a,1,17.6,81.1,2025-04-24T01:29:40.627Z,2025-04-24T02:00:57Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675585785,212,3.1,5675585783,141,83.2,5675585787,213,2.66,5675585781,140,15.0,5675585779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392255,229,1,1,23,17,bk3zg8yaj5uoqhxzwons3bo8a,1,16.0,82.8,2025-04-24T01:29:41.910Z,2025-04-24T02:02:33Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675532047,213,5.54,5675532043,141,71.4,5675532039,56,Back,5675532041,140,24.1,5675532045,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392263,231,1,1,23,18,bk3zg8yaj5uoqhxzwons3bo8a,0,26.3,70.8,2025-04-24T01:29:43.155Z,2025-04-24T02:01:13Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675532079,140,24.2,5675532085,213,4.49,5675532083,212,10.1,5675532081,141,56.3,5675532077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392269,151,1,1,23,19,kfq8fhwnmycbtad1u0fyefx0,1,67.3,66.0,2025-04-24T01:29:44.486Z,2025-04-24T02:05:27Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675532117,141,75.0,5675532119,212,7.0,5675532121,213,2.09,5675532113,56,Center,5675532115,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392273,152,1,1,23,22,kfq8fhwnmycbtad1u0fyefx0,1,64.0,75.0,2025-04-24T01:29:46.875Z,2025-04-24T01:29:48Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675532141,56,Back,5675532145,140,42.3,5675532153,213,3.26,5675532151,212,22.9,5675532149,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392277,153,1,1,23,23,kfq8fhwnmycbtad1u0fyefx0,1,42.3,71.1,2025-04-24T01:29:47.958Z,2025-04-24T01:29:49Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675532165,56,Back,5675532173,213,5.13,5675532171,212,12.1,5675532167,140,47.0,5675532169,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392281,154,1,1,23,24,kfq8fhwnmycbtad1u0fyefx0,1,46.9,54.6,2025-04-24T01:29:49.294Z,2025-04-24T01:29:51Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,5675532195,140,35.8,5675532193,56,Back,5675532201,213,3.98,5675532197,141,35.5,5675532199,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392291,155,1,1,23,26,kfq8fhwnmycbtad1u0fyefx0,1,36.0,35.5,2025-04-24T01:29:51.551Z,2025-04-24T01:29:54Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5675532243,140,22.4,5675532245,141,55.7,5675532247,212,19.8,5675532241,56,Back,5675532249,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392295,156,1,1,23,30,kfq8fhwnmycbtad1u0fyefx0,1,26.5,56.4,2025-04-24T01:29:54.726Z,2025-04-24T01:30:01Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5675532293,212,10.3,5675532287,56,Back,5675532295,213,1.57,5675532289,140,26.5,5675532291,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392303,157,1,1,23,36,kfq8fhwnmycbtad1u0fyefx0,1,54.9,84.7,2025-04-24T01:30:01.607Z,2025-04-24T01:30:03Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675532339,212,7.4,5675532337,141,79.3,5675532341,213,5.76,5675532333,56,Left,5675532335,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392305,158,1,1,23,38,kfq8fhwnmycbtad1u0fyefx0,1,61.7,79.9,2025-04-24T01:30:02.798Z,2025-04-24T01:30:04Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675532367,213,2.39,5675532363,141,88.4,5675532361,140,55.8,5675532359,56,Left,5675532365,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392307,159,1,1,23,40,kfq8fhwnmycbtad1u0fyefx0,0,56.1,87.5,2025-04-24T01:30:04.727Z,2025-04-24T02:05:48Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675532399,141,87.1,5675532395,56,Left,5675532403,213,6.18,5675532401,212,2.5,5675532397,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392311,232,61,1,23,43,bk3zg8yaj5uoqhxzwons3bo8a,1,45.4,7.0,2025-04-24T01:30:08.005Z,2025-04-24T01:30:08Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5675532423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392315,160,5,1,23,43,kfq8fhwnmycbtad1u0fyefx0,1,54.6,100.6,2025-04-24T01:30:08.478Z,2025-04-24T01:30:15Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675532447,233,233,5675532443,347,,5675532441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392313,233,5,1,23,43,bk3zg8yaj5uoqhxzwons3bo8a,0,45.4,-0.6,2025-04-24T01:30:08.478Z,2025-04-24T03:38:18Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5675532435,347,,5675532433,56,Back,5675532453,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392327,161,1,1,23,52,kfq8fhwnmycbtad1u0fyefx0,1,61.8,100.0,2025-04-24T01:30:17.062Z,2025-04-24T01:30:18Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675532557,213,4.42,5675532551,140,58.8,5675532555,212,10.9,5675532549,56,Left,5675532553,141,85.3,5675532547,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392337,162,1,1,23,54,kfq8fhwnmycbtad1u0fyefx0,1,58.9,85.1,2025-04-24T01:30:18.749Z,2025-04-24T01:30:19Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675532589,212,3.4,5675532587,141,90.0,5675532591,213,1.76,5675532583,56,Left,5675532585,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392341,163,1,1,23,55,kfq8fhwnmycbtad1u0fyefx0,1,58.3,90.0,2025-04-24T01:30:19.774Z,2025-04-24T01:30:22Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675532627,141,87.2,5675532629,212,21.3,5675532623,56,Back,5675532631,213,3.23,5675532625,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392357,164,1,1,23,58,kfq8fhwnmycbtad1u0fyefx0,1,36.6,86.0,2025-04-24T01:30:22.639Z,2025-04-24T01:30:26Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5675532699,56,Back,5675532705,212,20.1,5675532703,141,63.0,5675532707,213,5.39,5675532701,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392363,165,1,1,24,1,kfq8fhwnmycbtad1u0fyefx0,1,49.7,64.3,2025-04-24T01:30:26.182Z,2025-04-24T01:30:27Z,b0zo05bu61v32nw35mriue0yy,P. Gallaway,,5675532731,141,83.9,5675532735,213,1.01,5675532733,212,15.8,5675532727,56,Left,5675532729,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392395,166,1,1,24,2,kfq8fhwnmycbtad1u0fyefx0,1,57.7,83.9,2025-04-24T01:30:27.478Z,2025-04-24T01:30:38Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5675532915,140,71.5,5675532913,56,Left,5675532921,213,0.33,5675532919,212,15.3,5675532917,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392397,167,1,1,24,5,kfq8fhwnmycbtad1u0fyefx0,0,89.0,83.2,2025-04-24T01:30:29.877Z,2025-04-24T04:33:23Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675590643,233,256,5675590421,140,88.2,5675590427,213,4.51,5675590647,286,,5675590641,236,,5675590423,141,77.3,5675532925,56,Center,5675590425,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392793,256,74,1,24,5,bk3zg8yaj5uoqhxzwons3bo8a,1,12.6,20.6,2025-04-24T01:30:29.878Z,2025-04-24T02:03:08Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675590669,233,167,5675535207,56,Back,5675535209,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392401,168,61,1,24,14,kfq8fhwnmycbtad1u0fyefx0,1,86.0,84.2,2025-04-24T01:30:39.257Z,2025-04-24T01:30:39Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675532941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392411,169,5,1,24,15,kfq8fhwnmycbtad1u0fyefx0,0,101.4,80.4,2025-04-24T01:30:39.926Z,2025-04-24T03:38:19Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675532977,56,Left,5675533031,233,234,5675532979,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392423,234,5,1,24,15,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.4,19.6,2025-04-24T01:30:39.926Z,2025-04-24T01:59:34Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675533007,346,,5675533015,233,169,5675533005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392437,235,1,1,24,21,bk3zg8yaj5uoqhxzwons3bo8a,1,4.9,47.9,2025-04-24T01:30:45.936Z,2025-04-24T01:30:49Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675533095,212,15.1,5675533087,140,10.8,5675533107,237,,5675533085,56,Back,5675533091,141,27.6,5675533083,124,,5675533099,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392449,236,1,1,24,24,bk3zg8yaj5uoqhxzwons3bo8a,1,10.9,27.4,2025-04-24T01:30:49.271Z,2025-04-24T01:30:52Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675533147,140,7.0,5675533155,213,1.77,5675533149,141,56.9,5675533145,56,Back,5675533151,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392459,237,1,1,24,28,bk3zg8yaj5uoqhxzwons3bo8a,1,7.3,56.7,2025-04-24T01:30:52.679Z,2025-04-24T01:30:55Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675533195,56,Back,5675533203,213,4.86,5675533201,212,14.0,5675533197,140,9.3,5675533199,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392469,238,1,1,24,30,bk3zg8yaj5uoqhxzwons3bo8a,1,13.6,31.8,2025-04-24T01:30:55.158Z,2025-04-24T01:31:00Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675533297,140,32.1,5675533295,56,Back,5675533299,141,58.1,5675533301,212,26.4,5675533303,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392489,239,1,1,24,35,bk3zg8yaj5uoqhxzwons3bo8a,1,33.4,62.7,2025-04-24T01:31:00.342Z,2025-04-24T01:31:03Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675533383,140,26.5,5675533387,212,17.4,5675533381,56,Back,5675533385,141,39.5,5675533389,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392503,240,1,1,24,38,bk3zg8yaj5uoqhxzwons3bo8a,1,26.9,40.6,2025-04-24T01:31:03.462Z,2025-04-24T01:31:07Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675533473,140,54.5,5675533475,141,86.6,5675533481,1,,5675533471,56,Left,5675533477,212,42.6,5675533479,213,0.82,5675533469,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392521,241,1,1,24,42,bk3zg8yaj5uoqhxzwons3bo8a,1,57.6,89.4,2025-04-24T01:31:07.430Z,2025-04-24T01:31:11Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675533589,141,78.2,5675533585,56,Center,5675533593,213,5.24,5675533591,212,8.8,5675533587,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392519,170,43,1,24,46,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-24T01:31:11.038Z,2025-04-24T01:31:36Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5675533629,399,caxfn5xu1taewgtxil6ah2rjd,5675533981,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392525,242,1,1,24,46,bk3zg8yaj5uoqhxzwons3bo8a,1,61.8,78.4,2025-04-24T01:31:11.542Z,2025-04-24T01:31:13Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675533619,213,3.32,5675533615,141,76.7,5675533611,56,Center,5675533617,212,6.4,5675533613,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392533,243,1,1,24,48,bk3zg8yaj5uoqhxzwons3bo8a,1,55.7,76.7,2025-04-24T01:31:13.104Z,2025-04-24T01:31:19Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675533721,140,41.8,5675533727,213,3.38,5675533723,141,71.5,5675533719,56,Back,5675533725,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392537,244,1,1,24,54,bk3zg8yaj5uoqhxzwons3bo8a,1,48.4,77.5,2025-04-24T01:31:19.239Z,2025-04-24T01:31:21Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675533761,212,12.4,5675533763,213,0.36,5675533759,141,83.9,5675533755,56,Left,5675533757,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392543,245,1,1,24,56,bk3zg8yaj5uoqhxzwons3bo8a,0,59.5,83.9,2025-04-24T01:31:21.134Z,2025-04-24T01:31:24Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675533789,140,55.5,5675533821,286,,5675533817,233,171,5675533795,213,3.48,5675533793,212,4.5,5675533787,56,Left,5675533791,141,81.7,5675533815,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392545,171,74,1,24,56,kfq8fhwnmycbtad1u0fyefx0,1,56.4,25.5,2025-04-24T01:31:21.135Z,2025-04-24T03:11:45Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675533809,285,,5675533827,233,245,5675533807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392549,172,5,1,24,59,kfq8fhwnmycbtad1u0fyefx0,0,51.5,-1.8,2025-04-24T01:31:23.798Z,2025-04-24T03:38:19Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675533923,233,246,5675533831,56,Right,5675533833,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392565,246,5,1,24,59,bk3zg8yaj5uoqhxzwons3bo8a,1,48.5,101.8,2025-04-24T01:31:23.798Z,2025-04-24T03:38:19Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675533911,56,Back,5675533913,347,,5675533919,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392567,247,1,1,25,7,bk3zg8yaj5uoqhxzwons3bo8a,1,52.5,100.0,2025-04-24T01:31:31.678Z,2025-04-24T01:31:33Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675533949,212,9.0,5675533947,141,89.0,5675533941,107,,5675533951,213,4.55,5675533943,56,Left,5675533945,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392577,248,1,1,25,9,bk3zg8yaj5uoqhxzwons3bo8a,1,53.9,88.9,2025-04-24T01:31:33.678Z,2025-04-24T01:31:39Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,5675533999,56,Back,5675534005,212,18.9,5675534003,141,70.8,5675534007,213,3.85,5675534001,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392587,249,1,1,25,14,bk3zg8yaj5uoqhxzwons3bo8a,1,52.8,57.5,2025-04-24T01:31:39.406Z,2025-04-24T01:31:42Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675534053,141,34.6,5675534057,213,4.50,5675534051,140,49.6,5675534049,56,Back,5675534055,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392591,250,1,1,25,17,bk3zg8yaj5uoqhxzwons3bo8a,1,48.5,28.9,2025-04-24T01:31:42.105Z,2025-04-24T01:31:43Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675534079,141,14.1,5675534075,56,Right,5675534077,140,63.8,5675534083,213,5.72,5675534081,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392595,251,1,1,25,18,bk3zg8yaj5uoqhxzwons3bo8a,1,62.9,14.1,2025-04-24T01:31:43.614Z,2025-04-24T01:31:45Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5675534105,213,1.14,5675534103,212,7.0,5675534099,140,65.7,5675534097,56,Center,5675534101,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392597,252,1,1,25,20,bk3zg8yaj5uoqhxzwons3bo8a,1,65.7,23.4,2025-04-24T01:31:45.288Z,2025-04-24T01:31:46Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675534143,213,3.67,5675534139,212,6.1,5675534131,56,Right,5675534133,140,60.7,5675534135,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392601,253,61,1,25,21,bk3zg8yaj5uoqhxzwons3bo8a,0,60.7,18.9,2025-04-24T01:31:46.366Z,2025-04-24T01:31:46Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,5675534151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392617,174,1,1,25,22,kfq8fhwnmycbtad1u0fyefx0,1,43.8,71.8,2025-04-24T01:31:47.260Z,2025-04-24T01:31:54Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5675534231,141,84.1,5675534229,140,57.9,5675534233,212,17.0,5675534227,56,Left,5675534235,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392621,175,4,1,25,25,kfq8fhwnmycbtad1u0fyefx0,1,70.0,86.9,2025-04-24T01:31:50.478Z,2025-04-24T02:13:40Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5675534247,286,,5675534243,152,,5675534241,56,Left,5675534239,13,,5675534245,265,,5675534267,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392619,254,4,1,25,25,bk3zg8yaj5uoqhxzwons3bo8a,0,30.0,13.1,2025-04-24T01:31:50.479Z,2025-04-24T02:13:46Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675534271,233,175,5675534261,285,,5675534253,13,,5675534255,56,Back,5675615837,55,255,5675534259,265,,5675534257,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392625,255,17,1,25,28,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-04-24T01:31:53.582Z,2025-04-24T04:37:36Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,5675534309,13,243,5675615821,55,254,5675777097,393,,5675534305,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392887,176,1,1,26,33,kfq8fhwnmycbtad1u0fyefx0,0,77.1,84.5,2025-04-24T01:32:57.972Z,2025-04-24T01:33:00Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,5675535723,1,,5675535709,155,,5675535707,5,,5675535715,140,97.4,5675535713,56,Center,5675535721,213,5.39,5675535719,212,34.1,5675535711,152,,5675535717,141,45.4,5675535705,2,,,,,,,,,,,,,,,,,,,,,
2805392915,258,1,1,26,37,bk3zg8yaj5uoqhxzwons3bo8a,1,15.1,59.0,2025-04-24T01:33:02.311Z,2025-04-24T01:33:06Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,5675535847,56,Back,5675535855,213,0.59,5675535853,212,38.2,5675535849,140,45.3,5675535845,123,,5675536011,1,,5675535865,287,,5675535851,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392967,259,1,1,26,41,bk3zg8yaj5uoqhxzwons3bo8a,1,45.8,90.3,2025-04-24T01:33:06.050Z,2025-04-24T01:33:09Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,5675536137,213,3.12,5675536131,140,32.9,5675536129,56,Back,5675536135,212,13.5,5675536133,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805392993,260,1,1,26,44,bk3zg8yaj5uoqhxzwons3bo8a,1,33.3,90.8,2025-04-24T01:33:09.010Z,2025-04-24T01:33:14Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,5675536267,212,10.1,5675536263,140,39.2,5675536261,56,Back,5675536265,141,79.1,5675536269,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393005,261,1,1,26,51,bk3zg8yaj5uoqhxzwons3bo8a,1,43.4,77.3,2025-04-24T01:33:15.727Z,2025-04-24T01:33:23Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675536347,56,Back,5675536349,140,41.1,5675536353,212,13.4,5675536351,141,57.9,5675536355,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393045,262,1,1,26,54,bk3zg8yaj5uoqhxzwons3bo8a,1,41.2,57.6,2025-04-24T01:33:19.414Z,2025-04-24T01:33:23Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,5675536595,56,Back,5675536601,212,16.8,5675536597,140,37.0,5675536599,141,33.7,5675536603,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393059,263,1,1,26,58,bk3zg8yaj5uoqhxzwons3bo8a,1,37.7,37.3,2025-04-24T01:33:23.544Z,2025-04-24T01:33:25Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675536681,213,1.76,5675536677,141,70.8,5675536679,212,23.2,5675536673,56,Back,5675536675,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393067,264,1,1,27,0,bk3zg8yaj5uoqhxzwons3bo8a,1,33.5,70.8,2025-04-24T01:33:24.676Z,2025-04-24T01:33:26Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675536743,141,76.3,5675536747,213,0.31,5675536741,140,44.7,5675536739,56,Back,5675536745,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393101,265,1,1,27,1,bk3zg8yaj5uoqhxzwons3bo8a,1,44.8,76.4,2025-04-24T01:33:26.197Z,2025-04-24T01:33:33Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,5675536935,213,4.58,5675536933,212,23.1,5675536927,56,Back,5675536929,140,41.9,5675536931,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393125,266,1,1,27,8,bk3zg8yaj5uoqhxzwons3bo8a,1,43.6,35.1,2025-04-24T01:33:32.969Z,2025-04-24T01:33:36Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,5675537075,140,33.7,5675537079,212,19.3,5675537071,56,Back,5675537077,141,59.1,5675537081,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805393139,267,1,1,27,11,bk3zg8yaj5uoqhxzwons3bo8a,1,40.0,65.2,2025-04-24T01:33:36.017Z,2025-04-24T01:33:40Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,5675537231,140,65.9,5675537237,213,5.89,5675537229,56,Center,5675537233,141,48.8,5675537235,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
