id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818599991,249,4,1,30,4,bu5w8wprynlj9mvphvy8sd94f,0,31.8,50.0,2025-05-24T23:36:47.157Z,2025-05-25T01:23:46Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748492597,265,,5748492593,56,Back,5748492591,13,,5748492673,233,306,5748492595,152,,5748492599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600415,307,1,1,30,53,c9xffml4i7ihblp1qhus9w3fu,1,67.8,46.0,2025-05-24T23:37:36.084Z,2025-05-24T23:38:48Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,1.0,,5748495047,56,Center,5748499787,210,15,5748497637,5,,5748497115,212,2.1,5748497111,140,68.1,5748497117,213,1.42,5748497113,141,49.1,5748497639,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600435,308,15,1,30,55,c9xffml4i7ihblp1qhus9w3fu,1,72.6,49.9,2025-05-24T23:37:37.747Z,2025-05-25T01:45:47Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748495129,56,Center,5748499815,147,49.8,5748499811,139,,5748499817,230,98.4,5748499813,146,86.7,5748499809,103,19,5748960689,18,,5748499797,24,,5748499801,29,5748499807,102,49.7,,5748499803,55,307,5748499819,231,48.9,5748498931,20,,5748499799,78,,5748498935,82,,,,,,,,,,,,
2818601041,312,61,1,30,56,c9xffml4i7ihblp1qhus9w3fu,1,76.1,47.8,2025-05-24T23:37:38.620Z,2025-05-24T23:38:35Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5748498863,228,,5748498333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600489,309,1,1,30,57,c9xffml4i7ihblp1qhus9w3fu,1,63.2,20.0,2025-05-24T23:37:40.411Z,2025-05-24T23:37:43Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748495409,140,53.5,5748495413,212,13.9,5748495411,141,33.9,5748495415,213,2.39,5748495407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600503,310,1,1,31,0,c9xffml4i7ihblp1qhus9w3fu,0,53.5,33.9,2025-05-24T23:37:43.107Z,2025-05-24T23:37:44Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748495477,141,47.6,5748495473,56,Center,5748495471,155,,5748495475,140,68.7,5748495479,212,18.5,5748495481,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600509,250,12,1,31,1,bu5w8wprynlj9mvphvy8sd94f,1,21.5,59.9,2025-05-24T23:37:44.428Z,2025-05-24T23:37:48Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5748495509,56,Back,5748495511,140,13.0,5748495513,141,24.6,5748495519,213,4.36,5748495557,15,,5748495515,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600583,251,1,1,31,5,bu5w8wprynlj9mvphvy8sd94f,0,12.2,11.9,2025-05-24T23:37:47.820Z,2025-05-24T23:37:51Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748495969,56,Right,5748495967,157,,5748495977,213,6.11,5748495973,141,0.0,5748495971,140,57.6,5748495979,1,,5748495975,212,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600589,252,5,1,31,8,bu5w8wprynlj9mvphvy8sd94f,0,55.4,-1.2,2025-05-24T23:37:50.915Z,2025-05-25T01:33:23Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748495993,347,,5748497143,233,311,5748495991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818600801,311,5,1,31,8,c9xffml4i7ihblp1qhus9w3fu,1,44.6,101.2,2025-05-24T23:37:50.915Z,2025-05-25T01:33:23Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748497133,233,252,5748497085,347,,5748497083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818601577,253,27,1,32,29,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-24T23:39:11.804Z,2025-05-24T23:39:15Z,,,,,5748501275,201,,5748501279,246,,5748501295,233,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818601559,313,27,1,32,29,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-24T23:39:11.804Z,2025-05-24T23:39:17Z,,,,,5748501305,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818601583,254,28,1,32,31,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-24T23:39:13.813Z,2025-05-24T23:39:16Z,,,,,5748501315,233,314,5748501309,55,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818601567,314,28,1,32,31,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-24T23:39:13.813Z,2025-05-24T23:39:17Z,,,,,5748501249,55,313,5748501325,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602177,315,1,1,33,30,c9xffml4i7ihblp1qhus9w3fu,1,54.2,100.0,2025-05-24T23:40:13.339Z,2025-05-24T23:40:19Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5748504595,141,91.5,5748504599,213,5.78,5748504597,212,13.7,5748504593,140,65.6,5748504591,56,Left,5748504589,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602183,316,61,1,33,34,c9xffml4i7ihblp1qhus9w3fu,0,65.8,91.5,2025-05-24T23:40:16.956Z,2025-05-24T23:40:29Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748504631,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602213,256,5,1,33,37,bu5w8wprynlj9mvphvy8sd94f,1,36.7,-1.6,2025-05-24T23:40:20.453Z,2025-05-25T01:33:24Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748504779,56,Back,5748504781,347,,5748504821,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602201,317,5,1,33,37,c9xffml4i7ihblp1qhus9w3fu,0,63.3,101.6,2025-05-24T23:40:20.453Z,2025-05-25T01:33:24Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5748504721,347,,5748504831,233,256,5748504719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602247,257,1,1,33,39,bu5w8wprynlj9mvphvy8sd94f,1,34.1,0.0,2025-05-24T23:40:21.577Z,2025-05-25T00:03:42Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5748504969,140,45.3,5748504965,107,,5748504967,56,Back,5748504973,212,23.2,5748504977,1,,5748504971,141,28.0,5748504975,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602287,258,1,1,33,41,bu5w8wprynlj9mvphvy8sd94f,1,45.3,28.0,2025-05-24T23:40:24.186Z,2025-05-24T23:40:27Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5748505207,140,46.2,5748505203,56,Back,5748505217,212,14.4,5748505213,141,49.1,5748505221,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602307,259,1,1,33,44,bu5w8wprynlj9mvphvy8sd94f,0,46.2,49.1,2025-05-24T23:40:27.433Z,2025-05-24T23:40:29Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748505321,140,69.6,5748505323,141,100.0,5748505327,213,0.96,5748505319,56,Left,5748505331,1,,5748505325,212,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602315,260,5,1,33,46,bu5w8wprynlj9mvphvy8sd94f,0,70.6,100.7,2025-05-24T23:40:28.897Z,2025-05-25T01:33:25Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748505349,56,Left,5748924629,233,318,5748505351,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602521,318,5,1,33,46,c9xffml4i7ihblp1qhus9w3fu,1,29.4,-0.7,2025-05-24T23:40:28.897Z,2025-05-25T01:33:25Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748924619,233,260,5748506401,347,,5748506399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602555,319,1,1,34,0,c9xffml4i7ihblp1qhus9w3fu,0,27.8,0.0,2025-05-24T23:40:42.964Z,2025-05-24T23:40:45Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748506589,107,,5748506593,140,43.7,5748506591,56,Back,5748506603,213,0.66,5748506599,212,21.1,5748506595,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602629,261,44,1,34,2,bu5w8wprynlj9mvphvy8sd94f,1,58.3,85.7,2025-05-24T23:40:44.915Z,2025-05-25T01:24:16Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748507073,233,320,5748507011,286,,5748507009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602565,320,44,1,34,2,c9xffml4i7ihblp1qhus9w3fu,0,41.7,14.3,2025-05-24T23:40:44.916Z,2025-05-25T01:24:17Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748506645,285,,5748507087,233,261,5748506643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602653,262,1,1,34,3,bu5w8wprynlj9mvphvy8sd94f,1,61.7,92.1,2025-05-24T23:40:45.834Z,2025-05-25T00:08:36Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748507183,56,Left,5748507187,141,90.3,5748507181,3,,5748507191,213,6.21,5748507185,140,77.3,5748507189,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602661,263,1,1,34,8,bu5w8wprynlj9mvphvy8sd94f,0,67.0,90.8,2025-05-24T23:40:50.786Z,2025-05-24T23:41:52Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5748512717,213,5.64,5748512713,212,18.1,5748512711,141,74.8,5748507235,56,Center,5748512709,140,80.8,5748512707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602769,321,1,1,34,10,c9xffml4i7ihblp1qhus9w3fu,1,12.2,17.1,2025-05-24T23:40:53.356Z,2025-05-24T23:40:58Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748507823,141,36.1,5748507827,213,1.55,5748507821,140,12.4,5748507819,56,Back,5748507825,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602841,322,1,1,34,16,c9xffml4i7ihblp1qhus9w3fu,1,9.3,49.1,2025-05-24T23:40:59.516Z,2025-05-24T23:41:03Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5748508229,56,Back,5748508231,140,15.6,5748508237,213,1.11,5748508233,141,68.5,5748508235,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602869,323,1,1,34,20,c9xffml4i7ihblp1qhus9w3fu,1,14.2,72.7,2025-05-24T23:41:02.804Z,2025-05-24T23:41:04Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748508401,56,Back,5748508409,141,56.3,5748508405,140,28.0,5748508413,213,5.63,5748508411,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602919,324,1,1,34,21,c9xffml4i7ihblp1qhus9w3fu,1,28.0,56.3,2025-05-24T23:41:04.276Z,2025-05-24T23:41:09Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748508739,212,18.7,5748508741,213,3.11,5748508735,140,10.2,5748508737,141,57.3,5748508733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818602957,325,1,1,34,26,c9xffml4i7ihblp1qhus9w3fu,1,10.5,54.9,2025-05-24T23:41:08.820Z,2025-05-24T23:41:11Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5748508923,140,24.7,5748508927,212,16.3,5748508921,56,Back,5748508929,213,5.86,5748508925,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603013,326,1,1,34,28,c9xffml4i7ihblp1qhus9w3fu,1,25.4,42.2,2025-05-24T23:41:10.972Z,2025-05-24T23:41:13Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748509239,141,28.8,5748509243,213,5.50,5748509235,56,Back,5748509241,212,12.9,5748509237,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603145,327,1,1,34,31,c9xffml4i7ihblp1qhus9w3fu,1,36.1,27.3,2025-05-24T23:41:13.645Z,2025-05-24T23:41:20Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748510047,140,87.3,5748510055,1,,5748510043,155,,5748510045,56,Right,5748510053,213,6.10,5748510051,212,54.7,5748510049,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603175,328,1,1,34,37,c9xffml4i7ihblp1qhus9w3fu,1,84.5,10.7,2025-05-24T23:41:20.052Z,2025-05-24T23:41:22Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748510225,213,2.49,5748510219,140,72.5,5748510223,212,15.9,5748510217,56,Center,5748510221,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603187,329,1,1,34,39,c9xffml4i7ihblp1qhus9w3fu,0,72.5,24.9,2025-05-24T23:41:21.768Z,2025-05-25T01:34:37Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5748610093,233,275,5748510287,141,18.9,5748510283,56,Right,5748510581,286,,5748510575,236,,5748510291,212,4.4,5748510285,140,70.9,5748510293,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604807,275,74,1,34,39,bu5w8wprynlj9mvphvy8sd94f,1,27.4,79.4,2025-05-24T23:41:21.769Z,2025-05-25T00:07:31Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5748519199,56,Back,5748610139,233,329,5748519201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603209,264,1,1,34,42,bu5w8wprynlj9mvphvy8sd94f,0,22.2,88.1,2025-05-24T23:41:24.657Z,2025-05-25T00:00:54Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5748587227,140,36.3,5748510419,56,Back,5748587229,141,84.8,5748587233,213,6.13,5748587231,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603247,330,1,1,34,44,c9xffml4i7ihblp1qhus9w3fu,0,50.9,20.0,2025-05-24T23:41:26.716Z,2025-05-24T23:47:08Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748537487,286,,5748537483,233,265,5748537481,236,,5748510629,141,22.4,5748510619,56,Center,5748510637,213,0.64,5748510625,140,53.0,5748510633,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603239,265,74,1,34,45,bu5w8wprynlj9mvphvy8sd94f,1,44.2,81.8,2025-05-24T23:41:27.625Z,2025-05-25T00:07:30Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748510557,56,Back,5748510561,285,,5748610113,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603263,332,1,1,34,45,c9xffml4i7ihblp1qhus9w3fu,1,46.8,25.3,2025-05-24T23:41:28.244Z,2025-05-24T23:41:29Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748510695,212,3.9,5748510693,141,28.0,5748510697,213,0.49,5748510691,140,50.1,5748510689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603271,333,1,1,34,46,c9xffml4i7ihblp1qhus9w3fu,0,50.1,28.0,2025-05-24T23:41:28.812Z,2025-05-25T00:08:26Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748510735,212,10.0,5748510729,56,Center,5748510737,213,1.36,5748510733,141,42.4,5748510731,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603289,266,8,1,34,48,bu5w8wprynlj9mvphvy8sd94f,1,42.3,55.5,2025-05-24T23:41:31.017Z,2025-05-25T00:01:31Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748510817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603307,267,1,1,34,49,bu5w8wprynlj9mvphvy8sd94f,0,36.9,54.8,2025-05-24T23:41:32.130Z,2025-05-25T00:01:34Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5748589497,212,3.3,5748589493,140,35.2,5748589495,141,50.7,5748589499,213,4.14,5748510883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818605375,356,43,1,34,49,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-24T23:41:32.477Z,2025-05-25T00:08:29Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5748522263,56,Center,5748614043,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603323,334,61,1,34,50,c9xffml4i7ihblp1qhus9w3fu,1,48.6,52.8,2025-05-24T23:41:32.794Z,2025-05-24T23:41:33Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5748510961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603363,335,1,1,34,50,c9xffml4i7ihblp1qhus9w3fu,1,48.6,49.3,2025-05-24T23:41:33.508Z,2025-05-24T23:41:35Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748511229,213,5.03,5748511225,141,26.8,5748511227,212,16.1,5748511223,140,53.4,5748511221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603373,336,3,1,34,52,c9xffml4i7ihblp1qhus9w3fu,0,54.0,17.4,2025-05-24T23:41:35.172Z,2025-05-24T23:41:42Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748511297,56,Right,5748511299,286,,5748511513,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603405,268,7,1,34,52,bu5w8wprynlj9mvphvy8sd94f,0,46.0,82.6,2025-05-24T23:41:35.173Z,2025-05-25T00:01:57Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5748511477,285,,5748511475,56,Back,5748511487,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603447,337,1,1,34,55,c9xffml4i7ihblp1qhus9w3fu,1,57.5,3.7,2025-05-24T23:41:38.014Z,2025-05-24T23:41:40Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5748511677,56,Back,5748511685,213,2.81,5748511675,155,,5748511679,140,40.8,5748511681,141,12.6,5748511683,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603461,338,50,1,34,57,c9xffml4i7ihblp1qhus9w3fu,1,39.8,10.0,2025-05-24T23:41:40.190Z,2025-05-24T23:41:46Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748512037,233,269,5748511755,286,,5748511753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603489,269,7,1,34,57,bu5w8wprynlj9mvphvy8sd94f,1,60.2,90.0,2025-05-24T23:41:40.191Z,2025-05-25T00:01:58Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748511939,285,,5748511935,167,,5748511989,233,338,5748511937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603559,270,5,1,34,58,bu5w8wprynlj9mvphvy8sd94f,0,60.7,101.6,2025-05-24T23:41:41.237Z,2025-05-25T01:33:26Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748512343,347,,5748513087,233,339,5748512341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603667,339,5,1,34,58,c9xffml4i7ihblp1qhus9w3fu,1,39.3,-1.6,2025-05-24T23:41:41.237Z,2025-05-25T01:33:25Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748513039,233,270,5748512971,347,,5748512969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603709,340,1,1,35,11,c9xffml4i7ihblp1qhus9w3fu,1,43.1,0.0,2025-05-24T23:41:54.308Z,2025-05-24T23:41:56Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748513215,141,14.0,5748513219,213,2.00,5748513211,56,Back,5748513217,212,11.2,5748513213,140,38.7,5748513209,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603721,341,4,1,35,13,c9xffml4i7ihblp1qhus9w3fu,1,34.6,14.2,2025-05-24T23:41:55.940Z,2025-05-25T01:23:47Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5748513333,13,,5748513347,152,,5748513341,56,Back,5748513649,233,271,5748513359,286,,5748513353,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818603781,271,4,1,35,13,bu5w8wprynlj9mvphvy8sd94f,0,65.4,85.8,2025-05-24T23:41:55.941Z,2025-05-25T01:23:47Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5748513629,56,Left,5748513633,265,,5748513691,233,341,5748513631,152,,5748513627,13,,5748513695,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604031,342,1,1,35,33,c9xffml4i7ihblp1qhus9w3fu,1,37.3,16.4,2025-05-24T23:42:16.300Z,2025-05-24T23:42:18Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748515021,5,,5748515027,140,42.4,5748515023,152,,5748515029,141,16.4,5748515031,212,5.4,5748515025,56,Back,5748515033,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604101,343,1,1,35,35,c9xffml4i7ihblp1qhus9w3fu,1,42.0,16.4,2025-05-24T23:42:18.469Z,2025-05-24T23:42:22Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5748515417,213,1.58,5748515413,141,87.1,5748515405,155,,5748515411,140,41.6,5748515409,56,Back,5748515407,196,,5748515415,212,48.1,5748515419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604145,344,1,1,35,40,c9xffml4i7ihblp1qhus9w3fu,1,40.7,85.3,2025-05-24T23:42:22.724Z,2025-05-24T23:42:25Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5748515655,212,16.4,5748515657,213,3.93,5748515653,141,68.1,5748515651,140,29.7,5748515649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604205,345,1,1,35,42,c9xffml4i7ihblp1qhus9w3fu,1,31.0,70.2,2025-05-24T23:42:25.116Z,2025-05-24T23:42:28Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5748515971,56,Back,5748515977,212,22.9,5748515973,140,12.6,5748515975,141,52.1,5748515979,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604251,346,1,1,35,45,c9xffml4i7ihblp1qhus9w3fu,1,13.3,52.2,2025-05-24T23:42:28.388Z,2025-05-24T23:42:30Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5748516165,140,21.8,5748516177,213,5.40,5748516173,212,14.0,5748516169,141,36.3,5748516163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604287,347,1,1,35,47,c9xffml4i7ihblp1qhus9w3fu,1,21.8,36.3,2025-05-24T23:42:30.100Z,2025-05-24T23:42:32Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5748516449,140,28.0,5748516453,141,10.4,5748516457,212,18.8,5748516461,213,5.07,5748516447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604327,272,45,1,35,50,bu5w8wprynlj9mvphvy8sd94f,0,65.0,87.8,2025-05-24T23:42:32.588Z,2025-05-25T01:24:06Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5748516647,285,,5748516643,56,Left,5748516773,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604309,348,3,1,35,50,c9xffml4i7ihblp1qhus9w3fu,1,35.0,12.2,2025-05-24T23:42:32.588Z,2025-05-25T01:24:06Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748516703,233,272,5748516709,286,,5748516561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818604369,349,1,1,35,51,c9xffml4i7ihblp1qhus9w3fu,1,28.1,10.4,2025-05-24T23:42:34.284Z,2025-05-24T23:42:37Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5748516895,213,0.56,5748516887,140,44.7,5748516893,212,20.5,5748516891,141,26.4,5748516885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
