id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823779981,171,8,1,19,29,5h878vnmkbuy2ummddprusxgq,1,34.8,10.1,2025-06-22T02:26:41.355Z,2025-06-22T02:26:42Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777516037,15,,5777516021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780013,150,5,1,19,30,kfq8fhwnmycbtad1u0fyefx0,1,65.9,100.6,2025-06-22T02:26:42.324Z,2025-06-22T04:41:00Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777516171,56,Left,5777516173,347,,5777516179,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823779991,172,5,1,19,30,5h878vnmkbuy2ummddprusxgq,0,34.1,-0.6,2025-06-22T02:26:42.324Z,2025-06-22T04:41:01Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777516073,347,,5777516071,56,Back,5777516195,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780021,151,1,1,19,35,kfq8fhwnmycbtad1u0fyefx0,1,65.9,100.0,2025-06-22T02:26:48.148Z,2025-06-22T03:11:16Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777516225,213,5.12,5777516215,107,,5777516223,212,10.1,5777516221,141,87.9,5777516217,56,Left,5777516219,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780023,152,3,1,19,39,kfq8fhwnmycbtad1u0fyefx0,0,69.1,88.8,2025-06-22T02:26:52Z,2025-06-22T03:11:47Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777516231,286,,5777516229,56,Left,5777516243,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780015,173,7,1,19,39,5h878vnmkbuy2ummddprusxgq,1,30.9,11.2,2025-06-22T02:26:52.001Z,2025-06-22T02:27:00Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777516175,56,Back,5777516233,233,152,5777516177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780017,174,1,1,19,40,5h878vnmkbuy2ummddprusxgq,1,34.4,14.3,2025-06-22T02:26:52.258Z,2025-06-22T03:20:16Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777516187,141,17.8,5777516191,213,0.72,5777516183,56,Back,5777516185,140,37.0,5777516189,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780027,153,43,1,19,43,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:26:55.764Z,2025-06-22T02:28:18Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777516249,285,0,5777517695,144,74,5777516247,56,Center,5777516259,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780051,176,1,1,19,47,5h878vnmkbuy2ummddprusxgq,1,52.4,51.8,2025-06-22T02:26:59.833Z,2025-06-22T02:27:05Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777516389,212,31.1,5777516387,141,86.0,5777516391,213,0.84,5777516383,56,Left,5777516385,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780053,177,3,1,19,52,5h878vnmkbuy2ummddprusxgq,0,66.0,84.1,2025-06-22T02:27:04.874Z,2025-06-22T03:11:48Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777516435,233,154,5777516395,56,Left,5777516397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780061,154,7,1,19,52,kfq8fhwnmycbtad1u0fyefx0,1,34.0,15.9,2025-06-22T02:27:04.875Z,2025-06-22T03:11:48Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777516429,285,,5777516431,233,177,5777516427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780073,156,3,1,19,58,kfq8fhwnmycbtad1u0fyefx0,0,58.0,18.2,2025-06-22T02:27:10.737Z,2025-06-22T03:11:49Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777516483,56,Right,5777516485,286,,5777516583,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780083,178,7,1,19,58,5h878vnmkbuy2ummddprusxgq,1,42.0,81.8,2025-06-22T02:27:10.738Z,2025-06-22T03:11:48Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777516567,233,156,5777516551,56,Back,5777516553,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780089,157,3,1,20,2,kfq8fhwnmycbtad1u0fyefx0,0,59.8,14.2,2025-06-22T02:27:14.705Z,2025-06-22T02:30:45Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777516591,286,,5777516589,56,Right,5777520445,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780091,179,7,1,20,2,5h878vnmkbuy2ummddprusxgq,1,40.2,85.8,2025-06-22T02:27:14.706Z,2025-06-22T02:30:35Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777516597,285,,5777520449,233,157,5777516595,56,Back,5777516593,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780129,158,5,1,20,3,kfq8fhwnmycbtad1u0fyefx0,1,57.6,-1.1,2025-06-22T02:27:16.226Z,2025-06-22T04:41:01Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777516815,347,,5777516813,56,Right,5777516829,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780103,180,5,1,20,3,5h878vnmkbuy2ummddprusxgq,0,42.4,101.1,2025-06-22T02:27:16.226Z,2025-06-22T04:41:01Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777516675,347,,5777516673,56,Back,5777516837,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780141,159,1,1,20,15,kfq8fhwnmycbtad1u0fyefx0,1,60.6,0.0,2025-06-22T02:27:27.717Z,2025-06-22T02:27:31Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5777516871,107,,5777516875,140,72.1,5777516873,56,Center,5777516881,213,0.91,5777516877,141,21.8,5777516879,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780145,160,50,1,20,18,kfq8fhwnmycbtad1u0fyefx0,1,72.3,28.6,2025-06-22T02:27:31.152Z,2025-06-22T03:11:50Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777516897,56,Center,5777516899,286,,5777516961,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780153,181,7,1,20,18,5h878vnmkbuy2ummddprusxgq,1,27.7,71.4,2025-06-22T02:27:31.153Z,2025-06-22T03:11:49Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777516945,233,160,5777516929,56,Back,5777516931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823785211,351,61,1,20,19,kfq8fhwnmycbtad1u0fyefx0,1,65.7,17.8,2025-06-22T02:27:31.253Z,2025-06-22T03:10:17Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5777545419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780167,182,1,1,20,21,5h878vnmkbuy2ummddprusxgq,1,34.1,54.2,2025-06-22T02:27:33.953Z,2025-06-22T02:27:52Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777517009,56,Back,5777517215,3,,5777517015,212,14.2,5777517013,141,73.8,5777517017,213,1.21,5777517011,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780243,183,43,1,20,46,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:27:59.152Z,2025-06-22T02:28:02Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777517469,144,50,5777517407,56,Back,5777517409,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780419,161,27,1,21,32,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:28:45.133Z,2025-06-22T02:28:54Z,,,,,5777518499,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780457,185,27,1,21,32,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:28:45.133Z,2025-06-22T02:28:54Z,,,,,5777518497,53,c4g35kho1qirnu4q420knnl9m,5777518495,41,Injury,5777518515,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780427,162,28,1,21,34,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-22T02:28:47.252Z,2025-06-22T03:12:03Z,,,,,5777518343,55,161,5777546547,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780469,186,28,1,21,34,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:28:47.252Z,2025-06-22T03:12:03Z,,,,,5777518545,55,185,5777546551,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780487,188,1,1,21,46,5h878vnmkbuy2ummddprusxgq,1,41.5,79.9,2025-06-22T02:28:59.104Z,2025-06-22T03:07:52Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777544071,213,3.31,5777544065,140,25.8,5777544063,56,Back,5777544069,212,16.7,5777544067,141,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823784987,428,1,1,21,47,5h878vnmkbuy2ummddprusxgq,0,24.8,77.6,2025-06-22T02:28:59.253Z,2025-06-22T03:07:57Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777544109,212,14.2,5777544107,141,71.7,5777544103,56,Back,5777544111,213,6.00,5777544105,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780495,166,1,1,21,47,kfq8fhwnmycbtad1u0fyefx0,1,67.7,19.6,2025-06-22T02:28:59.484Z,2025-06-22T02:29:01Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5777518657,213,1.93,5777518649,56,Center,5777518651,140,66.3,5777518655,212,4.1,5777518653,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780499,167,1,1,21,48,kfq8fhwnmycbtad1u0fyefx0,0,64.2,29.5,2025-06-22T02:29:01.115Z,2025-06-22T02:29:03Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777518667,212,16.1,5777518661,56,Center,5777518665,141,22.9,5777518663,140,78.9,5777518669,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780509,190,1,1,21,52,5h878vnmkbuy2ummddprusxgq,1,14.8,87.3,2025-06-22T02:29:04.496Z,2025-06-22T02:29:07Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777518731,212,16.9,5777518725,56,Back,5777518733,213,0.12,5777518729,141,90.3,5777518727,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780513,191,1,1,21,55,5h878vnmkbuy2ummddprusxgq,1,30.8,90.3,2025-06-22T02:29:07.288Z,2025-06-22T03:07:13Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777518759,212,6.0,5777518761,213,5.78,5777518751,168,,5777518757,141,86.1,5777518753,56,Back,5777518755,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780545,192,1,1,21,58,5h878vnmkbuy2ummddprusxgq,1,60.0,76.7,2025-06-22T02:29:10.487Z,2025-06-22T02:29:15Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777518913,213,0.35,5777518907,140,82.8,5777518911,212,25.5,5777518909,141,89.7,5777518905,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780553,193,1,1,22,3,5h878vnmkbuy2ummddprusxgq,1,81.0,86.1,2025-06-22T02:29:15.839Z,2025-06-22T02:29:17Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5777518939,141,74.4,5777518937,140,72.2,5777518943,213,3.85,5777518941,212,12.2,5777518935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780561,194,1,1,22,5,5h878vnmkbuy2ummddprusxgq,1,72.2,74.4,2025-06-22T02:29:17.327Z,2025-06-22T02:29:19Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777518973,212,12.5,5777518975,213,3.97,5777518971,141,60.9,5777518967,56,Center,5777518969,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780571,195,1,1,22,6,5h878vnmkbuy2ummddprusxgq,1,64.1,60.9,2025-06-22T02:29:19.159Z,2025-06-22T02:29:21Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777519029,141,76.4,5777519027,140,70.7,5777519033,213,0.99,5777519031,212,12.6,5777519025,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780587,196,1,1,22,8,5h878vnmkbuy2ummddprusxgq,1,70.7,76.5,2025-06-22T02:29:20.927Z,2025-06-22T02:29:24Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5777519119,140,56.4,5777519125,213,4.21,5777519123,212,31.3,5777519117,56,Center,5777519121,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780593,197,1,1,22,11,5h878vnmkbuy2ummddprusxgq,1,56.4,36.1,2025-06-22T02:29:24.119Z,2025-06-22T02:29:25Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777519137,141,21.4,5777519133,56,Center,5777519135,140,66.5,5777519139,212,14.6,5777519141,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780607,198,1,1,22,13,5h878vnmkbuy2ummddprusxgq,1,66.9,20.8,2025-06-22T02:29:25.359Z,2025-06-22T02:29:27Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777519185,212,12.4,5777519183,141,23.9,5777519179,56,Center,5777519187,213,2.97,5777519181,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780621,199,1,1,22,15,5h878vnmkbuy2ummddprusxgq,1,51.3,32.0,2025-06-22T02:29:27.535Z,2025-06-22T02:29:32Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777519279,213,4.91,5777519277,212,14.6,5777519271,56,Right,5777519275,141,10.9,5777519273,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780627,200,1,1,22,20,5h878vnmkbuy2ummddprusxgq,1,62.8,10.7,2025-06-22T02:29:32.432Z,2025-06-22T03:06:14Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777519301,140,82.8,5777519303,141,18.1,5777519305,212,21.6,5777519307,213,0.24,5777519297,155,,5777519299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780631,201,1,1,22,23,5h878vnmkbuy2ummddprusxgq,0,82.8,18.1,2025-06-22T02:29:35.743Z,2025-06-22T02:29:36Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777519327,140,73.3,5777519333,213,3.61,5777519325,56,Right,5777519331,212,11.2,5777519329,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780633,168,61,1,22,24,kfq8fhwnmycbtad1u0fyefx0,1,29.0,77.4,2025-06-22T02:29:36.303Z,2025-06-22T03:09:19Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5777519335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780645,202,43,1,22,24,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:29:37.230Z,2025-06-22T03:06:48Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5777519395,56,Right,5777543871,144,1,5777519403,213,3.72,5777519401,212,0.4,5777519397,140,73.0,5777519399,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780657,170,1,1,22,26,kfq8fhwnmycbtad1u0fyefx0,1,29.5,92.7,2025-06-22T02:29:39.067Z,2025-06-22T02:29:43Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777519467,141,93.0,5777519469,212,7.4,5777519471,213,3.11,5777519463,56,Back,5777519465,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780647,203,43,1,22,27,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-22T02:29:40.191Z,2025-06-22T03:06:03Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5777519497,399,bnhjfu5p8tysruk7aep5dr1ex,5777543783,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780661,171,1,1,22,30,kfq8fhwnmycbtad1u0fyefx0,0,22.5,93.0,2025-06-22T02:29:43.228Z,2025-06-22T03:09:28Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5777519521,1,,5777519485,56,Center,5777519483,155,,5777519491,212,53.0,5777519487,140,60.8,5777519493,213,5.57,5777519489,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780679,205,61,1,22,36,5h878vnmkbuy2ummddprusxgq,0,46.4,62.4,2025-06-22T02:29:49.095Z,2025-06-22T02:29:49Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777519593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780687,172,3,1,22,39,kfq8fhwnmycbtad1u0fyefx0,1,58.2,28.2,2025-06-22T02:29:51.719Z,2025-06-22T03:11:53Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777519617,56,Center,5777519619,286,,5777519661,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780683,206,45,1,22,39,5h878vnmkbuy2ummddprusxgq,0,41.8,71.8,2025-06-22T02:29:51.719Z,2025-06-22T04:38:28Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777519601,285,,5777519599,56,Back,5777519677,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780707,174,1,1,22,43,kfq8fhwnmycbtad1u0fyefx0,0,78.6,28.3,2025-06-22T02:29:55.452Z,2025-06-22T02:29:55Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5777519729,212,8.6,5777519727,141,26.6,5777519723,56,Center,5777519731,213,6.15,5777519725,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780721,208,1,1,22,45,5h878vnmkbuy2ummddprusxgq,1,15.7,68.9,2025-06-22T02:29:57.423Z,2025-06-22T02:29:58Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777519769,212,11.2,5777519767,141,75.2,5777519763,56,Back,5777519765,140,25.6,5777519771,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780737,209,1,1,22,46,5h878vnmkbuy2ummddprusxgq,1,26.0,76.8,2025-06-22T02:29:58.846Z,2025-06-22T02:30:01Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777519859,212,21.0,5777519861,213,5.45,5777519853,56,Back,5777519855,140,39.4,5777519857,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780749,210,1,1,22,49,5h878vnmkbuy2ummddprusxgq,1,36.7,58.2,2025-06-22T02:30:01.694Z,2025-06-22T02:30:04Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5777519915,56,Back,5777519923,213,2.58,5777519921,212,15.8,5777519917,140,23.9,5777519919,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780753,211,1,1,22,52,5h878vnmkbuy2ummddprusxgq,0,30.6,76.8,2025-06-22T02:30:04.462Z,2025-06-22T02:30:05Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5777519949,213,5.07,5777519941,56,Back,5777519947,212,26.7,5777519943,140,39.4,5777519945,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780763,175,8,1,22,55,kfq8fhwnmycbtad1u0fyefx0,1,69.0,45.5,2025-06-22T02:30:07.491Z,2025-06-22T02:30:07Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777519995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780779,177,1,1,22,55,kfq8fhwnmycbtad1u0fyefx0,1,69.0,45.5,2025-06-22T02:30:08.203Z,2025-06-22T02:30:11Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5777520069,213,1.36,5777520067,212,9.5,5777520065,141,59.1,5777520063,140,70.9,5777520061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780785,178,1,1,22,59,kfq8fhwnmycbtad1u0fyefx0,1,70.5,57.0,2025-06-22T02:30:11.756Z,2025-06-22T02:31:52Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,1.0,,5777520097,213,5.41,5777521321,210,15,5777520089,56,Center,5777520091,140,78.8,5777520093,141,41.6,5777520095,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823781003,189,3,1,23,1,kfq8fhwnmycbtad1u0fyefx0,1,77.2,52.4,2025-06-22T02:30:14.147Z,2025-06-22T02:31:51Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777521553,233,212,5777521549,56,Center,5777521551,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780789,212,45,1,23,1,5h878vnmkbuy2ummddprusxgq,0,22.8,47.6,2025-06-22T02:30:14.147Z,2025-06-22T02:31:52Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5777520115,285,,5777520113,56,Back,5777521567,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780787,179,15,1,23,2,kfq8fhwnmycbtad1u0fyefx0,1,82.8,49.3,2025-06-22T02:30:14.547Z,2025-06-22T04:54:27Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5777521269,82,,5777521265,72,,5777521337,146,86.4,5777521327,55,178,5777520101,22,,5777520105,56,Center,5777520103,18,,5777521325,29,,5777521331,102,5777521323,78,5777521335,215,,5777521333,103,19,5777521343,231,50.7,5777521345,233,50.9,213,5777521341,230,98.4,5777521339,147,,49.6,,,,,,
2823780793,213,10,1,23,2,5h878vnmkbuy2ummddprusxgq,1,13.8,48.4,2025-06-22T02:30:14.647Z,2025-06-22T02:31:33Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777521349,233,179,5777520139,56,Back,5777520137,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780803,180,13,1,23,6,kfq8fhwnmycbtad1u0fyefx0,1,80.6,69.5,2025-06-22T02:30:18.507Z,2025-06-22T04:54:42Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777520191,22,,5777520195,56,Center,5777520193,18,,5777520259,231,51.1,5777520257,230,99.3,5777520253,215,,5777520255,458,,5777520251,103,16.7,5777520239,20,5777520247,73,5777520249,102,61.5,,,,,,,,,,,,,,,,,,,,,,,
2823780807,181,5,1,23,8,kfq8fhwnmycbtad1u0fyefx0,0,101.4,59.4,2025-06-22T02:30:20.340Z,2025-06-22T04:41:02Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777520523,233,214,5777520237,346,,5777520235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780847,214,5,1,23,8,5h878vnmkbuy2ummddprusxgq,1,-1.4,40.6,2025-06-22T02:30:20.340Z,2025-06-22T04:41:02Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5777520503,56,Back,5777520505,346,,5777520515,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780861,215,1,1,23,29,5h878vnmkbuy2ummddprusxgq,1,4.4,42.4,2025-06-22T02:30:41.485Z,2025-06-22T02:30:45Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,,5777520611,237,,5777520599,56,Back,5777520607,213,5.51,5777520597,124,,5777520603,141,21.8,5777520605,212,20.2,5777520601,140,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780869,216,1,1,23,37,5h878vnmkbuy2ummddprusxgq,0,19.0,24.2,2025-06-22T02:30:49.806Z,2025-06-22T02:30:50Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5777520653,213,5.94,5777520655,1,,5777520651,212,52.2,5777520649,141,0.0,5777520645,56,Right,5777520643,155,,5777520647,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823780881,182,5,1,23,38,kfq8fhwnmycbtad1u0fyefx0,1,33.0,101.2,2025-06-22T02:30:50.574Z,2025-06-22T04:41:02Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5777520729,56,Back,5777520733,233,217,5777520731,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
