id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2821738731,200,1,1,20,58,5h878vnmkbuy2ummddprusxgq,0,62.2,73.3,2025-06-08T02:27:23.489Z,2025-06-08T02:27:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766075011,140,67.5,5766075015,212,5.9,5766075013,141,70.6,5766075017,213,5.96,5766075007,3,,5766075009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738737,154,1,1,21,0,b5l2e3csycjb8twvq9ek0j5gq,1,34.6,37.1,2025-06-08T02:27:25.472Z,2025-06-08T02:27:27Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766075071,141,60.6,5766075073,212,20.4,5766075067,56,Back,5766075075,213,0.90,5766075069,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738747,155,1,1,21,2,b5l2e3csycjb8twvq9ek0j5gq,0,47.4,60.6,2025-06-08T02:27:27.112Z,2025-06-08T05:03:35Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766075119,213,6.25,5766075113,140,69.1,5766075117,212,22.8,5766075115,141,59.4,5766075111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738749,201,8,1,21,4,5h878vnmkbuy2ummddprusxgq,1,44.9,32.7,2025-06-08T02:27:29.216Z,2025-06-08T02:27:29Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766075129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738783,156,1,1,21,10,b5l2e3csycjb8twvq9ek0j5gq,1,40.1,95.4,2025-06-08T02:27:35.577Z,2025-06-08T02:27:36Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766075353,56,Back,5766075355,140,33.4,5766075361,213,4.11,5766075359,212,12.5,5766075357,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738795,157,1,1,21,11,b5l2e3csycjb8twvq9ek0j5gq,1,33.5,80.2,2025-06-08T02:27:36.608Z,2025-06-08T02:27:38Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766075411,56,Back,5766075419,213,5.06,5766075413,140,37.0,5766075417,212,10.7,5766075415,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738803,158,1,1,21,13,b5l2e3csycjb8twvq9ek0j5gq,1,37.4,65.4,2025-06-08T02:27:37.953Z,2025-06-08T02:27:39Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766075469,56,Back,5766075475,212,15.3,5766075473,141,43.1,5766075471,140,39.4,5766075477,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738809,159,1,1,21,14,b5l2e3csycjb8twvq9ek0j5gq,1,39.4,43.4,2025-06-08T02:27:39.288Z,2025-06-08T02:27:40Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766075511,140,56.9,5766075515,212,20.9,5766075513,141,57.9,5766075509,56,Center,5766075517,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738819,160,1,1,21,15,b5l2e3csycjb8twvq9ek0j5gq,1,56.8,57.8,2025-06-08T02:27:40.440Z,2025-06-08T05:19:51Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5766075565,140,34.9,5766075577,156,,5766075563,56,Back,5766075571,213,2.85,5766075569,212,24.0,5766075567,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738823,161,1,1,21,18,b5l2e3csycjb8twvq9ek0j5gq,0,34.9,67.9,2025-06-08T02:27:42.969Z,2025-06-08T02:27:44Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766075599,213,5.97,5766075593,140,43.2,5766075597,212,9.2,5766075595,141,63.7,5766075591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738831,202,8,1,21,19,5h878vnmkbuy2ummddprusxgq,1,46.6,31.0,2025-06-08T02:27:44.673Z,2025-06-08T02:27:44Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,5766075629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738845,204,1,1,21,21,5h878vnmkbuy2ummddprusxgq,1,47.1,44.5,2025-06-08T02:27:46.088Z,2025-06-08T02:27:47Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766075695,56,Back,5766075701,212,16.2,5766075703,213,2.13,5766075697,140,38.9,5766075699,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738865,205,1,1,21,22,5h878vnmkbuy2ummddprusxgq,1,38.9,64.6,2025-06-08T02:27:47.616Z,2025-06-08T02:27:51Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766075809,141,74.4,5766075807,140,46.9,5766075813,213,0.67,5766075805,56,Back,5766075811,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738867,206,1,1,21,26,5h878vnmkbuy2ummddprusxgq,1,49.3,86.5,2025-06-08T02:27:51.247Z,2025-06-08T02:27:53Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766075823,140,66.3,5766075825,141,88.1,5766075821,56,Left,5766075829,213,0.06,5766075827,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738869,207,50,1,21,28,5h878vnmkbuy2ummddprusxgq,1,67.1,88.0,2025-06-08T02:27:52.929Z,2025-06-08T04:55:08Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766075833,56,Left,5766075835,286,,5766075877,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738873,162,7,1,21,28,b5l2e3csycjb8twvq9ek0j5gq,1,32.9,12.0,2025-06-08T02:27:52.930Z,2025-06-08T04:55:08Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766075853,56,Back,5766075855,285,,5766075871,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738879,208,83,1,21,30,5h878vnmkbuy2ummddprusxgq,0,69.5,86.5,2025-06-08T02:27:55.737Z,2025-06-08T04:25:14Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766185613,399,4e47ixpbc8x9qzn7l3aeej0tl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738883,164,1,1,21,31,b5l2e3csycjb8twvq9ek0j5gq,0,36.8,15.6,2025-06-08T02:27:56.009Z,2025-06-08T05:19:39Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766075909,140,39.7,5766075907,56,Back,5766075915,213,5.22,5766075913,212,6.2,5766075911,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738885,209,1,1,21,34,5h878vnmkbuy2ummddprusxgq,1,60.2,87.8,2025-06-08T02:27:58.879Z,2025-06-08T02:27:59Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766075917,56,Center,5766075919,140,64.3,5766075923,212,7.7,5766075925,213,5.31,5766075921,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738887,210,1,1,21,34,5h878vnmkbuy2ummddprusxgq,1,64.3,78.4,2025-06-08T02:27:59.768Z,2025-06-08T02:28:01Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766075941,156,,5766075935,212,24.9,5766075933,141,67.9,5766075931,140,41.6,5766075937,213,3.43,5766075929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738895,212,1,1,21,36,5h878vnmkbuy2ummddprusxgq,1,41.6,67.9,2025-06-08T02:28:01.345Z,2025-06-08T02:28:03Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,5766075999,213,1.22,5766075997,212,10.8,5766075991,56,Back,5766075995,141,82.9,5766075993,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738905,213,1,1,21,38,5h878vnmkbuy2ummddprusxgq,1,45.1,82.9,2025-06-08T02:28:02.864Z,2025-06-08T02:30:51Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766076061,212,47.2,5766076063,213,3.96,5766076055,56,Back,5766076053,155,,5766076057,140,14.4,5766076059,141,32.2,5766076167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738923,165,45,1,21,42,b5l2e3csycjb8twvq9ek0j5gq,0,86.1,64.2,2025-06-08T02:28:07.688Z,2025-06-08T04:53:15Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766076199,56,Center,5766076201,286,,5766076321,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738937,214,3,1,21,42,5h878vnmkbuy2ummddprusxgq,1,13.9,35.8,2025-06-08T02:28:07.688Z,2025-06-08T04:53:15Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766076297,56,Back,5766076299,285,,5766076315,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738949,215,1,1,21,47,5h878vnmkbuy2ummddprusxgq,1,38.4,32.1,2025-06-08T02:28:12.272Z,2025-06-08T02:28:16Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766076383,213,4.28,5766076381,212,18.4,5766076375,56,Back,5766076377,140,31.0,5766076379,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738959,216,1,1,21,51,5h878vnmkbuy2ummddprusxgq,1,31.0,7.6,2025-06-08T02:28:16.472Z,2025-06-08T02:28:18Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766076469,213,0.36,5766076459,155,,5766076467,212,31.7,5766076461,56,Center,5766076463,140,59.2,5766076465,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738961,217,4,1,21,52,5h878vnmkbuy2ummddprusxgq,1,77.0,22.3,2025-06-08T02:28:17.432Z,2025-06-08T04:19:46Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766076529,152,,5766076527,56,Center,5766076823,233,166,5766076525,294,,5766076523,13,,5766076531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821738955,166,4,1,21,52,b5l2e3csycjb8twvq9ek0j5gq,0,23.0,77.7,2025-06-08T02:28:17.433Z,2025-06-08T04:25:07Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766076821,152,,5766076445,285,,5766076443,56,Back,5766185531,294,,5766076817,13,,5766076827,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739695,235,1,1,22,6,5h878vnmkbuy2ummddprusxgq,1,48.9,24.7,2025-06-08T02:28:31.462Z,2025-06-08T02:33:15Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766080567,212,10.4,5766080569,213,0.60,5766083127,152,,5766080561,56,Center,5766080565,141,33.4,5766080563,140,57.1,5766083125,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740121,254,1,1,22,7,5h878vnmkbuy2ummddprusxgq,1,60.6,41.9,2025-06-08T02:28:32.182Z,2025-06-08T02:33:04Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766082963,213,4.41,5766082955,56,Center,5766082961,212,10.8,5766082959,141,26.8,5766082957,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740139,255,1,1,22,8,5h878vnmkbuy2ummddprusxgq,1,56.8,10.9,2025-06-08T02:28:33.341Z,2025-06-08T02:33:11Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766083085,141,16.4,5766083083,140,44.7,5766083081,56,Back,5766083087,212,13.2,5766083089,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739067,218,1,1,22,12,5h878vnmkbuy2ummddprusxgq,1,36.7,30.3,2025-06-08T02:28:36.954Z,2025-06-08T03:02:24Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,5766077063,212,13.9,5766077065,213,5.49,5766077061,141,15.8,5766077057,56,Back,5766077059,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821746619,470,1,1,22,13,5h878vnmkbuy2ummddprusxgq,1,56.9,34.6,2025-06-08T02:28:37.799Z,2025-06-08T03:02:24Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766119079,213,4.36,5766119077,212,13.5,5766119071,56,Right,5766119075,141,15.9,5766119073,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739071,219,3,1,22,14,5h878vnmkbuy2ummddprusxgq,1,53.2,12.8,2025-06-08T02:28:38.799Z,2025-06-08T04:53:15Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766119139,233,390,5766077075,56,Right,5766077077,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821746635,390,45,1,22,14,b5l2e3csycjb8twvq9ek0j5gq,0,46.8,87.2,2025-06-08T02:28:38.799Z,2025-06-08T04:53:16Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766119159,233,219,5766119137,285,,5766119135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739123,220,1,1,22,14,5h878vnmkbuy2ummddprusxgq,1,60.6,18.2,2025-06-08T02:28:39.249Z,2025-06-08T02:28:46Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,5766077329,1,,5766077327,213,0.12,5766077319,56,Center,5766077321,140,94.3,5766077323,141,24.4,5766077325,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739127,221,1,1,22,20,5h878vnmkbuy2ummddprusxgq,1,94.4,24.4,2025-06-08T02:28:45.039Z,2025-06-08T04:25:47Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,1.0,5766077359,195,,5766077347,56,Center,5766077559,210,15,5766077349,140,87.6,5766077561,154,,5766077353,212,16.7,5766077355,213,2.01,5766077351,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739139,222,15,1,22,21,5h878vnmkbuy2ummddprusxgq,1,87.6,46.6,2025-06-08T02:28:45.902Z,2025-06-08T02:28:55Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,5766077447,20,,5766077609,233,167,5766077571,154,,5766077573,55,221,5766077567,78,,5766077577,102,51.6,5766077387,22,,5766077583,146,97.7,5766077585,147,5766077391,56,Center,49.5,5766077581,328,5766077569,29,5766077389,17,,5766077579,103,,,5.7,,,,,,,,,
2821739119,167,10,1,22,21,b5l2e3csycjb8twvq9ek0j5gq,1,2.0,49.0,2025-06-08T02:28:46.002Z,2025-06-08T04:25:56Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766077315,56,Back,5766077613,233,222,5766077311,182,,5766077361,177,,5766077309,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739155,169,1,1,22,25,b5l2e3csycjb8twvq9ek0j5gq,1,3.9,51.2,2025-06-08T02:28:50.619Z,2025-06-08T02:28:52Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766077493,140,35.1,5766077495,141,51.3,5766077491,56,Back,5766077501,1,,5766077497,212,32.8,5766077499,213,0.00,5766077489,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739191,170,1,1,22,27,b5l2e3csycjb8twvq9ek0j5gq,1,35.4,51.6,2025-06-08T02:28:52.657Z,2025-06-08T02:29:01Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766077751,56,Back,5766077755,141,16.5,5766077763,212,24.1,5766077753,140,38.6,5766077765,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739193,171,3,1,22,36,b5l2e3csycjb8twvq9ek0j5gq,0,67.2,9.5,2025-06-08T02:29:01.297Z,2025-06-08T04:55:09Z,653qyopyxl1qrfmul2n3m5g16,M. Doner,,5766077861,233,223,5766077771,286,,5766077769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739197,223,7,1,22,36,5h878vnmkbuy2ummddprusxgq,1,32.8,90.5,2025-06-08T02:29:01.298Z,2025-06-08T04:55:09Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766077841,233,171,5766077803,56,Back,5766077805,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739221,225,1,1,22,41,5h878vnmkbuy2ummddprusxgq,1,63.1,81.2,2025-06-08T02:29:05.896Z,2025-06-08T02:29:07Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766077947,212,14.7,5766077949,213,0.35,5766077941,56,Left,5766077945,141,88.6,5766077943,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739235,226,1,1,22,42,5h878vnmkbuy2ummddprusxgq,1,76.3,88.6,2025-06-08T02:29:07.359Z,2025-06-08T02:29:09Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766078027,212,19.4,5766078029,213,4.09,5766078021,56,Center,5766078023,140,65.5,5766078025,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739241,227,1,1,22,44,5h878vnmkbuy2ummddprusxgq,0,65.1,64.2,2025-06-08T02:29:09.568Z,2025-06-08T02:29:12Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,5766078051,56,Center,5766078059,213,0.16,5766078057,212,28.9,5766078053,140,92.3,5766078055,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739323,173,1,1,23,5,b5l2e3csycjb8twvq9ek0j5gq,1,3.6,50.3,2025-06-08T02:29:30.154Z,2025-06-08T02:30:07Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5766078413,141,74.8,5766078415,212,39.0,5766078411,140,37.2,5766078419,1,,5766078409,56,Back,5766078417,213,0.44,5766079233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739327,174,1,1,23,6,b5l2e3csycjb8twvq9ek0j5gq,1,38.8,74.8,2025-06-08T02:29:31.706Z,2025-06-08T02:29:33Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766078433,212,10.3,5766078435,213,0.91,5766078431,141,86.8,5766078427,56,Back,5766078429,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739337,175,1,1,23,7,b5l2e3csycjb8twvq9ek0j5gq,1,44.1,89.0,2025-06-08T02:29:32.794Z,2025-06-08T05:19:49Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5766078479,140,14.5,5766078477,56,Back,5766078481,141,85.9,5766078483,212,31.2,5766078485,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739347,176,1,1,23,11,b5l2e3csycjb8twvq9ek0j5gq,1,23.3,89.1,2025-06-08T02:29:35.874Z,2025-06-08T02:29:39Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766078569,141,70.2,5766078567,140,33.4,5766078573,213,5.40,5766078571,212,16.7,5766078565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739353,177,1,1,23,14,b5l2e3csycjb8twvq9ek0j5gq,1,33.3,76.4,2025-06-08T02:29:39.074Z,2025-06-08T02:29:41Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766078631,156,,5766078613,212,26.6,5766078615,213,2.94,5766078611,141,84.4,5766078607,56,Back,5766078609,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739365,178,1,1,23,18,b5l2e3csycjb8twvq9ek0j5gq,0,9.6,84.5,2025-06-08T02:29:43.010Z,2025-06-08T02:29:44Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766078673,213,6.06,5766078667,140,39.3,5766078665,56,Back,5766078669,141,74.1,5766078671,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739369,228,8,1,23,21,5h878vnmkbuy2ummddprusxgq,1,69.9,20.0,2025-06-08T02:29:46.455Z,2025-06-08T02:29:46Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,5766078693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739387,179,1,1,23,24,b5l2e3csycjb8twvq9ek0j5gq,1,33.6,63.9,2025-06-08T02:29:49.562Z,2025-06-08T02:29:51Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766078789,56,Back,5766078791,140,14.5,5766078797,213,2.82,5766078793,141,73.8,5766078795,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739399,180,1,1,23,26,b5l2e3csycjb8twvq9ek0j5gq,1,14.3,73.8,2025-06-08T02:29:51.602Z,2025-06-08T02:29:54Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5766078865,155,,5766078871,141,87.1,5766078873,212,30.3,5766078867,56,Back,5766078875,213,0.30,5766078869,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739407,181,1,1,23,29,b5l2e3csycjb8twvq9ek0j5gq,0,41.8,86.9,2025-06-08T02:29:54.123Z,2025-06-08T02:29:55Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5766078907,155,,5766078917,213,5.80,5766078919,1,,5766078909,56,Center,5766078911,140,71.1,5766078913,141,63.0,5766078915,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739435,230,1,1,23,33,5h878vnmkbuy2ummddprusxgq,1,14.5,24.3,2025-06-08T02:29:58.279Z,2025-06-08T02:30:01Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,5766079039,56,Back,5766079041,140,6.9,5766079047,213,2.02,5766079045,212,18.4,5766079043,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739447,231,1,1,23,36,5h878vnmkbuy2ummddprusxgq,1,6.9,48.7,2025-06-08T02:30:01.111Z,2025-06-08T02:30:05Z,cuw4kvdf0bazq87mh3dwv71ii,S. Mora-Mora,,5766079111,56,Back,5766079119,213,0.60,5766079115,141,66.0,5766079117,212,20.9,5766079113,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739463,232,1,1,23,40,5h878vnmkbuy2ummddprusxgq,1,26.7,68.8,2025-06-08T02:30:05.375Z,2025-06-08T02:30:07Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,5766079241,212,13.7,5766079235,56,Back,5766079243,213,1.40,5766079239,141,88.7,5766079237,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739479,233,1,1,23,42,5h878vnmkbuy2ummddprusxgq,1,29.7,90.3,2025-06-08T02:30:07.415Z,2025-06-08T02:30:11Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,5766079315,140,41.7,5766079317,141,84.2,5766079313,56,Back,5766079319,212,13.3,5766079321,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739483,182,4,1,23,46,b5l2e3csycjb8twvq9ek0j5gq,1,56.0,12.8,2025-06-08T02:30:11.206Z,2025-06-08T02:30:18Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5766079407,265,,5766079409,286,,5766079401,13,,5766079411,233,234,5766079403,56,Right,5766079405,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739481,234,4,1,23,46,5h878vnmkbuy2ummddprusxgq,0,44.0,87.2,2025-06-08T02:30:11.207Z,2025-06-08T02:31:26Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766079349,285,,5766079347,265,,5766079419,233,182,5766080937,55,236,5766079345,152,,5766079343,56,Back,5766079341,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739727,236,17,1,23,56,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-06-08T02:30:21.079Z,2025-06-08T04:59:39Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,5766080849,13,243,5766080845,31,,5766080847,392,,5766080933,55,234,5766081625,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739733,183,1,1,24,53,b5l2e3csycjb8twvq9ek0j5gq,1,58.4,9.2,2025-06-08T02:31:18.138Z,2025-06-08T02:31:20Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5766080761,152,,5766080765,140,51.3,5766080763,56,Center,5766080771,213,1.91,5766080767,141,39.8,5766080769,212,22.1,5766080759,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739743,184,1,1,24,55,b5l2e3csycjb8twvq9ek0j5gq,1,48.6,44.5,2025-06-08T02:31:20.194Z,2025-06-08T02:31:22Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766080857,141,59.7,5766080859,212,13.5,5766080861,213,0.87,5766080853,56,Center,5766080855,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739749,185,1,1,24,57,b5l2e3csycjb8twvq9ek0j5gq,1,56.4,59.7,2025-06-08T02:31:22.555Z,2025-06-08T02:31:24Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5766080901,213,3.08,5766080909,156,,5766080897,141,61.4,5766080893,56,Back,5766080895,140,39.2,5766080899,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739767,186,1,1,25,0,b5l2e3csycjb8twvq9ek0j5gq,1,33.7,65.5,2025-06-08T02:31:25.130Z,2025-06-08T02:31:28Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5766080979,141,79.4,5766080977,140,62.0,5766080981,212,31.2,5766080975,56,Left,5766080983,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
