id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2791009027,174,1,1,19,0,aj8ytsr2ap33tod0hd8ofzaw9,1,36.6,95.3,2025-03-23T00:25:56.294Z,2025-03-23T00:25:58Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596404521,56,Back,5596404529,213,3.83,5596404525,141,89.6,5596404523,140,32.1,5596404527,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009035,175,1,1,19,2,aj8ytsr2ap33tod0hd8ofzaw9,1,31.3,89.0,2025-03-23T00:25:58.030Z,2025-03-23T00:26:00Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596404571,213,3.93,5596404567,141,75.4,5596404563,56,Back,5596404565,140,22.6,5596404569,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009059,176,1,1,19,3,aj8ytsr2ap33tod0hd8ofzaw9,1,22.6,75.4,2025-03-23T00:25:59.846Z,2025-03-23T00:26:03Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596404681,140,17.8,5596404683,141,54.8,5596404685,212,14.9,5596404687,213,4.37,5596404679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791027907,433,43,1,19,7,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-23T00:26:02.957Z,2025-03-23T01:22:08Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596542353,144,3,5596510849,286,0,5596510847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009085,177,1,1,19,7,aj8ytsr2ap33tod0hd8ofzaw9,1,18.3,53.7,2025-03-23T00:26:03.367Z,2025-03-23T00:26:05Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596404847,56,Back,5596404855,213,0.63,5596404853,212,10.8,5596404849,140,26.6,5596404851,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009103,178,1,1,19,9,aj8ytsr2ap33tod0hd8ofzaw9,0,26.6,63.1,2025-03-23T00:26:05.246Z,2025-03-23T00:26:07Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596404953,213,5.86,5596404947,140,51.0,5596404945,56,Center,5596404951,212,28.1,5596404949,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009127,180,1,1,19,12,6597wqy6gmpv3zjx7rp8cdj46,1,45.7,66.1,2025-03-23T00:26:08.492Z,2025-03-23T00:27:00Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596405077,212,10.8,5596405075,141,60.2,5596405073,140,55.3,5596405081,213,5.90,5596405071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009133,182,1,1,19,14,6597wqy6gmpv3zjx7rp8cdj46,0,55.4,60.0,2025-03-23T00:26:10.246Z,2025-03-23T00:26:12Z,f21web74a70mly9i28jpa1yvp,C. Martin,,5596405137,236,,5596405119,141,60.3,5596405115,56,Center,5596405141,233,179,5596405117,140,58.7,5596405145,286,,5596405123,213,0.06,5596405121,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009123,179,74,1,19,14,aj8ytsr2ap33tod0hd8ofzaw9,1,36.8,49.0,2025-03-23T00:26:10.247Z,2025-03-23T00:26:12Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596405161,233,182,5596405065,56,Back,5596405067,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009197,181,1,1,19,19,aj8ytsr2ap33tod0hd8ofzaw9,0,41.3,82.9,2025-03-23T00:26:15.463Z,2025-03-23T01:26:12Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596405499,141,88.1,5596405503,213,0.14,5596405495,56,Left,5596405501,212,25.6,5596405497,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009217,182,43,1,19,24,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T00:26:20.662Z,2025-03-23T01:23:40Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596405599,286,0,5596545971,144,3,5596405597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009225,183,8,1,19,24,6597wqy6gmpv3zjx7rp8cdj46,1,34.9,16.4,2025-03-23T00:26:20.662Z,2025-03-24T08:07:31Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,5598590437,385,,5596405611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009219,183,61,1,19,26,aj8ytsr2ap33tod0hd8ofzaw9,0,84.0,81.2,2025-03-23T00:26:22.734Z,2025-03-23T00:26:23Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596405603,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009255,185,1,1,19,31,6597wqy6gmpv3zjx7rp8cdj46,0,18.4,16.5,2025-03-23T00:26:27.949Z,2025-03-23T02:14:53Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596405801,141,10.4,5596405799,140,48.8,5596405803,212,32.2,5596405795,155,,5596405797,56,Back,5596405805,213,6.15,5596405807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009267,184,1,1,19,32,aj8ytsr2ap33tod0hd8ofzaw9,0,58.7,90.9,2025-03-23T00:26:28.799Z,2025-03-23T02:14:55Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596405875,56,Left,5596405877,140,54.9,5596405885,1,,5596405879,141,86.8,5596405881,212,4.9,5596405873,157,,5596405883,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791034879,544,3,1,19,32,6597wqy6gmpv3zjx7rp8cdj46,0,51.1,11.3,2025-03-23T00:26:28.956Z,2025-03-24T08:08:31Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596551051,233,450,5596551029,286,,5598590465,465,,5596551027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791027865,450,7,1,19,33,aj8ytsr2ap33tod0hd8ofzaw9,1,48.9,88.7,2025-03-23T00:26:28.957Z,2025-03-24T08:08:37Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5598590467,383,,5598590469,178,,5596551043,233,544,5596510661,285,,5596510659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009299,185,12,1,19,35,aj8ytsr2ap33tod0hd8ofzaw9,1,38.3,82.3,2025-03-23T00:26:31.023Z,2025-03-23T02:14:56Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596406039,56,Center,5596406041,140,64.3,5596406047,213,6.16,5596406043,141,77.3,5596406045,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009289,186,43,1,19,35,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-23T00:26:31.675Z,2025-03-23T01:26:33Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596405979,140,36.2,5596405985,213,3.14,5596551887,144,1,5596405977,56,Back,5596405983,212,0.8,5596405981,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009359,187,1,1,19,36,6597wqy6gmpv3zjx7rp8cdj46,1,35.9,29.5,2025-03-23T00:26:32.820Z,2025-03-23T02:14:58Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596406353,213,0.22,5596406345,56,Center,5596406347,140,60.1,5596406351,212,26.0,5596406349,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009361,188,61,1,19,39,6597wqy6gmpv3zjx7rp8cdj46,0,63.7,47.5,2025-03-23T00:26:35.933Z,2025-03-23T01:27:29Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596406373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009417,188,43,1,19,40,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T00:26:36.956Z,2025-03-23T01:28:16Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596555431,144,3,5596416401,285,0,5596416399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791028067,434,43,1,19,40,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-23T00:26:36.956Z,2025-03-23T01:28:14Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596511721,286,0,5596555335,144,45,5596554793,233,188,5596511719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009369,189,43,1,19,43,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-23T00:26:39.549Z,2025-03-23T00:27:05Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,5596406405,56,Center,5596407359,144,50,5596406407,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009365,186,43,1,19,43,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-23T00:26:39.550Z,2025-03-23T00:27:02Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596406391,285,0,5596406389,56,Back,5596406435,233,189,5596407237,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009381,187,1,1,19,43,aj8ytsr2ap33tod0hd8ofzaw9,1,30.4,56.1,2025-03-23T00:26:39.582Z,2025-03-23T01:09:19Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596406469,141,59.4,5596406473,213,2.24,5596406465,56,Back,5596406467,140,28.7,5596406471,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009423,190,61,1,19,44,aj8ytsr2ap33tod0hd8ofzaw9,1,29.6,64.4,2025-03-23T00:26:40.543Z,2025-03-23T01:28:56Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596417057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009421,189,1,1,19,45,aj8ytsr2ap33tod0hd8ofzaw9,0,27.3,50.5,2025-03-23T00:26:41.402Z,2025-03-23T02:15:00Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596416561,56,Back,5596558511,286,,5596416563,140,29.6,5596558505,236,,5596558507,233,578,5596416569,213,0.42,5596416565,141,52.1,5596416567,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791036061,578,74,1,19,45,6597wqy6gmpv3zjx7rp8cdj46,1,70.2,36.0,2025-03-23T00:26:41.403Z,2025-03-23T02:10:38Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,5596558491,285,,5596558489,56,Center,5596558535,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791028111,451,12,1,19,46,aj8ytsr2ap33tod0hd8ofzaw9,1,26.1,59.3,2025-03-23T00:26:42.057Z,2025-03-24T08:09:21Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596511961,140,22.8,5596511959,56,Back,5596511963,141,44.6,5596511971,213,4.38,5596511967,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009419,190,1,1,19,48,6597wqy6gmpv3zjx7rp8cdj46,0,76.8,55.4,2025-03-23T00:26:44.516Z,2025-03-24T08:09:34Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5598590609,155,,5596406645,1,,5596406635,56,Right,5596406637,140,100.0,5596406643,213,5.43,5596406641,212,38.7,5596406639,141,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009439,191,5,1,19,49,6597wqy6gmpv3zjx7rp8cdj46,0,101.4,35.1,2025-03-23T00:26:45.541Z,2025-03-23T02:16:50Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596406721,56,Center,5596407487,233,191,5596406723,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009571,191,5,1,19,49,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.4,64.9,2025-03-23T00:26:45.541Z,2025-03-23T02:16:49Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,5596407439,56,Back,5596407461,233,191,5596407443,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009581,192,1,1,20,11,aj8ytsr2ap33tod0hd8ofzaw9,1,5.0,53.1,2025-03-23T00:27:07.439Z,2025-03-23T00:27:09Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,5596407501,140,8.8,5596407497,124,,5596407511,237,,5596407499,56,Back,5596407503,141,33.9,5596407505,212,13.7,5596407507,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009589,193,1,1,20,12,aj8ytsr2ap33tod0hd8ofzaw9,1,8.8,33.9,2025-03-23T00:27:08.943Z,2025-03-23T00:27:10Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,5596407543,56,Back,5596407545,140,11.4,5596407547,141,14.7,5596407551,213,4.92,5596407549,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009599,194,1,1,20,14,aj8ytsr2ap33tod0hd8ofzaw9,1,11.4,14.7,2025-03-23T00:27:10.383Z,2025-03-23T00:27:13Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596407627,212,37.5,5596407619,155,,5596407625,141,26.5,5596407629,213,0.22,5596407623,140,46.3,5596407631,1,,5596407621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009603,192,83,1,20,16,6597wqy6gmpv3zjx7rp8cdj46,0,53.6,89.0,2025-03-23T00:27:12.132Z,2025-03-23T01:30:23Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596558799,399,1d20nyyvmp0doobj6heejkowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009615,195,1,1,20,17,aj8ytsr2ap33tod0hd8ofzaw9,0,47.7,13.9,2025-03-23T00:27:13.359Z,2025-03-24T08:10:05Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596407709,212,11.9,5596407711,213,5.20,5596407707,141,0.0,5596407705,140,53.0,5596407703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009693,193,5,1,20,20,6597wqy6gmpv3zjx7rp8cdj46,1,45.2,101.6,2025-03-23T00:27:16.449Z,2025-03-23T02:16:50Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596408063,233,196,5596408043,347,,5596408041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009621,196,5,1,20,20,aj8ytsr2ap33tod0hd8ofzaw9,0,54.8,-1.6,2025-03-23T00:27:16.449Z,2025-03-23T02:16:50Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596408075,233,193,5596407735,347,,5596407733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009723,194,1,1,20,31,6597wqy6gmpv3zjx7rp8cdj46,1,45.7,100.0,2025-03-23T00:27:27.860Z,2025-03-23T00:27:30Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596408193,56,Left,5596408203,1,,5596408191,107,,5596408201,213,5.60,5596408195,140,61.7,5596408197,141,81.4,5596408199,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009733,195,1,1,20,34,6597wqy6gmpv3zjx7rp8cdj46,1,61.8,81.2,2025-03-23T00:27:30.660Z,2025-03-23T00:27:46Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,5596409045,156,,5596408275,212,14.9,5596408277,213,2.94,5596408271,140,47.9,5596408273,141,85.6,5596408269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009737,196,1,1,20,35,6597wqy6gmpv3zjx7rp8cdj46,0,47.9,85.6,2025-03-23T00:27:31.692Z,2025-03-23T01:32:07Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596408293,56,Left,5596408295,140,65.0,5596408297,141,82.4,5596562257,155,,5596408301,213,6.16,5596408299,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009763,197,1,1,20,37,aj8ytsr2ap33tod0hd8ofzaw9,0,32.5,12.0,2025-03-23T00:27:33.647Z,2025-03-23T01:07:41Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596408425,212,19.4,5596408427,213,0.12,5596408419,56,Right,5596408417,3,,5596408423,141,15.3,5596408421,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009833,200,1,1,20,39,6597wqy6gmpv3zjx7rp8cdj46,1,43.7,94.6,2025-03-23T00:27:35.956Z,2025-03-24T08:10:37Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596408759,141,89.1,5596408755,56,Back,5596408757,140,41.6,5596408761,212,4.3,5596408763,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009813,198,1,1,20,40,6597wqy6gmpv3zjx7rp8cdj46,0,34.0,71.2,2025-03-23T00:27:36.100Z,2025-03-23T02:15:04Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596408655,213,2.46,5596564447,233,449,5596408653,212,9.7,5596408647,56,Back,5596559157,236,,5596408649,140,26.8,5596408651,141,80.2,5596559167,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791027501,449,74,1,20,40,aj8ytsr2ap33tod0hd8ofzaw9,1,64.0,37.0,2025-03-23T00:27:36.101Z,2025-03-23T01:32:48Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,5596508591,56,Center,5596508593,285,,5596563381,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791027669,431,1,1,20,43,6597wqy6gmpv3zjx7rp8cdj46,1,32.3,67.6,2025-03-23T00:27:38.957Z,2025-03-23T01:07:50Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596509589,140,23.3,5596509591,141,75.4,5596509595,213,2.63,5596509593,212,10.8,5596509587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009829,199,1,1,20,43,6597wqy6gmpv3zjx7rp8cdj46,1,24.8,85.0,2025-03-23T00:27:39.332Z,2025-03-24T08:11:25Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,5596408733,141,94.6,5596408731,140,43.7,5596563621,233,198,5596408735,212,20.9,5596408737,213,0.32,5596408729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009803,197,1,1,20,43,6597wqy6gmpv3zjx7rp8cdj46,0,42.9,87.8,2025-03-23T00:27:39.493Z,2025-03-23T02:15:06Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596408613,140,34.0,5596564319,286,,5596564427,233,198,5596564317,236,,5596408611,56,Back,5596408617,212,15.2,5596408615,141,70.2,5596408619,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009861,198,74,1,20,43,aj8ytsr2ap33tod0hd8ofzaw9,1,51.2,10.6,2025-03-23T00:27:39.494Z,2025-03-23T01:33:34Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596408891,56,Right,5596408893,285,,5596564409,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009869,199,5,1,20,46,aj8ytsr2ap33tod0hd8ofzaw9,0,54.4,-1.8,2025-03-23T00:27:42.228Z,2025-03-23T02:16:51Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,5596409073,233,201,5596408955,56,Right,5596408957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009889,201,5,1,20,46,6597wqy6gmpv3zjx7rp8cdj46,1,45.6,101.8,2025-03-23T00:27:42.228Z,2025-03-23T02:16:51Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596409035,56,Back,5596409055,233,199,5596409037,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009971,202,1,1,20,58,6597wqy6gmpv3zjx7rp8cdj46,1,37.7,100.0,2025-03-23T00:27:54.716Z,2025-03-23T00:27:57Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596409465,107,,5596409471,141,90.6,5596409467,56,Left,5596409469,140,65.8,5596409473,212,30.4,5596409477,1,,5596409475,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009989,203,1,1,21,1,6597wqy6gmpv3zjx7rp8cdj46,1,67.8,90.6,2025-03-23T00:27:57.516Z,2025-03-23T00:27:59Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596409583,212,11.0,5596409581,141,95.3,5596409585,213,2.85,5596409579,140,57.8,5596409577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009997,204,1,1,21,3,6597wqy6gmpv3zjx7rp8cdj46,1,58.5,94.2,2025-03-23T00:27:59.380Z,2025-03-23T00:28:01Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,5596409623,140,61.4,5596409625,141,82.7,5596409627,212,8.4,5596409621,56,Left,5596409629,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010003,205,1,1,21,4,6597wqy6gmpv3zjx7rp8cdj46,0,61.0,83.2,2025-03-23T00:28:00.901Z,2025-03-23T00:28:02Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,5596409727,286,,5596409661,212,5.3,5596409663,213,0.08,5596409723,233,200,5596409659,141,83.8,5596409721,236,,5596409655,56,Left,5596409657,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010011,200,74,1,21,4,aj8ytsr2ap33tod0hd8ofzaw9,1,36.3,18.6,2025-03-23T00:28:00.902Z,2025-03-23T02:10:38Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,5596409735,233,205,5596409707,285,,5596409705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010057,201,1,1,21,9,aj8ytsr2ap33tod0hd8ofzaw9,1,48.2,32.2,2025-03-23T00:28:05.679Z,2025-03-23T01:06:25Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596409883,140,58.2,5596409881,56,Center,5596409885,141,35.7,5596409887,212,10.8,5596409889,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010073,203,1,1,21,11,aj8ytsr2ap33tod0hd8ofzaw9,1,58.2,35.7,2025-03-23T00:28:07.047Z,2025-03-23T01:34:17Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,5596409927,56,Center,5596409935,213,1.25,5596409933,212,4.0,5596409931,141,41.3,5596409929,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791037767,661,61,1,21,12,aj8ytsr2ap33tod0hd8ofzaw9,1,66.2,62.0,2025-03-23T00:28:08.201Z,2025-03-23T01:35:39Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,5596567099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010095,207,1,1,21,13,6597wqy6gmpv3zjx7rp8cdj46,0,34.3,50.7,2025-03-23T00:28:08.996Z,2025-03-23T02:15:11Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,5596410049,140,48.4,5596410051,141,36.4,5596410055,213,5.70,5596410053,212,17.7,5596410047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010107,205,1,1,21,14,aj8ytsr2ap33tod0hd8ofzaw9,1,53.3,55.2,2025-03-23T00:28:10.055Z,2025-03-23T00:28:13Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,5596410107,213,1.87,5596410105,212,18.9,5596410103,141,81.8,5596410099,56,Back,5596410101,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010137,206,1,1,21,17,aj8ytsr2ap33tod0hd8ofzaw9,1,48.0,87.1,2025-03-23T00:28:13.142Z,2025-03-23T00:28:18Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,5596410249,212,21.2,5596410251,213,3.47,5596410247,141,77.0,5596410243,56,Back,5596410245,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791010151,207,1,1,21,23,aj8ytsr2ap33tod0hd8ofzaw9,1,29.6,80.6,2025-03-23T00:28:19.247Z,2025-03-23T00:28:20Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,5596410321,140,25.1,5596410327,213,4.42,5596410319,56,Back,5596410323,141,57.2,5596410325,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
