id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2803411623,222,1,1,30,38,2n3wgr89m7jl8tmioemit2pgq,1,35.3,82.3,2025-04-19T20:37:09.249Z,2025-04-19T20:37:10Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664606111,140,29.1,5664606115,212,7.3,5664606113,141,77.6,5664606117,213,3.60,5664606109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411639,223,1,1,30,39,2n3wgr89m7jl8tmioemit2pgq,1,29.1,76.9,2025-04-19T20:37:10.258Z,2025-04-19T20:37:12Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664606203,213,4.70,5664606201,212,20.4,5664606199,141,46.9,5664606197,140,28.9,5664606193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411659,224,1,1,30,41,2n3wgr89m7jl8tmioemit2pgq,1,28.9,46.9,2025-04-19T20:37:12.026Z,2025-04-19T20:37:14Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664606321,140,35.9,5664606325,141,25.5,5664606331,213,5.18,5664606329,212,16.3,5664606317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411687,225,1,1,30,43,2n3wgr89m7jl8tmioemit2pgq,1,34.5,23.0,2025-04-19T20:37:13.994Z,2025-04-19T20:37:17Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664606535,56,Back,5664606537,140,48.8,5664606539,141,23.0,5664606541,212,15.0,5664606543,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411713,226,1,1,30,46,2n3wgr89m7jl8tmioemit2pgq,1,42.9,19.2,2025-04-19T20:37:17.754Z,2025-04-19T20:37:20Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664606715,212,8.5,5664606707,140,34.9,5664606717,213,3.00,5664606711,141,21.0,5664606703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411779,227,1,1,30,49,2n3wgr89m7jl8tmioemit2pgq,1,29.0,19.1,2025-04-19T20:37:19.899Z,2025-04-19T20:37:25Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664607103,140,34.8,5664607111,213,5.68,5664607109,212,7.4,5664607107,141,12.9,5664607099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411829,228,1,1,30,54,2n3wgr89m7jl8tmioemit2pgq,1,34.5,17.3,2025-04-19T20:37:25.402Z,2025-04-19T20:37:29Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664607373,56,Back,5664607375,140,30.9,5664607383,1,,5664607377,141,72.6,5664607381,213,1.67,5664607379,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411855,229,1,1,30,58,2n3wgr89m7jl8tmioemit2pgq,1,35.0,76.9,2025-04-19T20:37:29.058Z,2025-04-19T20:37:32Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664607545,212,28.2,5664607539,56,Left,5664607543,141,88.1,5664607541,140,60.9,5664607547,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411939,230,1,1,31,1,2n3wgr89m7jl8tmioemit2pgq,1,60.9,88.1,2025-04-19T20:37:32.034Z,2025-04-19T20:37:39Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664608003,213,6.13,5664608001,212,27.6,5664607995,56,Left,5664607999,141,82.0,5664607997,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803411951,231,1,1,31,8,2n3wgr89m7jl8tmioemit2pgq,0,88.0,80.9,2025-04-19T20:37:39.130Z,2025-04-19T21:02:23Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664608083,140,88.8,5664608085,141,64.3,5664608081,56,Center,5664608087,212,11.3,5664608089,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412031,283,12,1,31,9,c9xffml4i7ihblp1qhus9w3fu,1,8.6,42.1,2025-04-19T20:37:40.437Z,2025-04-19T20:37:47Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664608579,56,Back,5664608581,140,29.5,5664608585,212,32.2,5664608583,141,7.4,5664608589,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412613,234,43,1,31,16,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-04-19T20:37:47.011Z,2025-04-19T21:02:20Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664710067,144,3,5664611731,56,Left,5664611735,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412037,284,43,1,31,16,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T20:37:47.011Z,2025-04-19T20:40:09Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5664608619,285,0,5664608617,56,Back,5664611819,233,234,5664619001,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412407,233,1,1,31,19,2n3wgr89m7jl8tmioemit2pgq,0,94.9,85.3,2025-04-19T20:37:50.474Z,2025-04-19T20:38:19Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664610667,2,,5664610701,56,Left,5664610703,140,95.0,5664611227,286,,5664610671,155,,5664611223,233,285,5664610705,141,82.6,5664611221,236,,5664610709,213,4.77,5664610707,212,1.8,,,,,,,,,,,,,,,,,,,,
2803412101,285,12,1,31,19,c9xffml4i7ihblp1qhus9w3fu,1,6.6,15.9,2025-04-19T20:37:50.574Z,2025-04-19T20:38:20Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664608977,56,Back,5664608975,185,,5664611269,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412249,232,6,1,31,21,2n3wgr89m7jl8tmioemit2pgq,1,95.9,77.8,2025-04-19T20:37:52.100Z,2025-04-19T22:27:47Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664609839,56,Center,5664611003,233,286,5664609841,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412103,286,6,1,31,21,c9xffml4i7ihblp1qhus9w3fu,0,4.1,22.2,2025-04-19T20:37:52.100Z,2025-04-19T22:27:47Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664611027,233,232,5664609033,73,,5664609031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412671,235,1,1,31,58,2n3wgr89m7jl8tmioemit2pgq,1,99.8,99.2,2025-04-19T20:38:29.466Z,2025-04-19T20:42:22Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664612069,56,Left,5664612067,6,,5664612075,212,14.3,5664612077,213,3.35,5664612073,141,94.8,5664612071,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412679,236,61,1,31,59,2n3wgr89m7jl8tmioemit2pgq,1,86.5,94.8,2025-04-19T20:38:30.802Z,2025-04-19T20:42:13Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664612103,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414711,306,61,1,32,1,c9xffml4i7ihblp1qhus9w3fu,1,21.7,8.5,2025-04-19T20:38:32.420Z,2025-04-19T20:41:31Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664624195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412685,237,3,1,32,2,2n3wgr89m7jl8tmioemit2pgq,0,88.8,94.6,2025-04-19T20:38:32.922Z,2025-04-19T20:42:19Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664612169,286,,5664612167,56,Left,5664626931,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412697,287,7,1,32,2,c9xffml4i7ihblp1qhus9w3fu,0,11.2,5.4,2025-04-19T20:38:32.923Z,2025-04-19T20:42:04Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664612243,285,,5664612239,167,,5664626955,233,237,5664612241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412725,239,61,1,32,3,2n3wgr89m7jl8tmioemit2pgq,1,83.4,87.8,2025-04-19T20:38:34.088Z,2025-04-19T20:42:23Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664612417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412719,238,5,1,32,3,2n3wgr89m7jl8tmioemit2pgq,0,90.3,101.7,2025-04-19T20:38:34.740Z,2025-04-19T23:21:46Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664612385,347,,5664612383,56,Left,5664614125,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412723,288,5,1,32,3,c9xffml4i7ihblp1qhus9w3fu,1,9.7,-1.7,2025-04-19T20:38:34.740Z,2025-04-19T23:21:46Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5664612407,56,Back,5664612409,347,,5664614077,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412933,289,1,1,32,21,c9xffml4i7ihblp1qhus9w3fu,1,22.8,0.0,2025-04-19T20:38:52.715Z,2025-04-19T20:38:57Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664613597,107,,5664613603,140,22.5,5664613601,56,Back,5664613607,212,5.4,5664613609,213,1.63,5664613605,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412943,290,4,1,32,26,c9xffml4i7ihblp1qhus9w3fu,1,26.8,11.2,2025-04-19T20:38:56.997Z,2025-04-19T20:39:01Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664613743,265,,5664613739,152,,5664613731,13,,5664613747,285,,5664613735,56,Back,5664613765,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803412937,240,4,1,32,26,2n3wgr89m7jl8tmioemit2pgq,0,73.2,88.8,2025-04-19T20:38:56.998Z,2025-04-19T20:39:03Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664613705,56,Left,5664613709,265,,5664613707,152,,5664613805,233,290,5664613703,13,,5664613711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413111,291,1,1,32,36,c9xffml4i7ihblp1qhus9w3fu,1,16.3,13.7,2025-04-19T20:39:07.451Z,2025-04-19T20:39:09Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5664614751,212,8.0,5664614745,56,Back,5664614753,213,0.00,5664614747,140,23.9,5664614749,141,13.7,5664614743,152,,5664614741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413157,292,1,1,32,38,c9xffml4i7ihblp1qhus9w3fu,1,27.5,20.7,2025-04-19T20:39:09.692Z,2025-04-19T20:39:13Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664615061,141,64.5,5664615067,212,30.9,5664615071,213,1.85,5664615055,140,19.5,5664615051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413205,293,1,1,32,42,c9xffml4i7ihblp1qhus9w3fu,1,20.5,65.8,2025-04-19T20:39:13.436Z,2025-04-19T20:39:17Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664615265,140,33.9,5664615263,56,Back,5664615267,141,93.2,5664615269,212,23.3,5664615271,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413223,294,1,1,32,45,c9xffml4i7ihblp1qhus9w3fu,0,36.4,93.0,2025-04-19T20:39:16.684Z,2025-04-19T20:39:18Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664615395,1,,5664615387,140,68.7,5664615389,141,87.8,5664615385,56,Left,5664615393,213,6.18,5664615391,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413245,241,12,1,32,48,2n3wgr89m7jl8tmioemit2pgq,1,31.1,15.9,2025-04-19T20:39:18.890Z,2025-04-19T22:16:28Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664615579,167,,5664615507,212,11.9,5664615509,213,5.07,5664615505,141,0.0,5664615499,56,Back,5664615503,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413255,242,5,1,32,49,2n3wgr89m7jl8tmioemit2pgq,0,34.6,-1.0,2025-04-19T20:39:19.869Z,2025-04-19T23:21:47Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664615553,56,Back,5664615555,347,,5664616017,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413329,295,5,1,32,49,c9xffml4i7ihblp1qhus9w3fu,1,65.4,101.0,2025-04-19T20:39:19.869Z,2025-04-19T23:21:47Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664615997,233,242,5664615973,56,Left,5664615975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413357,296,1,1,32,55,c9xffml4i7ihblp1qhus9w3fu,1,66.4,100.0,2025-04-19T20:39:26.420Z,2025-04-19T20:39:29Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664616149,212,27.9,5664616147,141,61.5,5664616153,1,,5664616145,140,62.4,5664616151,213,4.56,5664616141,107,,5664616143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413383,297,1,1,32,58,c9xffml4i7ihblp1qhus9w3fu,1,62.4,61.5,2025-04-19T20:39:28.989Z,2025-04-19T20:39:31Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664616295,155,,5664616299,140,67.5,5664616297,56,Left,5664616301,141,90.3,5664616303,212,20.3,5664616305,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413413,298,1,1,33,0,c9xffml4i7ihblp1qhus9w3fu,1,68.3,91.4,2025-04-19T20:39:31.348Z,2025-04-19T20:39:33Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5664616469,213,5.11,5664616467,212,9.3,5664616461,56,Center,5664616463,140,71.7,5664616465,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413447,299,1,1,33,2,c9xffml4i7ihblp1qhus9w3fu,1,71.7,78.8,2025-04-19T20:39:33.715Z,2025-04-19T20:39:36Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5664616649,56,Left,5664616657,213,0.83,5664616651,140,77.0,5664616655,212,8.3,5664616653,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413451,300,50,1,33,5,c9xffml4i7ihblp1qhus9w3fu,1,75.2,90.8,2025-04-19T20:39:36.005Z,2025-04-19T22:27:56Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664616939,233,243,5664616677,56,Left,5664616679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413481,243,7,1,33,5,2n3wgr89m7jl8tmioemit2pgq,1,24.8,9.2,2025-04-19T20:39:36.006Z,2025-04-19T22:27:56Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664616907,233,300,5664616847,56,Back,5664616849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413567,245,1,1,33,8,2n3wgr89m7jl8tmioemit2pgq,1,36.8,17.3,2025-04-19T20:39:39.042Z,2025-04-19T20:39:44Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5664617329,212,10.2,5664617327,141,25.2,5664617331,213,0.55,5664617321,56,Back,5664617323,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413573,246,4,1,33,12,2n3wgr89m7jl8tmioemit2pgq,1,54.0,28.4,2025-04-19T20:39:43.707Z,2025-04-19T20:39:48Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5664617431,233,301,5664617389,152,,5664617391,265,,5664617393,286,,5664617387,56,Center,5664617385,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413563,301,4,1,33,12,c9xffml4i7ihblp1qhus9w3fu,0,46.0,71.6,2025-04-19T20:39:43.708Z,2025-04-19T20:39:52Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664617379,285,,5664617377,265,,5664617951,55,302,5664617375,152,,5664617457,233,246,5664617371,13,,5664617373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803413593,302,17,1,33,15,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-19T20:39:46.668Z,2025-04-19T20:39:51Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664617905,393,,5664617901,31,,5664617915,55,301,5664617909,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414003,247,1,1,33,52,2n3wgr89m7jl8tmioemit2pgq,1,55.8,33.0,2025-04-19T20:40:23.017Z,2025-04-19T20:40:24Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664619919,212,23.0,5664619909,5,,5664619917,141,46.6,5664619911,152,,5664619915,140,35.7,5664619913,56,Back,5664619921,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414029,248,1,1,33,53,2n3wgr89m7jl8tmioemit2pgq,1,35.7,46.7,2025-04-19T20:40:23.962Z,2025-04-19T20:40:26Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664620081,140,35.9,5664620079,56,Back,5664620083,141,33.0,5664620085,212,9.3,5664620087,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414051,249,1,1,33,55,2n3wgr89m7jl8tmioemit2pgq,1,31.8,30.0,2025-04-19T20:40:26.514Z,2025-04-19T20:40:27Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664620241,212,13.3,5664620243,213,5.70,5664620237,140,42.4,5664620239,141,19.2,5664620235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414091,250,1,1,33,56,2n3wgr89m7jl8tmioemit2pgq,1,42.8,19.2,2025-04-19T20:40:27.794Z,2025-04-19T20:40:31Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664620537,213,1.73,5664620531,140,39.1,5664620535,212,24.3,5664620529,56,Back,5664620533,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414109,251,1,1,34,0,2n3wgr89m7jl8tmioemit2pgq,1,43.1,57.5,2025-04-19T20:40:30.866Z,2025-04-19T20:40:32Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664620649,213,1.42,5664620647,212,25.7,5664620645,141,94.8,5664620641,56,Back,5664620643,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414151,252,1,1,34,1,2n3wgr89m7jl8tmioemit2pgq,1,45.0,90.8,2025-04-19T20:40:32.458Z,2025-04-19T20:40:36Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664620901,140,68.5,5664620905,212,24.7,5664620903,141,88.7,5664620907,213,6.23,5664620899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414165,253,1,1,34,5,2n3wgr89m7jl8tmioemit2pgq,1,70.2,85.0,2025-04-19T20:40:35.906Z,2025-04-19T20:40:37Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664620973,56,Center,5664620977,141,77.9,5664620981,213,5.63,5664620979,212,7.9,5664620975,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414201,254,1,1,34,6,2n3wgr89m7jl8tmioemit2pgq,1,76.2,77.9,2025-04-19T20:40:36.866Z,2025-04-19T20:40:40Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664621181,56,Center,5664621191,212,9.0,5664621193,213,3.35,5664621185,140,67.8,5664621189,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414231,255,1,1,34,9,2n3wgr89m7jl8tmioemit2pgq,1,70.6,71.7,2025-04-19T20:40:40.729Z,2025-04-19T20:40:43Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5664621381,56,Center,5664621383,140,69.1,5664621389,213,4.53,5664621387,212,8.5,5664621385,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414275,256,1,1,34,12,2n3wgr89m7jl8tmioemit2pgq,1,58.0,47.0,2025-04-19T20:40:43.793Z,2025-04-19T20:40:47Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5664621641,56,Center,5664621643,140,76.7,5664621649,213,5.78,5664621647,212,22.4,5664621645,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414291,257,1,1,34,16,2n3wgr89m7jl8tmioemit2pgq,1,76.1,31.6,2025-04-19T20:40:47.249Z,2025-04-19T20:40:48Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664621727,212,5.7,5664621729,213,2.46,5664621725,141,36.9,5664621723,140,71.9,5664621721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414327,258,1,1,34,17,2n3wgr89m7jl8tmioemit2pgq,1,71.9,36.9,2025-04-19T20:40:48.714Z,2025-04-19T20:40:52Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664621947,155,,5664621949,56,Center,5664621951,140,85.7,5664621959,213,0.23,5664621957,212,14.9,5664621955,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414329,259,61,1,34,21,2n3wgr89m7jl8tmioemit2pgq,0,87.0,39.4,2025-04-19T20:40:52.242Z,2025-04-19T20:40:52Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5664621967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414337,260,5,1,34,22,2n3wgr89m7jl8tmioemit2pgq,0,101.0,32.6,2025-04-19T20:40:53.109Z,2025-04-19T23:21:48Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5664623115,233,303,5664622015,346,,5664622013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414525,303,5,1,34,22,c9xffml4i7ihblp1qhus9w3fu,1,-1.0,67.4,2025-04-19T20:40:53.109Z,2025-04-19T23:21:48Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5664623057,56,Back,5664623059,346,,5664623099,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414567,304,1,1,34,39,c9xffml4i7ihblp1qhus9w3fu,1,3.7,47.2,2025-04-19T20:41:10.467Z,2025-04-19T20:41:14Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5664623269,124,,5664623279,213,1.37,5664623283,237,,5664623277,212,25.4,5664623275,141,83.8,5664623271,56,Back,5664623273,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414591,305,1,1,34,42,c9xffml4i7ihblp1qhus9w3fu,0,8.6,83.9,2025-04-19T20:41:13.780Z,2025-04-19T20:41:16Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5664623483,141,87.2,5664623485,212,63.2,5664623477,157,,5664623481,140,68.8,5664623479,56,Left,5664623487,213,0.04,5664623489,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414599,261,8,1,34,46,2n3wgr89m7jl8tmioemit2pgq,1,30.8,37.6,2025-04-19T20:41:17.458Z,2025-04-19T20:41:17Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664623531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414665,262,1,1,34,51,2n3wgr89m7jl8tmioemit2pgq,1,40.6,28.6,2025-04-19T20:41:22.594Z,2025-04-19T20:41:24Z,6rbvn6lklv4k19jq17erwym7d,J. Ingram,,,5664623891,212,10.3,5664623893,213,3.28,5664623889,141,26.5,5664623887,140,30.9,5664623885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414693,263,1,1,34,52,2n3wgr89m7jl8tmioemit2pgq,1,30.9,26.5,2025-04-19T20:41:23.785Z,2025-04-19T20:41:26Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5664624115,213,1.89,5664624107,56,Back,5664624109,140,23.0,5664624111,141,62.9,5664624113,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414927,264,1,1,34,55,2n3wgr89m7jl8tmioemit2pgq,1,23.7,62.4,2025-04-19T20:41:26.369Z,2025-04-19T20:41:45Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5664625495,141,78.7,5664625493,140,31.8,5664625491,56,Back,5664625497,212,14.0,5664625499,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414937,265,4,1,35,14,2n3wgr89m7jl8tmioemit2pgq,1,82.2,90.6,2025-04-19T20:41:44.995Z,2025-04-19T20:41:50Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5664625675,233,307,5664625605,13,,5664625611,265,,5664625613,286,,5664625607,56,Left,5664625609,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803414925,307,4,1,35,14,c9xffml4i7ihblp1qhus9w3fu,0,17.8,9.4,2025-04-19T20:41:44.996Z,2025-04-19T22:31:41Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5664625555,56,Back,5664625559,265,,5664625557,152,,5664625553,13,,5664625755,233,265,5664625561,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803415659,266,1,1,36,6,2n3wgr89m7jl8tmioemit2pgq,0,74.1,92.3,2025-04-19T20:42:37.657Z,2025-04-19T20:42:42Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5664629653,141,47.9,5664629651,140,90.7,5664629645,155,,5664629649,56,Center,5664629647,152,,5664629641,2,,5664629655,212,34.9,5664629643,5,,5664629657,213,5.24,5664629659,1,,,,,,,,,,,,,,,,,,,,,
