id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2813057101,120,1,1,13,31,5x54jbfk11lrsmipgsx7cdbai,1,32.5,34.5,2025-05-10T22:20:39.377Z,2025-05-10T22:20:45Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717833937,56,Back,5717833943,212,13.7,5717833941,141,51.9,5717833945,213,2.10,5717833939,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057119,121,1,1,13,37,5x54jbfk11lrsmipgsx7cdbai,1,26.1,51.6,2025-05-10T22:20:45.362Z,2025-05-10T22:20:49Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717834089,1,,5717834083,141,30.6,5717834087,213,5.97,5717834077,56,Center,5717834075,155,,5717834081,140,68.4,5717834085,212,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057125,122,44,1,13,40,5x54jbfk11lrsmipgsx7cdbai,1,70.6,21.9,2025-05-10T22:20:48.810Z,2025-05-11T00:22:12Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717834111,56,Center,5717834113,286,,5717834129,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057127,123,44,1,13,40,ck22dnk93ng8ax7wonlff7yms,0,29.4,78.1,2025-05-10T22:20:48.811Z,2025-05-11T00:22:13Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717834121,285,,5717834119,56,Back,5717834137,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057135,123,1,1,13,41,5x54jbfk11lrsmipgsx7cdbai,1,68.4,30.6,2025-05-10T22:20:49.226Z,2025-05-10T22:20:51Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717834165,3,,5717834171,140,71.0,5717834175,212,4.6,5717834173,141,36.1,5717834177,213,0.94,5717834169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057139,124,61,1,13,43,5x54jbfk11lrsmipgsx7cdbai,0,71.1,36.1,2025-05-10T22:20:51.202Z,2025-05-10T23:01:39Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5717834195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057169,125,1,1,13,45,ck22dnk93ng8ax7wonlff7yms,1,31.2,68.7,2025-05-10T22:20:53.582Z,2025-05-10T22:20:55Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5717834443,141,43.0,5717834447,213,4.95,5717834439,56,Back,5717834445,212,18.0,5717834441,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057205,126,1,1,13,47,ck22dnk93ng8ax7wonlff7yms,1,35.6,43.0,2025-05-10T22:20:55.190Z,2025-05-10T22:20:59Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5717834721,56,Center,5717834725,141,39.8,5717834723,140,61.9,5717834727,212,27.7,5717834729,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057253,127,1,1,13,51,ck22dnk93ng8ax7wonlff7yms,1,63.4,45.8,2025-05-10T22:20:59.367Z,2025-05-10T22:21:05Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717834999,141,57.5,5717835007,213,1.21,5717834997,140,66.3,5717834993,56,Center,5717835003,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057259,128,61,1,13,56,ck22dnk93ng8ax7wonlff7yms,0,90.6,48.1,2025-05-10T22:21:04.983Z,2025-05-10T22:21:05Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717835055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057317,126,1,1,13,59,5x54jbfk11lrsmipgsx7cdbai,1,5.9,41.3,2025-05-10T22:21:07.066Z,2025-05-10T22:21:11Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717835389,123,,5717835391,56,Back,5717835395,141,36.6,5717835397,212,17.8,5717835393,140,22.6,5717835399,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057335,127,1,1,14,3,5x54jbfk11lrsmipgsx7cdbai,1,29.0,37.6,2025-05-10T22:21:11.274Z,2025-05-10T22:21:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717835529,56,Back,5717835531,140,28.4,5717835535,212,16.5,5717835533,141,13.4,5717835537,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057357,128,1,1,14,5,5x54jbfk11lrsmipgsx7cdbai,1,28.4,13.4,2025-05-10T22:21:13.306Z,2025-05-10T22:21:16Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717835705,141,29.5,5717835701,140,19.0,5717835697,56,Back,5717835709,213,2.30,5717835707,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057393,129,1,1,14,8,5x54jbfk11lrsmipgsx7cdbai,1,19.0,29.5,2025-05-10T22:21:16.122Z,2025-05-10T22:21:20Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717835953,213,1.52,5717835945,56,Back,5717835949,141,65.4,5717835947,140,20.1,5717835951,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057429,130,1,1,14,12,5x54jbfk11lrsmipgsx7cdbai,1,20.1,65.4,2025-05-10T22:21:20.426Z,2025-05-10T22:21:25Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717836223,212,10.7,5717836219,140,27.1,5717836217,56,Back,5717836221,141,54.0,5717836225,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057459,131,1,1,14,17,5x54jbfk11lrsmipgsx7cdbai,1,29.6,51.9,2025-05-10T22:21:25.114Z,2025-05-10T22:21:29Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717836445,213,1.53,5717836439,140,30.2,5717836441,141,73.8,5717836443,212,14.9,5717836437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057485,132,1,1,14,21,5x54jbfk11lrsmipgsx7cdbai,1,30.2,73.8,2025-05-10T22:21:29.082Z,2025-05-10T22:21:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717836615,140,26.4,5717836623,213,4.59,5717836617,141,27.6,5717836621,212,31.7,5717836613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057495,133,1,1,14,23,5x54jbfk11lrsmipgsx7cdbai,1,26.4,27.6,2025-05-10T22:21:31.843Z,2025-05-10T22:21:34Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717836693,212,14.4,5717836687,56,Back,5717836695,213,1.49,5717836689,140,27.5,5717836691,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057507,134,1,1,14,25,5x54jbfk11lrsmipgsx7cdbai,1,27.5,48.7,2025-05-10T22:21:33.787Z,2025-05-10T22:21:36Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717836787,140,28.7,5717836793,213,1.48,5717836785,56,Back,5717836789,141,68.7,5717836791,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057521,135,1,1,14,27,5x54jbfk11lrsmipgsx7cdbai,1,28.7,68.7,2025-05-10T22:21:35.803Z,2025-05-10T22:21:38Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717836917,140,39.2,5717836921,212,21.7,5717836923,213,1.04,5717836915,56,Back,5717836919,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057525,136,1,1,14,30,5x54jbfk11lrsmipgsx7cdbai,0,39.9,93.9,2025-05-10T22:21:38.306Z,2025-05-10T22:21:42Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717836931,56,Back,5717836935,141,93.8,5717837057,233,130,5717837061,286,,5717837055,236,,5717836939,213,6.23,5717836937,212,1.3,5717836933,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057543,130,74,1,14,30,ck22dnk93ng8ax7wonlff7yms,1,61.1,6.7,2025-05-10T22:21:38.307Z,2025-05-11T00:21:45Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5717837049,56,Right,5717837051,285,,5717837105,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057557,137,4,1,14,34,5x54jbfk11lrsmipgsx7cdbai,1,38.0,93.6,2025-05-10T22:21:42.762Z,2025-05-10T22:21:49Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717837341,233,131,5717837307,152,,5717837303,56,Back,5717837313,286,,5717837311,265,,5717837301,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057567,131,4,1,14,34,ck22dnk93ng8ax7wonlff7yms,0,62.0,6.4,2025-05-10T22:21:42.763Z,2025-05-10T22:21:49Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5717837243,152,,5717837247,285,,5717837239,13,,5717837245,265,,5717837367,233,137,5717837241,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057727,138,1,1,14,55,5x54jbfk11lrsmipgsx7cdbai,1,40.1,89.6,2025-05-10T22:22:03.458Z,2025-05-10T23:02:08Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717838255,5,,5717931815,189,,5717838267,213,4.41,5717838263,141,55.8,5717838259,56,Back,5717838265,212,24.1,5717838257,152,,5717838261,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057745,139,1,1,14,56,5x54jbfk11lrsmipgsx7cdbai,1,33.3,55.8,2025-05-10T22:22:04.219Z,2025-05-10T22:22:05Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717838355,141,29.5,5717838351,56,Back,5717838359,213,4.68,5717838357,212,17.9,5717838353,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057789,140,1,1,14,57,5x54jbfk11lrsmipgsx7cdbai,1,32.7,29.5,2025-05-10T22:22:05.323Z,2025-05-10T22:22:08Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717838567,213,1.56,5717838559,56,Back,5717838563,141,56.1,5717838561,140,32.8,5717838565,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057797,141,1,1,15,1,5x54jbfk11lrsmipgsx7cdbai,1,32.7,64.6,2025-05-10T22:22:09.156Z,2025-05-10T22:22:10Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717838651,212,13.8,5717838647,140,36.9,5717838649,141,83.9,5717838645,56,Back,5717838653,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057835,142,1,1,15,1,5x54jbfk11lrsmipgsx7cdbai,1,36.9,83.9,2025-05-10T22:22:09.787Z,2025-05-10T22:22:15Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717838883,1,,5717838873,56,Back,5717838877,141,58.5,5717838879,212,34.3,5717838875,140,8.7,5717838881,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057877,143,1,1,15,7,5x54jbfk11lrsmipgsx7cdbai,1,10.3,51.8,2025-05-10T22:22:15.379Z,2025-05-10T22:22:21Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717839163,140,17.9,5717839167,212,24.9,5717839169,213,5.04,5717839165,141,17.1,5717839161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057917,144,1,1,15,13,5x54jbfk11lrsmipgsx7cdbai,1,25.5,14.9,2025-05-10T22:22:21.491Z,2025-05-10T22:22:27Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717839519,141,73.6,5717839515,56,Back,5717839523,213,1.63,5717839525,1,,5717839521,212,40.0,5717839517,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813057983,145,1,1,15,19,5x54jbfk11lrsmipgsx7cdbai,1,29.9,75.3,2025-05-10T22:22:27.771Z,2025-05-10T22:22:34Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717839895,56,Left,5717839905,212,66.6,5717839901,141,93.3,5717839907,213,0.18,5717839909,1,,5717839893,155,,5717839897,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058025,146,1,1,15,26,5x54jbfk11lrsmipgsx7cdbai,1,89.6,95.4,2025-05-10T22:22:34.107Z,2025-05-10T22:22:36Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5717840107,141,94.5,5717840103,56,Left,5717840105,140,83.2,5717840111,213,3.23,5717840109,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058093,147,1,1,15,28,5x54jbfk11lrsmipgsx7cdbai,0,75.4,87.4,2025-05-10T22:22:36.763Z,2025-05-10T22:22:44Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717840569,1,,5717840563,141,37.9,5717840555,2,,5717840567,213,5.20,5717840561,140,92.5,5717840565,212,38.1,5717840557,155,,5717840559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058063,133,12,1,15,32,ck22dnk93ng8ax7wonlff7yms,1,11.6,59.1,2025-05-10T22:22:40.576Z,2025-05-10T22:23:07Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717840341,212,7.6,5717840335,56,Back,5717840339,141,48.8,5717840357,15,,5717840343,213,4.30,5717840337,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058249,148,15,1,15,58,5x54jbfk11lrsmipgsx7cdbai,1,98.3,56.9,2025-05-10T22:23:06.459Z,2025-05-11T00:53:07Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5718344193,328,,5718344203,230,99.7,5718343719,82,,5717841659,22,,5718344187,102,54.3,5718344205,231,54.3,5718344189,103,19,5717841663,56,Center,5718344195,458,5718343713,72,,,5718344197,100,5718344185,76,,5718344199,146,5718344201,147,5718343715,61,99.3,55.4,5718344191,108,5718346525,233,134,,,
2813058251,134,10,1,15,58,ck22dnk93ng8ax7wonlff7yms,1,0.7,44.6,2025-05-10T22:23:06.559Z,2025-05-11T00:53:04Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5718346521,94,,5717841679,56,Back,5718346551,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058271,135,6,1,15,59,ck22dnk93ng8ax7wonlff7yms,0,4.0,44.4,2025-05-10T22:23:07.796Z,2025-05-11T00:52:59Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717841895,233,149,5717841837,56,Back,5717841839,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058257,149,6,1,15,59,5x54jbfk11lrsmipgsx7cdbai,1,96.0,55.6,2025-05-10T22:23:07.796Z,2025-05-11T00:21:40Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717841791,56,Center,5717841793,73,,5717841857,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058437,150,1,1,16,20,5x54jbfk11lrsmipgsx7cdbai,1,99.5,99.5,2025-05-10T22:23:28.308Z,2025-05-10T22:23:34Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717842915,141,95.0,5717842911,56,Left,5717842909,6,,5717842917,212,17.8,5717842913,140,82.8,5717842919,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058455,151,1,1,16,22,5x54jbfk11lrsmipgsx7cdbai,1,82.2,94.4,2025-05-10T22:23:30.284Z,2025-05-10T22:23:32Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717843019,140,74.8,5717843023,212,12.4,5717843025,213,4.03,5717843021,141,80.2,5717843017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058461,152,1,1,16,24,5x54jbfk11lrsmipgsx7cdbai,0,74.8,80.2,2025-05-10T22:23:32.476Z,2025-05-10T22:23:34Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717843057,2,,5717843065,141,61.4,5717843061,56,Center,5717843069,213,5.55,5717843067,212,19.2,5717843063,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058489,136,12,1,16,27,ck22dnk93ng8ax7wonlff7yms,1,9.1,45.2,2025-05-10T22:23:35.712Z,2025-05-10T23:00:28Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717843261,141,22.7,5717843257,56,Back,5717843265,213,5.65,5717843259,140,28.8,5717843263,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058505,138,1,1,16,30,ck22dnk93ng8ax7wonlff7yms,1,28.9,18.9,2025-05-10T22:23:38.128Z,2025-05-10T23:05:22Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717843363,213,5.73,5717843355,56,Back,5717843359,141,10.0,5717843361,212,11.5,5717843357,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058521,139,1,1,16,32,ck22dnk93ng8ax7wonlff7yms,1,39.6,9.8,2025-05-10T22:23:40.224Z,2025-05-10T23:05:13Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717843441,56,Back,5717843445,141,18.0,5717843447,212,9.1,5717843443,140,32.8,5717843449,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058553,140,1,1,16,34,ck22dnk93ng8ax7wonlff7yms,1,32.8,18.3,2025-05-10T22:23:42Z,2025-05-10T22:23:46Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717843673,141,11.6,5717843677,213,6.09,5717843667,56,Right,5717843671,140,55.2,5717843675,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058589,141,1,1,16,38,ck22dnk93ng8ax7wonlff7yms,1,62.3,8.5,2025-05-10T22:23:46.184Z,2025-05-10T22:23:51Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5717843889,56,Center,5717843903,213,1.09,5717843899,212,12.3,5717843897,141,24.6,5717843893,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058657,142,1,1,16,43,ck22dnk93ng8ax7wonlff7yms,0,70.8,41.6,2025-05-10T22:23:51.407Z,2025-05-11T01:16:41Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,1.0,5717844377,140,87.5,5717844383,213,0.69,5718454555,22,,5717844379,141,62.9,5718454553,210,16,5717844375,56,Center,5717844381,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058619,153,61,1,16,48,5x54jbfk11lrsmipgsx7cdbai,1,15.1,34.2,2025-05-10T22:23:56.468Z,2025-05-11T01:16:32Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717844137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813058919,143,16,1,16,51,ck22dnk93ng8ax7wonlff7yms,1,88.0,60.9,2025-05-10T22:23:59.976Z,2025-05-11T01:16:42Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717847681,133,,5717847019,20,,5718454603,29,,5717846203,56,Center,5718454605,55,142,5717847689,230,95.4,5717847023,374,2025-05-10 23:23:59.099,5717847685,103,2.5,5717846201,17,5717847679,80,,,5717847691,231,5717847027,375,16:51.109,5717846199,22,5717847683,102,,,,45.8,,,,,,52.3,,
2813059027,154,1,1,17,46,5x54jbfk11lrsmipgsx7cdbai,1,50.1,50.1,2025-05-10T22:24:54.901Z,2025-05-11T00:54:20Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5717846861,56,Back,5717846865,141,72.1,5717846869,213,2.61,5717846867,212,29.4,5717944319,279,G,5717846863,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059033,155,1,1,17,48,5x54jbfk11lrsmipgsx7cdbai,1,26.0,72.1,2025-05-10T22:24:56.125Z,2025-05-11T00:54:18Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717846911,141,28.8,5717846915,213,4.61,5717846909,140,23.2,5717846907,56,Back,5717846913,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059051,156,1,1,17,49,5x54jbfk11lrsmipgsx7cdbai,1,23.2,28.8,2025-05-10T22:24:57.629Z,2025-05-11T00:54:16Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717846997,212,16.4,5717846993,140,17.2,5717846999,213,1.97,5717846995,141,51.0,5717846991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059065,157,1,1,17,50,5x54jbfk11lrsmipgsx7cdbai,1,17.2,51.0,2025-05-10T22:24:58.597Z,2025-05-11T00:53:36Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717847145,213,1.25,5717847139,140,22.1,5717847141,141,73.5,5717847143,212,16.1,5717847137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059109,158,1,1,17,53,5x54jbfk11lrsmipgsx7cdbai,1,22.1,73.5,2025-05-10T22:25:01.797Z,2025-05-10T22:25:08Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717847415,212,20.3,5717847411,140,14.4,5717847409,56,Back,5717847417,213,4.30,5717847413,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059131,159,1,1,18,0,5x54jbfk11lrsmipgsx7cdbai,1,23.0,49.0,2025-05-10T22:25:08.453Z,2025-05-10T22:25:12Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717847545,140,29.2,5717847549,212,18.4,5717847547,141,23.7,5717847543,56,Back,5717847551,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059139,160,1,1,18,4,5x54jbfk11lrsmipgsx7cdbai,1,29.3,22.8,2025-05-10T22:25:12.125Z,2025-05-10T22:25:15Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717847607,56,Center,5717847617,1,,5717847613,212,46.6,5717847615,213,0.07,5717847611,141,27.3,5717847605,155,,5717847609,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059151,161,1,1,18,6,5x54jbfk11lrsmipgsx7cdbai,1,73.6,27.3,2025-05-10T22:25:14.974Z,2025-05-10T22:25:17Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717847751,212,6.0,5717847747,140,74.7,5717847749,141,18.6,5717847753,213,4.91,5717847745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059159,162,1,1,18,9,5x54jbfk11lrsmipgsx7cdbai,1,71.9,15.8,2025-05-10T22:25:17.749Z,2025-05-10T22:25:20Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717847843,56,Right,5717847851,213,6.09,5717847847,141,10.9,5717847849,212,17.1,5717847845,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059163,163,1,1,18,12,5x54jbfk11lrsmipgsx7cdbai,0,92.1,11.6,2025-05-10T22:25:20.741Z,2025-05-10T22:25:22Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717847889,213,1.72,5717847885,141,42.1,5717847881,56,Center,5717847883,140,89.2,5717847877,2,,5717847887,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059173,144,61,1,18,15,ck22dnk93ng8ax7wonlff7yms,1,9.3,63.6,2025-05-10T22:25:23.694Z,2025-05-10T22:25:23Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717847943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059201,146,1,1,18,17,ck22dnk93ng8ax7wonlff7yms,1,9.5,63.6,2025-05-10T22:25:25.385Z,2025-05-10T22:25:29Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5717848141,141,80.5,5717848145,213,1.01,5717848139,140,16.3,5717848137,56,Back,5717848143,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059229,147,1,1,18,20,ck22dnk93ng8ax7wonlff7yms,1,35.2,79.0,2025-05-10T22:25:28.920Z,2025-05-10T22:25:32Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717848313,56,Back,5717848321,213,3.24,5717848317,141,75.1,5717848319,212,27.2,5717848315,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059255,148,1,1,18,24,ck22dnk93ng8ax7wonlff7yms,1,7.6,73.6,2025-05-10T22:25:32.720Z,2025-05-10T22:25:35Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717848441,141,50.7,5717848445,213,5.01,5717848439,140,12.1,5717848437,56,Back,5717848443,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059327,149,1,1,18,26,ck22dnk93ng8ax7wonlff7yms,1,12.1,50.7,2025-05-10T22:25:34.800Z,2025-05-10T22:25:44Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717848905,140,38.1,5717848901,157,,5717848913,1,,5717848911,213,0.64,5717848909,212,34.0,5717848907,141,80.5,5717848903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059331,150,61,1,18,36,ck22dnk93ng8ax7wonlff7yms,0,49.5,88.0,2025-05-10T22:25:44.186Z,2025-05-10T22:25:44Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717848923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813059335,164,4,1,18,37,5x54jbfk11lrsmipgsx7cdbai,1,62.0,8.6,2025-05-10T22:25:45.392Z,2025-05-11T00:21:25Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717849077,233,151,5717848995,286,,5717848991,152,,5717848989,56,Right,5717848987,13,,5717848993,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
