id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2810003137,219,1,1,30,17,cf5r1qpotp6n5i3vdchsp2en1,1,22.7,87.5,2025-05-04T02:38:35.587Z,2025-05-04T02:38:38Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5700944423,141,80.2,5700944419,56,Left,5700944421,140,51.0,5700944425,212,30.1,5700944427,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003171,220,1,1,30,21,cf5r1qpotp6n5i3vdchsp2en1,0,54.2,73.2,2025-05-04T02:38:38.707Z,2025-05-04T02:38:41Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700944569,56,Center,5700944579,1,,5700944571,140,87.9,5700944573,141,33.7,5700944567,155,,5700944575,212,44.4,5700944577,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003279,229,1,1,30,37,aj8ytsr2ap33tod0hd8ofzaw9,0,12.4,53.0,2025-05-04T02:38:55.100Z,2025-05-04T02:38:59Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700945167,56,Center,5700945177,1,,5700945175,213,6.05,5700945165,198,,5700945173,212,58.6,5700945163,157,,5700945169,140,66.7,5700945171,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003293,221,1,1,30,41,cf5r1qpotp6n5i3vdchsp2en1,1,38.6,66.9,2025-05-04T02:38:59.562Z,2025-05-04T02:39:01Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5700945243,213,5.50,5700945235,56,Back,5700945237,140,49.6,5700945241,212,16.3,5700945233,3,,5700945239,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003327,223,1,1,30,43,cf5r1qpotp6n5i3vdchsp2en1,1,49.6,49.4,2025-05-04T02:39:01.459Z,2025-05-04T02:39:05Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700945395,213,4.21,5700945387,56,Back,5700945391,141,22.4,5700945389,140,39.9,5700945393,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003339,224,1,1,30,47,cf5r1qpotp6n5i3vdchsp2en1,1,43.7,21.9,2025-05-04T02:39:04.979Z,2025-05-04T02:39:08Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5700945475,212,27.7,5700945477,213,6.14,5700945473,141,16.2,5700945469,56,Right,5700945471,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003343,225,1,1,30,50,cf5r1qpotp6n5i3vdchsp2en1,0,70.6,15.2,2025-05-04T02:39:08.459Z,2025-05-04T02:39:09Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700945499,140,67.0,5700945505,213,2.83,5700945503,212,4.0,5700945497,56,Right,5700945501,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003351,230,61,1,30,52,aj8ytsr2ap33tod0hd8ofzaw9,0,34.3,77.2,2025-05-04T02:39:10.228Z,2025-05-04T02:39:10Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5700945551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003379,226,1,1,30,56,cf5r1qpotp6n5i3vdchsp2en1,1,79.2,20.1,2025-05-04T02:39:13.915Z,2025-05-04T02:39:16Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700945705,141,7.1,5700945707,212,9.9,5700945701,56,Right,5700945709,213,5.18,5700945703,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003429,227,1,1,30,58,cf5r1qpotp6n5i3vdchsp2en1,0,78.6,6.7,2025-05-04T02:39:16.459Z,2025-05-04T02:39:24Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5700945961,141,50.3,5700945963,212,30.8,5700945965,213,1.30,5700945955,155,,5700945957,56,Center,5700945959,140,86.4,5700945953,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003413,231,44,1,31,2,aj8ytsr2ap33tod0hd8ofzaw9,1,8.5,51.8,2025-05-04T02:39:20.508Z,2025-05-04T03:04:35Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700946019,233,228,5700945867,285,,5700945865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003435,228,44,1,31,2,cf5r1qpotp6n5i3vdchsp2en1,0,91.5,48.2,2025-05-04T02:39:20.509Z,2025-05-04T03:04:35Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700946037,233,231,5700945979,56,Center,5700945981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003419,232,12,1,31,3,aj8ytsr2ap33tod0hd8ofzaw9,1,8.1,47.9,2025-05-04T02:39:20.940Z,2025-05-04T02:39:51Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700945899,213,4.92,5700945891,56,Back,5700945893,140,10.3,5700945895,141,31.6,5700945897,212,11.3,5700945923,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003441,229,15,1,31,6,cf5r1qpotp6n5i3vdchsp2en1,1,88.4,62.9,2025-05-04T02:39:24.155Z,2025-05-04T02:39:37Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5700946029,56,Center,5700946359,230,99.8,5700946351,328,,5700946349,108,,5700946375,233,233,5700946125,82,,5700946025,22,,5700946027,17,,5700946355,146,93.6,5700946357,147,57.2,5700946345,102,5700946347,103,19,50.1,5700946353,458,5700946343,78,,5700946361,231,52.2,5700946121,20,,,,,,,,
2810003439,233,10,1,31,6,aj8ytsr2ap33tod0hd8ofzaw9,1,6.4,42.8,2025-05-04T02:39:24.255Z,2025-05-04T02:39:37Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5700946011,94,,5700946401,233,229,5700946013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003443,230,6,1,31,7,cf5r1qpotp6n5i3vdchsp2en1,1,89.8,61.8,2025-05-04T02:39:24.808Z,2025-05-04T03:03:20Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5700946059,75,,5700946057,56,Center,5700946061,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003445,234,6,1,31,7,aj8ytsr2ap33tod0hd8ofzaw9,0,10.2,38.2,2025-05-04T02:39:24.808Z,2025-05-04T02:39:29Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5700946043,73,,5700946041,56,Back,5700946069,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003621,231,1,1,31,39,cf5r1qpotp6n5i3vdchsp2en1,1,99.5,0.5,2025-05-04T02:39:57.275Z,2025-05-04T02:40:16Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,1.0,,5700947029,212,37.4,5700947021,224,,5700947019,155,,5700947031,213,1.82,5700947375,154,,5700947373,210,15,5700947033,1,,5700947023,56,Center,5700947025,140,90.8,5700947027,141,53.9,5700947015,2,5700947017,6,,,,,,,,,,,,,,,,,,,,
2810003613,235,43,1,31,42,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-04T02:39:59.900Z,2025-05-04T02:40:04Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700946989,88,0,5700947161,144,11,5700946987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003631,233,15,1,31,42,cf5r1qpotp6n5i3vdchsp2en1,1,90.8,53.9,2025-05-04T02:39:59.952Z,2025-05-04T02:40:14Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700947163,25,,5700947083,17,,5700947413,233,236,5700947165,15,,5700947085,56,Center,5700947397,102,50.8,5700947403,147,50.2,5700947389,29,,5700947393,55,231,5700947169,328,,5700947387,78,5700947401,146,99.4,,5700947391,154,5700947399,103,13.3,,,,,,,,,,,,,
2810003617,236,10,1,31,42,aj8ytsr2ap33tod0hd8ofzaw9,1,1.9,49.4,2025-05-04T02:40:00.052Z,2025-05-04T02:40:14Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700947011,56,Back,5700947005,178,,5700947007,182,,5700947421,233,233,5700947093,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003625,232,43,1,31,42,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T02:40:00.347Z,2025-05-04T02:40:19Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700947587,144,44,5700947053,286,0,5700947051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003703,238,1,1,31,57,aj8ytsr2ap33tod0hd8ofzaw9,1,2.7,50.4,2025-05-04T02:40:14.853Z,2025-05-04T02:41:04Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700947479,123,,5700949513,189,,5700947495,1,,5700947485,141,86.8,5700947487,212,46.8,5700947483,140,40.5,5700947491,213,0.56,5700947481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003707,239,1,1,31,58,aj8ytsr2ap33tod0hd8ofzaw9,1,40.5,86.8,2025-05-04T02:40:16.389Z,2025-05-04T02:41:15Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5700947527,140,42.8,5700947525,56,Back,5700947531,212,6.8,5700947533,213,5.08,5700947529,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003725,240,1,1,31,59,aj8ytsr2ap33tod0hd8ofzaw9,1,42.8,77.5,2025-05-04T02:40:17.109Z,2025-05-04T02:40:19Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5700947639,212,6.6,5700947633,56,Back,5700947635,140,36.5,5700947637,141,77.8,5700947645,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003729,241,1,1,32,1,aj8ytsr2ap33tod0hd8ofzaw9,1,30.6,84.4,2025-05-04T02:40:19.637Z,2025-05-04T02:40:20Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700947659,140,33.9,5700947657,56,Back,5700947665,213,5.33,5700947661,141,77.2,5700947663,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003741,242,1,1,32,2,aj8ytsr2ap33tod0hd8ofzaw9,1,33.9,77.2,2025-05-04T02:40:20.269Z,2025-05-04T02:40:21Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5700947725,56,Back,5700947727,140,26.0,5700947733,213,3.12,5700947729,141,77.5,5700947731,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003757,243,1,1,32,3,aj8ytsr2ap33tod0hd8ofzaw9,1,26.0,77.5,2025-05-04T02:40:21.093Z,2025-05-04T02:40:23Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700947811,141,59.7,5700947813,212,23.7,5700947815,213,3.68,5700947807,56,Back,5700947809,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003767,244,1,1,32,5,aj8ytsr2ap33tod0hd8ofzaw9,0,6.6,59.7,2025-05-04T02:40:22.917Z,2025-05-04T02:40:25Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700947845,56,Back,5700947855,1,,5700947847,140,28.3,5700947843,157,,5700947853,213,0.81,5700947849,141,94.8,5700947851,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003783,234,61,1,32,9,cf5r1qpotp6n5i3vdchsp2en1,0,74.7,4.6,2025-05-04T02:40:27.115Z,2025-05-04T02:44:29Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700947933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003787,235,5,1,32,9,cf5r1qpotp6n5i3vdchsp2en1,0,81.7,-1.4,2025-05-04T02:40:27.293Z,2025-05-04T03:04:07Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700947951,347,,5700947949,56,Right,5700948065,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003801,245,5,1,32,9,aj8ytsr2ap33tod0hd8ofzaw9,1,18.3,101.4,2025-05-04T02:40:27.293Z,2025-05-04T03:04:07Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700948047,233,235,5700948037,347,,5700948035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003925,246,1,1,32,25,aj8ytsr2ap33tod0hd8ofzaw9,0,23.2,100.0,2025-05-04T02:40:43.573Z,2025-05-04T02:40:46Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700948657,140,40.0,5700948655,56,Back,5700948653,107,,5700948659,141,85.7,5700948663,212,20.7,5700948665,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003955,236,1,1,32,28,cf5r1qpotp6n5i3vdchsp2en1,1,61.9,11.4,2025-05-04T02:40:46.109Z,2025-05-04T02:40:49Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5700948779,3,,5700948785,141,14.1,5700948787,212,12.6,5700948789,213,0.15,5700948781,56,Right,5700948783,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003965,237,43,1,32,31,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T02:40:49.085Z,2025-05-04T02:40:57Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700948821,286,0,5700949219,144,50,5700948819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004005,238,4,1,32,32,cf5r1qpotp6n5i3vdchsp2en1,1,75.4,28.0,2025-05-04T02:40:49.836Z,2025-05-04T02:40:56Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700949035,152,,5700949037,265,,5700949039,286,,5700949031,13,,5700949033,56,Center,5700949049,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810003971,247,4,1,32,32,aj8ytsr2ap33tod0hd8ofzaw9,0,24.6,72.0,2025-05-04T02:40:49.837Z,2025-05-04T05:16:53Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700948923,285,,5700948919,152,,5700949063,233,238,5700948921,265,,5700948915,13,,5700948917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004601,239,1,1,33,46,cf5r1qpotp6n5i3vdchsp2en1,1,71.9,19.4,2025-05-04T02:42:04.359Z,2025-05-04T02:42:27Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,1.0,,5700951845,141,49.4,5700951847,212,20.5,5700951841,56,Center,5700952585,210,15,5700951849,213,1.46,5700951843,140,74.1,5700951839,152,,5700951837,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004607,240,15,1,33,48,cf5r1qpotp6n5i3vdchsp2en1,1,73.9,51.3,2025-05-04T02:42:06.246Z,2025-05-04T02:42:28Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700952611,231,50.9,5700952445,20,,5700952609,230,99.5,5700952601,103,19,5700952591,78,,5700952599,102,48.2,5700951865,18,,5700951867,56,Center,5700952449,82,,5700952625,233,248,5700952605,146,5700952607,147,49.5,89.4,5700952595,55,5700952589,24,,5700952603,215,,5700952593,29,,,,,,239,,
2810004609,248,10,1,33,48,aj8ytsr2ap33tod0hd8ofzaw9,1,10.6,50.5,2025-05-04T02:42:06.346Z,2025-05-04T02:42:28Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5700951881,56,Back,5700951879,94,,5700952641,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004657,249,12,1,33,55,aj8ytsr2ap33tod0hd8ofzaw9,1,10.3,54.3,2025-05-04T02:42:12.670Z,2025-05-04T02:42:44Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700952095,140,0.0,5700952097,141,70.9,5700952099,212,15.9,5700952093,56,Back,5700952103,15,,5700952101,213,2.35,5700952147,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004675,241,6,1,33,56,cf5r1qpotp6n5i3vdchsp2en1,1,91.0,37.4,2025-05-04T02:42:14.265Z,2025-05-04T03:03:21Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700952201,56,Center,5700952203,75,,5700952213,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004667,250,6,1,33,56,aj8ytsr2ap33tod0hd8ofzaw9,0,9.0,62.6,2025-05-04T02:42:14.265Z,2025-05-04T02:42:46Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700952219,233,241,5700952189,73,,5700952187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004865,242,1,1,34,20,cf5r1qpotp6n5i3vdchsp2en1,1,99.5,0.5,2025-05-04T02:42:38.271Z,2025-05-04T02:44:56Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,1.0,,5700953187,56,Center,5700953183,224,,5700953199,1,,5700953191,140,88.4,5700953179,6,,5700953197,213,1.89,5700953195,212,37.6,5700954465,154,,5700954463,210,13,5700953181,155,,5700953193,141,5700953177,2,,53.1,,,,,,,,,,,,,,,,,,
2810004873,243,43,1,34,24,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T02:42:42.343Z,2025-05-04T02:44:49Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5700953223,56,Center,5700953227,286,0,5700959127,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810004891,244,13,1,34,25,cf5r1qpotp6n5i3vdchsp2en1,1,88.4,53.1,2025-05-04T02:42:42.812Z,2025-05-04T02:43:12Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,1.0,,5700954519,146,95.1,5700954521,147,57.0,5700954139,153,,5700954131,25,,5700953301,56,Center,5700954497,29,,5700954515,103,48.6,5700954525,231,50.2,5700954523,230,99.4,5700954513,102,58.2,5700954493,86,5700954503,154,,,5700954133,15,5700954507,55,242,5700954137,328,,5700953299,17,,,,,,,,
2810004901,245,13,1,34,28,cf5r1qpotp6n5i3vdchsp2en1,1,93.6,56.3,2025-05-04T02:42:46.239Z,2025-05-04T02:43:01Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700953927,102,61.5,5700953685,328,,5700953937,230,99.1,5700953923,55,244,5700953343,17,,5700953669,25,,5700953347,56,Center,5700953929,103,54.2,5700953921,29,,5700953919,77,,5700953931,215,5700953939,231,52.2,,5700953673,15,,,,,,,,,,,,,,,,
2810004957,246,5,1,34,29,cf5r1qpotp6n5i3vdchsp2en1,0,101.0,59.6,2025-05-04T02:42:47.576Z,2025-05-04T04:17:38Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700953653,56,Center,5700953655,346,,5701006479,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005161,251,5,1,34,29,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.0,40.4,2025-05-04T02:42:47.576Z,2025-05-04T04:17:38Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5701006473,233,246,5700954787,346,,5700954785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005267,252,1,1,35,0,aj8ytsr2ap33tod0hd8ofzaw9,1,3.6,49.0,2025-05-04T02:43:18.136Z,2025-05-04T02:43:26Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5700955347,74,,5700955343,1,,5700955341,213,6.07,5700955333,56,Center,5700955339,212,61.2,5700955331,124,,5700955337,141,30.4,5700955335,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005273,253,61,1,35,8,aj8ytsr2ap33tod0hd8ofzaw9,0,60.6,30.4,2025-05-04T02:43:26.640Z,2025-05-04T02:43:27Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5700955365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005277,248,43,1,35,9,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-04T02:43:27.031Z,2025-05-04T02:43:36Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5700955367,56,Center,5700955715,144,3,5700955369,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005271,247,1,1,35,10,cf5r1qpotp6n5i3vdchsp2en1,1,35.6,46.1,2025-05-04T02:43:27.743Z,2025-05-04T03:01:41Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700955361,213,0.20,5700955357,141,53.4,5700955355,140,58.4,5700955353,56,Center,5700955359,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005303,249,4,1,35,11,cf5r1qpotp6n5i3vdchsp2en1,1,60.7,66.8,2025-05-04T02:43:29.254Z,2025-05-04T02:43:35Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5700955495,265,,5700955497,286,,5700955489,13,,5700955493,152,,5700955511,233,254,5700955491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005295,254,4,1,35,11,aj8ytsr2ap33tod0hd8ofzaw9,0,39.3,33.2,2025-05-04T02:43:29.255Z,2025-05-04T02:43:36Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5700955529,233,249,5700955467,13,,5700955475,285,,5700955473,265,,5700955471,152,,5700955469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005349,250,1,1,35,18,cf5r1qpotp6n5i3vdchsp2en1,1,56.5,68.4,2025-05-04T02:43:35.943Z,2025-05-04T02:43:37Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5700955759,56,Right,5700955753,5,,5700955757,152,,5700955755,155,,5700955775,1,,5700955765,212,38.8,5700955761,140,56.7,5700955769,213,4.72,5700955763,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005417,251,1,1,35,19,cf5r1qpotp6n5i3vdchsp2en1,1,56.5,11.4,2025-05-04T02:43:37.216Z,2025-05-04T02:43:43Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5700956129,213,6.10,5700956121,56,Right,5700956123,140,70.8,5700956127,212,15.3,5700956125,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005425,252,3,1,35,25,cf5r1qpotp6n5i3vdchsp2en1,0,78.0,24.6,2025-05-04T02:43:43.224Z,2025-05-04T02:43:48Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5700956317,233,255,5700956165,286,,5700956163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005445,255,7,1,35,25,aj8ytsr2ap33tod0hd8ofzaw9,0,22.0,75.4,2025-05-04T02:43:43.225Z,2025-05-04T02:43:49Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5700956299,233,252,5700956259,285,,5700956257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005473,253,1,1,35,28,cf5r1qpotp6n5i3vdchsp2en1,1,70.3,37.1,2025-05-04T02:43:46.056Z,2025-05-04T02:43:48Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5700956391,56,Center,5700956399,213,1.51,5700956393,140,71.4,5700956395,141,65.8,5700956397,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005505,254,1,1,35,30,cf5r1qpotp6n5i3vdchsp2en1,1,71.7,66.6,2025-05-04T02:43:48.496Z,2025-05-04T02:43:52Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5700956565,213,0.44,5700956561,141,72.9,5700956563,212,10.1,5700956559,140,80.4,5700956557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005535,255,1,1,35,34,cf5r1qpotp6n5i3vdchsp2en1,1,76.7,92.1,2025-05-04T02:43:51.808Z,2025-05-04T02:43:55Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700956749,141,69.4,5700956751,212,18.3,5700956753,213,4.15,5700956745,56,Center,5700956747,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005583,256,1,1,35,37,cf5r1qpotp6n5i3vdchsp2en1,1,71.5,79.3,2025-05-04T02:43:55.281Z,2025-05-04T02:43:59Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5700956967,141,93.8,5700956977,213,0.88,5700956965,140,79.2,5700956973,212,12.8,5700956961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005607,257,1,1,35,41,cf5r1qpotp6n5i3vdchsp2en1,0,72.2,91.1,2025-05-04T02:43:59.640Z,2025-05-04T02:44:02Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5700957077,155,,5700957075,2,,5700957079,56,Center,5700957083,141,40.3,5700957081,140,86.4,5700957089,1,,5700957087,213,5.12,5700957085,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810005627,256,44,1,35,43,aj8ytsr2ap33tod0hd8ofzaw9,1,12.8,56.1,2025-05-04T02:44:01.599Z,2025-05-04T03:04:35Z,8td51fzpdl6c1yrz6r0igle22,D. Pierre,,,5700957167,56,Back,5700957169,285,,5700957201,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
